table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022,field_2023_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2023_atmospheric_science_and_meteorology,field_2023_geological_and_earth_sciences,field_2023_ocean_sciences_and_marine_sciences,field_2023_geosciences_atmospheric_sciences_and_ocean_sciences_nec
12687,r012,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,11,"['84,812', '']","['91,101', '']","['89,076', '']","['83,345', '']","['71,803', '']","['11,495', '']","['0', '']","['47', '']"
12687,r013,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,12,"['65,000', '']","['65,814', '']","['68,178', '']","['77,933', '']","['46,930', '']","['18,251', '']","['0', '']","['12,752', '']"
12687,r014,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,13,"['61,145', '']","['54,009', '']","['55,612', '']","['76,120', '']","['45', '']","['58,701', '']","['12,897', '']","['4,477', '']"
12687,r015,All institutions -> Johns Hopkins U.<sup>b</sup>,All institutions,Johns Hopkins U.<sup>b</sup>,2,14,"['65,556', 'i']","['79,257', 'i']","['96,789', 'i']","['72,538', 'i']","['11,587', 'i']","['29,977', 'i']","['23,174', 'i']","['7,800', 'i']"
12687,r016,All institutions -> U. Miami,All institutions,U. Miami,2,15,"['50,684', '']","['50,826', '']","['59,693', '']","['61,748', '']","['37,213', '']","['0', '']","['23,451', '']","['1,084', '']"
12687,r017,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,16,"['42,634', '']","['52,469', '']","['54,685', '']","['61,366', '']","['17', '']","['10,374', '']","['38,572', '']","['12,403', '']"
12687,r018,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,17,"['73,544', '']","['68,116', '']","['67,062', '']","['59,803', '']","['294', '']","['59,430', '']","['79', '']","['0', '']"
12687,r019,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,18,"['67,642', '']","['60,073', '']","['53,708', '']","['59,772', '']","['49,496', '']","['9,357', '']","['102', '']","['817', '']"
12687,r020,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,19,"['39,215', '']","['43,111', '']","['46,982', '']","['57,207', '']","['1,964', '']","['14,826', '']","['26,728', '']","['13,689', '']"
12687,r021,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,20,"['41,594', '']","['41,818', '']","['45,869', '']","['52,655', '']","['12,177', '']","['30,675', '']","['0', '']","['9,803', '']"
12687,r022,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,21,"['43,338', '']","['43,295', 'i']","['57,033', '']","['47,263', 'i']","['0', 'i']","['43,235', 'i']","['0', 'i']","['4,028', 'i']"
12687,r023,All institutions -> U. Arizona,All institutions,U. Arizona,2,22,"['31,148', '']","['32,088', '']","['33,859', '']","['44,173', '']","['10,888', '']","['29,232', '']","['2,755', '']","['1,298', '']"
12687,r024,All institutions -> William & Mary,All institutions,William & Mary,2,23,"['33,084', '']","['34,838', '']","['38,810', '']","['43,485', '']","['0', '']","['855', '']","['42,630', '']","['0', '']"
12687,r025,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,24,"['43,554', '']","['40,621', '']","['42,407', '']","['42,880', '']","['72', '']","['3,712', '']","['38,656', '']","['440', '']"
12687,r026,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,25,"['32,283', '']","['28,763', '']","['33,440', '']","['41,171', '']","['0', '']","['6,907', '']","['23,523', '']","['10,741', '']"
12687,r027,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,26,"['29,389', '']","['31,217', '']","['35,788', '']","['39,967', '']","['0', '']","['9,302', '']","['21,214', '']","['9,451', '']"
12687,r028,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,27,"['25,334', '']","['26,694', '']","['33,444', '']","['39,762', '']","['71', '']","['6,815', '']","['32,750', '']","['126', '']"
12687,r029,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,28,"['40,396', '']","['37,222', '']","['43,416', '']","['38,926', '']","['0', '']","['2,319', '']","['36,396', '']","['211', '']"
12687,r030,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,29,"['30,153', '']","['30,603', '']","['32,940', '']","['38,078', '']","['4,805', '']","['3,690', '']","['5,376', '']","['24,207', '']"
12687,r031,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,30,"['25,634', '']","['24,326', '']","['27,807', '']","['35,546', '']","['0', '']","['7,022', '']","['27,289', '']","['1,235', '']"
12687,r032,All institutions -> Stanford U.,All institutions,Stanford U.,2,31,"['20,216', '']","['21,216', '']","['30,947', '']","['35,299', '']","['0', '']","['21,971', '']","['4,292', '']","['9,036', '']"
12687,r033,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,32,"['27,010', '']","['25,579', '']","['30,854', '']","['34,922', '']","['11,464', '']","['140', '']","['7,457', '']","['15,861', '']"
12687,r034,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,33,"['15,158', '']","['15,087', '']","['20,378', '']","['34,435', '']","['25,829', '']","['3,998', '']","['4,275', '']","['333', '']"
12687,r035,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,34,"['19,242', '']","['16,879', '']","['23,339', '']","['34,095', '']","['0', '']","['6,770', '']","['20,908', '']","['6,417', '']"
12687,r036,All institutions -> Princeton U.,All institutions,Princeton U.,2,35,"['23,819', '']","['29,203', '']","['29,942', '']","['33,668', '']","['16,488', '']","['8,817', '']","['0', '']","['8,363', '']"
12687,r037,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,36,"['41,590', '']","['31,930', '']","['35,715', '']","['33,406', '']","['13,193', '']","['16,417', '']","['3,796', '']","['0', '']"
12687,r038,All institutions -> Harvard U.,All institutions,Harvard U.,2,37,"['43,505', '']","['38,756', '']","['38,984', '']","['30,302', '']","['7,192', '']","['10,324', '']","['367', '']","['12,419', '']"
12687,r039,All institutions -> Florida International U.,All institutions,Florida International U.,2,38,"['16,023', '']","['16,584', '']","['18,793', '']","['29,061', '']","['8,661', '']","['4,172', '']","['16,228', '']","['0', '']"
12687,r040,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,39,"['32,718', '']","['30,961', '']","['29,992', '']","['28,790', '']","['11,107', '']","['9,244', '']","['4,540', '']","['3,899', '']"
12687,r041,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,40,"['29,843', '']","['26,110', '']","['27,927', '']","['28,664', '']","['0', '']","['7,896', '']","['5,443', '']","['15,325', '']"
12687,r042,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,41,"['22,889', '']","['22,791', '']","['24,804', '']","['27,742', '']","['7,405', '']","['20,052', '']","['0', '']","['285', '']"
12687,r043,All institutions -> U. Maine,All institutions,U. Maine,2,42,"['24,874', '']","['24,778', '']","['25,600', '']","['27,518', '']","['175', '']","['9,057', '']","['18,285', '']","['1', '']"
12687,r044,All institutions -> U. Delaware,All institutions,U. Delaware,2,43,"['17,697', '']","['18,173', '']","['33,416', '']","['26,658', '']","['0', '']","['4,817', '']","['11,565', '']","['10,276', '']"
12687,r045,All institutions -> U. Georgia,All institutions,U. Georgia,2,44,"['20,493', '']","['17,846', '']","['19,938', '']","['25,512', '']","['0', '']","['5,712', '']","['19,800', '']","['0', '']"
12687,r046,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,45,"['17,304', '']","['17,960', '']","['23,111', '']","['24,941', '']","['22,060', '']","['2,767', '']","['114', '']","['0', '']"
12687,r047,All institutions -> U. South Florida<sup>c</sup>,All institutions,U. South Florida<sup>c</sup>,2,46,"['24,670', '']","['19,373', '']","['22,129', '']","['24,544', '']","['406', '']","['6,979', '']","['17,159', '']","['0', '']"
12687,r048,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,47,"['6,281', '']","['5,521', '']","['6,575', '']","['23,906', '']","['7,695', '']","['16,211', '']","['0', '']","['0', '']"
12687,r049,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,48,"['12,944', '']","['11,251', '']","['19,400', '']","['21,692', '']","['6,957', '']","['14,471', '']","['188', '']","['76', '']"
12687,r050,All institutions -> U. Southern California,All institutions,U. Southern California,2,49,"['19,983', '']","['14,323', '']","['22,308', '']","['20,785', '']","['0', '']","['10,697', '']","['10,088', '']","['0', '']"
12687,r051,All institutions -> Florida State U.,All institutions,Florida State U.,2,50,"['20,816', '']","['16,252', '']","['17,014', '']","['20,511', '']","['4,957', '']","['3,594', '']","['10,260', '']","['1,700', '']"
12687,r052,All institutions -> U. Florida,All institutions,U. Florida,2,51,"['17,740', '']","['16,189', '']","['18,734', '']","['19,578', '']","['0', '']","['11,811', '']","['7,767', '']","['0', '']"
12687,r053,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,52,"['14,928', '']","['15,080', '']","['15,865', '']","['19,164', '']","['0', '']","['19,164', '']","['0', '']","['0', '']"
12687,r054,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,53,"['15,077', '']","['19,030', '']","['20,831', '']","['19,059', '']","['514', '']","['17,197', '']","['769', '']","['579', '']"
12687,r055,All institutions -> George Mason U.,All institutions,George Mason U.,2,54,"['10,679', '']","['12,577', '']","['14,205', '']","['17,068', '']","['7,549', '']","['8,533', '']","['680', '']","['306', '']"
12687,r056,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,55,"['14,715', '']","['13,634', '']","['13,095', '']","['16,935', '']","['0', '']","['16,935', '']","['0', '']","['0', '']"
12687,r057,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,56,"['3,062', '']","['4,302', '']","['5,895', '']","['16,822', '']","['0', '']","['14,248', '']","['2,574', '']","['0', '']"
12687,r058,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,57,"['13,896', '']","['16,272', '']","['19,663', '']","['16,557', '']","['4,329', '']","['134', '']","['9,053', '']","['3,041', '']"
12687,r059,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,58,"['17,335', '']","['15,520', '']","['16,607', '']","['16,521', '']","['1,566', '']","['7,435', '']","['7,352', '']","['168', '']"
12687,r060,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,58,"['6,729', '']","['7,309', '']","['15,847', '']","['16,521', '']","['0', '']","['16,521', '']","['0', '']","['0', '']"
12687,r061,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,60,"['10,917', '']","['12,196', '']","['13,329', '']","['16,141', '']","['0', '']","['0', '']","['16,141', '']","['0', '']"
12687,r062,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,61,"['13,747', '']","['14,857', '']","['16,303', '']","['16,140', '']","['2,300', '']","['769', '']","['12,385', '']","['686', '']"
12687,r063,All institutions -> U. Kansas,All institutions,U. Kansas,2,62,"['10,485', '']","['11,923', '']","['13,717', '']","['15,975', '']","['950', '']","['15,025', '']","['0', '']","['0', '']"
12687,r064,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,63,"['11,900', '']","['12,296', '']","['14,478', '']","['15,556', '']","['684', '']","['1,761', '']","['9,784', '']","['3,327', '']"
12687,r065,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,64,"['15,523', '']","['15,605', '']","['15,821', '']","['15,430', '']","['13,485', '']","['1,945', '']","['0', '']","['0', '']"
12687,r066,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,65,"['11,853', '']","['11,591', '']","['12,125', '']","['13,598', '']","['13,401', '']","['0', '']","['0', '']","['197', '']"
12687,r067,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,66,"['10,875', '']","['9,952', '']","['11,232', '']","['13,409', '']","['0', '']","['3,517', '']","['0', '']","['9,892', '']"
12687,r068,All institutions -> Brown U.,All institutions,Brown U.,2,67,"['5,954', '']","['7,954', '']","['9,945', '']","['13,244', '']","['577', '']","['2,468', '']","['126', '']","['10,073', '']"
12687,r069,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,68,"['12,904', '']","['13,998', '']","['14,771', '']","['13,138', '']","['458', '']","['12,226', '']","['454', '']","['0', '']"
12687,r070,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,69,"['8,916', '']","['5,713', '']","['9,411', '']","['13,053', '']","['50', '']","['12,253', '']","['273', '']","['477', '']"
12687,r071,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,70,"['10,855', '']","['10,303', '']","['11,310', '']","['12,654', '']","['0', '']","['3,330', '']","['0', '']","['9,324', '']"
12687,r072,All institutions -> U. Houston,All institutions,U. Houston,2,71,"['9,437', '']","['9,292', '']","['10,320', '']","['12,509', '']","['7,620', '']","['4,063', '']","['434', '']","['392', '']"
12687,r073,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,72,"['11,436', '']","['10,973', '']","['11,526', '']","['12,274', '']","['0', '']","['26', '']","['12,248', '']","['0', '']"
12687,r074,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,73,"['9,186', '']","['10,483', '']","['11,254', '']","['11,951', '']","['0', '']","['1,775', '']","['10,176', '']","['0', '']"
12687,r075,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,74,"['8,913', '']","['9,282', '']","['11,018', '']","['11,667', '']","['614', '']","['7,038', '']","['0', '']","['4,015', '']"
12687,r076,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,75,"['5,011', '']","['4,466', '']","['4,841', '']","['11,611', '']","['0', '']","['285', '']","['11,326', '']","['0', '']"
12687,r077,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,76,"['9,845', '']","['7,857', '']","['8,644', '']","['11,609', '']","['10', '']","['11,599', '']","['0', '']","['0', '']"
12687,r078,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,77,"['7,825', '']","['8,222', '']","['8,666', '']","['11,289', '']","['0', '']","['11,289', '']","['0', '']","['0', '']"
12687,r079,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,78,"['12,705', '']","['13,034', '']","['11,555', '']","['11,236', '']","['133', '']","['11,103', '']","['0', '']","['0', '']"
12687,r080,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,79,"['6,566', '']","['6,591', '']","['5,148', '']","['11,189', '']","['6,620', '']","['273', '']","['4,013', '']","['283', '']"
12687,r081,All institutions -> U. Utah,All institutions,U. Utah,2,80,"['20,011', 'i']","['47,024', 'i']","['9,233', '']","['11,126', '']","['5,647', '']","['5,479', '']","['0', '']","['0', '']"
12687,r082,All institutions -> Washington State U.,All institutions,Washington State U.,2,81,"['9,440', '']","['8,946', '']","['10,772', '']","['10,521', '']","['163', '']","['1,919', '']","['0', '']","['8,439', '']"
12687,r083,All institutions -> Boston U.,All institutions,Boston U.,2,82,"['8,573', '']","['7,876', '']","['9,399', '']","['10,080', '']","['0', '']","['10,070', '']","['10', '']","['0', '']"
12687,r084,All institutions -> U. Chicago,All institutions,U. Chicago,2,83,"['9,090', '']","['8,854', '']","['10,117', '']","['10,053', '']","['0', '']","['10,053', '']","['0', '']","['0', '']"
12687,r085,All institutions -> Duke U.,All institutions,Duke U.,2,84,"['9,675', '']","['7,310', '']","['8,178', '']","['9,796', '']","['0', '']","['1,742', '']","['8,054', '']","['0', '']"
12687,r086,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,85,"['9,158', '']","['7,979', '']","['9,228', '']","['9,777', '']","['0', '']","['9,777', '']","['0', '']","['0', '']"
12687,r087,All institutions -> Boston C.,All institutions,Boston C.,2,86,"['5,836', '']","['7,414', '']","['9,912', '']","['9,394', '']","['7,055', '']","['2,339', '']","['0', '']","['0', '']"
12687,r088,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,87,"['9,378', '']","['9,609', '']","['8,202', '']","['9,266', '']","['0', '']","['120', '']","['9,146', '']","['0', '']"
12687,r089,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,88,"['5,241', '']","['4,607', '']","['8,933', '']","['9,202', '']","['0', '']","['9,202', '']","['0', '']","['0', '']"
12687,r090,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,89,"['10,166', '']","['7,578', '']","['8,127', '']","['9,201', '']","['9,201', '']","['0', '']","['0', '']","['0', '']"
12687,r091,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,90,"['7,288', '']","['7,385', '']","['9,026', '']","['9,007', '']","['2,127', '']","['709', '']","['6,171', '']","['0', '']"
12687,r092,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,91,"['3,639', '']","['6,508', '']","['8,729', '']","['8,729', '']","['0', '']","['278', '']","['6,000', '']","['2,451', '']"
12687,r093,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,92,"['3,384', '']","['3,298', '']","['5,672', '']","['8,663', '']","['0', '']","['8,663', '']","['0', '']","['0', '']"
12687,r094,All institutions -> U. Oregon,All institutions,U. Oregon,2,93,"['6,704', '']","['6,060', '']","['5,895', '']","['8,392', '']","['0', '']","['6,556', '']","['1,836', '']","['0', '']"
12687,r095,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,94,"['5,206', '']","['4,311', '']","['6,351', '']","['7,843', '']","['0', '']","['92', '']","['7,043', '']","['708', '']"
12687,r096,All institutions -> U. Guam,All institutions,U. Guam,2,95,"['2,696', '']","['5,047', '']","['6,937', '']","['7,715', '']","['0', '']","['514', '']","['6,960', '']","['241', '']"
12687,r097,All institutions -> Tulane U.,All institutions,Tulane U.,2,96,"['4,825', '']","['4,217', '']","['4,967', '']","['7,662', '']","['0', '']","['7,662', '']","['0', '']","['0', '']"
12687,r098,All institutions -> Yale U.,All institutions,Yale U.,2,97,"['5,916', '']","['7,021', '']","['6,411', '']","['7,593', '']","['0', '']","['7,593', '']","['0', '']","['0', '']"
12687,r099,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,98,"['5,435', '']","['5,695', '']","['6,532', '']","['7,557', '']","['0', '']","['7,339', '']","['0', '']","['218', '']"
12687,r100,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,99,"['6,924', '']","['6,727', '']","['7,336', '']","['7,551', '']","['337', '']","['7,120', '']","['94', '']","['0', '']"
12687,r101,All institutions -> Texas State U.,All institutions,Texas State U.,2,100,"['7,357', '']","['7,338', '']","['8,853', '']","['7,467', '']","['0', '']","['2,246', '']","['0', '']","['5,221', '']"
12687,r102,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,101,"['6,781', '']","['6,234', '']","['6,874', '']","['7,444', '']","['6,852', '']","['592', '']","['0', '']","['0', '']"
12687,r103,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,102,"['1,174', '']","['2,264', '']","['3,879', '']","['7,307', '']","['476', '']","['6,831', '']","['0', '']","['0', '']"
12687,r104,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,103,"['6,040', '']","['5,356', '']","['6,392', '']","['7,041', '']","['0', '']","['0', '']","['0', '']","['7,041', '']"
12687,r105,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,104,"['5,509', '']","['6,083', '']","['6,678', '']","['6,986', '']","['0', '']","['6,986', '']","['0', '']","['0', '']"
12687,r106,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,105,"['4,008', '']","['3,951', '']","['5,319', '']","['6,932', '']","['6,932', '']","['0', '']","['0', '']","['0', '']"
12687,r107,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,106,"['8,053', '']","['7,960', '']","['9,084', '']","['6,894', '']","['3,689', '']","['1,542', '']","['293', '']","['1,370', '']"
12687,r108,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,107,"['4,586', '']","['4,564', '']","['4,751', '']","['6,772', '']","['0', '']","['2,172', '']","['4,600', '']","['0', '']"
12687,r109,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,108,"['3,739', '']","['4,912', '']","['4,848', '']","['6,700', '']","['125', '']","['6,529', '']","['44', '']","['2', '']"
12687,r110,All institutions -> Rice U.,All institutions,Rice U.,2,109,"['5,152', '']","['4,786', '']","['4,738', '']","['6,249', '']","['0', '']","['6,249', '']","['0', '']","['0', '']"
12687,r111,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,110,"['5,603', '']","['5,468', '']","['5,246', '']","['6,124', '']","['0', '']","['4,322', '']","['0', '']","['1,802', '']"
12687,r112,All institutions -> U. Toledo,All institutions,U. Toledo,2,111,"['5,748', '']","['5,309', '']","['5,367', '']","['6,117', '']","['0', '']","['6,024', '']","['0', '']","['93', '']"
12687,r113,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,112,"['3,068', '']","['3,534', '']","['4,652', '']","['6,047', '']","['140', '']","['5,696', '']","['36', '']","['175', '']"
12687,r114,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,113,"['5,878', '']","['6,212', '']","['5,818', '']","['5,945', '']","['7', '']","['1,960', '']","['3,978', '']","['0', '']"
12687,r115,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,114,"['6,342', '']","['6,082', '']","['5,393', '']","['5,803', '']","['97', '']","['5,204', '']","['0', '']","['502', '']"
12687,r116,All institutions -> Cornell U.,All institutions,Cornell U.,2,115,"['8,145', '']","['6,589', '']","['6,463', '']","['5,762', '']","['29', '']","['5,446', '']","['287', '']","['0', '']"
12687,r117,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,116,"['6,100', '']","['5,367', '']","['4,956', '']","['5,716', '']","['0', '']","['5,716', '']","['0', '']","['0', '']"
12687,r118,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,117,"['7,408', '']","['6,790', '']","['5,396', '']","['5,518', '']","['198', '']","['3,889', '']","['0', '']","['1,431', '']"
12687,r119,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,118,"['5,844', '']","['5,633', '']","['6,499', '']","['5,377', '']","['0', '']","['0', '']","['4,862', '']","['515', '']"
12687,r120,All institutions -> U. Idaho,All institutions,U. Idaho,2,119,"['4,933', '']","['4,803', '']","['5,991', '']","['5,351', '']","['231', '']","['5,060', '']","['0', '']","['60', '']"
12687,r121,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,120,"['3,460', '']","['4,008', '']","['4,791', '']","['5,277', '']","['174', '']","['3,505', '']","['240', '']","['1,358', '']"
12687,r122,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,121,"['4,039', '']","['4,044', '']","['5,122', '']","['5,205', '']","['0', '']","['840', '']","['4,365', '']","['0', '']"
12687,r123,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,122,"['4,538', '']","['5,650', '']","['4,897', '']","['5,103', '']","['0', '']","['5,103', '']","['0', '']","['0', '']"
12687,r124,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,123,"['9,625', '']","['3,965', '']","['5,177', '']","['5,036', '']","['0', '']","['3,819', '']","['0', '']","['1,217', '']"
12687,r125,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,124,"['5,426', '']","['6,277', '']","['4,439', '']","['4,887', '']","['0', '']","['2,970', '']","['892', '']","['1,025', '']"
12687,r126,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,125,"['4,265', '']","['3,582', '']","['4,378', '']","['4,835', '']","['0', '']","['4,835', '']","['0', '']","['0', '']"
12687,r127,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,126,"['2,354', '']","['3,429', '']","['4,787', '']","['4,765', '']","['0', '']","['2,632', '']","['0', '']","['2,133', '']"
12687,r128,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,127,"['3,426', '']","['3,757', '']","['4,565', '']","['4,729', '']","['0', '']","['4,719', '']","['0', '']","['10', '']"
