table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2020,field_total_2021,field_total_2022,field_total_2023,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022,field_federally_financed_2023
12693,r014,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,13,"['622,140', '']","['604,587', '']","['680,357', '']","['739,926', '']","['333,024', '']","['333,812', '']","['369,878', '']","['390,777', '']"
12693,r015,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,14,"['441,313', '']","['599,247', '']","['651,870', '']","['729,531', '']","['303,327', '']","['361,743', '']","['422,950', '']","['481,107', '']"
12693,r016,All institutions -> New York U.,All institutions,New York U.,2,15,"['389,211', '']","['469,714', '']","['584,887', '']","['723,188', '']","['203,772', '']","['267,032', '']","['355,486', '']","['450,355', '']"
12693,r017,All institutions -> Emory U.,All institutions,Emory U.,2,16,"['535,117', '']","['571,627', '']","['628,633', '']","['721,234', '']","['264,862', '']","['307,719', '']","['333,946', '']","['401,347', '']"
12693,r018,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,17,"['531,123', '']","['563,787', '']","['637,456', '']","['702,609', '']","['391,314', '']","['422,968', '']","['462,070', '']","['521,080', '']"
12693,r019,All institutions -> U. Colorado Anschutz Medical Campus<sup>b</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>b</sup>,2,18,"['na', '']","['550,101', '']","['591,424', '']","['667,024', '']","['na', '']","['357,186', '']","['423,282', '']","['467,520', '']"
12693,r020,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,19,"['474,705', '']","['514,691', '']","['602,141', '']","['657,293', '']","['231,480', '']","['274,027', '']","['333,708', '']","['350,374', '']"
12693,r021,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,20,"['465,122', '']","['498,196', '']","['549,454', '']","['618,911', '']","['272,506', '']","['290,293', '']","['336,869', '']","['373,126', '']"
12693,r022,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,21,"['451,059', '']","['474,272', '']","['514,642', '']","['596,679', '']","['287,948', '']","['302,805', '']","['332,325', '']","['380,372', '']"
12693,r023,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,22,"['451,868', '']","['467,332', '']","['500,026', '']","['560,021', '']","['177,594', '']","['185,553', '']","['204,259', '']","['223,386', '']"
12693,r024,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,23,"['377,001', '']","['408,377', '']","['479,181', '']","['540,934', '']","['154,128', '']","['156,620', '']","['185,558', '']","['223,532', '']"
12693,r025,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,24,"['409,345', '']","['439,145', '']","['486,139', '']","['522,941', '']","['242,728', '']","['265,640', '']","['283,493', '']","['308,949', '']"
12693,r026,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,25,"['387,114', '']","['428,618', '']","['482,027', '']","['513,654', '']","['272,264', '']","['318,922', '']","['349,128', '']","['377,260', '']"
12693,r027,All institutions -> Cornell U.,All institutions,Cornell U.,2,26,"['370,944', '']","['384,742', '']","['429,280', '']","['509,376', '']","['161,371', '']","['185,010', '']","['214,450', '']","['240,972', '']"
12693,r028,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,27,"['363,772', '']","['380,364', '']","['428,068', '']","['481,243', '']","['223,432', '']","['239,842', '']","['268,101', '']","['299,440', '']"
12693,r029,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,28,"['367,228', '']","['369,296', '']","['402,704', '']","['472,182', '']","['162,496', '']","['168,420', '']","['188,523', '']","['228,551', '']"
12693,r030,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,29,"['374,095', '']","['371,964', '']","['426,947', '']","['447,563', '']","['148,425', '']","['168,837', '']","['197,342', '']","['210,111', '']"
12693,r031,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,30,"['315,313', '']","['359,418', '']","['252,132', '']","['443,756', '']","['228,596', '']","['257,125', '']","['176,427', '']","['360,874', '']"
12693,r032,All institutions -> U. Maryland<sup>c</sup>,All institutions,U. Maryland<sup>c</sup>,2,31,"['366,476', '']","['390,634', '']","['400,555', '']","['442,549', '']","['215,647', '']","['215,882', '']","['211,533', '']","['228,444', '']"
12693,r033,All institutions -> U. Florida,All institutions,U. Florida,2,32,"['327,963', '']","['344,705', '']","['400,250', '']","['430,438', '']","['142,251', '']","['156,907', '']","['169,021', '']","['179,454', '']"
12693,r034,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,33,"['326,566', '']","['329,713', '']","['352,904', '']","['412,203', '']","['153,364', '']","['171,402', '']","['189,554', '']","['216,864', '']"
12693,r035,All institutions -> U. Utah,All institutions,U. Utah,2,34,"['361,988', 'i']","['369,765', 'i']","['351,390', '']","['409,503', '']","['177,544', '']","['186,207', '']","['190,041', '']","['223,879', '']"
12693,r036,All institutions -> U. Southern California,All institutions,U. Southern California,2,35,"['427,949', '']","['468,905', '']","['262,080', '']","['342,531', '']","['215,128', '']","['235,884', '']","['152,381', '']","['171,335', '']"
12693,r037,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,36,"['288,654', '']","['301,715', '']","['318,314', '']","['336,238', '']","['204,635', '']","['214,619', '']","['220,780', '']","['230,151', '']"
12693,r038,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,37,"['283,260', '']","['252,185', '']","['292,264', '']","['333,191', '']","['231,431', '']","['206,937', '']","['245,047', '']","['267,490', '']"
12693,r039,All institutions -> U. Iowa,All institutions,U. Iowa,2,38,"['284,636', '']","['278,735', '']","['295,198', '']","['327,000', '']","['123,855', '']","['130,852', '']","['133,298', '']","['136,737', '']"
12693,r040,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,39,"['265,157', '']","['278,801', '']","['300,193', '']","['312,876', '']","['184,045', '']","['195,006', '']","['208,921', '']","['210,171', '']"
12693,r041,All institutions -> U. Chicago,All institutions,U. Chicago,2,40,"['219,525', '']","['254,022', '']","['292,843', '']","['303,959', '']","['163,943', '']","['194,258', '']","['217,318', '']","['227,846', '']"
12693,r042,All institutions -> U. Miami,All institutions,U. Miami,2,41,"['218,739', '']","['215,596', '']","['247,302', '']","['298,538', '']","['98,788', '']","['98,956', '']","['109,639', '']","['126,966', '']"
12693,r043,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,42,"['319,113', '']","['319,883', '']","['228,112', '']","['293,805', '']","['131,115', '']","['165,473', '']","['98,452', '']","['120,934', '']"
12693,r044,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,43,"['232,490', '']","['250,518', '']","['250,627', '']","['286,149', '']","['162,023', '']","['184,166', '']","['175,325', '']","['197,338', '']"
12693,r045,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,44,"['229,577', '']","['247,406', '']","['262,615', '']","['283,182', '']","['122,802', '']","['126,788', '']","['161,879', '']","['170,198', '']"
12693,r046,All institutions -> Boston U.,All institutions,Boston U.,2,45,"['208,709', '']","['276,870', '']","['295,414', '']","['275,110', '']","['118,255', '']","['181,093', '']","['167,178', '']","['142,415', '']"
12693,r047,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,46,"['189,679', '']","['172,524', '']","['182,321', '']","['267,291', '']","['57,711', '']","['59,905', '']","['60,833', '']","['106,083', '']"
12693,r048,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,47,"['222,385', '']","['237,347', '']","['241,065', '']","['256,515', '']","['128,953', '']","['139,546', '']","['146,031', '']","['152,005', '']"
12693,r049,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,48,"['171,901', '']","['185,395', '']","['206,900', '']","['233,998', '']","['75,097', '']","['81,557', '']","['93,426', '']","['91,144', '']"
12693,r050,All institutions -> U. Rochester,All institutions,U. Rochester,2,49,"['205,158', '']","['214,686', '']","['229,953', '']","['233,190', '']","['128,290', '']","['137,802', '']","['143,435', '']","['150,391', '']"
12693,r051,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,50,"['174,686', '']","['190,252', '']","['187,306', '']","['217,588', '']","['78,599', '']","['79,591', '']","['87,959', '']","['105,351', '']"
12693,r052,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,51,"['137,007', '']","['140,319', '']","['177,716', '']","['214,270', '']","['57,194', '']","['60,154', '']","['66,094', '']","['81,161', '']"
12693,r053,All institutions -> U. Arizona,All institutions,U. Arizona,2,52,"['160,542', '']","['162,748', '']","['183,399', '']","['199,768', '']","['58,241', '']","['71,073', '']","['80,959', '']","['86,387', '']"
12693,r054,All institutions -> U. Kansas,All institutions,U. Kansas,2,53,"['154,245', '']","['168,897', '']","['172,748', '']","['195,349', '']","['69,398', '']","['83,587', '']","['84,531', '']","['88,016', '']"
12693,r055,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,54,"['138,679', '']","['167,962', '']","['176,598', '']","['182,374', '']","['66,199', '']","['99,766', '']","['98,393', '']","['100,439', '']"
12693,r056,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,55,"['118,123', '']","['138,943', '']","['152,507', '']","['172,565', '']","['53,123', '']","['72,125', '']","['76,851', '']","['90,275', '']"
12693,r057,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,56,"['115,028', '']","['213,149', '']","['200,164', '']","['168,318', '']","['68,385', '']","['156,667', '']","['138,833', '']","['98,966', '']"
12693,r058,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,57,"['112,594', '']","['126,181', '']","['132,856', '']","['158,518', '']","['53,745', '']","['58,379', '']","['65,129', '']","['81,366', '']"
12693,r059,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,58,"['96,265', '']","['117,226', '']","['151,386', '']","['157,091', '']","['32,350', '']","['59,891', '']","['58,763', '']","['53,752', '']"
12693,r060,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,59,"['150,541', '']","['154,302', '']","['159,310', '']","['156,207', '']","['59,728', '']","['62,571', '']","['63,398', '']","['70,487', '']"
12693,r061,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,60,"['154,653', '']","['146,425', '']","['152,350', '']","['151,640', '']","['74,025', '']","['72,186', '']","['77,680', '']","['76,321', '']"
12693,r062,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,61,"['105,955', '']","['122,965', '']","['145,560', '']","['146,264', '']","['31,804', '']","['47,652', '']","['54,269', '']","['55,768', '']"
12693,r063,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,62,"['90,967', '']","['91,303', '']","['118,266', '']","['144,332', '']","['49,889', '']","['51,789', '']","['60,184', '']","['67,315', '']"
12693,r064,All institutions -> Harvard U.,All institutions,Harvard U.,2,63,"['122,619', '']","['133,571', '']","['131,479', '']","['140,426', '']","['54,439', '']","['74,024', '']","['74,495', '']","['77,144', '']"
12693,r065,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>d</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>d</sup>",2,64,"['na', '']","['na', '']","['na', '']","['137,215', '']","['na', '']","['na', '']","['na', '']","['54,879', '']"
12693,r066,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,65,"['119,319', '']","['116,506', '']","['125,256', '']","['130,968', '']","['43,535', '']","['46,790', '']","['54,008', '']","['59,736', '']"
12693,r067,All institutions -> U. South Florida<sup>e</sup>,All institutions,U. South Florida<sup>e</sup>,2,66,"['72,093', '']","['90,274', '']","['99,029', '']","['119,355', '']","['24,754', '']","['33,784', '']","['45,993', '']","['55,214', '']"
12693,r068,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,67,"['94,555', '']","['100,911', '']","['132,752', '']","['118,862', '']","['61,778', '']","['62,856', '']","['96,374', '']","['76,478', '']"
12693,r069,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,68,"['78,021', '']","['79,594', '']","['98,322', '']","['114,187', '']","['35,673', '']","['44,407', '']","['44,542', '']","['53,565', '']"
12693,r070,All institutions -> Rush U.,All institutions,Rush U.,2,69,"['78,672', '']","['92,716', '']","['99,567', '']","['111,634', '']","['51,186', '']","['60,853', '']","['66,274', '']","['76,245', '']"
12693,r071,All institutions -> George Washington U.,All institutions,George Washington U.,2,70,"['126,901', '']","['122,447', '']","['114,499', '']","['109,594', '']","['84,188', '']","['83,219', '']","['73,625', '']","['51,051', '']"
12693,r072,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,71,"['86,364', '']","['93,409', '']","['91,364', '']","['108,793', 'i']","['44,041', '']","['48,670', '']","['47,538', '']","['49,156', 'i']"
12693,r073,All institutions -> Temple U.,All institutions,Temple U.,2,72,"['93,790', '']","['94,116', '']","['101,776', '']","['104,767', '']","['58,687', '']","['62,141', '']","['67,747', '']","['59,669', '']"
12693,r074,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,73,"['85,839', '']","['88,853', '']","['91,794', '']","['103,811', '']","['29,679', '']","['33,916', '']","['39,058', '']","['43,093', '']"
12693,r075,All institutions -> U. Louisville,All institutions,U. Louisville,2,74,"['91,134', '']","['87,611', '']","['99,867', '']","['98,442', '']","['28,362', '']","['29,156', '']","['43,345', '']","['33,557', '']"
12693,r076,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,75,"['77,295', '']","['77,779', '']","['86,296', '']","['98,047', '']","['47,572', '']","['52,260', '']","['62,945', '']","['69,351', '']"
12693,r077,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,76,"['64,335', '']","['74,770', '']","['89,129', '']","['97,728', '']","['38,304', '']","['47,916', '']","['57,044', '']","['63,473', '']"
12693,r078,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,77,"['220,948', '']","['188,730', '']","['103,670', '']","['94,371', '']","['171,384', '']","['139,429', '']","['55,668', '']","['33,989', '']"
12693,r079,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,78,"['62,010', '']","['69,548', '']","['77,108', '']","['94,347', '']","['28,826', '']","['36,365', '']","['40,012', '']","['44,339', '']"
12693,r080,All institutions -> Augusta U.,All institutions,Augusta U.,2,79,"['60,177', '']","['69,850', '']","['73,958', '']","['89,163', '']","['25,747', '']","['30,933', '']","['31,030', '']","['33,719', '']"
12693,r081,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,80,"['28,703', '']","['36,100', '']","['64,670', 'i']","['85,752', '']","['18,800', '']","['23,830', '']","['52,419', 'i']","['73,933', '']"
12693,r082,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,81,"['72,233', '']","['69,832', '']","['78,146', '']","['85,437', '']","['41,687', '']","['41,165', '']","['50,514', '']","['55,626', '']"
12693,r083,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,82,"['83,046', '']","['78,745', '']","['80,239', '']","['84,151', '']","['43,926', '']","['44,449', '']","['42,037', '']","['48,425', '']"
12693,r084,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,83,"['72,349', '']","['74,246', '']","['74,096', '']","['84,104', '']","['28,260', '']","['33,007', '']","['33,996', '']","['39,905', '']"
12693,r085,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,84,"['58,047', '']","['69,644', '']","['76,948', '']","['83,852', '']","['18,908', '']","['24,940', '']","['28,335', '']","['34,303', '']"
12693,r086,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,85,"['67,047', '']","['56,848', '']","['65,860', '']","['78,100', '']","['46,807', '']","['39,086', '']","['45,534', '']","['48,999', '']"
12693,r087,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,86,"['60,154', '']","['57,339', '']","['71,382', '']","['76,888', '']","['27,534', '']","['28,328', '']","['37,431', '']","['43,065', '']"
12693,r088,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,87,"['59,949', '']","['63,040', '']","['78,801', '']","['72,671', '']","['26,694', '']","['32,165', '']","['40,777', '']","['39,663', '']"
12693,r089,All institutions -> U. Vermont,All institutions,U. Vermont,2,88,"['64,224', '']","['63,210', '']","['65,313', '']","['69,915', '']","['33,364', '']","['37,336', '']","['40,601', '']","['42,798', '']"
12693,r090,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,89,"['55,230', '']","['58,481', '']","['60,240', '']","['64,238', '']","['25,243', '']","['26,345', '']","['33,545', '']","['33,409', '']"
12693,r091,All institutions -> Washington State U.,All institutions,Washington State U.,2,90,"['49,070', '']","['59,282', '']","['64,128', '']","['63,075', '']","['32,030', '']","['36,732', '']","['41,980', '']","['45,863', '']"
12693,r092,All institutions -> Brown U.,All institutions,Brown U.,2,91,"['41,744', '']","['46,024', '']","['49,964', '']","['61,080', '']","['31,743', '']","['37,100', '']","['42,112', '']","['44,711', '']"
12693,r093,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,92,"['37,081', '']","['43,846', '']","['47,314', '']","['60,985', '']","['26,897', '']","['32,997', '']","['34,786', '']","['46,539', '']"
12693,r094,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,93,"['29,813', '']","['32,637', '']","['42,489', '']","['57,125', '']","['22,500', '']","['25,181', '']","['31,339', '']","['41,069', '']"
12693,r095,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,94,"['23,192', '']","['23,148', '']","['43,024', '']","['56,216', '']","['14,392', '']","['15,847', '']","['25,397', '']","['32,158', '']"
12693,r096,All institutions -> Tulane U.,All institutions,Tulane U.,2,95,"['41,445', '']","['46,935', '']","['50,018', '']","['54,390', '']","['16,346', '']","['21,498', '']","['21,174', '']","['22,352', '']"
12693,r097,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,96,"['40,585', '']","['40,336', '']","['43,487', '']","['53,397', '']","['123', '']","['191', '']","['0', '']","['0', '']"
12693,r098,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,97,"['47,236', '']","['51,942', '']","['48,844', '']","['51,779', '']","['19,730', '']","['21,979', '']","['19,230', '']","['25,649', '']"
12693,r099,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,98,"['39,268', '']","['37,201', '']","['42,576', '']","['50,218', '']","['15,960', '']","['15,101', '']","['18,176', '']","['19,340', '']"
12693,r100,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,99,"['42,087', '']","['44,920', '']","['48,144', '']","['48,217', '']","['27,779', '']","['31,585', '']","['30,104', '']","['32,188', '']"
12693,r101,All institutions -> Drexel U.,All institutions,Drexel U.,2,100,"['47,466', '']","['53,152', '']","['44,108', '']","['48,152', '']","['25,113', '']","['30,650', '']","['28,377', '']","['29,140', '']"
12693,r102,All institutions -> Florida State U.,All institutions,Florida State U.,2,101,"['37,353', '']","['35,745', '']","['39,431', '']","['45,584', '']","['19,862', '']","['17,927', '']","['20,449', '']","['23,544', '']"
12693,r103,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,102,"['47,531', '']","['45,709', '']","['37,830', '']","['39,684', '']","['32,477', '']","['28,587', '']","['22,632', '']","['21,980', '']"
12693,r104,All institutions -> Howard U.,All institutions,Howard U.,2,103,"['18,156', '']","['21,927', '']","['28,888', '']","['39,400', '']","['12,922', '']","['16,300', '']","['17,127', '']","['20,287', '']"
12693,r105,All institutions -> U. Delaware,All institutions,U. Delaware,2,104,"['28,705', '']","['25,483', '']","['39,058', '']","['38,006', '']","['21,603', '']","['19,296', '']","['19,299', '']","['18,616', '']"
12693,r106,All institutions -> U. Georgia,All institutions,U. Georgia,2,105,"['32,872', '']","['35,774', '']","['36,409', '']","['36,426', '']","['12,548', '']","['13,291', '']","['12,287', '']","['11,262', '']"
12693,r107,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,106,"['31,213', '']","['37,487', '']","['40,671', '']","['35,488', '']","['15,722', '']","['23,081', '']","['23,675', '']","['20,224', '']"
12693,r108,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,107,"['25,707', '']","['30,176', '']","['31,740', '']","['35,268', '']","['21,652', '']","['26,382', '']","['27,998', '']","['30,289', '']"
12693,r109,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,108,"['20,529', '']","['21,012', '']","['27,534', '']","['34,612', '']","['14,516', '']","['16,015', '']","['20,022', '']","['27,519', '']"
12693,r110,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,109,"['30,285', '']","['18,142', '']","['22,935', '']","['33,801', '']","['11,137', '']","['7,931', '']","['11,397', '']","['13,910', '']"
12693,r111,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,110,"['26,810', '']","['27,911', '']","['33,103', '']","['32,982', '']","['13,081', '']","['12,654', '']","['15,152', '']","['16,742', '']"
12693,r112,All institutions -> U. Houston,All institutions,U. Houston,2,111,"['21,435', '']","['19,265', '']","['31,836', '']","['31,615', '']","['10,906', '']","['10,820', '']","['16,451', '']","['14,202', '']"
12693,r113,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,112,"['24,849', '']","['28,615', '']","['26,764', '']","['29,427', '']","['19,151', '']","['17,382', '']","['16,529', '']","['17,710', '']"
12693,r114,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,113,"['10,995', '']","['15,343', '']","['14,411', '']","['27,593', '']","['1,657', '']","['1,261', '']","['982', '']","['1,883', '']"
12693,r115,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,114,"['12,357', '']","['15,949', '']","['22,338', '']","['27,205', '']","['8,423', '']","['11,113', '']","['15,666', '']","['17,587', '']"
12693,r116,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,115,"['19,143', '']","['19,785', '']","['16,939', '']","['26,827', '']","['3,852', '']","['3,884', '']","['4,545', '']","['6,608', '']"
12693,r117,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,116,"['21,574', '']","['20,173', '']","['23,715', '']","['25,537', '']","['3,500', '']","['3,996', '']","['6,614', '']","['6,781', '']"
12693,r118,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,117,"['13,298', '']","['12,827', '']","['14,319', '']","['25,042', '']","['4,572', '']","['5,098', '']","['4,574', '']","['6,019', '']"
12693,r119,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,118,"['10,057', '']","['13,481', '']","['13,645', '']","['24,437', '']","['6,602', '']","['10,700', '']","['9,102', '']","['11,199', '']"
12693,r120,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,119,"['29,609', '']","['22,215', '']","['25,570', '']","['24,356', '']","['13,568', '']","['10,719', '']","['12,530', '']","['8,192', '']"
12693,r121,All institutions -> U. Toledo,All institutions,U. Toledo,2,120,"['20,743', '']","['17,417', '']","['21,521', '']","['24,273', '']","['9,989', '']","['10,253', '']","['10,411', '']","['12,378', '']"
12693,r122,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,121,"['18,529', '']","['21,272', '']","['21,885', '']","['23,373', '']","['9,898', '']","['10,324', '']","['9,931', '']","['11,644', '']"
12693,r123,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,122,"['32,478', '']","['22,998', '']","['17,702', '']","['21,848', '']","['27,935', '']","['20,138', '']","['14,702', '']","['19,768', '']"
