table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10130,r035,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,34,"['280,604', '']","['124,411', '']","['487', '']","['94,156', '']","['16,225', '']","['21,210', '']","['24,115', '']"
10130,r036,All institutions -> George Washington U.,All institutions,George Washington U.,2,35,"['275,483', '']","['161,867', '']","['2,264', '']","['67,384', '']","['5,048', '']","['25,886', '']","['13,034', '']"
10130,r037,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,36,"['269,109', '']","['180,754', '']","['9,209', '']","['26,816', '']","['22,212', '']","['21,022', '']","['9,096', '']"
10130,r038,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,37,"['255,017', '']","['211,550', '']","['398', '']","['10,972', '']","['3,874', '']","['12,807', '']","['15,416', '']"
10130,r039,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,38,"['231,607', '']","['150,093', '']","['1,747', '']","['55,478', '']","['12,107', '']","['11,909', '']","['273', '']"
10130,r040,All institutions -> Tufts U.,All institutions,Tufts U.,2,39,"['231,224', '']","['150,081', '']","['3,780', '']","['29,719', '']","['12,765', '']","['11,331', '']","['23,548', '']"
10130,r041,All institutions -> Tulane U.,All institutions,Tulane U.,2,40,"['222,605', '']","['127,544', '']","['4,215', '']","['51,561', '']","['10,974', '']","['13,868', '']","['14,443', '']"
10130,r042,All institutions -> Rice U.,All institutions,Rice U.,2,41,"['216,202', '']","['105,345', '']","['5,071', '']","['63,401', '']","['5,535', '']","['31,834', '']","['5,016', '']"
10130,r043,All institutions -> U. Dayton,All institutions,U. Dayton,2,42,"['211,494', '']","['203,206', '']","['756', '']","['853', '']","['5,620', '']","['408', '']","['651', '']"
10130,r044,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,43,"['157,407', '']","['33,976', '']","['3,890', '']","['101,347', '']","['8,568', '']","['9,378', '']","['248', '']"
10130,r045,All institutions -> Drexel U.,All institutions,Drexel U.,2,44,"['151,903', '']","['99,399', '']","['3,418', '']","['36,121', '']","['2,323', '']","['7,882', '']","['2,760', '']"
10130,r046,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,45,"['121,809', '']","['50,605', '']","['3,485', '']","['47,193', '']","['15,282', '']","['2,012', '']","['3,232', '']"
10130,r047,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,46,"['118,034', '']","['59,163', '']","['134', '']","['36,235', '']","['3,766', '']","['18,736', '']","['0', '']"
10130,r048,All institutions -> Rush U.,All institutions,Rush U.,2,47,"['114,874', '']","['79,647', '']","['1,548', '']","['9,884', '']","['15,789', '']","['8,006', '']","['0', '']"
10130,r049,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,48,"['102,378', '']","['44,205', '']","['1,027', '']","['40,627', '']","['1,100', '']","['11,813', '']","['3,606', '']"
10130,r050,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,49,"['82,740', '']","['42,170', '']","['355', '']","['22,991', '']","['5,459', '']","['11,584', '']","['181', '']"
10130,r051,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,50,"['78,626', '']","['29,424', '']","['701', '']","['35,812', '']","['227', '']","['4,633', '']","['7,829', '']"
10130,r052,All institutions -> Boston C.,All institutions,Boston C.,2,51,"['68,958', '']","['36,560', '']","['1,439', '']","['13,949', '']","['652', '']","['15,649', '']","['709', '']"
10130,r053,All institutions -> American U.,All institutions,American U.,2,52,"['67,616', '']","['14,752', '']","['874', '']","['40,650', '']","['428', '']","['8,424', '']","['2,488', '']"
10130,r054,All institutions -> Howard U.,All institutions,Howard U.,2,53,"['67,594', '']","['37,331', '']","['1,197', '']","['23,130', '']","['2,908', '']","['1,816', '']","['1,212', '']"
10130,r055,All institutions -> Baylor U.,All institutions,Baylor U.,2,54,"['66,014', '']","['15,856', '']","['2,211', '']","['34,144', '']","['3,165', '']","['7,682', '']","['2,956', '']"
10130,r056,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,55,"['62,383', '']","['33,373', '']","['7,076', '']","['16,109', '']","['2,789', '']","['1,998', '']","['1,038', '']"
10130,r057,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,56,"['57,544', '']","['17,680', '']","['1,106', '']","['33,929', '']","['1,918', '']","['2,751', '']","['160', '']"
10130,r058,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,57,"['56,904', '']","['34,004', '']","['3,041', '']","['14,261', '']","['3,308', '']","['1,414', '']","['876', '']"
10130,r059,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,58,"['53,563', '']","['41,836', '']","['2,264', '']","['5,895', '']","['2,608', '']","['539', '']","['421', '']"
10130,r060,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,59,"['51,769', '']","['36,535', '']","['2,342', '']","['11,162', '']","['595', '']","['1,060', '']","['75', '']"
10130,r061,All institutions -> Mercer U.,All institutions,Mercer U.,2,60,"['50,222', '']","['32,504', '']","['46', '']","['9,218', '']","['4,083', '']","['112', '']","['4,259', '']"
10130,r062,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,61,"['46,169', '']","['26,972', '']","['204', '']","['9,904', '']","['3,527', '']","['3,955', '']","['1,607', '']"
10130,r063,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,62,"['45,610', '']","['31,636', '']","['1,032', '']","['6,962', '']","['3,577', '']","['2,171', '']","['232', '']"
10130,r064,All institutions -> U. Denver,All institutions,U. Denver,2,63,"['45,561', '']","['26,040', '']","['4,419', '']","['6,953', '']","['1,937', '']","['5,210', '']","['1,002', '']"
10130,r065,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,64,"['42,489', '']","['31,339', '']","['440', '']","['7,155', '']","['0', '']","['3,555', '']","['0', '']"
10130,r066,All institutions -> Marquette U.,All institutions,Marquette U.,2,65,"['40,638', '']","['15,316', '']","['207', '']","['16,222', '']","['752', '']","['2,440', '']","['5,701', '']"
10130,r067,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,66,"['38,191', '']","['26,285', '']","['130', '']","['4,211', '']","['370', '']","['7,195', '']","['0', '']"
10130,r068,All institutions -> Chapman U.,All institutions,Chapman U.,2,67,"['34,212', '']","['11,098', '']","['854', '']","['13,710', '']","['425', '']","['7,989', '']","['136', '']"
10130,r069,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,68,"['31,189', '']","['9,314', '']","['3,571', '']","['16,839', '']","['417', '']","['616', '']","['432', '']"
10130,r070,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,69,"['30,978', '']","['10,177', '']","['4,357', '']","['NA', '']","['1,846', '']","['12,335', '']","['2,263', '']"
10130,r071,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,70,"['29,791', '']","['25,963', '']","['2', '']","['1,759', '']","['948', '']","['371', '']","['748', '']"
10130,r072,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,71,"['28,650', '']","['23,863', '']","['358', '']","['1,425', '']","['1,002', '']","['225', '']","['1,777', '']"
10130,r073,All institutions -> Creighton U.,All institutions,Creighton U.,2,72,"['27,609', '']","['12,022', '']","['3,702', '']","['8,993', '']","['1,289', '']","['320', '']","['1,283', '']"
10130,r074,All institutions -> Villanova U.,All institutions,Villanova U.,2,73,"['25,955', '']","['6,476', '']","['1,404', '']","['15,309', '']","['605', '']","['2,140', '']","['21', '']"
10130,r075,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,74,"['22,297', '']","['13,384', '']","['0', '']","['3,132', '']","['3,606', '']","['689', '']","['1,486', '']"
10130,r076,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,75,"['21,941', '']","['14,911', '']","['3,206', '']","['1,128', '']","['0', '']","['0', '']","['2,696', '']"
10130,r077,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,76,"['21,703', '']","['8,834', '']","['2,713', '']","['8,116', '']","['1,363', '']","['508', '']","['169', '']"
10130,r078,All institutions -> Fordham U.,All institutions,Fordham U.,2,77,"['20,432', '']","['4,856', '']","['0', '']","['13,005', '']","['27', '']","['1,523', '']","['1,021', '']"
10130,r079,All institutions -> New School,All institutions,New School,2,78,"['19,218', '']","['1,261', '']","['298', '']","['3,023', '']","['2', '']","['11,860', '']","['2,774', '']"
10130,r080,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,79,"['18,353', '']","['5,670', '']","['302', '']","['9,201', '']","['2,028', '']","['1,096', '']","['56', '']"
10130,r081,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,80,"['17,960', '']","['15,048', '']","['0', '']","['648', '']","['25', '']","['2,239', '']","['0', '']"
10130,r082,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,81,"['17,706', '']","['10,970', '']","['1,170', '']","['4,740', '']","['465', '']","['361', '']","['0', '']"
10130,r083,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,82,"['17,416', '']","['5,893', '']","['320', '']","['4,023', '']","['6,130', '']","['967', '']","['83', '']"
10130,r084,All institutions -> Long Island U.,All institutions,Long Island U.,2,83,"['17,183', '']","['2,652', '']","['0', '']","['13,962', '']","['184', '']","['334', '']","['51', '']"
10130,r085,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,84,"['16,461', '']","['9,070', '']","['985', '']","['813', '']","['2,947', '']","['1,980', '']","['666', '']"
10130,r086,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,85,"['15,517', '']","['9,134', '']","['630', '']","['3,012', '']","['1,358', '']","['942', '']","['441', '']"
10130,r087,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,86,"['14,581', '']","['10,656', '']","['220', '']","['3,098', '']","['0', '']","['607', '']","['0', '']"
10130,r088,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,87,"['14,156', '']","['11,733', '']","['585', '']","['1,452', '']","['0', '']","['386', '']","['0', '']"
10130,r089,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,88,"['13,944', '']","['6,309', '']","['928', '']","['4,043', '']","['217', '']","['2,447', '']","['0', '']"
10130,r090,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,89,"['12,988', '']","['7,292', '']","['144', '']","['4,239', '']","['593', '']","['720', '']","['0', '']"
10130,r091,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,90,"['12,773', '']","['2,824', '']","['1,334', '']","['7,360', '']","['6', '']","['1,249', '']","['0', '']"
10130,r092,All institutions -> Hampton U.,All institutions,Hampton U.,2,91,"['11,462', '']","['11,274', '']","['0', '']","['188', '']","['0', '']","['0', '']","['0', '']"
10130,r093,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,92,"['11,069', '']","['1,609', '']","['160', '']","['8,714', '']","['290', '']","['296', '']","['0', '']"
10130,r094,All institutions -> U. San Diego,All institutions,U. San Diego,2,93,"['10,143', '']","['2,911', '']","['510', '']","['5,842', '']","['0', '']","['576', '']","['304', '']"
10130,r095,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,94,"['10,101', '']","['5,267', '']","['0', '']","['3,652', '']","['93', '']","['1,052', '']","['37', '']"
10130,r096,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,95,"['9,123', '']","['1,257', '']","['0', '']","['7,692', '']","['0', '']","['174', '']","['0', '']"
10130,r097,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,96,"['9,041', '']","['2,520', '']","['1,205', '']","['2,609', '']","['2,252', '']","['455', '']","['0', '']"
10130,r098,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,97,"['9,029', '']","['7,131', '']","['600', '']","['224', '']","['351', '']","['704', '']","['19', '']"
10130,r099,All institutions -> Clark U.,All institutions,Clark U.,2,98,"['8,813', '']","['2,500', '']","['77', '']","['4,552', '']","['0', '']","['1,577', '']","['107', '']"
10130,r100,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,99,"['8,791', '']","['5,895', '']","['0', '']","['2,647', '']","['198', '']","['51', '']","['0', '']"
10130,r101,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,100,"['8,382', '']","['1,610', '']","['342', '']","['1,113', '']","['3,384', '']","['1,381', '']","['552', '']"
10130,r102,All institutions -> DePaul U.,All institutions,DePaul U.,2,101,"['8,362', '']","['3,757', '']","['169', '']","['2,195', '']","['260', '']","['1,948', '']","['33', '']"
10130,r103,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,102,"['7,274', '']","['1,695', '']","['0', '']","['4,765', '']","['0', '']","['349', '']","['465', '']"
10130,r104,All institutions -> Amherst C.,All institutions,Amherst C.,2,103,"['7,177', '']","['2,862', '']","['0', '']","['2,130', '']","['0', '']","['127', '']","['2,058', '']"
10130,r105,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,104,"['7,121', '']","['482', '']","['58', '']","['6,520', '']","['8', '']","['53', '']","['0', '']"
10130,r106,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,105,"['6,939', '']","['2,118', '']","['139', '']","['4,485', '']","['0', '']","['197', '']","['0', '']"
10130,r107,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,106,"['6,667', '']","['40', '']","['57', '']","['2,675', '']","['2,300', '']","['1,595', '']","['0', '']"
10130,r108,All institutions -> U. New England,All institutions,U. New England,2,107,"['6,664', '']","['3,660', '']","['15', '']","['2,503', '']","['126', '']","['360', '']","['0', '']"
10130,r109,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,108,"['6,360', '']","['3,287', '']","['1', '']","['2,396', '']","['0', '']","['128', '']","['548', '']"
10130,r110,All institutions -> Hope C.,All institutions,Hope C.,2,109,"['6,355', '']","['3,691', '']","['0', '']","['1,928', '']","['0', '']","['625', '']","['111', '']"
10130,r111,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,110,"['6,326', '']","['2,915', '']","['552', '']","['NA', '']","['89', '']","['2,008', '']","['762', '']"
10130,r112,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,111,"['6,310', '']","['1,032', '']","['0', '']","['231', '']","['4,907', '']","['140', '']","['0', '']"
10130,r113,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,112,"['6,296', '']","['30', '']","['0', '']","['6,158', '']","['106', '']","['2', '']","['0', '']"
10130,r114,All institutions -> High Tech High Graduate School of Ed.,All institutions,High Tech High Graduate School of Ed.,2,113,"['6,203', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,203', '']","['0', '']"
10130,r115,All institutions -> Pacific U.,All institutions,Pacific U.,2,114,"['6,128', '']","['2,672', '']","['498', '']","['2,670', '']","['45', '']","['243', '']","['0', '']"
10130,r116,All institutions -> Reed C.,All institutions,Reed C.,2,115,"['5,922', 'i']","['2,139', 'i']","['38', 'i']","['3,272', 'i']","['0', 'i']","['342', 'i']","['131', 'i']"
10130,r117,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,116,"['5,893', '']","['1,070', '']","['56', '']","['4,377', '']","['0', '']","['390', '']","['0', '']"
10130,r118,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,117,"['5,867', '']","['242', '']","['0', '']","['5,237', '']","['15', '']","['208', '']","['165', '']"
10130,r119,All institutions -> Smith C.,All institutions,Smith C.,2,118,"['5,831', '']","['2,403', '']","['0', '']","['1,740', '']","['248', '']","['1,440', '']","['0', '']"
10130,r120,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,119,"['5,805', '']","['4,628', '']","['0', '']","['20', '']","['0', '']","['1,157', '']","['0', '']"
10130,r121,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,120,"['5,741', '']","['2,092', '']","['1,737', '']","['1,176', '']","['150', '']","['586', '']","['0', '']"
10130,r122,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,121,"['5,664', '']","['5,664', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10130,r123,All institutions -> Williams C.,All institutions,Williams C.,2,122,"['5,657', 'i']","['1,286', 'i']","['0', 'i']","['1,894', 'i']","['0', 'i']","['156', 'i']","['2,321', 'i']"
10130,r124,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,123,"['5,555', '']","['2,988', '']","['167', '']","['2,180', '']","['0', '']","['220', '']","['0', '']"
10130,r125,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,124,"['5,307', '']","['1,589', '']","['179', '']","['3,455', '']","['0', '']","['84', '']","['0', '']"
10130,r126,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,125,"['5,259', '']","['2,539', '']","['0', '']","['1,150', '']","['369', '']","['236', '']","['965', '']"
10130,r127,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,126,"['5,186', '']","['4,663', '']","['0', '']","['494', '']","['16', '']","['13', '']","['0', '']"
10130,r128,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,127,"['5,053', '']","['2,807', '']","['356', '']","['1,486', '']","['0', '']","['0', '']","['404', '']"
10130,r129,All institutions -> Barnard C.,All institutions,Barnard C.,2,128,"['4,988', '']","['3,758', '']","['0', '']","['652', '']","['39', '']","['539', '']","['0', '']"
10130,r130,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,129,"['4,954', '']","['858', '']","['0', '']","['3,799', '']","['0', '']","['91', '']","['206', '']"
10130,r131,All institutions -> U. New Haven,All institutions,U. New Haven,2,130,"['4,548', '']","['2,447', '']","['504', '']","['405', '']","['352', '']","['807', '']","['33', '']"
10130,r132,All institutions -> Haverford C.,All institutions,Haverford C.,2,131,"['4,487', '']","['2,722', '']","['0', '']","['852', '']","['0', '']","['381', '']","['532', '']"
10130,r133,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,132,"['4,470', '']","['2,199', '']","['0', '']","['1,568', '']","['431', '']","['272', '']","['0', '']"
10130,r134,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,133,"['4,440', '']","['1,680', '']","['266', '']","['1,555', '']","['339', '']","['333', '']","['267', '']"
10130,r135,All institutions -> Carleton C.,All institutions,Carleton C.,2,134,"['4,358', '']","['1,914', '']","['18', '']","['2,055', '']","['0', '']","['214', '']","['157', '']"
10130,r136,All institutions -> Colgate U.,All institutions,Colgate U.,2,135,"['4,343', '']","['1,570', '']","['0', '']","['2,625', '']","['78', '']","['66', '']","['4', '']"
10130,r137,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,136,"['4,280', '']","['2,523', '']","['0', '']","['977', '']","['635', '']","['145', '']","['0', '']"
10130,r138,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,137,"['4,225', '']","['2,660', '']","['299', '']","['NA', '']","['518', '']","['748', '']","['0', '']"
10130,r139,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,137,"['4,225', '']","['1,733', '']","['6', '']","['2,130', '']","['0', '']","['356', '']","['0', '']"
10130,r140,All institutions -> Occidental C.,All institutions,Occidental C.,2,139,"['4,139', '']","['2,622', 'i']","['484', 'i']","['NA', '']","['480', 'i']","['553', 'i']","['0', 'i']"
10130,r141,All institutions -> Fisk U.,All institutions,Fisk U.,2,140,"['4,000', '']","['3,486', '']","['93', '']","['10', '']","['0', '']","['411', '']","['0', '']"
10130,r142,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,141,"['3,775', '']","['883', '']","['19', '']","['885', '']","['0', '']","['1,988', '']","['0', '']"
10130,r143,All institutions -> Trinity U.,All institutions,Trinity U.,2,142,"['3,657', '']","['1,345', '']","['5', '']","['1,117', '']","['0', '']","['1,149', '']","['41', '']"
