table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020_all_engineering,field_2020_aerospace_aeronautical_and_astronautical_engineering,field_2020_bioengineering_and_biomedical_engineering,field_2020_chemical_engineering,field_2020_civil_engineering,field_2020_electrical_electronic_and_communications_engineering,field_2020_industrial_and_manufacturing_engineering,field_2020_mechanical_engineering,field_2020_metallurgical_and_materials_engineering,field_2020_engineering_nec_
5438,r012,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,11,"['103,714', '']","['108,560', '']","['114,031', '']","['5,940', '']","['20,361', '']","['7,559', '']","['13,633', '']","['30,587', '']","['1,485', '']","['8,763', '']","['4,096', '']","['21,607', '']"
5438,r013,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,12,"['98,261', '']","['104,138', '']","['107,677', '']","['10,276', '']","['8,491', '']","['2,159', '']","['7,758', '']","['31,242', '']","['9,570', '']","['12,397', '']","['11,024', '']","['14,760', '']"
5438,r014,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,13,"['86,829', '']","['92,099', '']","['105,890', '']","['58,211', '']","['8,401', '']","['8,370', '']","['9,616', '']","['8,637', '']","['0', '']","['9,132', '']","['1,190', '']","['2,333', '']"
5438,r015,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,14,"['73,246', '']","['88,846', '']","['97,602', '']","['0', '']","['32,618', '']","['0', '']","['0', '']","['38,926', '']","['0', '']","['9,671', '']","['0', '']","['16,387', '']"
5438,r016,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,15,"['70,000', '']","['77,456', '']","['95,138', '']","['18,857', '']","['13,353', '']","['6,872', '']","['17,598', '']","['11,447', '']","['2,582', '']","['5,581', '']","['6,971', '']","['11,877', '']"
5438,r017,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,16,"['84,304', '']","['91,264', '']","['94,592', '']","['1,234', '']","['6,192', '']","['11,831', '']","['6,411', '']","['30,600', '']","['2,516', '']","['7,871', '']","['11,681', '']","['16,256', '']"
5438,r018,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,17,"['na', '']","['86,168', '']","['86,398', '']","['8,344', '']","['13,043', '']","['3,492', '']","['10,536', '']","['18,660', '']","['0', '']","['9,164', '']","['8,356', '']","['14,803', '']"
5438,r019,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,18,"['84,724', '']","['85,547', '']","['85,038', '']","['333', '']","['3,341', '']","['7,098', '']","['2,205', '']","['16,985', '']","['3,093', '']","['30,078', '']","['13,404', '']","['8,501', '']"
5438,r020,All institutions -> Stanford U.,All institutions,Stanford U.,2,19,"['91,628', '']","['79,988', '']","['81,391', '']","['9,498', '']","['15,533', '']","['7,394', '']","['9,252', '']","['13,640', '']","['0', '']","['16,068', '']","['6,075', '']","['3,931', '']"
5438,r021,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,20,"['61,096', '']","['72,655', '']","['80,121', '']","['0', '']","['8,556', '']","['3,604', '']","['13,043', '']","['32,269', '']","['1,703', '']","['8,778', '']","['3,269', '']","['8,899', '']"
5438,r022,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,21,"['75,316', '']","['81,194', '']","['79,645', '']","['0', '']","['0', '']","['3,454', '']","['5,226', '']","['62,961', '']","['0', '']","['0', '']","['0', '']","['8,004', '']"
5438,r023,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,22,"['52,285', '']","['72,016', '']","['75,442', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['75,442', '']"
5438,r024,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,23,"['67,776', '']","['71,695', '']","['74,167', '']","['9,867', '']","['17,405', '']","['13,212', '']","['5,289', '']","['12,855', '']","['1,239', '']","['9,549', '']","['4,751', '']","['0', '']"
5438,r025,All institutions -> Duke U.,All institutions,Duke U.,2,24,"['64,601', '']","['72,560', '']","['73,605', '']","['0', '']","['32,718', '']","['0', '']","['3,510', '']","['27,931', '']","['0', '']","['6,340', '']","['2,280', '']","['826', '']"
5438,r026,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,25,"['63,684', '']","['68,617', '']","['73,412', '']","['0', '']","['8,774', '']","['6,511', '']","['5,343', '']","['10,486', '']","['1,913', '']","['7,493', '']","['6,229', '']","['26,663', '']"
5438,r027,All institutions -> Cornell U.,All institutions,Cornell U.,2,26,"['55,763', '']","['63,696', '']","['69,870', '']","['1,135', '']","['12,540', '']","['7,361', '']","['5,564', '']","['12,324', '']","['2,596', '']","['13,630', '']","['11,698', '']","['3,022', '']"
5438,r028,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,27,"['48,634', '']","['61,116', '']","['66,614', '']","['0', '']","['4,942', '']","['3,026', '']","['9,758', '']","['27,520', '']","['6,951', '']","['11,659', '']","['0', '']","['2,758', '']"
5438,r029,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,28,"['62,428', '']","['67,165', '']","['66,562', '']","['13,012', '']","['1,377', '']","['3,519', '']","['5,615', '']","['12,051', '']","['11,693', '']","['0', '']","['7,279', '']","['12,016', '']"
5438,r030,All institutions -> U. Florida,All institutions,U. Florida,2,29,"['49,486', '']","['60,844', '']","['62,573', '']","['6,482', '']","['11,333', '']","['2,767', '']","['594', '']","['18,346', '']","['630', '']","['4,813', '']","['7,267', '']","['10,341', '']"
5438,r031,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,30,"['43,677', '']","['43,241', '']","['62,369', '']","['3,251', '']","['7,415', '']","['3,134', '']","['10,440', '']","['7,787', '']","['0', '']","['9,437', '']","['2,398', '']","['18,507', '']"
5438,r032,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,31,"['61,834', '']","['59,672', '']","['62,020', '']","['2,088', '']","['17,183', '']","['5,265', '']","['1,996', '']","['4,078', '']","['612', '']","['3,843', '']","['0', '']","['26,955', '']"
5438,r033,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,32,"['53,279', '']","['50,811', '']","['61,140', '']","['15,962', '']","['2,890', '']","['7,017', '']","['4,558', '']","['3,188', '']","['6,648', '']","['16,582', '']","['1,948', '']","['2,347', '']"
5438,r034,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,33,"['53,672', '']","['49,854', '']","['56,175', '']","['1,448', '']","['7,990', '']","['5,984', '']","['3,025', '']","['14,381', '']","['0', '']","['13,026', '']","['6,626', '']","['3,695', '']"
5438,r035,All institutions -> U. Southern California,All institutions,U. Southern California,2,34,"['46,803', '']","['52,737', '']","['55,089', '']","['751', '']","['6,697', '']","['2,177', '']","['3,543', '']","['32,295', '']","['1,989', '']","['5,086', '']","['0', '']","['2,551', '']"
5438,r036,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,35,"['41,611', '']","['53,994', '']","['53,702', '']","['0', '']","['3,837', '']","['3,915', '']","['13,097', '']","['1,907', '']","['0', '']","['402', '']","['0', '']","['30,544', '']"
5438,r037,All institutions -> U. Delaware,All institutions,U. Delaware,2,36,"['37,656', '']","['47,975', '']","['53,448', '']","['0', '']","['4,252', '']","['29,357', '']","['6,272', '']","['8,203', '']","['0', '']","['5,236', '']","['0', '']","['128', '']"
5438,r038,All institutions -> Boston U.,All institutions,Boston U.,2,37,"['42,903', '']","['45,017', '']","['53,265', '']","['1,691', '']","['25,094', '']","['0', '']","['0', '']","['14,072', '']","['1,008', '']","['5,990', '']","['0', '']","['5,410', '']"
5438,r039,All institutions -> Harvard U.,All institutions,Harvard U.,2,38,"['51,742', '']","['45,835', '']","['52,801', '']","['0', '']","['29,314', '']","['44', '']","['952', '']","['6,657', '']","['0', '']","['815', '']","['15,019', '']","['0', '']"
5438,r040,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,39,"['47,036', '']","['52,742', '']","['52,373', '']","['0', '']","['8,998', '']","['6,498', '']","['9,167', '']","['19,864', '']","['0', '']","['5,992', '']","['0', '']","['1,854', '']"
5438,r041,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,40,"['48,724', '']","['47,948', '']","['49,383', '']","['0', '']","['10,277', '']","['9,532', '']","['2,092', '']","['5,580', '']","['2,570', '']","['4,886', '']","['11,003', '']","['3,443', '']"
5438,r042,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,41,"['50,048', '']","['52,488', '']","['49,163', '']","['0', '']","['4,368', '']","['3,772', '']","['3,390', '']","['19,380', '']","['0', '']","['8,742', '']","['4,427', '']","['5,084', '']"
5438,r043,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,42,"['13,677', '']","['22,954', '']","['46,023', '']","['45,025', '']","['31', '']","['0', '']","['0', '']","['339', '']","['295', '']","['241', '']","['0', '']","['92', '']"
5438,r044,All institutions -> George Mason U.,All institutions,George Mason U.,2,43,"['13,550', '']","['31,276', '']","['45,977', '']","['0', '']","['2,934', '']","['0', '']","['3,648', '']","['19,632', '']","['18,313', '']","['972', '']","['232', '']","['246', '']"
5438,r045,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,44,"['24,187', '']","['33,935', '']","['45,520', '']","['8,970', '']","['560', '']","['4,827', '']","['3,588', '']","['3,028', '']","['2,984', '']","['13,764', '']","['111', '']","['7,688', '']"
5438,r046,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,45,"['36,750', '']","['39,422', '']","['44,542', '']","['0', '']","['12,695', '']","['6,114', '']","['0', '']","['11,461', '']","['0', '']","['14,260', '']","['0', '']","['12', '']"
5438,r047,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,46,"['38,086', '']","['37,724', '']","['44,243', '']","['7,540', '']","['5,269', '']","['2,188', '']","['380', '']","['5,935', '']","['0', '']","['6,989', '']","['15,650', '']","['292', '']"
5438,r048,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,47,"['35,964', '']","['33,589', '']","['43,340', '']","['0', '']","['12,650', '']","['5,044', '']","['0', '']","['17,037', '']","['0', '']","['5,111', '']","['3,059', '']","['439', '']"
5438,r049,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,48,"['24,961', '']","['31,957', '']","['42,499', '']","['28,528', '']","['0', '']","['499', '']","['3,141', '']","['3,001', '']","['2,730', '']","['3,504', '']","['409', '']","['687', '']"
5438,r050,All institutions -> Rice U.,All institutions,Rice U.,2,49,"['34,520', '']","['37,781', '']","['42,085', '']","['0', '']","['13,414', '']","['3,119', '']","['5,642', '']","['14,462', '']","['0', '']","['1,503', '']","['3,859', '']","['86', '']"
5438,r051,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,50,"['36,062', '']","['40,258', '']","['41,771', '']","['12,906', '']","['0', '']","['5,279', '']","['9,387', '']","['14,157', '']","['0', '']","['0', '']","['41', '']","['1', '']"
5438,r052,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,51,"['38,600', '']","['43,878', '']","['41,454', '']","['0', '']","['10,252', '']","['2,433', '']","['1,469', '']","['13,313', '']","['0', '']","['6,129', '']","['7,070', '']","['788', '']"
5438,r053,All institutions -> Princeton U.,All institutions,Princeton U.,2,52,"['42,147', '']","['41,480', '']","['40,829', '']","['1,417', '']","['3,115', '']","['2,437', '']","['2,623', '']","['9,512', '']","['1,999', '']","['5,079', '']","['10,877', '']","['3,770', '']"
5438,r054,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,53,"['35,299', '']","['35,917', '']","['40,629', '']","['0', '']","['2,930', '']","['3,342', '']","['715', '']","['5,172', '']","['156', '']","['5,458', '']","['2,378', '']","['20,478', '']"
5438,r055,All institutions -> Clemson U.,All institutions,Clemson U.,2,54,"['33,781', '']","['39,395', '']","['38,214', '']","['0', '']","['8,152', '']","['3,815', '']","['6,673', '']","['4,515', '']","['1,403', '']","['4,131', '']","['7,154', '']","['2,371', '']"
5438,r056,All institutions -> Florida State U.,All institutions,Florida State U.,2,55,"['39,060', '']","['39,126', '']","['38,126', '']","['923', '']","['3,762', '']","['2,646', '']","['2,687', '']","['10,148', '']","['1,255', '']","['15,121', '']","['1,564', '']","['20', '']"
5438,r057,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,56,"['35,375', '']","['37,549', '']","['37,203', '']","['0', '']","['13,931', '']","['1,688', '']","['7,488', '']","['8,241', '']","['0', '']","['2,370', '']","['0', '']","['3,485', '']"
5438,r058,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,57,"['27,599', '']","['31,347', '']","['36,623', '']","['0', '']","['10,560', '']","['8,613', '']","['2,683', '']","['5,752', '']","['1,640', '']","['7,371', '']","['0', '']","['4', '']"
5438,r059,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,58,"['34,437', '']","['36,090', '']","['35,946', '']","['0', '']","['1,454', '']","['1,552', '']","['7,278', '']","['10,626', '']","['2,388', '']","['5,566', '']","['367', '']","['6,715', '']"
5438,r060,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,59,"['33,002', '']","['33,413', '']","['35,514', '']","['12,029', '']","['0', '']","['0', '']","['2,212', '']","['5,706', '']","['2,989', '']","['5,398', '']","['2,164', '']","['5,016', '']"
5438,r061,All institutions -> U. Utah,All institutions,U. Utah,2,60,"['25,847', '']","['32,365', '']","['34,915', '']","['0', '']","['7,144', '']","['5,475', '']","['1,989', '']","['8,541', '']","['0', '']","['8,281', '']","['2,359', '']","['1,126', '']"
5438,r062,All institutions -> U. Arizona,All institutions,U. Arizona,2,61,"['30,716', '']","['35,880', '']","['34,459', '']","['950', '']","['3,635', '']","['3,190', '']","['1,295', '']","['17,115', '']","['2,075', '']","['2,441', '']","['2,041', '']","['1,717', '']"
5438,r063,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,62,"['27,521', '']","['30,449', '']","['34,153', '']","['6,579', '']","['510', '']","['4,163', '']","['5,151', '']","['8,036', '']","['276', '']","['1,112', '']","['900', '']","['7,426', '']"
5438,r064,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,63,"['23,277', '']","['31,066', '']","['33,432', '']","['354', '']","['1,415', '']","['4,583', '']","['5,714', '']","['261', '']","['0', '']","['5,818', '']","['10,842', '']","['4,445', '']"
5438,r065,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,64,"['27,900', '']","['29,787', '']","['31,431', '']","['0', '']","['3,290', '']","['5,224', '']","['3,325', '']","['10,662', '']","['0', '']","['5,754', '']","['0', '']","['3,176', '']"
5438,r066,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,65,"['29,104', '']","['31,135', '']","['30,860', '']","['0', '']","['811', '']","['2,075', '']","['10,901', '']","['7,702', '']","['99', '']","['8,697', '']","['0', '']","['575', '']"
5438,r067,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,66,"['22,920', '']","['26,390', '']","['30,450', '']","['0', '']","['2,706', '']","['2,670', '']","['9,176', '']","['6,043', '']","['0', '']","['3,651', '']","['5,712', '']","['492', '']"
5438,r068,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,67,"['26,453', '']","['28,489', '']","['29,812', '']","['4,358', '']","['0', '']","['0', '']","['0', '']","['325', '']","['0', '']","['25,073', '']","['0', '']","['56', '']"
5438,r069,All institutions -> Mercer U.,All institutions,Mercer U.,2,68,"['17,021', '']","['25,358', '']","['29,625', '']","['9,756', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['12,299', '']","['7,509', '']","['0', '']"
5438,r070,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,69,"['28,136', '']","['28,307', '']","['28,960', '']","['0', '']","['3,024', '']","['3,642', '']","['1,731', '']","['5,502', '']","['325', '']","['11,946', '']","['2,445', '']","['345', '']"
5438,r071,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,70,"['21,497', '']","['25,694', '']","['28,796', '']","['1,623', '']","['151', '']","['2,102', '']","['3,281', '']","['2,615', '']","['1,682', '']","['9,742', '']","['197', '']","['7,403', '']"
5438,r072,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,71,"['18,950', '']","['25,349', '']","['28,753', '']","['0', '']","['2,195', '']","['743', '']","['4,691', '']","['2,347', '']","['0', '']","['3,437', '']","['0', '']","['15,340', '']"
5438,r073,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,72,"['27,568', '']","['26,896', '']","['28,635', '']","['0', '']","['459', '']","['11,993', '']","['6,424', '']","['4,796', '']","['0', '']","['4,229', '']","['0', '']","['734', '']"
5438,r074,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,73,"['33,187', '']","['29,335', '']","['27,954', '']","['0', '']","['12,718', '']","['4,951', '']","['641', '']","['3,502', '']","['0', '']","['6,092', '']","['0', '']","['50', '']"
5438,r075,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,74,"['26,914', '']","['24,021', '']","['27,421', '']","['0', '']","['7,439', '']","['3,856', '']","['2,560', '']","['6,138', '']","['0', '']","['5,465', '']","['1,665', '']","['298', '']"
5438,r076,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,75,"['25,067', '']","['28,999', '']","['26,818', '']","['922', '']","['996', '']","['2,520', '']","['5,203', '']","['1,605', '']","['26', '']","['1,829', '']","['2,670', '']","['11,047', '']"
5438,r077,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,76,"['39,897', '']","['36,816', '']","['26,696', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['26,663', '']"
5438,r078,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,77,"['22,700', '']","['24,690', '']","['26,324', '']","['5,797', '']","['199', '']","['6,089', '']","['8,299', '']","['2,058', '']","['0', '']","['307', '']","['12', '']","['3,563', '']"
5438,r079,All institutions -> U. Houston,All institutions,U. Houston,2,78,"['21,593', '']","['23,838', '']","['24,929', '']","['1,561', '']","['7,316', '']","['4,557', '']","['3,387', '']","['3,991', '']","['106', '']","['2,769', '']","['451', '']","['791', '']"
5438,r080,All institutions -> Yale U.,All institutions,Yale U.,2,79,"['23,606', '']","['24,674', '']","['24,172', '']","['0', '']","['7,933', '']","['2,829', '']","['0', '']","['7,844', '']","['0', '']","['5,563', '']","['0', '']","['3', '']"
5438,r081,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,80,"['16,994', '']","['18,945', '']","['23,906', '']","['47', '']","['1,217', '']","['1,151', '']","['306', '']","['2,164', '']","['0', '']","['1,636', '']","['40', '']","['17,345', '']"
5438,r082,All institutions -> Wright State U.,All institutions,Wright State U.,2,81,"['28,136', '']","['25,868', '']","['23,496', '']","['0', '']","['14,119', '']","['0', '']","['0', '']","['6,365', '']","['1,517', '']","['547', '']","['0', '']","['948', '']"
5438,r083,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,82,"['19,638', '']","['21,801', '']","['23,332', '']","['0', '']","['1,372', '']","['747', '']","['1,358', '']","['6,387', '']","['0', '']","['11,994', '']","['1,387', '']","['87', '']"
5438,r084,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,83,"['18,845', '']","['25,568', '']","['22,817', '']","['0', '']","['27', '']","['0', '']","['0', '']","['3,139', '']","['0', '']","['0', '']","['0', '']","['19,651', '']"
5438,r085,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,84,"['20,698', '']","['22,053', '']","['22,163', '']","['1,540', '']","['2,277', '']","['0', '']","['1,726', '']","['3,494', '']","['9,431', '']","['1,547', '']","['0', '']","['2,148', '']"
5438,r086,All institutions -> Florida International U.,All institutions,Florida International U.,2,85,"['17,220', '']","['19,899', '']","['21,747', '']","['0', '']","['3,563', '']","['0', '']","['7,921', '']","['6,664', '']","['0', '']","['2,154', '']","['674', '']","['771', '']"
5438,r087,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,86,"['15,884', '']","['19,512', '']","['21,594', '']","['0', '']","['9,573', '']","['0', '']","['0', '']","['3,580', '']","['1,124', '']","['4,701', '']","['970', '']","['1,646', '']"
5438,r088,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,87,"['18,358', '']","['20,375', '']","['21,149', '']","['0', '']","['3,278', '']","['863', '']","['7,184', '']","['4,719', '']","['0', '']","['2,495', '']","['2,582', '']","['28', '']"
5438,r089,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,88,"['21,403', '']","['21,279', '']","['21,064', '']","['0', '']","['8,937', '']","['3,334', '']","['655', '']","['2,714', '']","['0', '']","['5,424', '']","['0', '']","['0', '']"
5438,r090,All institutions -> U. Iowa,All institutions,U. Iowa,2,89,"['22,494', '']","['21,473', '']","['20,687', '']","['0', '']","['55', '']","['251', '']","['9,274', '']","['2,262', '']","['379', '']","['1,097', '']","['0', '']","['7,369', '']"
5438,r091,All institutions -> Tufts U.,All institutions,Tufts U.,2,90,"['22,470', '']","['26,143', '']","['20,397', '']","['294', '']","['10,821', '']","['2,535', '']","['1,904', '']","['2,568', '']","['0', '']","['2,151', '']","['0', '']","['124', '']"
5438,r092,All institutions -> Washington State U.,All institutions,Washington State U.,2,91,"['19,156', '']","['18,943', '']","['20,360', '']","['0', '']","['989', '']","['2,614', '']","['3,522', '']","['4,578', '']","['51', '']","['4,096', '']","['2,472', '']","['2,038', '']"
5438,r093,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,92,"['30,506', '']","['28,684', '']","['20,330', '']","['0', '']","['0', '']","['318', '']","['16,300', '']","['205', '']","['0', '']","['64', '']","['143', '']","['3,300', '']"
5438,r094,All institutions -> U. Chicago,All institutions,U. Chicago,2,93,"['12,919', '']","['17,275', '']","['20,168', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20,168', '']"
5438,r095,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,94,"['17,019', '']","['20,124', '']","['20,145', '']","['6,453', '']","['401', '']","['0', '']","['178', '']","['3,219', '']","['141', '']","['1,938', '']","['333', '']","['7,482', '']"
5438,r096,All institutions -> Drexel U.,All institutions,Drexel U.,2,95,"['21,222', '']","['20,443', '']","['19,772', '']","['0', '']","['3,671', '']","['4,755', '']","['1,511', '']","['3,546', '']","['0', '']","['1,874', '']","['3,589', '']","['826', '']"
5438,r097,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,96,"['10,874', '']","['16,390', '']","['19,679', '']","['1,037', '']","['0', '']","['1,484', '']","['2,836', '']","['8,027', '']","['0', '']","['3,740', '']","['2,555', '']","['0', '']"
5438,r098,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,97,"['20,596', '']","['18,895', '']","['19,552', '']","['0', '']","['7,207', '']","['4,579', '']","['457', '']","['4,355', '']","['0', '']","['0', '']","['2,243', '']","['711', '']"
5438,r099,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,98,"['15,886', '']","['14,659', '']","['18,074', '']","['0', '']","['2,628', '']","['2,283', '']","['1,542', '']","['8,031', '']","['1,779', '']","['1,566', '']","['0', '']","['245', '']"
