table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2017,field_total_2018,field_total_2019,field_total_2020,field_federally_financed_2017,field_federally_financed_2018,field_federally_financed_2019,field_federally_financed_2020
5427,r011,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,10,"['515,115', '']","['584,317', '']","['612,732', '']","['654,098', '']","['75,715', '']","['81,643', '']","['80,140', '']","['90,726', '']"
5427,r012,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,11,"['548,211', '']","['578,171', '']","['632,969', '']","['622,140', '']","['288,532', '']","['315,198', '']","['339,982', '']","['333,024', '']"
5427,r013,All institutions -> Stanford U.,All institutions,Stanford U.,2,12,"['518,631', '']","['553,597', '']","['614,159', '']","['572,268', '']","['309,625', '']","['318,415', '']","['349,539', '']","['323,047', '']"
5427,r014,All institutions -> Emory U.,All institutions,Emory U.,2,13,"['410,773', '']","['451,672', '']","['524,939', '']","['535,117', '']","['203,654', '']","['216,736', '']","['236,157', '']","['264,862', '']"
5427,r015,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,14,"['424,385', '']","['485,235', '']","['524,495', '']","['531,123', '']","['295,322', '']","['340,645', '']","['379,363', '']","['391,314', '']"
5427,r016,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,15,"['461,099', '']","['498,031', '']","['515,832', '']","['525,897', '']","['297,965', '']","['316,032', '']","['336,438', '']","['331,959', '']"
5427,r017,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,16,"['393,519', '']","['410,600', '']","['461,261', '']","['474,705', '']","['207,950', '']","['206,667', '']","['225,592', '']","['231,480', '']"
5427,r018,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,17,"['375,626', '']","['403,124', '']","['442,275', '']","['465,122', '']","['225,836', '']","['245,508', '']","['264,808', '']","['272,506', '']"
5427,r019,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,18,"['427,141', '']","['440,649', '']","['472,274', '']","['451,868', '']","['171,345', '']","['171,827', '']","['185,312', '']","['177,594', '']"
5427,r020,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,19,"['370,779', '']","['406,467', '']","['446,421', '']","['451,059', '']","['223,384', '']","['246,040', '']","['270,784', '']","['287,948', '']"
5427,r021,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,20,"['377,186', '']","['388,100', '']","['408,035', '']","['441,313', '']","['278,516', '']","['282,113', '']","['287,597', '']","['303,327', '']"
5427,r022,All institutions -> U. Southern California,All institutions,U. Southern California,2,21,"['334,385', '']","['428,328', '']","['408,849', '']","['427,949', '']","['160,048', '']","['183,001', '']","['198,583', '']","['215,128', '']"
5427,r023,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,22,"['373,520', '']","['372,386', '']","['406,318', '']","['422,365', '']","['202,499', '']","['200,597', '']","['211,721', '']","['225,112', '']"
5427,r024,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,23,"['370,391', '']","['388,367', '']","['396,340', '']","['409,345', '']","['222,532', '']","['232,933', '']","['246,156', '']","['242,728', '']"
5427,r025,All institutions -> New York U.,All institutions,New York U.,2,24,"['288,035', '']","['361,753', '']","['377,195', '']","['389,211', '']","['182,580', '']","['184,518', '']","['196,303', '']","['203,772', '']"
5427,r026,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,25,"['299,743', '']","['339,870', '']","['363,092', '']","['387,114', '']","['207,630', '']","['229,460', '']","['244,978', '']","['272,264', '']"
5427,r027,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,26,"['264,892', '']","['282,830', '']","['341,217', '']","['384,331', '']","['108,121', '']","['116,415', '']","['154,864', '']","['183,742', '']"
5427,r028,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,27,"['300,916', '']","['294,403', '']","['310,308', '']","['377,001', '']","['125,217', '']","['125,321', '']","['128,317', '']","['154,128', '']"
5427,r029,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,28,"['285,876', '']","['313,453', '']","['353,039', '']","['374,095', '']","['100,911', '']","['110,484', '']","['137,666', '']","['148,425', '']"
5427,r030,All institutions -> Cornell U.,All institutions,Cornell U.,2,29,"['265,474', '']","['309,881', '']","['336,554', '']","['370,944', '']","['99,175', '']","['117,383', '']","['137,876', '']","['161,371', '']"
5427,r031,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,30,"['na', '']","['na', '']","['378,537', '']","['366,476', '']","['na', '']","['na', '']","['237,875', '']","['215,647', '']"
5427,r032,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,31,"['294,860', '']","['317,083', '']","['362,786', '']","['363,772', '']","['181,627', '']","['189,481', '']","['191,320', '']","['223,432', '']"
5427,r033,All institutions -> U. Utah,All institutions,U. Utah,2,32,"['168,137', '']","['345,008', 'i']","['321,728', 'i']","['361,988', 'i']","['107,234', '']","['182,554', '']","['151,742', '']","['177,544', '']"
5427,r034,All institutions -> U. Florida,All institutions,U. Florida,2,33,"['277,111', '']","['324,898', '']","['342,498', '']","['327,963', '']","['122,017', '']","['135,856', '']","['143,967', '']","['142,251', '']"
5427,r035,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,34,"['262,444', '']","['270,535', '']","['301,611', '']","['326,566', '']","['141,807', '']","['147,038', '']","['153,088', '']","['153,364', '']"
5427,r036,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,35,"['294,485', '']","['347,582', '']","['294,976', '']","['319,113', '']","['149,545', '']","['152,341', '']","['122,619', '']","['131,115', '']"
5427,r037,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,36,"['281,653', '']","['296,793', '']","['405,214', '']","['315,313', '']","['193,133', '']","['210,618', '']","['288,742', '']","['228,596', '']"
5427,r038,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,37,"['289,685', '']","['297,328', '']","['298,824', '']","['288,654', '']","['188,259', '']","['196,457', '']","['202,513', '']","['204,635', '']"
5427,r039,All institutions -> U. Iowa,All institutions,U. Iowa,2,38,"['245,202', '']","['255,499', '']","['260,702', '']","['284,636', '']","['113,744', '']","['114,237', '']","['118,355', '']","['123,855', '']"
5427,r040,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,39,"['259,950', '']","['277,399', '']","['284,229', '']","['283,260', '']","['210,009', '']","['227,254', '']","['237,106', '']","['231,431', '']"
5427,r041,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,40,"['167,286', '']","['175,814', '']","['177,687', '']","['265,157', '']","['116,566', '']","['123,389', '']","['134,016', '']","['184,045', '']"
5427,r042,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,41,"['177,041', '']","['186,333', '']","['227,411', '']","['232,490', '']","['143,340', '']","['149,776', '']","['161,380', '']","['162,023', '']"
5427,r043,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,42,"['198,317', '']","['211,803', '']","['215,845', '']","['229,577', '']","['104,708', '']","['108,091', '']","['113,073', '']","['122,802', '']"
5427,r044,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,43,"['201,986', '']","['193,010', '']","['207,754', '']","['222,385', '']","['110,026', '']","['107,797', '']","['116,209', '']","['128,953', '']"
5427,r045,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,44,"['96,928', '']","['78,732', '']","['77,896', '']","['220,948', '']","['32,046', '']","['26,916', '']","['29,277', '']","['171,384', '']"
5427,r046,All institutions -> U. Chicago,All institutions,U. Chicago,2,45,"['196,083', '']","['192,128', '']","['212,930', '']","['219,525', '']","['129,641', '']","['127,596', '']","['146,121', '']","['163,943', '']"
5427,r047,All institutions -> U. Miami,All institutions,U. Miami,2,46,"['214,355', '']","['214,208', '']","['210,762', '']","['218,739', '']","['95,677', '']","['94,426', '']","['97,927', '']","['98,788', '']"
5427,r048,All institutions -> Boston U.,All institutions,Boston U.,2,47,"['165,583', '']","['158,951', '']","['187,252', '']","['208,709', '']","['104,978', '']","['103,685', '']","['118,893', '']","['118,255', '']"
5427,r049,All institutions -> U. Rochester,All institutions,U. Rochester,2,48,"['183,888', '']","['190,887', '']","['194,845', '']","['205,158', '']","['122,773', '']","['130,266', '']","['129,064', '']","['128,290', '']"
5427,r050,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,49,"['196,044', '']","['152,594', '']","['172,559', '']","['189,679', '']","['72,196', '']","['50,344', '']","['48,783', '']","['57,711', '']"
5427,r051,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,50,"['133,046', '']","['151,640', '']","['162,497', '']","['174,686', '']","['60,307', '']","['64,948', '']","['66,776', '']","['78,599', '']"
5427,r052,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,51,"['140,924', '']","['148,465', '']","['162,969', '']","['171,901', '']","['63,959', '']","['62,164', '']","['67,941', '']","['75,097', '']"
5427,r053,All institutions -> U. Arizona,All institutions,U. Arizona,2,52,"['146,236', '']","['167,652', '']","['161,471', '']","['160,542', '']","['56,116', '']","['68,196', '']","['61,132', '']","['58,241', '']"
5427,r054,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,53,"['139,847', '']","['148,674', '']","['153,084', '']","['154,653', '']","['68,776', '']","['71,133', '']","['74,502', '']","['74,025', '']"
5427,r055,All institutions -> U. Kansas,All institutions,U. Kansas,2,54,"['120,687', '']","['135,493', '']","['142,295', '']","['154,245', '']","['46,938', '']","['54,878', '']","['59,800', '']","['69,398', '']"
5427,r056,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,55,"['167,111', '']","['165,515', '']","['164,551', '']","['150,541', '']","['62,279', '']","['60,158', '']","['58,617', '']","['59,728', '']"
5427,r057,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,56,"['125,558', '']","['127,918', '']","['136,787', '']","['138,679', '']","['67,033', '']","['64,369', '']","['64,256', '']","['66,199', '']"
5427,r058,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,57,"['110,178', '']","['124,616', '']","['121,490', '']","['137,007', '']","['60,868', '']","['56,725', '']","['51,872', '']","['57,194', '']"
5427,r059,All institutions -> George Washington U.,All institutions,George Washington U.,2,58,"['113,728', '']","['117,455', '']","['121,699', '']","['126,901', '']","['81,599', '']","['81,460', '']","['78,924', '']","['84,188', '']"
5427,r060,All institutions -> Harvard U.,All institutions,Harvard U.,2,59,"['121,625', '']","['136,254', '']","['137,745', '']","['122,619', '']","['64,591', '']","['64,248', '']","['62,263', '']","['54,439', '']"
5427,r061,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,60,"['106,024', '']","['98,313', '']","['107,128', '']","['119,319', '']","['43,840', '']","['37,111', '']","['41,090', '']","['43,535', '']"
5427,r062,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,61,"['104,716', '']","['103,889', '']","['114,095', '']","['118,123', '']","['46,253', '']","['45,982', '']","['51,093', '']","['53,123', '']"
5427,r063,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,62,"['110,134', '']","['123,881', '']","['113,308', '']","['115,028', '']","['74,005', '']","['77,576', '']","['68,059', '']","['68,385', '']"
5427,r064,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,63,"['96,806', '']","['97,257', '']","['104,703', '']","['112,594', '']","['47,774', '']","['47,567', '']","['54,241', '']","['53,745', '']"
5427,r065,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,64,"['86,076', '']","['92,515', '']","['99,586', '']","['105,955', '']","['26,457', '']","['25,404', '']","['30,247', '']","['31,804', '']"
5427,r066,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,65,"['77,953', '']","['89,480', '']","['90,837', '']","['96,786', '']","['33,850', '']","['32,925', '']","['31,791', '']","['34,622', '']"
5427,r067,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,66,"['85,314', '']","['84,064', '']","['96,914', '']","['96,265', '']","['27,531', '']","['28,675', '']","['31,857', '']","['32,350', '']"
5427,r068,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,67,"['109,214', '']","['106,512', '']","['92,702', '']","['94,555', '']","['75,092', '']","['74,526', '']","['62,020', '']","['61,778', '']"
5427,r069,All institutions -> Temple U.,All institutions,Temple U.,2,68,"['91,376', '']","['85,549', '']","['95,903', '']","['93,790', '']","['58,345', '']","['56,284', '']","['63,267', '']","['58,687', '']"
5427,r070,All institutions -> U. Louisville,All institutions,U. Louisville,2,69,"['92,566', '']","['87,100', '']","['82,529', '']","['91,134', '']","['27,709', '']","['30,092', '']","['29,886', '']","['28,362', '']"
5427,r071,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,70,"['92,705', '']","['88,833', '']","['84,968', '']","['90,967', '']","['49,066', '']","['45,299', '']","['46,064', '']","['49,889', '']"
5427,r072,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,71,"['88,994', '']","['92,240', '']","['99,495', '']","['86,364', '']","['38,402', '']","['38,607', '']","['43,635', '']","['44,041', '']"
5427,r073,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,72,"['69,168', '']","['64,066', '']","['73,660', '']","['85,839', '']","['23,026', '']","['24,261', '']","['24,555', '']","['29,679', '']"
5427,r074,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,73,"['79,919', '']","['83,026', '']","['99,814', '']","['83,046', '']","['46,912', '']","['48,440', '']","['60,631', '']","['43,926', '']"
5427,r075,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,74,"['60,213', '']","['57,608', '']","['52,099', '']","['80,412', '']","['36,612', '']","['36,380', '']","['39,967', '']","['43,207', '']"
5427,r076,All institutions -> Rush U.,All institutions,Rush U.,2,75,"['56,880', '']","['72,261', '']","['75,399', '']","['78,672', '']","['35,518', '']","['47,961', '']","['49,170', '']","['51,186', '']"
5427,r077,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,76,"['52,390', '']","['51,464', '']","['62,918', '']","['78,021', '']","['23,289', '']","['25,048', '']","['28,328', '']","['35,673', '']"
5427,r078,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,77,"['70,791', '']","['64,652', '']","['73,619', '']","['77,295', '']","['39,766', '']","['32,406', '']","['40,585', '']","['47,572', '']"
5427,r079,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,78,"['56,195', '']","['61,918', '']","['74,555', '']","['72,349', '']","['26,092', '']","['26,501', '']","['27,654', '']","['28,260', '']"
5427,r080,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,79,"['213,888', '']","['84,743', '']","['83,200', '']","['72,093', '']","['73,155', '']","['19,593', '']","['20,003', '']","['24,754', '']"
5427,r081,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,80,"['56,449', '']","['55,582', '']","['60,209', '']","['67,047', '']","['31,401', '']","['29,177', '']","['29,781', '']","['46,807', '']"
5427,r082,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,81,"['77,275', '']","['72,241', '']","['76,662', '']","['64,335', '']","['44,752', '']","['40,200', '']","['43,145', '']","['38,304', '']"
5427,r083,All institutions -> U. Vermont,All institutions,U. Vermont,2,82,"['43,594', '']","['47,413', '']","['48,324', '']","['64,224', '']","['27,087', '']","['30,298', '']","['31,802', '']","['33,364', '']"
5427,r084,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,83,"['29,454', '']","['42,958', '']","['56,232', '']","['62,010', '']","['19,780', '']","['21,815', '']","['29,182', '']","['28,826', '']"
5427,r085,All institutions -> Augusta U.,All institutions,Augusta U.,2,84,"['58,135', '']","['60,286', '']","['56,610', '']","['60,177', '']","['24,469', '']","['23,586', '']","['22,378', '']","['25,747', '']"
5427,r086,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,85,"['53,993', '']","['59,646', '']","['65,910', '']","['60,154', '']","['23,512', '']","['26,398', '']","['32,480', '']","['27,534', '']"
5427,r087,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,86,"['59,809', '']","['54,660', '']","['57,903', '']","['59,949', '']","['27,566', '']","['24,994', '']","['25,783', '']","['26,694', '']"
5427,r088,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,87,"['65,835', '']","['62,055', '']","['60,670', '']","['58,047', '']","['15,747', '']","['16,777', '']","['20,341', '']","['18,908', '']"
5427,r089,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,88,"['71,943', '']","['65,785', '']","['61,002', '']","['55,230', '']","['35,299', '']","['34,645', '']","['33,036', '']","['25,243', '']"
5427,r090,All institutions -> Washington State U.,All institutions,Washington State U.,2,89,"['34,636', '']","['40,812', '']","['47,568', '']","['49,070', '']","['20,494', '']","['24,820', '']","['34,114', '']","['32,030', '']"
5427,r091,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,90,"['56,984', '']","['54,265', '']","['52,177', '']","['47,531', '']","['39,746', '']","['37,714', '']","['36,629', '']","['32,477', '']"
5427,r092,All institutions -> Drexel U.,All institutions,Drexel U.,2,91,"['35,915', '']","['45,559', '']","['49,628', '']","['47,466', '']","['14,080', '']","['21,707', '']","['26,328', '']","['25,113', '']"
5427,r093,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,92,"['45,406', '']","['48,797', '']","['49,883', '']","['47,236', '']","['14,857', '']","['16,132', '']","['19,397', '']","['19,730', '']"
5427,r094,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,93,"['50,384', '']","['49,895', '']","['43,303', '']","['42,087', '']","['30,375', '']","['30,434', '']","['27,545', '']","['27,779', '']"
5427,r095,All institutions -> Brown U.,All institutions,Brown U.,2,94,"['41,288', '']","['49,630', '']","['45,463', '']","['41,744', '']","['30,474', '']","['37,965', '']","['34,347', '']","['31,743', '']"
5427,r096,All institutions -> Tulane U.,All institutions,Tulane U.,2,95,"['33,940', '']","['37,352', '']","['36,399', '']","['41,445', '']","['11,168', '']","['15,257', '']","['14,594', '']","['16,346', '']"
5427,r097,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,96,"['24,228', '']","['36,393', '']","['50,092', '']","['40,585', '']","['178', '']","['184', '']","['202', '']","['123', '']"
5427,r098,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,97,"['20,346', '']","['26,836', '']","['31,611', '']","['39,268', '']","['7,619', '']","['10,933', '']","['15,503', '']","['15,960', '']"
5427,r099,All institutions -> Florida State U.,All institutions,Florida State U.,2,98,"['21,095', '']","['25,392', '']","['32,890', '']","['37,353', '']","['7,564', '']","['11,696', '']","['17,293', '']","['19,862', '']"
5427,r100,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,99,"['42,423', '']","['41,216', '']","['44,985', '']","['37,081', '']","['29,869', '']","['30,597', '']","['34,541', '']","['26,897', '']"
5427,r101,All institutions -> U. Georgia,All institutions,U. Georgia,2,100,"['35,374', '']","['35,091', '']","['50,860', '']","['32,872', '']","['9,730', '']","['10,661', '']","['10,985', '']","['12,548', '']"
5427,r102,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,101,"['46,039', '']","['60,653', '']","['68,363', '']","['32,478', '']","['35,317', '']","['46,069', '']","['51,657', '']","['27,935', '']"
5427,r103,All institutions -> Tufts U.,All institutions,Tufts U.,2,102,"['25,840', '']","['22,399', '']","['19,295', '']","['31,949', '']","['18,340', '']","['12,812', '']","['14,964', '']","['25,561', '']"
5427,r104,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,103,"['25,087', '']","['27,466', '']","['29,373', '']","['31,213', '']","['11,624', '']","['12,719', '']","['16,774', '']","['15,722', '']"
5427,r105,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,104,"['12,871', '']","['20,478', '']","['32,861', '']","['30,285', '']","['4,491', '']","['5,831', '']","['10,963', '']","['11,137', '']"
5427,r106,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,105,"['35,454', '']","['33,215', '']","['31,289', '']","['29,813', '']","['28,792', '']","['24,326', '']","['22,461', '']","['22,500', '']"
5427,r107,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,106,"['25,367', '']","['25,181', '']","['31,036', '']","['29,609', '']","['6,221', '']","['8,370', '']","['11,546', '']","['13,568', '']"
5427,r108,All institutions -> U. Delaware,All institutions,U. Delaware,2,107,"['27,093', '']","['24,182', '']","['26,922', '']","['28,705', '']","['19,392', '']","['17,192', '']","['19,058', '']","['21,603', '']"
5427,r109,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,108,"['28,971', '']","['29,675', '']","['28,110', '']","['28,703', '']","['17,332', '']","['19,949', '']","['18,111', '']","['18,800', '']"
5427,r110,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,109,"['20,749', '']","['21,703', '']","['22,363', '']","['26,810', '']","['11,295', '']","['11,924', '']","['9,786', '']","['13,081', '']"
5427,r111,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,110,"['19,631', '']","['20,846', '']","['24,465', '']","['25,707', '']","['14,366', '']","['18,053', '']","['19,683', '']","['21,652', '']"
5427,r112,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,111,"['54,686', '']","['46,652', '']","['37,787', '']","['24,849', '']","['35,296', '']","['30,361', '']","['24,560', '']","['19,151', '']"
5427,r113,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,112,"['21,621', '']","['19,849', '']","['20,974', '']","['23,192', '']","['13,435', '']","['11,845', '']","['14,317', '']","['14,392', '']"
5427,r114,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,113,"['22,198', '']","['21,383', '']","['22,752', '']","['21,574', '']","['4,148', '']","['3,369', '']","['3,596', '']","['3,500', '']"
5427,r115,All institutions -> U. Houston,All institutions,U. Houston,2,114,"['19,533', '']","['22,924', '']","['20,004', '']","['21,435', '']","['9,610', '']","['9,597', '']","['10,244', '']","['10,906', '']"
5427,r116,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,115,"['14,550', '']","['12,751', '']","['20,056', '']","['21,019', '']","['7,520', '']","['6,542', '']","['6,120', '']","['5,767', '']"
5427,r117,All institutions -> U. Toledo,All institutions,U. Toledo,2,116,"['16,761', '']","['17,191', '']","['20,923', '']","['20,743', '']","['6,380', '']","['8,210', '']","['9,880', '']","['9,989', '']"
5427,r118,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,117,"['24,566', '']","['22,812', '']","['19,499', '']","['20,529', '']","['10,410', '']","['11,679', '']","['14,181', '']","['14,516', '']"
5427,r119,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,118,"['0', '']","['4,671', '']","['4,846', '']","['20,316', '']","['0', '']","['0', '']","['0', '']","['13,779', '']"
5427,r120,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,119,"['14,223', '']","['11,955', '']","['17,789', '']","['19,143', '']","['5,114', '']","['4,328', '']","['4,808', '']","['3,852', '']"
5427,r121,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,120,"['5,873', '']","['17,682', '']","['18,515', '']","['19,029', '']","['2,083', '']","['10,176', '']","['9,170', '']","['8,277', '']"
5427,r122,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,121,"['11,104', '']","['10,269', '']","['13,406', '']","['18,893', '']","['7,028', '']","['5,861', '']","['8,150', '']","['11,871', '']"
5427,r123,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,122,"['19,881', '']","['20,136', '']","['17,674', '']","['18,529', '']","['11,101', '']","['10,130', '']","['9,742', '']","['9,898', '']"
