table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021_all_engineering,field_2021_aerospace_aeronautical_and_astronautical_engineering,field_2021_bioengineering_and_biomedical_engineering,field_2021_chemical_engineering,field_2021_civil_engineering,field_2021_electrical_electronic_and_communications_engineering,field_2021_industrial_and_manufacturing_engineering,field_2021_mechanical_engineering,field_2021_metallurgical_and_materials_engineering,field_2021_engineering_nec_
8003,r036,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,35,"['43,241', '']","['62,369', '']","['62,113', '']","['3,269', '']","['10,305', '']","['3,194', '']","['9,236', '']","['5,634', '']","['0', '']","['4,473', '']","['6,433', '']","['19,569', '']"
8003,r037,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,36,"['47,948', '']","['49,383', '']","['55,739', '']","['0', '']","['10,847', '']","['10,323', '']","['3,130', '']","['5,784', '']","['2,792', '']","['5,049', '']","['13,026', '']","['4,788', '']"
8003,r038,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,37,"['52,488', '']","['49,163', '']","['53,761', '']","['0', '']","['4,744', '']","['4,057', '']","['3,557', '']","['19,409', '']","['0', '']","['12,520', '']","['5,032', '']","['4,442', '']"
8003,r039,All institutions -> U. Southern California,All institutions,U. Southern California,2,38,"['52,737', '']","['55,089', '']","['51,948', '']","['720', '']","['5,975', '']","['1,975', '']","['3,337', '']","['31,208', '']","['2,173', '']","['4,496', '']","['0', '']","['2,064', '']"
8003,r040,All institutions -> Harvard U.,All institutions,Harvard U.,2,39,"['45,835', '']","['52,801', '']","['50,918', '']","['0', '']","['29,970', '']","['1,206', '']","['598', '']","['4,093', '']","['0', '']","['614', '']","['14,437', '']","['0', '']"
8003,r041,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,40,"['53,994', '']","['53,702', '']","['50,822', '']","['0', '']","['3,386', '']","['4,395', '']","['13,967', '']","['1,700', '']","['0', '']","['410', '']","['0', '']","['26,964', '']"
8003,r042,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,41,"['39,422', '']","['44,542', '']","['49,526', '']","['0', '']","['16,932', '']","['6,101', '']","['0', '']","['13,290', '']","['0', '']","['13,185', '']","['0', '']","['18', '']"
8003,r043,All institutions -> Boston U.,All institutions,Boston U.,2,42,"['45,017', '']","['53,265', '']","['48,537', '']","['1,544', '']","['20,842', '']","['0', '']","['0', '']","['10,634', '']","['4,093', '']","['6,286', '']","['0', '']","['5,138', '']"
8003,r044,All institutions -> Rice U.,All institutions,Rice U.,2,43,"['37,781', '']","['42,085', '']","['46,799', '']","['0', '']","['12,615', '']","['4,030', '']","['7,577', '']","['16,368', '']","['0', '']","['2,306', '']","['3,843', '']","['60', '']"
8003,r045,All institutions -> Clemson U.,All institutions,Clemson U.,2,44,"['39,395', '']","['38,214', '']","['46,693', '']","['0', '']","['9,047', '']","['3,674', '']","['6,820', '']","['6,228', '']","['735', '']","['11,320', '']","['5,660', '']","['3,209', '']"
8003,r046,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,45,"['33,589', '']","['43,340', '']","['44,958', '']","['0', '']","['11,709', '']","['4,678', '']","['0', '']","['19,764', '']","['0', '']","['5,822', '']","['2,649', '']","['336', '']"
8003,r047,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,46,"['31,957', '']","['42,499', '']","['44,780', '']","['31,051', '']","['0', '']","['470', '']","['2,587', '']","['2,880', '']","['3,632', '']","['3,317', '']","['586', '']","['257', '']"
8003,r048,All institutions -> Princeton U.,All institutions,Princeton U.,2,47,"['41,480', '']","['40,829', '']","['44,201', '']","['1,392', '']","['2,832', '']","['2,542', '']","['1,441', '']","['10,707', '']","['2,577', '']","['5,564', '']","['13,513', '']","['3,633', '']"
8003,r049,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,48,"['33,935', '']","['45,520', '']","['44,188', '']","['10,732', '']","['684', '']","['4,203', '']","['2,715', '']","['2,933', '']","['4,159', '']","['9,463', '']","['333', '']","['8,966', '']"
8003,r050,All institutions -> George Mason U.,All institutions,George Mason U.,2,49,"['31,276', '']","['45,977', '']","['44,086', '']","['0', '']","['4,056', '']","['0', '']","['3,264', '']","['17,837', '']","['16,815', '']","['1,311', '']","['213', '']","['590', '']"
8003,r051,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,50,"['52,742', '']","['52,373', '']","['43,570', '']","['0', '']","['9,362', '']","['6,308', '']","['8,900', '']","['11,087', '']","['0', '']","['6,018', '']","['0', '']","['1,895', '']"
8003,r052,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,51,"['37,724', '']","['44,243', '']","['43,477', '']","['5,974', '']","['4,442', '']","['942', '']","['372', '']","['6,474', '']","['0', '']","['10,454', '']","['14,693', '']","['126', '']"
8003,r053,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,52,"['37,549', '']","['37,203', '']","['43,175', '']","['0', '']","['18,445', '']","['188', '']","['6,667', '']","['8,697', '']","['0', '']","['4,386', '']","['0', '']","['4,792', '']"
8003,r054,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,53,"['40,258', '']","['41,771', '']","['42,501', '']","['11,931', '']","['0', '']","['6,988', '']","['8,325', '']","['15,235', '']","['0', '']","['0', '']","['0', '']","['22', '']"
8003,r055,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,54,"['25,694', '']","['28,796', '']","['40,288', '']","['2,098', '']","['142', '']","['3,806', '']","['5,034', '']","['4,737', '']","['3,515', '']","['12,943', '']","['164', '']","['7,849', '']"
8003,r056,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,55,"['25,349', '']","['28,753', '']","['39,190', '']","['0', '']","['2,587', '']","['970', '']","['4,821', '']","['3,658', '']","['0', '']","['4,699', '']","['0', '']","['22,455', '']"
8003,r057,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,56,"['36,090', '']","['35,946', '']","['38,914', '']","['0', '']","['1,170', '']","['1,102', '']","['8,442', '']","['11,735', '']","['3,376', '']","['5,498', '']","['294', '']","['7,297', '']"
8003,r058,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,57,"['26,390', '']","['30,450', '']","['37,988', '']","['0', '']","['3,297', '']","['3,711', '']","['12,966', '']","['4,856', '']","['0', '']","['6,053', '']","['6,810', '']","['295', '']"
8003,r059,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,58,"['31,066', '']","['33,432', '']","['37,909', '']","['927', '']","['1,040', '']","['3,663', '']","['10,535', '']","['110', '']","['1,605', '']","['2,725', '']","['10,789', '']","['6,515', '']"
8003,r060,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,59,"['31,347', '']","['36,623', '']","['37,749', '']","['0', '']","['11,756', '']","['7,635', '']","['3,122', '']","['6,091', '']","['1,271', '']","['7,853', '']","['0', '']","['21', '']"
8003,r061,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,60,"['43,878', '']","['41,454', '']","['37,143', '']","['0', '']","['8,788', '']","['3,464', '']","['275', '']","['10,183', '']","['0', '']","['6,144', '']","['7,745', '']","['544', '']"
8003,r062,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,61,"['33,413', '']","['34,825', '']","['36,318', '']","['13,128', '']","['0', '']","['0', '']","['2,862', '']","['4,018', '']","['2,995', '']","['5,439', '']","['2,404', '']","['5,472', '']"
8003,r063,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,62,"['35,917', '']","['40,629', '']","['35,691', '']","['0', '']","['4,166', '']","['3,955', '']","['318', '']","['5,905', '']","['25', '']","['5,565', '']","['2,325', '']","['13,432', '']"
8003,r064,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,63,"['28,684', '']","['20,330', '']","['35,155', '']","['0', '']","['0', '']","['237', '']","['28,327', '']","['566', '']","['0', '']","['454', '']","['227', '']","['5,344', '']"
8003,r065,All institutions -> Florida State U.,All institutions,Florida State U.,2,64,"['39,126', '']","['38,126', '']","['34,492', '']","['811', '']","['2,309', '']","['565', '']","['2,276', '']","['13,696', '']","['1,065', '']","['11,954', '']","['1,547', '']","['269', '']"
8003,r066,All institutions -> U. Arizona,All institutions,U. Arizona,2,65,"['35,880', '']","['34,459', '']","['34,360', '']","['1,270', '']","['4,157', '']","['3,596', '']","['495', '']","['14,878', '']","['2,217', '']","['2,444', '']","['3,097', '']","['2,206', '']"
8003,r067,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,66,"['25,568', '']","['22,817', '']","['33,002', '']","['0', '']","['1', '']","['0', '']","['0', '']","['4,542', '']","['0', '']","['0', '']","['0', '']","['28,459', '']"
8003,r068,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,67,"['28,999', '']","['26,818', '']","['33,001', '']","['458', '']","['1,998', '']","['2,085', '']","['6,485', '']","['1,390', '']","['614', '']","['2,948', '']","['2,834', '']","['14,189', '']"
8003,r069,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,67,"['30,449', '']","['34,153', '']","['33,001', '']","['6,916', '']","['419', '']","['1,859', '']","['5,842', '']","['9,250', '']","['320', '']","['1,027', '']","['530', '']","['6,838', '']"
8003,r070,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,69,"['26,896', '']","['28,635', '']","['32,063', '']","['0', '']","['3,017', '']","['12,630', '']","['6,766', '']","['4,768', '']","['0', '']","['4,451', '']","['0', '']","['431', '']"
8003,r071,All institutions -> Mercer U.,All institutions,Mercer U.,2,70,"['25,358', '']","['29,625', '']","['31,923', '']","['13,028', '']","['0', '']","['0', '']","['0', '']","['900', '']","['0', '']","['8,397', '']","['9,598', '']","['0', '']"
8003,r072,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,71,"['28,307', '']","['28,960', '']","['31,832', '']","['0', '']","['5,185', '']","['3,947', '']","['943', '']","['5,723', '']","['346', '']","['13,244', '']","['2,011', '']","['433', '']"
8003,r073,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,72,"['29,787', '']","['31,431', '']","['31,314', '']","['0', '']","['3,244', '']","['4,703', '']","['4,513', '']","['8,638', '']","['0', '']","['6,006', '']","['0', '']","['4,210', '']"
8003,r074,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,73,"['29,335', '']","['27,954', '']","['30,483', '']","['0', '']","['14,713', '']","['6,177', '']","['499', '']","['2,004', '']","['0', '']","['7,018', '']","['0', '']","['72', '']"
8003,r075,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,74,"['31,135', '']","['30,860', '']","['30,424', '']","['0', '']","['831', '']","['2,651', '']","['9,493', '']","['7,581', '']","['742', '']","['8,298', '']","['0', '']","['828', '']"
8003,r076,All institutions -> U. Utah,All institutions,U. Utah,2,75,"['32,365', '']","['34,915', '']","['29,330', '']","['0', '']","['4,169', '']","['4,581', '']","['2,898', '']","['7,748', '']","['0', '']","['7,228', '']","['1,640', '']","['1,066', '']"
8003,r077,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,76,"['24,021', '']","['27,421', '']","['29,315', '']","['0', '']","['7,567', '']","['3,290', '']","['3,211', '']","['6,410', '']","['0', '']","['4,999', '']","['3,715', '']","['123', '']"
8003,r078,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,77,"['28,489', '']","['29,812', '']","['28,914', '']","['2,805', '']","['0', '']","['0', '']","['0', '']","['723', '']","['482', '']","['24,904', '']","['0', '']","['0', '']"
8003,r079,All institutions -> U. Maine,All institutions,U. Maine,2,78,"['13,614', '']","['18,038', '']","['27,452', '']","['0', '']","['0', '']","['5,817', '']","['276', '']","['279', '']","['15', '']","['471', '']","['20,111', '']","['483', '']"
8003,r080,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,79,"['18,945', '']","['23,906', '']","['26,766', '']","['0', '']","['1,037', '']","['639', '']","['4,616', '']","['2,572', '']","['0', '']","['2,636', '']","['0', '']","['15,266', '']"
8003,r081,All institutions -> U. Houston,All institutions,U. Houston,2,80,"['23,838', '']","['24,929', '']","['26,599', '']","['1,301', '']","['7,090', '']","['5,287', '']","['3,291', '']","['4,387', '']","['240', '']","['3,709', '']","['341', '']","['953', '']"
8003,r082,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,81,"['21,801', '']","['23,332', '']","['26,289', '']","['0', '']","['1,224', '']","['882', '']","['1,420', '']","['6,713', '']","['0', '']","['14,708', '']","['1,230', '']","['112', '']"
8003,r083,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,82,"['22,743', '']","['18,073', '']","['26,183', '']","['458', '']","['3,527', '']","['1,151', '']","['9,986', '']","['6,347', '']","['732', '']","['3,982', '']","['0', '']","['0', '']"
8003,r084,All institutions -> U. Chicago,All institutions,U. Chicago,2,83,"['17,275', '']","['20,168', '']","['25,909', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25,909', '']"
8003,r085,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,84,"['16,390', '']","['19,679', '']","['25,859', '']","['1,087', '']","['0', '']","['3,185', '']","['5,352', '']","['8,118', '']","['0', '']","['4,982', '']","['3,135', '']","['0', '']"
8003,r086,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,85,"['19,512', '']","['21,594', '']","['24,793', '']","['0', '']","['8,819', '']","['0', '']","['0', '']","['5,002', '']","['627', '']","['6,808', '']","['2,006', '']","['1,531', '']"
8003,r087,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,86,"['21,279', '']","['21,064', '']","['24,126', '']","['0', '']","['9,724', '']","['3,934', '']","['763', '']","['3,824', '']","['0', '']","['5,881', '']","['0', '']","['0', '']"
8003,r088,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,87,"['36,816', '']","['26,696', '']","['24,019', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['23,997', '']"
8003,r089,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,88,"['24,690', '']","['26,324', '']","['24,011', '']","['3,637', '']","['361', '']","['5,520', '']","['7,085', '']","['2,329', '']","['0', '']","['213', '']","['42', '']","['4,824', '']"
8003,r090,All institutions -> Florida International U.,All institutions,Florida International U.,2,89,"['19,899', '']","['21,747', '']","['23,801', '']","['0', '']","['2,986', '']","['0', '']","['8,538', '']","['7,011', '']","['253', '']","['3,925', '']","['320', '']","['768', '']"
8003,r091,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,90,"['22,053', '']","['22,163', '']","['23,581', '']","['1,489', '']","['2,178', '']","['0', '']","['2,290', '']","['3,321', '']","['10,493', '']","['1,489', '']","['0', '']","['2,321', '']"
8003,r092,All institutions -> Yale U.,All institutions,Yale U.,2,91,"['24,674', '']","['24,172', '']","['23,578', '']","['0', '']","['6,862', '']","['2,666', '']","['0', '']","['8,575', '']","['0', '']","['5,475', '']","['0', '']","['0', '']"
8003,r093,All institutions -> Washington State U.,All institutions,Washington State U.,2,92,"['18,943', '']","['20,360', '']","['23,129', '']","['0', '']","['1,196', '']","['3,236', '']","['3,646', '']","['5,291', '']","['61', '']","['3,762', '']","['2,571', '']","['3,366', '']"
8003,r094,All institutions -> U. Iowa,All institutions,U. Iowa,2,93,"['21,473', '']","['20,687', '']","['23,116', '']","['0', '']","['233', '']","['207', '']","['9,711', '']","['1,547', '']","['526', '']","['919', '']","['0', '']","['9,973', '']"
8003,r095,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,94,"['18,895', '']","['19,552', '']","['22,291', '']","['0', '']","['9,658', '']","['4,629', '']","['317', '']","['4,253', '']","['0', '']","['0', '']","['2,747', '']","['687', '']"
8003,r096,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,95,"['17,811', '']","['16,411', '']","['21,797', '']","['704', '']","['0', '']","['1,070', '']","['3,542', '']","['3,316', '']","['543', '']","['3,481', '']","['8,361', '']","['780', '']"
8003,r097,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,96,"['14,707', '']","['17,537', '']","['21,610', '']","['0', '']","['7,822', '']","['1,135', '']","['2,566', '']","['3,123', '']","['0', '']","['6,964', '']","['0', '']","['0', '']"
8003,r098,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,97,"['20,375', '']","['21,149', '']","['21,450', '']","['0', '']","['3,601', '']","['935', '']","['8,909', '']","['3,628', '']","['0', '']","['2,121', '']","['2,243', '']","['13', '']"
8003,r099,All institutions -> Drexel U.,All institutions,Drexel U.,2,98,"['20,443', '']","['19,772', '']","['20,821', '']","['0', '']","['4,363', '']","['5,389', '']","['2,251', '']","['2,567', '']","['0', '']","['2,379', '']","['2,674', '']","['1,198', '']"
