table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2016,field_2017,field_2018,field_2019_all_life_sciences,field_2019_agricultural_sciences,field_2019_biological_and_biomedical_sciences,field_2019_health_sciences,field_2019_natural_resources_and_conservation,field_2019_life_sciences_nec
3159,r011,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,10,"['455,663', '']","['472,136', '']","['489,297', '']","['513,100', '']","['0', '']","['125,292', '']","['387,808', '']","['0', '']","['0', '']"
3159,r012,All institutions -> Yale U.,All institutions,Yale U.,2,11,"['426,712', '']","['455,347', '']","['470,751', '']","['497,350', '']","['0', '']","['141,401', '']","['350,340', '']","['5,609', '']","['0', '']"
3159,r013,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,12,"['384,600', '']","['414,779', '']","['444,153', '']","['476,233', '']","['0', '']","['211,425', '']","['264,808', '']","['0', '']","['0', '']"
3159,r014,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,13,"['342,104', '']","['367,522', '']","['398,656', '']","['443,745', '']","['0', '']","['198,767', '']","['244,978', '']","['0', '']","['0', '']"
3159,r015,All institutions -> Harvard U.,All institutions,Harvard U.,2,14,"['367,866', '']","['373,441', '']","['389,289', '']","['423,934', '']","['0', '']","['337,304', '']","['62,263', '']","['2,135', 'i']","['22,232', 'i']"
3159,r016,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,15,"['326,881', '']","['328,895', '']","['392,520', '']","['417,741', '']","['0', '']","['24,564', '']","['393,177', '']","['0', '']","['0', '']"
3159,r017,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,16,"['362,621', '']","['378,779', '']","['393,698', '']","['408,818', '']","['0', '']","['36,228', '']","['372,590', '']","['0', '']","['0', '']"
3159,r018,All institutions -> Emory U.,All institutions,Emory U.,2,17,"['336,033', '']","['358,117', '']","['367,597', '']","['393,978', '']","['0', '']","['148,788', '']","['236,157', '']","['0', '']","['9,033', '']"
3159,r019,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,18,"['316,307', '']","['370,386', '']","['382,263', '']","['391,543', '']","['0', '']","['102,998', '']","['287,597', '']","['4', '']","['944', '']"
3159,r020,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,19,"['na', '']","['na', '']","['na', '']","['377,610', '']","['28,732', '']","['104,187', '']","['237,875', '']","['2,289', '']","['4,527', '']"
3159,r021,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,20,"['300,832', '']","['317,695', '']","['339,676', '']","['370,062', '']","['0', '']","['92,458', '']","['270,784', '']","['668', '']","['6,152', '']"
3159,r022,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,21,"['295,170', '']","['305,361', '']","['330,313', '']","['366,311', '']","['19,490', '']","['161,268', '']","['185,312', '']","['34', '']","['207', '']"
3159,r023,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,22,"['303,853', '']","['308,882', '']","['319,449', '']","['345,887', '']","['0', '']","['99,731', '']","['246,156', '']","['0', '']","['0', '']"
3159,r024,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,23,"['284,043', '']","['300,551', '']","['318,122', '']","['338,009', '']","['12', '']","['1,071', '']","['336,438', '']","['70', '']","['418', '']"
3159,r025,All institutions -> New York U.,All institutions,New York U.,2,24,"['267,917', '']","['296,101', '']","['318,869', '']","['335,764', '']","['0', '']","['138,450', '']","['196,303', '']","['0', '']","['1,011', '']"
3159,r026,All institutions -> Cornell U.,All institutions,Cornell U.,2,25,"['255,773', '']","['259,662', '']","['278,645', '']","['321,219', '']","['33,439', '']","['146,718', '']","['137,876', '']","['3,186', '']","['0', '']"
3159,r027,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,26,"['277,964', '']","['281,390', '']","['304,739', '']","['314,870', '']","['0', '']","['65,059', '']","['237,106', '']","['0', '']","['12,705', '']"
3159,r028,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,27,"['308,898', '']","['289,172', '']","['290,484', '']","['312,158', '']","['16,638', '']","['55,639', '']","['225,592', '']","['10,176', '']","['4,113', '']"
3159,r029,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,28,"['267,849', '']","['292,806', '']","['300,098', '']","['309,354', '']","['0', '']","['171,688', '']","['137,666', '']","['0', '']","['0', '']"
3159,r030,All institutions -> U. Southern California,All institutions,U. Southern California,2,29,"['233,209', '']","['251,662', '']","['280,016', '']","['304,604', '']","['0', '']","['93,324', '']","['198,583', '']","['0', '']","['12,697', '']"
3159,r031,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,30,"['164,360', '']","['196,161', '']","['211,620', '']","['289,658', '']","['0', '']","['916', '']","['288,742', '']","['0', '']","['0', '']"
3159,r032,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,31,"['263,359', '']","['270,201', '']","['270,596', '']","['289,023', '']","['16,632', '']","['51,272', '']","['211,721', '']","['5,732', '']","['3,666', '']"
3159,r033,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,32,"['247,298', '']","['258,236', '']","['277,842', '']","['287,847', '']","['34,738', '']","['140,036', '']","['113,073', '']","['0', '']","['0', '']"
3159,r034,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,33,"['210,927', '']","['223,779', '']","['255,794', '']","['287,578', '']","['0', '']","['122,388', '']","['134,016', '']","['0', '']","['31,174', '']"
3159,r035,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,34,"['242,489', '']","['250,090', '']","['267,088', '']","['267,122', '']","['0', '']","['267,122', '']","['0', '']","['0', '']","['0', '']"
3159,r036,All institutions -> U. Florida,All institutions,U. Florida,2,35,"['206,442', '']","['223,811', '']","['247,852', '']","['261,847', '']","['41,031', '']","['70,530', '']","['143,967', '']","['6,215', '']","['104', '']"
3159,r037,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,36,"['158,091', '']","['173,986', '']","['185,135', '']","['235,383', '']","['0', '']","['79,405', '']","['154,864', '']","['0', '']","['1,114', '']"
3159,r038,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,37,"['209,748', '']","['218,631', '']","['225,026', '']","['228,266', '']","['0', '']","['30,186', '']","['191,320', '']","['0', '']","['6,760', '']"
3159,r039,All institutions -> Boston U.,All institutions,Boston U.,2,38,"['178,534', '']","['175,702', '']","['175,980', '']","['217,748', '']","['0', '']","['98,855', '']","['118,893', '']","['0', '']","['0', '']"
3159,r040,All institutions -> U. Chicago,All institutions,U. Chicago,2,39,"['194,166', '']","['194,758', '']","['188,680', '']","['212,983', '']","['0', '']","['66,862', '']","['146,121', '']","['0', '']","['0', '']"
3159,r041,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,40,"['193,097', '']","['219,679', '']","['238,865', '']","['205,955', '']","['27,297', '']","['52,365', '']","['122,619', '']","['0', '']","['3,674', '']"
3159,r042,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,41,"['185,263', '']","['200,085', '']","['197,910', '']","['203,544', '']","['0', '']","['75,227', '']","['128,317', '']","['0', '']","['0', '']"
3159,r043,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,42,"['188,521', '']","['188,259', '']","['196,457', '']","['202,513', '']","['0', '']","['0', '']","['202,513', '']","['0', '']","['0', '']"
3159,r044,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,43,"['181,446', '']","['200,232', '']","['194,953', '']","['197,388', '']","['0', '']","['98,979', '']","['62,020', '']","['0', '']","['36,389', '']"
3159,r045,All institutions -> U. Iowa,All institutions,U. Iowa,2,44,"['184,707', '']","['184,184', '']","['186,334', '']","['192,564', '']","['0', '']","['73,711', '']","['118,355', '']","['0', '']","['498', '']"
3159,r046,All institutions -> U. Arizona,All institutions,U. Arizona,2,45,"['126,999', '']","['139,722', '']","['157,629', '']","['177,953', '']","['14,380', '']","['96,689', '']","['61,132', '']","['5,752', '']","['0', '']"
3159,r047,All institutions -> U. Rochester,All institutions,U. Rochester,2,46,"['163,470', '']","['160,836', '']","['171,199', '']","['172,698', '']","['0', '']","['43,634', '']","['129,064', '']","['0', '']","['0', '']"
3159,r048,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,47,"['128,868', '']","['139,653', '']","['154,913', '']","['167,585', '']","['0', '']","['118,802', '']","['48,783', '']","['0', '']","['0', '']"
3159,r049,All institutions -> U. Utah,All institutions,U. Utah,2,48,"['141,553', '']","['151,578', '']","['213,459', '']","['164,525', '']","['0', '']","['10,592', '']","['151,742', '']","['0', '']","['2,191', '']"
3159,r050,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,49,"['137,615', '']","['145,170', '']","['151,899', '']","['163,236', '']","['0', '']","['1,856', '']","['161,380', '']","['0', '']","['0', '']"
3159,r051,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,50,"['143,233', '']","['153,240', '']","['152,074', '']","['162,930', '']","['0', '']","['45,838', '']","['116,209', '']","['883', '']","['0', '']"
3159,r052,All institutions -> U. Miami,All institutions,U. Miami,2,51,"['135,172', '']","['135,319', '']","['138,701', '']","['159,479', '']","['0', '']","['56,865', '']","['97,927', '']","['1,025', '']","['3,662', '']"
3159,r053,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,52,"['127,276', '']","['138,923', '']","['143,557', '']","['155,127', '']","['52,627', '']","['60,584', '']","['32,480', '']","['2,070', '']","['7,366', '']"
3159,r054,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,53,"['135,072', '']","['146,757', '']","['153,711', '']","['154,878', '']","['0', '']","['74,738', '']","['80,140', '']","['0', '']","['0', '']"
3159,r055,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,54,"['124,212', '']","['134,072', '']","['142,639', '']","['153,226', '']","['0', '']","['51,154', '']","['43,635', '']","['0', '']","['58,437', '']"
3159,r056,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,55,"['105,798', '']","['120,508', '']","['124,665', '']","['146,907', '']","['13,561', '']","['92,761', '']","['40,585', '']","['0', '']","['0', '']"
3159,r057,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,56,"['146,445', '']","['78,952', '']","['101,725', '']","['144,035', '']","['18,884', '']","['25,346', '']","['24,560', '']","['66,838', '']","['8,407', '']"
3159,r058,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,57,"['140,548', '']","['134,317', '']","['131,739', '']","['134,964', '']","['37,503', '']","['51,335', '']","['46,064', '']","['62', '']","['0', '']"
3159,r059,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,58,"['121,098', '']","['124,461', '']","['128,232', '']","['132,647', '']","['0', '']","['38,689', '']","['51,093', '']","['0', '']","['42,865', '']"
3159,r060,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,59,"['103,276', '']","['103,628', '']","['115,983', '']","['128,408', '']","['0', '']","['61,632', '']","['66,776', '']","['0', '']","['0', '']"
3159,r061,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,60,"['97,188', '']","['106,590', '']","['112,702', '']","['127,756', '']","['42,001', '']","['46,051', '']","['29,277', '']","['8,435', '']","['1,992', '']"
3159,r062,All institutions -> Temple U.,All institutions,Temple U.,2,61,"['106,186', '']","['112,783', '']","['110,881', '']","['122,159', '']","['194', '']","['34,253', '']","['63,267', '']","['0', '']","['24,445', '']"
3159,r063,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,62,"['104,332', '']","['108,037', '']","['112,538', '']","['115,309', '']","['155', '']","['57,666', '']","['33,036', '']","['24,452', '']","['0', '']"
3159,r064,All institutions -> U. Georgia,All institutions,U. Georgia,2,63,"['105,196', '']","['113,776', '']","['108,494', '']","['114,935', '']","['30,966', '']","['72,403', '']","['10,985', '']","['0', '']","['581', '']"
3159,r065,All institutions -> George Washington U.,All institutions,George Washington U.,2,64,"['108,081', '']","['109,968', '']","['117,015', '']","['114,065', '']","['0', '']","['35,141', '']","['78,924', '']","['0', '']","['0', '']"
3159,r066,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,65,"['108,529', '']","['108,276', '']","['106,409', '']","['113,007', '']","['0', '']","['45,066', '']","['67,941', '']","['0', '']","['0', '']"
3159,r067,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,66,"['102,709', '']","['99,646', '']","['100,337', '']","['110,949', '']","['0', '']","['48,255', '']","['60,631', '']","['602', '']","['1,461', '']"
3159,r068,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,67,"['98,815', '']","['103,732', '']","['103,263', '']","['107,395', '']","['0', '']","['79,850', '']","['27,545', '']","['0', '']","['0', '']"
3159,r069,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,68,"['141,743', '']","['157,613', '']","['103,580', '']","['105,807', '']","['0', '']","['85,703', '']","['20,003', '']","['0', '']","['101', '']"
3159,r070,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,69,"['76,221', '']","['84,814', '']","['93,463', '']","['102,604', '']","['0', '']","['70,813', '']","['31,791', '']","['0', '']","['0', '']"
3159,r071,All institutions -> U. Kansas,All institutions,U. Kansas,2,70,"['80,288', '']","['85,392', '']","['94,896', '']","['102,440', '']","['240', '']","['38,434', '']","['59,800', '']","['3,128', '']","['838', '']"
3159,r072,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,71,"['107,002', '']","['105,530', '']","['102,258', '']","['102,425', '']","['0', '']","['42,370', '']","['58,617', '']","['0', '']","['1,438', '']"
3159,r073,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,72,"['106,456', '']","['105,606', '']","['100,472', '']","['101,127', '']","['0', '']","['39,483', '']","['51,872', '']","['0', '']","['9,772', '']"
3159,r074,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,73,"['79,454', '']","['84,273', '']","['81,037', '']","['97,918', '']","['19,709', '']","['39,824', '']","['8,907', '']","['29,478', '']","['0', '']"
3159,r075,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,74,"['96,701', '']","['99,280', '']","['107,957', '']","['96,789', '']","['14', '']","['25,369', '']","['68,059', '']","['2,796', '']","['551', '']"
3159,r076,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,75,"['89,742', '']","['85,455', '']","['86,956', '']","['96,502', '']","['0', '']","['42,261', '']","['54,241', '']","['0', '']","['0', '']"
3159,r077,All institutions -> Brown U.,All institutions,Brown U.,2,76,"['69,141', '']","['76,256', '']","['89,486', '']","['94,797', '']","['0', '']","['37,878', '']","['34,347', '']","['0', '']","['22,572', '']"
3159,r078,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,77,"['90,592', '']","['90,872', '']","['84,253', '']","['94,232', '']","['3,289', '']","['46,453', '']","['43,145', '']","['1,345', '']","['0', '']"
3159,r079,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,78,"['87,759', '']","['88,338', '']","['88,216', '']","['92,845', '']","['0', '']","['18,330', '']","['74,502', '']","['0', '']","['13', '']"
3159,r080,All institutions -> Tulane U.,All institutions,Tulane U.,2,79,"['77,659', '']","['80,943', '']","['89,243', '']","['90,615', '']","['0', '']","['22,410', '']","['14,594', '']","['130', '']","['53,481', '']"
3159,r081,All institutions -> Washington State U.,All institutions,Washington State U.,2,80,"['73,917', '']","['82,888', '']","['78,651', '']","['86,617', '']","['26,750', '']","['25,006', '']","['34,114', '']","['131', '']","['616', '']"
3159,r082,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,81,"['78,151', '']","['82,164', '']","['80,938', '']","['85,391', '']","['14,064', '']","['41,183', '']","['23,483', '']","['6,661', '']","['0', '']"
3159,r083,All institutions -> Tufts U.,All institutions,Tufts U.,2,82,"['78,655', '']","['110,859', '']","['48,260', '']","['83,149', '']","['197', '']","['58,033', '']","['14,964', '']","['0', '']","['9,955', '']"
3159,r084,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,83,"['76,187', '']","['81,732', '']","['82,864', '']","['81,326', '']","['0', '']","['75,507', '']","['5,819', '']","['0', '']","['0', '']"
3159,r085,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,84,"['68,350', '']","['75,247', '']","['80,693', '']","['80,200', '']","['71', '']","['44,519', '']","['14,181', '']","['0', '']","['21,429', '']"
3159,r086,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,85,"['71,609', '']","['79,254', '']","['74,985', '']","['77,391', '']","['0', '']","['10,309', '']","['64,256', '']","['0', '']","['2,826', '']"
3159,r087,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,86,"['58,866', '']","['62,029', '']","['64,869', '']","['74,816', '']","['0', '']","['42,959', '']","['31,857', '']","['0', '']","['0', '']"
3159,r088,All institutions -> U. Vermont,All institutions,U. Vermont,2,87,"['66,120', '']","['62,350', '']","['70,687', '']","['74,193', '']","['6,847', '']","['35,346', '']","['31,802', '']","['198', '']","['0', '']"
3159,r089,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,88,"['50,478', '']","['54,260', '']","['67,139', '']","['73,854', '']","['1,535', '']","['72,319', '']","['0', '']","['0', '']","['0', '']"
3159,r090,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,89,"['69,056', '']","['71,258', '']","['74,981', '']","['73,576', '']","['36,973', '']","['12,048', '']","['24,555', '']","['0', '']","['0', '']"
3159,r091,All institutions -> U. Louisville,All institutions,U. Louisville,2,90,"['60,990', '']","['61,281', '']","['67,365', '']","['71,330', '']","['0', '']","['39,225', '']","['29,886', '']","['0', '']","['2,219', '']"
3159,r092,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,91,"['52,571', '']","['53,211', '']","['65,947', '']","['71,179', '']","['0', '']","['19,522', '']","['51,657', '']","['0', '']","['0', '']"
3159,r093,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,92,"['52,666', '']","['56,797', '']","['71,862', '']","['70,469', '']","['35', '']","['39,470', '']","['29,182', '']","['453', '']","['1,329', '']"
3159,r094,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,93,"['59,241', '']","['67,975', '']","['68,297', '']","['70,069', '']","['17,763', '']","['44,058', '']","['0', '']","['0', '']","['8,248', '']"
3159,r095,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,94,"['59,894', '']","['61,316', '']","['64,925', '']","['68,066', '']","['27,710', '']","['24,413', '']","['5,839', '']","['9,931', '']","['173', '']"
3159,r096,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,95,"['73,010', '']","['62,211', '']","['62,829', '']","['67,390', '']","['19,431', '']","['18,532', '']","['19,397', '']","['9,885', '']","['145', '']"
3159,r097,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,96,"['67,437', '']","['66,701', '']","['64,447', '']","['66,880', '']","['0', '']","['23,109', '']","['41,090', '']","['0', '']","['2,681', '']"
3159,r098,All institutions -> Rush U.,All institutions,Rush U.,2,97,"['46,345', '']","['48,442', '']","['61,445', '']","['66,527', '']","['0', '']","['17,357', '']","['49,170', '']","['0', '']","['0', '']"
3159,r099,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,98,"['67,652', '']","['65,001', '']","['65,897', '']","['66,036', '']","['6,690', '']","['18,542', '']","['36,629', '']","['998', '']","['3,177', '']"
3159,r100,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,99,"['48,999', '']","['51,298', '']","['57,523', '']","['63,498', '']","['0', '']","['32,967', '']","['30,247', '']","['0', '']","['284', '']"
3159,r101,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,100,"['53,170', '']","['56,047', '']","['62,230', '']","['63,440', '']","['0', '']","['37,657', '']","['25,783', '']","['0', '']","['0', '']"
3159,r102,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,101,"['44,444', '']","['52,373', '']","['54,071', '']","['60,735', '']","['0', '']","['60,603', '']","['0', '']","['0', '']","['132', '']"
3159,r103,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,102,"['51,451', '']","['49,446', '']","['51,426', '']","['57,460', '']","['0', '']","['26,331', '']","['29,781', '']","['0', '']","['1,348', '']"
3159,r104,All institutions -> Princeton U.,All institutions,Princeton U.,2,103,"['37,280', '']","['42,993', '']","['47,385', '']","['55,044', '']","['0', '']","['52,855', '']","['0', '']","['2,189', '']","['0', '']"
3159,r105,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,104,"['58,398', '']","['54,681', '']","['54,201', '']","['54,905', '']","['17,610', '']","['26,626', '']","['7,414', '']","['3,255', '']","['0', '']"
3159,r106,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,105,"['50,430', '']","['51,715', '']","['48,945', '']","['53,489', '']","['0', '']","['10,225', '']","['39,967', '']","['3,297', '']","['0', '']"
3159,r107,All institutions -> Drexel U.,All institutions,Drexel U.,2,106,"['34,471', '']","['39,000', '']","['47,522', '']","['51,968', '']","['0', '']","['25,535', '']","['26,328', '']","['105', '']","['0', '']"
3159,r108,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,107,"['43,389', '']","['46,486', '']","['46,984', '']","['48,939', '']","['25,138', '']","['11,404', '']","['7,719', '']","['4,678', '']","['0', '']"
3159,r109,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,108,"['49,049', '']","['47,443', '']","['44,434', '']","['47,731', '']","['7,781', '']","['28,862', '']","['8,877', '']","['2,211', '']","['0', '']"
3159,r110,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,109,"['51,423', '']","['59,205', '']","['64,121', '']","['47,334', '']","['0', '']","['31,588', '']","['15,503', '']","['6', '']","['237', '']"
3159,r111,All institutions -> Augusta U.,All institutions,Augusta U.,2,110,"['50,260', '']","['48,869', '']","['48,749', '']","['46,970', '']","['0', '']","['24,358', '']","['22,378', '']","['0', '']","['234', '']"
3159,r112,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,111,"['43,163', '']","['47,445', '']","['47,740', '']","['46,819', '']","['23,652', '']","['13,583', '']","['9,584', '']","['0', '']","['0', '']"
3159,r113,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,112,"['23,623', '']","['31,000', '']","['33,518', '']","['42,813', '']","['302', '']","['35,165', '']","['3,747', '']","['116', '']","['3,483', '']"
3159,r114,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,113,"['38,346', '']","['39,073', '']","['38,895', '']","['42,347', '']","['0', '']","['14,535', '']","['27,654', '']","['0', '']","['158', '']"
3159,r115,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,114,"['27,139', '']","['35,648', '']","['39,026', '']","['40,114', '']","['0', '']","['11,575', '']","['19,683', '']","['8,856', '']","['0', '']"
3159,r116,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,115,"['38,432', '']","['35,201', '']","['35,726', '']","['39,527', '']","['4,791', '']","['9,967', '']","['20,341', '']","['3,905', '']","['523', '']"
3159,r117,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,116,"['38,221', '']","['41,832', '']","['44,887', '']","['38,942', '']","['0', '']","['35,061', '']","['3,819', '']","['0', '']","['62', '']"
3159,r118,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,117,"['34,643', '']","['34,509', '']","['34,641', '']","['36,775', '']","['5,090', '']","['14,835', '']","['12,576', '']","['4,245', '']","['29', '']"
3159,r119,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,118,"['32,663', '']","['33,309', '']","['31,543', '']","['35,061', '']","['26,606', '']","['3,890', '']","['135', '']","['4,383', '']","['47', '']"
