table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10126,r016,"All HHE institutions -> U. California, Santa Cruz",All HHE institutions,"U. California, Santa Cruz",2,15,"['176,760', '']","['107,082', '']","['7,101', '']","['34,599', '']","['7,330', '']","['13,485', '']","['7,163', '']"
10126,r017,"All HHE institutions -> U. Texas, San Antonio",All HHE institutions,"U. Texas, San Antonio",2,16,"['147,629', '']","['54,384', '']","['13,795', '']","['64,443', '']","['5,765', '']","['6,123', '']","['3,119', '']"
10126,r018,"All HHE institutions -> U. Texas, Arlington",All HHE institutions,"U. Texas, Arlington",2,17,"['133,770', '']","['56,025', '']","['27,482', '']","['38,339', '']","['2,935', '']","['6,948', '']","['2,041', '']"
10126,r019,"All HHE institutions -> U. Texas, El Paso",All HHE institutions,"U. Texas, El Paso",2,18,"['130,501', '']","['60,387', '']","['15,999', '']","['41,654', '']","['1,177', '']","['2,151', '']","['9,133', '']"
10126,r020,All HHE institutions -> San Diego State U.,All HHE institutions,San Diego State U.,2,19,"['123,856', '']","['50,540', '']","['4,812', '']","['64,484', '']","['457', '']","['2,489', '']","['1,074', '']"
10126,r021,All HHE institutions -> New Mexico State U.,All HHE institutions,New Mexico State U.,2,20,"['121,472', '']","['71,718', '']","['23,036', '']","['16,167', '']","['2,451', '']","['2,366', '']","['5,734', '']"
10126,r022,All HHE institutions -> Rush U.,All HHE institutions,Rush U.,2,21,"['114,874', '']","['79,647', '']","['1,548', '']","['9,884', '']","['15,789', '']","['8,006', '']","['0', '']"
10126,r023,All HHE institutions -> Texas State U.,All HHE institutions,Texas State U.,2,22,"['110,102', '']","['38,936', '']","['3,810', '']","['60,338', '']","['1,102', '']","['5,800', '']","['116', '']"
10126,r024,"All HHE institutions -> U. Nevada, Las Vegas",All HHE institutions,"U. Nevada, Las Vegas",2,23,"['94,967', '']","['28,867', '']","['2,174', '']","['59,398', '']","['1,656', '']","['809', '']","['2,063', '']"
10126,r025,"All HHE institutions -> U. North Texas, Denton",All HHE institutions,"U. North Texas, Denton",2,24,"['93,538', '']","['23,056', '']","['5,007', '']","['61,728', '']","['1,979', '']","['1,762', '']","['6', '']"
10126,r026,All HHE institutions -> New Mexico Institute of Mining and Technology,All HHE institutions,New Mexico Institute of Mining and Technology,2,25,"['89,900', '']","['72,594', '']","['10,532', '']","['2,895', '']","['2,922', '']","['269', '']","['688', '']"
10126,r027,All HHE institutions -> San Jose State U.,All HHE institutions,San Jose State U.,2,26,"['71,695', '']","['30,984', '']","['7,796', '']","['27,661', '']","['1,792', '']","['2,296', '']","['1,166', '']"
10126,r028,All HHE institutions -> Northern Arizona U.,All HHE institutions,Northern Arizona U.,2,27,"['66,729', '']","['43,453', '']","['7,055', '']","['14,501', '']","['813', '']","['768', '']","['139', '']"
10126,r029,"All HHE institutions -> CUNY, City C.",All HHE institutions,"CUNY, City C.",2,28,"['65,569', '']","['38,596', '']","['11,892', '']","['13,103', '']","['467', '']","['1,311', '']","['200', '']"
10126,r030,All HHE institutions -> U. Texas Rio Grande Valley,All HHE institutions,U. Texas Rio Grande Valley,2,29,"['64,401', '']","['18,317', '']","['5,380', '']","['32,862', '']","['212', '']","['7,326', '']","['304', '']"
10126,r031,All HHE institutions -> Florida Atlantic U.,All HHE institutions,Florida Atlantic U.,2,30,"['61,748', '']","['28,641', '']","['7,443', '']","['15,422', '']","['2,431', '']","['5,831', '']","['1,980', '']"
10126,r032,"All HHE institutions -> U. California, Merced",All HHE institutions,"U. California, Merced",2,31,"['48,147', '']","['23,421', '']","['5,992', '']","['14,279', '']","['768', '']","['1,918', '']","['1,769', '']"
10126,r033,"All HHE institutions -> U. Puerto Rico, Medical Sciences Campus",All HHE institutions,"U. Puerto Rico, Medical Sciences Campus",2,32,"['47,578', '']","['35,050', '']","['1,005', '']","['8,295', '']","['3,228', '']","['0', '']","['0', '']"
10126,r034,"All HHE institutions -> Texas Tech U., Health Sciences Center",All HHE institutions,"Texas Tech U., Health Sciences Center",2,33,"['46,574', '']","['14,620', '']","['16,937', '']","['9,544', '']","['508', '']","['2,963', '']","['2,002', '']"
10126,r035,All HHE institutions -> San Francisco State U.,All HHE institutions,San Francisco State U.,2,34,"['36,617', '']","['15,276', '']","['2,013', '']","['18,257', '']","['53', '']","['990', '']","['28', '']"
10126,r036,All HHE institutions -> Texas A&M U.-Corpus Christi,All HHE institutions,Texas A&M U.-Corpus Christi,2,35,"['36,014', '']","['15,229', '']","['9,903', '']","['5,287', '']","['90', '']","['2,782', '']","['2,723', '']"
10126,r037,"All HHE institutions -> CUNY, Hunter C.",All HHE institutions,"CUNY, Hunter C.",2,36,"['35,348', '']","['21,142', '']","['3,367', '']","['8,895', '']","['716', '']","['1,165', '']","['63', '']"
10126,r038,All HHE institutions -> Montclair State U.,All HHE institutions,Montclair State U.,2,37,"['32,202', '']","['5,189', '']","['619', '']","['24,540', '']","['54', '']","['1,683', '']","['117', '']"
10126,r039,All HHE institutions -> Nova Southeastern U.,All HHE institutions,Nova Southeastern U.,2,38,"['31,189', '']","['9,314', '']","['3,571', '']","['16,839', '']","['417', '']","['616', '']","['432', '']"
10126,r040,"All HHE institutions -> Rutgers, State U. New Jersey, Newark",All HHE institutions,"Rutgers, State U. New Jersey, Newark",2,39,"['28,345', '']","['16,099', '']","['421', '']","['8,531', '']","['167', '']","['3,041', '']","['86', '']"
10126,r041,"All HHE institutions -> U. Puerto Rico, Rio Piedras",All HHE institutions,"U. Puerto Rico, Rio Piedras",2,40,"['28,083', '']","['16,905', '']","['60', '']","['10,458', '']","['229', '']","['376', '']","['55', '']"
10126,r042,"All HHE institutions -> California State U., Sacramento",All HHE institutions,"California State U., Sacramento",2,41,"['23,795', '']","['6,646', '']","['10,203', '']","['5,694', '']","['115', '']","['511', '']","['626', '']"
10126,r043,All HHE institutions -> Texas A&M U.-Kingsville,All HHE institutions,Texas A&M U.-Kingsville,2,42,"['23,451', '']","['8,225', '']","['6,241', '']","['2,812', '']","['389', '']","['5,647', '']","['137', '']"
10126,r044,"All HHE institutions -> CUNY, Queens C.",All HHE institutions,"CUNY, Queens C.",2,43,"['21,434', '']","['14,756', '']","['1,362', '']","['4,717', '']","['83', '']","['439', '']","['77', '']"
10126,r045,"All HHE institutions -> California State U., Northridge",All HHE institutions,"California State U., Northridge",2,44,"['19,638', '']","['15,546', '']","['984', '']","['1,207', '']","['181', '']","['1,703', '']","['17', '']"
10126,r046,"All HHE institutions -> California State U., East Bay",All HHE institutions,"California State U., East Bay",2,45,"['19,035', '']","['8,997', '']","['693', '']","['8,232', '']","['2', '']","['1,036', '']","['75', '']"
10126,r047,"All HHE institutions -> U. Puerto Rico, Mayaguez",All HHE institutions,"U. Puerto Rico, Mayaguez",2,46,"['18,274', '']","['16,223', '']","['455', '']","['314', '']","['1,049', '']","['233', '']","['0', '']"
10126,r048,"All HHE institutions -> California State U., Long Beach",All HHE institutions,"California State U., Long Beach",2,47,"['17,807', '']","['11,739', '']","['572', '']","['2,980', '']","['534', '']","['837', '']","['1,145', '']"
10126,r049,"All HHE institutions -> California State U., Fullerton",All HHE institutions,"California State U., Fullerton",2,48,"['16,642', '']","['6,136', '']","['305', '']","['9,664', '']","['95', '']","['442', '']","['0', '']"
10126,r050,"All HHE institutions -> CUNY, John Jay C. of Criminal Justice",All HHE institutions,"CUNY, John Jay C. of Criminal Justice",2,49,"['16,233', '']","['5,777', '']","['3,516', '']","['3,492', '']","['144', '']","['2,171', '']","['1,133', '']"
10126,r051,"All HHE institutions -> California State Polytechnic U., Humboldt",All HHE institutions,"California State Polytechnic U., Humboldt",2,50,"['15,612', '']","['2,421', '']","['4,248', '']","['4,784', '']","['110', '']","['2,209', '']","['1,840', '']"
10126,r052,All HHE institutions -> Loma Linda U.,All HHE institutions,Loma Linda U.,2,51,"['15,517', '']","['9,134', '']","['630', '']","['3,012', '']","['1,358', '']","['942', '']","['441', '']"
10126,r053,All HHE institutions -> Charles R. Drew U. of Medicine and Science,All HHE institutions,Charles R. Drew U. of Medicine and Science,2,52,"['14,581', '']","['10,656', '']","['220', '']","['3,098', '']","['0', '']","['607', '']","['0', '']"
10126,r054,"All HHE institutions -> Texas Tech U., Health Sciences Center, El Paso",All HHE institutions,"Texas Tech U., Health Sciences Center, El Paso",2,53,"['14,206', '']","['2,339', '']","['2,856', '']","['8,097', '']","['475', '']","['438', '']","['1', '']"
10126,r055,"All HHE institutions -> California State U., Fresno",All HHE institutions,"California State U., Fresno",2,54,"['12,603', '']","['5,928', '']","['1,102', '']","['3,854', '']","['356', '']","['1,258', '']","['105', '']"
10126,r056,All HHE institutions -> Sam Houston State U.,All HHE institutions,Sam Houston State U.,2,55,"['12,009', '']","['4,936', '']","['132', '']","['6,444', '']","['1', '']","['382', '']","['114', '']"
10126,r057,"All HHE institutions -> California State U., San Bernardino",All HHE institutions,"California State U., San Bernardino",2,56,"['11,929', '']","['6,693', '']","['2,445', '']","['2,657', '']","['3', '']","['131', '']","['0', '']"
10126,r058,"All HHE institutions -> California State U., Los Angeles",All HHE institutions,"California State U., Los Angeles",2,57,"['9,839', '']","['8,605', '']","['130', '']","['943', '']","['0', '']","['161', '']","['0', '']"
10126,r059,All HHE institutions -> West Texas A&M U.,All HHE institutions,West Texas A&M U.,2,58,"['9,438', '']","['2,123', '']","['4,302', '']","['1,972', '']","['966', '']","['29', '']","['46', '']"
10126,r060,"All HHE institutions -> California State U., San Marcos",All HHE institutions,"California State U., San Marcos",2,59,"['9,238', '']","['7,986', '']","['980', '']","['265', '']","['0', '']","['7', '']","['0', '']"
10126,r061,"All HHE institutions -> California State U., Monterey Bay",All HHE institutions,"California State U., Monterey Bay",2,60,"['8,975', '']","['5,051', '']","['1,404', '']","['2,300', '']","['50', '']","['164', '']","['6', '']"
10126,r062,"All HHE institutions -> California State Polytechnic U., Pomona",All HHE institutions,"California State Polytechnic U., Pomona",2,61,"['7,909', '']","['5,407', '']","['846', '']","['1,441', '']","['204', '']","['11', '']","['0', '']"
10126,r063,All HHE institutions -> William Paterson U.,All HHE institutions,William Paterson U.,2,62,"['7,574', '']","['1,896', '']","['0', '']","['5,401', '']","['121', '']","['131', '']","['25', '']"
10126,r064,All HHE institutions -> Texas Woman's U.,All HHE institutions,Texas Woman's U.,2,63,"['6,029', '']","['2,091', '']","['2,386', '']","['883', '']","['135', '']","['534', '']","['0', '']"
10126,r065,"All HHE institutions -> CUNY, Graduate Center",All HHE institutions,"CUNY, Graduate Center",2,64,"['5,509', '']","['2,535', '']","['154', '']","['1,080', '']","['0', '']","['1,208', '']","['532', '']"
10126,r066,All HHE institutions -> Kean U.,All HHE institutions,Kean U.,2,65,"['5,499', '']","['715', '']","['180', '']","['4,548', '']","['15', '']","['41', '']","['0', '']"
10126,r067,All HHE institutions -> U. Central del Caribe,All HHE institutions,U. Central del Caribe,2,66,"['5,053', '']","['2,807', '']","['356', '']","['1,486', '']","['0', '']","['0', '']","['404', '']"
10126,r068,"All HHE institutions -> California State U., Bakersfield",All HHE institutions,"California State U., Bakersfield",2,67,"['4,815', '']","['2,665', '']","['259', '']","['1,878', '']","['0', '']","['13', '']","['0', '']"
10126,r069,"All HHE institutions -> CUNY, Lehman C.",All HHE institutions,"CUNY, Lehman C.",2,68,"['4,656', '']","['3,652', '']","['10', '']","['421', '']","['177', '']","['273', '']","['123', '']"
10126,r070,All HHE institutions -> Texas A&M International U.,All HHE institutions,Texas A&M International U.,2,69,"['4,486', '']","['1,624', '']","['917', '']","['1,093', '']","['73', '']","['751', '']","['28', '']"
10126,r071,"All HHE institutions -> California State U., Dominguez Hills",All HHE institutions,"California State U., Dominguez Hills",2,70,"['4,230', '']","['3,156', '']","['23', '']","['1,001', '']","['0', '']","['50', '']","['0', '']"
10126,r072,"All HHE institutions -> California State U., Chico",All HHE institutions,"California State U., Chico",2,71,"['4,177', '']","['2,312', '']","['763', '']","['422', '']","['130', '']","['44', '']","['506', '']"
10126,r073,All HHE institutions -> Sonoma State U.,All HHE institutions,Sonoma State U.,2,72,"['3,774', '']","['2,889', '']","['406', '']","['298', '']","['40', '']","['141', '']","['0', '']"
10126,r074,All HHE institutions -> U. Texas of the Permian Basin,All HHE institutions,U. Texas of the Permian Basin,2,73,"['3,577', '']","['1,538', '']","['685', '']","['756', '']","['132', '']","['466', '']","['0', '']"
10126,r075,"All HHE institutions -> CUNY, C. Staten Island",All HHE institutions,"CUNY, C. Staten Island",2,74,"['3,545', '']","['2,916', '']","['93', '']","['342', '']","['1', '']","['133', '']","['60', '']"
10126,r076,All HHE institutions -> St. Edward's U.,All HHE institutions,St. Edward's U.,2,75,"['3,393', '']","['1,940', '']","['101', '']","['1,150', '']","['15', '']","['160', '']","['27', '']"
10126,r077,All HHE institutions -> Azusa Pacific U.,All HHE institutions,Azusa Pacific U.,2,76,"['3,389', '']","['282', '']","['266', '']","['2,680', '']","['0', '']","['161', '']","['0', '']"
10126,r078,"All HHE institutions -> California State U., Channel Islands",All HHE institutions,"California State U., Channel Islands",2,77,"['3,377', '']","['1,638', '']","['746', '']","['690', '']","['267', '']","['36', '']","['0', '']"
10126,r079,"All HHE institutions -> CUNY, Baruch C.",All HHE institutions,"CUNY, Baruch C.",2,78,"['3,156', '']","['1,894', '']","['23', '']","['640', '']","['0', '']","['505', '']","['94', '']"
10126,r080,"All HHE institutions -> Colorado State U., Pueblo",All HHE institutions,"Colorado State U., Pueblo",2,79,"['3,117', '']","['1,278', '']","['1,721', '']","['82', '']","['0', '']","['27', '']","['9', '']"
10126,r081,All HHE institutions -> Sul Ross State U.,All HHE institutions,Sul Ross State U.,2,80,"['2,526', 'i']","['623', 'i']","['151', 'i']","['143', 'i']","['30', 'i']","['941', 'i']","['638', 'i']"
10126,r082,All HHE institutions -> La Sierra U.,All HHE institutions,La Sierra U.,2,81,"['2,246', '']","['972', '']","['0', '']","['654', '']","['0', '']","['620', '']","['0', '']"
10126,r083,All HHE institutions -> Northeastern Illinois U.,All HHE institutions,Northeastern Illinois U.,2,82,"['2,224', '']","['2,224', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10126,r084,All HHE institutions -> U. of the Incarnate Word,All HHE institutions,U. of the Incarnate Word,2,83,"['2,064', '']","['1,078', '']","['0', '']","['886', '']","['8', '']","['92', '']","['0', '']"
10126,r085,"All HHE institutions -> California State U., Stanislaus",All HHE institutions,"California State U., Stanislaus",2,84,"['1,966', '']","['1,056', '']","['243', '']","['176', '']","['464', '']","['27', '']","['0', '']"
10126,r086,"All HHE institutions -> CUNY, New York City C. of Technology",All HHE institutions,"CUNY, New York City C. of Technology",2,85,"['1,955', '']","['1,769', '']","['16', '']","['120', '']","['20', '']","['0', '']","['30', '']"
10126,r087,"All HHE institutions -> CUNY, York C.",All HHE institutions,"CUNY, York C.",2,86,"['1,912', '']","['1,659', '']","['0', '']","['189', '']","['0', '']","['64', '']","['0', '']"
10126,r088,All HHE institutions -> U. Houston-Clear Lake,All HHE institutions,U. Houston-Clear Lake,2,87,"['1,800', '']","['841', '']","['408', '']","['91', '']","['399', '']","['61', '']","['0', '']"
10126,r089,All HHE institutions -> Manhattan C.,All HHE institutions,Manhattan C.,2,88,"['1,641', '']","['440', '']","['316', '']","['367', '']","['518', '']","['0', '']","['0', '']"
10126,r090,All HHE institutions -> U. Houston-Downtown,All HHE institutions,U. Houston-Downtown,2,89,"['1,485', '']","['903', '']","['57', '']","['238', '']","['0', '']","['287', '']","['0', '']"
10126,r091,"All HHE institutions -> U. Puerto Rico, Humacao",All HHE institutions,"U. Puerto Rico, Humacao",2,90,"['1,448', '']","['1,160', '']","['0', '']","['288', '']","['0', '']","['0', '']","['0', '']"
10126,r092,"All HHE institutions -> U. Ana G. Mendez, Gurabo",All HHE institutions,"U. Ana G. Mendez, Gurabo",2,91,"['1,419', '']","['1,407', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']"
10126,r093,"All HHE institutions -> U. Puerto Rico, Cayey",All HHE institutions,"U. Puerto Rico, Cayey",2,92,"['1,390', '']","['757', '']","['0', '']","['430', '']","['0', '']","['203', '']","['0', '']"
10126,r094,All HHE institutions -> New Mexico Highlands U.,All HHE institutions,New Mexico Highlands U.,2,93,"['1,331', 'i']","['1,288', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['43', 'i']","['0', 'i']"
10126,r095,All HHE institutions -> Marymount U.,All HHE institutions,Marymount U.,2,94,"['1,298', '']","['178', '']","['31', '']","['965', '']","['66', '']","['58', '']","['0', '']"
10126,r096,All HHE institutions -> Texas A&M U.-San Antonio,All HHE institutions,Texas A&M U.-San Antonio,2,95,"['1,242', '']","['394', '']","['119', '']","['570', '']","['22', '']","['60', '']","['77', '']"
10126,r097,All HHE institutions -> Nevada State C.,All HHE institutions,Nevada State C.,2,96,"['1,191', '']","['1,167', '']","['0', '']","['22', '']","['0', '']","['2', '']","['0', '']"
10126,r098,All HHE institutions -> California Lutheran U.,All HHE institutions,California Lutheran U.,2,97,"['627', '']","['298', '']","['0', '']","['116', '']","['178', '']","['35', '']","['0', '']"
