table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021,field_2022_all_life_sciences,field_2022_agricultural_sciences,field_2022_biological_and_biomedical_sciences,field_2022_health_sciences,field_2022_natural_resources_and_conservation,field_2022_life_sciences_nec
10135,r018,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,17,"['391,543', '']","['413,212', '']","['484,119', '']","['551,132', '']","['0', '']","['127,970', '']","['422,950', '']","['0', '']","['212', '']"
10135,r019,All institutions -> Emory U.,All institutions,Emory U.,2,18,"['393,978', '']","['419,593', '']","['478,989', '']","['529,963', '']","['0', '']","['186,219', '']","['333,946', '']","['0', '']","['9,798', '']"
10135,r020,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,19,"['370,062', '']","['393,156', '']","['426,804', '']","['470,576', '']","['0', '']","['129,866', '']","['332,325', '']","['0', '']","['8,385', '']"
10135,r021,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,20,"['312,158', '']","['334,529', '']","['388,235', '']","['460,220', '']","['28,656', '']","['81,077', '']","['333,708', '']","['12,711', '']","['4,068', '']"
10135,r022,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,21,"['366,311', '']","['373,989', '']","['385,530', '']","['451,388', '']","['47,235', '']","['199,721', '']","['204,259', '']","['145', '']","['28', '']"
10135,r023,All institutions -> U. Colorado Anschutz Medical Campus<sup>b</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>b</sup>,2,22,"['na', '']","['na', '']","['361,493', '']","['427,999', '']","['800', '']","['3,917', '']","['423,282', '']","['0', '']","['0', '']"
10135,r024,All institutions -> Cornell U.,All institutions,Cornell U.,2,23,"['321,219', '']","['352,059', '']","['385,534', '']","['426,964', '']","['33,304', '']","['174,559', '']","['214,450', '']","['3,291', '']","['1,360', '']"
10135,r025,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,24,"['309,354', '']","['315,101', '']","['365,472', '']","['420,054', '']","['0', '']","['222,712', '']","['197,342', '']","['0', '']","['0', '']"
10135,r026,All institutions -> Harvard U.,All institutions,Harvard U.,2,25,"['423,934', '']","['401,466', '']","['411,239', '']","['410,122', '']","['0', '']","['309,766', '']","['74,495', '']","['4,176', '']","['21,685', '']"
10135,r027,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,26,"['289,023', '']","['321,704', '']","['350,221', '']","['405,677', '']","['32,338', '']","['83,337', '']","['280,228', '']","['6,431', '']","['3,343', '']"
10135,r028,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,27,"['345,887', '']","['341,725', '']","['366,366', '']","['385,457', '']","['0', '']","['101,964', '']","['283,493', '']","['0', '']","['0', '']"
10135,r029,All institutions -> U. Maryland<sup>c</sup>,All institutions,U. Maryland<sup>c</sup>,2,28,"['377,610', '']","['360,827', '']","['362,219', '']","['368,394', '']","['30,149', '']","['122,265', '']","['211,533', '']","['683', '']","['3,764', '']"
10135,r030,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,29,"['287,847', '']","['293,608', '']","['279,849', '']","['344,180', '']","['45,346', '']","['136,955', '']","['161,879', '']","['0', '']","['0', '']"
10135,r031,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,30,"['287,578', '']","['312,023', '']","['318,175', '']","['336,077', '']","['0', '']","['19,214', '']","['208,921', '']","['802', '']","['107,140', '']"
10135,r032,All institutions -> U. Southern California,All institutions,U. Southern California,2,31,"['304,604', '']","['321,802', '']","['328,186', '']","['335,673', '']","['0', '']","['172,487', '']","['152,381', '']","['0', '']","['10,805', '']"
10135,r033,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,32,"['314,870', '']","['316,948', '']","['294,556', '']","['334,605', '']","['0', '']","['75,637', '']","['245,047', '']","['0', '']","['13,921', '']"
10135,r034,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,33,"['228,266', '']","['263,035', '']","['282,277', '']","['313,607', '']","['0', '']","['36,168', '']","['268,101', '']","['0', '']","['9,338', '']"
10135,r035,All institutions -> U. Florida,All institutions,U. Florida,2,34,"['261,847', '']","['265,894', '']","['281,503', '']","['306,946', '']","['58,134', '']","['73,499', '']","['169,021', '']","['6,292', '']","['0', '']"
10135,r036,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,35,"['203,544', '']","['242,679', '']","['257,611', '']","['298,154', '']","['0', '']","['112,127', '']","['185,558', '']","['469', '']","['0', '']"
10135,r037,All institutions -> U. Chicago,All institutions,U. Chicago,2,36,"['212,983', '']","['231,277', '']","['260,911', '']","['294,797', '']","['0', '']","['77,479', '']","['217,318', '']","['0', '']","['0', '']"
10135,r038,All institutions -> Boston U.,All institutions,Boston U.,2,37,"['217,748', '']","['228,882', '']","['293,731', '']","['291,846', '']","['0', '']","['124,668', '']","['167,178', '']","['0', '']","['0', '']"
10135,r039,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,38,"['235,383', '']","['243,023', '']","['251,142', '']","['275,712', '']","['0', '']","['86,181', '']","['188,523', '']","['0', '']","['1,008', '']"
10135,r040,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,39,"['205,955', '']","['218,451', '']","['254,944', '']","['262,424', '']","['26,439', '']","['134,409', '']","['98,452', '']","['0', '']","['3,124', '']"
10135,r041,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,40,"['197,388', '']","['192,938', '']","['248,873', '']","['258,147', '']","['0', '']","['106,862', '']","['96,374', '']","['0', '']","['54,911', '']"
10135,r042,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,41,"['267,122', '']","['243,502', '']","['272,181', '']","['242,135', '']","['0', '']","['242,135', '']","['0', '']","['0', '']","['0', '']"
10135,r043,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,42,"['202,513', '']","['204,635', '']","['214,619', '']","['220,780', '']","['0', '']","['0', '']","['220,780', '']","['0', '']","['0', '']"
10135,r044,All institutions -> U. Iowa,All institutions,U. Iowa,2,43,"['192,564', '']","['202,824', '']","['212,393', '']","['219,128', '']","['0', '']","['85,296', '']","['133,298', '']","['0', '']","['534', '']"
10135,r045,All institutions -> U. Utah,All institutions,U. Utah,2,44,"['164,525', '']","['202,404', '']","['218,204', '']","['216,826', '']","['0', '']","['26,785', '']","['190,041', '']","['0', '']","['0', '']"
10135,r046,All institutions -> U. Arizona,All institutions,U. Arizona,2,45,"['177,953', '']","['179,457', '']","['206,315', '']","['212,681', '']","['14,200', '']","['110,999', '']","['80,959', '']","['6,523', '']","['0', '']"
10135,r047,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,46,"['167,585', '']","['186,706', '']","['190,160', '']","['204,298', '']","['0', '']","['143,465', '']","['60,833', '']","['0', '']","['0', '']"
10135,r048,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,47,"['154,878', '']","['163,540', '']","['194,972', '']","['197,412', '']","['4,050', '']","['73,169', '']","['120,193', '']","['0', '']","['0', '']"
10135,r049,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,48,"['144,035', '']","['160,153', '']","['187,839', '']","['194,216', '']","['21,449', '']","['41,838', '']","['16,529', '']","['110,832', '']","['3,568', '']"
10135,r050,All institutions -> U. Rochester,All institutions,U. Rochester,2,49,"['172,698', '']","['173,198', '']","['185,919', '']","['194,048', '']","['0', '']","['50,613', '']","['143,435', '']","['0', '']","['0', '']"
10135,r051,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,50,"['162,930', '']","['173,236', '']","['182,440', '']","['189,578', '']","['0', '']","['42,064', '']","['146,031', '']","['1,483', '']","['0', '']"
10135,r052,All institutions -> U. Miami,All institutions,U. Miami,2,51,"['159,479', '']","['167,153', '']","['167,201', '']","['189,491', '']","['0', '']","['75,332', '']","['109,639', '']","['976', '']","['3,544', '']"
10135,r053,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,52,"['146,907', '']","['154,842', '']","['166,751', '']","['187,315', '']","['12,948', '']","['111,422', '']","['62,945', '']","['0', '']","['0', '']"
10135,r054,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,53,"['132,647', '']","['133,624', '']","['165,139', '']","['184,205', '']","['0', '']","['40,894', '']","['76,851', '']","['0', '']","['66,460', '']"
10135,r055,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,54,"['289,658', '']","['229,498', '']","['262,204', '']","['180,078', '']","['0', '']","['3,651', '']","['176,427', '']","['0', '']","['0', '']"
10135,r056,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,55,"['127,756', '']","['275,643', '']","['250,689', '']","['179,326', '']","['48,682', '']","['62,196', '']","['55,668', '']","['11,140', '']","['1,640', '']"
10135,r057,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,56,"['163,236', '']","['164,482', '']","['186,487', '']","['177,957', '']","['0', '']","['2,632', '']","['175,325', '']","['0', '']","['0', '']"
10135,r058,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,57,"['128,408', '']","['142,756', '']","['154,668', '']","['174,170', '']","['0', '']","['86,211', '']","['87,959', '']","['0', '']","['0', '']"
10135,r059,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,58,"['74,816', '']","['74,594', '']","['109,364', '']","['173,778', '']","['0', '']","['72,604', '']","['101,174', '']","['0', '']","['0', '']"
10135,r060,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,59,"['153,226', '']","['153,802', '']","['162,394', '']","['163,395', '']","['0', '']","['53,320', '']","['47,538', '']","['0', '']","['62,537', '']"
10135,r061,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,60,"['134,964', '']","['146,249', '']","['142,063', '']","['163,120', '']","['29,943', '']","['71,191', '']","['60,184', '']","['1,802', '']","['0', '']"
10135,r062,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,61,"['96,789', '']","['94,977', '']","['180,991', '']","['162,667', '']","['0', '']","['22,603', '']","['138,833', '']","['688', '']","['543', '']"
10135,r063,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,62,"['155,127', '']","['136,029', '']","['141,436', '']","['157,980', '']","['43,210', '']","['65,574', '']","['37,431', '']","['2,567', '']","['9,198', '']"
10135,r064,All institutions -> U. Georgia,All institutions,U. Georgia,2,63,"['114,935', '']","['124,753', '']","['135,261', '']","['155,393', '']","['38,838', '']","['102,961', '']","['12,287', '']","['0', '']","['1,307', '']"
10135,r065,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,64,"['113,007', '']","['122,394', '']","['131,164', '']","['147,255', '']","['0', '']","['53,829', '']","['93,426', '']","['0', '']","['0', '']"
10135,r066,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,65,"['94,232', '']","['93,227', '']","['105,940', '']","['144,287', '']","['5,068', '']","['79,695', '']","['57,044', '']","['2,480', '']","['0', '']"
10135,r067,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,66,"['115,309', '']","['119,018', '']","['119,251', '']","['139,051', '']","['499', '']","['76,387', '']","['33,545', '']","['28,620', '']","['0', '']"
10135,r068,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,67,"['97,918', '']","['110,331', '']","['121,883', '']","['133,116', '']","['23,940', '']","['57,463', '']","['1,814', '']","['49,899', '']","['0', '']"
10135,r069,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,68,"['92,664', '']","['99,475', '']","['109,626', '']","['125,007', '']","['31,511', '']","['40,162', '']","['44,542', '']","['8,792', '']","['0', '']"
10135,r070,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,69,"['107,395', '']","['113,827', '']","['117,490', '']","['122,912', '']","['0', '']","['92,808', '']","['30,104', '']","['0', '']","['0', '']"
10135,r071,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,70,"['102,425', '']","['108,496', '']","['115,162', '']","['121,956', '']","['0', '']","['57,523', '']","['63,398', '']","['0', '']","['1,035', '']"
10135,r072,All institutions -> George Washington U.,All institutions,George Washington U.,2,71,"['114,065', '']","['117,325', '']","['122,600', '']","['121,121', '']","['0', '']","['47,496', '']","['73,625', '']","['0', '']","['0', '']"
10135,r073,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,72,"['101,127', '']","['108,867', '']","['117,761', '']","['120,851', '']","['0', '']","['47,604', '']","['63,370', '']","['0', '']","['9,877', '']"
10135,r074,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,73,"['105,807', '']","['89,644', '']","['98,950', '']","['119,772', '']","['0', '']","['73,304', '']","['45,993', '']","['142', '']","['333', '']"
10135,r075,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,74,"['96,502', '']","['102,959', '']","['106,824', '']","['119,071', '']","['0', '']","['53,942', '']","['65,129', '']","['0', '']","['0', '']"
10135,r076,All institutions -> U. Kansas,All institutions,U. Kansas,2,75,"['102,440', '']","['113,305', '']","['115,370', '']","['118,264', '']","['0', '']","['31,227', '']","['84,531', '']","['2,506', '']","['0', '']"
10135,r077,All institutions -> Brown U.,All institutions,Brown U.,2,76,"['94,797', '']","['99,779', '']","['108,063', '']","['115,907', '']","['0', '']","['44,492', '']","['42,112', '']","['0', '']","['29,303', '']"
10135,r078,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,77,"['102,604', '']","['105,158', '']","['111,042', '']","['114,754', '']","['0', '']","['72,482', '']","['42,272', '']","['0', '']","['0', '']"
10135,r079,All institutions -> Tulane U.,All institutions,Tulane U.,2,78,"['90,615', '']","['92,019', '']","['98,650', '']","['110,696', '']","['0', '']","['31,753', '']","['21,174', '']","['143', '']","['57,626', '']"
10135,r080,All institutions -> Temple U.,All institutions,Temple U.,2,79,"['122,159', '']","['118,429', '']","['117,907', '']","['108,014', '']","['0', '']","['20,679', '']","['67,747', '']","['0', '']","['19,588', '']"
10135,r081,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,80,"['77,391', '']","['77,133', '']","['109,131', '']","['107,661', '']","['0', '']","['8,490', '']","['98,393', '']","['0', '']","['778', '']"
10135,r082,All institutions -> Washington State U.,All institutions,Washington State U.,2,81,"['86,617', '']","['84,222', '']","['101,065', '']","['107,093', '']","['40,797', '']","['21,086', '']","['41,980', '']","['760', '']","['2,470', '']"
10135,r083,All institutions -> U. Vermont,All institutions,U. Vermont,2,82,"['74,193', '']","['81,752', '']","['87,438', '']","['98,902', '']","['15,009', '']","['41,145', '']","['40,601', '']","['2,147', '']","['0', '']"
10135,r084,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,83,"['92,845', '']","['89,306', '']","['88,791', '']","['97,488', '']","['0', '']","['19,785', '']","['77,680', '']","['23', '']","['0', '']"
10135,r085,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,84,"['94,317', '']","['94,419', '']","['98,639', '']","['96,688', '']","['0', '']","['53,746', '']","['42,037', '']","['905', '']","['0', '']"
10135,r086,All institutions -> U. Louisville,All institutions,U. Louisville,2,85,"['71,330', '']","['71,342', '']","['77,090', '']","['96,682', '']","['0', '']","['51,331', '']","['43,345', '']","['51', '']","['1,955', '']"
10135,r087,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,86,"['73,576', '']","['76,677', '']","['84,604', '']","['95,465', '']","['43,025', '']","['13,382', '']","['39,058', '']","['0', '']","['0', '']"
10135,r088,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,87,"['63,498', '']","['70,508', '']","['83,387', '']","['95,080', '']","['0', '']","['39,773', '']","['54,269', '']","['0', '']","['1,038', '']"
10135,r089,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,88,"['81,326', '']","['82,626', '']","['92,292', '']","['91,825', '']","['0', '']","['87,168', '']","['4,657', '']","['0', '']","['0', '']"
10135,r090,All institutions -> Tufts U.,All institutions,Tufts U.,2,89,"['83,149', '']","['102,746', '']","['115,629', '']","['91,344', '']","['1,993', '']","['76,869', '']","['8,512', '']","['0', '']","['3,970', '']"
10135,r091,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,90,"['70,469', '']","['70,386', '']","['84,849', '']","['89,915', '']","['21', '']","['45,637', '']","['40,012', '']","['1,474', '']","['2,771', '']"
10135,r092,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,91,"['70,069', '']","['68,962', '']","['75,648', '']","['85,984', '']","['32,645', '']","['48,244', '']","['0', '']","['0', '']","['5,095', '']"
10135,r093,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,92,"['68,066', '']","['70,516', '']","['78,583', '']","['83,704', '']","['32,967', '']","['30,314', '']","['5,573', '']","['14,816', '']","['34', '']"
10135,r094,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,93,"['66,880', '']","['72,245', '']","['79,517', '']","['83,142', '']","['0', '']","['29,099', '']","['54,008', '']","['0', '']","['35', '']"
10135,r095,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,94,"['63,440', '']","['66,263', '']","['72,683', '']","['81,202', '']","['0', '']","['40,425', '']","['40,777', '']","['0', '']","['0', '']"
10135,r096,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,95,"['80,200', '']","['76,829', '']","['75,204', '']","['78,923', '']","['0', '']","['33,137', '']","['20,022', '']","['169', '']","['25,595', '']"
10135,r097,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,96,"['67,390', '']","['64,084', '']","['72,611', '']","['76,478', '']","['25,301', '']","['20,642', '']","['19,230', '']","['10,617', '']","['688', '']"
10135,r098,All institutions -> Rush U.,All institutions,Rush U.,2,97,"['66,527', '']","['63,438', '']","['70,912', '']","['75,962', '']","['0', '']","['9,688', '']","['66,274', '']","['0', '']","['0', '']"
10135,r099,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,98,"['60,735', '']","['65,063', '']","['67,899', '']","['71,848', '']","['0', '']","['71,660', '']","['142', '']","['0', '']","['46', '']"
10135,r100,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,99,"['47,334', '']","['51,775', '']","['56,184', '']","['69,108', '']","['0', '']","['50,639', '']","['18,176', '']","['293', '']","['0', '']"
10135,r101,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,100,"['57,460', '']","['59,546', '']","['60,201', '']","['67,593', '']","['213', '']","['21,528', '']","['45,534', '']","['0', '']","['318', '']"
10135,r102,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,101,"['66,036', '']","['62,548', '']","['62,074', '']","['67,072', '']","['9,722', '']","['30,300', '']","['22,632', '']","['1,160', '']","['3,258', '']"
10135,r103,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,102,"['54,905', '']","['60,272', '']","['56,344', '']","['66,732', '']","['32,767', '']","['18,729', '']","['402', '']","['0', '']","['14,834', '']"
10135,r104,All institutions -> Augusta U.,All institutions,Augusta U.,2,103,"['46,970', '']","['55,685', '']","['61,727', '']","['64,015', '']","['0', '']","['31,479', '']","['31,030', '']","['0', '']","['1,506', '']"
10135,r105,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,104,"['53,489', '']","['52,350', '']","['51,029', '']","['61,828', '']","['0', '']","['11,314', '']","['50,514', '']","['0', '']","['0', '']"
10135,r106,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,105,"['42,347', '']","['48,264', '']","['56,021', '']","['60,221', '']","['0', '']","['26,143', '']","['33,996', '']","['0', '']","['82', '']"
10135,r107,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,106,"['73,854', '']","['62,068', '']","['56,889', '']","['59,163', '']","['2,105', '']","['57,058', '']","['0', '']","['0', '']","['0', '']"
10135,r108,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,107,"['31,966', '']","['41,696', '']","['45,420', '']","['56,290', '']","['12,449', '']","['29,798', '']","['14,043', '']","['0', '']","['0', '']"
10135,r109,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,108,"['39,527', '']","['41,367', '']","['51,717', '']","['56,203', '']","['5,719', '']","['15,616', '']","['28,335', '']","['5,641', '']","['892', '']"
10135,r110,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,109,"['47,731', '']","['45,823', '']","['51,067', '']","['56,162', '']","['19,140', '']","['33,532', '']","['167', '']","['3,323', '']","['0', '']"
10135,r111,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,110,"['40,114', '']","['45,895', '']","['51,926', '']","['55,741', '']","['188', '']","['17,390', '']","['27,998', '']","['10,165', '']","['0', '']"
10135,r112,All institutions -> Drexel U.,All institutions,Drexel U.,2,111,"['51,968', '']","['49,999', '']","['58,129', '']","['55,083', '']","['0', '']","['26,035', '']","['28,377', '']","['671', '']","['0', '']"
10135,r113,All institutions -> Princeton U.,All institutions,Princeton U.,2,112,"['55,044', '']","['53,867', '']","['54,327', '']","['54,350', '']","['0', '']","['52,108', '']","['0', '']","['2,242', '']","['0', '']"
10135,r114,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,113,"['48,939', '']","['48,702', '']","['48,961', '']","['50,024', '']","['25,352', '']","['12,972', '']","['5,667', '']","['5,987', '']","['46', '']"
10135,r115,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,114,"['35,061', '']","['37,520', '']","['42,435', '']","['49,785', '']","['33,392', '']","['5,487', '']","['1,328', '']","['6,814', '']","['2,764', '']"
10135,r116,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,115,"['42,813', '']","['42,667', '']","['43,726', '']","['45,590', '']","['998', '']","['38,408', '']","['4,142', '']","['943', '']","['1,099', '']"
10135,r117,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,116,"['31,278', '']","['33,564', '']","['43,804', '']","['44,587', '']","['4,350', '']","['23,391', '']","['11,806', '']","['3,392', '']","['1,648', '']"
10135,r118,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,117,"['46,819', '']","['43,367', '']","['40,991', '']","['43,414', '']","['32,226', '']","['10,804', '']","['384', '']","['0', '']","['0', '']"
10135,r119,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,118,"['38,942', '']","['40,809', '']","['38,233', '']","['41,743', '']","['0', '']","['41,712', '']","['31', '']","['0', '']","['0', '']"
