table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
10652,r165,1987,Doctorate-holding nonfaculty researchers,Female,Percent,3,26.8
10652,r166,1988,Graduate students,Total,,2,272309
10652,r167,1988,Graduate students,Male,Number,3,164199
10652,r168,1988,Graduate students,Male,Percent,3,60.3
10652,r169,1988,Graduate students,Female,Number,3,108110
10652,r170,1988,Graduate students,Female,Percent,3,39.7
10652,r171,1988,Postdoctoral appointees,Total,,2,18024
10652,r172,1988,Postdoctoral appointees,Male,Number,3,13282
10652,r173,1988,Postdoctoral appointees,Male,Percent,3,73.7
10652,r174,1988,Postdoctoral appointees,Female,Number,3,4742
10652,r175,1988,Postdoctoral appointees,Female,Percent,3,26.3
10652,r176,1988,Doctorate-holding nonfaculty researchers,Total,,2,3348
10652,r177,1988,Doctorate-holding nonfaculty researchers,Male,Number,3,2483
10652,r178,1988,Doctorate-holding nonfaculty researchers,Male,Percent,3,74.2
10652,r179,1988,Doctorate-holding nonfaculty researchers,Female,Number,3,865
10652,r180,1988,Doctorate-holding nonfaculty researchers,Female,Percent,3,25.8
10652,r181,1989,Graduate students,Total,,2,278577
10652,r182,1989,Graduate students,Male,Number,3,166313
10652,r183,1989,Graduate students,Male,Percent,3,59.7
10652,r184,1989,Graduate students,Female,Number,3,112264
10652,r185,1989,Graduate students,Female,Percent,3,40.3
10652,r186,1989,Postdoctoral appointees,Total,,2,18978
10652,r187,1989,Postdoctoral appointees,Male,Number,3,13845
10652,r188,1989,Postdoctoral appointees,Male,Percent,3,73.0
10652,r189,1989,Postdoctoral appointees,Female,Number,3,5133
10652,r190,1989,Postdoctoral appointees,Female,Percent,3,27.0
10652,r191,1989,Doctorate-holding nonfaculty researchers,Total,,2,3470
10652,r192,1989,Doctorate-holding nonfaculty researchers,Male,Number,3,2554
10652,r193,1989,Doctorate-holding nonfaculty researchers,Male,Percent,3,73.6
10652,r194,1989,Doctorate-holding nonfaculty researchers,Female,Number,3,916
10652,r195,1989,Doctorate-holding nonfaculty researchers,Female,Percent,3,26.4
10652,r196,1990,Graduate students,Total,,2,289383
10652,r197,1990,Graduate students,Male,Number,3,170340
10652,r198,1990,Graduate students,Male,Percent,3,58.9
10652,r199,1990,Graduate students,Female,Number,3,119043
10652,r200,1990,Graduate students,Female,Percent,3,41.1
10652,r201,1990,Postdoctoral appointees,Total,,2,19853
10652,r202,1990,Postdoctoral appointees,Male,Number,3,14426
10652,r203,1990,Postdoctoral appointees,Male,Percent,3,72.7
10652,r204,1990,Postdoctoral appointees,Female,Number,3,5427
10652,r205,1990,Postdoctoral appointees,Female,Percent,3,27.3
10652,r206,1990,Doctorate-holding nonfaculty researchers,Total,,2,3745
10652,r207,1990,Doctorate-holding nonfaculty researchers,Male,Number,3,2804
10652,r208,1990,Doctorate-holding nonfaculty researchers,Male,Percent,3,74.9
10652,r209,1990,Doctorate-holding nonfaculty researchers,Female,Number,3,941
10652,r210,1990,Doctorate-holding nonfaculty researchers,Female,Percent,3,25.1
10652,r211,1991,Graduate students,Total,,2,299057
10652,r212,1991,Graduate students,Male,Number,3,173925
10652,r213,1991,Graduate students,Male,Percent,3,58.2
10652,r214,1991,Graduate students,Female,Number,3,125132
10652,r215,1991,Graduate students,Female,Percent,3,41.8
10652,r216,1991,Postdoctoral appointees,Total,,2,20595
10652,r217,1991,Postdoctoral appointees,Male,Number,3,14882
10652,r218,1991,Postdoctoral appointees,Male,Percent,3,72.3
10652,r219,1991,Postdoctoral appointees,Female,Number,3,5713
10652,r220,1991,Postdoctoral appointees,Female,Percent,3,27.7
10652,r221,1991,Doctorate-holding nonfaculty researchers,Total,,2,3872
10652,r222,1991,Doctorate-holding nonfaculty researchers,Male,Number,3,2862
10652,r223,1991,Doctorate-holding nonfaculty researchers,Male,Percent,3,73.9
10652,r224,1991,Doctorate-holding nonfaculty researchers,Female,Number,3,1010
10652,r225,1991,Doctorate-holding nonfaculty researchers,Female,Percent,3,26.1
10652,r226,1992,Graduate students,Total,,2,312478
10652,r227,1992,Graduate students,Male,Number,3,179486
10652,r228,1992,Graduate students,Male,Percent,3,57.4
10652,r229,1992,Graduate students,Female,Number,3,132992
10652,r230,1992,Graduate students,Female,Percent,3,42.6
10652,r231,1992,Postdoctoral appointees,Total,,2,21514
10652,r232,1992,Postdoctoral appointees,Male,Number,3,15336
10652,r233,1992,Postdoctoral appointees,Male,Percent,3,71.3
10652,r234,1992,Postdoctoral appointees,Female,Number,3,6178
10652,r235,1992,Postdoctoral appointees,Female,Percent,3,28.7
10652,r236,1992,Doctorate-holding nonfaculty researchers,Total,,2,3660
10652,r237,1992,Doctorate-holding nonfaculty researchers,Male,Number,3,2727
10652,r238,1992,Doctorate-holding nonfaculty researchers,Male,Percent,3,74.5
10652,r239,1992,Doctorate-holding nonfaculty researchers,Female,Number,3,933
10652,r240,1992,Doctorate-holding nonfaculty researchers,Female,Percent,3,25.5
10652,r241,1993,Graduate students,Total,,2,318851
10652,r242,1993,Graduate students,Male,Number,3,180001
10652,r243,1993,Graduate students,Male,Percent,3,56.5
10652,r244,1993,Graduate students,Female,Number,3,138850
10652,r245,1993,Graduate students,Female,Percent,3,43.5
10652,r246,1993,Postdoctoral appointees,Total,,2,22219
10652,r247,1993,Postdoctoral appointees,Male,Number,3,15724
10652,r248,1993,Postdoctoral appointees,Male,Percent,3,70.8
10652,r249,1993,Postdoctoral appointees,Female,Number,3,6495
10652,r250,1993,Postdoctoral appointees,Female,Percent,3,29.2
10652,r251,1993,Doctorate-holding nonfaculty researchers,Total,,2,4003
10652,r252,1993,Doctorate-holding nonfaculty researchers,Male,Number,3,2930
10652,r253,1993,Doctorate-holding nonfaculty researchers,Male,Percent,3,73.2
10652,r254,1993,Doctorate-holding nonfaculty researchers,Female,Number,3,1073
10652,r255,1993,Doctorate-holding nonfaculty researchers,Female,Percent,3,26.8
10652,r256,1994,Graduate students,Total,,2,318118
10652,r257,1994,Graduate students,Male,Number,3,177057
10652,r258,1994,Graduate students,Male,Percent,3,55.7
10652,r259,1994,Graduate students,Female,Number,3,141061
10652,r260,1994,Graduate students,Female,Percent,3,44.3
10652,r261,1994,Postdoctoral appointees,Total,,2,23181
10652,r262,1994,Postdoctoral appointees,Male,Number,3,16218
10652,r263,1994,Postdoctoral appointees,Male,Percent,3,70.0
10652,r264,1994,Postdoctoral appointees,Female,Number,3,6963
10652,r265,1994,Postdoctoral appointees,Female,Percent,3,30.0
10652,r266,1994,Doctorate-holding nonfaculty researchers,Total,,2,4156
10652,r267,1994,Doctorate-holding nonfaculty researchers,Male,Number,3,3022
10652,r268,1994,Doctorate-holding nonfaculty researchers,Male,Percent,3,72.7
10652,r269,1994,Doctorate-holding nonfaculty researchers,Female,Number,3,1134
10652,r270,1994,Doctorate-holding nonfaculty researchers,Female,Percent,3,27.3
10652,r271,1995,Graduate students,Total,,2,315265
10652,r272,1995,Graduate students,Male,Number,3,173068
10652,r273,1995,Graduate students,Male,Percent,3,54.9
10652,r274,1995,Graduate students,Female,Number,3,142197
10652,r275,1995,Graduate students,Female,Percent,3,45.1
10652,r276,1995,Postdoctoral appointees,Total,,2,23512
10652,r277,1995,Postdoctoral appointees,Male,Number,3,16335
10652,r278,1995,Postdoctoral appointees,Male,Percent,3,69.5
10652,r279,1995,Postdoctoral appointees,Female,Number,3,7177
10652,r280,1995,Postdoctoral appointees,Female,Percent,3,30.5
10652,r281,1995,Doctorate-holding nonfaculty researchers,Total,,2,4395
10652,r282,1995,Doctorate-holding nonfaculty researchers,Male,Number,3,3245
10652,r283,1995,Doctorate-holding nonfaculty researchers,Male,Percent,3,73.8
10652,r284,1995,Doctorate-holding nonfaculty researchers,Female,Number,3,1150
10652,r285,1995,Doctorate-holding nonfaculty researchers,Female,Percent,3,26.2
10652,r286,1996,Graduate students,Total,,2,311957
10652,r287,1996,Graduate students,Male,Number,3,168540
10652,r288,1996,Graduate students,Male,Percent,3,54.0
10652,r289,1996,Graduate students,Female,Number,3,143417
10652,r290,1996,Graduate students,Female,Percent,3,46.0
10652,r291,1996,Postdoctoral appointees,Total,,2,23892
10652,r292,1996,Postdoctoral appointees,Male,Number,3,16585
10652,r293,1996,Postdoctoral appointees,Male,Percent,3,69.4
10652,r294,1996,Postdoctoral appointees,Female,Number,3,7307
10652,r295,1996,Postdoctoral appointees,Female,Percent,3,30.6
10652,r296,1996,Doctorate-holding nonfaculty researchers,Total,,2,4426
10652,r297,1996,Doctorate-holding nonfaculty researchers,Male,Number,3,3185
10652,r298,1996,Doctorate-holding nonfaculty researchers,Male,Percent,3,72.0
10652,r299,1996,Doctorate-holding nonfaculty researchers,Female,Number,3,1241
10652,r300,1996,Doctorate-holding nonfaculty researchers,Female,Percent,3,28.0
10652,r301,1997,Graduate students,Total,,2,306482
10652,r302,1997,Graduate students,Male,Number,3,163191
10652,r303,1997,Graduate students,Male,Percent,3,53.2
10652,r304,1997,Graduate students,Female,Number,3,143291
10652,r305,1997,Graduate students,Female,Percent,3,46.8
10652,r306,1997,Postdoctoral appointees,Total,,2,24293
10652,r307,1997,Postdoctoral appointees,Male,Number,3,16745
10652,r308,1997,Postdoctoral appointees,Male,Percent,3,68.9
10652,r309,1997,Postdoctoral appointees,Female,Number,3,7548
10652,r310,1997,Postdoctoral appointees,Female,Percent,3,31.1
10652,r311,1997,Doctorate-holding nonfaculty researchers,Total,,2,4408
10652,r312,1997,Doctorate-holding nonfaculty researchers,Male,Number,3,3151
10652,r313,1997,Doctorate-holding nonfaculty researchers,Male,Percent,3,71.5
10652,r314,1997,Doctorate-holding nonfaculty researchers,Female,Number,3,1257
10652,r315,1997,Doctorate-holding nonfaculty researchers,Female,Percent,3,28.5
10652,r316,1998,Graduate students,Total,,2,304818
10652,r317,1998,Graduate students,Male,Number,3,160379
10652,r318,1998,Graduate students,Male,Percent,3,52.6
10652,r319,1998,Graduate students,Female,Number,3,144439
10652,r320,1998,Graduate students,Female,Percent,3,47.4
10652,r321,1998,Postdoctoral appointees,Total,,2,25023
10652,r322,1998,Postdoctoral appointees,Male,Number,3,17080
10652,r323,1998,Postdoctoral appointees,Male,Percent,3,68.3
10652,r324,1998,Postdoctoral appointees,Female,Number,3,7943
10652,r325,1998,Postdoctoral appointees,Female,Percent,3,31.7
10652,r326,1998,Doctorate-holding nonfaculty researchers,Total,,2,4497
10652,r327,1998,Doctorate-holding nonfaculty researchers,Male,Number,3,3182
10652,r328,1998,Doctorate-holding nonfaculty researchers,Male,Percent,3,70.8
10652,r329,1998,Doctorate-holding nonfaculty researchers,Female,Number,3,1315
10652,r330,1998,Doctorate-holding nonfaculty researchers,Female,Percent,3,29.2
10652,r331,1999,Graduate students,Total,,2,309491
10652,r332,1999,Graduate students,Male,Number,3,160982
10652,r333,1999,Graduate students,Male,Percent,3,52.0
10652,r334,1999,Graduate students,Female,Number,3,148509
10652,r335,1999,Graduate students,Female,Percent,3,48.0
10652,r336,1999,Postdoctoral appointees,Total,,2,25784
10652,r337,1999,Postdoctoral appointees,Male,Number,3,17545
10652,r338,1999,Postdoctoral appointees,Male,Percent,3,68.0
10652,r339,1999,Postdoctoral appointees,Female,Number,3,8239
10652,r340,1999,Postdoctoral appointees,Female,Percent,3,32.0
10652,r341,1999,Doctorate-holding nonfaculty researchers,Total,,2,4761
10652,r342,1999,Doctorate-holding nonfaculty researchers,Male,Number,3,3312
10652,r343,1999,Doctorate-holding nonfaculty researchers,Male,Percent,3,69.6
10652,r344,1999,Doctorate-holding nonfaculty researchers,Female,Number,3,1449
10652,r345,1999,Doctorate-holding nonfaculty researchers,Female,Percent,3,30.4
10652,r346,2000,Graduate students,Total,,2,309424
10652,r347,2000,Graduate students,Male,Number,3,159691
10652,r348,2000,Graduate students,Male,Percent,3,51.6
10652,r349,2000,Graduate students,Female,Number,3,149733
10652,r350,2000,Graduate students,Female,Percent,3,48.4
10652,r351,2000,Postdoctoral appointees,Total,,2,26911
10652,r352,2000,Postdoctoral appointees,Male,Number,3,18456
10652,r353,2000,Postdoctoral appointees,Male,Percent,3,68.6
10652,r354,2000,Postdoctoral appointees,Female,Number,3,8455
10652,r355,2000,Postdoctoral appointees,Female,Percent,3,31.4
10652,r356,2000,Doctorate-holding nonfaculty researchers,Total,,2,4931
10652,r357,2000,Doctorate-holding nonfaculty researchers,Male,Number,3,3447
10652,r358,2000,Doctorate-holding nonfaculty researchers,Male,Percent,3,69.9
10652,r359,2000,Doctorate-holding nonfaculty researchers,Female,Number,3,1484
10652,r360,2000,Doctorate-holding nonfaculty researchers,Female,Percent,3,30.1
10652,r361,2001,Graduate students,Total,,2,319736
10652,r362,2001,Graduate students,Male,Number,3,164574
10652,r363,2001,Graduate students,Male,Percent,3,51.5
10652,r364,2001,Graduate students,Female,Number,3,155162
10652,r365,2001,Graduate students,Female,Percent,3,48.5
10652,r366,2001,Postdoctoral appointees,Total,,2,27044
10652,r367,2001,Postdoctoral appointees,Male,Number,3,18275
10652,r368,2001,Postdoctoral appointees,Male,Percent,3,67.6
10652,r369,2001,Postdoctoral appointees,Female,Number,3,8769
10652,r370,2001,Postdoctoral appointees,Female,Percent,3,32.4
10652,r371,2001,Doctorate-holding nonfaculty researchers,Total,,2,4707
10652,r372,2001,Doctorate-holding nonfaculty researchers,Male,Number,3,3150
10652,r373,2001,Doctorate-holding nonfaculty researchers,Male,Percent,3,66.9
10652,r374,2001,Doctorate-holding nonfaculty researchers,Female,Number,3,1557
10652,r375,2001,Doctorate-holding nonfaculty researchers,Female,Percent,3,33.1
10652,r376,2002,Graduate students,Total,,2,335166
10652,r377,2002,Graduate students,Male,Number,3,171516
10652,r378,2002,Graduate students,Male,Percent,3,51.2
10652,r379,2002,Graduate students,Female,Number,3,163650
10652,r380,2002,Graduate students,Female,Percent,3,48.8
10652,r381,2002,Postdoctoral appointees,Total,,2,28371
10652,r382,2002,Postdoctoral appointees,Male,Number,3,18844
10652,r383,2002,Postdoctoral appointees,Male,Percent,3,66.4
10652,r384,2002,Postdoctoral appointees,Female,Number,3,9527
10652,r385,2002,Postdoctoral appointees,Female,Percent,3,33.6
10652,r386,2002,Doctorate-holding nonfaculty researchers,Total,,2,5019
10652,r387,2002,Doctorate-holding nonfaculty researchers,Male,Number,3,3369
10652,r388,2002,Doctorate-holding nonfaculty researchers,Male,Percent,3,67.1
10652,r389,2002,Doctorate-holding nonfaculty researchers,Female,Number,3,1650
10652,r390,2002,Doctorate-holding nonfaculty researchers,Female,Percent,3,32.9
10652,r391,2003,Graduate students,Total,,2,347268
10652,r392,2003,Graduate students,Male,Number,3,176458
10652,r393,2003,Graduate students,Male,Percent,3,50.8
10652,r394,2003,Graduate students,Female,Number,3,170810
10652,r395,2003,Graduate students,Female,Percent,3,49.2
10652,r396,2003,Postdoctoral appointees,Total,,2,29856
10652,r397,2003,Postdoctoral appointees,Male,Number,3,19675
10652,r398,2003,Postdoctoral appointees,Male,Percent,3,65.9
10652,r399,2003,Postdoctoral appointees,Female,Number,3,10181
10652,r400,2003,Postdoctoral appointees,Female,Percent,3,34.1
10652,r401,2003,Doctorate-holding nonfaculty researchers,Total,,2,5493
10652,r402,2003,Doctorate-holding nonfaculty researchers,Male,Number,3,3691
10652,r403,2003,Doctorate-holding nonfaculty researchers,Male,Percent,3,67.2
10652,r404,2003,Doctorate-holding nonfaculty researchers,Female,Number,3,1802
10652,r405,2003,Doctorate-holding nonfaculty researchers,Female,Percent,3,32.8
10652,r406,2004,Graduate students,Total,,2,352307
10652,r407,2004,Graduate students,Male,Number,3,177714
10652,r408,2004,Graduate students,Male,Percent,3,50.4
10652,r409,2004,Graduate students,Female,Number,3,174593
10652,r410,2004,Graduate students,Female,Percent,3,49.6
10652,r411,2004,Postdoctoral appointees,Total,,2,30116
10652,r412,2004,Postdoctoral appointees,Male,Number,3,19835
10652,r413,2004,Postdoctoral appointees,Male,Percent,3,65.9
10652,r414,2004,Postdoctoral appointees,Female,Number,3,10281
10652,r415,2004,Postdoctoral appointees,Female,Percent,3,34.1
10652,r416,2004,Doctorate-holding nonfaculty researchers,Total,,2,5880
10652,r417,2004,Doctorate-holding nonfaculty researchers,Male,Number,3,3877
10652,r418,2004,Doctorate-holding nonfaculty researchers,Male,Percent,3,65.9
10652,r419,2004,Doctorate-holding nonfaculty researchers,Female,Number,3,2003
10652,r420,2004,Doctorate-holding nonfaculty researchers,Female,Percent,3,34.1
10652,r421,2005,Graduate students,Total,,2,357710
10652,r422,2005,Graduate students,Male,Number,3,178297
10652,r423,2005,Graduate students,Male,Percent,3,49.8
10652,r424,2005,Graduate students,Female,Number,3,179413
10652,r425,2005,Graduate students,Female,Percent,3,50.2
10652,r426,2005,Postdoctoral appointees,Total,,2,30290
10652,r427,2005,Postdoctoral appointees,Male,Number,3,19791
10652,r428,2005,Postdoctoral appointees,Male,Percent,3,65.3
10652,r429,2005,Postdoctoral appointees,Female,Number,3,10499
10652,r430,2005,Postdoctoral appointees,Female,Percent,3,34.7
10652,r431,2005,Doctorate-holding nonfaculty researchers,Total,,2,6069
10652,r432,2005,Doctorate-holding nonfaculty researchers,Male,Number,3,4042
10652,r433,2005,Doctorate-holding nonfaculty researchers,Male,Percent,3,66.6
