table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
6058,r033,1983,Graduate students,U.S. citizens and permanent residents,Percent,3,69.8
6058,r034,1983,Graduate students,Temporary visa holders,Number,3,27497
6058,r035,1983,Graduate students,Temporary visa holders,Percent,3,30.2
6058,r036,1983,Postdoctoral appointees,Total,,2,1108
6058,r037,1983,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,414
6058,r038,1983,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,37.4
6058,r039,1983,Postdoctoral appointees,Temporary visa holders,Number,3,694
6058,r040,1983,Postdoctoral appointees,Temporary visa holders,Percent,3,62.6
6058,r041,1984,Graduate students,Total,,2,92739
6058,r042,1984,Graduate students,U.S. citizens and permanent residents,Number,3,64832
6058,r043,1984,Graduate students,U.S. citizens and permanent residents,Percent,3,69.9
6058,r044,1984,Graduate students,Temporary visa holders,Number,3,27907
6058,r045,1984,Graduate students,Temporary visa holders,Percent,3,30.1
6058,r046,1984,Postdoctoral appointees,Total,,2,1203
6058,r047,1984,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,439
6058,r048,1984,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,36.5
6058,r049,1984,Postdoctoral appointees,Temporary visa holders,Number,3,764
6058,r050,1984,Postdoctoral appointees,Temporary visa holders,Percent,3,63.5
6058,r051,1985,Graduate students,Total,,2,96018
6058,r052,1985,Graduate students,U.S. citizens and permanent residents,Number,3,67187
6058,r053,1985,Graduate students,U.S. citizens and permanent residents,Percent,3,70.0
6058,r054,1985,Graduate students,Temporary visa holders,Number,3,28831
6058,r055,1985,Graduate students,Temporary visa holders,Percent,3,30.0
6058,r056,1985,Postdoctoral appointees,Total,,2,1356
6058,r057,1985,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,443
6058,r058,1985,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,32.7
6058,r059,1985,Postdoctoral appointees,Temporary visa holders,Number,3,913
6058,r060,1985,Postdoctoral appointees,Temporary visa holders,Percent,3,67.3
6058,r061,1986,Graduate students,Total,,2,101905
6058,r062,1986,Graduate students,U.S. citizens and permanent residents,Number,3,69949
6058,r063,1986,Graduate students,U.S. citizens and permanent residents,Percent,3,68.6
6058,r064,1986,Graduate students,Temporary visa holders,Number,3,31956
6058,r065,1986,Graduate students,Temporary visa holders,Percent,3,31.4
6058,r066,1986,Postdoctoral appointees,Total,,2,1405
6058,r067,1986,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,460
6058,r068,1986,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,32.7
6058,r069,1986,Postdoctoral appointees,Temporary visa holders,Number,3,945
6058,r070,1986,Postdoctoral appointees,Temporary visa holders,Percent,3,67.3
6058,r071,1987,Graduate students,Total,,2,103983
6058,r072,1987,Graduate students,U.S. citizens and permanent residents,Number,3,70594
6058,r073,1987,Graduate students,U.S. citizens and permanent residents,Percent,3,67.9
6058,r074,1987,Graduate students,Temporary visa holders,Number,3,33389
6058,r075,1987,Graduate students,Temporary visa holders,Percent,3,32.1
6058,r076,1987,Postdoctoral appointees,Total,,2,1446
6058,r077,1987,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,497
6058,r078,1987,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,34.4
6058,r079,1987,Postdoctoral appointees,Temporary visa holders,Number,3,949
6058,r080,1987,Postdoctoral appointees,Temporary visa holders,Percent,3,65.6
6058,r081,1988,Graduate students,Total,,2,102854
6058,r082,1988,Graduate students,U.S. citizens and permanent residents,Number,3,67617
6058,r083,1988,Graduate students,U.S. citizens and permanent residents,Percent,3,65.7
6058,r084,1988,Graduate students,Temporary visa holders,Number,3,35237
6058,r085,1988,Graduate students,Temporary visa holders,Percent,3,34.3
6058,r086,1988,Postdoctoral appointees,Total,,2,1690
6058,r087,1988,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,588
6058,r088,1988,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,34.8
6058,r089,1988,Postdoctoral appointees,Temporary visa holders,Number,3,1102
6058,r090,1988,Postdoctoral appointees,Temporary visa holders,Percent,3,65.2
6058,r091,1989,Graduate students,Total,,2,104065
6058,r092,1989,Graduate students,U.S. citizens and permanent residents,Number,3,67365
6058,r093,1989,Graduate students,U.S. citizens and permanent residents,Percent,3,64.7
6058,r094,1989,Graduate students,Temporary visa holders,Number,3,36700
6058,r095,1989,Graduate students,Temporary visa holders,Percent,3,35.3
6058,r096,1989,Postdoctoral appointees,Total,,2,1928
6058,r097,1989,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,657
6058,r098,1989,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,34.1
6058,r099,1989,Postdoctoral appointees,Temporary visa holders,Number,3,1271
6058,r100,1989,Postdoctoral appointees,Temporary visa holders,Percent,3,65.9
6058,r101,1990,Graduate students,Total,,2,107658
6058,r102,1990,Graduate students,U.S. citizens and permanent residents,Number,3,69454
6058,r103,1990,Graduate students,U.S. citizens and permanent residents,Percent,3,64.5
6058,r104,1990,Graduate students,Temporary visa holders,Number,3,38204
6058,r105,1990,Graduate students,Temporary visa holders,Percent,3,35.5
6058,r106,1990,Postdoctoral appointees,Total,,2,1950
6058,r107,1990,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,613
6058,r108,1990,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,31.4
6058,r109,1990,Postdoctoral appointees,Temporary visa holders,Number,3,1337
6058,r110,1990,Postdoctoral appointees,Temporary visa holders,Percent,3,68.6
6058,r111,1991,Graduate students,Total,,2,113535
6058,r112,1991,Graduate students,U.S. citizens and permanent residents,Number,3,72181
6058,r113,1991,Graduate students,U.S. citizens and permanent residents,Percent,3,63.6
6058,r114,1991,Graduate students,Temporary visa holders,Number,3,41354
6058,r115,1991,Graduate students,Temporary visa holders,Percent,3,36.4
6058,r116,1991,Postdoctoral appointees,Total,,2,2262
6058,r117,1991,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,655
6058,r118,1991,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,29.0
6058,r119,1991,Postdoctoral appointees,Temporary visa holders,Number,3,1607
6058,r120,1991,Postdoctoral appointees,Temporary visa holders,Percent,3,71.0
6058,r121,1992,Graduate students,Total,,2,118039
6058,r122,1992,Graduate students,U.S. citizens and permanent residents,Number,3,76569
6058,r123,1992,Graduate students,U.S. citizens and permanent residents,Percent,3,64.9
6058,r124,1992,Graduate students,Temporary visa holders,Number,3,41470
6058,r125,1992,Graduate students,Temporary visa holders,Percent,3,35.1
6058,r126,1992,Postdoctoral appointees,Total,,2,2369
6058,r127,1992,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,767
6058,r128,1992,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,32.4
6058,r129,1992,Postdoctoral appointees,Temporary visa holders,Number,3,1602
6058,r130,1992,Postdoctoral appointees,Temporary visa holders,Percent,3,67.6
6058,r131,1993,Graduate students,Total,,2,116872
6058,r132,1993,Graduate students,U.S. citizens and permanent residents,Number,3,77577
6058,r133,1993,Graduate students,U.S. citizens and permanent residents,Percent,3,66.4
6058,r134,1993,Graduate students,Temporary visa holders,Number,3,39295
6058,r135,1993,Graduate students,Temporary visa holders,Percent,3,33.6
6058,r136,1993,Postdoctoral appointees,Total,,2,2446
6058,r137,1993,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,843
6058,r138,1993,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,34.5
6058,r139,1993,Postdoctoral appointees,Temporary visa holders,Number,3,1603
6058,r140,1993,Postdoctoral appointees,Temporary visa holders,Percent,3,65.5
6058,r141,1994,Graduate students,Total,,2,113024
6058,r142,1994,Graduate students,U.S. citizens and permanent residents,Number,3,76018
6058,r143,1994,Graduate students,U.S. citizens and permanent residents,Percent,3,67.3
6058,r144,1994,Graduate students,Temporary visa holders,Number,3,37006
6058,r145,1994,Graduate students,Temporary visa holders,Percent,3,32.7
6058,r146,1994,Postdoctoral appointees,Total,,2,2606
6058,r147,1994,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1018
6058,r148,1994,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,39.1
6058,r149,1994,Postdoctoral appointees,Temporary visa holders,Number,3,1588
6058,r150,1994,Postdoctoral appointees,Temporary visa holders,Percent,3,60.9
6058,r151,1995,Graduate students,Total,,2,107201
6058,r152,1995,Graduate students,U.S. citizens and permanent residents,Number,3,71717
6058,r153,1995,Graduate students,U.S. citizens and permanent residents,Percent,3,66.9
6058,r154,1995,Graduate students,Temporary visa holders,Number,3,35484
6058,r155,1995,Graduate students,Temporary visa holders,Percent,3,33.1
6058,r156,1995,Postdoctoral appointees,Total,,2,2648
6058,r157,1995,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,999
6058,r158,1995,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,37.7
6058,r159,1995,Postdoctoral appointees,Temporary visa holders,Number,3,1649
6058,r160,1995,Postdoctoral appointees,Temporary visa holders,Percent,3,62.3
6058,r161,1996,Graduate students,Total,,2,103224
6058,r162,1996,Graduate students,U.S. citizens and permanent residents,Number,3,68168
6058,r163,1996,Graduate students,U.S. citizens and permanent residents,Percent,3,66.0
6058,r164,1996,Graduate students,Temporary visa holders,Number,3,35056
6058,r165,1996,Graduate students,Temporary visa holders,Percent,3,34.0
6058,r166,1996,Postdoctoral appointees,Total,,2,2677
6058,r167,1996,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1050
6058,r168,1996,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,39.2
6058,r169,1996,Postdoctoral appointees,Temporary visa holders,Number,3,1627
6058,r170,1996,Postdoctoral appointees,Temporary visa holders,Percent,3,60.8
6058,r171,1997,Graduate students,Total,,2,101148
6058,r172,1997,Graduate students,U.S. citizens and permanent residents,Number,3,64642
6058,r173,1997,Graduate students,U.S. citizens and permanent residents,Percent,3,63.9
6058,r174,1997,Graduate students,Temporary visa holders,Number,3,36506
6058,r175,1997,Graduate students,Temporary visa holders,Percent,3,36.1
6058,r176,1997,Postdoctoral appointees,Total,,2,2971
6058,r177,1997,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1089
6058,r178,1997,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,36.7
6058,r179,1997,Postdoctoral appointees,Temporary visa holders,Number,3,1882
6058,r180,1997,Postdoctoral appointees,Temporary visa holders,Percent,3,63.3
6058,r181,1998,Graduate students,Total,,2,100038
6058,r182,1998,Graduate students,U.S. citizens and permanent residents,Number,3,62249
6058,r183,1998,Graduate students,U.S. citizens and permanent residents,Percent,3,62.2
6058,r184,1998,Graduate students,Temporary visa holders,Number,3,37789
6058,r185,1998,Graduate students,Temporary visa holders,Percent,3,37.8
6058,r186,1998,Postdoctoral appointees,Total,,2,2853
6058,r187,1998,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,950
6058,r188,1998,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,33.3
6058,r189,1998,Postdoctoral appointees,Temporary visa holders,Number,3,1903
6058,r190,1998,Postdoctoral appointees,Temporary visa holders,Percent,3,66.7
6058,r191,1999,Graduate students,Total,,2,101691
6058,r192,1999,Graduate students,U.S. citizens and permanent residents,Number,3,60188
6058,r193,1999,Graduate students,U.S. citizens and permanent residents,Percent,3,59.2
6058,r194,1999,Graduate students,Temporary visa holders,Number,3,41503
6058,r195,1999,Graduate students,Temporary visa holders,Percent,3,40.8
6058,r196,1999,Postdoctoral appointees,Total,,2,3196
6058,r197,1999,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1018
6058,r198,1999,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,31.9
6058,r199,1999,Postdoctoral appointees,Temporary visa holders,Number,3,2178
6058,r200,1999,Postdoctoral appointees,Temporary visa holders,Percent,3,68.1
6058,r201,2000,Graduate students,Total,,2,104112
6058,r202,2000,Graduate students,U.S. citizens and permanent residents,Number,3,56651
6058,r203,2000,Graduate students,U.S. citizens and permanent residents,Percent,3,54.4
6058,r204,2000,Graduate students,Temporary visa holders,Number,3,47461
6058,r205,2000,Graduate students,Temporary visa holders,Percent,3,45.6
6058,r206,2000,Postdoctoral appointees,Total,,2,3313
6058,r207,2000,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1069
6058,r208,2000,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,32.3
6058,r209,2000,Postdoctoral appointees,Temporary visa holders,Number,3,2244
6058,r210,2000,Postdoctoral appointees,Temporary visa holders,Percent,3,67.7
6058,r211,2001,Graduate students,Total,,2,109493
6058,r212,2001,Graduate students,U.S. citizens and permanent residents,Number,3,56890
6058,r213,2001,Graduate students,U.S. citizens and permanent residents,Percent,3,52.0
6058,r214,2001,Graduate students,Temporary visa holders,Number,3,52603
6058,r215,2001,Graduate students,Temporary visa holders,Percent,3,48.0
6058,r216,2001,Postdoctoral appointees,Total,,2,3152
6058,r217,2001,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,965
6058,r218,2001,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,30.6
6058,r219,2001,Postdoctoral appointees,Temporary visa holders,Number,3,2187
6058,r220,2001,Postdoctoral appointees,Temporary visa holders,Percent,3,69.4
6058,r221,2002,Graduate students,Total,,2,119668
6058,r222,2002,Graduate students,U.S. citizens and permanent residents,Number,3,61277
6058,r223,2002,Graduate students,U.S. citizens and permanent residents,Percent,3,51.2
6058,r224,2002,Graduate students,Temporary visa holders,Number,3,58391
6058,r225,2002,Graduate students,Temporary visa holders,Percent,3,48.8
6058,r226,2002,Postdoctoral appointees,Total,,2,3566
6058,r227,2002,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1117
6058,r228,2002,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,31.3
6058,r229,2002,Postdoctoral appointees,Temporary visa holders,Number,3,2449
6058,r230,2002,Postdoctoral appointees,Temporary visa holders,Percent,3,68.7
6058,r231,2003,Graduate students,Total,,2,127377
6058,r232,2003,Graduate students,U.S. citizens and permanent residents,Number,3,67310
6058,r233,2003,Graduate students,U.S. citizens and permanent residents,Percent,3,52.8
6058,r234,2003,Graduate students,Temporary visa holders,Number,3,60067
6058,r235,2003,Graduate students,Temporary visa holders,Percent,3,47.2
6058,r236,2003,Postdoctoral appointees,Total,,2,3810
6058,r237,2003,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1133
6058,r238,2003,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,29.7
6058,r239,2003,Postdoctoral appointees,Temporary visa holders,Number,3,2677
6058,r240,2003,Postdoctoral appointees,Temporary visa holders,Percent,3,70.3
6058,r241,2004,Graduate students,Total,,2,123566
6058,r242,2004,Graduate students,U.S. citizens and permanent residents,Number,3,66379
6058,r243,2004,Graduate students,U.S. citizens and permanent residents,Percent,3,53.7
6058,r244,2004,Graduate students,Temporary visa holders,Number,3,57187
6058,r245,2004,Graduate students,Temporary visa holders,Percent,3,46.3
6058,r246,2004,Postdoctoral appointees,Total,,2,3949
6058,r247,2004,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1297
6058,r248,2004,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,32.8
6058,r249,2004,Postdoctoral appointees,Temporary visa holders,Number,3,2652
6058,r250,2004,Postdoctoral appointees,Temporary visa holders,Percent,3,67.2
6058,r251,2005,Graduate students,Total,,2,120565
6058,r252,2005,Graduate students,U.S. citizens and permanent residents,Number,3,66551
6058,r253,2005,Graduate students,U.S. citizens and permanent residents,Percent,3,55.2
6058,r254,2005,Graduate students,Temporary visa holders,Number,3,54014
6058,r255,2005,Graduate students,Temporary visa holders,Percent,3,44.8
6058,r256,2005,Postdoctoral appointees,Total,,2,4166
6058,r257,2005,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1413
6058,r258,2005,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,33.9
6058,r259,2005,Postdoctoral appointees,Temporary visa holders,Number,3,2753
6058,r260,2005,Postdoctoral appointees,Temporary visa holders,Percent,3,66.1
6058,r261,2006,Graduate students,Total,,2,123041
6058,r262,2006,Graduate students,U.S. citizens and permanent residents,Number,3,67698
6058,r263,2006,Graduate students,U.S. citizens and permanent residents,Percent,3,55.0
6058,r264,2006,Graduate students,Temporary visa holders,Number,3,55343
6058,r265,2006,Graduate students,Temporary visa holders,Percent,3,45.0
6058,r266,2006,Postdoctoral appointees,Total,,2,4642
6058,r267,2006,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1538
6058,r268,2006,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,33.1
6058,r269,2006,Postdoctoral appointees,Temporary visa holders,Number,3,3104
6058,r270,2006,Postdoctoral appointees,Temporary visa holders,Percent,3,66.9
6058,r271,2007old<sup>a</sup>,Graduate students,Total,,2,130255
6058,r272,2007old<sup>a</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,70357
6058,r273,2007old<sup>a</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,54.0
6058,r274,2007old<sup>a</sup>,Graduate students,Temporary visa holders,Number,3,59898
6058,r275,2007old<sup>a</sup>,Graduate students,Temporary visa holders,Percent,3,46.0
6058,r276,2007old<sup>a</sup>,Postdoctoral appointees,Total,,2,4908
6058,r277,2007old<sup>a</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1591
6058,r278,2007old<sup>a</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,32.4
6058,r279,2007old<sup>a</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,3317
6058,r280,2007old<sup>a</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,67.6
6058,r281,2007new<sup>a</sup>,Graduate students,Total,,2,131676
6058,r282,2007new<sup>a</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,71299
6058,r283,2007new<sup>a</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,54.1
6058,r284,2007new<sup>a</sup>,Graduate students,Temporary visa holders,Number,3,60377
6058,r285,2007new<sup>a</sup>,Graduate students,Temporary visa holders,Percent,3,45.9
6058,r286,2007new<sup>a</sup>,Postdoctoral appointees,Total,,2,4942
6058,r287,2007new<sup>a</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1594
6058,r288,2007new<sup>a</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,32.3
6058,r289,2007new<sup>a</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,3348
6058,r290,2007new<sup>a</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,67.7
6058,r291,2008,Graduate students,Total,,2,137856
6058,r292,2008,Graduate students,U.S. citizens and permanent residents,Number,3,74251
6058,r293,2008,Graduate students,U.S. citizens and permanent residents,Percent,3,53.9
6058,r294,2008,Graduate students,Temporary visa holders,Number,3,63605
6058,r295,2008,Graduate students,Temporary visa holders,Percent,3,46.1
6058,r296,2008,Postdoctoral appointees,Total,,2,5462
6058,r297,2008,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,1899
6058,r298,2008,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,34.8
6058,r299,2008,Postdoctoral appointees,Temporary visa holders,Number,3,3563
6058,r300,2008,Postdoctoral appointees,Temporary visa holders,Percent,3,65.2
6058,r301,2009,Graduate students,Total,,2,144677
6058,r302,2009,Graduate students,U.S. citizens and permanent residents,Number,3,78642
6058,r303,2009,Graduate students,U.S. citizens and permanent residents,Percent,3,54.4
6058,r304,2009,Graduate students,Temporary visa holders,Number,3,66035
6058,r305,2009,Graduate students,Temporary visa holders,Percent,3,45.6
6058,r306,2009,Postdoctoral appointees,Total,,2,6416
6058,r307,2009,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,2375
6058,r308,2009,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,37.0
6058,r309,2009,Postdoctoral appointees,Temporary visa holders,Number,3,4041
6058,r310,2009,Postdoctoral appointees,Temporary visa holders,Percent,3,63.0
6058,r311,"2010<sup>b,c</sup>",Graduate students,Total,,2,149241
6058,r312,"2010<sup>b,c</sup>",Graduate students,U.S. citizens and permanent residents,Number,3,82295
6058,r313,"2010<sup>b,c</sup>",Graduate students,U.S. citizens and permanent residents,Percent,3,55.1
6058,r314,"2010<sup>b,c</sup>",Graduate students,Temporary visa holders,Number,3,66946
6058,r315,"2010<sup>b,c</sup>",Graduate students,Temporary visa holders,Percent,3,44.9
6058,r316,"2010<sup>b,c</sup>",Postdoctoral appointees,Total,,2,6969
6058,r317,"2010<sup>b,c</sup>",Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,2637
6058,r318,"2010<sup>b,c</sup>",Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,37.8
6058,r319,"2010<sup>b,c</sup>",Postdoctoral appointees,Temporary visa holders,Number,3,4332
6058,r320,"2010<sup>b,c</sup>",Postdoctoral appointees,Temporary visa holders,Percent,3,62.2
6058,r321,2011<sup>c</sup>,Graduate students,Total,,2,146501
6058,r322,2011<sup>c</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,79314
6058,r323,2011<sup>c</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,54.1
6058,r324,2011<sup>c</sup>,Graduate students,Temporary visa holders,Number,3,67187
6058,r325,2011<sup>c</sup>,Graduate students,Temporary visa holders,Percent,3,45.9
6058,r326,2011<sup>c</sup>,Postdoctoral appointees,Total,,2,6786
6058,r327,2011<sup>c</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,2634
6058,r328,2011<sup>c</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,38.8
6058,r329,2011<sup>c</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,4152
6058,r330,2011<sup>c</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,61.2
6058,r331,2012,Graduate students,Total,,2,148385
6058,r332,2012,Graduate students,U.S. citizens and permanent residents,Number,3,77301
6058,r333,2012,Graduate students,U.S. citizens and permanent residents,Percent,3,52.1
6058,r334,2012,Graduate students,Temporary visa holders,Number,3,71084
6058,r335,2012,Graduate students,Temporary visa holders,Percent,3,47.9
6058,r336,2012,Postdoctoral appointees,Total,,2,7103
6058,r337,2012,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,2738
6058,r338,2012,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,38.5
6058,r339,2012,Postdoctoral appointees,Temporary visa holders,Number,3,4365
6058,r340,2012,Postdoctoral appointees,Temporary visa holders,Percent,3,61.5
6058,r341,2013,Graduate students,Total,,2,153049
6058,r342,2013,Graduate students,U.S. citizens and permanent residents,Number,3,75662
6058,r343,2013,Graduate students,U.S. citizens and permanent residents,Percent,3,49.4
6058,r344,2013,Graduate students,Temporary visa holders,Number,3,77387
6058,r345,2013,Graduate students,Temporary visa holders,Percent,3,50.6
6058,r346,2013,Postdoctoral appointees,Total,,2,7106
6058,r347,2013,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,2706
6058,r348,2013,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,38.1
6058,r349,2013,Postdoctoral appointees,Temporary visa holders,Number,3,4400
6058,r350,2013,Postdoctoral appointees,Temporary visa holders,Percent,3,61.9
6058,r351,2014old<sup>d</sup>,Graduate students,Total,,2,162013
6058,r352,2014old<sup>d</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,73268
6058,r353,2014old<sup>d</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,45.2
6058,r354,2014old<sup>d</sup>,Graduate students,Temporary visa holders,Number,3,88745
6058,r355,2014old<sup>d</sup>,Graduate students,Temporary visa holders,Percent,3,54.8
6058,r356,2014old<sup>d</sup>,Postdoctoral appointees,Total,,2,7292
6058,r357,2014old<sup>d</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,2789
6058,r358,2014old<sup>d</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,38.2
6058,r359,2014old<sup>d</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,4503
6058,r360,2014old<sup>d</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,61.8
6058,r361,2014new<sup>d</sup>,Graduate students,Total,,2,164488
6058,r362,2014new<sup>d</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,74013
6058,r363,2014new<sup>d</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,45.0
6058,r364,2014new<sup>d</sup>,Graduate students,Temporary visa holders,Number,3,90475
6058,r365,2014new<sup>d</sup>,Graduate students,Temporary visa holders,Percent,3,55.0
6058,r366,2014new<sup>d</sup>,Postdoctoral appointees,Total,,2,7307
6058,r367,2014new<sup>d</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,2792
6058,r368,2014new<sup>d</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,38.2
6058,r369,2014new<sup>d</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,4515
6058,r370,2014new<sup>d</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,61.8
6058,r371,2015,Graduate students,Total,,2,169354
