table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2020,field_total_2021,field_total_2022,field_total_2023,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022,field_federally_financed_2023
12701,r064,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,63,"['14,507', '']","['12,382', '']","['9,591', '']","['8,218', '']","['12,455', '']","['10,035', '']","['7,962', '']","['6,538', '']"
12701,r065,All institutions -> Harvard U.,All institutions,Harvard U.,2,63,"['5,099', '']","['4,200', '']","['6,355', '']","['8,218', '']","['2,242', '']","['1,867', '']","['2,872', '']","['3,140', '']"
12701,r066,All institutions -> U. Denver,All institutions,U. Denver,2,65,"['5,870', '']","['6,659', '']","['7,261', '']","['8,183', '']","['4,092', '']","['4,978', '']","['5,527', '']","['6,865', '']"
12701,r067,All institutions -> U. Southern California,All institutions,U. Southern California,2,66,"['14,234', '']","['9,837', '']","['5,103', '']","['8,053', '']","['4,913', '']","['4,508', '']","['4,803', '']","['7,570', '']"
12701,r068,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,67,"['4,710', '']","['6,927', '']","['7,280', '']","['7,605', '']","['928', '']","['1,692', '']","['2,204', '']","['2,777', '']"
12701,r069,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,68,"['6,827', '']","['6,321', '']","['6,521', '']","['7,440', '']","['5,505', '']","['4,765', '']","['4,875', '']","['6,249', '']"
12701,r070,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,69,"['10,335', '']","['7,565', '']","['6,549', '']","['7,392', '']","['4,395', '']","['4,677', '']","['4,301', '']","['4,907', '']"
12701,r071,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,70,"['9,085', '']","['6,926', '']","['6,977', '']","['7,181', '']","['2,900', '']","['2,316', '']","['1,554', '']","['1,938', '']"
12701,r072,All institutions -> U. Memphis,All institutions,U. Memphis,2,71,"['5,455', '']","['5,431', '']","['6,817', '']","['7,084', '']","['1,164', '']","['1,632', '']","['1,445', '']","['1,154', '']"
12701,r073,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,72,"['2,950', '']","['3,791', '']","['5,411', '']","['6,971', '']","['2,189', '']","['2,457', '']","['3,194', '']","['4,838', '']"
12701,r074,All institutions -> U. Rochester,All institutions,U. Rochester,2,73,"['5,576', '']","['5,135', '']","['6,367', '']","['6,934', '']","['4,341', '']","['4,328', '']","['5,112', '']","['5,575', '']"
12701,r075,All institutions -> Tufts U.,All institutions,Tufts U.,2,74,"['2,420', '']","['5,486', '']","['5,146', '']","['6,701', '']","['2,074', '']","['4,976', '']","['3,673', '']","['5,199', '']"
12701,r076,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,75,"['7,898', '']","['5,836', '']","['6,487', '']","['6,593', '']","['6,323', '']","['4,219', '']","['4,290', '']","['4,587', '']"
12701,r077,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,76,"['5,450', '']","['4,454', '']","['5,922', '']","['6,586', '']","['3,845', '']","['3,684', '']","['4,689', '']","['5,314', '']"
12701,r078,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,77,"['3,537', '']","['4,185', '']","['5,066', '']","['6,526', '']","['2,882', '']","['3,379', '']","['4,371', '']","['5,715', '']"
12701,r079,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,78,"['5,285', '']","['4,407', '']","['4,911', '']","['6,453', '']","['1,603', '']","['1,627', '']","['2,608', '']","['3,567', '']"
12701,r080,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,79,"['2,060', '']","['3,099', '']","['4,824', '']","['6,448', '']","['174', '']","['236', '']","['417', '']","['318', '']"
12701,r081,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,80,"['7,542', '']","['8,139', '']","['10,892', '']","['6,403', '']","['5,681', '']","['6,411', '']","['5,508', '']","['4,526', '']"
12701,r082,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,81,"['4,899', '']","['4,169', '']","['5,111', '']","['6,359', '']","['2,338', '']","['1,868', '']","['2,800', '']","['3,775', '']"
12701,r083,All institutions -> Princeton U.,All institutions,Princeton U.,2,82,"['9,240', '']","['5,441', '']","['4,568', '']","['6,305', '']","['5,239', '']","['2,116', '']","['2,078', '']","['1,810', '']"
12701,r084,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,83,"['4,361', '']","['4,292', '']","['5,519', '']","['6,030', '']","['2,198', '']","['2,031', '']","['3,023', '']","['2,665', '']"
12701,r085,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,84,"['4,946', '']","['5,557', '']","['6,579', '']","['5,969', '']","['3,725', '']","['4,112', '']","['5,009', '']","['4,121', '']"
12701,r086,All institutions -> Baylor U.,All institutions,Baylor U.,2,85,"['2,726', '']","['3,692', '']","['4,051', '']","['5,848', '']","['384', '']","['313', '']","['680', '']","['1,124', '']"
12701,r087,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,86,"['7,176', '']","['8,342', '']","['8,597', '']","['5,839', '']","['4,932', '']","['6,095', '']","['5,814', '']","['3,290', '']"
12701,r088,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,87,"['5,113', '']","['5,677', '']","['4,111', '']","['5,809', '']","['3,537', '']","['3,854', '']","['3,063', '']","['4,357', '']"
12701,r089,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,88,"['1,608', '']","['2,599', '']","['3,077', '']","['5,725', '']","['987', '']","['2,212', '']","['2,506', '']","['3,332', '']"
12701,r090,All institutions -> Utah State U.,All institutions,Utah State U.,2,89,"['4,698', '']","['5,331', '']","['5,562', '']","['5,720', '']","['2,430', '']","['2,420', '']","['2,319', '']","['2,211', '']"
12701,r091,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,90,"['3,030', '']","['5,384', '']","['5,349', '']","['5,690', '']","['1,329', '']","['2,362', '']","['2,890', '']","['3,001', '']"
12701,r092,All institutions -> U. Utah,All institutions,U. Utah,2,91,"['11,198', 'i']","['7,255', 'i']","['6,805', '']","['5,663', '']","['4,900', '']","['4,196', '']","['5,244', '']","['4,213', '']"
12701,r093,All institutions -> George Washington U.,All institutions,George Washington U.,2,92,"['3,074', '']","['3,071', '']","['3,090', '']","['5,528', '']","['2,257', '']","['2,282', '']","['2,444', '']","['3,625', '']"
12701,r094,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,93,"['576', '']","['682', '']","['249', '']","['5,510', '']","['297', '']","['370', '']","['154', '']","['145', '']"
12701,r095,All institutions -> Rice U.,All institutions,Rice U.,2,94,"['4,798', '']","['5,772', '']","['4,805', '']","['5,420', '']","['3,320', '']","['4,283', '']","['3,670', '']","['4,103', '']"
12701,r096,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,95,"['4,404', '']","['3,800', '']","['4,294', '']","['5,341', '']","['3,125', '']","['2,731', '']","['2,884', '']","['3,926', '']"
12701,r097,All institutions -> Kent State U.,All institutions,Kent State U.,2,96,"['4,776', '']","['4,536', '']","['4,245', '']","['5,320', '']","['2,684', '']","['2,467', '']","['2,223', '']","['2,294', '']"
12701,r098,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,97,"['5,430', '']","['6,422', '']","['6,146', '']","['5,242', '']","['2,469', '']","['3,647', '']","['3,413', '']","['3,255', '']"
12701,r099,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,98,"['4,459', '']","['4,546', '']","['3,793', '']","['5,142', '']","['3,125', '']","['3,004', '']","['1,920', '']","['2,889', '']"
12701,r100,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,99,"['1,506', '']","['1,713', '']","['1,682', '']","['4,993', '']","['268', '']","['325', '']","['236', '']","['389', '']"
12701,r101,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,100,"['789', '']","['4,130', '']","['5,601', '']","['4,915', '']","['20', '']","['1,853', '']","['2,400', '']","['1,992', '']"
12701,r102,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,101,"['5,215', '']","['4,287', '']","['4,337', '']","['4,857', '']","['3,998', '']","['3,115', '']","['3,079', '']","['3,314', '']"
12701,r103,All institutions -> U. Vermont,All institutions,U. Vermont,2,102,"['3,084', '']","['3,694', '']","['5,186', '']","['4,830', '']","['1,641', '']","['1,531', '']","['2,277', '']","['2,080', '']"
12701,r104,All institutions -> Boston C.,All institutions,Boston C.,2,103,"['4,452', '']","['4,588', '']","['4,174', '']","['4,748', '']","['2,343', '']","['2,314', '']","['2,185', '']","['2,443', '']"
12701,r105,All institutions -> Emory U.,All institutions,Emory U.,2,104,"['4,817', '']","['5,215', '']","['4,796', '']","['4,712', '']","['3,989', '']","['4,218', '']","['3,668', '']","['3,444', '']"
12701,r106,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,105,"['3,943', '']","['3,782', '']","['4,126', '']","['4,464', '']","['1,899', '']","['1,944', '']","['1,926', '']","['2,128', '']"
12701,r107,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,106,"['5,234', '']","['4,637', '']","['5,168', '']","['4,443', '']","['4,286', '']","['3,688', '']","['4,091', '']","['3,518', '']"
12701,r108,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,107,"['4,929', '']","['3,457', '']","['3,276', '']","['4,387', '']","['3,807', '']","['2,266', '']","['2,302', '']","['2,285', '']"
12701,r109,All institutions -> Drexel U.,All institutions,Drexel U.,2,108,"['2,852', '']","['2,435', '']","['3,077', '']","['4,336', '']","['1,979', '']","['1,824', '']","['2,247', '']","['2,706', '']"
12701,r110,All institutions -> George Mason U.,All institutions,George Mason U.,2,109,"['3,196', '']","['3,029', '']","['3,809', '']","['4,323', '']","['1,696', '']","['1,495', '']","['2,292', '']","['2,881', '']"
12701,r111,All institutions -> Washington State U.,All institutions,Washington State U.,2,110,"['3,875', '']","['5,000', '']","['3,860', '']","['4,278', '']","['1,813', '']","['3,271', '']","['2,176', '']","['2,496', '']"
12701,r112,All institutions -> Rush U.,All institutions,Rush U.,2,111,"['1,944', '']","['2,399', '']","['3,709', '']","['4,194', '']","['1,905', '']","['2,367', '']","['3,685', '']","['4,184', '']"
12701,r113,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,112,"['3,022', '']","['3,177', '']","['3,509', '']","['4,171', '']","['1,153', '']","['1,495', '']","['1,929', '']","['2,955', '']"
12701,r114,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,113,"['5,465', '']","['4,744', '']","['4,977', '']","['4,134', '']","['1,882', '']","['1,475', '']","['1,794', '']","['1,578', '']"
12701,r115,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,114,"['4,982', '']","['3,748', '']","['3,901', '']","['4,133', '']","['1,148', '']","['1,227', '']","['1,023', '']","['1,259', '']"
12701,r116,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,115,"['311', '']","['561', '']","['2,217', '']","['4,059', '']","['39', '']","['310', '']","['691', '']","['1,153', '']"
12701,r117,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,116,"['3,621', '']","['2,928', '']","['3,620', '']","['4,041', '']","['2,253', '']","['1,587', '']","['1,465', '']","['1,182', '']"
12701,r118,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,117,"['4,479', '']","['4,036', '']","['3,954', '']","['3,870', '']","['2,676', '']","['2,075', '']","['2,101', '']","['2,144', '']"
12701,r119,All institutions -> Clemson U.,All institutions,Clemson U.,2,118,"['633', '']","['1,587', '']","['3,225', '']","['3,826', '']","['416', '']","['928', '']","['2,665', '']","['2,839', '']"
12701,r120,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,119,"['2,059', '']","['3,222', '']","['3,552', '']","['3,779', '']","['705', '']","['1,752', '']","['2,978', '']","['3,098', '']"
12701,r121,All institutions -> U. Louisville,All institutions,U. Louisville,2,120,"['2,050', '']","['1,757', '']","['2,457', '']","['3,767', '']","['725', '']","['707', '']","['1,112', '']","['2,035', '']"
12701,r122,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,121,"['2,824', '']","['3,137', '']","['3,848', '']","['3,763', '']","['659', '']","['510', '']","['603', '']","['291', '']"
12701,r123,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,122,"['4,489', '']","['2,719', '']","['3,186', '']","['3,758', '']","['900', '']","['583', '']","['1,017', '']","['1,590', '']"
12701,r124,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,123,"['1,464', '']","['2,542', '']","['2,572', '']","['3,539', '']","['802', '']","['1,602', '']","['1,725', '']","['2,513', '']"
12701,r125,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,124,"['3,771', '']","['3,916', '']","['3,719', '']","['3,515', '']","['1,585', '']","['1,695', '']","['1,306', '']","['1,004', '']"
12701,r126,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,125,"['2,805', '']","['3,539', '']","['3,551', '']","['3,445', '']","['2,188', '']","['2,403', '']","['2,668', '']","['2,473', '']"
