table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_life_sciences,field_2020_agricultural_sciences,field_2020_biological_and_biomedical_sciences,field_2020_health_sciences,field_2020_natural_resources_and_conservation,field_2020_life_sciences_nec
5423,r119,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,118,"['16,142', '']","['23,092', '']","['24,065', '']","['84,619', '']","['42,734', '']","['22,643', '']","['9,977', '']","['9,265', '']","['0', '']"
5423,r120,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,119,"['84,423', '']","['88,589', '']","['89,593', '']","['77,569', '']","['65,950', '']","['6,357', '']","['3,213', '']","['2,049', '']","['0', '']"
5423,r121,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,120,"['71,053', '']","['80,716', '']","['76,701', '']","['75,506', '']","['36,886', '']","['19,956', '']","['8,614', '']","['10,050', '']","['0', '']"
5423,r122,All institutions -> U. Idaho,All institutions,U. Idaho,2,121,"['67,050', '']","['68,744', '']","['71,656', '']","['73,933', '']","['41,232', '']","['22,764', '']","['121', '']","['9,725', '']","['91', '']"
5423,r123,All institutions -> Clemson U.,All institutions,Clemson U.,2,122,"['53,479', '']","['57,408', '']","['62,391', '']","['71,776', '']","['23,699', '']","['28,361', '']","['7,465', '']","['3', '']","['12,248', '']"
5423,r124,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,123,"['65,910', '']","['65,459', '']","['72,765', '']","['71,440', '']","['40,695', '']","['19,994', '']","['10,030', '']","['186', '']","['535', '']"
5423,r125,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,124,"['54,031', '']","['61,782', '']","['64,307', '']","['71,378', '']","['8,439', '']","['36,791', '']","['19,029', '']","['6,161', '']","['958', '']"
5423,r126,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,125,"['75,634', '']","['76,083', '']","['70,211', '']","['66,831', '']","['596', '']","['50,131', '']","['13,803', '']","['0', '']","['2,301', '']"
5423,r127,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,126,"['57,185', '']","['54,418', '']","['61,959', '']","['66,817', '']","['242', '']","['22,464', '']","['25,707', '']","['18,404', '']","['0', '']"
5423,r128,All institutions -> U. Delaware,All institutions,U. Delaware,2,127,"['62,222', '']","['55,454', '']","['60,535', '']","['66,097', '']","['32,048', '']","['5,344', '']","['28,705', '']","['0', '']","['0', '']"
5423,r129,All institutions -> Florida State U.,All institutions,Florida State U.,2,128,"['47,724', '']","['54,515', '']","['61,515', '']","['64,315', '']","['296', '']","['22,836', '']","['37,353', '']","['2,677', '']","['1,153', '']"
5423,r130,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,129,"['74,257', '']","['66,052', '']","['67,652', '']","['64,246', '']","['16,454', '']","['25,906', '']","['10,047', '']","['7,497', '']","['4,342', '']"
5423,r131,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,130,"['74,020', '']","['93,050', '']","['101,768', '']","['60,025', '']","['0', '']","['27,543', '']","['32,478', '']","['0', '']","['4', '']"
5423,r132,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,131,"['44,578', 'i']","['55,171', '']","['61,738', '']","['58,982', '']","['0', '']","['58,982', '']","['0', '']","['0', '']","['0', '']"
5423,r133,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,132,"['48,824', '']","['50,538', '']","['54,582', '']","['58,836', '']","['0', '']","['27,623', '']","['31,213', '']","['0', '']","['0', '']"
5423,r134,All institutions -> Utah State U.,All institutions,Utah State U.,2,133,"['57,750', '']","['59,473', '']","['61,698', '']","['56,017', '']","['34,268', '']","['4,657', '']","['2,526', '']","['14,566', '']","['0', '']"
5423,r135,All institutions -> Florida International U.,All institutions,Florida International U.,2,134,"['46,662', '']","['46,906', '']","['51,676', '']","['55,877', '']","['84', '']","['39,760', '']","['13,961', '']","['2,072', '']","['0', '']"
5423,r136,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,135,"['46,616', '']","['49,115', '']","['50,431', '']","['52,822', '']","['18,571', '']","['11,697', '']","['15,276', '']","['7,278', '']","['0', '']"
5423,r137,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,136,"['37,296', '']","['41,637', '']","['51,990', '']","['52,074', '']","['1,448', '']","['41,081', '']","['5,377', '']","['1,137', '']","['3,031', '']"
5423,r138,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,137,"['46,219', '']","['49,014', '']","['53,751', '']","['49,659', '']","['38,028', '']","['3,689', '']","['2,684', '']","['3,414', '']","['1,844', '']"
5423,r139,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,138,"['48,789', '']","['51,017', '']","['52,335', '']","['49,230', '']","['26,571', '']","['12,709', '']","['5,204', '']","['4,746', '']","['0', '']"
5423,r140,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,139,"['46,842', '']","['41,272', '']","['41,934', '']","['47,073', '']","['12,086', '']","['14,659', '']","['2,320', '']","['11,018', '']","['6,990', '']"
5423,r141,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,140,"['26,556', '']","['38,811', '']","['53,460', '']","['46,725', '']","['2,503', '']","['0', '']","['40,585', '']","['0', '']","['3,637', '']"
5423,r142,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,141,"['50,247', '']","['52,257', '']","['47,567', '']","['46,618', '']","['0', '']","['43,464', '']","['2,797', '']","['0', '']","['357', '']"
5423,r143,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,142,"['48,476', '']","['49,029', '']","['49,099', '']","['46,526', '']","['0', '']","['17,823', '']","['28,703', '']","['0', '']","['0', '']"
5423,r144,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,143,"['22,394', '']","['35,690', '']","['33,854', '']","['43,699', '']","['3,820', '']","['18,410', '']","['20,316', '']","['0', '']","['1,153', '']"
5423,r145,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,144,"['40,310', '']","['38,989', '']","['40,914', '']","['43,419', '']","['0', '']","['19,533', '']","['23,192', '']","['0', '']","['694', '']"
5423,r146,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,145,"['35,258', '']","['37,074', '']","['40,821', '']","['43,340', '']","['31,672', '']","['9,867', '']","['449', '']","['28', '']","['1,324', '']"
5423,r147,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,146,"['38,657', '']","['36,784', '']","['42,959', '']","['43,102', '']","['0', '']","['21,528', '']","['21,574', '']","['0', '']","['0', '']"
5423,r148,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,147,"['35,551', '']","['36,674', '']","['38,091', '']","['41,557', '']","['0', '']","['14,671', '']","['26,810', '']","['0', '']","['76', '']"
5423,r149,All institutions -> U. Maine,All institutions,U. Maine,2,148,"['35,527', '']","['36,865', '']","['38,713', '']","['39,354', '']","['18,398', '']","['10,949', '']","['385', '']","['9,622', '']","['0', '']"
5423,r150,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,149,"['32,258', '']","['31,974', '']","['36,245', '']","['38,862', '']","['2,273', '']","['23,741', '']","['5,180', '']","['6,508', '']","['1,160', '']"
5423,r151,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,150,"['42,423', '']","['41,216', '']","['44,985', '']","['37,081', '']","['0', '']","['0', '']","['37,081', '']","['0', '']","['0', '']"
5423,r152,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,151,"['31,113', '']","['31,779', '']","['40,597', '']","['36,664', '']","['0', '']","['87', '']","['18,893', '']","['0', '']","['17,684', '']"
5423,r153,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,152,"['30,484', '']","['31,871', '']","['35,971', '']","['35,986', '']","['0', '']","['6,377', '']","['29,609', '']","['0', '']","['0', '']"
5423,r154,All institutions -> U. Oregon,All institutions,U. Oregon,2,153,"['33,718', '']","['36,242', '']","['35,644', '']","['35,936', '']","['0', '']","['33,631', '']","['1,004', '']","['483', '']","['818', '']"
5423,r155,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,154,"['35,112', '']","['34,087', '']","['33,699', '']","['35,073', '']","['0', '']","['15,804', '']","['18,529', '']","['483', '']","['257', '']"
5423,r156,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,155,"['17,404', '']","['22,193', '']","['31,434', '']","['34,733', '']","['65', '']","['12,763', '']","['21,019', '']","['208', '']","['678', '']"
5423,r157,All institutions -> U. Houston,All institutions,U. Houston,2,156,"['31,631', '']","['33,476', '']","['39,727', '']","['34,394', '']","['40', '']","['12,625', '']","['21,435', '']","['255', '']","['39', '']"
5423,r158,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,157,"['36,848', '']","['38,104', '']","['32,432', '']","['33,480', '']","['11,793', '']","['4,876', '']","['16,628', '']","['0', '']","['183', '']"
5423,r159,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,158,"['20,221', '']","['26,176', '']","['35,936', '']","['33,206', '']","['79', '']","['2,842', '']","['30,285', '']","['0', '']","['0', '']"
5423,r160,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,159,"['31,873', '']","['34,661', '']","['36,015', '']","['33,204', '']","['0', '']","['32,389', '']","['815', '']","['0', '']","['0', '']"
5423,r161,All institutions -> George Mason U.,All institutions,George Mason U.,2,160,"['18,574', '']","['17,982', '']","['16,438', '']","['33,163', '']","['76', '']","['25,142', '']","['7,187', '']","['724', '']","['34', '']"
5423,r162,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,161,"['30,366', '']","['31,203', '']","['31,181', '']","['32,626', '']","['0', '']","['14,718', '']","['10,384', '']","['0', '']","['7,524', '']"
5423,r163,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,162,"['24,620', '']","['26,706', '']","['34,043', '']","['32,376', '']","['1', '']","['14,746', '']","['17,629', '']","['0', '']","['0', '']"
5423,r164,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,163,"['31,523', '']","['30,647', '']","['28,781', '']","['31,526', '']","['0', '']","['17,478', '']","['14,048', '']","['0', '']","['0', '']"
5423,r165,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,164,"['35,439', '']","['37,682', '']","['34,842', '']","['30,838', '']","['0', '']","['24,077', '']","['0', '']","['6,761', '']","['0', '']"
5423,r166,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,165,"['35,454', '']","['33,215', '']","['31,289', '']","['29,813', '']","['0', '']","['0', '']","['29,813', '']","['0', '']","['0', '']"
5423,r167,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,166,"['28,705', '']","['30,257', '']","['26,416', '']","['29,409', '']","['10,148', '']","['12,603', '']","['431', '']","['6,015', '']","['212', '']"
5423,r168,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,167,"['25,082', '']","['23,880', '']","['25,420', '']","['28,725', '']","['73', '']","['16,997', '']","['7,865', '']","['0', '']","['3,790', '']"
5423,r169,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,168,"['27,585', '']","['27,452', '']","['30,643', '']","['28,552', '']","['0', '']","['16,280', '']","['6,503', '']","['921', '']","['4,848', '']"
5423,r170,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,169,"['18,141', '']","['15,776', '']","['25,619', '']","['28,351', '']","['1,187', '']","['4,093', '']","['19,143', '']","['137', '']","['3,791', '']"
5423,r171,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,170,"['29,409', '']","['28,003', '']","['28,629', '']","['27,880', '']","['0', '']","['14,602', '']","['12,357', '']","['921', '']","['0', '']"
5423,r172,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,171,"['28,427', '']","['27,327', '']","['27,517', '']","['27,750', '']","['424', '']","['27,095', '']","['231', '']","['0', '']","['0', '']"
5423,r173,All institutions -> U. Toledo,All institutions,U. Toledo,2,172,"['23,303', '']","['23,752', '']","['27,889', '']","['27,748', '']","['26', '']","['5,710', '']","['20,743', '']","['0', '']","['1,269', '']"
5423,r174,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,173,"['22,192', '']","['24,101', '']","['24,563', '']","['27,699', '']","['3,400', '']","['18,161', '']","['2,397', '']","['0', '']","['3,741', '']"
5423,r175,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,174,"['25,493', '']","['25,002', '']","['26,486', '']","['27,565', '']","['3,247', '']","['24,318', '']","['0', '']","['0', '']","['0', '']"
5423,r176,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,175,"['22,681', '']","['23,433', '']","['26,495', '']","['26,083', '']","['3,551', '']","['9,281', '']","['0', '']","['12,861', '']","['390', '']"
5423,r177,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,176,"['17,353', '']","['16,720', '']","['22,455', '']","['25,911', '']","['0', '']","['23,733', '']","['2,014', '']","['0', '']","['164', '']"
5423,r178,All institutions -> Howard U.,All institutions,Howard U.,2,177,"['26,573', '']","['26,083', '']","['24,940', '']","['25,750', '']","['0', '']","['5,312', '']","['18,156', '']","['0', '']","['2,282', '']"
5423,r179,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,178,"['22,560', '']","['24,463', '']","['26,262', '']","['25,321', '']","['0', '']","['10,644', '']","['13,911', '']","['0', '']","['766', '']"
5423,r180,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,179,"['21,843', '']","['22,919', 'i']","['24,405', 'i']","['25,077', 'i']","['0', 'i']","['9,744', 'i']","['14,865', 'i']","['0', 'i']","['468', 'i']"
5423,r181,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,180,"['20,443', '']","['21,187', '']","['23,028', '']","['23,510', '']","['0', '']","['17,150', '']","['6,360', '']","['0', '']","['0', '']"
5423,r182,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,181,"['30,140', 'i']","['24,400', '']","['22,063', '']","['23,263', '']","['0', '']","['21,190', '']","['2,047', '']","['0', '']","['26', '']"
5423,r183,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,182,"['21,747', '']","['18,634', '']","['21,837', '']","['21,450', '']","['10,092', '']","['67', '']","['8,427', '']","['317', '']","['2,547', '']"
5423,r184,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,183,"['16,292', '']","['17,949', 'i']","['19,606', 'i']","['21,265', '']","['0', '']","['21,265', '']","['0', '']","['0', '']","['0', '']"
5423,r185,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,184,"['18,607', '']","['19,393', '']","['20,263', '']","['21,183', '']","['0', '']","['7,034', '']","['13,557', '']","['0', '']","['592', '']"
5423,r186,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,185,"['28,671', '']","['30,010', '']","['27,064', '']","['20,870', '']","['0', '']","['9,968', '']","['10,902', '']","['0', '']","['0', '']"
5423,r187,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,186,"['14,461', '']","['13,616', '']","['16,974', '']","['20,183', '']","['0', '']","['5,780', '']","['14,403', '']","['0', '']","['0', '']"
5423,r188,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,187,"['15,637', 'i']","['8,141', 'i']","['19,398', 'i']","['20,137', '']","['0', '']","['7,391', '']","['7,585', '']","['0', '']","['5,161', '']"
5423,r189,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,188,"['16,473', '']","['27,571', '']","['27,910', '']","['19,871', '']","['0', '']","['2,209', '']","['17,662', '']","['0', '']","['0', '']"
5423,r190,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,189,"['19,522', '']","['19,392', '']","['19,286', '']","['19,580', '']","['0', '']","['1,090', '']","['1', '']","['18,489', '']","['0', '']"
5423,r191,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,190,"['18,039', '']","['12,100', '']","['18,118', '']","['18,430', '']","['0', '']","['8,478', '']","['9,511', '']","['441', '']","['0', '']"
5423,r192,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,191,"['16,539', '']","['18,390', '']","['18,568', '']","['17,172', '']","['0', '']","['15,109', '']","['1,743', '']","['191', '']","['129', '']"
5423,r193,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,192,"['15,082', '']","['14,907', '']","['16,431', '']","['16,722', '']","['15,291', '']","['1,386', '']","['0', '']","['45', '']","['0', '']"
5423,r194,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,193,"['18,980', '']","['17,349', '']","['16,756', '']","['16,663', '']","['12,495', '']","['1,612', '']","['0', '']","['2,556', '']","['0', '']"
5423,r195,All institutions -> Marshall U.,All institutions,Marshall U.,2,194,"['13,445', '']","['16,410', '']","['15,738', '']","['16,302', '']","['0', '']","['3,800', '']","['12,186', '']","['0', '']","['316', '']"
5423,r196,All institutions -> Rice U.,All institutions,Rice U.,2,195,"['13,593', '']","['14,193', '']","['13,966', '']","['16,008', '']","['0', '']","['16,008', '']","['0', '']","['0', '']","['0', '']"
5423,r197,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,196,"['18,425', '']","['17,846', '']","['17,625', '']","['15,579', '']","['0', '']","['8,678', '']","['6,717', '']","['0', '']","['184', '']"
5423,r198,All institutions -> Ohio U.,All institutions,Ohio U.,2,197,"['21,365', 'i']","['17,098', 'i']","['15,739', '']","['15,375', '']","['0', '']","['7,691', '']","['7,158', '']","['0', '']","['526', '']"
5423,r199,All institutions -> Creighton U.,All institutions,Creighton U.,2,198,"['18,227', 'i']","['14,925', 'i']","['17,527', 'i']","['14,845', 'i']","['0', 'i']","['5,976', 'i']","['8,797', 'i']","['72', 'i']","['0', 'i']"
5423,r200,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,199,"['13,125', '']","['12,376', '']","['15,366', '']","['14,696', '']","['476', '']","['12,566', '']","['824', '']","['0', '']","['830', '']"
5423,r201,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,200,"['16,928', '']","['16,685', '']","['16,011', '']","['14,516', '']","['0', '']","['12,825', '']","['1,691', '']","['0', '']","['0', '']"
5423,r202,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,201,"['13,104', '']","['14,020', '']","['14,668', '']","['14,463', '']","['0', '']","['9,611', '']","['4,585', '']","['267', '']","['0', '']"
5423,r203,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,202,"['11,479', '']","['11,406', '']","['13,791', '']","['14,314', 'i']","['7,076', 'i']","['6,838', 'i']","['275', 'i']","['1', 'i']","['124', 'i']"
5423,r204,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,203,"['16,782', '']","['16,980', '']","['18,286', '']","['13,870', '']","['0', '']","['13,870', '']","['0', '']","['0', '']","['0', '']"
5423,r205,All institutions -> Langston U.,All institutions,Langston U.,2,204,"['10,548', 'i']","['10,417', 'i']","['10,287', '']","['13,843', '']","['10,615', '']","['1,650', '']","['1,578', '']","['0', '']","['0', '']"
5423,r206,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,205,"['15,652', '']","['11,490', '']","['13,739', '']","['13,682', '']","['0', '']","['0', '']","['13,682', '']","['0', '']","['0', '']"
5423,r207,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,206,"['8,664', '']","['7,857', '']","['11,390', '']","['13,566', '']","['0', '']","['0', '']","['13,566', '']","['0', '']","['0', '']"
5423,r208,All institutions -> Portland State U.,All institutions,Portland State U.,2,207,"['11,670', '']","['13,266', '']","['15,844', '']","['13,547', '']","['46', '']","['7,666', '']","['2,224', '']","['3,611', '']","['0', '']"
5423,r209,All institutions -> Wright State U.,All institutions,Wright State U.,2,208,"['16,237', '']","['15,403', '']","['16,448', '']","['13,515', '']","['0', '']","['7,780', '']","['5,732', '']","['0', '']","['3', '']"
5423,r210,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,209,"['11,163', '']","['11,292', '']","['12,886', '']","['13,391', 'i']","['0', 'i']","['12,512', 'i']","['191', 'i']","['601', 'i']","['87', 'i']"
5423,r211,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,210,"['12,411', '']","['13,414', '']","['14,236', '']","['13,298', '']","['0', '']","['0', '']","['13,298', '']","['0', '']","['0', '']"
5423,r212,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,211,"['ne', '']","['8,962', '']","['12,205', '']","['13,089', '']","['2,242', '']","['9,514', '']","['1,333', '']","['0', '']","['0', '']"
5423,r213,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,212,"['12,005', '']","['9,789', '']","['10,800', '']","['13,014', '']","['0', '']","['12,676', '']","['338', '']","['0', '']","['0', '']"
5423,r214,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,213,"['12,731', '']","['14,340', '']","['12,165', '']","['12,877', '']","['0', '']","['4,595', '']","['8,035', '']","['66', '']","['181', '']"
5423,r215,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,214,"['9,274', '']","['10,703', '']","['12,644', '']","['12,745', '']","['479', '']","['10,805', '']","['1,354', '']","['0', '']","['107', '']"
5423,r216,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,215,"['12,075', '']","['13,330', '']","['11,924', '']","['12,466', '']","['10,391', '']","['1,535', '']","['65', '']","['85', '']","['390', '']"
5423,r217,All institutions -> Texas State U.,All institutions,Texas State U.,2,216,"['7,461', '']","['10,089', '']","['11,304', '']","['12,417', '']","['376', '']","['7,213', '']","['2,257', '']","['0', '']","['2,571', '']"
5423,r218,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,217,"['13,892', '']","['9,600', '']","['8,730', '']","['12,056', '']","['0', '']","['5,523', '']","['5,198', '']","['725', '']","['610', '']"
5423,r219,All institutions -> Miami U.,All institutions,Miami U.,2,218,"['6,604', '']","['8,597', '']","['11,143', '']","['12,044', '']","['42', '']","['5,852', '']","['5,586', '']","['0', '']","['564', '']"
5423,r220,All institutions -> Marquette U.,All institutions,Marquette U.,2,219,"['9,875', '']","['10,388', '']","['13,155', '']","['11,696', '']","['84', '']","['5,871', '']","['4,570', '']","['0', '']","['1,171', '']"
5423,r221,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,220,"['3,498', '']","['4,888', '']","['11,834', '']","['11,478', '']","['846', '']","['9,422', '']","['934', '']","['50', '']","['226', '']"
5423,r222,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,221,"['7,699', '']","['10,079', '']","['10,316', '']","['11,248', '']","['0', '']","['8,948', '']","['2,300', '']","['0', '']","['0', '']"
5423,r223,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,222,"['9,545', '']","['10,167', '']","['10,992', '']","['11,236', '']","['0', '']","['1,250', '']","['9,978', '']","['0', '']","['8', '']"
5423,r224,All institutions -> Rowan U.,All institutions,Rowan U.,2,223,"['6,569', '']","['7,700', '']","['11,107', '']","['11,115', '']","['0', '']","['3,264', '']","['7,836', '']","['0', '']","['15', '']"
5423,r225,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,224,"['na', '']","['7,290', '']","['7,882', '']","['10,899', '']","['154', '']","['688', '']","['10,057', '']","['0', '']","['0', '']"
5423,r226,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,225,"['11,722', '']","['10,721', '']","['12,095', '']","['10,724', '']","['87', '']","['7,080', '']","['2,785', '']","['772', '']","['0', '']"
5423,r227,All institutions -> Boise State U.,All institutions,Boise State U.,2,226,"['9,022', '']","['8,838', '']","['9,858', '']","['10,616', '']","['299', '']","['8,089', '']","['1,343', '']","['885', '']","['0', '']"
5423,r228,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,227,"['9,207', '']","['10,173', '']","['10,343', '']","['10,479', '']","['33', '']","['6,539', '']","['3,907', '']","['0', '']","['0', '']"
5423,r229,All institutions -> U. Memphis,All institutions,U. Memphis,2,228,"['9,160', '']","['11,041', '']","['10,521', '']","['10,395', '']","['232', '']","['4,754', '']","['5,192', '']","['0', '']","['217', '']"
5423,r230,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,229,"['15,526', '']","['12,145', '']","['11,649', '']","['10,294', '']","['0', '']","['2,280', '']","['8,014', '']","['0', '']","['0', '']"
5423,r231,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,230,"['7,690', '']","['7,828', '']","['8,637', '']","['10,279', '']","['0', '']","['4,150', '']","['6,129', '']","['0', '']","['0', '']"
5423,r232,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,231,"['8,069', '']","['9,373', 'i']","['10,721', 'i']","['10,103', 'i']","['3', 'i']","['5,949', 'i']","['4,145', 'i']","['0', 'i']","['6', 'i']"
5423,r233,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,232,"['10,723', '']","['11,310', '']","['11,618', '']","['9,993', '']","['863', '']","['8,046', '']","['1,023', '']","['0', '']","['61', '']"
5423,r234,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,233,"['11,088', '']","['10,603', '']","['9,595', '']","['9,914', '']","['0', '']","['3,648', '']","['6,266', '']","['0', '']","['0', '']"
5423,r235,All institutions -> Boston C.,All institutions,Boston C.,2,234,"['13,811', '']","['12,494', '']","['13,514', '']","['9,824', '']","['0', '']","['8,248', '']","['1,576', '']","['0', '']","['0', '']"
5423,r236,All institutions -> U. Guam,All institutions,U. Guam,2,234,"['5,994', '']","['8,303', '']","['8,964', '']","['9,824', '']","['2,384', '']","['291', '']","['2,408', '']","['4,728', '']","['13', '']"
5423,r237,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,236,"['6,353', '']","['7,725', '']","['10,943', '']","['9,333', '']","['0', '']","['7,563', '']","['1,770', '']","['0', '']","['0', '']"
5423,r238,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,237,"['10,858', '']","['10,262', '']","['9,121', '']","['9,218', '']","['2,559', '']","['5,643', '']","['946', '']","['0', '']","['70', '']"
5423,r239,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,238,"['6,945', '']","['9,772', '']","['10,614', '']","['9,194', '']","['997', '']","['1,978', '']","['0', '']","['6,164', '']","['55', '']"
