table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
7946,r015,All institutions -> Cornell U.,All institutions,Cornell U.,2,14,"['1,183,524', '']","['592,359', '']","['87,821', '']","['220,800', '']","['43,950', '']","['115,910', '']","['122,684', '']"
7946,r016,All institutions -> Yale U.,All institutions,Yale U.,2,15,"['1,165,148', '']","['647,656', '']","['4,859', '']","['334,314', '']","['76,784', '']","['92,343', '']","['9,192', '']"
7946,r017,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,16,"['1,147,720', '']","['528,057', '']","['198,483', '']","['313,192', '']","['32,978', '']","['45,135', '']","['29,875', '']"
7946,r018,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,17,"['1,142,264', '']","['713,283', '']","['42,597', '']","['307,481', '']","['30,638', '']","['43,450', '']","['4,815', '']"
7946,r019,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,18,"['1,135,416', '']","['724,993', '']","['9,484', '']","['255,241', '']","['33,240', '']","['65,217', '']","['47,241', '']"
7946,r020,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,19,"['1,124,971', '']","['217,073', '']","['293,325', '']","['233,279', '']","['211,849', '']","['32,741', '']","['136,704', '']"
7946,r021,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,20,"['1,114,481', '']","['852,319', '']","['107,465', '']","['71,780', '']","['56,015', '']","['23,558', '']","['3,344', '']"
7946,r022,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,21,"['1,098,570', '']","['831,648', '']","['7,173', '']","['79,363', '']","['71,239', '']","['106,884', '']","['2,263', '']"
7946,r023,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,22,"['1,072,961', '']","['570,946', '']","['69,842', '']","['309,620', '']","['44,460', '']","['45,879', '']","['32,214', '']"
7946,r024,All institutions -> New York U.,All institutions,New York U.,2,23,"['1,063,704', '']","['547,027', '']","['13,191', '']","['243,805', '']","['51,800', '']","['90,401', '']","['117,480', '']"
7946,r025,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,24,"['1,019,273', '']","['586,880', '']","['2,897', '']","['313,810', '']","['81,360', '']","['31,526', '']","['2,800', '']"
7946,r026,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,25,"['989,214', '']","['606,127', '']","['1,471', '']","['188,980', '']","['105,176', '']","['85,060', '']","['2,400', '']"
7946,r027,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,26,"['970,544', '']","['622,532', '']","['46,993', '']","['216,134', '']","['33,787', '']","['26,230', '']","['24,868', '']"
7946,r028,All institutions -> U. Florida,All institutions,U. Florida,2,27,"['959,965', '']","['423,154', '']","['161,448', '']","['266,197', '']","['31,394', '']","['46,582', '']","['31,190', '']"
7946,r029,All institutions -> U. Southern California,All institutions,U. Southern California,2,28,"['955,565', '']","['574,185', '']","['14,664', '']","['179,130', '']","['61,867', '']","['56,073', '']","['69,646', '']"
7946,r030,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,29,"['949,076', '']","['483,526', '']","['3,213', '']","['116,258', '']","['177,759', '']","['92,386', '']","['75,934', '']"
7946,r031,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,30,"['913,178', '']","['572,975', '']","['141', '']","['227,719', '']","['54,888', '']","['47,280', '']","['10,175', '']"
7946,r032,All institutions -> Emory U.,All institutions,Emory U.,2,31,"['852,922', '']","['515,940', '']","['298', '']","['213,741', '']","['58,517', '']","['62,768', '']","['1,658', '']"
7946,r033,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,32,"['846,872', '']","['354,478', '']","['40,383', '']","['185,077', '']","['71,696', '']","['137,896', '']","['57,342', '']"
7946,r034,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,33,"['820,260', '']","['554,582', '']","['5,500', '']","['137,874', '']","['59,235', '']","['48,289', '']","['14,780', '']"
7946,r035,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,34,"['817,409', '']","['373,719', '']","['75,116', '']","['207,272', '']","['56,160', '']","['44,693', '']","['60,449', '']"
7946,r036,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,35,"['779,348', '']","['489,827', '']","['30,336', '']","['139,669', '']","['68,580', '']","['43,258', '']","['7,678', '']"
7946,r037,All institutions -> U. Arizona,All institutions,U. Arizona,2,36,"['770,031', '']","['353,117', '']","['28,604', '']","['234,514', '']","['24,601', '']","['31,045', '']","['98,150', '']"
7946,r038,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,37,"['731,268', '']","['406,612', '']","['26,853', '']","['206,718', '']","['41,455', '']","['33,562', '']","['16,068', '']"
7946,r039,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,38,"['716,976', '']","['365,472', '']","['34,447', '']","['239,079', '']","['29,465', '']","['48,513', '']","['0', '']"
7946,r040,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,39,"['710,178', '']","['349,889', '']","['41,609', '']","['275,632', '']","['11,016', '']","['17,600', '']","['14,432', '']"
7946,r041,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,40,"['695,258', '']","['326,326', '']","['3,863', '']","['264,093', '']","['29,077', '']","['70,216', '']","['1,683', '']"
7946,r042,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,41,"['679,482', '']","['295,278', '']","['37,369', '']","['211,557', '']","['64,364', '']","['25,857', '']","['45,057', '']"
7946,r043,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,42,"['677,303', '']","['274,541', '']","['43,390', '']","['258,139', '']","['23,580', '']","['56,958', '']","['20,695', '']"
7946,r044,All institutions -> Boston U.,All institutions,Boston U.,2,43,"['652,096', '']","['402,443', '']","['501', '']","['160,347', '']","['20,071', '']","['45,146', '']","['23,588', '']"
7946,r045,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,44,"['644,330', '']","['423,290', '']","['9,355', '']","['116,561', '']","['61,764', '']","['31,641', '']","['1,719', '']"
7946,r046,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,45,"['643,955', '']","['339,015', '']","['84,201', '']","['111,501', '']","['40,861', '']","['49,049', '']","['19,328', '']"
7946,r047,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,46,"['632,134', '']","['257,611', '']","['68,114', '']","['151,111', '']","['38,886', '']","['52,491', '']","['63,921', '']"
7946,r048,All institutions -> U. Utah,All institutions,U. Utah,2,47,"['624,737', '']","['340,434', '']","['4,638', '']","['203,839', '']","['38,783', '']","['33,417', '']","['3,626', '']"
7946,r049,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,48,"['611,313', '']","['297,273', '']","['8,714', '']","['181,375', '']","['28,643', '']","['34,515', '']","['60,793', '']"
7946,r050,All institutions -> U. Colorado Anschutz Medical Campus<sup>c</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>c</sup>,2,49,"['562,855', '']","['363,999', '']","['25,162', '']","['69,836', '']","['48,309', '']","['45,580', '']","['9,969', '']"
7946,r051,All institutions -> U. Iowa,All institutions,U. Iowa,2,50,"['553,876', '']","['283,763', '']","['5,395', '']","['220,579', '']","['25,536', '']","['18,601', '']","['2', '']"
7946,r052,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,51,"['551,826', '']","['309,097', '']","['7,234', '']","['145,772', '']","['39,228', '']","['38,816', '']","['11,679', '']"
7946,r053,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,52,"['547,724', '']","['459,816', '']","['4,348', '']","['33,465', '']","['10,691', '']","['14,357', '']","['25,047', '']"
7946,r054,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,53,"['547,118', '']","['239,115', '']","['127,290', '']","['126,142', '']","['49,478', '']","['4,806', '']","['287', '']"
7946,r055,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,54,"['542,045', '']","['216,733', '']","['60,571', '']","['220,645', '']","['32,964', '']","['5,050', '']","['6,082', '']"
7946,r056,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,55,"['523,752', '']","['255,010', '']","['15,891', '']","['130,928', '']","['40,622', '']","['34,512', '']","['46,789', '']"
7946,r057,All institutions -> U. Chicago,All institutions,U. Chicago,2,56,"['497,651', '']","['394,275', '']","['3', '']","['32,174', '']","['38,215', '']","['32,167', '']","['817', '']"
7946,r058,All institutions -> U. Georgia,All institutions,U. Georgia,2,57,"['493,944', '']","['188,451', '']","['54,706', '']","['220,665', '']","['11,212', '']","['14,029', '']","['4,881', '']"
7946,r059,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,58,"['485,435', '']","['272,181', '']","['2,103', '']","['147,290', '']","['22,399', '']","['41,462', '']","['0', '']"
7946,r060,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,59,"['465,273', '']","['25,427', '']","['206,962', '']","['77,753', '']","['150,915', '']","['456', '']","['3,760', '']"
7946,r061,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,60,"['452,812', '']","['329,016', '']","['1,007', '']","['44,030', '']","['40,991', '']","['37,168', '']","['600', '']"
7946,r062,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,61,"['447,197', '']","['303,901', '']","['28,559', '']","['76,610', '']","['11,979', '']","['19,536', '']","['6,612', '']"
7946,r063,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,62,"['438,624', '']","['293,197', '']","['8,142', '']","['50,562', '']","['17,193', '']","['47,355', '']","['22,175', '']"
7946,r064,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,63,"['429,585', '']","['237,949', '']","['8,027', '']","['137,227', '']","['13,998', '']","['25,065', '']","['7,319', '']"
7946,r065,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,64,"['429,241', '']","['220,703', '']","['33,287', '']","['127,488', '']","['8,529', '']","['11,078', '']","['28,156', '']"
7946,r066,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,65,"['425,349', '']","['210,257', '']","['27,020', '']","['132,361', '']","['21,474', '']","['24,932', '']","['9,305', '']"
7946,r067,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,66,"['421,868', '']","['340,438', '']","['4,557', '']","['50,526', '']","['4,035', '']","['19,766', '']","['2,546', '']"
7946,r068,All institutions -> U. Rochester,All institutions,U. Rochester,2,67,"['409,255', '']","['309,647', '']","['3,074', '']","['41,775', '']","['34,036', '']","['15,949', '']","['4,774', '']"
7946,r069,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,68,"['405,088', '']","['185,364', '']","['23,254', '']","['161,442', '']","['14,798', '']","['10,584', '']","['9,646', '']"
7946,r070,All institutions -> Princeton U.,All institutions,Princeton U.,2,69,"['404,448', '']","['205,000', '']","['281', '']","['86,675', '']","['20,200', '']","['57,700', '']","['34,592', '']"
7946,r071,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,70,"['402,376', '']","['234,993', '']","['3,675', '']","['114,892', '']","['34,473', '']","['10,503', '']","['3,840', '']"
7946,r072,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,71,"['388,779', '']","['163,576', '']","['39,936', '']","['157,031', '']","['14,488', '']","['8,801', '']","['4,947', '']"
7946,r073,All institutions -> U. Kansas,All institutions,U. Kansas,2,72,"['385,637', '']","['187,249', '']","['33,921', '']","['112,360', '']","['27,517', '']","['11,831', '']","['12,759', '']"
7946,r074,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,73,"['384,490', '']","['275,573', '']","['0', '']","['82,058', '']","['0', '']","['26,859', '']","['0', '']"
7946,r075,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,74,"['380,048', '']","['193,639', '']","['38,203', '']","['116,014', '']","['19,294', '']","['9,504', '']","['3,394', '']"
7946,r076,All institutions -> U. Miami,All institutions,U. Miami,2,75,"['375,841', '']","['231,001', '']","['15,057', '']","['69,955', '']","['34,768', '']","['24,311', '']","['749', '']"
7946,r077,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,76,"['364,096', '']","['160,995', '']","['31,893', '']","['144,356', '']","['12,494', '']","['14,358', '']","['0', '']"
7946,r078,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,77,"['360,275', '']","['169,177', '']","['34,097', '']","['122,844', '']","['19,837', '']","['9,644', '']","['4,676', '']"
7946,r079,All institutions -> Washington State U.,All institutions,Washington State U.,2,78,"['357,648', '']","['179,536', '']","['48,317', '']","['106,804', '']","['9,897', '']","['11,326', '']","['1,768', '']"
7946,r080,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,79,"['357,543', '']","['96,318', '']","['656', '']","['218,134', '']","['3,210', '']","['38,301', '']","['924', '']"
7946,r081,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,80,"['347,337', '']","['248,873', '']","['5,405', '']","['49,135', '']","['16,669', '']","['19,542', '']","['7,713', '']"
7946,r082,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,81,"['332,566', '']","['242,212', '']","['8,359', '']","['62,426', '']","['4,253', '']","['14,088', '']","['1,228', '']"
7946,r083,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,82,"['330,226', '']","['152,335', '']","['1,446', '']","['144,008', '']","['4,723', '']","['19,660', '']","['8,054', '']"
7946,r084,All institutions -> Florida State U.,All institutions,Florida State U.,2,83,"['328,604', '']","['150,108', '']","['20,583', '']","['143,790', '']","['3,033', '']","['3,764', '']","['7,326', '']"
7946,r085,All institutions -> Utah State U.,All institutions,Utah State U.,2,84,"['325,223', '']","['264,575', '']","['22,481', '']","['24,792', '']","['6,975', '']","['482', '']","['5,918', '']"
7946,r086,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,85,"['316,273', '']","['135,202', '']","['12,577', '']","['151,533', '']","['7,224', '']","['5,995', '']","['3,742', '']"
7946,r087,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,86,"['308,823', '']","['165,139', '']","['42,636', '']","['47,653', '']","['16,305', '']","['24,200', '']","['12,890', '']"
7946,r088,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,87,"['307,083', '']","['106,564', '']","['55,626', '']","['111,550', '']","['19,843', '']","['6,145', '']","['7,355', '']"
7946,r089,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,88,"['302,329', '']","['183,362', '']","['4,394', '']","['88,458', '']","['9,827', '']","['12,683', '']","['3,605', '']"
7946,r090,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,89,"['301,715', '']","['214,619', '']","['1,764', '']","['67,563', '']","['4,184', '']","['13,585', '']","['0', '']"
7946,r091,All institutions -> Temple U.,All institutions,Temple U.,2,90,"['299,778', '']","['153,316', '']","['8,876', '']","['90,467', '']","['22,560', '']","['18,260', '']","['6,299', '']"
7946,r092,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,91,"['296,673', '']","['103,178', '']","['70,166', '']","['98,424', '']","['11,492', '']","['5,959', '']","['7,454', '']"
7946,r093,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,92,"['279,932', '']","['130,419', '']","['1,405', '']","['51,440', '']","['16,888', '']","['57,585', '']","['22,195', '']"
7946,r094,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,93,"['277,761', '']","['162,394', '']","['4,423', '']","['72,286', '']","['22,129', '']","['8,899', '']","['7,630', '']"
7946,r095,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,94,"['276,955', '']","['179,180', '']","['47,981', '']","['25,573', '']","['6,517', '']","['2,956', '']","['14,748', '']"
7946,r096,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,95,"['276,850', '']","['136,385', '']","['640', '']","['85,666', '']","['23,118', '']","['25,747', '']","['5,294', '']"
7946,r097,All institutions -> Brown U.,All institutions,Brown U.,2,96,"['276,331', '']","['198,574', '']","['28', '']","['50,127', '']","['4,925', '']","['19,410', '']","['3,267', '']"
7946,r098,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,97,"['275,143', '']","['116,713', '']","['88,418', '']","['58,242', '']","['3,257', '']","['6,994', '']","['1,519', '']"
7946,r099,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,98,"['274,516', '']","['162,972', '']","['10,323', '']","['84,647', '']","['5,135', '']","['9,416', '']","['2,023', '']"
7946,r100,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,99,"['271,768', '']","['157,772', '']","['20,742', '']","['78,176', '']","['2,660', '']","['11,138', '']","['1,280', '']"
7946,r101,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,100,"['266,374', '']","['91,157', '']","['28,351', '']","['130,767', '']","['6,492', '']","['1,818', '']","['7,789', '']"
7946,r102,All institutions -> George Washington U.,All institutions,George Washington U.,2,101,"['266,108', '']","['161,349', '']","['2,296', '']","['63,225', '']","['4,155', '']","['26,131', '']","['8,952', '']"
7946,r103,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,102,"['264,216', '']","['188,887', '']","['12,370', '']","['23,080', '']","['15,449', '']","['16,849', '']","['7,581', '']"
7946,r104,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,103,"['262,048', '']","['222,351', '']","['1,029', '']","['16,006', '']","['2,804', '']","['9,792', '']","['10,066', '']"
7946,r105,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,104,"['248,961', '']","['122,168', '']","['5,213', '']","['54,569', '']","['20,480', '']","['28,768', '']","['17,763', '']"
7946,r106,All institutions -> Florida International U.,All institutions,Florida International U.,2,105,"['246,075', '']","['105,309', '']","['19,445', '']","['111,950', '']","['2,311', '']","['6,437', '']","['623', '']"
7946,r107,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,106,"['240,324', '']","['109,891', '']","['665', '']","['84,208', '']","['13,499', '']","['17,293', '']","['14,768', '']"
7946,r108,All institutions -> Clemson U.,All institutions,Clemson U.,2,107,"['237,485', '']","['89,883', '']","['25,748', '']","['98,955', '']","['16,178', '']","['6,562', '']","['159', '']"
7946,r109,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,108,"['235,519', '']","['117,976', '']","['9,594', '']","['72,758', '']","['4,228', '']","['26,574', '']","['4,389', '']"
7946,r110,All institutions -> U. Delaware,All institutions,U. Delaware,2,109,"['231,532', '']","['157,725', '']","['10,335', '']","['47,254', '']","['6,026', '']","['4,176', '']","['6,016', '']"
7946,r111,All institutions -> Tufts U.,All institutions,Tufts U.,2,110,"['224,956', '']","['166,809', '']","['3,242', '']","['15,442', '']","['8,655', '']","['26,955', '']","['3,853', '']"
7946,r112,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,111,"['219,734', '']","['106,824', '']","['25,110', '']","['51,848', '']","['10,085', '']","['25,548', '']","['319', '']"
7946,r113,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,112,"['218,596', '']","['109,310', '']","['11,703', '']","['76,091', '']","['11,489', '']","['5,025', '']","['4,978', '']"
7946,r114,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,113,"['215,374', '']","['97,193', '']","['6,108', '']","['96,392', '']","['3,409', '']","['8,354', '']","['3,918', '']"
7946,r115,All institutions -> George Mason U.,All institutions,George Mason U.,2,114,"['214,207', '']","['103,712', '']","['3,387', '']","['65,041', '']","['5,910', '']","['30,643', '']","['5,514', '']"
7946,r116,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,115,"['213,824', '']","['116,349', '']","['8,595', '']","['71,954', '']","['7,710', '']","['5,479', '']","['3,737', '']"
7946,r117,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,116,"['211,342', '']","['143,421', '']","['2,227', '']","['44,964', '']","['9,547', '']","['10,718', '']","['465', '']"
7946,r118,All institutions -> Rice U.,All institutions,Rice U.,2,117,"['207,404', '']","['95,648', '']","['7,372', '']","['62,352', '']","['7,123', '']","['30,638', '']","['4,271', '']"
7946,r119,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,118,"['206,472', '']","['79,834', '']","['6,353', '']","['105,546', '']","['615', '']","['11,938', '']","['2,186', '']"
7946,r120,All institutions -> Tulane U.,All institutions,Tulane U.,2,119,"['205,206', '']","['113,819', '']","['4,442', '']","['49,660', '']","['8,279', '']","['15,569', '']","['13,437', '']"
7946,r121,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,120,"['203,846', '']","['77,779', '']","['42,139', '']","['68,224', '']","['6,671', '']","['7,814', '']","['1,219', '']"
7946,r122,All institutions -> U. Houston,All institutions,U. Houston,2,121,"['202,536', '']","['77,489', '']","['35,530', '']","['71,291', '']","['7,745', '']","['7,309', '']","['3,172', '']"
7946,r123,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,122,"['200,974', '']","['111,042', '']","['11,950', '']","['38,843', '']","['9,286', '']","['14,356', '']","['15,497', '']"
7946,r124,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,123,"['200,393', '']","['109,448', '']","['2,542', '']","['47,728', '']","['18,591', '']","['10,704', '']","['11,380', '']"
7946,r125,All institutions -> U. Louisville,All institutions,U. Louisville,2,124,"['200,362', '']","['97,179', '']","['7,351', '']","['65,375', '']","['9,846', '']","['7,685', '']","['12,926', '']"
7946,r126,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,125,"['199,907', '']","['89,802', '']","['9,993', '']","['72,419', '']","['4,505', '']","['5,949', '']","['17,239', '']"
7946,r127,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,126,"['198,799', '']","['47,428', '']","['21,258', '']","['117,732', '']","['9,786', '']","['2,322', '']","['273', '']"
7946,r128,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,127,"['197,739', '']","['33,938', '']","['27,357', '']","['108,999', '']","['12,221', '']","['14,929', '']","['295', '']"
7946,r129,All institutions -> U. Vermont,All institutions,U. Vermont,2,128,"['195,320', '']","['103,554', '']","['727', '']","['74,407', '']","['1,989', '']","['8,801', '']","['5,842', '']"
7946,r130,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,129,"['194,709', '']","['83,387', '']","['24,809', '']","['63,526', '']","['13,493', '']","['4,730', '']","['4,764', '']"
7946,r131,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,130,"['193,577', '']","['113,257', '']","['17,738', '']","['52,653', '']","['2,084', '']","['4,742', '']","['3,103', '']"
7946,r132,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,131,"['192,042', '']","['77,427', '']","['6,161', '']","['20,493', '']","['86,621', '']","['297', '']","['1,043', '']"
7946,r133,All institutions -> U. Dayton,All institutions,U. Dayton,2,132,"['191,228', '']","['181,445', '']","['425', '']","['2,288', '']","['6,277', '']","['272', '']","['521', '']"
7946,r134,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,133,"['189,600', '']","['97,182', '']","['11,424', '']","['49,131', '']","['6,809', '']","['7,703', '']","['17,351', '']"
