table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
12685,r011,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,10,"['1,253,156', '']","['751,019', '']","['3,821', '']","['357,729', '']","['86,265', '']","['39,591', '']","['14,731', '']"
12685,r012,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,11,"['1,168,861', '']","['758,464', '']","['571', '']","['188,985', '']","['129,843', '']","['89,041', '']","['1,957', '']"
12685,r013,All institutions -> U. Southern California,All institutions,U. Southern California,2,12,"['1,154,804', '']","['683,819', '']","['11,881', '']","['239,488', '']","['93,933', '']","['72,744', '']","['52,939', '']"
12685,r014,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,13,"['1,114,269', '']","['678,062', '']","['586', '']","['303,778', '']","['67,114', '']","['58,196', '']","['6,533', '']"
12685,r015,All institutions -> Emory U.,All institutions,Emory U.,2,14,"['1,094,328', '']","['664,370', '']","['244', '']","['279,302', '']","['64,772', '']","['81,897', '']","['3,743', '']"
12685,r016,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,15,"['1,000,081', '']","['559,766', '']","['2,079', '']","['73,497', '']","['176,277', '']","['112,591', '']","['75,871', '']"
12685,r017,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,16,"['972,476', '']","['658,916', '']","['8,359', '']","['147,069', '']","['80,437', '']","['62,202', '']","['15,493', '']"
12685,r018,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,17,"['847,305', '']","['440,345', '']","['34,061', '']","['282,695', '']","['33,100', '']","['57,104', '']","['0', '']"
12685,r019,All institutions -> Boston U.,All institutions,Boston U.,2,18,"['773,200', '']","['409,551', '']","['500', '']","['230,370', '']","['23,362', '']","['93,532', '']","['15,885', '']"
12685,r020,All institutions -> U. Chicago,All institutions,U. Chicago,2,19,"['628,302', '']","['476,689', '']","['3,902', '']","['46,651', '']","['44,990', '']","['53,670', '']","['2,400', '']"
12685,r021,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,20,"['553,740', '']","['431,736', '']","['11,202', '']","['80,506', '']","['4,659', '']","['23,331', '']","['2,306', '']"
12685,r022,All institutions -> Princeton U.,All institutions,Princeton U.,2,21,"['513,365', '']","['219,600', '']","['1,252', '']","['144,341', '']","['20,077', '']","['76,101', '']","['51,994', '']"
12685,r023,All institutions -> U. Miami,All institutions,U. Miami,2,22,"['509,951', '']","['291,783', '']","['16,251', '']","['128,438', '']","['48,022', '']","['25,118', '']","['339', '']"
12685,r024,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,23,"['494,946', '']","['278,099', '']","['3,331', '']","['146,451', '']","['31,164', '']","['35,901', '']","['0', '']"
12685,r025,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,24,"['490,672', '']","['310,519', '']","['3,870', '']","['53,950', '']","['35,867', '']","['29,024', '']","['57,442', '']"
12685,r026,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,25,"['484,757', '']","['279,954', '']","['3,623', '']","['128,082', '']","['47,152', '']","['15,669', '']","['10,277', '']"
12685,r027,All institutions -> U. Rochester,All institutions,U. Rochester,2,26,"['481,227', '']","['368,190', '']","['3,666', '']","['57,142', '']","['30,075', '']","['16,014', '']","['6,140', '']"
12685,r028,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,27,"['385,168', '']","['101,422', '']","['101', '']","['244,237', '']","['3,089', '']","['35,953', '']","['366', '']"
12685,r029,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,28,"['366,856', '']","['168,740', '']","['46', '']","['166,114', '']","['2,415', '']","['20,865', '']","['8,676', '']"
12685,r030,All institutions -> George Washington U.,All institutions,George Washington U.,2,29,"['360,260', '']","['162,892', '']","['1,890', '']","['141,746', '']","['5,655', '']","['30,534', '']","['17,543', '']"
12685,r031,All institutions -> Brown U.,All institutions,Brown U.,2,30,"['353,591', '']","['239,744', '']","['32', '']","['63,031', '']","['6,120', '']","['34,721', '']","['9,943', '']"
12685,r032,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,31,"['346,691', '']","['155,403', '']","['754', '']","['113,726', '']","['38,419', '']","['33,075', '']","['5,314', '']"
12685,r033,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,32,"['337,006', '']","['127,370', '']","['1,719', '']","['87,408', '']","['17,345', '']","['68,114', '']","['35,050', '']"
12685,r034,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,33,"['336,238', '']","['230,151', '']","['2,032', '']","['81,552', '']","['5,637', '']","['16,866', '']","['0', '']"
12685,r035,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,34,"['331,943', '']","['147,985', '']","['712', '']","['115,906', '']","['14,640', '']","['25,449', '']","['27,251', '']"
12685,r036,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,35,"['308,972', '']","['204,713', '']","['7,673', '']","['26,886', '']","['33,508', '']","['23,868', '']","['12,324', '']"
12685,r037,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,36,"['288,558', '']","['186,013', '']","['3,336', '']","['68,663', '']","['11,524', '']","['18,604', '']","['418', '']"
12685,r038,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,37,"['287,825', '']","['238,554', '']","['882', '']","['15,591', '']","['5,431', '']","['10,476', '']","['16,891', '']"
12685,r039,All institutions -> Tulane U.,All institutions,Tulane U.,2,38,"['258,439', '']","['152,468', '']","['4,121', '']","['60,978', '']","['8,428', '']","['16,709', '']","['15,735', '']"
12685,r040,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,39,"['258,345', '']","['110,366', '']","['10,315', '']","['76,704', '']","['21,845', '']","['13,815', '']","['25,300', '']"
12685,r041,All institutions -> Rice U.,All institutions,Rice U.,2,40,"['255,115', '']","['119,853', '']","['9,801', '']","['78,447', '']","['7,506', '']","['33,684', '']","['5,824', '']"
12685,r042,All institutions -> Tufts U.,All institutions,Tufts U.,2,41,"['247,276', '']","['154,458', '']","['2,328', '']","['33,998', '']","['15,988', '']","['29,439', '']","['11,065', '']"
12685,r043,All institutions -> U. Dayton,All institutions,U. Dayton,2,42,"['228,723', '']","['216,729', '']","['1,274', '']","['861', '']","['8,193', '']","['1,022', '']","['644', '']"
12685,r044,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,43,"['183,850', '']","['46,595', '']","['10,706', '']","['108,685', '']","['9,170', '']","['8,570', '']","['124', '']"
12685,r045,All institutions -> Drexel U.,All institutions,Drexel U.,2,44,"['169,583', '']","['108,724', '']","['4,464', '']","['43,396', '']","['1,727', '']","['8,475', '']","['2,797', '']"
12685,r046,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,45,"['137,748', '']","['31,216', '']","['1,145', '']","['99,661', '']","['2,980', '']","['2,649', '']","['97', '']"
12685,r047,All institutions -> Rush U.,All institutions,Rush U.,2,46,"['132,394', '']","['93,180', '']","['2,208', '']","['12,316', '']","['16,533', '']","['8,157', '']","['0', '']"
12685,r048,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,47,"['121,706', '']","['56,445', '']","['3,289', '']","['45,192', '']","['10,959', '']","['3,123', '']","['2,698', '']"
12685,r049,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,48,"['117,483', '']","['54,123', '']","['209', '']","['38,367', '']","['3,914', '']","['20,870', '']","['0', '']"
12685,r050,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,49,"['103,653', '']","['46,654', '']","['406', '']","['41,318', '']","['661', '']","['10,730', '']","['3,884', '']"
12685,r051,"All institutions -> Touro U., New York",All institutions,"Touro U., New York",2,50,"['100,547', '']","['40,008', '']","['0', '']","['7,152', '']","['53,387', '']","['0', '']","['0', '']"
12685,r052,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,51,"['85,921', '']","['44,157', '']","['646', '']","['21,971', '']","['5,412', '']","['13,484', '']","['251', '']"
12685,r053,All institutions -> Howard U.,All institutions,Howard U.,2,52,"['84,756', '']","['47,662', '']","['2,840', '']","['22,461', '']","['4,552', '']","['5,140', '']","['2,101', '']"
12685,r054,All institutions -> Baylor U.,All institutions,Baylor U.,2,53,"['82,074', '']","['17,147', '']","['2,879', '']","['45,076', '']","['3,460', '']","['12,667', '']","['845', '']"
12685,r055,All institutions -> Boston C.,All institutions,Boston C.,2,54,"['81,425', '']","['39,356', '']","['2,517', '']","['18,254', '']","['974', '']","['19,273', '']","['1,051', '']"
12685,r056,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,55,"['80,748', '']","['30,934', '']","['2,597', '']","['36,082', '']","['155', '']","['4,149', '']","['6,831', '']"
12685,r057,All institutions -> American U.,All institutions,American U.,2,56,"['76,041', '']","['17,462', '']","['2,193', '']","['44,220', '']","['603', '']","['9,510', '']","['2,053', '']"
12685,r058,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,57,"['72,405', '']","['37,334', '']","['9,828', '']","['19,161', '']","['3,084', '']","['2,178', '']","['820', '']"
12685,r059,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,58,"['66,353', '']","['37,736', '']","['2,141', '']","['20,202', '']","['4,072', '']","['1,380', '']","['822', '']"
12685,r060,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,59,"['60,685', '']","['44,036', '']","['2,069', '']","['9,833', '']","['3,397', '']","['929', '']","['421', '']"
12685,r061,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,60,"['59,749', '']","['19,986', '']","['1,393', '']","['33,204', '']","['1,601', '']","['3,399', '']","['166', '']"
12685,r062,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,61,"['57,125', '']","['41,069', '']","['987', '']","['10,710', '']","['0', '']","['4,359', '']","['0', '']"
12685,r063,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,62,"['56,301', '']","['39,909', '']","['2,479', '']","['11,921', '']","['893', '']","['1,081', '']","['18', '']"
12685,r064,All institutions -> U. Denver,All institutions,U. Denver,2,63,"['53,484', '']","['33,148', '']","['4,909', '']","['5,028', '']","['1,978', '']","['7,038', '']","['1,383', '']"
12685,r065,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,64,"['52,445', '']","['29,712', '']","['242', '']","['12,892', '']","['4,302', '']","['4,062', '']","['1,235', '']"
12685,r066,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,65,"['50,173', '']","['11,637', '']","['3,862', '']","['32,874', '']","['543', '']","['762', '']","['495', '']"
12685,r067,All institutions -> Marquette U.,All institutions,Marquette U.,2,66,"['47,819', '']","['20,055', '']","['246', '']","['18,010', '']","['879', '']","['2,385', '']","['6,244', '']"
12685,r068,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,67,"['47,022', '']","['35,502', '']","['1,147', '']","['7,957', '']","['264', '']","['2,124', '']","['28', '']"
12685,r069,All institutions -> Mercer U.,All institutions,Mercer U.,2,68,"['45,247', '']","['29,944', '']","['58', '']","['8,973', '']","['3,247', '']","['187', '']","['2,838', '']"
12685,r070,All institutions -> Chapman U.,All institutions,Chapman U.,2,69,"['41,791', '']","['10,015', '']","['303', '']","['23,533', '']","['383', '']","['7,481', '']","['76', '']"
12685,r071,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,70,"['34,183', '']","['11,871', '']","['3,953', '']","['NA', '']","['1,428', '']","['14,239', '']","['2,692', '']"
12685,r072,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,71,"['33,021', '']","['28,027', '']","['154', '']","['2,045', '']","['1,292', '']","['858', '']","['645', '']"
12685,r073,All institutions -> Villanova U.,All institutions,Villanova U.,2,72,"['31,513', '']","['8,741', '']","['1,405', '']","['17,513', '']","['622', '']","['3,165', '']","['67', '']"
12685,r074,All institutions -> Creighton U.,All institutions,Creighton U.,2,73,"['28,443', '']","['12,681', '']","['3,943', '']","['9,597', '']","['1,033', '']","['467', '']","['722', '']"
12685,r075,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,74,"['27,451', '']","['23,733', '']","['205', '']","['862', '']","['1,041', '']","['161', '']","['1,449', '']"
12685,r076,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,75,"['25,625', '']","['16,023', '']","['3,565', '']","['2,539', '']","['0', '']","['0', '']","['3,498', '']"
12685,r077,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,76,"['25,399', '']","['10,611', '']","['3,910', '']","['9,214', '']","['1,093', '']","['406', '']","['165', '']"
12685,r078,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,77,"['24,845', '']","['8,545', '']","['306', '']","['8,079', '']","['6,766', '']","['1,149', '']","['0', '']"
12685,r079,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,78,"['24,050', '']","['7,627', '']","['658', '']","['12,066', '']","['2,491', '']","['1,069', '']","['139', '']"
12685,r080,All institutions -> Fordham U.,All institutions,Fordham U.,2,79,"['23,832', '']","['4,687', '']","['0', '']","['16,377', '']","['3', '']","['1,957', '']","['808', '']"
12685,r081,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,80,"['23,259', '']","['14,193', '']","['120', '']","['3,464', '']","['3,956', '']","['1,360', '']","['166', '']"
12685,r082,All institutions -> New School,All institutions,New School,2,81,"['22,680', '']","['1,337', '']","['708', '']","['3,483', '']","['56', '']","['16,080', '']","['1,016', '']"
12685,r083,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,82,"['22,262', '']","['12,485', '']","['745', '']","['4,913', '']","['1,469', '']","['2,634', '']","['16', '']"
12685,r084,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,83,"['22,002', '']","['18,398', '']","['0', '']","['603', '']","['64', '']","['2,937', '']","['0', '']"
12685,r085,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,84,"['19,551', '']","['13,297', '']","['886', '']","['3,758', '']","['0', '']","['1,610', '']","['0', '']"
12685,r086,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,85,"['17,113', '']","['8,226', '']","['1,326', '']","['1,064', '']","['3,319', '']","['2,169', '']","['1,009', '']"
12685,r087,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,86,"['16,859', '']","['11,520', '']","['768', '']","['4,253', '']","['142', '']","['176', '']","['0', '']"
12685,r088,All institutions -> Long Island U.,All institutions,Long Island U.,2,87,"['16,612', '']","['1,993', '']","['0', '']","['13,844', '']","['90', '']","['569', '']","['116', '']"
12685,r089,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,88,"['15,519', '']","['12,833', '']","['722', '']","['1,161', '']","['0', '']","['803', '']","['0', '']"
12685,r090,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,89,"['14,989', '']","['6,555', '']","['1,055', '']","['4,349', '']","['275', '']","['2,755', '']","['0', '']"
12685,r091,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,90,"['14,086', '']","['2,921', '']","['1,096', '']","['7,708', '']","['84', '']","['2,277', '']","['0', '']"
12685,r092,All institutions -> DePaul U.,All institutions,DePaul U.,2,91,"['13,267', '']","['5,592', '']","['807', '']","['3,512', '']","['372', '']","['2,911', '']","['73', '']"
12685,r093,All institutions -> U. San Diego,All institutions,U. San Diego,2,92,"['12,902', '']","['3,501', '']","['684', '']","['7,498', '']","['69', '']","['542', '']","['608', '']"
12685,r094,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,93,"['12,725', '']","['2,862', '']","['92', '']","['9,430', '']","['76', '']","['265', '']","['0', '']"
12685,r095,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,94,"['11,629', '']","['7,124', '']","['62', '']","['3,270', '']","['565', '']","['608', '']","['0', '']"
12685,r096,All institutions -> Clark U.,All institutions,Clark U.,2,95,"['11,539', '']","['2,235', '']","['231', '']","['5,610', '']","['81', '']","['1,804', '']","['1,578', '']"
12685,r097,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,96,"['10,828', '']","['5,955', '']","['0', '']","['3,515', '']","['221', '']","['688', '']","['449', '']"
12685,r098,All institutions -> Pacific U.,All institutions,Pacific U.,2,97,"['10,719', '']","['7,133', '']","['1,098', '']","['2,053', '']","['70', '']","['365', '']","['0', '']"
12685,r099,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,98,"['10,632', '']","['674', '']","['1', '']","['7,179', '']","['0', '']","['2,771', '']","['7', '']"
12685,r100,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,99,"['10,320', '']","['7,687', '']","['0', '']","['2,523', '']","['79', '']","['31', '']","['0', '']"
12685,r101,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,100,"['9,894', '']","['5,523', '']","['25', '']","['3,462', '']","['0', '']","['526', '']","['358', '']"
12685,r102,All institutions -> Hampton U.,All institutions,Hampton U.,2,101,"['9,769', '']","['9,445', '']","['0', '']","['324', '']","['0', '']","['0', '']","['0', '']"
12685,r103,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,102,"['9,633', '']","['1,015', '']","['532', '']","['6,848', '']","['0', '']","['279', '']","['959', '']"
12685,r104,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,103,"['9,039', '']","['1,289', '']","['0', '']","['7,105', '']","['16', '']","['629', '']","['0', '']"
12685,r105,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,104,"['8,929', '']","['6,099', '']","['1,635', '']","['238', '']","['457', '']","['500', '']","['0', '']"
12685,r106,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,105,"['8,675', '']","['2,680', '']","['1,129', '']","['1,657', '']","['2,517', '']","['434', '']","['258', '']"
12685,r107,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,106,"['8,661', '']","['1,229', '']","['0', '']","['6,104', '']","['0', '']","['1,008', '']","['320', '']"
12685,r108,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,107,"['8,182', '']","['946', '']","['0', '']","['194', '']","['6,934', '']","['108', '']","['0', '']"
12685,r109,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,108,"['8,162', '']","['1,995', '']","['237', '']","['5,786', '']","['0', '']","['144', '']","['0', '']"
12685,r110,All institutions -> Amherst C.,All institutions,Amherst C.,2,109,"['8,152', '']","['2,869', '']","['0', '']","['3,104', '']","['0', '']","['235', '']","['1,944', '']"
12685,r111,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,110,"['7,597', '']","['678', '']","['136', '']","['6,699', '']","['0', '']","['84', '']","['0', '']"
12685,r112,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,110,"['7,597', '']","['1,082', '']","['0', '']","['5,816', '']","['0', '']","['239', '']","['460', '']"
12685,r113,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,112,"['7,459', '']","['442', '']","['59', '']","['2,848', '']","['2,547', '']","['1,563', '']","['0', '']"
12685,r114,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,113,"['7,426', '']","['6,200', '']","['0', '']","['20', '']","['0', '']","['1,206', '']","['0', '']"
12685,r115,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,114,"['7,262', '']","['1,422', '']","['354', '']","['984', '']","['2,709', '']","['1,228', '']","['565', '']"
12685,r116,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,115,"['7,068', '']","['2,778', '']","['2,633', '']","['1,195', '']","['104', '']","['211', '']","['147', '']"
12685,r117,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,116,"['6,925', '']","['1,035', '']","['62', '']","['5,293', '']","['0', '']","['485', '']","['50', '']"
12685,r118,All institutions -> Hope C.,All institutions,Hope C.,2,117,"['6,910', '']","['3,639', '']","['0', '']","['1,678', '']","['0', '']","['1,308', '']","['285', '']"
12685,r119,All institutions -> U. New England,All institutions,U. New England,2,118,"['6,756', '']","['4,777', '']","['2', '']","['1,548', '']","['29', '']","['395', '']","['5', '']"
12685,r120,All institutions -> Reed C.,All institutions,Reed C.,2,119,"['6,750', 'i']","['2,420', 'i']","['44', 'i']","['3,745', 'i']","['0', 'i']","['391', 'i']","['150', 'i']"
12685,r121,All institutions -> Williams C.,All institutions,Williams C.,2,120,"['6,448', 'i']","['1,455', 'i']","['0', 'i']","['2,164', 'i']","['0', 'i']","['178', 'i']","['2,651', 'i']"
12685,r122,All institutions -> Barnard C.,All institutions,Barnard C.,2,121,"['6,320', '']","['4,235', '']","['0', '']","['1,006', '']","['8', '']","['1,071', '']","['0', '']"
12685,r123,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,121,"['6,320', '']","['2,921', '']","['449', '']","['NA', '']","['80', '']","['2,628', '']","['242', '']"
12685,r124,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,123,"['6,097', '']","['140', '']","['40', '']","['5,545', '']","['35', '']","['273', '']","['64', '']"
12685,r125,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,124,"['6,065', '']","['38', '']","['0', '']","['5,953', '']","['67', '']","['7', '']","['0', '']"
12685,r126,All institutions -> Smith C.,All institutions,Smith C.,2,125,"['5,954', '']","['3,013', '']","['0', '']","['2,179', '']","['253', '']","['509', '']","['0', '']"
12685,r127,All institutions -> High Tech High Graduate School of Ed.,All institutions,High Tech High Graduate School of Ed.,2,126,"['5,939', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,939', '']","['0', '']"
12685,r128,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,127,"['5,887', '']","['2,359', '']","['61', '']","['2,031', '']","['299', '']","['235', '']","['902', '']"
12685,r129,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,128,"['5,790', '']","['3,252', '']","['125', '']","['2,146', '']","['60', '']","['207', '']","['0', '']"
12685,r130,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,129,"['5,750', '']","['5,750', '']","['0', '']","['NA', '']","['0', '']","['0', '']","['0', '']"
12685,r131,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,130,"['5,679', '']","['3,448', '']","['372', '']","['NA', '']","['364', '']","['1,424', '']","['71', '']"
12685,r132,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,131,"['5,620', '']","['2,315', '']","['6', '']","['2,578', '']","['0', '']","['697', '']","['24', '']"
12685,r133,All institutions -> Providence C.,All institutions,Providence C.,2,132,"['5,533', '']","['4,648', '']","['0', '']","['582', '']","['0', '']","['303', '']","['0', '']"
12685,r134,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,133,"['5,324', '']","['273', '']","['0', '']","['5,021', '']","['0', '']","['30', '']","['0', '']"
12685,r135,All institutions -> Trinity U.,All institutions,Trinity U.,2,134,"['5,296', '']","['2,203', '']","['2', '']","['1,238', '']","['0', '']","['1,834', '']","['19', '']"
12685,r136,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,135,"['5,164', '']","['893', '']","['737', '']","['3,303', '']","['0', '']","['231', '']","['0', '']"
12685,r137,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,136,"['5,142', '']","['4,434', '']","['0', '']","['529', '']","['140', '']","['39', '']","['0', '']"
12685,r138,All institutions -> Colgate U.,All institutions,Colgate U.,2,137,"['4,930', '']","['1,521', '']","['0', '']","['3,041', '']","['305', '']","['63', '']","['0', '']"
12685,r139,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,138,"['4,878', '']","['2,929', '']","['524', '']","['1,270', '']","['0', '']","['0', '']","['155', '']"
12685,r140,All institutions -> Spelman C.,All institutions,Spelman C.,2,139,"['4,877', '']","['4,567', '']","['0', '']","['0', '']","['0', '']","['310', '']","['0', '']"
12685,r141,All institutions -> Fisk U.,All institutions,Fisk U.,2,140,"['4,867', '']","['3,819', '']","['240', '']","['304', '']","['0', '']","['504', '']","['0', '']"
12685,r142,All institutions -> Sacred Heart U.,All institutions,Sacred Heart U.,2,141,"['4,733', '']","['639', '']","['0', '']","['3,892', '']","['0', '']","['202', '']","['0', '']"
12685,r143,All institutions -> Occidental C.,All institutions,Occidental C.,2,142,"['4,718', 'i']","['2,967', 'i']","['559', 'i']","['NA', '']","['554', 'i']","['638', 'i']","['0', 'i']"
