table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5412,r011,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,10,"['62,803', '']","['641', '']","['308', '']","['46,105', '']","['0', '']","['1,398', '']","['222', '']","['4,048', '']","['374', '']","['1,569', '']","['8,138', '']"
5412,r012,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,11,"['59,693', '']","['0', '']","['408', '']","['15,242', '']","['443', '']","['17,289', '']","['266', '']","['3,756', '']","['2,432', '']","['17,745', '']","['2,112', '']"
5412,r013,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,12,"['57,513', '']","['0', '']","['0', '']","['57,513', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5412,r014,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,13,"['55,584', '']","['589', '']","['977', '']","['42,862', '']","['79', '']","['1,971', '']","['694', '']","['1,314', '']","['0', '']","['6,430', '']","['668', '']"
5412,r015,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,14,"['54,251', '']","['70', '']","['77', '']","['49,888', '']","['0', '']","['24', '']","['15', '']","['148', '']","['139', '']","['2,919', '']","['971', '']"
5412,r016,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,15,"['47,536', '']","['3,553', '']","['841', '']","['27,322', '']","['659', '']","['2,809', '']","['3,290', '']","['2,796', '']","['118', '']","['4,184', '']","['1,964', '']"
5412,r017,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,16,"['42,907', '']","['545', '']","['1,286', '']","['15,109', '']","['38', '']","['1,096', '']","['546', '']","['541', '']","['524', '']","['15,514', '']","['7,708', '']"
5412,r018,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,17,"['39,689', '']","['358', '']","['1,032', '']","['21,052', '']","['81', '']","['1,430', '']","['67', '']","['758', '']","['2,071', '']","['6,244', '']","['6,596', '']"
5412,r019,All institutions -> Princeton U.,All institutions,Princeton U.,2,18,"['38,624', '']","['1,228', '']","['1,634', '']","['9,102', '']","['1,159', '']","['4,751', '']","['379', '']","['10,257', '']","['0', '']","['5,544', '']","['4,570', '']"
5412,r020,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,19,"['38,561', '']","['2,600', '']","['1,504', '']","['27,208', '']","['72', '']","['211', '']","['709', '']","['164', '']","['0', '']","['4,868', '']","['1,225', '']"
5412,r021,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,20,"['38,259', '']","['201', '']","['1,047', '']","['33,195', '']","['508', '']","['632', '']","['0', '']","['142', '']","['1,986', '']","['442', '']","['106', '']"
5412,r022,All institutions -> U. Florida,All institutions,U. Florida,2,21,"['33,776', '']","['820', '']","['92', '']","['26,417', '']","['17', '']","['293', '']","['96', '']","['232', '']","['0', '']","['4,075', '']","['1,734', '']"
5412,r023,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,22,"['32,385', '']","['161', '']","['1,310', '']","['326', '']","['37', '']","['603', '']","['58', '']","['109', '']","['0', '']","['28,235', '']","['1,546', '']"
5412,r024,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,23,"['30,432', '']","['130', '']","['35', '']","['27,263', '']","['28', '']","['251', '']","['55', '']","['160', '']","['37', '']","['974', '']","['1,499', '']"
5412,r025,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,24,"['28,946', '']","['285', '']","['179', '']","['25,796', '']","['33', '']","['478', '']","['0', '']","['146', '']","['0', '']","['1,714', '']","['315', '']"
5412,r026,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,25,"['28,118', '']","['927', '']","['2,807', '']","['4,689', '']","['1', '']","['5,053', '']","['0', '']","['0', '']","['0', '']","['7,421', '']","['7,220', '']"
5412,r027,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,26,"['27,477', '']","['365', '']","['3,144', '']","['6,537', '']","['52', '']","['2,730', '']","['208', '']","['2,956', '']","['13', '']","['10,716', '']","['756', '']"
5412,r028,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,27,"['26,140', '']","['622', '']","['196', '']","['23,570', '']","['0', '']","['356', '']","['70', '']","['355', '']","['0', '']","['857', '']","['114', '']"
5412,r029,All institutions -> Duke U.,All institutions,Duke U.,2,28,"['25,674', '']","['90', '']","['471', '']","['22,070', '']","['220', '']","['135', '']","['372', '']","['1,134', '']","['0', '']","['911', '']","['271', '']"
5412,r030,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,29,"['24,957', '']","['258', '']","['0', '']","['7,629', '']","['190', '']","['97', '']","['115', '']","['6,740', '']","['415', '']","['0', '']","['9,513', '']"
5412,r031,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,30,"['24,863', '']","['318', '']","['1,897', '']","['968', '']","['95', '']","['236', '']","['340', '']","['8,453', '']","['5,602', '']","['2,900', '']","['4,054', '']"
5412,r032,All institutions -> Boston U.,All institutions,Boston U.,2,31,"['22,888', '']","['0', '']","['62', '']","['22,079', '']","['0', '']","['17', '']","['0', '']","['121', '']","['0', '']","['262', '']","['347', '']"
5412,r033,All institutions -> Harvard U.,All institutions,Harvard U.,2,32,"['19,775', '']","['185', '']","['743', '']","['4,676', '']","['26', '']","['607', '']","['200', '']","['10,818', '']","['0', '']","['671', '']","['1,849', '']"
5412,r034,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,33,"['19,408', '']","['311', '']","['4,522', '']","['1,734', '']","['10', '']","['1,852', '']","['83', '']","['1,110', '']","['483', '']","['7,258', '']","['2,045', '']"
5412,r035,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,34,"['19,322', '']","['1,162', '']","['87', '']","['7,935', '']","['196', '']","['1,302', '']","['342', '']","['474', '']","['43', '']","['6,768', '']","['1,013', '']"
5412,r036,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,35,"['17,956', '']","['459', '']","['0', '']","['2,479', '']","['272', '']","['546', '']","['123', '']","['2,329', '']","['2,904', '']","['2,212', '']","['6,632', '']"
5412,r037,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,36,"['17,192', '']","['3', '']","['572', '']","['11,717', '']","['0', '']","['73', '']","['10', '']","['145', '']","['0', '']","['2,804', '']","['1,868', '']"
5412,r038,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,37,"['16,981', '']","['480', '']","['274', '']","['14,168', '']","['61', '']","['473', '']","['135', '']","['696', '']","['0', '']","['393', '']","['301', '']"
5412,r039,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,38,"['16,499', '']","['120', '']","['100', '']","['14,325', '']","['0', '']","['33', '']","['9', '']","['436', '']","['0', '']","['1,303', '']","['173', '']"
5412,r040,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,39,"['16,010', '']","['993', '']","['459', '']","['9,123', '']","['13', '']","['1,486', '']","['246', '']","['300', '']","['743', '']","['2,497', '']","['150', '']"
5412,r041,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,40,"['15,968', '']","['0', '']","['0', '']","['15,968', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5412,r042,All institutions -> U. Louisville,All institutions,U. Louisville,2,41,"['15,593', '']","['0', '']","['0', '']","['13,311', '']","['0', '']","['28', '']","['0', '']","['23', '']","['13', '']","['664', '']","['1,554', '']"
5412,r043,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,42,"['15,366', '']","['0', '']","['1,073', '']","['12,257', '']","['10', '']","['0', '']","['10', '']","['609', '']","['136', '']","['1,271', '']","['0', '']"
5412,r044,All institutions -> Tulane U.,All institutions,Tulane U.,2,43,"['14,643', '']","['0', '']","['0', '']","['14,492', '']","['0', '']","['0', '']","['0', '']","['76', '']","['0', '']","['0', '']","['75', '']"
5412,r045,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,44,"['13,761', '']","['42', '']","['76', '']","['7,567', '']","['23', '']","['142', '']","['755', '']","['1,836', '']","['78', '']","['1,691', '']","['1,551', '']"
5412,r046,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,45,"['13,109', '']","['0', '']","['66', '']","['12,186', '']","['13', '']","['217', '']","['12', '']","['17', '']","['0', '']","['477', '']","['121', '']"
5412,r047,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,46,"['12,510', '']","['0', '']","['55', '']","['9,605', '']","['1', '']","['317', '']","['1', '']","['112', '']","['0', '']","['673', '']","['1,746', '']"
5412,r048,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,47,"['12,498', '']","['0', '']","['0', '']","['12,498', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5412,r049,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,48,"['11,852', '']","['513', '']","['3,144', '']","['834', '']","['0', '']","['3,502', '']","['144', '']","['451', '']","['0', '']","['2,910', '']","['354', '']"
5412,r050,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,49,"['11,585', '']","['261', '']","['153', '']","['6,983', '']","['0', '']","['44', '']","['14', '']","['4', '']","['215', '']","['2,917', '']","['994', '']"
5412,r051,All institutions -> George Washington U.,All institutions,George Washington U.,2,50,"['11,089', '']","['0', '']","['22', '']","['7,066', '']","['0', '']","['3', '']","['1', '']","['2,547', '']","['21', '']","['538', '']","['891', '']"
5412,r052,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,51,"['10,238', '']","['0', '']","['0', '']","['10,011', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['215', '']"
5412,r053,All institutions -> Stanford U.,All institutions,Stanford U.,2,52,"['10,234', '']","['0', '']","['697', '']","['3,910', '']","['0', '']","['2,135', '']","['0', '']","['128', '']","['0', '']","['2,768', '']","['596', '']"
5412,r054,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,53,"['9,959', '']","['297', '']","['367', '']","['1,798', '']","['132', '']","['310', '']","['568', '']","['859', '']","['0', '']","['2,072', '']","['3,556', '']"
5412,r055,All institutions -> U. Georgia,All institutions,U. Georgia,2,54,"['9,352', '']","['93', '']","['321', '']","['7,494', '']","['0', '']","['32', '']","['259', '']","['244', '']","['15', '']","['791', '']","['103', '']"
5412,r056,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,55,"['9,121', '']","['0', '']","['0', '']","['9,121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5412,r057,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,56,"['8,898', '']","['0', '']","['6,386', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,512', '']","['0', '']"
5412,r058,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,57,"['8,783', '']","['0', '']","['0', '']","['6,194', '']","['0', '']","['356', '']","['0', '']","['560', '']","['92', '']","['457', '']","['1,124', '']"
5412,r059,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,58,"['8,760', '']","['0', '']","['0', '']","['8,760', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5412,r060,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,59,"['8,613', '']","['0', '']","['8', '']","['4,161', '']","['16', '']","['157', '']","['1', '']","['491', '']","['0', '']","['3,564', '']","['215', '']"
5412,r061,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,60,"['8,610', '']","['45', '']","['60', '']","['6,008', '']","['111', '']","['164', '']","['230', '']","['126', '']","['0', '']","['324', '']","['1,542', '']"
5412,r062,All institutions -> George Mason U.,All institutions,George Mason U.,2,61,"['8,076', '']","['40', '']","['122', '']","['256', '']","['31', '']","['49', '']","['42', '']","['6,280', '']","['0', '']","['302', '']","['954', '']"
5412,r063,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,62,"['8,066', '']","['0', '']","['0', '']","['7,676', '']","['0', '']","['0', '']","['0', '']","['0', '']","['390', '']","['0', '']","['0', '']"
5412,r064,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,63,"['8,058', '']","['183', '']","['1,081', '']","['4,852', '']","['47', '']","['102', '']","['12', '']","['165', '']","['21', '']","['1,493', '']","['102', '']"
5412,r065,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,64,"['7,847', '']","['0', '']","['0', '']","['7,847', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5412,r066,All institutions -> Florida State U.,All institutions,Florida State U.,2,65,"['7,650', '']","['2', '']","['970', '']","['754', '']","['218', '']","['433', '']","['76', '']","['961', '']","['1,145', '']","['474', '']","['2,617', '']"
5412,r067,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,66,"['7,644', '']","['0', '']","['0', '']","['7,065', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['578', '']"
5412,r068,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,67,"['7,560', '']","['0', '']","['0', '']","['7,560', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5412,r069,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,68,"['7,548', '']","['81', '']","['255', '']","['5,735', '']","['10', '']","['168', '']","['21', '']","['25', '']","['0', '']","['537', '']","['716', '']"
5412,r070,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,69,"['7,547', '']","['184', '']","['0', '']","['5,299', '']","['0', '']","['331', '']","['3', '']","['198', '']","['94', '']","['930', '']","['508', '']"
5412,r071,All institutions -> Temple U.,All institutions,Temple U.,2,70,"['7,181', '']","['192', '']","['0', '']","['6,521', '']","['0', '']","['47', '']","['0', '']","['32', '']","['0', '']","['0', '']","['389', '']"
5412,r072,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,71,"['6,977', '']","['291', '']","['160', '']","['1,341', '']","['110', '']","['26', '']","['18', '']","['71', '']","['0', '']","['4,954', '']","['6', '']"
5412,r073,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,72,"['6,714', '']","['120', '']","['174', '']","['4,328', '']","['15', '']","['466', '']","['12', '']","['483', '']","['44', '']","['1,007', '']","['65', '']"
5412,r074,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,73,"['6,562', '']","['35', '']","['383', '']","['860', '']","['232', '']","['229', '']","['642', '']","['1,022', '']","['4', '']","['1,573', '']","['1,582', '']"
5412,r075,All institutions -> Drexel U.,All institutions,Drexel U.,2,74,"['6,439', '']","['70', '']","['0', '']","['4,001', '']","['0', '']","['24', '']","['122', '']","['190', '']","['59', '']","['1,549', '']","['424', '']"
5412,r076,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,75,"['6,274', '']","['23', '']","['2,166', '']","['2,899', '']","['0', '']","['212', '']","['1', '']","['167', '']","['2', '']","['734', '']","['70', '']"
5412,r077,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,76,"['6,085', '']","['0', '']","['2', '']","['4,833', '']","['0', '']","['88', '']","['16', '']","['669', '']","['160', '']","['297', '']","['20', '']"
5412,r078,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,77,"['6,057', '']","['0', '']","['0', '']","['5,474', '']","['1', '']","['141', '']","['130', '']","['56', '']","['0', '']","['123', '']","['132', '']"
5412,r079,All institutions -> U. Maryland<sup>a</sup>,All institutions,U. Maryland<sup>a</sup>,2,78,"['6,011', '']","['5', '']","['818', '']","['1,786', '']","['0', '']","['558', '']","['35', '']","['1,658', '']","['0', '']","['1,151', '']","['0', '']"
5412,r080,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,79,"['5,927', '']","['0', '']","['102', '']","['1,086', '']","['1', '']","['162', '']","['0', '']","['28', '']","['4', '']","['4,294', '']","['250', '']"
5412,r081,All institutions -> U. Vermont,All institutions,U. Vermont,2,80,"['5,910', '']","['322', '']","['6', '']","['3,685', '']","['352', '']","['16', '']","['31', '']","['209', '']","['25', '']","['29', '']","['1,235', '']"
5412,r082,All institutions -> Brown U.,All institutions,Brown U.,2,81,"['5,861', '']","['142', '']","['323', '']","['4,648', '']","['0', '']","['44', '']","['11', '']","['294', '']","['0', '']","['281', '']","['118', '']"
5412,r083,All institutions -> Utah State U.,All institutions,Utah State U.,2,82,"['5,816', '']","['268', '']","['0', '']","['4,212', '']","['72', '']","['90', '']","['161', '']","['77', '']","['0', '']","['885', '']","['51', '']"
5412,r084,All institutions -> U. Rochester,All institutions,U. Rochester,2,83,"['5,811', '']","['119', '']","['0', '']","['3,519', '']","['0', '']","['749', '']","['0', '']","['0', '']","['650', '']","['774', '']","['0', '']"
5412,r085,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,84,"['5,690', '']","['2,881', '']","['0', '']","['312', '']","['267', '']","['69', '']","['113', '']","['403', '']","['204', '']","['1,439', '']","['2', '']"
5412,r086,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,85,"['5,643', '']","['0', '']","['0', '']","['5,538', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['105', '']","['0', '']"
5412,r087,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,86,"['5,553', '']","['2,529', '']","['0', '']","['622', '']","['0', '']","['239', '']","['14', '']","['299', '']","['50', '']","['1,326', '']","['474', '']"
5412,r088,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,87,"['5,485', '']","['63', '']","['0', '']","['3,992', '']","['0', '']","['26', '']","['0', '']","['298', '']","['50', '']","['151', '']","['905', '']"
5412,r089,"All institutions -> U. Tennessee, Knoxville<sup>b</sup>",All institutions,"U. Tennessee, Knoxville<sup>b</sup>",2,88,"['5,429', '']","['120', '']","['49', '']","['2,138', '']","['0', '']","['219', '']","['3', '']","['317', '']","['77', '']","['2,372', '']","['134', '']"
5412,r090,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,89,"['5,291', '']","['6', '']","['23', '']","['2,424', '']","['0', '']","['116', '']","['6', '']","['25', '']","['0', '']","['1,106', '']","['1,585', '']"
5412,r091,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,90,"['5,180', '']","['0', '']","['0', '']","['4,068', '']","['6', '']","['318', '']","['0', '']","['303', '']","['191', '']","['60', '']","['234', '']"
5412,r092,All institutions -> Marquette U.,All institutions,Marquette U.,2,91,"['5,163', '']","['13', '']","['0', '']","['1,092', '']","['11', '']","['198', '']","['12', '']","['57', '']","['0', '']","['1,217', '']","['2,563', '']"
5412,r093,All institutions -> U. Delaware,All institutions,U. Delaware,2,92,"['5,058', '']","['0', '']","['611', '']","['751', '']","['0', '']","['151', '']","['28', '']","['1,066', '']","['0', '']","['2,228', '']","['223', '']"
5412,r094,All institutions -> Yale U.,All institutions,Yale U.,2,93,"['4,906', '']","['50', '']","['0', '']","['4,310', '']","['0', '']","['0', '']","['0', '']","['127', '']","['0', '']","['198', '']","['221', '']"
5412,r095,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,94,"['4,811', '']","['0', '']","['0', '']","['4,811', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5412,r096,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,95,"['4,708', '']","['0', '']","['0', '']","['4,708', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5412,r097,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,96,"['4,677', '']","['64', '']","['841', '']","['35', '']","['0', '']","['1,077', '']","['0', '']","['414', '']","['0', '']","['2,246', '']","['0', '']"
5412,r098,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,97,"['4,639', '']","['233', '']","['0', '']","['721', '']","['9', '']","['74', '']","['0', '']","['418', '']","['31', '']","['3,065', '']","['88', '']"
5412,r099,All institutions -> Rice U.,All institutions,Rice U.,2,98,"['4,619', '']","['5', '']","['0', '']","['29', '']","['6', '']","['294', '']","['11', '']","['1,741', '']","['0', '']","['1,394', '']","['1,139', '']"
5412,r100,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,99,"['4,337', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,337', '']","['0', '']"
5412,r101,All institutions -> Tufts U.,All institutions,Tufts U.,2,100,"['4,336', '']","['0', '']","['54', '']","['3,615', '']","['0', '']","['0', '']","['0', '']","['516', '']","['0', '']","['130', '']","['21', '']"
5412,r102,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,101,"['4,191', '']","['0', '']","['0', '']","['148', '']","['0', '']","['77', '']","['0', '']","['91', '']","['0', '']","['355', '']","['3,520', '']"
5412,r103,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,102,"['4,139', '']","['0', '']","['0', '']","['3,651', '']","['3', '']","['0', '']","['0', '']","['65', '']","['0', '']","['404', '']","['16', '']"
5412,r104,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,103,"['3,908', '']","['0', '']","['1,194', '']","['657', '']","['0', '']","['49', '']","['0', '']","['21', '']","['0', '']","['894', '']","['1,093', '']"
5412,r105,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,104,"['3,812', '']","['0', '']","['128', '']","['1,944', '']","['0', '']","['158', '']","['0', '']","['128', '']","['0', '']","['216', '']","['1,238', '']"
5412,r106,All institutions -> U. Utah,All institutions,U. Utah,2,105,"['3,660', '']","['0', '']","['5', '']","['4', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['3,641', '']"
5412,r107,All institutions -> Washington State U.,All institutions,Washington State U.,2,106,"['3,656', '']","['0', '']","['270', '']","['1,971', '']","['0', '']","['83', '']","['165', '']","['153', '']","['0', '']","['750', '']","['264', '']"
5412,r108,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,107,"['3,551', '']","['1,296', '']","['50', '']","['314', '']","['18', '']","['251', '']","['0', '']","['24', '']","['177', '']","['463', '']","['958', '']"
5412,r109,All institutions -> Johns Hopkins U.<sup>c</sup>,All institutions,Johns Hopkins U.<sup>c</sup>,2,108,"['3,516', '']","['247', '']","['27', '']","['1,849', '']","['43', '']","['696', '']","['0', '']","['43', '']","['0', '']","['556', '']","['55', '']"
5412,r110,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,109,"['3,403', '']","['20', '']","['485', '']","['2,061', '']","['0', '']","['198', '']","['0', '']","['134', '']","['12', '']","['51', '']","['442', '']"
5412,r111,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,110,"['3,303', '']","['99', '']","['12', '']","['1,970', '']","['0', '']","['67', '']","['11', '']","['643', '']","['0', '']","['186', '']","['315', '']"
5412,r112,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,111,"['3,041', '']","['45', '']","['360', '']","['89', '']","['0', '']","['197', '']","['26', '']","['113', '']","['0', '']","['429', '']","['1,782', '']"
5412,r113,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,112,"['3,013', '']","['1', '']","['2,891', '']","['74', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']","['5', '']","['0', '']"
5412,r114,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,113,"['2,947', '']","['1,039', '']","['0', '']","['85', '']","['0', '']","['0', '']","['280', '']","['1,543', '']","['0', '']","['0', '']","['0', '']"
