table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10115,r011,All institutions -> Stanford U.,All institutions,Stanford U.,2,10,"['1,384,555', '']","['25,448', '']","['30,947', '']","['999,214', '']","['6,408', '']","['101,529', '']","['15,648', '']","['18,390', '']","['161', '']","['142,213', '']","['44,597', '']"
10115,r012,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,11,"['1,363,388', '']","['27,225', '']","['9,228', '']","['897,954', '']","['5,660', '']","['47,143', '']","['10,892', '']","['28,605', '']","['43,348', '']","['219,388', '']","['73,945', '']"
10115,r013,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,12,"['1,361,028', '']","['39,486', '']","['23,339', '']","['1,020,666', '']","['5,464', '']","['49,368', '']","['49,297', '']","['77,515', '']","['234', '']","['39,242', '']","['56,417', '']"
10115,r014,All institutions -> Harvard U.,All institutions,Harvard U.,2,13,"['1,308,458', '']","['21,712', '']","['38,984', '']","['741,297', '']","['22,230', '']","['118,530', '']","['6,355', '']","['144,801', '']","['6,472', '']","['96,920', '']","['111,157', '']"
10115,r015,All institutions -> Cornell U.,All institutions,Cornell U.,2,14,"['1,300,357', '']","['29,874', '']","['6,463', '']","['929,175', '']","['3,287', '']","['120,697', '']","['11,971', '']","['23,814', '']","['0', '']","['125,320', '']","['49,756', '']"
10115,r016,All institutions -> New York U.,All institutions,New York U.,2,15,"['1,276,038', '']","['14,731', '']","['800', '']","['909,144', '']","['20,916', '']","['26,391', '']","['30,932', '']","['38,528', '']","['321', '']","['119,160', '']","['115,115', '']"
10115,r017,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,16,"['1,251,998', '']","['11,763', '']","['11,232', '']","['1,082,521', '']","['4,042', '']","['30,591', '']","['16,203', '']","['4,587', '']","['14,631', '']","['65,936', '']","['10,492', '']"
10115,r018,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,17,"['1,231,485', '']","['161,111', '']","['14,771', '']","['37,289', '']","['8,634', '']","['33,858', '']","['4,126', '']","['12,596', '']","['0', '']","['935,632', '']","['23,468', '']"
10115,r019,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,18,"['1,230,924', '']","['31,786', '']","['79,949', '']","['893,199', '']","['4,427', '']","['52,767', '']","['5,168', '']","['13,157', '']","['0', '']","['87,884', '']","['62,587', '']"
10115,r020,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,19,"['1,228,550', '']","['63,281', '']","['78,455', '']","['655,867', '']","['4,538', '']","['110,607', '']","['9,885', '']","['56,249', '']","['22,223', '']","['164,304', '']","['63,141', '']"
10115,r021,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,20,"['1,202,084', '']","['28,809', '']","['13,095', '']","['864,018', '']","['7,615', '']","['42,715', '']","['29,392', '']","['40,045', '']","['2,966', '']","['131,042', '']","['42,387', '']"
10115,r022,All institutions -> Yale U.,All institutions,Yale U.,2,21,"['1,191,201', '']","['8,675', '']","['6,411', '']","['1,044,120', '']","['3,632', '']","['57,627', '']","['11,550', '']","['13,840', '']","['64', '']","['36,714', '']","['8,568', '']"
10115,r023,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,22,"['1,182,536', '']","['0', '']","['0', '']","['1,104,846', '']","['20,403', '']","['19,651', '']","['19,296', '']","['18,340', '']","['0', '']","['0', '']","['0', '']"
10115,r024,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,23,"['1,152,666', '']","['25,705', '']","['122,622', '']","['435,563', '']","['6,898', '']","['56,540', '']","['7,635', '']","['29,994', '']","['8,415', '']","['402,999', '']","['56,295', '']"
10115,r025,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,24,"['1,086,223', '']","['14,617', '']","['1,737', '']","['846,605', '']","['1,421', '']","['28,937', '']","['15,372', '']","['21,601', '']","['0', '']","['78,534', '']","['77,399', '']"
10115,r026,All institutions -> U. Florida,All institutions,U. Florida,2,25,"['1,085,834', '']","['15,896', '']","['18,734', '']","['797,710', '']","['2,303', '']","['39,928', '']","['14,968', '']","['16,987', '']","['20', '']","['134,339', '']","['44,949', '']"
10115,r027,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,26,"['1,047,098', '']","['4,634', '']","['6,678', '']","['938,655', '']","['1,584', '']","['25,954', '']","['7,209', '']","['1,631', '']","['1,737', '']","['28,151', '']","['30,865', '']"
10115,r028,All institutions -> U. Southern California,All institutions,U. Southern California,2,27,"['1,039,905', '']","['112,104', '']","['22,308', '']","['680,873', '']","['1,392', '']","['17,696', '']","['5,103', '']","['75,558', '']","['0', '']","['63,694', '']","['61,177', '']"
10115,r029,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,28,"['1,019,940', '']","['79,162', '']","['35,715', '']","['319,598', '']","['17,140', '']","['73,580', '']","['30,225', '']","['41,275', '']","['0', '']","['385,594', '']","['37,651', '']"
10115,r030,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,29,"['1,000,695', '']","['10,117', '']","['1,443', '']","['721,230', '']","['2,215', '']","['90,194', '']","['4,231', '']","['24,515', '']","['26,507', '']","['88,008', '']","['32,235', '']"
10115,r031,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,30,"['989,166', '']","['124,985', '']","['29,992', '']","['128,090', '']","['9,676', '']","['174,813', '']","['803', '']","['54,104', '']","['19,882', '']","['397,946', '']","['48,875', '']"
10115,r032,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,31,"['981,035', '']","['12,736', '']","['8,644', '']","['275,739', '']","['9,474', '']","['196,281', '']","['16,945', '']","['73,560', '']","['106,357', '']","['206,541', '']","['74,758', '']"
10115,r033,All institutions -> Emory U.,All institutions,Emory U.,2,32,"['958,281', '']","['4,730', '']","['2,792', '']","['874,729', '']","['1,385', '']","['28,576', '']","['4,796', '']","['4,780', '']","['0', '']","['16,415', '']","['20,078', '']"
10115,r034,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,33,"['893,968', '']","['0', '']","['0', '']","['893,968', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10115,r035,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,34,"['883,807', '']","['5,764', '']","['32,940', '']","['626,320', '']","['4,392', '']","['35,319', '']","['3,509', '']","['38,078', '']","['10,220', '']","['114,118', '']","['13,147', '']"
10115,r036,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,35,"['845,896', '']","['100,730', '']","['55,612', '']","['156,202', '']","['18,319', '']","['93,232', '']","['11,067', '']","['22,612', '']","['2,548', '']","['319,719', '']","['65,855', '']"
10115,r037,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,36,"['827,005', '']","['0', '']","['0', '']","['827,005', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10115,r038,All institutions -> U. Arizona,All institutions,U. Arizona,2,37,"['824,340', '']","['18,270', '']","['33,859', '']","['471,046', '']","['4,105', '']","['142,519', '']","['6,573', '']","['22,491', '']","['10,723', '']","['84,682', '']","['30,072', '']"
10115,r039,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,38,"['797,224', '']","['21,414', '']","['67,062', '']","['141,306', '']","['3,418', '']","['27,777', '']","['15,720', '']","['80,307', '']","['119,141', '']","['192,681', '']","['128,398', '']"
10115,r040,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,39,"['765,909', '']","['104,436', '']","['6,575', '']","['270,361', '']","['3,729', '']","['77,419', '']","['13,192', '']","['6,718', '']","['15,852', '']","['228,786', '']","['38,841', '']"
10115,r041,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,40,"['759,229', '']","['15,978', '']","['6,532', '']","['347,119', '']","['11,990', '']","['183,514', '']","['13,643', '']","['43,672', '']","['16,268', '']","['81,143', '']","['39,370', '']"
10115,r042,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,41,"['754,627', '']","['38,868', '']","['8,127', '']","['254,784', '']","['2,727', '']","['49,938', '']","['8,597', '']","['14,770', '']","['1,154', '']","['312,394', '']","['63,268', '']"
10115,r043,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,42,"['751,309', '']","['40,488', '']","['9,084', '']","['550,148', '']","['2,329', '']","['31,360', '']","['13,583', '']","['40,995', '']","['12,406', '']","['12,030', '']","['38,886', '']"
10115,r044,All institutions -> Boston U.,All institutions,Boston U.,2,43,"['725,402', '']","['17,480', '']","['9,399', '']","['485,379', '']","['4,935', '']","['38,445', '']","['24,237', '']","['12,084', '']","['7,203', '']","['91,643', '']","['34,597', '']"
10115,r045,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,44,"['719,002', '']","['0', '']","['0', '']","['719,002', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10115,r046,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,45,"['713,480', '']","['898', '']","['66', '']","['653,373', '']","['263', '']","['6,282', '']","['9,755', '']","['494', '']","['0', '']","['30,637', '']","['11,712', '']"
10115,r047,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,46,"['712,231', '']","['9,306', '']","['27,807', '']","['521,311', '']","['10,013', '']","['32,108', '']","['10,418', '']","['11,158', '']","['2,491', '']","['57,490', '']","['30,129', '']"
10115,r048,All institutions -> U. Utah,All institutions,U. Utah,2,47,"['670,119', '']","['29,132', '']","['47,824', '']","['379,462', '']","['6,083', '']","['18,579', '']","['6,805', '']","['16,524', '']","['1,015', '']","['47,060', '']","['117,635', '']"
10115,r049,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,48,"['662,658', '']","['27,291', '']","['6,392', '']","['432,700', '']","['2,552', '']","['27,721', '']","['6,549', '']","['17,920', '']","['5,596', '']","['65,604', '']","['70,333', '']"
10115,r050,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,49,"['615,070', '']","['3,655', '']","['993', '']","['508,639', '']","['1,549', '']","['10,335', '']","['8,721', '']","['9,610', '']","['863', '']","['46,955', '']","['23,750', '']"
10115,r051,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,50,"['611,380', '']","['19,612', '']","['129,830', '']","['56,184', '']","['3,616', '']","['143,342', '']","['13,945', '']","['15,231', '']","['1,523', '']","['191,531', '']","['36,566', '']"
10115,r052,All institutions -> U. Colorado Anschutz Medical Campus<sup>c</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>c</sup>,2,51,"['611,358', '']","['0', '']","['71', '']","['606,860', '']","['0', '']","['566', '']","['313', '']","['449', '']","['0', '']","['957', '']","['2,142', '']"
10115,r053,All institutions -> U. Iowa,All institutions,U. Iowa,2,52,"['594,215', '']","['4,187', '']","['3,663', '']","['431,761', '']","['690', '']","['55,128', '']","['10,399', '']","['3,682', '']","['1,910', '']","['49,233', '']","['33,562', '']"
10115,r054,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,53,"['591,861', '']","['28,642', '']","['4,652', '']","['223,775', '']","['12,917', '']","['23,394', '']","['5,111', '']","['14,507', '']","['72', '']","['260,158', '']","['18,633', '']"
10115,r055,All institutions -> U. Chicago,All institutions,U. Chicago,2,54,"['591,805', '']","['31,302', '']","['10,117', '']","['384,527', '']","['5,395', '']","['70,483', '']","['7,883', '']","['26,781', '']","['0', '']","['41,866', '']","['13,451', '']"
10115,r056,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,55,"['583,203', '']","['20,889', '']","['30,854', '']","['262,669', '']","['17,531', '']","['27,486', '']","['1,739', '']","['9,396', '']","['26,024', '']","['171,162', '']","['15,453', '']"
10115,r057,All institutions -> U. Georgia,All institutions,U. Georgia,2,56,"['545,631', '']","['5,509', '']","['19,938', '']","['334,447', '']","['5,701', '']","['10,161', '']","['30,933', '']","['33,930', '']","['11,976', '']","['22,379', '']","['70,657', '']"
10115,r058,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,57,"['534,947', '']","['24,680', '']","['11,555', '']","['318,016', '']","['7,424', '']","['40,171', '']","['11,147', '']","['13,324', '']","['987', '']","['75,898', '']","['31,745', '']"
10115,r059,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,58,"['492,639', '']","['0', '']","['0', '']","['492,639', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10115,r060,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,59,"['479,226', '']","['0', '']","['0', '']","['463,631', '']","['0', '']","['0', '']","['2,090', '']","['0', '']","['0', '']","['13,373', '']","['132', '']"
10115,r061,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,60,"['478,142', '']","['11,363', '']","['57,033', '']","['98,580', '']","['1,063', '']","['227,465', '']","['0', '']","['0', '']","['0', '']","['51,975', '']","['30,663', '']"
10115,r062,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,61,"['476,517', '']","['5,913', '']","['2,948', '']","['352,400', '']","['1,582', '']","['9,118', '']","['5,066', '']","['5,072', '']","['19,971', '']","['61,287', '']","['13,160', '']"
10115,r063,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,62,"['467,389', '']","['3,165', '']","['634', '']","['406,880', '']","['520', '']","['10,694', '']","['1,539', '']","['790', '']","['228', '']","['41,783', '']","['1,156', '']"
10115,r064,All institutions -> Princeton U.,All institutions,Princeton U.,2,63,"['461,185', '']","['28,066', '']","['29,942', '']","['112,932', '']","['15,763', '']","['101,461', '']","['4,568', '']","['72,862', '']","['0', '']","['78,831', '']","['16,760', '']"
10115,r065,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,64,"['456,911', '']","['4,052', '']","['53,708', '']","['289,050', '']","['3,006', '']","['14,885', '']","['3,476', '']","['15,024', '']","['14,505', '']","['47,833', '']","['11,372', '']"
10115,r066,All institutions -> U. Rochester,All institutions,U. Rochester,2,65,"['450,805', '']","['3,099', '']","['2,724', '']","['291,673', '']","['175', '']","['112,275', '']","['6,367', '']","['634', '']","['9,138', '']","['22,179', '']","['2,541', '']"
10115,r067,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,66,"['449,707', '']","['211,839', '']","['736', '']","['15,109', '']","['14,435', '']","['23,841', '']","['10,640', '']","['12,720', '']","['5,264', '']","['138,117', '']","['17,006', '']"
10115,r068,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,67,"['440,573', '']","['12,880', '']","['948', '']","['325,514', '']","['4,213', '']","['21,497', '']","['3,620', '']","['8,851', '']","['5,584', '']","['39,656', '']","['17,810', '']"
10115,r069,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,68,"['439,709', '']","['20,493', '']","['4,848', '']","['257,060', '']","['1,926', '']","['11,990', '']","['4,111', '']","['6,573', '']","['187', '']","['109,870', '']","['22,651', '']"
10115,r070,All institutions -> U. Miami,All institutions,U. Miami,2,69,"['439,300', '']","['1,620', '']","['59,693', '']","['342,103', '']","['1,257', '']","['5,939', '']","['16,155', '']","['1,907', '']","['128', '']","['5,961', '']","['4,537', '']"
10115,r071,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,70,"['432,310', '']","['6,157', '']","['1,575', '']","['283,404', '']","['1,666', '']","['9,469', '']","['6,487', '']","['8,731', '']","['1,838', '']","['78,494', '']","['34,489', '']"
10115,r072,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,71,"['413,763', '']","['0', '']","['0', '']","['1,673', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['411,929', '']","['161', '']"
10115,r073,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,72,"['408,656', '']","['6,637', '']","['89,076', '']","['176,123', '']","['2,495', '']","['18,730', '']","['3,077', '']","['13,702', '']","['0', '']","['44,727', '']","['54,089', '']"
10115,r074,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,73,"['405,898', '']","['7,073', '']","['269', '']","['269,742', '']","['931', '']","['3,282', '']","['10,807', '']","['4,628', '']","['0', '']","['30,592', '']","['78,574', '']"
10115,r075,All institutions -> U. Kansas,All institutions,U. Kansas,2,74,"['405,267', '']","['4,418', '']","['13,717', '']","['237,780', '']","['682', '']","['16,123', '']","['11,416', '']","['2,768', '']","['9,786', '']","['22,075', '']","['86,502', '']"
10115,r076,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,75,"['405,166', '']","['9,503', '']","['22,129', '']","['203,592', '']","['3,192', '']","['10,866', '']","['7,280', '']","['30,394', '']","['1,398', '']","['50,859', '']","['65,953', '']"
10115,r077,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,76,"['393,184', '']","['5,782', '']","['4,897', '']","['160,235', '']","['19,927', '']","['30,440', '']","['3,852', '']","['10,305', '']","['375', '']","['132,475', '']","['24,896', '']"
10115,r078,All institutions -> Washington State U.,All institutions,Washington State U.,2,77,"['368,396', '']","['8,523', '']","['10,772', '']","['211,742', '']","['509', '']","['25,553', '']","['3,860', '']","['12,699', '']","['3,333', '']","['45,571', '']","['45,834', '']"
10115,r079,All institutions -> U. Delaware,All institutions,U. Delaware,2,78,"['368,107', '']","['5,740', '']","['33,416', '']","['81,458', '']","['5,684', '']","['50,077', '']","['12,949', '']","['22,727', '']","['7,511', '']","['123,997', '']","['24,548', '']"
10115,r080,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,79,"['367,557', '']","['4,766', '']","['11,254', '']","['220,304', '']","['2,616', '']","['11,245', '']","['26,385', '']","['9,724', '']","['1,684', '']","['68,902', '']","['10,677', '']"
10115,r081,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,80,"['360,877', '']","['8,486', '']","['800', '']","['344,493', '']","['1,405', '']","['5,693', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10115,r082,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,81,"['358,204', '']","['0', '']","['0', '']","['358,204', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10115,r083,All institutions -> Florida State U.,All institutions,Florida State U.,2,82,"['355,986', '']","['9,004', '']","['17,014', '']","['67,760', '']","['7,277', '']","['65,661', '']","['17,992', '']","['17,838', '']","['6,779', '']","['58,212', '']","['88,449', '']"
10115,r084,All institutions -> Utah State U.,All institutions,Utah State U.,2,83,"['344,851', '']","['3,545', '']","['2,173', '']","['60,940', '']","['943', '']","['5,408', '']","['5,562', '']","['1,911', '']","['0', '']","['259,482', '']","['4,887', '']"
10115,r085,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,84,"['344,556', '']","['18,477', '']","['33,440', '']","['173,539', '']","['6,720', '']","['30,594', '']","['832', '']","['4,752', '']","['11,070', '']","['53,974', '']","['11,158', '']"
10115,r086,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,85,"['344,126', '']","['17,794', '']","['8,933', '']","['171,185', '']","['8,959', '']","['24,806', '']","['15,457', '']","['19,335', '']","['2,660', '']","['36,219', '']","['38,778', '']"
10115,r087,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,86,"['342,633', '']","['0', '']","['0', '']","['342,633', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10115,r088,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,87,"['340,260', '']","['11,208', '']","['2,220', '']","['170,212', '']","['5,411', '']","['29,612', '']","['15,053', '']","['10,339', '']","['838', '']","['56,068', '']","['39,299', '']"
10115,r089,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,88,"['331,164', '']","['4,264', '']","['7,336', '']","['230,657', '']","['801', '']","['10,115', '']","['6,521', '']","['13,611', '']","['6,865', '']","['45,191', '']","['5,803', '']"
10115,r090,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,89,"['324,435', '']","['10,765', '']","['2,609', '']","['100,488', '']","['3,044', '']","['23,139', '']","['4,977', '']","['9,813', '']","['22,697', '']","['115,464', '']","['31,439', '']"
10115,r091,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,90,"['321,644', '']","['0', '']","['0', '']","['321,561', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['77', '']","['6', '']"
10115,r092,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,91,"['321,506', '']","['0', '']","['0', '']","['313,888', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,618', '']","['0', '']"
10115,r093,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,92,"['318,314', '']","['0', '']","['0', '']","['318,314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10115,r094,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,93,"['313,220', '']","['18,321', '']","['0', '']","['190,912', '']","['2,463', '']","['15,192', '']","['2,719', '']","['38,879', '']","['0', '']","['0', '']","['44,734', '']"
10115,r095,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,94,"['312,698', '']","['12,929', '']","['33,444', '']","['139,641', '']","['6,847', '']","['45,541', '']","['6,579', '']","['2,472', '']","['22,228', '']","['38,670', '']","['4,347', '']"
10115,r096,All institutions -> Brown U.,All institutions,Brown U.,2,95,"['310,780', '']","['16,895', '']","['9,945', '']","['149,795', '']","['14,835', '']","['18,299', '']","['8,605', '']","['39,703', '']","['10,284', '']","['29,569', '']","['12,850', '']"
10115,r097,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,96,"['304,439', '']","['5,174', '']","['4,791', '']","['128,578', '']","['3,875', '']","['17,011', '']","['3,848', '']","['3,856', '']","['3,031', '']","['93,219', '']","['41,056', '']"
10115,r098,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,97,"['303,418', '']","['7,546', '']","['16,607', '']","['140,283', '']","['1,721', '']","['12,061', '']","['2,015', '']","['25,716', '']","['3,487', '']","['73,980', '']","['20,002', '']"
10115,r099,All institutions -> Temple U.,All institutions,Temple U.,2,98,"['301,395', '']","['6,734', '']","['1,498', '']","['223,126', '']","['3,063', '']","['17,215', '']","['13,248', '']","['7,110', '']","['591', '']","['8,898', '']","['19,912', '']"
10115,r100,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,99,"['297,934', '']","['5,820', '']","['46,982', '']","['162,192', '']","['1,601', '']","['6,297', '']","['1,024', '']","['6,357', '']","['3,181', '']","['58,552', '']","['5,928', '']"
10115,r101,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,100,"['284,553', '']","['0', '']","['0', '']","['284,553', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10115,r102,All institutions -> Florida International U.,All institutions,Florida International U.,2,101,"['281,665', '']","['18,348', '']","['18,793', '']","['67,166', '']","['2,201', '']","['33,613', '']","['37,185', '']","['20,526', '']","['3,325', '']","['48,549', '']","['31,959', '']"
10115,r103,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,102,"['280,604', '']","['15,067', '']","['0', '']","['35,522', '']","['5,031', '']","['47,516', '']","['5,922', '']","['12,729', '']","['16,480', '']","['103,773', '']","['38,564', '']"
