table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8012,r011,United States -> Alabama -> Private -> Oakwood U.,United States,Alabama,Private,Oakwood U.,4,"['463', '']","['0', '']","['0', '']","['16', '']","['133', '']","['0', '']","['0', '']","['0', '']","['74', '']","['240', '']","['0', '']"
8012,r012,United States -> Arizona,United States,Arizona,,,2,"['1,570', '']","['0', '']","['0', '']","['1,570', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r013,United States -> Arizona -> Public,United States,Arizona,Public,,3,"['1,570', '']","['0', '']","['0', '']","['1,570', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r014,United States -> Arizona -> Public -> Dine C.,United States,Arizona,Public,Dine C.,4,"['1,570', '']","['0', '']","['0', '']","['1,570', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r015,United States -> Arkansas,United States,Arkansas,,,2,"['2,131', '']","['6', '']","['3', '']","['685', '']","['172', '']","['565', '']","['0', '']","['336', '']","['42', '']","['263', '']","['59', '']"
8012,r016,United States -> Arkansas -> Public,United States,Arkansas,Public,,3,"['1,054', '']","['6', '']","['0', '']","['214', '']","['7', '']","['365', '']","['0', '']","['336', '']","['0', '']","['126', '']","['0', '']"
8012,r017,United States -> Arkansas -> Public -> Arkansas Tech U.,United States,Arkansas,Public,Arkansas Tech U.,4,"['632', '']","['6', '']","['0', '']","['214', '']","['7', '']","['46', '']","['0', '']","['336', '']","['0', '']","['23', '']","['0', '']"
8012,r018,United States -> Arkansas -> Public -> Southern Arkansas U.,United States,Arkansas,Public,Southern Arkansas U.,4,"['422', '']","['0', '']","['0', '']","['0', '']","['0', '']","['319', '']","['0', '']","['0', '']","['0', '']","['103', '']","['0', '']"
8012,r019,United States -> Arkansas -> Private,United States,Arkansas,Private,,3,"['1,077', '']","['0', '']","['3', '']","['471', '']","['165', '']","['200', '']","['0', '']","['0', '']","['42', '']","['137', '']","['59', '']"
8012,r020,United States -> Arkansas -> Private -> Arkansas C. of Health Education,United States,Arkansas,Private,Arkansas C. of Health Education,4,"['69', '']","['0', '']","['0', '']","['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r021,United States -> Arkansas -> Private -> Hendrix C.,United States,Arkansas,Private,Hendrix C.,4,"['584', '']","['0', '']","['0', '']","['271', '']","['0', '']","['200', '']","['0', '']","['0', '']","['0', '']","['54', '']","['59', '']"
8012,r022,United States -> Arkansas -> Private -> Ouachita Baptist U.,United States,Arkansas,Private,Ouachita Baptist U.,4,"['217', '']","['0', '']","['3', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']"
8012,r023,United States -> Arkansas -> Private -> Philander Smith C.,United States,Arkansas,Private,Philander Smith C.,4,"['207', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['165', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['42', 'i']","['0', 'i']","['0', 'i']"
8012,r024,United States -> California,United States,California,,,2,"['2,195', '']","['202', '']","['15', '']","['1,398', '']","['33', '']","['212', '']","['216', '']","['47', '']","['0', '']","['0', '']","['72', '']"
8012,r025,United States -> California -> Private,United States,California,Private,,3,"['2,195', '']","['202', '']","['15', '']","['1,398', '']","['33', '']","['212', '']","['216', '']","['47', '']","['0', '']","['0', '']","['72', '']"
8012,r026,United States -> California -> Private -> California Lutheran U.,United States,California,Private,California Lutheran U.,4,"['518', '']","['27', '']","['15', '']","['232', '']","['29', '']","['116', '']","['5', '']","['45', '']","['0', '']","['0', '']","['49', '']"
8012,r027,United States -> California -> Private -> Claremont School of Theology,United States,California,Private,Claremont School of Theology,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8012,r028,United States -> California -> Private -> Dominican U. California,United States,California,Private,Dominican U. California,4,"['731', 'i']","['49', 'i']","['0', 'i']","['666', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['16', 'i']"
8012,r029,United States -> California -> Private -> Palo Alto U.,United States,California,Private,Palo Alto U.,4,"['207', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['207', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r030,United States -> California -> Private -> Pitzer C.,United States,California,Private,Pitzer C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r031,United States -> California -> Private -> Point Loma Nazarene U.,United States,California,Private,Point Loma Nazarene U.,4,"['126', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r032,United States -> California -> Private -> Scripps C.,United States,California,Private,Scripps C.,4,"['73', 'i']","['0', 'i']","['0', 'i']","['40', 'i']","['4', 'i']","['16', 'i']","['4', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['7', 'i']"
8012,r033,United States -> California -> Private -> Southern California U. of Health Sciences,United States,California,Private,Southern California U. of Health Sciences,4,"['360', '']","['0', '']","['0', '']","['360', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r034,United States -> California -> Private -> Westmont C.,United States,California,Private,Westmont C.,4,"['180', '']","['0', '']","['0', '']","['100', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r035,United States -> California -> Private -> Whittier C.,United States,California,Private,Whittier C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r036,United States -> Colorado,United States,Colorado,,,2,"['1,615', '']","['13', '']","['0', '']","['1,161', '']","['52', '']","['143', '']","['0', '']","['18', '']","['0', '']","['104', '']","['124', '']"
8012,r037,United States -> Colorado -> Public,United States,Colorado,Public,,3,"['1,287', '']","['13', '']","['0', '']","['885', '']","['52', '']","['91', '']","['0', '']","['18', '']","['0', '']","['104', '']","['124', '']"
8012,r038,United States -> Colorado -> Public -> Colorado Mesa U.,United States,Colorado,Public,Colorado Mesa U.,4,"['664', '']","['13', '']","['0', '']","['525', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['104', '']","['4', '']"
8012,r039,United States -> Colorado -> Public -> Metropolitan State U. of Denver,United States,Colorado,Public,Metropolitan State U. of Denver,4,"['263', '']","['0', '']","['0', '']","['0', '']","['52', '']","['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['120', '']"
8012,r040,United States -> Colorado -> Public -> Western Colorado U.,United States,Colorado,Public,Western Colorado U.,4,"['360', '']","['0', '']","['0', '']","['360', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r041,United States -> Colorado -> Private,United States,Colorado,Private,,3,"['328', '']","['0', '']","['0', '']","['276', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r042,United States -> Colorado -> Private -> Regis U.,United States,Colorado,Private,Regis U.,4,"['328', '']","['0', '']","['0', '']","['276', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r043,United States -> Connecticut,United States,Connecticut,,,2,"['830', '']","['19', '']","['68', '']","['437', '']","['17', '']","['95', '']","['24', '']","['17', '']","['0', '']","['113', '']","['40', '']"
8012,r044,United States -> Connecticut -> Public,United States,Connecticut,Public,,3,"['355', '']","['0', '']","['40', '']","['215', '']","['0', '']","['4', '']","['0', '']","['5', '']","['0', '']","['91', '']","['0', '']"
8012,r045,United States -> Connecticut -> Public -> U.S. Coast Guard Academy,United States,Connecticut,Public,U.S. Coast Guard Academy,4,"['154', '']","['0', '']","['40', '']","['14', '']","['0', '']","['4', '']","['0', '']","['5', '']","['0', '']","['91', '']","['0', '']"
8012,r046,United States -> Connecticut -> Public -> Western Connecticut State U.,United States,Connecticut,Public,Western Connecticut State U.,4,"['201', '']","['0', '']","['0', '']","['201', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r047,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['475', '']","['19', '']","['28', '']","['222', '']","['17', '']","['91', '']","['24', '']","['12', '']","['0', '']","['22', '']","['40', '']"
8012,r048,United States -> Connecticut -> Private -> Hartford International U. for Religion and Peace,United States,Connecticut,Private,Hartford International U. for Religion and Peace,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r049,United States -> Connecticut -> Private -> Quinnipiac U.,United States,Connecticut,Private,Quinnipiac U.,4,"['475', 'i']","['19', 'i']","['28', 'i']","['222', 'i']","['17', 'i']","['91', 'i']","['24', 'i']","['12', 'i']","['0', 'i']","['22', 'i']","['40', 'i']"
8012,r050,United States -> Florida,United States,Florida,,,2,"['1,702', '']","['30', '']","['335', '']","['810', '']","['93', '']","['262', '']","['0', '']","['94', '']","['24', '']","['0', '']","['54', '']"
8012,r051,United States -> Florida -> Public,United States,Florida,Public,,3,"['92', '']","['0', '']","['0', '']","['59', '']","['12', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r052,United States -> Florida -> Public -> New C. Florida,United States,Florida,Public,New C. Florida,4,"['92', '']","['0', '']","['0', '']","['59', '']","['12', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r053,United States -> Florida -> Private,United States,Florida,Private,,3,"['1,610', '']","['30', '']","['335', '']","['751', '']","['81', '']","['241', '']","['0', '']","['94', '']","['24', '']","['0', '']","['54', '']"
8012,r054,United States -> Florida -> Private -> Barry U.,United States,Florida,Private,Barry U.,4,"['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']"
8012,r055,United States -> Florida -> Private -> Bethune-Cookman U.,United States,Florida,Private,Bethune-Cookman U.,4,"['715', '']","['0', '']","['288', '']","['427', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r056,United States -> Florida -> Private -> Eckerd C.,United States,Florida,Private,Eckerd C.,4,"['139', '']","['0', '']","['47', '']","['49', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r057,United States -> Florida -> Private -> Jacksonville U.,United States,Florida,Private,Jacksonville U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r058,United States -> Florida -> Private -> Keiser U.,United States,Florida,Private,Keiser U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8012,r059,United States -> Florida -> Private -> Rollins C.,United States,Florida,Private,Rollins C.,4,"['165', '']","['0', '']","['0', '']","['0', '']","['0', '']","['136', '']","['0', '']","['5', '']","['24', '']","['0', '']","['0', '']"
8012,r060,United States -> Florida -> Private -> St. Thomas U.,United States,Florida,Private,St. Thomas U.,4,"['123', '']","['30', '']","['0', '']","['92', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r061,United States -> Florida -> Private -> Stetson U.,United States,Florida,Private,Stetson U.,4,"['304', '']","['0', '']","['0', '']","['155', '']","['38', '']","['0', '']","['0', '']","['89', '']","['0', '']","['0', '']","['22', '']"
8012,r062,United States -> Florida -> Private -> U. Tampa,United States,Florida,Private,U. Tampa,4,"['124', '']","['0', '']","['0', '']","['28', '']","['0', '']","['96', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r063,United States -> Georgia,United States,Georgia,,,2,"['1,948', '']","['115', '']","['120', '']","['541', '']","['185', '']","['338', '']","['182', '']","['364', '']","['103', '']","['0', '']","['0', '']"
8012,r064,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['1,464', '']","['115', '']","['87', '']","['304', '']","['175', '']","['338', '']","['182', '']","['160', '']","['103', '']","['0', '']","['0', '']"
8012,r065,United States -> Georgia -> Public -> Clayton State U.,United States,Georgia,Public,Clayton State U.,4,"['532', '']","['0', '']","['0', '']","['0', '']","['9', '']","['160', '']","['104', '']","['160', '']","['99', '']","['0', '']","['0', '']"
8012,r066,United States -> Georgia -> Public -> Columbus State U.,United States,Georgia,Public,Columbus State U.,4,"['77', '']","['59', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r067,United States -> Georgia -> Public -> Georgia C. and State U.,United States,Georgia,Public,Georgia C. and State U.,4,"['127', '']","['0', '']","['6', '']","['108', '']","['0', '']","['9', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']"
8012,r068,United States -> Georgia -> Public -> Georgia Gwinnett C.,United States,Georgia,Public,Georgia Gwinnett C.,4,"['372', '']","['56', '']","['9', '']","['79', '']","['80', '']","['148', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r069,United States -> Georgia -> Public -> U. West Georgia,United States,Georgia,Public,U. West Georgia,4,"['233', 'i']","['0', 'i']","['31', 'i']","['95', 'i']","['86', 'i']","['21', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8012,r070,United States -> Georgia -> Public -> Valdosta State U.,United States,Georgia,Public,Valdosta State U.,4,"['123', '']","['0', '']","['41', '']","['4', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r071,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['484', '']","['0', '']","['33', '']","['237', '']","['10', '']","['0', '']","['0', '']","['204', '']","['0', '']","['0', '']","['0', '']"
8012,r072,United States -> Georgia -> Private -> Agnes Scott C.,United States,Georgia,Private,Agnes Scott C.,4,"['152', '']","['0', '']","['33', '']","['109', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r073,United States -> Georgia -> Private -> Berry C.,United States,Georgia,Private,Berry C.,4,"['332', '']","['0', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['204', '']","['0', '']","['0', '']","['0', '']"
8012,r074,United States -> Georgia -> Private -> Life U.,United States,Georgia,Private,Life U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r075,United States -> Idaho,United States,Idaho,,,2,"['656', '']","['0', '']","['0', '']","['505', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['100', '']","['6', '']"
8012,r076,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['349', '']","['0', '']","['0', '']","['343', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']"
8012,r077,United States -> Idaho -> Public -> Lewis-Clark State C.,United States,Idaho,Public,Lewis-Clark State C.,4,"['349', '']","['0', '']","['0', '']","['343', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']"
8012,r078,United States -> Idaho -> Private,United States,Idaho,Private,,3,"['307', '']","['0', '']","['0', '']","['162', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['100', '']","['0', '']"
8012,r079,United States -> Idaho -> Private -> Northwest Nazarene U.,United States,Idaho,Private,Northwest Nazarene U.,4,"['307', '']","['0', '']","['0', '']","['162', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['100', '']","['0', '']"
8012,r080,United States -> Illinois,United States,Illinois,,,2,"['3,783', '']","['80', '']","['0', '']","['1,232', '']","['0', '']","['1,826', '']","['0', '']","['2', '']","['373', '']","['71', '']","['199', '']"
8012,r081,United States -> Illinois -> Public,United States,Illinois,Public,,3,"['3,094', '']","['80', '']","['0', '']","['851', '']","['0', '']","['1,790', '']","['0', '']","['0', '']","['373', '']","['0', '']","['0', '']"
8012,r082,United States -> Illinois -> Public -> Chicago State U.,United States,Illinois,Public,Chicago State U.,4,"['2,414', '']","['80', '']","['0', '']","['180', '']","['0', '']","['1,781', '']","['0', '']","['0', '']","['373', '']","['0', '']","['0', '']"
8012,r083,United States -> Illinois -> Public -> Eastern Illinois U.,United States,Illinois,Public,Eastern Illinois U.,4,"['289', '']","['0', '']","['0', '']","['280', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r084,United States -> Illinois -> Public -> Governors State U.,United States,Illinois,Public,Governors State U.,4,"['391', '']","['0', '']","['0', '']","['391', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r085,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['689', '']","['0', '']","['0', '']","['381', '']","['0', '']","['36', '']","['0', '']","['2', '']","['0', '']","['71', '']","['199', '']"
8012,r086,United States -> Illinois -> Private -> Augustana C.,United States,Illinois,Private,Augustana C.,4,"['116', '']","['0', '']","['0', '']","['20', '']","['0', '']","['34', '']","['0', '']","['2', '']","['0', '']","['0', '']","['60', '']"
8012,r087,United States -> Illinois -> Private -> Bradley U.,United States,Illinois,Private,Bradley U.,4,"['101', '']","['0', '']","['0', '']","['28', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['71', '']","['0', '']"
8012,r088,United States -> Illinois -> Private -> Elmhurst U.,United States,Illinois,Private,Elmhurst U.,4,"['459', '']","['0', '']","['0', '']","['320', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['139', '']"
8012,r089,United States -> Illinois -> Private -> Illinois C. of Optometry,United States,Illinois,Private,Illinois C. of Optometry,4,"['13', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r090,United States -> Illinois -> Private -> Lake Forest C.,United States,Illinois,Private,Lake Forest C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r091,United States -> Indiana,United States,Indiana,,,2,"['2,546', '']","['66', '']","['19', '']","['1,474', '']","['171', '']","['587', '']","['17', '']","['15', '']","['83', '']","['60', '']","['54', '']"
8012,r092,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['400', '']","['0', '']","['6', '']","['227', '']","['11', '']","['0', '']","['0', '']","['0', '']","['83', '']","['19', '']","['54', '']"
8012,r093,"United States -> Indiana -> Public -> Indiana U., Kokomo",United States,Indiana,Public,"Indiana U., Kokomo",4,"['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']"
8012,r094,"United States -> Indiana -> Public -> Indiana U., Northwest",United States,Indiana,Public,"Indiana U., Northwest",4,"['273', '']","['0', '']","['0', '']","['190', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']","['0', '']"
8012,r095,"United States -> Indiana -> Public -> Indiana U., Southeast",United States,Indiana,Public,"Indiana U., Southeast",4,"['64', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']"
8012,r096,United States -> Indiana -> Public -> U. Southern Indiana,United States,Indiana,Public,U. Southern Indiana,4,"['36', '']","['0', '']","['6', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
8012,r097,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['2,146', '']","['66', '']","['13', '']","['1,247', '']","['160', '']","['587', '']","['17', '']","['15', '']","['0', '']","['41', '']","['0', '']"
8012,r098,United States -> Indiana -> Private -> Butler U.,United States,Indiana,Private,Butler U.,4,"['741', '']","['0', '']","['0', '']","['695', '']","['5', '']","['25', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r099,United States -> Indiana -> Private -> DePauw U.,United States,Indiana,Private,DePauw U.,4,"['89', '']","['49', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r100,United States -> Indiana -> Private -> Earlham C.,United States,Indiana,Private,Earlham C.,4,"['8', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r101,United States -> Indiana -> Private -> Indiana Wesleyan U.,United States,Indiana,Private,Indiana Wesleyan U.,4,"['216', '']","['17', '']","['0', '']","['18', '']","['0', '']","['180', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r102,United States -> Indiana -> Private -> Manchester U.,United States,Indiana,Private,Manchester U.,4,"['134', '']","['0', '']","['0', '']","['134', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r103,United States -> Indiana -> Private -> Taylor U.,United States,Indiana,Private,Taylor U.,4,"['9', '']","['0', '']","['0', '']","['0', '']","['5', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r104,United States -> Indiana -> Private -> U. Evansville,United States,Indiana,Private,U. Evansville,4,"['144', '']","['0', '']","['0', '']","['0', '']","['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r105,United States -> Indiana -> Private -> Valparaiso U.,United States,Indiana,Private,Valparaiso U.,4,"['805', '']","['0', '']","['13', '']","['392', '']","['6', '']","['338', '']","['0', '']","['15', '']","['0', '']","['41', '']","['0', '']"
8012,r106,United States -> Iowa,United States,Iowa,,,2,"['748', '']","['0', '']","['72', '']","['88', '']","['0', '']","['452', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r107,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['748', '']","['0', '']","['72', '']","['88', '']","['0', '']","['452', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r108,United States -> Iowa -> Private -> Coe C.,United States,Iowa,Private,Coe C.,4,"['330', '']","['0', '']","['0', '']","['0', '']","['0', '']","['330', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r109,United States -> Iowa -> Private -> Cornell C.,United States,Iowa,Private,Cornell C.,4,"['264', '']","['0', '']","['42', '']","['67', '']","['0', '']","['19', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8012,r110,United States -> Iowa -> Private -> Luther C.,United States,Iowa,Private,Luther C.,4,"['154', 'i']","['0', 'i']","['30', 'i']","['21', 'i']","['0', 'i']","['103', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8012,r111,United States -> Kansas,United States,Kansas,,,2,"['312', '']","['0', '']","['0', '']","['191', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']"
8012,r112,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['312', '']","['0', '']","['0', '']","['191', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']"
8012,r113,United States -> Kansas -> Public -> Emporia State U.,United States,Kansas,Public,Emporia State U.,4,"['312', '']","['0', '']","['0', '']","['191', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']"
8012,r114,United States -> Kentucky,United States,Kentucky,,,2,"['136', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']"
8012,r115,United States -> Kentucky -> Private,United States,Kentucky,Private,,3,"['136', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']"
8012,r116,United States -> Kentucky -> Private -> Centre C.,United States,Kentucky,Private,Centre C.,4,"['136', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']"
8012,r117,United States -> Louisiana,United States,Louisiana,,,2,"['787', '']","['272', '']","['171', '']","['234', '']","['0', '']","['11', '']","['0', '']","['26', '']","['0', '']","['59', '']","['14', '']"
8012,r118,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['694', '']","['272', '']","['171', '']","['184', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
