table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022,field_2023_all_life_sciences,field_2023_agricultural_sciences,field_2023_biological_and_biomedical_sciences,field_2023_health_sciences,field_2023_natural_resources_and_conservation,field_2023_life_sciences_nec
12690,r017,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,16,"['824,978', '']","['887,653', '']","['938,655', '']","['1,043,446', '']","['0', '']","['424,528', '']","['618,911', '']","['7', '']","['0', '']"
12690,r018,All institutions -> Cornell U.,All institutions,Cornell U.,2,17,"['822,419', '']","['833,824', '']","['929,175', '']","['1,020,982', '']","['124,227', '']","['347,213', '']","['509,376', '']","['25,621', '']","['14,545', '']"
12690,r019,All institutions -> Emory U.,All institutions,Emory U.,2,18,"['732,893', '']","['789,831', '']","['874,729', '']","['998,674', '']","['4', '']","['252,403', '']","['721,234', '']","['0', '']","['25,033', '']"
12690,r020,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,19,"['744,239', '']","['797,089', '']","['893,199', '']","['980,046', '']","['0', '']","['272,728', '']","['702,609', '']","['3,842', '']","['867', '']"
12690,r021,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,20,"['590,076', '']","['876,239', '']","['897,954', '']","['977,520', '']","['82,811', '']","['132,029', '']","['744,235', '']","['13,189', '']","['5,256', '']"
12690,r022,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,21,"['747,014', '']","['820,260', '']","['893,968', '']","['972,476', '']","['0', '']","['458,822', '']","['513,654', '']","['0', '']","['0', '']"
12690,r023,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,22,"['625,549', '']","['806,323', '']","['846,605', '']","['958,220', '']","['0', '']","['221,265', '']","['729,531', '']","['0', '']","['7,424', '']"
12690,r024,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,23,"['722,074', '']","['760,975', '']","['864,018', '']","['948,410', '']","['88,091', '']","['138,086', '']","['657,293', '']","['57,494', '']","['7,446', '']"
12690,r025,All institutions -> U. Florida,All institutions,U. Florida,2,24,"['688,091', '']","['706,987', '']","['797,710', '']","['922,704', '']","['238,803', '']","['230,400', '']","['430,438', '']","['23,063', '']","['0', '']"
12690,r026,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,25,"['685,641', '']","['716,976', '']","['827,005', '']","['847,305', '']","['0', '']","['399,742', '']","['447,563', '']","['0', '']","['0', '']"
12690,r027,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,26,"['619,270', '']","['659,195', '']","['721,230', '']","['816,739', '']","['0', '']","['205,479', '']","['596,679', '']","['0', '']","['14,581', '']"
12690,r028,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,27,"['595,939', '']","['632,134', '']","['719,002', '']","['800,391', '']","['0', '']","['221,855', '']","['540,934', '']","['0', '']","['37,602', '']"
12690,r029,All institutions -> Harvard U.,All institutions,Harvard U.,2,28,"['684,127', '']","['714,069', '']","['741,297', '']","['793,236', '']","['0', '']","['647,908', '']","['140,426', '']","['4,068', '']","['834', '']"
12690,r030,All institutions -> U. Southern California,All institutions,U. Southern California,2,29,"['580,982', '']","['598,925', '']","['680,873', '']","['744,073', '']","['0', '']","['382,074', '']","['342,531', '']","['0', '']","['19,468', '']"
12690,r031,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,30,"['542,308', '']","['571,525', '']","['653,373', '']","['721,450', '']","['0', '']","['198,509', '']","['522,941', '']","['0', '']","['0', '']"
12690,r032,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,31,"['594,114', '']","['633,517', '']","['655,867', '']","['719,375', '']","['68,319', '']","['202,787', '']","['442,549', '']","['2,515', '']","['3,205', '']"
12690,r033,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,32,"['597,962', '']","['590,027', '']","['626,320', '']","['682,290', '']","['170,896', '']","['228,212', '']","['283,182', '']","['0', '']","['0', '']"
12690,r034,All institutions -> U. Colorado Anschutz Medical Campus<sup>c</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>c</sup>,2,33,"['na', '']","['559,348', '']","['606,860', '']","['676,151', '']","['827', '']","['7,738', '']","['667,024', '']","['0', '']","['562', '']"
12690,r035,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,34,"['502,210', '']","['501,125', '']","['550,148', '']","['623,240', '']","['0', '']","['148,161', '']","['472,182', '']","['0', '']","['2,897', '']"
12690,r036,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,35,"['518,906', '']","['483,265', '']","['521,311', '']","['619,096', '']","['65,222', '']","['246,404', '']","['293,805', '']","['2,392', '']","['11,273', '']"
12690,r037,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,36,"['440,721', '']","['456,847', '']","['508,639', '']","['567,982', '']","['0', '']","['66,301', '']","['481,243', '']","['0', '']","['20,438', '']"
12690,r038,All institutions -> U. Arizona,All institutions,U. Arizona,2,37,"['437,147', '']","['447,584', '']","['471,046', '']","['522,916', '']","['66,914', '']","['241,895', '']","['199,768', '']","['14,324', '']","['15', '']"
12690,r039,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,38,"['433,917', '']","['439,212', '']","['463,631', '']","['502,768', '']","['0', '']","['28,310', '']","['312,876', '']","['214', '']","['161,368', '']"
12690,r040,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,39,"['444,964', '']","['485,435', '']","['492,639', '']","['494,946', '']","['0', '']","['494,946', '']","['0', '']","['0', '']","['0', '']"
12690,r041,All institutions -> Boston U.,All institutions,Boston U.,2,40,"['373,079', '']","['445,535', '']","['485,379', '']","['486,968', '']","['0', '']","['211,743', '']","['275,110', '']","['0', '']","['115', '']"
12690,r042,All institutions -> U. Iowa,All institutions,U. Iowa,2,41,"['414,459', '']","['415,734', '']","['431,761', '']","['478,820', '']","['0', '']","['148,336', '']","['327,000', '']","['0', '']","['3,484', '']"
12690,r043,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,42,"['502,372', '']","['487,219', '']","['435,563', '']","['464,675', '']","['234,915', '']","['111,681', '']","['94,371', '']","['18,959', '']","['4,749', '']"
12690,r044,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,43,"['384,857', '']","['360,294', '']","['406,880', '']","['462,781', '']","['0', '']","['105,990', '']","['333,191', '']","['0', '']","['23,600', '']"
12690,r045,All institutions -> U. Utah,All institutions,U. Utah,2,44,"['402,001', 'i']","['420,965', 'i']","['379,462', '']","['453,037', '']","['0', '']","['28,019', '']","['409,503', '']","['0', '']","['15,515', '']"
12690,r046,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,45,"['316,838', '']","['366,610', '']","['257,828', '']","['448,540', '']","['0', '']","['4,784', '']","['443,756', '']","['0', '']","['0', '']"
12690,r047,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,46,"['420,679', '']","['402,376', '']","['432,700', '']","['418,932', '']","['4', '']","['151,637', '']","['267,291', '']","['0', '']","['0', '']"
12690,r048,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>d</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>d</sup>",2,47,"['na', '']","['na', '']","['na', '']","['413,555', '']","['106,723', '']","['145,976', '']","['137,215', '']","['20,777', '']","['2,864', '']"
12690,r049,All institutions -> U. Miami,All institutions,U. Miami,2,48,"['302,160', '']","['297,764', '']","['342,103', '']","['398,810', '']","['0', '']","['93,560', '']","['298,538', '']","['1,824', '']","['4,888', '']"
12690,r050,All institutions -> U. Chicago,All institutions,U. Chicago,2,49,"['302,820', '']","['336,114', '']","['384,527', '']","['395,289', '']","['0', '']","['91,330', '']","['303,959', '']","['0', '']","['0', '']"
12690,r051,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,50,"['322,077', '']","['323,030', '']","['352,400', '']","['381,193', '']","['66,265', '']","['216,881', '']","['98,047', '']","['0', '']","['0', '']"
12690,r052,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,51,"['319,883', '']","['317,235', '']","['347,119', '']","['377,253', '']","['142,085', '']","['126,462', '']","['76,888', '']","['15,616', '']","['16,202', '']"
12690,r053,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,52,"['273,862', '']","['308,823', '']","['342,633', '']","['374,105', '']","['0', '']","['66,009', '']","['172,565', '']","['0', '']","['135,531', '']"
12690,r054,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,53,"['289,422', '']","['315,900', '']","['318,016', '']","['369,735', '']","['0', '']","['152,147', '']","['217,588', '']","['0', '']","['0', '']"
12690,r055,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,54,"['337,377', '']","['339,729', '']","['344,493', '']","['369,447', '']","['0', '']","['354,022', '']","['15,425', '']","['0', '']","['0', '']"
12690,r056,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,55,"['314,296', '']","['324,053', '']","['325,514', '']","['347,162', '']","['0', '']","['89,704', '']","['256,515', '']","['943', '']","['0', '']"
12690,r057,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,56,"['291,299', '']","['291,733', '']","['319,598', '']","['346,482', '']","['76,450', '']","['110,439', '']","['144,332', '']","['15,261', '']","['0', '']"
12690,r058,All institutions -> U. Georgia,All institutions,U. Georgia,2,57,"['302,667', '']","['309,153', '']","['334,447', '']","['343,271', '']","['132,030', '']","['169,728', '']","['36,426', '']","['1,022', '']","['4,065', '']"
12690,r059,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,58,"['255,783', '']","['269,290', '']","['301,817', '']","['338,863', '']","['0', '']","['104,865', '']","['233,998', '']","['0', '']","['0', '']"
12690,r060,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,59,"['288,654', '']","['301,715', '']","['318,314', '']","['336,238', '']","['0', '']","['0', '']","['336,238', '']","['0', '']","['0', '']"
12690,r061,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,60,"['272,590', '']","['277,761', '']","['284,553', '']","['333,826', 'i']","['0', 'i']","['73,477', 'i']","['108,793', 'i']","['0', 'i']","['151,556', 'i']"
12690,r062,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,61,"['279,096', '']","['347,337', '']","['358,204', '']","['326,731', '']","['0', '']","['157,353', '']","['118,862', '']","['0', '']","['50,516', '']"
12690,r063,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,62,"['206,550', '']","['233,486', '']","['272,134', '']","['320,557', '']","['0', '']","['81,364', '']","['214,270', '']","['0', '']","['24,923', '']"
12690,r064,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,63,"['231,734', '']","['288,731', '']","['289,050', '']","['313,226', '']","['68,745', '']","['74,873', '']","['29,427', '']","['136,031', '']","['4,150', '']"
12690,r065,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,64,"['220,890', '']","['237,728', '']","['283,404', '']","['309,601', '']","['122,054', '']","['51,453', '']","['114,187', '']","['20,041', '']","['1,866', '']"
12690,r066,All institutions -> U. Rochester,All institutions,U. Rochester,2,65,"['259,224', '']","['271,630', '']","['291,673', '']","['304,786', '']","['0', '']","['71,596', '']","['233,190', '']","['0', '']","['0', '']"
12690,r067,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,66,"['236,154', '']","['253,797', '']","['253,966', '']","['291,310', '']","['0', '']","['5,132', '']","['286,149', '']","['29', '']","['0', '']"
12690,r068,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,67,"['258,228', '']","['264,394', '']","['275,739', '']","['290,429', '']","['6,615', '']","['140,918', '']","['64,238', '']","['78,657', '']","['1', '']"
12690,r069,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,68,"['240,399', '']","['237,289', '']","['262,669', '']","['284,651', '']","['141,251', '']","['131,103', '']","['0', '']","['0', '']","['12,297', '']"
12690,r070,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,69,"['243,953', '']","['237,182', '']","['254,784', '']","['282,174', '']","['147,520', '']","['30,264', '']","['103,811', '']","['0', '']","['579', '']"
12690,r071,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,70,"['202,572', '']","['219,734', '']","['238,510', '']","['281,078', '']","['0', '']","['95,103', '']","['158,518', '']","['0', '']","['27,457', '']"
12690,r072,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,71,"['241,467', '']","['254,314', '']","['257,060', '']","['263,888', '']","['563', '']","['105,597', '']","['156,207', '']","['0', '']","['1,521', '']"
12690,r073,All institutions -> U. Kansas,All institutions,U. Kansas,2,72,"['226,786', '']","['230,059', '']","['237,780', '']","['258,443', '']","['0', '']","['46,438', '']","['195,349', '']","['3,261', '']","['13,395', '']"
12690,r074,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,73,"['171,207', '']","['200,309', '']","['246,129', '']","['258,291', '']","['0', '']","['101,200', '']","['157,091', '']","['0', '']","['0', '']"
12690,r075,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,74,"['241,661', '']","['258,253', '']","['270,361', '']","['245,437', '']","['81,241', '']","['107,346', '']","['7,433', '']","['49,417', '']","['0', '']"
12690,r076,All institutions -> U. South Florida<sup>e</sup>,All institutions,U. South Florida<sup>e</sup>,2,75,"['164,666', '']","['184,291', '']","['203,592', '']","['232,123', '']","['0', '']","['111,401', '']","['119,355', '']","['53', '']","['1,314', '']"
12690,r077,All institutions -> Temple U.,All institutions,Temple U.,2,76,"['216,388', '']","['223,136', '']","['223,126', '']","['227,767', '']","['0', '']","['34,273', '']","['104,767', '']","['0', '']","['88,727', '']"
12690,r078,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,77,"['179,403', '']","['184,500', '']","['202,875', '']","['225,795', '']","['0', '']","['177,578', '']","['48,217', '']","['0', '']","['0', '']"
12690,r079,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,78,"['157,618', '']","['175,232', '']","['220,304', '']","['222,563', '']","['15,498', '']","['93,727', '']","['97,728', '']","['7,435', '']","['8,175', '']"
12690,r080,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,79,"['199,798', '']","['207,204', '']","['223,775', '']","['221,029', '']","['84,682', '']","['45,172', '']","['51,779', '']","['28,412', '']","['10,984', '']"
12690,r081,All institutions -> Washington State U.,All institutions,Washington State U.,2,80,"['196,649', '']","['211,107', '']","['211,742', '']","['220,515', '']","['105,370', '']","['43,833', '']","['63,075', '']","['4,426', '']","['3,811', '']"
12690,r082,All institutions -> Tulane U.,All institutions,Tulane U.,2,81,"['161,642', '']","['164,874', '']","['179,205', '']","['209,699', '']","['0', '']","['53,913', '']","['54,390', '']","['761', '']","['100,635', '']"
12690,r083,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,82,"['174,549', '']","['194,709', '']","['205,493', '']","['209,409', '']","['0', '']","['62,081', '']","['146,264', '']","['0', '']","['1,064', '']"
12690,r084,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,83,"['148,158', '']","['243,730', '']","['230,657', '']","['204,109', '']","['17', '']","['32,536', '']","['168,318', '']","['3,049', '']","['189', '']"
12690,r085,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,84,"['155,197', '']","['183,629', '']","['190,912', '']","['198,724', '']","['0', '']","['13,318', '']","['182,374', '']","['0', '']","['3,032', '']"
12690,r086,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,85,"['130,377', '']","['148,471', '']","['156,202', '']","['188,258', '']","['167', '']","['83,405', '']","['94,347', '']","['5,220', '']","['5,119', '']"
12690,r087,All institutions -> George Washington U.,All institutions,George Washington U.,2,86,"['179,803', '']","['180,965', '']","['184,091', '']","['186,518', '']","['0', '']","['75,627', '']","['109,594', '']","['0', '']","['1,297', '']"
12690,r088,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,87,"['182,757', '']","['175,847', '']","['183,074', '']","['182,874', '']","['0', '']","['28,196', '']","['151,640', '']","['0', '']","['3,038', '']"
12690,r089,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,88,"['155,187', '']","['158,608', '']","['173,539', '']","['181,370', '']","['94,162', '']","['75,146', '']","['1,532', '']","['10,530', '']","['0', '']"
12690,r090,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,89,"['103,558', '']","['111,790', '']","['141,306', '']","['179,408', '']","['130', '']","['108,327', '']","['50,218', '']","['6,252', '']","['14,481', '']"
12690,r091,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,90,"['170,704', '']","['163,702', '']","['171,185', '']","['179,246', '']","['0', '']","['93,530', '']","['84,151', '']","['1,523', '']","['42', '']"
12690,r092,All institutions -> Brown U.,All institutions,Brown U.,2,91,"['134,751', '']","['139,126', '']","['149,795', '']","['176,938', '']","['0', '']","['70,926', '']","['61,080', '']","['0', '']","['44,932', '']"
12690,r093,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,92,"['143,505', '']","['151,779', '']","['162,192', '']","['175,883', '']","['90,915', '']","['43,176', '']","['10,346', '']","['31,156', '']","['290', '']"
12690,r094,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,93,"['164,967', '']","['165,745', '']","['176,123', '']","['174,395', '']","['0', '']","['42,895', '']","['130,968', '']","['0', '']","['532', '']"
12690,r095,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,94,"['123,853', '']","['142,283', '']","['160,235', '']","['172,991', '']","['85,524', '']","['46,701', '']","['0', '']","['0', '']","['40,766', '']"
12690,r096,All institutions -> U. Louisville,All institutions,U. Louisville,2,95,"['158,677', '']","['157,735', '']","['185,107', '']","['171,778', '']","['119', '']","['62,107', '']","['98,442', '']","['44', '']","['11,066', '']"
12690,r097,All institutions -> U. Vermont,All institutions,U. Vermont,2,96,"['142,081', '']","['142,622', '']","['158,896', '']","['167,760', '']","['30,263', '']","['59,063', '']","['69,915', '']","['8,519', '']","['0', '']"
12690,r098,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,97,"['108,264', '']","['124,894', '']","['135,260', '']","['153,092', '']","['16,080', '']","['40,246', '']","['83,852', '']","['11,010', '']","['1,904', '']"
12690,r099,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,98,"['110,768', '']","['111,491', '']","['128,578', '']","['147,192', '']","['81,428', '']","['24,327', '']","['27,593', '']","['2,238', '']","['11,606', '']"
12690,r100,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,99,"['119,753', '']","['127,096', '']","['140,283', '']","['145,647', '']","['108,551', '']","['11,824', '']","['2,029', '']","['20,906', '']","['2,337', '']"
12690,r101,All institutions -> Tufts U.,All institutions,Tufts U.,2,100,"['136,826', '']","['149,664', '']","['134,584', '']","['138,203', '']","['4,674', '']","['104,627', '']","['16,148', '']","['10,100', '']","['2,654', '']"
12690,r102,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,101,"['121,070', '']","['127,257', '']","['139,641', '']","['136,089', '']","['0', '']","['63,418', '']","['72,671', '']","['0', '']","['0', '']"
12690,r103,All institutions -> Augusta U.,All institutions,Augusta U.,2,102,"['103,554', '']","['115,862', '']","['123,587', '']","['134,668', '']","['0', '']","['41,090', '']","['89,163', '']","['0', '']","['4,415', '']"
12690,r104,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,103,"['123,649', '']","['123,962', '']","['122,760', '']","['133,335', '']","['18,600', '']","['66,938', '']","['39,684', '']","['1,689', '']","['6,424', '']"
12690,r105,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,104,"['127,024', '']","['119,328', '']","['124,308', '']","['129,457', '']","['103,613', '']","['23,719', '']","['2,125', '']","['0', '']","['0', '']"
12690,r106,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,105,"['98,345', '']","['107,620', '']","['113,398', '']","['128,251', '']","['0', '']","['40,611', '']","['84,104', '']","['0', '']","['3,536', '']"
12690,r107,All institutions -> Rush U.,All institutions,Rush U.,2,106,"['92,494', '']","['104,999', '']","['111,165', '']","['128,200', '']","['0', '']","['16,566', '']","['111,634', '']","['0', '']","['0', '']"
12690,r108,All institutions -> Princeton U.,All institutions,Princeton U.,2,107,"['91,903', '']","['95,938', '']","['112,932', '']","['128,054', '']","['0', '']","['112,622', '']","['0', '']","['15,432', '']","['0', '']"
12690,r109,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,108,"['126,648', '']","['118,283', '']","['128,090', '']","['127,959', '']","['801', '']","['49,814', '']","['34,612', '']","['836', '']","['41,896', '']"
12690,r110,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,109,"['101,693', '']","['106,163', '']","['115,027', '']","['122,001', '']","['96,881', '']","['5,733', '']","['9,502', '']","['9,795', '']","['90', '']"
12690,r111,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,110,"['115,051', '']","['114,885', '']","['118,034', '']","['117,483', '']","['2,938', '']","['114,545', '']","['0', '']","['0', '']","['0', '']"
12690,r112,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,111,"['84,619', '']","['86,080', '']","['100,488', '']","['110,556', '']","['54,420', '']","['36,768', '']","['9,423', '']","['9,914', '']","['31', '']"
12690,r113,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,112,"['93,409', '']","['84,069', '']","['97,376', '']","['108,934', '']","['0', '']","['23,497', '']","['85,437', '']","['0', '']","['0', '']"
12690,r114,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,113,"['95,431', '']","['98,539', '']","['107,118', '']","['108,803', '']","['25,563', '']","['63,568', '']","['19,672', '']","['0', '']","['0', '']"
12690,r115,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,114,"['86,130', '']","['82,916', '']","['93,555', '']","['106,290', '']","['426', '']","['26,272', '']","['78,100', '']","['0', '']","['1,492', '']"
12690,r116,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,115,"['89,626', '']","['100,754', 'i']","['98,580', '']","['102,066', 'i']","['0', 'i']","['102,066', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12690,r117,"All institutions -> Touro U., New York<sup>f</sup>",All institutions,"Touro U., New York<sup>f</sup>",2,116,"['ne', '']","['ne', '']","['ne', '']","['100,542', '']","['0', '']","['99,676', '']","['866', '']","['0', '']","['0', '']"
