table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_level_4,column_hierarchy_depth,value
6063,r058,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.1
6063,r059,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,7068
6063,r060,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.3
6063,r061,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,359
6063,r062,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.4
6063,r063,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,60567
6063,r064,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,71.3
6063,r065,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,70
6063,r066,2003,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
6063,r067,2003,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,4887
6063,r068,2003,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,5.8
6063,r069,2004,Total,,,,1,91196
6063,r070,2004,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5819
6063,r071,2004,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.4
6063,r072,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,506
6063,r073,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6063,r074,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6514
6063,r075,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.1
6063,r076,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,7872
6063,r077,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.6
6063,r078,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,576
6063,r079,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.6
6063,r080,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,63724
6063,r081,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,69.9
6063,r082,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,76
6063,r083,2004,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
6063,r084,2004,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6109
6063,r085,2004,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.7
6063,r086,2005,Total,,,,1,96217
6063,r087,2005,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5922
6063,r088,2005,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.2
6063,r089,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,527
6063,r090,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.5
6063,r091,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6885
6063,r092,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.2
6063,r093,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,8299
6063,r094,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.6
6063,r095,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,305
6063,r096,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6063,r097,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,66500
6063,r098,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,69.1
6063,r099,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,101
6063,r100,2005,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
6063,r101,2005,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7678
6063,r102,2005,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.0
6063,r103,2006,Total,,,,1,103022
6063,r104,2006,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6370
6063,r105,2006,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.2
6063,r106,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,577
6063,r107,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6063,r108,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,7403
6063,r109,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.2
6063,r110,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,9202
6063,r111,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.9
6063,r112,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,281
6063,r113,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6063,r114,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,71282
6063,r115,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,69.2
6063,r116,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,107
6063,r117,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
6063,r118,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7800
6063,r119,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.6
6063,r120,2007old<sup>a</sup>,Total,,,,1,97109
6063,r121,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6078
6063,r122,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.3
6063,r123,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,609
6063,r124,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6063,r125,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6790
6063,r126,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.0
6063,r127,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,8369
6063,r128,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.6
6063,r129,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,327
6063,r130,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6063,r131,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,66874
6063,r132,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,68.9
6063,r133,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,119
6063,r134,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
6063,r135,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7943
6063,r136,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.2
6063,r137,2007new<sup>a</sup>,Total,,,,1,95203
6063,r138,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5961
6063,r139,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.3
6063,r140,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,600
6063,r141,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6063,r142,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6600
6063,r143,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,6.9
6063,r144,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,8286
6063,r145,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.7
6063,r146,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,285
6063,r147,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6063,r148,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,65797
6063,r149,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,69.1
6063,r150,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,116
6063,r151,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
6063,r152,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7558
6063,r153,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.9
6063,r154,2008,Total,,,,1,93669
6063,r155,2008,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5550
6063,r156,2008,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,5.9
6063,r157,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,668
6063,r158,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.7
6063,r159,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,6223
6063,r160,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,6.6
6063,r161,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,8367
6063,r162,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.9
6063,r163,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,305
6063,r164,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6063,r165,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,64366
6063,r166,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,68.7
6063,r167,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,237
6063,r168,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.3
6063,r169,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7953
6063,r170,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.5
6063,r171,2009,Total,,,,1,77306
6063,r172,2009,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5071
6063,r173,2009,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.6
6063,r174,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,493
6063,r175,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6063,r176,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,5556
6063,r177,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.2
6063,r178,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,7376
6063,r179,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,9.5
6063,r180,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,225
6063,r181,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6063,r182,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,52234
6063,r183,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,67.6
6063,r184,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,345
6063,r185,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.4
6063,r186,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6006
6063,r187,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.8
6063,r188,2010,Total,,,,1,68089
6063,r189,2010,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4766
6063,r190,2010,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.0
6063,r191,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,384
6063,r192,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6063,r193,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,5043
6063,r194,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.4
6063,r195,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,7105
6063,r196,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,10.4
6063,r197,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,266
6063,r198,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.4
6063,r199,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,44737
6063,r200,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,65.7
6063,r201,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,827
6063,r202,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.2
6063,r203,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,4961
6063,r204,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.3
6063,r205,2011,Total,,,,1,58363
6063,r206,2011,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4220
6063,r207,2011,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.2
6063,r208,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,349
6063,r209,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6063,r210,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,4369
6063,r211,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.5
6063,r212,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,6705
6063,r213,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,11.5
6063,r214,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,310
6063,r215,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.5
6063,r216,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,37544
6063,r217,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.3
6063,r218,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,796
6063,r219,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.4
6063,r220,2011,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,4070
6063,r221,2011,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.0
6063,r222,2012,Total,,,,1,58354
6063,r223,2012,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4452
6063,r224,2012,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.6
6063,r225,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,319
6063,r226,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.5
6063,r227,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,4419
6063,r228,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.6
6063,r229,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,7002
6063,r230,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,12.0
6063,r231,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,256
6063,r232,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.4
6063,r233,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,37003
6063,r234,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.4
6063,r235,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1136
6063,r236,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.9
6063,r237,2012,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,3767
6063,r238,2012,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.5
6063,r239,2013,Total,,,,1,55071
6063,r240,2013,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4464
6063,r241,2013,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.1
6063,r242,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,319
6063,r243,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6063,r244,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,4220
6063,r245,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.7
6063,r246,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,6286
6063,r247,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,11.4
6063,r248,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,155
6063,r249,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6063,r250,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,34836
6063,r251,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.3
6063,r252,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1145
6063,r253,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,2.1
6063,r254,2013,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,3646
6063,r255,2013,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.6
6063,r256,2014old<sup>b</sup>,Total,,,,1,55755
6063,r257,2014old<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4600
6063,r258,2014old<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.3
6063,r259,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,272
6063,r260,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.5
6063,r261,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,4472
6063,r262,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,8.0
6063,r263,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,6399
6063,r264,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,11.5
6063,r265,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,121
6063,r266,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
6063,r267,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,35094
6063,r268,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,62.9
6063,r269,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1304
6063,r270,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,2.3
6063,r271,2014old<sup>b</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,3493
6063,r272,2014old<sup>b</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.3
6063,r273,2014new<sup>b</sup>,Total,,,,1,56797
6063,r274,2014new<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4749
6063,r275,2014new<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.4
6063,r276,2014new<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,273
6063,r277,2014new<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.5
