table_id,row_id,aggregated_field_name_and_constituent_fields_full_path,aggregated_field_name_and_constituent_fields_level_1,aggregated_field_name_and_constituent_fields_level_2,aggregated_field_name_and_constituent_fields_level_3,aggregated_field_name_and_constituent_fields_level_4,aggregated_field_name_and_constituent_fields_level_5,aggregated_field_name_and_constituent_fields_hierarchy_depth
1804,r025,"Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Forest biology, forest management, forestry sciences-other<sup>&#8224;</sup>",Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,"Forest biology, forest management, forestry sciences-other<sup>&#8224;</sup>",,4
1804,r026,"Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Forest biology, forest management, forestry sciences-other<sup>&#8224;</sup> -> Forest management, forest resources management<sup>*</sup>",Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,"Forest biology, forest management, forestry sciences-other<sup>&#8224;</sup>","Forest management, forest resources management<sup>*</sup>",5
1804,r027,"Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Forest biology, forest management, forestry sciences-other<sup>&#8224;</sup> -> Forest sciences and biology<sup>*</sup>",Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,"Forest biology, forest management, forestry sciences-other<sup>&#8224;</sup>",Forest sciences and biology<sup>*</sup>,5
1804,r028,"Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Forest biology, forest management, forestry sciences-other<sup>&#8224;</sup> -> Forestry, other ",Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,"Forest biology, forest management, forestry sciences-other<sup>&#8224;</sup>","Forestry, other ",5
1804,r029,Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Natural resources policy and environmental economics<sup>&#8224;</sup>,Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,Natural resources policy and environmental economics<sup>&#8224;</sup>,,4
1804,r030,Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Natural resources policy and environmental economics<sup>&#8224;</sup> -> Natural resource and environmental policy ,Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,Natural resources policy and environmental economics<sup>&#8224;</sup>,Natural resource and environmental policy ,5
1804,r031,Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Natural resources policy and environmental economics<sup>&#8224;</sup> -> Natural resources and environmental economics (agricultural sciences)<sup>*</sup>,Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,Natural resources policy and environmental economics<sup>&#8224;</sup>,Natural resources and environmental economics (agricultural sciences)<sup>*</sup>,5
1804,r032,"Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Natural resources and conservation, wildlife and range management<sup>&#8224;</sup>",Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,"Natural resources and conservation, wildlife and range management<sup>&#8224;</sup>",,4
1804,r033,"Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Natural resources and conservation, wildlife and range management<sup>&#8224;</sup> -> Natural resources and conservation ",Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,"Natural resources and conservation, wildlife and range management<sup>&#8224;</sup>",Natural resources and conservation ,5
1804,r034,"Life sciences -> Agricultural sciences and natural resources -> Natural resources and conservation  -> Natural resources and conservation, wildlife and range management<sup>&#8224;</sup> -> Wildlife, range management<sup>*</sup>",Life sciences,Agricultural sciences and natural resources,Natural resources and conservation ,"Natural resources and conservation, wildlife and range management<sup>&#8224;</sup>","Wildlife, range management<sup>*</sup>",5
1804,r035,"Life sciences -> Agricultural sciences and natural resources -> Agricultural sciences, aggregated<sup>&#8224;</sup>",Life sciences,Agricultural sciences and natural resources,"Agricultural sciences, aggregated<sup>&#8224;</sup>",,,3
1804,r036,"Life sciences -> Agricultural sciences and natural resources -> Agricultural sciences, aggregated<sup>&#8224;</sup> -> Agricultural sciences and natural resources, general<sup>*</sup>",Life sciences,Agricultural sciences and natural resources,"Agricultural sciences, aggregated<sup>&#8224;</sup>","Agricultural sciences and natural resources, general<sup>*</sup>",,4
1804,r037,"Life sciences -> Agricultural sciences and natural resources -> Agricultural sciences, aggregated<sup>&#8224;</sup> -> Agricultural sciences and natural resources, other<sup>*</sup>",Life sciences,Agricultural sciences and natural resources,"Agricultural sciences, aggregated<sup>&#8224;</sup>","Agricultural sciences and natural resources, other<sup>*</sup>",,4
1804,r038,Life sciences -> Biological and biomedical sciences,Life sciences,Biological and biomedical sciences,,,,2
1804,r039,"Life sciences -> Biological and biomedical sciences -> Anatomy, developmental biology<sup>&#8224;</sup>",Life sciences,Biological and biomedical sciences,"Anatomy, developmental biology<sup>&#8224;</sup>",,,3
1804,r040,"Life sciences -> Biological and biomedical sciences -> Anatomy, developmental biology<sup>&#8224;</sup> -> Anatomy<sup>*</sup>",Life sciences,Biological and biomedical sciences,"Anatomy, developmental biology<sup>&#8224;</sup>",Anatomy<sup>*</sup>,,4
1804,r041,"Life sciences -> Biological and biomedical sciences -> Anatomy, developmental biology<sup>&#8224;</sup> -> Developmental biology and embryology",Life sciences,Biological and biomedical sciences,"Anatomy, developmental biology<sup>&#8224;</sup>",Developmental biology and embryology,,4
1804,r042,"Life sciences -> Biological and biomedical sciences -> Bacteriology, parasitology, and virology<sup>&#8224;</sup>",Life sciences,Biological and biomedical sciences,"Bacteriology, parasitology, and virology<sup>&#8224;</sup>",,,3
1804,r043,"Life sciences -> Biological and biomedical sciences -> Bacteriology, parasitology, and virology<sup>&#8224;</sup> -> Bacteriology<sup>*</sup>",Life sciences,Biological and biomedical sciences,"Bacteriology, parasitology, and virology<sup>&#8224;</sup>",Bacteriology<sup>*</sup>,,4
1804,r044,"Life sciences -> Biological and biomedical sciences -> Bacteriology, parasitology, and virology<sup>&#8224;</sup> -> Parasitology<sup>*</sup>",Life sciences,Biological and biomedical sciences,"Bacteriology, parasitology, and virology<sup>&#8224;</sup>",Parasitology<sup>*</sup>,,4
1804,r045,"Life sciences -> Biological and biomedical sciences -> Bacteriology, parasitology, and virology<sup>&#8224;</sup> -> Virology",Life sciences,Biological and biomedical sciences,"Bacteriology, parasitology, and virology<sup>&#8224;</sup>",Virology,,4
1804,r046,Life sciences -> Biological and biomedical sciences -> Biochemistry (biological sciences),Life sciences,Biological and biomedical sciences,Biochemistry (biological sciences),,,3
1804,r047,Life sciences -> Biological and biomedical sciences -> Bioinformatics,Life sciences,Biological and biomedical sciences,Bioinformatics,,,3
1804,r048,Life sciences -> Biological and biomedical sciences -> Biomedical sciences,Life sciences,Biological and biomedical sciences,Biomedical sciences,,,3
1804,r049,Life sciences -> Biological and biomedical sciences -> Biometrics and biostatistics,Life sciences,Biological and biomedical sciences,Biometrics and biostatistics,,,3
1804,r050,Life sciences -> Biological and biomedical sciences -> Biophysics (biological sciences),Life sciences,Biological and biomedical sciences,Biophysics (biological sciences),,,3
1804,r051,"Life sciences -> Biological and biomedical sciences -> Botany, plant pathology, plant physiology<sup>&#8224;</sup>",Life sciences,Biological and biomedical sciences,"Botany, plant pathology, plant physiology<sup>&#8224;</sup>",,,3
1804,r052,"Life sciences -> Biological and biomedical sciences -> Botany, plant pathology, plant physiology<sup>&#8224;</sup> -> Botany and plant biology",Life sciences,Biological and biomedical sciences,"Botany, plant pathology, plant physiology<sup>&#8224;</sup>",Botany and plant biology,,4
1804,r053,"Life sciences -> Biological and biomedical sciences -> Botany, plant pathology, plant physiology<sup>&#8224;</sup> -> Plant pathology and phytopathology (biological sciences)<sup>*</sup>",Life sciences,Biological and biomedical sciences,"Botany, plant pathology, plant physiology<sup>&#8224;</sup>",Plant pathology and phytopathology (biological sciences)<sup>*</sup>,,4
1804,r054,"Life sciences -> Biological and biomedical sciences -> Botany, plant pathology, plant physiology<sup>&#8224;</sup> -> Plant physiology<sup>*</sup>",Life sciences,Biological and biomedical sciences,"Botany, plant pathology, plant physiology<sup>&#8224;</sup>",Plant physiology<sup>*</sup>,,4
1804,r055,Life sciences -> Biological and biomedical sciences -> Cancer biology,Life sciences,Biological and biomedical sciences,Cancer biology,,,3
1804,r056,"Life sciences -> Biological and biomedical sciences -> Cell, cellular biology, and histology",Life sciences,Biological and biomedical sciences,"Cell, cellular biology, and histology",,,3
1804,r057,Life sciences -> Biological and biomedical sciences -> Computational biology,Life sciences,Biological and biomedical sciences,Computational biology,,,3
1804,r058,Life sciences -> Biological and biomedical sciences -> Ecology,Life sciences,Biological and biomedical sciences,Ecology,,,3
1804,r059,"Life sciences -> Biological and biomedical sciences -> Endocrinology, human/animal pathology<sup>&#8224;</sup>",Life sciences,Biological and biomedical sciences,"Endocrinology, human/animal pathology<sup>&#8224;</sup>",,,3
1804,r060,"Life sciences -> Biological and biomedical sciences -> Endocrinology, human/animal pathology<sup>&#8224;</sup> -> Endocrinology<sup>*</sup>",Life sciences,Biological and biomedical sciences,"Endocrinology, human/animal pathology<sup>&#8224;</sup>",Endocrinology<sup>*</sup>,,4
1804,r061,"Life sciences -> Biological and biomedical sciences -> Endocrinology, human/animal pathology<sup>&#8224;</sup> -> Pathology, human and animal",Life sciences,Biological and biomedical sciences,"Endocrinology, human/animal pathology<sup>&#8224;</sup>","Pathology, human and animal",,4
1804,r062,Life sciences -> Biological and biomedical sciences -> Entomology,Life sciences,Biological and biomedical sciences,Entomology,,,3
1804,r063,Life sciences -> Biological and biomedical sciences -> Environmental toxicology,Life sciences,Biological and biomedical sciences,Environmental toxicology,,,3
1804,r064,Life sciences -> Biological and biomedical sciences -> Epidemiology,Life sciences,Biological and biomedical sciences,Epidemiology,,,3
1804,r065,Life sciences -> Biological and biomedical sciences -> Evolutionary biology,Life sciences,Biological and biomedical sciences,Evolutionary biology,,,3
1804,r066,"Life sciences -> Biological and biomedical sciences -> Genetics and genomics, human and animal",Life sciences,Biological and biomedical sciences,"Genetics and genomics, human and animal",,,3
1804,r067,Life sciences -> Biological and biomedical sciences -> Immunology,Life sciences,Biological and biomedical sciences,Immunology,,,3
1804,r068,Life sciences -> Biological and biomedical sciences -> Microbiology,Life sciences,Biological and biomedical sciences,Microbiology,,,3
1804,r069,Life sciences -> Biological and biomedical sciences -> Molecular biology,Life sciences,Biological and biomedical sciences,Molecular biology,,,3
1804,r070,Life sciences -> Biological and biomedical sciences -> Molecular medicine,Life sciences,Biological and biomedical sciences,Molecular medicine,,,3
1804,r071,"Life sciences -> Biological and biomedical sciences -> Neurosciences, neurobiology",Life sciences,Biological and biomedical sciences,"Neurosciences, neurobiology",,,3
1804,r072,Life sciences -> Biological and biomedical sciences -> Nutrition sciences,Life sciences,Biological and biomedical sciences,Nutrition sciences,,,3
1804,r073,"Life sciences -> Biological and biomedical sciences -> Pharmacology, human and animal",Life sciences,Biological and biomedical sciences,"Pharmacology, human and animal",,,3
1804,r074,"Life sciences -> Biological and biomedical sciences -> Physiology, human and animal",Life sciences,Biological and biomedical sciences,"Physiology, human and animal",,,3
1804,r075,Life sciences -> Biological and biomedical sciences -> Plant genetics,Life sciences,Biological and biomedical sciences,Plant genetics,,,3
1804,r076,Life sciences -> Biological and biomedical sciences -> Structural biology,Life sciences,Biological and biomedical sciences,Structural biology,,,3
1804,r077,Life sciences -> Biological and biomedical sciences -> Toxicology,Life sciences,Biological and biomedical sciences,Toxicology,,,3
1804,r078,Life sciences -> Biological and biomedical sciences -> Wildlife biology,Life sciences,Biological and biomedical sciences,Wildlife biology,,,3
1804,r079,Life sciences -> Biological and biomedical sciences -> Zoology,Life sciences,Biological and biomedical sciences,Zoology,,,3
1804,r080,"Life sciences -> Biological and biomedical sciences -> Biological and biomedical sciences, general",Life sciences,Biological and biomedical sciences,"Biological and biomedical sciences, general",,,3
1804,r081,"Life sciences -> Biological and biomedical sciences -> Biotechnology, biology/biomedical sciences-other<sup>&#8224;</sup>",Life sciences,Biological and biomedical sciences,"Biotechnology, biology/biomedical sciences-other<sup>&#8224;</sup>",,,3
1804,r082,"Life sciences -> Biological and biomedical sciences -> Biotechnology, biology/biomedical sciences-other<sup>&#8224;</sup> -> Biotechnology<sup>*</sup>",Life sciences,Biological and biomedical sciences,"Biotechnology, biology/biomedical sciences-other<sup>&#8224;</sup>",Biotechnology<sup>*</sup>,,4
1804,r083,"Life sciences -> Biological and biomedical sciences -> Biotechnology, biology/biomedical sciences-other<sup>&#8224;</sup> -> Biological and biomedical sciences, other",Life sciences,Biological and biomedical sciences,"Biotechnology, biology/biomedical sciences-other<sup>&#8224;</sup>","Biological and biomedical sciences, other",,4
1804,r084,Life sciences -> Health sciences,Life sciences,Health sciences,,,,2
1804,r085,Life sciences -> Health sciences -> Environmental health,Life sciences,Health sciences,Environmental health,,,3
1804,r086,Life sciences -> Health sciences -> Health and behavior,Life sciences,Health sciences,Health and behavior,,,3
1804,r087,Life sciences -> Health sciences -> Health services/systems administration<sup>&#8224;</sup>,Life sciences,Health sciences,Health services/systems administration<sup>&#8224;</sup>,,,3
1804,r088,Life sciences -> Health sciences -> Health services/systems administration<sup>&#8224;</sup> -> Health systems administration<sup>*</sup>,Life sciences,Health sciences,Health services/systems administration<sup>&#8224;</sup>,Health systems administration<sup>*</sup>,,4
1804,r089,Life sciences -> Health sciences -> Health services/systems administration<sup>&#8224;</sup> -> Health services research,Life sciences,Health sciences,Health services/systems administration<sup>&#8224;</sup>,Health services research,,4
1804,r090,"Life sciences -> Health sciences -> Kinesiology, exercise science",Life sciences,Health sciences,"Kinesiology, exercise science",,,3
1804,r091,"Life sciences -> Health sciences -> Medical physics, radiological science",Life sciences,Health sciences,"Medical physics, radiological science",,,3
1804,r092,Life sciences -> Health sciences -> Nursing science,Life sciences,Health sciences,Nursing science,,,3
1804,r093,Life sciences -> Health sciences -> Pharmaceutical sciences,Life sciences,Health sciences,Pharmaceutical sciences,,,3
1804,r094,Life sciences -> Health sciences -> Public health,Life sciences,Health sciences,Public health,,,3
1804,r095,"Life sciences -> Health sciences -> Rehabilitation, therapeutic services",Life sciences,Health sciences,"Rehabilitation, therapeutic services",,,3
1804,r096,Life sciences -> Health sciences -> Speech-language pathology and audiology,Life sciences,Health sciences,Speech-language pathology and audiology,,,3
1804,r097,"Life sciences -> Health sciences -> Health sciences, aggregated<sup>&#8224;</sup>",Life sciences,Health sciences,"Health sciences, aggregated<sup>&#8224;</sup>",,,3
1804,r098,"Life sciences -> Health sciences -> Health sciences, aggregated<sup>&#8224;</sup> -> Gerontology (health sciences)<sup>*</sup>",Life sciences,Health sciences,"Health sciences, aggregated<sup>&#8224;</sup>",Gerontology (health sciences)<sup>*</sup>,,4
1804,r099,"Life sciences -> Health sciences -> Health sciences, aggregated<sup>&#8224;</sup> -> Oral biology, oral pathology<sup>*</sup>",Life sciences,Health sciences,"Health sciences, aggregated<sup>&#8224;</sup>","Oral biology, oral pathology<sup>*</sup>",,4
1804,r100,"Life sciences -> Health sciences -> Health sciences, aggregated<sup>&#8224;</sup> -> Veterinary sciences",Life sciences,Health sciences,"Health sciences, aggregated<sup>&#8224;</sup>",Veterinary sciences,,4
1804,r101,"Life sciences -> Health sciences -> Health sciences, aggregated<sup>&#8224;</sup> -> Health sciences, general",Life sciences,Health sciences,"Health sciences, aggregated<sup>&#8224;</sup>","Health sciences, general",,4
1804,r102,"Life sciences -> Health sciences -> Health sciences, aggregated<sup>&#8224;</sup> -> Health sciences, other",Life sciences,Health sciences,"Health sciences, aggregated<sup>&#8224;</sup>","Health sciences, other",,4
1804,r103,Physical sciences and earth sciences,Physical sciences and earth sciences,,,,,1
1804,r104,Physical sciences and earth sciences -> Chemistry,Physical sciences and earth sciences,Chemistry,,,,2
1804,r105,Physical sciences and earth sciences -> Chemistry -> Analytical chemistry,Physical sciences and earth sciences,Chemistry,Analytical chemistry,,,3
1804,r106,Physical sciences and earth sciences -> Chemistry -> Chemical biology,Physical sciences and earth sciences,Chemistry,Chemical biology,,,3
1804,r107,Physical sciences and earth sciences -> Chemistry -> Inorganic chemistry,Physical sciences and earth sciences,Chemistry,Inorganic chemistry,,,3
1804,r108,Physical sciences and earth sciences -> Chemistry -> Medicinal chemistry,Physical sciences and earth sciences,Chemistry,Medicinal chemistry,,,3
1804,r109,Physical sciences and earth sciences -> Chemistry -> Organic chemistry,Physical sciences and earth sciences,Chemistry,Organic chemistry,,,3
1804,r110,Physical sciences and earth sciences -> Chemistry -> Physical chemistry,Physical sciences and earth sciences,Chemistry,Physical chemistry,,,3
1804,r111,Physical sciences and earth sciences -> Chemistry -> Polymer chemistry,Physical sciences and earth sciences,Chemistry,Polymer chemistry,,,3
1804,r112,Physical sciences and earth sciences -> Chemistry -> Theoretical chemistry,Physical sciences and earth sciences,Chemistry,Theoretical chemistry,,,3
1804,r113,"Physical sciences and earth sciences -> Chemistry -> Chemistry, general",Physical sciences and earth sciences,Chemistry,"Chemistry, general",,,3
1804,r114,"Physical sciences and earth sciences -> Chemistry -> Chemistry, other",Physical sciences and earth sciences,Chemistry,"Chemistry, other",,,3
1804,r115,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",,,,2
1804,r116,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Atmospheric science and meteorology",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Atmospheric science and meteorology,,,3
1804,r117,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Atmospheric science and meteorology -> Atmospheric physics, meteorology<sup>&#8224;</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Atmospheric science and meteorology,"Atmospheric physics, meteorology<sup>&#8224;</sup>",,4
1804,r118,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Atmospheric science and meteorology -> Atmospheric physics, meteorology<sup>&#8224;</sup> -> Atmospheric physics and dynamics ",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Atmospheric science and meteorology,"Atmospheric physics, meteorology<sup>&#8224;</sup>",Atmospheric physics and dynamics ,5
1804,r119,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Atmospheric science and meteorology -> Atmospheric physics, meteorology<sup>&#8224;</sup> -> Meteorology<sup>*</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Atmospheric science and meteorology,"Atmospheric physics, meteorology<sup>&#8224;</sup>",Meteorology<sup>*</sup>,5
1804,r120,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Atmospheric science and meteorology -> Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Atmospheric science and meteorology,"Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;</sup>",,4
1804,r121,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Atmospheric science and meteorology -> Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;</sup> -> Atmospheric chemistry and climatology",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Atmospheric science and meteorology,"Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;</sup>",Atmospheric chemistry and climatology,5
1804,r122,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Atmospheric science and meteorology -> Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;</sup> -> Atmospheric science and meteorology, general",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Atmospheric science and meteorology,"Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;</sup>","Atmospheric science and meteorology, general",5
1804,r123,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Atmospheric science and meteorology -> Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;</sup> -> Atmospheric science and meteorology, other<sup>*</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Atmospheric science and meteorology,"Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other<sup>&#8224;</sup>","Atmospheric science and meteorology, other<sup>*</sup>",5
1804,r124,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geological sciences",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Geological sciences,,,3
1804,r125,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geological sciences -> Geochemistry, mineralogy<sup>&#8224;</sup>",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Geological sciences,"Geochemistry, mineralogy<sup>&#8224;</sup>",,4
1804,r126,"Physical sciences and earth sciences -> Geosciences, atmospheric, and ocean sciences -> Geological sciences -> Geochemistry, mineralogy<sup>&#8224;</sup> -> Geochemistry",Physical sciences and earth sciences,"Geosciences, atmospheric, and ocean sciences",Geological sciences,"Geochemistry, mineralogy<sup>&#8224;</sup>",Geochemistry,5
