table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022,field_2023_all_social_sciences,field_2023_anthropology,field_2023_economics,field_2023_political_science_and_government,field_2023_sociology_demography_and_population_studies,field_2023_social_sciences_nec
12698,r017,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,16,"['9,105', '']","['7,673', '']","['10,921', '']","['13,624', '']","['0', '']","['2', '']","['9', '']","['3,682', '']","['9,931', '']"
12698,r018,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,17,"['8,838', '']","['11,023', '']","['13,123', '']","['13,562', '']","['662', '']","['2,504', '']","['1,206', '']","['699', '']","['8,491', '']"
12698,r019,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,18,"['10,339', '']","['12,928', '']","['11,765', '']","['13,532', '']","['1,094', '']","['51', '']","['493', '']","['9,700', '']","['2,194', '']"
12698,r020,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,19,"['17,297', '']","['10,795', '']","['13,019', '']","['13,329', '']","['245', '']","['260', '']","['51', '']","['2,434', '']","['10,339', '']"
12698,r021,All institutions -> U. Georgia,All institutions,U. Georgia,2,20,"['6,118', '']","['9,262', '']","['13,225', '']","['13,265', '']","['620', '']","['9,579', '']","['295', '']","['37', '']","['2,734', '']"
12698,r022,All institutions -> U. Utah,All institutions,U. Utah,2,21,"['8,098', '']","['3,396', '']","['11,759', '']","['12,980', '']","['543', '']","['75', '']","['141', '']","['11,629', '']","['592', '']"
12698,r023,All institutions -> George Washington U.,All institutions,George Washington U.,2,22,"['8,955', '']","['8,227', '']","['10,477', '']","['12,515', '']","['1,174', '']","['653', '']","['145', '']","['2,756', '']","['7,787', '']"
12698,r024,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,23,"['10,746', '']","['9,443', '']","['12,219', '']","['12,385', '']","['317', '']","['3,210', '']","['370', '']","['4,598', '']","['3,890', '']"
12698,r025,All institutions -> George Mason U.,All institutions,George Mason U.,2,24,"['6,074', '']","['7,601', '']","['9,194', '']","['12,132', '']","['0', '']","['7', '']","['402', '']","['900', '']","['10,823', '']"
12698,r026,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,25,"['11,527', '']","['9,168', '']","['9,730', '']","['12,038', '']","['923', '']","['420', '']","['0', '']","['8,026', '']","['2,669', '']"
12698,r027,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,26,"['6,208', '']","['8,913', '']","['11,473', '']","['11,283', '']","['22', '']","['1,785', '']","['0', '']","['3,567', '']","['5,909', '']"
12698,r028,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,27,"['8,526', '']","['11,898', '']","['13,131', '']","['11,247', '']","['383', '']","['5,247', '']","['186', '']","['0', '']","['5,431', '']"
12698,r029,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,28,"['6,333', '']","['6,899', '']","['8,206', '']","['10,546', '']","['65', '']","['13', '']","['2,186', '']","['5,349', '']","['2,933', '']"
12698,r030,All institutions -> New York U.,All institutions,New York U.,2,29,"['5,450', '']","['6,585', '']","['9,297', '']","['10,489', '']","['0', '']","['233', '']","['659', '']","['5,915', '']","['3,682', '']"
12698,r031,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,30,"['9,654', '']","['9,435', '']","['9,231', '']","['10,144', '']","['168', '']","['502', '']","['5,287', '']","['2,217', '']","['1,970', '']"
12698,r032,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,31,"['5,489', '']","['5,495', '']","['8,148', '']","['10,143', '']","['157', '']","['4,658', '']","['684', '']","['868', '']","['3,776', '']"
12698,r033,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,32,"['5,873', '']","['10,424', '']","['13,236', '']","['9,993', '']","['56', '']","['1,558', '']","['1,122', '']","['2,903', '']","['4,354', '']"
12698,r034,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,33,"['6,424', '']","['5,534', '']","['9,284', '']","['9,496', '']","['0', '']","['4,901', '']","['76', '']","['0', '']","['4,519', '']"
12698,r035,All institutions -> U. Chicago,All institutions,U. Chicago,2,34,"['10,380', '']","['13,190', '']","['9,500', '']","['9,412', '']","['84', '']","['1,346', '']","['194', '']","['1,833', '']","['5,955', '']"
12698,r036,All institutions -> Johns Hopkins U.<sup>c</sup>,All institutions,Johns Hopkins U.<sup>c</sup>,2,35,"['4,910', '']","['2,726', '']","['6,290', '']","['9,001', '']","['27', '']","['54', '']","['0', '']","['8,584', '']","['336', '']"
12698,r037,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,36,"['8,715', '']","['6,894', '']","['7,838', '']","['8,774', '']","['4,162', '']","['650', '']","['173', '']","['508', '']","['3,281', '']"
12698,r038,All institutions -> U. Arizona,All institutions,U. Arizona,2,37,"['6,264', '']","['6,333', '']","['7,363', '']","['8,487', '']","['2,126', '']","['72', '']","['449', '']","['981', '']","['4,859', '']"
12698,r039,All institutions -> Cornell U.,All institutions,Cornell U.,2,38,"['7,441', '']","['5,374', '']","['4,621', '']","['8,061', '']","['164', '']","['1,919', '']","['304', '']","['3,521', '']","['2,153', '']"
12698,r040,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,39,"['2,924', '']","['5,282', '']","['10,662', '']","['7,973', '']","['0', '']","['737', '']","['766', '']","['4,688', '']","['1,782', '']"
12698,r041,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,40,"['3,856', '']","['4,698', '']","['6,262', '']","['7,694', '']","['0', '']","['6,378', '']","['0', '']","['0', '']","['1,316', '']"
12698,r042,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,41,"['6,882', '']","['7,957', '']","['6,922', '']","['7,478', '']","['102', '']","['0', '']","['28', '']","['2,901', '']","['4,447', '']"
12698,r043,All institutions -> U. Florida,All institutions,U. Florida,2,42,"['4,981', '']","['5,584', '']","['7,942', '']","['7,471', '']","['525', '']","['1,290', '']","['2,198', '']","['55', '']","['3,403', '']"
12698,r044,All institutions -> Princeton U.,All institutions,Princeton U.,2,43,"['5,802', '']","['6,743', '']","['7,521', '']","['7,135', '']","['94', '']","['742', '']","['2,265', '']","['4,034', '']","['0', '']"
12698,r045,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,44,"['5,801', '']","['5,898', '']","['6,096', '']","['7,087', '']","['0', '']","['59', '']","['0', '']","['374', '']","['6,654', '']"
12698,r046,All institutions -> Florida International U.,All institutions,Florida International U.,2,45,"['2,885', '']","['4,126', '']","['5,941', '']","['7,042', '']","['0', '']","['577', '']","['1,302', '']","['523', '']","['4,640', '']"
12698,r047,All institutions -> U. Delaware,All institutions,U. Delaware,2,46,"['6,459', '']","['5,713', '']","['5,313', '']","['6,363', '']","['0', '']","['1,106', '']","['35', '']","['1,614', '']","['3,608', '']"
12698,r048,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,47,"['5,955', '']","['4,550', '']","['5,286', '']","['6,347', '']","['289', '']","['4,867', '']","['455', '']","['736', '']","['0', '']"
12698,r049,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,48,"['ne', '']","['4,662', 'i']","['5,496', 'i']","['6,035', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['6,035', 'i']"
12698,r050,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,49,"['4,623', '']","['5,622', '']","['4,681', '']","['5,955', '']","['0', '']","['0', '']","['4,778', '']","['412', '']","['765', '']"
12698,r051,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,50,"['2,968', '']","['3,279', '']","['5,165', '']","['5,762', '']","['0', '']","['0', '']","['0', '']","['5,762', '']","['0', '']"
12698,r052,All institutions -> Stanford U.,All institutions,Stanford U.,2,51,"['5,291', '']","['5,926', '']","['6,084', '']","['5,626', '']","['78', '']","['825', '']","['1,894', '']","['114', '']","['2,715', '']"
12698,r053,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,52,"['4,688', '']","['8,200', '']","['5,501', '']","['5,623', '']","['0', '']","['202', '']","['2,290', '']","['1,607', '']","['1,524', '']"
12698,r054,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,53,"['3,263', '']","['2,395', '']","['2,156', '']","['5,493', '']","['0', '']","['85', '']","['4,841', '']","['94', '']","['473', '']"
12698,r055,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,54,"['6,531', '']","['6,531', '']","['5,175', '']","['5,331', '']","['0', '']","['93', '']","['3,549', '']","['14', '']","['1,675', '']"
12698,r056,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,54,"['19', '']","['919', '']","['4,526', '']","['5,331', '']","['0', '']","['4,184', '']","['1,040', '']","['0', '']","['107', '']"
12698,r057,All institutions -> Clemson U.,All institutions,Clemson U.,2,56,"['3,840', '']","['4,781', '']","['5,191', '']","['5,328', '']","['0', '']","['64', '']","['165', '']","['1,434', '']","['3,665', '']"
12698,r058,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,57,"['3,051', '']","['3,291', '']","['558', '']","['5,227', '']","['33', '']","['0', '']","['0', '']","['200', '']","['4,994', '']"
12698,r059,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,58,"['4,420', '']","['3,915', '']","['5,104', '']","['5,006', '']","['1,790', '']","['332', '']","['0', '']","['676', '']","['2,208', '']"
12698,r060,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,59,"['2,376', '']","['2,660', '']","['3,998', '']","['4,897', '']","['333', '']","['0', '']","['431', '']","['1,321', '']","['2,812', '']"
12698,r061,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,60,"['2,770', '']","['2,405', '']","['3,723', '']","['4,786', '']","['1,085', '']","['0', '']","['54', '']","['2,738', '']","['909', '']"
12698,r062,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,61,"['13,505', '']","['3,475', '']","['3,343', '']","['4,779', '']","['1,916', '']","['3', '']","['2,455', '']","['11', '']","['394', '']"
12698,r063,All institutions -> Washington State U.,All institutions,Washington State U.,2,62,"['4,140', '']","['7,120', '']","['4,994', '']","['4,771', '']","['316', '']","['1,972', '']","['79', '']","['273', '']","['2,131', '']"
12698,r064,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,63,"['1,238', '']","['1,686', '']","['3,735', '']","['4,523', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,523', '']"
12698,r065,All institutions -> Yale U.,All institutions,Yale U.,2,64,"['1,833', '']","['2,083', '']","['1,846', '']","['4,316', '']","['596', '']","['1,608', '']","['14', '']","['1,759', '']","['339', '']"
12698,r066,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,65,"['4,272', '']","['3,156', '']","['4,265', '']","['4,128', '']","['0', '']","['2,572', '']","['23', '']","['1,236', '']","['297', '']"
12698,r067,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,66,"['21,373', '']","['3,055', '']","['7,754', '']","['4,063', '']","['0', '']","['0', '']","['0', '']","['790', '']","['3,273', '']"
12698,r068,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>d</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>d</sup>",2,67,"['na', '']","['na', '']","['na', '']","['4,049', '']","['0', '']","['616', '']","['0', '']","['2,832', '']","['601', '']"
12698,r069,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,68,"['4,175', '']","['3,447', '']","['3,760', '']","['4,015', '']","['0', '']","['2,915', '']","['43', '']","['398', '']","['659', '']"
12698,r070,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,69,"['0', '']","['3,730', '']","['3,630', '']","['3,998', '']","['226', '']","['1,515', '']","['2,257', '']","['0', '']","['0', '']"
12698,r071,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,70,"['3,021', '']","['4,000', '']","['3,389', '']","['3,989', '']","['0', '']","['0', '']","['65', '']","['0', '']","['3,924', '']"
12698,r072,All institutions -> Texas State U.,All institutions,Texas State U.,2,71,"['3,931', '']","['3,212', '']","['2,781', '']","['3,882', '']","['653', '']","['0', '']","['0', '']","['176', '']","['3,053', '']"
12698,r073,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,72,"['3,007', '']","['3,260', '']","['4,152', '']","['3,828', '']","['13', '']","['0', '']","['1,771', '']","['115', '']","['1,929', '']"
12698,r074,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,73,"['1,596', '']","['1,848', '']","['2,850', '']","['3,797', '']","['456', '']","['117', '']","['20', '']","['1,264', '']","['1,940', '']"
12698,r075,All institutions -> American U.,All institutions,American U.,2,74,"['6,887', '']","['3,675', '']","['4,239', '']","['3,759', '']","['0', '']","['113', '']","['648', '']","['138', '']","['2,860', '']"
12698,r076,All institutions -> Florida State U.,All institutions,Florida State U.,2,75,"['1,463', '']","['2,050', '']","['2,402', '']","['3,744', '']","['247', '']","['45', '']","['99', '']","['299', '']","['3,054', '']"
12698,r077,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,76,"['2,189', '']","['2,959', '']","['2,513', '']","['3,695', '']","['303', '']","['32', '']","['3,017', '']","['83', '']","['260', '']"
12698,r078,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,77,"['3,220', '']","['3,251', '']","['3,142', '']","['3,641', '']","['0', '']","['483', '']","['0', '']","['820', '']","['2,338', '']"
12698,r079,All institutions -> U. Vermont,All institutions,U. Vermont,2,78,"['272', '']","['667', '']","['1,533', '']","['3,534', '']","['52', '']","['3,121', '']","['0', '']","['0', '']","['361', '']"
12698,r080,All institutions -> Boston C.,All institutions,Boston C.,2,79,"['3,307', '']","['3,631', '']","['3,829', '']","['3,323', '']","['0', '']","['21', '']","['78', '']","['3,020', '']","['204', '']"
12698,r081,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,80,"['1,364', '']","['1,300', '']","['3,141', '']","['3,237', '']","['460', '']","['10', '']","['2,249', '']","['518', '']","['0', '']"
12698,r082,All institutions -> U. Denver,All institutions,U. Denver,2,81,"['1,944', '']","['1,549', '']","['1,707', '']","['3,213', '']","['48', '']","['56', '']","['70', '']","['0', '']","['3,039', '']"
12698,r083,All institutions -> U. Memphis,All institutions,U. Memphis,2,82,"['973', '']","['2,072', '']","['2,800', '']","['3,198', '']","['0', '']","['0', '']","['138', '']","['1,794', '']","['1,266', '']"
12698,r084,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,83,"['2,192', '']","['2,343', '']","['2,349', '']","['3,155', '']","['280', '']","['13', '']","['263', '']","['182', '']","['2,417', '']"
12698,r085,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,84,"['3,621', '']","['3,562', '']","['4,175', '']","['3,021', '']","['69', '']","['1,815', '']","['473', '']","['0', '']","['664', '']"
12698,r086,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,85,"['2,807', '']","['3,532', '']","['2,532', 'i']","['2,996', '']","['0', '']","['2,955', '']","['25', '']","['16', '']","['0', '']"
12698,r087,All institutions -> Tulane U.,All institutions,Tulane U.,2,86,"['2,175', '']","['2,598', '']","['3,217', '']","['2,919', '']","['236', '']","['1,261', '']","['60', '']","['1,155', '']","['207', '']"
12698,r088,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,87,"['3,357', '']","['2,513', '']","['3,468', '']","['2,911', '']","['0', '']","['0', '']","['57', '']","['2,027', '']","['827', '']"
12698,r089,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,88,"['2,031', '']","['1,889', '']","['3,198', '']","['2,880', '']","['185', '']","['985', '']","['377', '']","['588', '']","['745', '']"
12698,r090,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,89,"['1,146', '']","['1,628', '']","['2,326', '']","['2,867', '']","['36', '']","['1,136', '']","['58', '']","['1,448', '']","['189', '']"
12698,r091,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,90,"['3,481', '']","['3,169', '']","['2,363', '']","['2,851', '']","['212', '']","['8', '']","['0', '']","['2,034', '']","['597', '']"
12698,r092,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,91,"['5,008', '']","['1,902', '']","['1,843', '']","['2,790', '']","['305', '']","['51', '']","['1,452', '']","['113', '']","['869', '']"
12698,r093,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,92,"['1,549', '']","['2,396', '']","['2,530', '']","['2,747', '']","['0', '']","['0', '']","['357', '']","['0', '']","['2,390', '']"
12698,r094,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,93,"['3,537', '']","['4,445', '']","['3,543', '']","['2,620', '']","['0', '']","['1,714', '']","['182', '']","['724', '']","['0', '']"
12698,r095,All institutions -> Rice U.,All institutions,Rice U.,2,94,"['1,719', '']","['2,229', '']","['1,896', '']","['2,517', '']","['413', '']","['324', '']","['100', '']","['1,548', '']","['132', '']"
12698,r096,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,95,"['1,518', '']","['1,129', '']","['1,817', '']","['2,463', '']","['0', '']","['292', '']","['113', '']","['0', '']","['2,058', '']"
12698,r097,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,96,"['1,549', '']","['1,711', '']","['1,652', '']","['2,454', '']","['270', '']","['0', '']","['1', '']","['84', '']","['2,099', '']"
12698,r098,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,97,"['1,308', '']","['2,003', '']","['2,303', '']","['2,263', '']","['218', '']","['290', '']","['331', '']","['10', '']","['1,414', '']"
12698,r099,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,98,"['2,034', '']","['1,827', '']","['1,970', '']","['2,164', '']","['12', '']","['0', '']","['0', '']","['0', '']","['2,152', '']"
12698,r100,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,99,"['1,829', '']","['2,142', '']","['2,435', '']","['2,116', '']","['414', '']","['225', '']","['6', '']","['9', '']","['1,462', '']"
12698,r101,All institutions -> Tufts U.,All institutions,Tufts U.,2,100,"['1,200', '']","['2,961', '']","['3,547', '']","['2,089', '']","['155', '']","['251', '']","['0', '']","['0', '']","['1,683', '']"
12698,r102,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,101,"['1,795', '']","['2,719', '']","['1,773', '']","['2,043', '']","['538', '']","['1,263', '']","['0', '']","['242', '']","['0', '']"
12698,r103,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,102,"['1,272', '']","['1,363', '']","['1,268', '']","['2,024', '']","['0', '']","['303', '']","['58', '']","['153', '']","['1,510', '']"
12698,r104,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,103,"['1,391', '']","['1,611', '']","['1,606', '']","['2,006', '']","['334', '']","['441', '']","['908', '']","['55', '']","['268', '']"
12698,r105,All institutions -> William & Mary,All institutions,William & Mary,2,104,"['5,018', '']","['4,366', '']","['3,481', '']","['1,997', '']","['20', '']","['0', '']","['1,819', '']","['134', '']","['24', '']"
12698,r106,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,105,"['343', '']","['363', '']","['1,830', '']","['1,989', '']","['0', '']","['1,192', '']","['52', '']","['170', '']","['575', '']"
12698,r107,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,106,"['4,678', '']","['3,225', '']","['2,218', '']","['1,966', '']","['0', '']","['921', '']","['0', '']","['0', '']","['1,045', '']"
12698,r108,All institutions -> National Defense U.,All institutions,National Defense U.,2,107,"['2,383', '']","['2,186', '']","['3,020', '']","['1,951', '']","['0', '']","['0', '']","['1,951', '']","['0', '']","['0', '']"
12698,r109,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,108,"['2,237', '']","['2,017', '']","['1,996', '']","['1,916', '']","['272', '']","['1,375', '']","['35', '']","['107', '']","['127', '']"
12698,r110,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,109,"['0', '']","['289', '']","['579', '']","['1,911', '']","['0', '']","['0', '']","['296', '']","['110', '']","['1,505', '']"
12698,r111,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,110,"['640', '']","['951', '']","['1,300', '']","['1,851', '']","['160', '']","['10', '']","['782', '']","['358', '']","['541', '']"
12698,r112,All institutions -> Portland State U.,All institutions,Portland State U.,2,111,"['1,476', '']","['1,663', '']","['1,213', '']","['1,834', '']","['933', '']","['3', '']","['112', '']","['229', '']","['557', '']"
12698,r113,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,112,"['835', '']","['1,196', '']","['2,001', '']","['1,824', '']","['235', '']","['45', '']","['115', '']","['103', '']","['1,326', '']"
12698,r114,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,113,"['2,348', '']","['2,223', '']","['2,188', '']","['1,789', '']","['43', '']","['57', '']","['572', '']","['381', '']","['736', '']"
12698,r115,All institutions -> U. Idaho,All institutions,U. Idaho,2,114,"['3,073', '']","['2,779', '']","['3,775', '']","['1,788', '']","['0', '']","['604', '']","['100', '']","['699', '']","['385', '']"
12698,r116,All institutions -> U. Oregon,All institutions,U. Oregon,2,115,"['1,893', '']","['1,468', '']","['1,392', '']","['1,764', '']","['346', '']","['65', '']","['135', '']","['12', '']","['1,206', '']"
12698,r117,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,116,"['867', '']","['1,036', '']","['1,137', '']","['1,763', '']","['0', '']","['8', '']","['0', '']","['0', '']","['1,755', '']"
12698,r118,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,117,"['443', '']","['629', '']","['955', '']","['1,759', '']","['141', '']","['0', '']","['693', '']","['0', '']","['925', '']"
12698,r119,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,118,"['0', '']","['0', '']","['0', '']","['1,634', '']","['0', '']","['174', '']","['0', '']","['0', '']","['1,460', '']"
12698,r120,All institutions -> Temple U.,All institutions,Temple U.,2,119,"['1,614', '']","['1,486', '']","['1,380', '']","['1,618', '']","['87', '']","['0', '']","['115', '']","['42', '']","['1,374', '']"
12698,r121,All institutions -> Boise State U.,All institutions,Boise State U.,2,120,"['1,884', '']","['1,566', '']","['1,468', '']","['1,614', '']","['76', '']","['0', '']","['0', '']","['14', '']","['1,524', '']"
12698,r122,All institutions -> Emory U.,All institutions,Emory U.,2,121,"['916', '']","['905', '']","['804', '']","['1,595', '']","['0', '']","['89', '']","['170', '']","['1,317', '']","['19', '']"
12698,r123,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,122,"['1,449', '']","['597', '']","['837', '']","['1,580', '']","['0', '']","['1,541', '']","['39', '']","['0', '']","['0', '']"
12698,r124,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,123,"['3,246', '']","['3,713', '']","['3,221', '']","['1,489', '']","['84', '']","['393', '']","['92', '']","['250', '']","['670', '']"
