table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10097,r052,All institutions -> U. Colorado Anschutz Medical Campus<sup>c</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>c</sup>,2,51,"['611,358', '']","['429,949', '']","['24,575', '']","['47,955', '']","['52,346', '']","['43,531', '']","['13,002', '']"
10097,r053,All institutions -> U. Iowa,All institutions,U. Iowa,2,52,"['594,215', '']","['314,346', '']","['5,957', '']","['220,605', '']","['32,201', '']","['21,085', '']","['21', '']"
10097,r054,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,53,"['591,861', '']","['240,305', '']","['75,010', '']","['225,690', '']","['37,005', '']","['6,972', '']","['6,879', '']"
10097,r055,All institutions -> U. Chicago,All institutions,U. Chicago,2,54,"['591,805', '']","['456,806', '']","['322', '']","['40,734', '']","['46,694', '']","['45,554', '']","['1,695', '']"
10097,r056,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,55,"['583,203', '']","['250,582', '']","['130,707', '']","['145,171', '']","['52,960', '']","['3,451', '']","['332', '']"
10097,r057,All institutions -> U. Georgia,All institutions,U. Georgia,2,56,"['545,631', '']","['220,343', '']","['55,206', '']","['237,894', '']","['12,775', '']","['12,380', '']","['7,033', '']"
10097,r058,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,57,"['534,947', '']","['291,393', '']","['15,008', '']","['115,832', '']","['42,941', '']","['33,110', '']","['36,663', '']"
10097,r059,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,58,"['492,639', '']","['242,135', '']","['1,424', '']","['164,488', '']","['35,318', '']","['49,274', '']","['0', '']"
10097,r060,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,59,"['479,226', '']","['346,724', '']","['1,322', '']","['45,950', '']","['43,965', '']","['40,925', '']","['340', '']"
10097,r061,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,60,"['478,142', '']","['326,401', '']","['5,009', '']","['54,587', '']","['17,200', '']","['52,970', '']","['21,975', '']"
10097,r062,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,61,"['476,517', '']","['253,852', '']","['32,619', '']","['137,897', '']","['10,715', '']","['13,292', '']","['28,142', '']"
10097,r063,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,62,"['467,389', '']","['380,423', '']","['6,503', '']","['53,133', '']","['4,856', '']","['20,142', '']","['2,332', '']"
10097,r064,All institutions -> Princeton U.,All institutions,Princeton U.,2,63,"['461,185', '']","['218,390', '']","['255', '']","['102,851', '']","['17,455', '']","['73,840', '']","['48,394', '']"
10097,r065,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,64,"['456,911', '']","['316,727', '']","['30,749', '']","['65,700', '']","['11,888', '']","['22,618', '']","['9,229', '']"
10097,r066,All institutions -> U. Rochester,All institutions,U. Rochester,2,65,"['450,805', '']","['334,503', '']","['2,037', '']","['53,315', '']","['36,329', '']","['18,783', '']","['5,838', '']"
10097,r067,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,66,"['449,707', '']","['259,160', '']","['4,379', '']","['123,903', '']","['42,115', '']","['13,772', '']","['6,378', '']"
10097,r068,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,67,"['440,573', '']","['251,328', '']","['6,914', '']","['131,574', '']","['11,917', '']","['30,691', '']","['8,149', '']"
10097,r069,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,68,"['439,709', '']","['218,231', '']","['33,635', '']","['122,816', '']","['29,723', '']","['26,045', '']","['9,259', '']"
10097,r070,All institutions -> U. Miami,All institutions,U. Miami,2,69,"['439,300', '']","['265,212', '']","['18,607', '']","['97,990', '']","['35,378', '']","['21,416', '']","['697', '']"
10097,r071,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,70,"['432,310', '']","['182,432', '']","['35,573', '']","['181,090', '']","['17,608', '']","['10,296', '']","['5,311', '']"
10097,r072,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,71,"['413,763', '']","['32,396', '']","['97,519', '']","['110,878', '']","['169,101', '']","['223', '']","['3,646', '']"
10097,r073,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,72,"['408,656', '']","['210,994', '']","['26,614', '']","['140,592', '']","['15,450', '']","['11,616', '']","['3,390', '']"
10097,r074,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,73,"['405,898', '']","['166,726', '']","['34,539', '']","['173,811', '']","['16,124', '']","['14,537', '']","['161', '']"
10097,r075,All institutions -> U. Kansas,All institutions,U. Kansas,2,74,"['405,267', '']","['200,117', '']","['29,376', '']","['120,620', '']","['29,384', '']","['12,073', '']","['13,697', '']"
10097,r076,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,75,"['405,166', '']","['206,552', '']","['24,683', '']","['146,620', '']","['12,463', '']","['12,424', '']","['2,424', '']"
10097,r077,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,76,"['393,184', '']","['187,156', '']","['37,071', '']","['134,050', '']","['18,924', '']","['15,284', '']","['699', '']"
10097,r078,All institutions -> Washington State U.,All institutions,Washington State U.,2,77,"['368,396', '']","['187,580', '']","['54,610', '']","['103,067', '']","['9,099', '']","['13,119', '']","['921', '']"
10097,r079,All institutions -> U. Delaware,All institutions,U. Delaware,2,78,"['368,107', '']","['194,775', '']","['11,552', '']","['142,398', '']","['5,839', '']","['5,252', '']","['8,291', '']"
10097,r080,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,79,"['367,557', '']","['230,752', '']","['4,242', '']","['103,966', '']","['11,371', '']","['13,166', '']","['4,060', '']"
10097,r081,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,80,"['360,877', '']","['94,693', '']","['102', '']","['225,209', '']","['2,292', '']","['37,218', '']","['1,363', '']"
10097,r082,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,81,"['358,204', '']","['258,147', '']","['2,878', '']","['49,909', '']","['20,870', '']","['20,992', '']","['5,408', '']"
10097,r083,All institutions -> Florida State U.,All institutions,Florida State U.,2,82,"['355,986', '']","['163,744', '']","['24,003', '']","['152,444', '']","['4,914', '']","['3,723', '']","['7,158', '']"
10097,r084,All institutions -> Utah State U.,All institutions,Utah State U.,2,83,"['344,851', '']","['280,866', '']","['22,243', '']","['28,019', '']","['6,871', '']","['578', '']","['6,274', '']"
10097,r085,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,84,"['344,556', '']","['111,886', '']","['69,770', '']","['138,650', '']","['13,449', '']","['4,727', '']","['6,074', '']"
10097,r086,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,85,"['344,126', '']","['155,445', '']","['1,344', '']","['156,384', '']","['2,383', '']","['19,943', '']","['8,627', '']"
10097,r087,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,86,"['342,633', '']","['184,205', '']","['46,379', '']","['55,120', '']","['15,764', '']","['28,031', '']","['13,134', '']"
10097,r088,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,87,"['340,260', '']","['113,248', '']","['61,070', '']","['134,864', '']","['19,767', '']","['6,247', '']","['5,064', '']"
10097,r089,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,88,"['331,164', '']","['232,774', '']","['6,491', '']","['67,949', '']","['4,625', '']","['17,427', '']","['1,898', '']"
10097,r090,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,89,"['324,435', '']","['149,260', '']","['15,785', '']","['138,287', '']","['9,528', '']","['7,012', '']","['4,563', '']"
10097,r091,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,90,"['321,644', '']","['173,861', '']","['14,252', '']","['63,739', '']","['26,469', '']","['24,927', '']","['18,396', '']"
10097,r092,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,91,"['321,506', '']","['152,301', '']","['586', '']","['102,906', '']","['35,121', '']","['27,050', '']","['3,542', '']"
10097,r093,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,92,"['318,314', '']","['220,780', '']","['719', '']","['73,665', '']","['3,820', '']","['19,330', '']","['0', '']"
10097,r094,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,93,"['313,220', '']","['127,213', '']","['1,144', '']","['81,692', '']","['16,111', '']","['61,547', '']","['25,513', '']"
10097,r095,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,94,"['312,698', '']","['184,154', '']","['16,238', '']","['88,630', '']","['9,512', '']","['11,750', '']","['2,414', '']"
10097,r096,All institutions -> Brown U.,All institutions,Brown U.,2,95,"['310,780', '']","['215,067', '']","['9', '']","['56,819', '']","['4,247', '']","['28,539', '']","['6,099', '']"
10097,r097,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,96,"['304,439', '']","['104,883', '']","['33,555', '']","['143,876', '']","['8,338', '']","['1,912', '']","['11,875', '']"
10097,r098,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,97,"['303,418', '']","['138,207', '']","['92,113', '']","['60,534', '']","['3,170', '']","['7,928', '']","['1,466', '']"
10097,r099,All institutions -> Temple U.,All institutions,Temple U.,2,98,"['301,395', '']","['143,580', '']","['8,109', '']","['99,543', '']","['26,463', '']","['17,459', '']","['6,241', '']"
10097,r100,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,99,"['297,934', '']","['192,621', '']","['50,654', '']","['28,792', '']","['8,037', '']","['2,772', '']","['15,058', '']"
10097,r101,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,100,"['284,553', '']","['163,395', '']","['4,565', '']","['76,566', '']","['20,932', '']","['9,097', '']","['9,998', '']"
10097,r102,All institutions -> Florida International U.,All institutions,Florida International U.,2,101,"['281,665', '']","['129,683', '']","['20,013', '']","['120,737', '']","['2,800', '']","['7,184', '']","['1,248', '']"
10097,r103,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,102,"['280,604', '']","['124,411', '']","['487', '']","['94,156', '']","['16,225', '']","['21,210', '']","['24,115', '']"
10097,r104,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,103,"['278,897', '']","['161,241', '']","['6,212', '']","['57,814', '']","['16,324', '']","['27,839', '']","['9,467', '']"
10097,r105,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,104,"['277,323', '']","['169,762', '']","['17,799', '']","['75,287', '']","['2,304', '']","['11,546', '']","['625', '']"
10097,r106,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,105,"['277,240', '']","['194,187', '']","['0', '']","['75,736', '']","['0', '']","['7,317', '']","['0', '']"
10097,r107,All institutions -> George Washington U.,All institutions,George Washington U.,2,106,"['275,483', '']","['161,867', '']","['2,264', '']","['67,384', '']","['5,048', '']","['25,886', '']","['13,034', '']"
10097,r108,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,107,"['269,109', '']","['180,754', '']","['9,209', '']","['26,816', '']","['22,212', '']","['21,022', '']","['9,096', '']"
10097,r109,All institutions -> Clemson U.,All institutions,Clemson U.,2,108,"['263,158', '']","['119,512', '']","['25,685', '']","['95,211', '']","['17,690', '']","['4,796', '']","['264', '']"
10097,r110,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,109,"['261,519', '']","['93,367', '']","['18,882', '']","['28,618', '']","['120,443', '']","['170', '']","['39', '']"
10097,r111,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,110,"['255,017', '']","['211,550', '']","['398', '']","['10,972', '']","['3,874', '']","['12,807', '']","['15,416', '']"
10097,r112,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,111,"['245,158', '']","['129,044', '']","['12,632', '']","['79,588', '']","['8,582', '']","['8,646', '']","['6,666', '']"
10097,r113,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,112,"['242,247', '']","['126,814', '']","['9,796', '']","['78,061', '']","['6,556', '']","['17,750', '']","['3,270', '']"
10097,r114,All institutions -> U. Houston,All institutions,U. Houston,2,113,"['240,126', '']","['84,295', '']","['28,999', '']","['107,699', '']","['9,709', '']","['6,502', '']","['2,922', '']"
10097,r115,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,114,"['238,510', '']","['119,071', '']","['27,587', '']","['57,408', '']","['9,276', '']","['24,858', '']","['310', '']"
10097,r116,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,115,"['231,607', '']","['150,093', '']","['1,747', '']","['55,478', '']","['12,107', '']","['11,909', '']","['273', '']"
10097,r117,All institutions -> Tufts U.,All institutions,Tufts U.,2,116,"['231,224', '']","['150,081', '']","['3,780', '']","['29,719', '']","['12,765', '']","['11,331', '']","['23,548', '']"
10097,r118,All institutions -> George Mason U.,All institutions,George Mason U.,2,117,"['230,068', '']","['119,406', '']","['5,816', '']","['55,812', '']","['6,969', '']","['35,685', '']","['6,380', '']"
10097,r119,All institutions -> U. Louisville,All institutions,U. Louisville,2,118,"['229,582', '']","['117,363', '']","['11,543', '']","['63,606', '']","['11,915', '']","['8,259', '']","['16,896', '']"
10097,r120,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,119,"['229,162', '']","['106,752', '']","['13,021', '']","['95,360', '']","['4,322', '']","['8,292', '']","['1,415', '']"
10097,r121,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,120,"['226,729', '']","['45,136', '']","['29,861', '']","['121,050', '']","['13,367', '']","['16,426', '']","['889', '']"
10097,r122,All institutions -> Tulane U.,All institutions,Tulane U.,2,121,"['222,605', '']","['127,544', '']","['4,215', '']","['51,561', '']","['10,974', '']","['13,868', '']","['14,443', '']"
10097,r123,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,122,"['221,488', '']","['110,131', '']","['8,500', '']","['82,434', '']","['11,278', '']","['5,068', '']","['4,077', '']"
10097,r124,All institutions -> U. Vermont,All institutions,U. Vermont,2,123,"['216,307', '']","['117,163', '']","['1,379', '']","['82,412', '']","['2,785', '']","['7,081', '']","['5,487', '']"
10097,r125,All institutions -> Rice U.,All institutions,Rice U.,2,124,"['216,202', '']","['105,345', '']","['5,071', '']","['63,401', '']","['5,535', '']","['31,834', '']","['5,016', '']"
10097,r126,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,125,"['215,908', '']","['81,641', '']","['6,415', '']","['112,773', '']","['502', '']","['13,940', '']","['637', '']"
10097,r127,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,126,"['214,081', '']","['97,327', '']","['9,769', '']","['79,689', '']","['5,016', '']","['3,862', '']","['18,418', '']"
10097,r128,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,127,"['212,974', '']","['81,820', '']","['40,926', '']","['72,772', '']","['8,259', '']","['8,047', '']","['1,150', '']"
10097,r129,All institutions -> U. Dayton,All institutions,U. Dayton,2,128,"['211,494', '']","['203,206', '']","['756', '']","['853', '']","['5,620', '']","['408', '']","['651', '']"
10097,r130,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,129,"['206,392', '']","['129,721', '']","['3,938', '']","['56,891', '']","['9,893', '']","['5,107', '']","['842', '']"
10097,r131,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,130,"['205,493', '']","['95,080', '']","['15,287', '']","['71,431', '']","['11,022', '']","['6,253', '']","['6,420', '']"
10097,r132,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,131,"['205,253', '']","['114,754', '']","['12,652', '']","['39,600', '']","['8,591', '']","['14,617', '']","['15,039', '']"
10097,r133,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,132,"['205,201', '']","['77,110', '']","['10,541', '']","['42,605', '']","['74,657', '']","['288', '']","['0', '']"
10097,r134,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,133,"['204,518', '']","['123,467', '']","['8,481', '']","['53,371', '']","['7,267', '']","['11,932', '']","['0', '']"
