table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
7972,r028,"All HBCUs -> Lincoln U., Jefferson City",All HBCUs,"Lincoln U., Jefferson City",2,27,"['7,621', '']","['6', '']","['60', '']","['7,345', '']","['90', '']","['0', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']"
7972,r029,All HBCUs -> West Virginia State U.,All HBCUs,West Virginia State U.,2,28,"['6,565', '']","['2', '']","['0', '']","['6,436', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['127', '']"
7972,r030,All HBCUs -> Langston U.,All HBCUs,Langston U.,2,29,"['6,345', '']","['0', '']","['0', '']","['6,062', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['255', '']"
7972,r031,"All HBCUs -> Southern U. and A&M C., Agricultural Research and Extension Center",All HBCUs,"Southern U. and A&M C., Agricultural Research and Extension Center",2,30,"['6,164', '']","['0', '']","['0', '']","['6,164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7972,r032,"All HBCUs -> Southern U. and A&M C., Baton Rouge",All HBCUs,"Southern U. and A&M C., Baton Rouge",2,31,"['4,943', '']","['473', '']","['0', '']","['492', '']","['68', '']","['583', '']","['0', '']","['1', '']","['0', '']","['2,282', '']","['1,044', '']"
7972,r033,All HBCUs -> Fort Valley State U.,All HBCUs,Fort Valley State U.,2,32,"['4,842', '']","['42', '']","['82', '']","['4,620', '']","['22', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7972,r034,All HBCUs -> Morehouse C.,All HBCUs,Morehouse C.,2,33,"['4,533', '']","['540', '']","['0', '']","['90', '']","['949', '']","['1,831', '']","['59', '']","['0', '']","['633', '']","['0', '']","['431', '']"
7972,r035,All HBCUs -> Fisk U.,All HBCUs,Fisk U.,2,34,"['4,320', '']","['415', '']","['0', '']","['1,601', '']","['415', '']","['1,645', '']","['60', '']","['7', '']","['0', '']","['0', '']","['177', '']"
7972,r036,All HBCUs -> Norfolk State U.,All HBCUs,Norfolk State U.,2,35,"['4,316', '']","['1,957', '']","['0', '']","['88', '']","['29', '']","['763', '']","['0', '']","['58', '']","['0', '']","['1,413', '']","['8', '']"
7972,r037,All HBCUs -> Fayetteville State U.,All HBCUs,Fayetteville State U.,2,36,"['3,933', '']","['584', '']","['0', '']","['960', '']","['0', '']","['147', '']","['0', '']","['293', '']","['0', '']","['288', '']","['1,661', '']"
7972,r038,All HBCUs -> South Carolina State U.,All HBCUs,South Carolina State U.,2,36,"['3,933', 'i']","['108', 'i']","['0', 'i']","['1,416', 'i']","['0', 'i']","['1,000', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['712', 'i']","['697', 'i']"
7972,r039,All HBCUs -> Alabama State U.,All HBCUs,Alabama State U.,2,38,"['2,631', '']","['0', '']","['0', '']","['2,265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['366', '']","['0', '']"
7972,r040,All HBCUs -> Dillard U.,All HBCUs,Dillard U.,2,39,"['2,528', '']","['0', '']","['87', '']","['1,356', '']","['0', '']","['252', '']","['0', '']","['38', '']","['0', '']","['0', '']","['795', '']"
7972,r041,All HBCUs -> Johnson C. Smith U.,All HBCUs,Johnson C. Smith U.,2,40,"['2,461', 'i']","['12', 'i']","['0', 'i']","['437', 'i']","['0', 'i']","['318', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['386', 'i']","['1,308', 'i']"
7972,r042,All HBCUs -> Spelman C.,All HBCUs,Spelman C.,2,41,"['2,282', '']","['13', '']","['0', '']","['633', '']","['96', '']","['523', '']","['568', '']","['53', '']","['0', '']","['0', '']","['396', '']"
7972,r043,All HBCUs -> Grambling State U.,All HBCUs,Grambling State U.,2,42,"['2,124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,238', '']","['0', '']","['0', '']","['0', '']","['0', '']","['886', '']"
7972,r044,All HBCUs -> Tougaloo C.,All HBCUs,Tougaloo C.,2,43,"['2,092', 'i']","['0', 'i']","['0', 'i']","['1,733', 'i']","['0', 'i']","['359', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7972,r045,All HBCUs -> Savannah State U.,All HBCUs,Savannah State U.,2,44,"['1,804', '']","['0', '']","['815', '']","['268', '']","['0', '']","['34', '']","['0', '']","['0', '']","['99', '']","['588', '']","['0', '']"
7972,r046,All HBCUs -> Elizabeth City State U.,All HBCUs,Elizabeth City State U.,2,45,"['1,717', '']","['518', '']","['0', '']","['752', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['398', '']"
7972,r047,All HBCUs -> Bowie State U.,All HBCUs,Bowie State U.,2,46,"['1,398', '']","['446', '']","['0', '']","['96', '']","['0', '']","['438', '']","['0', '']","['0', '']","['0', '']","['0', '']","['418', '']"
7972,r048,All HBCUs -> Claflin U.,All HBCUs,Claflin U.,2,47,"['1,015', '']","['173', '']","['26', '']","['515', '']","['0', '']","['129', '']","['0', '']","['107', '']","['0', '']","['65', '']","['0', '']"
7972,r049,All HBCUs -> Albany State U.,All HBCUs,Albany State U.,2,48,"['880', '']","['0', '']","['299', '']","['272', '']","['0', '']","['102', '']","['0', '']","['11', '']","['0', '']","['14', '']","['182', '']"
