table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3149,r058,"All HHE institutions -> California State U., Fullerton",All HHE institutions,"California State U., Fullerton",2,57,"['7,173', '']","['4,340', '']","['298', '']","['1,872', '']","['198', '']","['465', '']","['0', '']"
3149,r059,"All HHE institutions -> California State U., Monterey Bay",All HHE institutions,"California State U., Monterey Bay",2,58,"['6,444', '']","['3,746', '']","['1,397', '']","['849', '']","['42', '']","['410', '']","['0', '']"
3149,r060,"All HHE institutions -> California State Polytechnic U., Pomona",All HHE institutions,"California State Polytechnic U., Pomona",2,59,"['6,099', '']","['3,555', '']","['994', '']","['1,094', '']","['447', '']","['9', '']","['0', '']"
3149,r061,All HHE institutions -> Texas A&M International U.,All HHE institutions,Texas A&M International U.,2,60,"['6,068', '']","['1,847', '']","['1,077', '']","['1,555', '']","['54', '']","['1,498', '']","['37', '']"
3149,r062,All HHE institutions -> New Jersey City U.,All HHE institutions,New Jersey City U.,2,61,"['5,961', '']","['3,142', '']","['1,421', '']","['1,238', '']","['10', '']","['140', '']","['10', '']"
3149,r063,All HHE institutions -> Azusa Pacific U.,All HHE institutions,Azusa Pacific U.,2,62,"['5,598', '']","['137', '']","['0', '']","['5,461', '']","['0', '']","['0', '']","['0', '']"
3149,r064,All HHE institutions -> West Texas A&M U.,All HHE institutions,West Texas A&M U.,2,63,"['5,437', '']","['1,565', '']","['1,587', '']","['1,197', '']","['963', '']","['62', '']","['63', '']"
3149,r065,"All HHE institutions -> CUNY, Graduate Center",All HHE institutions,"CUNY, Graduate Center",2,64,"['5,399', '']","['3,009', '']","['152', '']","['70', '']","['0', '']","['1,077', '']","['1,091', '']"
3149,r066,"All HHE institutions -> CUNY, Lehman C.",All HHE institutions,"CUNY, Lehman C.",2,65,"['4,690', '']","['3,342', '']","['0', '']","['787', '']","['0', '']","['0', '']","['561', '']"
3149,r067,All HHE institutions -> Texas Woman's U.,All HHE institutions,Texas Woman's U.,2,66,"['4,477', '']","['1,864', '']","['559', '']","['1,321', '']","['126', '']","['607', '']","['0', '']"
3149,r068,"All HHE institutions -> CUNY, C. Staten Island",All HHE institutions,"CUNY, C. Staten Island",2,67,"['3,986', '']","['2,421', '']","['680', '']","['408', '']","['175', '']","['64', '']","['238', '']"
3149,r069,All HHE institutions -> U. Central del Caribe,All HHE institutions,U. Central del Caribe,2,68,"['3,953', '']","['2,705', '']","['215', '']","['1,002', '']","['0', '']","['0', '']","['31', '']"
3149,r070,"All HHE institutions -> U. Ana G. Mendez, Gurabo",All HHE institutions,"U. Ana G. Mendez, Gurabo",2,69,"['3,945', '']","['951', '']","['0', '']","['2,994', '']","['0', '']","['0', '']","['0', '']"
3149,r071,"All HHE institutions -> California State U., Chico",All HHE institutions,"California State U., Chico",2,70,"['3,232', '']","['1,864', '']","['523', '']","['456', '']","['36', '']","['100', '']","['253', '']"
3149,r072,"All HHE institutions -> Colorado State U., Pueblo",All HHE institutions,"Colorado State U., Pueblo",2,71,"['3,107', '']","['1,282', '']","['1,725', '']","['89', '']","['0', '']","['0', '']","['11', '']"
3149,r073,"All HHE institutions -> CUNY, New York City C. of Technology",All HHE institutions,"CUNY, New York City C. of Technology",2,72,"['2,711', '']","['1,891', '']","['5', '']","['256', '']","['554', '']","['5', '']","['0', '']"
3149,r074,All HHE institutions -> Northeastern Illinois U.,All HHE institutions,Northeastern Illinois U.,2,73,"['2,478', '']","['2,478', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3149,r075,All HHE institutions -> Sul Ross State U.,All HHE institutions,Sul Ross State U.,2,74,"['2,352', '']","['339', '']","['160', '']","['593', '']","['52', '']","['622', '']","['586', '']"
3149,r076,All HHE institutions -> U. Houston-Downtown,All HHE institutions,U. Houston-Downtown,2,75,"['2,216', '']","['1,437', '']","['99', '']","['368', '']","['0', '']","['312', '']","['0', '']"
3149,r077,All HHE institutions -> Polytechnic U. Puerto Rico,All HHE institutions,Polytechnic U. Puerto Rico,2,76,"['2,118', '']","['1,884', '']","['0', '']","['234', '']","['0', '']","['0', '']","['0', '']"
3149,r078,"All HHE institutions -> California State U., Dominguez Hills",All HHE institutions,"California State U., Dominguez Hills",2,77,"['1,957', '']","['1,261', '']","['27', '']","['653', '']","['7', '']","['0', '']","['9', '']"
3149,r079,"All HHE institutions -> U. Puerto Rico, Cayey",All HHE institutions,"U. Puerto Rico, Cayey",2,78,"['1,870', '']","['963', '']","['0', '']","['722', '']","['0', '']","['185', '']","['0', '']"
3149,r080,All HHE institutions -> U. of the Incarnate Word,All HHE institutions,U. of the Incarnate Word,2,79,"['1,800', '']","['1,075', '']","['52', '']","['462', '']","['0', '']","['208', '']","['3', '']"
3149,r081,All HHE institutions -> Mills C.,All HHE institutions,Mills C.,2,80,"['1,643', '']","['840', '']","['61', '']","['49', '']","['0', '']","['693', '']","['0', '']"
3149,r082,"All HHE institutions -> CUNY, York C.",All HHE institutions,"CUNY, York C.",2,81,"['1,621', '']","['1,511', '']","['0', '']","['88', '']","['22', '']","['0', '']","['0', '']"
3149,r083,All HHE institutions -> La Sierra U.,All HHE institutions,La Sierra U.,2,82,"['1,581', '']","['640', '']","['0', '']","['403', '']","['0', '']","['538', '']","['0', '']"
3149,r084,"All HHE institutions -> California State U., Channel Islands",All HHE institutions,"California State U., Channel Islands",2,83,"['1,572', '']","['500', '']","['704', '']","['337', '']","['21', '']","['0', '']","['10', '']"
3149,r085,"All HHE institutions -> California State U., Stanislaus",All HHE institutions,"California State U., Stanislaus",2,84,"['1,477', '']","['964', '']","['78', '']","['96', '']","['277', '']","['62', '']","['0', '']"
3149,r086,All HHE institutions -> U. Houston-Clear Lake,All HHE institutions,U. Houston-Clear Lake,2,85,"['1,370', '']","['718', '']","['431', '']","['39', '']","['51', '']","['131', '']","['0', '']"
3149,r087,"All HHE institutions -> U. Puerto Rico, Humacao",All HHE institutions,"U. Puerto Rico, Humacao",2,86,"['1,195', '']","['828', '']","['0', '']","['367', '']","['0', '']","['0', '']","['0', '']"
3149,r088,All HHE institutions -> California Lutheran U.,All HHE institutions,California Lutheran U.,2,87,"['1,143', '']","['256', '']","['5', '']","['880', '']","['0', '']","['2', '']","['0', '']"
3149,r089,"All HHE institutions -> U. Ana G. Mendez, Cupey",All HHE institutions,"U. Ana G. Mendez, Cupey",2,88,"['624', '']","['608', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
