table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3184,r012,"United States -> Alabama -> Public -> U. Alabama, Tuscaloosa",United States,Alabama,Public,"U. Alabama, Tuscaloosa",4,"['83,317', '']","['12,482', '']","['1,000', '']","['8,452', '']","['179', '']","['5,815', '']","['2,931', '']","['5,328', '']","['0', '']","['31,845', '']","['15,285', '']"
3184,r013,United States -> Alabama -> Public -> U. South Alabama,United States,Alabama,Public,U. South Alabama,4,"['52,540', '']","['3,355', '']","['4,222', '']","['40,597', '']","['31', '']","['471', '']","['253', '']","['628', '']","['0', '']","['2,411', '']","['572', '']"
3184,r014,United States -> Alabama -> Private,United States,Alabama,Private,,3,"['20,562', '']","['401', '']","['0', '']","['8,427', '']","['1,216', '']","['163', '']","['0', '']","['4,803', '']","['180', '']","['5,372', '']","['0', '']"
3184,r015,United States -> Alabama -> Private -> Tuskegee U.,United States,Alabama,Private,Tuskegee U.,4,"['20,562', '']","['401', '']","['0', '']","['8,427', '']","['1,216', '']","['163', '']","['0', '']","['4,803', '']","['180', '']","['5,372', '']","['0', '']"
3184,r016,United States -> Alaska,United States,Alaska,,,2,"['169,296', '']","['1,743', '']","['76,247', '']","['36,176', '']","['507', '']","['13,550', '']","['177', '']","['3,395', '']","['17,820', '']","['16,315', '']","['3,366', '']"
3184,r017,United States -> Alaska -> Public,United States,Alaska,Public,,3,"['167,522', '']","['1,743', '']","['74,841', '']","['35,955', '']","['507', '']","['13,550', '']","['177', '']","['3,395', '']","['17,820', '']","['16,315', '']","['3,219', '']"
3184,r018,"United States -> Alaska -> Public -> U. Alaska, Anchorage",United States,Alaska,Public,"U. Alaska, Anchorage",4,"['21,724', '']","['685', '']","['5,186', '']","['8,863', '']","['0', '']","['16', '']","['177', '']","['2,233', '']","['2,102', '']","['1,393', '']","['1,069', '']"
3184,r019,"United States -> Alaska -> Public -> U. Alaska, Fairbanks",United States,Alaska,Public,"U. Alaska, Fairbanks",4,"['144,457', '']","['1,058', '']","['69,346', '']","['26,416', '']","['507', '']","['13,534', '']","['0', '']","['1,162', '']","['15,362', '']","['14,922', '']","['2,150', '']"
3184,r020,"United States -> Alaska -> Public -> U. Alaska, Southeast",United States,Alaska,Public,"U. Alaska, Southeast",4,"['1,341', '']","['0', '']","['309', '']","['676', '']","['0', '']","['0', '']","['0', '']","['0', '']","['356', '']","['0', '']","['0', '']"
3184,r021,United States -> Alaska -> Private,United States,Alaska,Private,,3,"['1,774', '']","['0', '']","['1,406', '']","['221', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']"
3184,r022,United States -> Alaska -> Private -> Alaska Pacific U.,United States,Alaska,Private,Alaska Pacific U.,4,"['1,774', '']","['0', '']","['1,406', '']","['221', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']"
3184,r023,United States -> Arizona,United States,Arizona,,,2,"['1,434,177', '']","['37,624', '']","['122,762', '']","['565,071', '']","['8,816', '']","['171,008', '']","['22,406', '']","['106,788', '']","['81,951', '']","['230,571', '']","['87,180', '']"
3184,r024,United States -> Arizona -> Public,United States,Arizona,Public,,3,"['1,433,947', '']","['37,624', '']","['122,762', '']","['564,841', '']","['8,816', '']","['171,008', '']","['22,406', '']","['106,788', '']","['81,951', '']","['230,571', '']","['87,180', '']"
3184,r025,United States -> Arizona -> Public -> Arizona State U.,United States,Arizona,Public,Arizona State U.,4,"['639,637', '']","['21,871', '']","['83,703', '']","['101,129', '']","['6,367', '']","['26,050', '']","['18,986', '']","['86,570', '']","['75,517', '']","['152,395', '']","['67,049', '']"
3184,r026,United States -> Arizona -> Public -> Dine C.,United States,Arizona,Public,Dine C.,4,"['1,126', '']","['0', '']","['0', '']","['1,074', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']","['8', '']","['0', '']"
3184,r027,United States -> Arizona -> Public -> Northern Arizona U.,United States,Arizona,Public,Northern Arizona U.,4,"['58,914', '']","['3,383', '']","['7,984', '']","['36,245', '']","['0', '']","['5,643', '']","['750', '']","['724', '']","['421', '']","['2,613', '']","['1,151', '']"
3184,r028,United States -> Arizona -> Public -> U. Arizona,United States,Arizona,Public,U. Arizona,4,"['734,270', '']","['12,370', '']","['31,075', '']","['426,393', '']","['2,449', '']","['139,315', '']","['2,670', '']","['19,450', '']","['6,013', '']","['75,555', '']","['18,980', '']"
3184,r029,United States -> Arizona -> Private,United States,Arizona,Private,,3,"['230', '']","['0', '']","['0', '']","['230', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r030,United States -> Arizona -> Private -> Southwest C. of Naturopathic Medicine and Health Sciences,United States,Arizona,Private,Southwest C. of Naturopathic Medicine and Health Sciences,4,"['230', '']","['0', '']","['0', '']","['230', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r031,United States -> Arkansas,United States,Arkansas,,,2,"['364,781', '']","['9,348', '']","['4,449', '']","['260,430', '']","['341', '']","['12,481', '']","['887', '']","['4,532', '']","['1,563', '']","['37,259', '']","['33,491', '']"
3184,r032,United States -> Arkansas -> Public,United States,Arkansas,Public,,3,"['364,781', '']","['9,348', '']","['4,449', '']","['260,430', '']","['341', '']","['12,481', '']","['887', '']","['4,532', '']","['1,563', '']","['37,259', '']","['33,491', '']"
3184,r033,"United States -> Arkansas -> Public -> Arkansas State U., Jonesboro",United States,Arkansas,Public,"Arkansas State U., Jonesboro",4,"['8,945', '']","['332', '']","['0', '']","['6,659', '']","['3', '']","['988', '']","['23', '']","['36', '']","['312', '']","['553', '']","['39', '']"
3184,r034,United States -> Arkansas -> Public -> U. Arkansas for Medical Sciences,United States,Arkansas,Public,U. Arkansas for Medical Sciences,4,"['153,135', '']","['0', '']","['0', '']","['153,135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r035,"United States -> Arkansas -> Public -> U. Arkansas, Fayetteville",United States,Arkansas,Public,"U. Arkansas, Fayetteville",4,"['180,225', '']","['5,088', '']","['4,449', '']","['89,593', '']","['286', '']","['9,454', '']","['782', '']","['4,375', '']","['343', '']","['34,590', '']","['31,265', '']"
3184,r036,"United States -> Arkansas -> Public -> U. Arkansas, Little Rock",United States,Arkansas,Public,"U. Arkansas, Little Rock",4,"['9,975', '']","['3,486', '']","['0', '']","['2,483', '']","['7', '']","['926', '']","['0', '']","['116', '']","['0', '']","['2,116', '']","['841', '']"
3184,r037,"United States -> Arkansas -> Public -> U. Arkansas, Pine Bluff",United States,Arkansas,Public,"U. Arkansas, Pine Bluff",4,"['9,024', '']","['0', '']","['0', '']","['7,878', '']","['0', '']","['448', '']","['0', '']","['0', '']","['679', '']","['0', '']","['19', '']"
3184,r038,United States -> Arkansas -> Public -> U. Central Arkansas,United States,Arkansas,Public,U. Central Arkansas,4,"['3,477', '']","['442', '']","['0', '']","['682', '']","['45', '']","['665', '']","['82', '']","['5', '']","['229', '']","['0', '']","['1,327', '']"
3184,r039,United States -> California,United States,California,,,2,"['10,490,076', '']","['295,133', '']","['453,307', '']","['6,680,159', '']","['67,915', '']","['901,369', '']","['153,994', '']","['319,040', '']","['150,531', '']","['1,096,164', '']","['372,464', '']"
3184,r040,United States -> California -> Public,United States,California,Public,,3,"['7,420,422', '']","['129,193', '']","['379,128', '']","['4,696,226', '']","['58,868', '']","['591,605', '']","['120,569', '']","['229,867', '']","['148,007', '']","['835,125', '']","['231,834', '']"
3184,r041,"United States -> California -> Public -> California Polytechnic State U., San Luis Obispo",United States,California,Public,"California Polytechnic State U., San Luis Obispo",4,"['30,923', '']","['850', '']","['1,362', '']","['11,743', '']","['1,711', '']","['10,500', '']","['90', '']","['256', '']","['0', '']","['4,116', '']","['295', '']"
3184,r042,"United States -> California -> Public -> California State Polytechnic U., Pomona",United States,California,Public,"California State Polytechnic U., Pomona",4,"['6,099', '']","['225', '']","['295', '']","['2,983', '']","['42', '']","['693', '']","['0', '']","['0', '']","['0', '']","['1,085', '']","['776', '']"
3184,r043,"United States -> California -> Public -> California State U., Bakersfield",United States,California,Public,"California State U., Bakersfield",4,"['7,591', '']","['30', '']","['262', '']","['316', '']","['2,952', '']","['420', '']","['191', '']","['391', '']","['0', '']","['2,050', '']","['979', '']"
3184,r044,"United States -> California -> Public -> California State U., Channel Islands",United States,California,Public,"California State U., Channel Islands",4,"['1,572', '']","['2', '']","['0', '']","['942', '']","['341', '']","['57', '']","['10', '']","['68', '']","['97', '']","['0', '']","['55', '']"
3184,r045,"United States -> California -> Public -> California State U., Chico",United States,California,Public,"California State U., Chico",4,"['3,232', '']","['14', '']","['140', '']","['1,089', '']","['61', '']","['186', '']","['52', '']","['453', '']","['0', '']","['567', '']","['670', '']"
3184,r046,"United States -> California -> Public -> California State U., Dominguez Hills",United States,California,Public,"California State U., Dominguez Hills",4,"['1,957', '']","['243', '']","['7', '']","['244', '']","['76', '']","['821', '']","['114', '']","['58', '']","['0', '']","['0', '']","['394', '']"
3184,r047,"United States -> California -> Public -> California State U., Fresno",United States,California,Public,"California State U., Fresno",4,"['8,599', '']","['46', '']","['125', '']","['4,404', '']","['214', '']","['1,157', '']","['103', '']","['700', '']","['0', '']","['1,492', '']","['358', '']"
3184,r048,"United States -> California -> Public -> California State U., Fullerton",United States,California,Public,"California State U., Fullerton",4,"['7,173', '']","['191', '']","['420', '']","['2,843', '']","['29', '']","['1,180', '']","['92', '']","['212', '']","['441', '']","['609', '']","['1,156', '']"
3184,r049,"United States -> California -> Public -> California State U., Long Beach",United States,California,Public,"California State U., Long Beach",4,"['18,664', '']","['74', '']","['125', '']","['5,335', '']","['621', '']","['4,363', '']","['1,660', '']","['723', '']","['335', '']","['4,223', '']","['1,205', '']"
3184,r050,"United States -> California -> Public -> California State U., Los Angeles",United States,California,Public,"California State U., Los Angeles",4,"['12,476', '']","['46', 'i']","['0', 'i']","['3,023', 'i']","['35', 'i']","['6,351', 'i']","['76', 'i']","['1,629', 'i']","['0', 'i']","['1,009', 'i']","['307', 'i']"
3184,r051,"United States -> California -> Public -> California State U., Maritime Academy",United States,California,Public,"California State U., Maritime Academy",4,"['2,959', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,959', '']","['0', '']"
3184,r052,"United States -> California -> Public -> California State U., Monterey Bay",United States,California,Public,"California State U., Monterey Bay",4,"['6,444', '']","['512', '']","['1,327', '']","['3,887', '']","['0', '']","['65', '']","['290', '']","['111', '']","['0', '']","['0', '']","['252', '']"
3184,r053,"United States -> California -> Public -> California State U., Northridge",United States,California,Public,"California State U., Northridge",4,"['21,095', '']","['189', '']","['1,832', '']","['10,053', '']","['786', '']","['3,225', '']","['419', '']","['695', '']","['845', '']","['714', '']","['2,337', '']"
3184,r054,"United States -> California -> Public -> California State U., Sacramento",United States,California,Public,"California State U., Sacramento",4,"['23,544', '']","['123', '']","['909', '']","['1,324', '']","['41', '']","['344', '']","['298', '']","['7,331', '']","['2,402', '']","['7,507', '']","['3,265', '']"
3184,r055,"United States -> California -> Public -> California State U., San Bernardino",United States,California,Public,"California State U., San Bernardino",4,"['16,062', '']","['1,831', '']","['118', '']","['2,115', '']","['681', '']","['1,219', '']","['2,708', '']","['534', '']","['779', '']","['2,434', '']","['3,643', '']"
3184,r056,"United States -> California -> Public -> California State U., San Marcos",United States,California,Public,"California State U., San Marcos",4,"['10,595', '']","['654', '']","['0', '']","['1,950', '']","['711', '']","['901', '']","['1,041', '']","['990', '']","['2,402', '']","['797', '']","['1,149', '']"
3184,r057,"United States -> California -> Public -> California State U., Stanislaus",United States,California,Public,"California State U., Stanislaus",4,"['1,477', '']","['290', '']","['0', '']","['910', '']","['160', '']","['25', '']","['11', '']","['39', '']","['0', '']","['0', '']","['42', '']"
3184,r058,United States -> California -> Public -> Humboldt State U.,United States,California,Public,Humboldt State U.,4,"['15,076', '']","['87', '']","['1,490', '']","['7,570', '']","['0', '']","['201', '']","['3', '']","['308', '']","['0', '']","['5,232', '']","['185', '']"
3184,r059,United States -> California -> Public -> Naval Postgraduate School,United States,California,Public,Naval Postgraduate School,4,"['67,323', '']","['11,598', '']","['6,339', '']","['1,939', '']","['2,394', '']","['8,797', '']","['0', '']","['4,608', '']","['2,349', '']","['22,498', '']","['6,801', '']"
3184,r060,United States -> California -> Public -> San Diego State U.,United States,California,Public,San Diego State U.,4,"['92,964', '']","['1,563', '']","['2,582', '']","['28,629', '']","['4,061', '']","['6,333', '']","['14,071', '']","['5,054', '']","['4,243', '']","['8,197', '']","['18,231', '']"
3184,r061,United States -> California -> Public -> San Francisco State U.,United States,California,Public,San Francisco State U.,4,"['31,888', '']","['840', '']","['4,297', '']","['12,886', '']","['1,023', '']","['3,088', '']","['1,329', '']","['3,629', '']","['1,291', '']","['1,284', '']","['2,221', '']"
3184,r062,United States -> California -> Public -> San Jose State U.,United States,California,Public,San Jose State U.,4,"['44,309', '']","['8', '']","['12,777', '']","['1,133', '']","['0', '']","['2,041', '']","['20,152', '']","['247', '']","['1,596', '']","['1,864', '']","['4,491', '']"
3184,r063,"United States -> California -> Public -> U. California, Berkeley",United States,California,Public,"U. California, Berkeley",4,"['802,931', '']","['12,125', '']","['9,429', '']","['239,459', '']","['8,177', '']","['130,895', '']","['17,955', '']","['61,374', '']","['72,048', '']","['200,122', '']","['51,347', '']"
3184,r064,"United States -> California -> Public -> U. California, Davis",United States,California,Public,"U. California, Davis",4,"['804,282', '']","['7,562', '']","['29,166', '']","['593,628', '']","['4,162', '']","['26,589', '']","['2,740', '']","['27,167', '']","['7,893', '']","['92,277', '']","['13,098', '']"
3184,r065,"United States -> California -> Public -> U. California, Irvine",United States,California,Public,"U. California, Irvine",4,"['448,967', '']","['19,463', '']","['11,580', '']","['266,485', '']","['5,442', '']","['40,872', '']","['8,961', '']","['13,071', '']","['912', '']","['55,995', '']","['26,186', '']"
3184,r066,"United States -> California -> Public -> U. California, Los Angeles",United States,California,Public,"U. California, Los Angeles",4,"['1,306,376', '']","['15,867', '']","['38,106', '']","['925,447', '']","['13,118', '']","['60,067', '']","['17,044', '']","['58,050', '']","['26,039', '']","['95,797', '']","['56,841', '']"
3184,r067,"United States -> California -> Public -> U. California, Merced",United States,California,Public,"U. California, Merced",4,"['44,890', '']","['157', '']","['2,916', '']","['10,943', '']","['2,299', '']","['7,307', '']","['1,284', '']","['3,065', '']","['788', '']","['13,852', '']","['2,279', '']"
3184,r068,"United States -> California -> Public -> U. California, Office of the President",United States,California,Public,"U. California, Office of the President",4,"['67,702', '']","['1,485', '']","['0', '']","['53,460', '']","['0', '']","['7,973', '']","['0', '']","['0', '']","['4,784', '']","['0', '']","['0', '']"
3184,r069,"United States -> California -> Public -> U. California, Riverside",United States,California,Public,"U. California, Riverside",4,"['177,655', '']","['9,450', '']","['10,774', '']","['91,835', '']","['2,251', '']","['16,166', '']","['4,923', '']","['4,568', '']","['3,159', '']","['29,020', '']","['5,509', '']"
3184,r070,"United States -> California -> Public -> U. California, San Diego",United States,California,Public,"U. California, San Diego",4,"['1,353,763', '']","['28,302', '']","['180,626', '']","['819,167', '']","['5,466', '']","['85,322', '']","['18,932', '']","['20,178', '']","['13,273', '']","['172,919', '']","['9,578', '']"
3184,r071,"United States -> California -> Public -> U. California, San Francisco",United States,California,Public,"U. California, San Francisco",4,"['1,595,098', '']","['0', '']","['0', '']","['1,529,156', '']","['0', '']","['65,942', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r072,"United States -> California -> Public -> U. California, Santa Barbara",United States,California,Public,"U. California, Santa Barbara",4,"['243,778', '']","['10,965', '']","['35,554', '']","['34,842', '']","['1,711', '']","['65,929', '']","['5,299', '']","['7,450', '']","['952', '']","['67,395', '']","['13,681', '']"
3184,r073,"United States -> California -> Public -> U. California, Santa Cruz",United States,California,Public,"U. California, Santa Cruz",4,"['142,958', '']","['4,401', '']","['26,570', '']","['26,486', '']","['303', '']","['32,576', '']","['721', '']","['6,908', '']","['1,379', '']","['39,111', '']","['4,503', '']"
3184,r074,United States -> California -> Private,United States,California,Private,,3,"['3,069,654', '']","['165,940', '']","['74,179', '']","['1,983,933', '']","['9,047', '']","['309,764', '']","['33,425', '']","['89,173', '']","['2,524', '']","['261,039', '']","['140,630', '']"
3184,r075,United States -> California -> Private -> Azusa Pacific U.,United States,California,Private,Azusa Pacific U.,4,"['5,598', '']","['12', '']","['0', '']","['995', '']","['42', '']","['179', '']","['742', '']","['701', '']","['10', '']","['50', '']","['2,867', '']"
3184,r076,United States -> California -> Private -> Biola U.,United States,California,Private,Biola U.,4,"['1,155', 'i']","['41', 'i']","['0', 'i']","['748', 'i']","['12', 'i']","['82', 'i']","['13', 'i']","['39', 'i']","['0', 'i']","['162', 'i']","['58', 'i']"
3184,r077,United States -> California -> Private -> California Institute of Technology,United States,California,Private,California Institute of Technology,4,"['399,931', '']","['14,405', '']","['37,101', '']","['87,505', '']","['1,534', '']","['188,041', '']","['0', '']","['0', '']","['0', '']","['46,972', '']","['24,373', '']"
3184,r078,United States -> California -> Private -> California Lutheran U.,United States,California,Private,California Lutheran U.,4,"['1,143', '']","['76', '']","['0', '']","['310', '']","['56', '']","['91', '']","['39', '']","['77', '']","['21', '']","['0', '']","['473', '']"
3184,r079,United States -> California -> Private -> Chapman U.,United States,California,Private,Chapman U.,4,"['19,592', '']","['244', '']","['231', '']","['7,139', '']","['0', '']","['1,816', '']","['0', '']","['3,068', '']","['0', '']","['0', '']","['7,094', '']"
3184,r080,United States -> California -> Private -> Charles R. Drew U. of Medicine and Science,United States,California,Private,Charles R. Drew U. of Medicine and Science,4,"['13,739', '']","['0', '']","['0', '']","['13,739', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r081,United States -> California -> Private -> Claremont Graduate U.,United States,California,Private,Claremont Graduate U.,4,"['8,715', '']","['306', '']","['0', '']","['0', '']","['3', '']","['0', '']","['969', '']","['1,356', '']","['0', '']","['0', '']","['6,081', '']"
3184,r082,United States -> California -> Private -> Claremont McKenna C.,United States,California,Private,Claremont McKenna C.,4,"['6,214', '']","['0', '']","['173', '']","['338', '']","['74', '']","['144', '']","['65', '']","['4,997', '']","['132', '']","['0', '']","['291', '']"
3184,r083,United States -> California -> Private -> Harvey Mudd C.,United States,California,Private,Harvey Mudd C.,4,"['3,353', '']","['730', '']","['0', '']","['457', '']","['219', '']","['526', '']","['0', '']","['0', '']","['476', '']","['884', '']","['61', '']"
3184,r084,United States -> California -> Private -> Keck Graduate Institute,United States,California,Private,Keck Graduate Institute,4,"['2,095', 'i']","['83', 'i']","['0', 'i']","['1,537', 'i']","['23', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['326', 'i']","['126', 'i']"
3184,r085,United States -> California -> Private -> La Sierra U.,United States,California,Private,La Sierra U.,4,"['1,581', '']","['0', '']","['0', '']","['132', '']","['0', '']","['1', '']","['80', '']","['0', '']","['0', '']","['0', '']","['1,368', '']"
3184,r086,United States -> California -> Private -> Loma Linda U.,United States,California,Private,Loma Linda U.,4,"['24,408', 'i']","['0', 'i']","['0', 'i']","['24,405', 'i']","['0', 'i']","['0', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3184,r087,United States -> California -> Private -> Loyola Marymount U.,United States,California,Private,Loyola Marymount U.,4,"['7,272', '']","['3', '']","['761', '']","['542', '']","['124', '']","['423', '']","['1,441', '']","['868', '']","['0', '']","['160', '']","['2,950', '']"
3184,r088,United States -> California -> Private -> Marshall B. Ketchum U.,United States,California,Private,Marshall B. Ketchum U.,4,"['1,430', 'i']","['0', 'i']","['0', 'i']","['1,430', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3184,r089,United States -> California -> Private -> Mills C.,United States,California,Private,Mills C.,4,"['1,643', '']","['0', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['109', '']","['0', '']","['0', '']","['1,413', '']"
3184,r090,United States -> California -> Private -> Occidental C.,United States,California,Private,Occidental C.,4,"['2,458', '']","['254', '']","['817', '']","['739', '']","['38', '']","['424', '']","['178', '']","['8', '']","['0', '']","['0', '']","['0', '']"
3184,r091,United States -> California -> Private -> Pepperdine U.,United States,California,Private,Pepperdine U.,4,"['2,170', '']","['0', '']","['0', '']","['358', '']","['22', '']","['88', '']","['220', '']","['71', '']","['266', '']","['0', '']","['1,145', '']"
3184,r092,United States -> California -> Private -> Pomona C.,United States,California,Private,Pomona C.,4,"['2,985', '']","['195', '']","['236', '']","['296', '']","['270', '']","['519', '']","['143', '']","['580', '']","['0', '']","['0', '']","['746', '']"
3184,r093,United States -> California -> Private -> Santa Clara U.,United States,California,Private,Santa Clara U.,4,"['2,319', '']","['45', '']","['7', '']","['667', '']","['6', '']","['423', '']","['26', '']","['135', '']","['35', '']","['876', '']","['99', '']"
3184,r094,United States -> California -> Private -> Scripps Research Institute,United States,California,Private,Scripps Research Institute,4,"['427,734', '']","['0', '']","['0', '']","['427,734', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r095,United States -> California -> Private -> Stanford U.,United States,California,Private,Stanford U.,4,"['1,204,116', '']","['24,575', '']","['17,624', '']","['837,068', '']","['4,836', '']","['95,084', '']","['20,091', '']","['24,038', '']","['788', '']","['134,585', '']","['45,427', '']"
3184,r096,United States -> California -> Private -> Touro U.,United States,California,Private,Touro U.,4,"['3,543', '']","['0', '']","['0', '']","['3,543', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r097,United States -> California -> Private -> U. of the Pacific,United States,California,Private,U. of the Pacific,4,"['3,078', '']","['0', '']","['0', '']","['1,187', '']","['0', '']","['431', '']","['0', '']","['0', '']","['701', '']","['68', '']","['691', '']"
3184,r098,United States -> California -> Private -> U. San Diego,United States,California,Private,U. San Diego,4,"['6,036', '']","['0', '']","['185', '']","['357', '']","['274', '']","['1,300', '']","['223', '']","['614', '']","['13', '']","['776', '']","['2,294', '']"
3184,r099,United States -> California -> Private -> U. San Francisco,United States,California,Private,U. San Francisco,4,"['2,712', '']","['27', '']","['194', '']","['456', '']","['14', '']","['83', '']","['39', '']","['300', '']","['82', '']","['0', '']","['1,517', '']"
3184,r100,United States -> California -> Private -> U. Southern California,United States,California,Private,U. Southern California,4,"['909,683', '']","['124,944', '']","['16,850', '']","['568,194', '']","['1,500', '']","['20,109', '']","['9,153', '']","['52,212', '']","['0', '']","['76,180', '']","['40,541', '']"
3184,r101,United States -> California -> Private -> Western U. of Health Sciences,United States,California,Private,Western U. of Health Sciences,4,"['4,951', '']","['0', '']","['0', '']","['3,936', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,015', '']"
3184,r102,United States -> Colorado,United States,Colorado,,,2,"['1,622,011', '']","['24,305', '']","['218,098', '']","['799,176', '']","['9,002', '']","['139,513', '']","['25,148', '']","['39,222', '']","['6,361', '']","['278,329', '']","['82,857', '']"
3184,r103,United States -> Colorado -> Public,United States,Colorado,Public,,3,"['1,583,227', '']","['24,194', '']","['217,803', '']","['794,481', '']","['8,841', '']","['135,328', '']","['20,062', '']","['35,070', '']","['6,361', '']","['274,319', '']","['66,768', '']"
3184,r104,United States -> Colorado -> Public -> Colorado School of Mines,United States,Colorado,Public,Colorado School of Mines,4,"['70,397', '']","['2,782', '']","['8,238', '']","['2,324', '']","['404', '']","['8,796', '']","['0', '']","['571', '']","['0', '']","['44,195', '']","['3,087', '']"
