table_id,row_id,time_period,gdp_level_1,gdp_level_2,gdp_level_3,gdp_hierarchy_depth,value
1107,r051,1956,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.11
1107,r052,1956,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.04
1107,r053,1957,GDP,Current $billions,,2,474.0
1107,r054,1957,GDP,Constant 2012 $billions,,2,2994.1
1107,r055,1957,GDP,Deflatora (2012 = 1.00000),,2,0.15831
1107,r056,1957,Total R&D,Current $billions,,2,9.9
1107,r057,1957,Total R&D,Constant 2012 $billions,,2,62.6
1107,r058,1957,R&D/GDP (%),Total,,2,2.09
1107,r059,1957,R&D/GDP (%),"R&D, by performer",Business,3,1.55
1107,r060,1957,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
1107,r061,1957,R&D/GDP (%),"R&D, by performer",Higher education,3,0.09
1107,r062,1957,R&D/GDP (%),"R&D, by performer",Otherc,3,0.04
1107,r063,1957,R&D/GDP (%),"R&D, by source of funding",Business,3,0.73
1107,r064,1957,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.31
1107,r065,1957,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.04
1107,r066,1958,GDP,Current $billions,,2,481.2
1107,r067,1958,GDP,Constant 2012 $billions,,2,2972.0
1107,r068,1958,GDP,Deflatora (2012 = 1.00000),,2,0.16191
1107,r069,1958,Total R&D,Current $billions,,2,10.9
1107,r070,1958,Total R&D,Constant 2012 $billions,,2,67.4
1107,r071,1958,R&D/GDP (%),Total,,2,2.27
1107,r072,1958,R&D/GDP (%),"R&D, by performer",Business,3,1.68
1107,r073,1958,R&D/GDP (%),"R&D, by performer",Federalb,3,0.45
1107,r074,1958,R&D/GDP (%),"R&D, by performer",Higher education,3,0.1
1107,r075,1958,R&D/GDP (%),"R&D, by performer",Otherc,3,0.04
1107,r076,1958,R&D/GDP (%),"R&D, by source of funding",Business,3,0.77
1107,r077,1958,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.45
1107,r078,1958,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.05
1107,r079,1959,GDP,Current $billions,,2,521.7
1107,r080,1959,GDP,Constant 2012 $billions,,2,3178.2
1107,r081,1959,GDP,Deflatora (2012 = 1.00000),,2,0.16415
1107,r082,1959,Total R&D,Current $billions,,2,12.5
1107,r083,1959,Total R&D,Constant 2012 $billions,,2,76.1
1107,r084,1959,R&D/GDP (%),Total,,2,2.39
1107,r085,1959,R&D/GDP (%),"R&D, by performer",Business,3,1.76
1107,r086,1959,R&D/GDP (%),"R&D, by performer",Federalb,3,0.47
1107,r087,1959,R&D/GDP (%),"R&D, by performer",Higher education,3,0.11
1107,r088,1959,R&D/GDP (%),"R&D, by performer",Otherc,3,0.04
1107,r089,1959,R&D/GDP (%),"R&D, by source of funding",Business,3,0.78
1107,r090,1959,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.57
1107,r091,1959,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.05
1107,r092,1960,GDP,Current $billions,,2,542.4
1107,r093,1960,GDP,Constant 2012 $billions,,2,3260.0
1107,r094,1960,GDP,Deflatora (2012 = 1.00000),,2,0.16638
1107,r095,1960,Total R&D,Current $billions,,2,13.7
1107,r096,1960,Total R&D,Constant 2012 $billions,,2,82.4
1107,r097,1960,R&D/GDP (%),Total,,2,2.53
1107,r098,1960,R&D/GDP (%),"R&D, by performer",Business,3,1.85
1107,r099,1960,R&D/GDP (%),"R&D, by performer",Federalb,3,0.5
1107,r100,1960,R&D/GDP (%),"R&D, by performer",Higher education,3,0.13
1107,r101,1960,R&D/GDP (%),"R&D, by performer",Otherc,3,0.05
1107,r102,1960,R&D/GDP (%),"R&D, by source of funding",Business,3,0.83
1107,r103,1960,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.64
1107,r104,1960,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.05
1107,r105,1961,GDP,Current $billions,,2,562.2
1107,r106,1961,GDP,Constant 2012 $billions,,2,3343.5
1107,r107,1961,GDP,Deflatora (2012 = 1.00000),,2,0.16815
1107,r108,1961,Total R&D,Current $billions,,2,14.6
1107,r109,1961,Total R&D,Constant 2012 $billions,,2,86.6
1107,r110,1961,R&D/GDP (%),Total,,2,2.59
1107,r111,1961,R&D/GDP (%),"R&D, by performer",Business,3,1.84
1107,r112,1961,R&D/GDP (%),"R&D, by performer",Federalb,3,0.55
1107,r113,1961,R&D/GDP (%),"R&D, by performer",Higher education,3,0.15
1107,r114,1961,R&D/GDP (%),"R&D, by performer",Otherc,3,0.05
1107,r115,1961,R&D/GDP (%),"R&D, by source of funding",Business,3,0.85
1107,r116,1961,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.69
1107,r117,1961,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.06
1107,r118,1962,GDP,Current $billions,,2,603.9
1107,r119,1962,GDP,Constant 2012 $billions,,2,3548.4
1107,r120,1962,GDP,Deflatora (2012 = 1.00000),,2,0.17019
1107,r121,1962,Total R&D,Current $billions,,2,15.6
1107,r122,1962,Total R&D,Constant 2012 $billions,,2,91.9
1107,r123,1962,R&D/GDP (%),Total,,2,2.59
1107,r124,1962,R&D/GDP (%),"R&D, by performer",Business,3,1.83
1107,r125,1962,R&D/GDP (%),"R&D, by performer",Federalb,3,0.54
1107,r126,1962,R&D/GDP (%),"R&D, by performer",Higher education,3,0.16
1107,r127,1962,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r128,1962,R&D/GDP (%),"R&D, by source of funding",Business,3,0.85
1107,r129,1962,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.68
1107,r130,1962,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.06
1107,r131,1963,GDP,Current $billions,,2,637.5
1107,r132,1963,GDP,Constant 2012 $billions,,2,3702.9
1107,r133,1963,GDP,Deflatora (2012 = 1.00000),,2,0.17216
1107,r134,1963,Total R&D,Current $billions,,2,17.5
1107,r135,1963,Total R&D,Constant 2012 $billions,,2,101.8
1107,r136,1963,R&D/GDP (%),Total,,2,2.75
1107,r137,1963,R&D/GDP (%),"R&D, by performer",Business,3,1.92
1107,r138,1963,R&D/GDP (%),"R&D, by performer",Federalb,3,0.58
1107,r139,1963,R&D/GDP (%),"R&D, by performer",Higher education,3,0.18
1107,r140,1963,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r141,1963,R&D/GDP (%),"R&D, by source of funding",Business,3,0.86
1107,r142,1963,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.83
1107,r143,1963,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
1107,r144,1964,GDP,Current $billions,,2,684.5
1107,r145,1964,GDP,Constant 2012 $billions,,2,3916.3
1107,r146,1964,GDP,Deflatora (2012 = 1.00000),,2,0.17478
1107,r147,1964,Total R&D,Current $billions,,2,19.1
1107,r148,1964,Total R&D,Constant 2012 $billions,,2,109.3
1107,r149,1964,R&D/GDP (%),Total,,2,2.79
1107,r150,1964,R&D/GDP (%),"R&D, by performer",Business,3,1.91
1107,r151,1964,R&D/GDP (%),"R&D, by performer",Federalb,3,0.62
1107,r152,1964,R&D/GDP (%),"R&D, by performer",Higher education,3,0.2
1107,r153,1964,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r154,1964,R&D/GDP (%),"R&D, by source of funding",Business,3,0.86
1107,r155,1964,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.86
1107,r156,1964,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
1107,r157,1965,GDP,Current $billions,,2,742.3
1107,r158,1965,GDP,Constant 2012 $billions,,2,4170.8
1107,r159,1965,GDP,Deflatora (2012 = 1.00000),,2,0.17798
1107,r160,1965,Total R&D,Current $billions,,2,20.3
1107,r161,1965,Total R&D,Constant 2012 $billions,,2,113.8
1107,r162,1965,R&D/GDP (%),Total,,2,2.73
1107,r163,1965,R&D/GDP (%),"R&D, by performer",Business,3,1.86
1107,r164,1965,R&D/GDP (%),"R&D, by performer",Federalb,3,0.59
1107,r165,1965,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
1107,r166,1965,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r167,1965,R&D/GDP (%),"R&D, by source of funding",Business,3,0.88
1107,r168,1965,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.78
1107,r169,1965,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
1107,r170,1966,GDP,Current $billions,,2,813.4
1107,r171,1966,GDP,Constant 2012 $billions,,2,4445.9
1107,r172,1966,GDP,Deflatora (2012 = 1.00000),,2,0.18296
1107,r173,1966,Total R&D,Current $billions,,2,22.1
1107,r174,1966,Total R&D,Constant 2012 $billions,,2,120.6
1107,r175,1966,R&D/GDP (%),Total,,2,2.71
1107,r176,1966,R&D/GDP (%),"R&D, by performer",Business,3,1.87
1107,r177,1966,R&D/GDP (%),"R&D, by performer",Federalb,3,0.56
1107,r178,1966,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
1107,r179,1966,R&D/GDP (%),"R&D, by performer",Otherc,3,0.07
1107,r180,1966,R&D/GDP (%),"R&D, by source of funding",Business,3,0.9
1107,r181,1966,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.74
1107,r182,1966,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
1107,r183,1967,GDP,Current $billions,,2,860.0
1107,r184,1967,GDP,Constant 2012 $billions,,2,4567.8
1107,r185,1967,GDP,Deflatora (2012 = 1.00000),,2,0.18827
1107,r186,1967,Total R&D,Current $billions,,2,23.3
1107,r187,1967,Total R&D,Constant 2012 $billions,,2,124.0
1107,r188,1967,R&D/GDP (%),Total,,2,2.71
1107,r189,1967,R&D/GDP (%),"R&D, by performer",Business,3,1.86
1107,r190,1967,R&D/GDP (%),"R&D, by performer",Federalb,3,0.56
1107,r191,1967,R&D/GDP (%),"R&D, by performer",Higher education,3,0.24
1107,r192,1967,R&D/GDP (%),"R&D, by performer",Otherc,3,0.07
1107,r193,1967,R&D/GDP (%),"R&D, by source of funding",Business,3,0.95
1107,r194,1967,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.69
1107,r195,1967,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
1107,r196,1968,GDP,Current $billions,,2,940.7
1107,r197,1968,GDP,Constant 2012 $billions,,2,4792.3
1107,r198,1968,GDP,Deflatora (2012 = 1.00000),,2,0.19629
1107,r199,1968,Total R&D,Current $billions,,2,24.7
1107,r200,1968,Total R&D,Constant 2012 $billions,,2,125.7
1107,r201,1968,R&D/GDP (%),Total,,2,2.62
1107,r202,1968,R&D/GDP (%),"R&D, by performer",Business,3,1.81
1107,r203,1968,R&D/GDP (%),"R&D, by performer",Federalb,3,0.52
1107,r204,1968,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
1107,r205,1968,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r206,1968,R&D/GDP (%),"R&D, by source of funding",Business,3,0.96
1107,r207,1968,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.59
1107,r208,1968,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
1107,r209,1969,GDP,Current $billions,,2,1017.6
1107,r210,1969,GDP,Constant 2012 $billions,,2,4942.1
1107,r211,1969,GDP,Deflatora (2012 = 1.00000),,2,0.2059
1107,r212,1969,Total R&D,Current $billions,,2,26.0
1107,r213,1969,Total R&D,Constant 2012 $billions,,2,126.3
1107,r214,1969,R&D/GDP (%),Total,,2,2.55
1107,r215,1969,R&D/GDP (%),"R&D, by performer",Business,3,1.75
1107,r216,1969,R&D/GDP (%),"R&D, by performer",Federalb,3,0.51
1107,r217,1969,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
1107,r218,1969,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r219,1969,R&D/GDP (%),"R&D, by source of funding",Business,3,0.98
1107,r220,1969,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.5
1107,r221,1969,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
1107,r222,1970,GDP,Current $billions,,2,1073.3
1107,r223,1970,GDP,Constant 2012 $billions,,2,4951.3
1107,r224,1970,GDP,Deflatora (2012 = 1.00000),,2,0.21677
1107,r225,1970,Total R&D,Current $billions,,2,26.3
1107,r226,1970,Total R&D,Constant 2012 $billions,,2,121.2
1107,r227,1970,R&D/GDP (%),Total,,2,2.45
1107,r228,1970,R&D/GDP (%),"R&D, by performer",Business,3,1.64
1107,r229,1970,R&D/GDP (%),"R&D, by performer",Federalb,3,0.52
1107,r230,1970,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
1107,r231,1970,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r232,1970,R&D/GDP (%),"R&D, by source of funding",Business,3,0.97
1107,r233,1970,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.4
1107,r234,1970,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r235,1971,GDP,Current $billions,,2,1164.9
1107,r236,1971,GDP,Constant 2012 $billions,,2,5114.3
1107,r237,1971,GDP,Deflatora (2012 = 1.00000),,2,0.22777
1107,r238,1971,Total R&D,Current $billions,,2,27.0
1107,r239,1971,Total R&D,Constant 2012 $billions,,2,118.3
1107,r240,1971,R&D/GDP (%),Total,,2,2.31
1107,r241,1971,R&D/GDP (%),"R&D, by performer",Business,3,1.53
1107,r242,1971,R&D/GDP (%),"R&D, by performer",Federalb,3,0.5
1107,r243,1971,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
1107,r244,1971,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r245,1971,R&D/GDP (%),"R&D, by source of funding",Business,3,0.93
1107,r246,1971,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.31
1107,r247,1971,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r248,1972,GDP,Current $billions,,2,1279.1
1107,r249,1972,GDP,Constant 2012 $billions,,2,5383.3
1107,r250,1972,GDP,Deflatora (2012 = 1.00000),,2,0.23761
1107,r251,1972,Total R&D,Current $billions,,2,28.7
1107,r252,1972,Total R&D,Constant 2012 $billions,,2,121.0
1107,r253,1972,R&D/GDP (%),Total,,2,2.25
1107,r254,1972,R&D/GDP (%),"R&D, by performer",Business,3,1.49
1107,r255,1972,R&D/GDP (%),"R&D, by performer",Federalb,3,0.49
1107,r256,1972,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
1107,r257,1972,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r258,1972,R&D/GDP (%),"R&D, by source of funding",Business,3,0.92
1107,r259,1972,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.25
1107,r260,1972,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r261,1973,GDP,Current $billions,,2,1425.4
1107,r262,1973,GDP,Constant 2012 $billions,,2,5687.2
1107,r263,1973,GDP,Deflatora (2012 = 1.00000),,2,0.25063
1107,r264,1973,Total R&D,Current $billions,,2,31.0
1107,r265,1973,Total R&D,Constant 2012 $billions,,2,123.5
1107,r266,1973,R&D/GDP (%),Total,,2,2.17
1107,r267,1973,R&D/GDP (%),"R&D, by performer",Business,3,1.45
1107,r268,1973,R&D/GDP (%),"R&D, by performer",Federalb,3,0.45
1107,r269,1973,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
1107,r270,1973,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r271,1973,R&D/GDP (%),"R&D, by source of funding",Business,3,0.93
1107,r272,1973,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.16
1107,r273,1973,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
1107,r274,1974,GDP,Current $billions,,2,1545.2
1107,r275,1974,GDP,Constant 2012 $billions,,2,5656.5
1107,r276,1974,GDP,Deflatora (2012 = 1.00000),,2,0.27317
1107,r277,1974,Total R&D,Current $billions,,2,33.4
1107,r278,1974,Total R&D,Constant 2012 $billions,,2,122.1
1107,r279,1974,R&D/GDP (%),Total,,2,2.16
1107,r280,1974,R&D/GDP (%),"R&D, by performer",Business,3,1.44
1107,r281,1974,R&D/GDP (%),"R&D, by performer",Federalb,3,0.45
1107,r282,1974,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
1107,r283,1974,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r284,1974,R&D/GDP (%),"R&D, by source of funding",Business,3,0.96
1107,r285,1974,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.12
1107,r286,1974,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r287,1975,GDP,Current $billions,,2,1684.9
1107,r288,1975,GDP,Constant 2012 $billions,,2,5644.8
1107,r289,1975,GDP,Deflatora (2012 = 1.00000),,2,0.29849
1107,r290,1975,Total R&D,Current $billions,,2,35.7
1107,r291,1975,Total R&D,Constant 2012 $billions,,2,119.5
1107,r292,1975,R&D/GDP (%),Total,,2,2.12
1107,r293,1975,R&D/GDP (%),"R&D, by performer",Business,3,1.39
1107,r294,1975,R&D/GDP (%),"R&D, by performer",Federalb,3,0.45
1107,r295,1975,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
1107,r296,1975,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r297,1975,R&D/GDP (%),"R&D, by source of funding",Business,3,0.94
1107,r298,1975,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.1
1107,r299,1975,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r300,1976,GDP,Current $billions,,2,1873.4
1107,r301,1976,GDP,Constant 2012 $billions,,2,5949.0
1107,r302,1976,GDP,Deflatora (2012 = 1.00000),,2,0.31491
1107,r303,1976,Total R&D,Current $billions,,2,39.4
1107,r304,1976,Total R&D,Constant 2012 $billions,,2,125.2
1107,r305,1976,R&D/GDP (%),Total,,2,2.1
1107,r306,1976,R&D/GDP (%),"R&D, by performer",Business,3,1.39
1107,r307,1976,R&D/GDP (%),"R&D, by performer",Federalb,3,0.44
1107,r308,1976,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
1107,r309,1976,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r310,1976,R&D/GDP (%),"R&D, by source of funding",Business,3,0.94
1107,r311,1976,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.08
1107,r312,1976,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r313,1977,GDP,Current $billions,,2,2081.8
1107,r314,1977,GDP,Constant 2012 $billions,,2,6224.1
1107,r315,1977,GDP,Deflatora (2012 = 1.00000),,2,0.33447
1107,r316,1977,Total R&D,Current $billions,,2,43.3
1107,r317,1977,Total R&D,Constant 2012 $billions,,2,129.6
1107,r318,1977,R&D/GDP (%),Total,,2,2.08
1107,r319,1977,R&D/GDP (%),"R&D, by performer",Business,3,1.39
1107,r320,1977,R&D/GDP (%),"R&D, by performer",Federalb,3,0.43
1107,r321,1977,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
1107,r322,1977,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r323,1977,R&D/GDP (%),"R&D, by source of funding",Business,3,0.94
1107,r324,1977,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.06
1107,r325,1977,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r326,1978,GDP,Current $billions,,2,2351.6
1107,r327,1978,GDP,Constant 2012 $billions,,2,6568.6
1107,r328,1978,GDP,Deflatora (2012 = 1.00000),,2,0.35801
1107,r329,1978,Total R&D,Current $billions,,2,48.7
1107,r330,1978,Total R&D,Constant 2012 $billions,,2,136.1
1107,r331,1978,R&D/GDP (%),Total,,2,2.07
1107,r332,1978,R&D/GDP (%),"R&D, by performer",Business,3,1.37
1107,r333,1978,R&D/GDP (%),"R&D, by performer",Federalb,3,0.43
1107,r334,1978,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
1107,r335,1978,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r336,1978,R&D/GDP (%),"R&D, by source of funding",Business,3,0.95
1107,r337,1978,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.04
1107,r338,1978,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r339,1979,GDP,Current $billions,,2,2627.3
1107,r340,1979,GDP,Constant 2012 $billions,,2,6776.6
1107,r341,1979,GDP,Deflatora (2012 = 1.00000),,2,0.3877
1107,r342,1979,Total R&D,Current $billions,,2,55.4
1107,r343,1979,Total R&D,Constant 2012 $billions,,2,142.8
1107,r344,1979,R&D/GDP (%),Total,,2,2.11
1107,r345,1979,R&D/GDP (%),"R&D, by performer",Business,3,1.41
1107,r346,1979,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
1107,r347,1979,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
1107,r348,1979,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r349,1979,R&D/GDP (%),"R&D, by source of funding",Business,3,0.99
1107,r350,1979,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.04
1107,r351,1979,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r352,1980,GDP,Current $billions,,2,2857.3
1107,r353,1980,GDP,Constant 2012 $billions,,2,6759.2
1107,r354,1980,GDP,Deflatora (2012 = 1.00000),,2,0.42273
1107,r355,1980,Total R&D,Current $billions,,2,63.2
1107,r356,1980,Total R&D,Constant 2012 $billions,,2,149.6
1107,r357,1980,R&D/GDP (%),Total,,2,2.21
1107,r358,1980,R&D/GDP (%),"R&D, by performer",Business,3,1.51
1107,r359,1980,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
1107,r360,1980,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
1107,r361,1980,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r362,1980,R&D/GDP (%),"R&D, by source of funding",Business,3,1.08
1107,r363,1980,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.05
1107,r364,1980,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r365,1981,GDP,Current $billions,,2,3207.0
1107,r366,1981,GDP,Constant 2012 $billions,,2,6930.7
1107,r367,1981,GDP,Deflatora (2012 = 1.00000),,2,0.46272
1107,r368,1981,Total R&D,Current $billions,,2,72.3
1107,r369,1981,Total R&D,Constant 2012 $billions,,2,156.2
1107,r370,1981,R&D/GDP (%),Total,,2,2.25
1107,r371,1981,R&D/GDP (%),"R&D, by performer",Business,3,1.57
1107,r372,1981,R&D/GDP (%),"R&D, by performer",Federalb,3,0.41
1107,r373,1981,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
1107,r374,1981,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r375,1981,R&D/GDP (%),"R&D, by source of funding",Business,3,1.12
1107,r376,1981,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.05
1107,r377,1981,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
1107,r378,1982,GDP,Current $billions,,2,3343.8
1107,r379,1982,GDP,Constant 2012 $billions,,2,6805.8
1107,r380,1982,GDP,Deflatora (2012 = 1.00000),,2,0.49132
1107,r381,1982,Total R&D,Current $billions,,2,80.7
1107,r382,1982,Total R&D,Constant 2012 $billions,,2,164.4
1107,r383,1982,R&D/GDP (%),Total,,2,2.41
1107,r384,1982,R&D/GDP (%),"R&D, by performer",Business,3,1.71
1107,r385,1982,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
1107,r386,1982,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
1107,r387,1982,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
1107,r388,1982,R&D/GDP (%),"R&D, by source of funding",Business,3,1.22
1107,r389,1982,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.11
1107,r390,1982,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.09
1107,r391,1983,GDP,Current $billions,,2,3634.0
1107,r392,1983,GDP,Constant 2012 $billions,,2,7117.7
1107,r393,1983,GDP,Deflatora (2012 = 1.00000),,2,0.51056
