table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10129,r043,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,42,"['440,573', '']","['251,328', '']","['6,914', '']","['131,574', '']","['11,917', '']","['30,691', '']","['8,149', '']"
10129,r044,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,43,"['439,709', '']","['218,231', '']","['33,635', '']","['122,816', '']","['29,723', '']","['26,045', '']","['9,259', '']"
10129,r045,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,44,"['432,310', '']","['182,432', '']","['35,573', '']","['181,090', '']","['17,608', '']","['10,296', '']","['5,311', '']"
10129,r046,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,45,"['413,763', '']","['32,396', '']","['97,519', '']","['110,878', '']","['169,101', '']","['223', '']","['3,646', '']"
10129,r047,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,46,"['408,656', '']","['210,994', '']","['26,614', '']","['140,592', '']","['15,450', '']","['11,616', '']","['3,390', '']"
10129,r048,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,47,"['405,898', '']","['166,726', '']","['34,539', '']","['173,811', '']","['16,124', '']","['14,537', '']","['161', '']"
10129,r049,All institutions -> U. Kansas,All institutions,U. Kansas,2,48,"['405,267', '']","['200,117', '']","['29,376', '']","['120,620', '']","['29,384', '']","['12,073', '']","['13,697', '']"
10129,r050,All institutions -> U. South Florida<sup>c</sup>,All institutions,U. South Florida<sup>c</sup>,2,49,"['405,166', '']","['206,552', '']","['24,683', '']","['146,620', '']","['12,463', '']","['12,424', '']","['2,424', '']"
10129,r051,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,50,"['393,184', '']","['187,156', '']","['37,071', '']","['134,050', '']","['18,924', '']","['15,284', '']","['699', '']"
10129,r052,All institutions -> Washington State U.,All institutions,Washington State U.,2,51,"['368,396', '']","['187,580', '']","['54,610', '']","['103,067', '']","['9,099', '']","['13,119', '']","['921', '']"
10129,r053,All institutions -> U. Delaware,All institutions,U. Delaware,2,52,"['368,107', '']","['194,775', '']","['11,552', '']","['142,398', '']","['5,839', '']","['5,252', '']","['8,291', '']"
10129,r054,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,53,"['367,557', '']","['230,752', '']","['4,242', '']","['103,966', '']","['11,371', '']","['13,166', '']","['4,060', '']"
10129,r055,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,54,"['358,204', '']","['258,147', '']","['2,878', '']","['49,909', '']","['20,870', '']","['20,992', '']","['5,408', '']"
10129,r056,All institutions -> Florida State U.,All institutions,Florida State U.,2,55,"['355,986', '']","['163,744', '']","['24,003', '']","['152,444', '']","['4,914', '']","['3,723', '']","['7,158', '']"
10129,r057,All institutions -> Utah State U.,All institutions,Utah State U.,2,56,"['344,851', '']","['280,866', '']","['22,243', '']","['28,019', '']","['6,871', '']","['578', '']","['6,274', '']"
10129,r058,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,57,"['344,556', '']","['111,886', '']","['69,770', '']","['138,650', '']","['13,449', '']","['4,727', '']","['6,074', '']"
10129,r059,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,58,"['342,633', '']","['184,205', '']","['46,379', '']","['55,120', '']","['15,764', '']","['28,031', '']","['13,134', '']"
10129,r060,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,59,"['340,260', '']","['113,248', '']","['61,070', '']","['134,864', '']","['19,767', '']","['6,247', '']","['5,064', '']"
10129,r061,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,60,"['331,164', '']","['232,774', '']","['6,491', '']","['67,949', '']","['4,625', '']","['17,427', '']","['1,898', '']"
10129,r062,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,61,"['324,435', '']","['149,260', '']","['15,785', '']","['138,287', '']","['9,528', '']","['7,012', '']","['4,563', '']"
10129,r063,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,62,"['312,698', '']","['184,154', '']","['16,238', '']","['88,630', '']","['9,512', '']","['11,750', '']","['2,414', '']"
10129,r064,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,63,"['304,439', '']","['104,883', '']","['33,555', '']","['143,876', '']","['8,338', '']","['1,912', '']","['11,875', '']"
10129,r065,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,64,"['303,418', '']","['138,207', '']","['92,113', '']","['60,534', '']","['3,170', '']","['7,928', '']","['1,466', '']"
10129,r066,All institutions -> Temple U.,All institutions,Temple U.,2,65,"['301,395', '']","['143,580', '']","['8,109', '']","['99,543', '']","['26,463', '']","['17,459', '']","['6,241', '']"
10129,r067,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,66,"['297,934', '']","['192,621', '']","['50,654', '']","['28,792', '']","['8,037', '']","['2,772', '']","['15,058', '']"
10129,r068,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,67,"['284,553', '']","['163,395', '']","['4,565', '']","['76,566', '']","['20,932', '']","['9,097', '']","['9,998', '']"
10129,r069,All institutions -> Florida International U.,All institutions,Florida International U.,2,68,"['281,665', '']","['129,683', '']","['20,013', '']","['120,737', '']","['2,800', '']","['7,184', '']","['1,248', '']"
10129,r070,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,69,"['278,897', '']","['161,241', '']","['6,212', '']","['57,814', '']","['16,324', '']","['27,839', '']","['9,467', '']"
10129,r071,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,70,"['277,323', '']","['169,762', '']","['17,799', '']","['75,287', '']","['2,304', '']","['11,546', '']","['625', '']"
10129,r072,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,71,"['277,240', '']","['194,187', '']","['0', '']","['75,736', '']","['0', '']","['7,317', '']","['0', '']"
10129,r073,All institutions -> Clemson U.,All institutions,Clemson U.,2,72,"['263,158', '']","['119,512', '']","['25,685', '']","['95,211', '']","['17,690', '']","['4,796', '']","['264', '']"
10129,r074,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,73,"['261,519', '']","['93,367', '']","['18,882', '']","['28,618', '']","['120,443', '']","['170', '']","['39', '']"
10129,r075,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,74,"['245,158', '']","['129,044', '']","['12,632', '']","['79,588', '']","['8,582', '']","['8,646', '']","['6,666', '']"
10129,r076,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,75,"['242,247', '']","['126,814', '']","['9,796', '']","['78,061', '']","['6,556', '']","['17,750', '']","['3,270', '']"
10129,r077,All institutions -> U. Houston,All institutions,U. Houston,2,76,"['240,126', '']","['84,295', '']","['28,999', '']","['107,699', '']","['9,709', '']","['6,502', '']","['2,922', '']"
10129,r078,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,77,"['238,510', '']","['119,071', '']","['27,587', '']","['57,408', '']","['9,276', '']","['24,858', '']","['310', '']"
10129,r079,All institutions -> George Mason U.,All institutions,George Mason U.,2,78,"['230,068', '']","['119,406', '']","['5,816', '']","['55,812', '']","['6,969', '']","['35,685', '']","['6,380', '']"
10129,r080,All institutions -> U. Louisville,All institutions,U. Louisville,2,79,"['229,582', '']","['117,363', '']","['11,543', '']","['63,606', '']","['11,915', '']","['8,259', '']","['16,896', '']"
10129,r081,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,80,"['229,162', '']","['106,752', '']","['13,021', '']","['95,360', '']","['4,322', '']","['8,292', '']","['1,415', '']"
10129,r082,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,81,"['226,729', '']","['45,136', '']","['29,861', '']","['121,050', '']","['13,367', '']","['16,426', '']","['889', '']"
10129,r083,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,82,"['221,488', '']","['110,131', '']","['8,500', '']","['82,434', '']","['11,278', '']","['5,068', '']","['4,077', '']"
10129,r084,All institutions -> U. Vermont,All institutions,U. Vermont,2,83,"['216,307', '']","['117,163', '']","['1,379', '']","['82,412', '']","['2,785', '']","['7,081', '']","['5,487', '']"
10129,r085,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,84,"['215,908', '']","['81,641', '']","['6,415', '']","['112,773', '']","['502', '']","['13,940', '']","['637', '']"
10129,r086,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,85,"['214,081', '']","['97,327', '']","['9,769', '']","['79,689', '']","['5,016', '']","['3,862', '']","['18,418', '']"
10129,r087,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,86,"['212,974', '']","['81,820', '']","['40,926', '']","['72,772', '']","['8,259', '']","['8,047', '']","['1,150', '']"
10129,r088,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,87,"['206,392', '']","['129,721', '']","['3,938', '']","['56,891', '']","['9,893', '']","['5,107', '']","['842', '']"
10129,r089,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,88,"['205,493', '']","['95,080', '']","['15,287', '']","['71,431', '']","['11,022', '']","['6,253', '']","['6,420', '']"
10129,r090,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,89,"['205,253', '']","['114,754', '']","['12,652', '']","['39,600', '']","['8,591', '']","['14,617', '']","['15,039', '']"
10129,r091,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,90,"['205,201', '']","['77,110', '']","['10,541', '']","['42,605', '']","['74,657', '']","['288', '']","['0', '']"
10129,r092,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,91,"['204,518', '']","['123,467', '']","['8,481', '']","['53,371', '']","['7,267', '']","['11,932', '']","['0', '']"
10129,r093,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,92,"['202,516', '']","['154,742', '']","['1,508', '']","['39,501', '']","['3,346', '']","['1,433', '']","['1,986', '']"
10129,r094,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,93,"['200,820', '']","['118,974', '']","['18,147', '']","['55,164', '']","['1,546', '']","['3,208', '']","['3,781', '']"
10129,r095,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,94,"['199,135', '']","['114,257', '']","['8,566', '']","['51,532', '']","['6,267', '']","['8,538', '']","['9,975', '']"
10129,r096,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,95,"['195,041', '']","['53,885', '']","['21,322', '']","['106,925', '']","['11,236', '']","['1,351', '']","['322', '']"
10129,r097,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,96,"['184,080', '']","['64,252', '']","['48,654', '']","['59,522', '']","['4,705', '']","['5,742', '']","['1,205', '']"
10129,r098,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,97,"['181,782', '']","['83,631', '']","['7,477', '']","['78,594', '']","['2,787', '']","['2,018', '']","['7,275', '']"
10129,r099,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,98,"['176,760', '']","['107,082', '']","['7,101', '']","['34,599', '']","['7,330', '']","['13,485', '']","['7,163', '']"
10129,r100,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,99,"['174,904', '']","['45,343', '']","['50,066', '']","['71,056', '']","['1,507', '']","['864', '']","['6,068', '']"
10129,r101,All institutions -> U. Maine,All institutions,U. Maine,2,100,"['171,931', '']","['84,072', '']","['19,449', '']","['60,064', '']","['3,848', '']","['2,568', '']","['1,930', '']"
10129,r102,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,101,"['169,532', '']","['132,060', '']","['5,091', '']","['30,776', '']","['626', '']","['496', '']","['483', '']"
10129,r103,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,102,"['167,135', '']","['71,326', '']","['14,576', '']","['62,576', '']","['1,872', '']","['7,207', '']","['9,578', '']"
10129,r104,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,103,"['163,204', '']","['67,986', '']","['17,040', '']","['73,435', '']","['2,701', '']","['1,631', '']","['411', '']"
10129,r105,All institutions -> U. Oregon,All institutions,U. Oregon,2,104,"['160,500', '']","['97,238', '']","['1,061', '']","['55,247', '']","['782', '']","['5,795', '']","['377', '']"
10129,r106,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,105,"['152,903', '']","['84,270', '']","['183', '']","['61,653', '']","['2,696', '']","['3,489', '']","['612', '']"
10129,r107,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,106,"['147,717', '']","['62,737', '']","['26,441', '']","['44,072', '']","['13,559', '']","['727', '']","['181', '']"
10129,r108,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,107,"['147,629', '']","['54,384', '']","['13,795', '']","['64,443', '']","['5,765', '']","['6,123', '']","['3,119', '']"
10129,r109,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,108,"['139,764', '']","['68,772', '']","['5,592', '']","['58,184', '']","['4,099', '']","['2,167', '']","['950', '']"
10129,r110,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,109,"['133,770', '']","['56,025', '']","['27,482', '']","['38,339', '']","['2,935', '']","['6,948', '']","['2,041', '']"
10129,r111,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,110,"['130,914', '']","['60,706', '']","['13,882', '']","['32,378', '']","['9,499', '']","['14,449', '']","['0', '']"
10129,r112,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,111,"['130,882', '']","['24,888', '']","['5,225', '']","['94,515', '']","['3,458', '']","['1,306', '']","['1,490', '']"
10129,r113,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,112,"['130,501', '']","['60,387', '']","['15,999', '']","['41,654', '']","['1,177', '']","['2,151', '']","['9,133', '']"
10129,r114,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,113,"['129,796', '']","['51,492', '']","['1,234', '']","['71,042', '']","['735', '']","['2,963', '']","['2,330', '']"
10129,r115,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,114,"['129,102', '']","['93,190', '']","['5,508', '']","['24,722', '']","['1,304', '']","['3,470', '']","['908', '']"
10129,r116,All institutions -> Augusta U.,All institutions,Augusta U.,2,115,"['127,313', '']","['64,609', '']","['95', '']","['51,995', '']","['3,451', '']","['6,725', '']","['438', '']"
10129,r117,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,116,"['125,603', '']","['73,507', '']","['659', '']","['48,353', '']","['709', '']","['2,220', '']","['155', '']"
10129,r118,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,117,"['123,856', '']","['50,540', '']","['4,812', '']","['64,484', '']","['457', '']","['2,489', '']","['1,074', '']"
10129,r119,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,118,"['121,472', '']","['71,718', '']","['23,036', '']","['16,167', '']","['2,451', '']","['2,366', '']","['5,734', '']"
10129,r120,All institutions -> U. Idaho,All institutions,U. Idaho,2,119,"['115,603', '']","['56,160', '']","['35,703', '']","['17,659', '']","['1,923', '']","['766', '']","['3,392', '']"
10129,r121,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,120,"['115,161', '']","['60,221', '']","['6,205', '']","['32,641', '']","['3,958', '']","['6,232', '']","['5,904', '']"
10129,r122,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,121,"['111,144', '']","['62,195', '']","['2,599', '']","['39,067', '']","['4,463', '']","['2,112', '']","['708', '']"
10129,r123,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,122,"['110,319', '']","['65,368', '']","['7,264', '']","['31,743', '']","['1,958', '']","['2,611', '']","['1,375', '']"
10129,r124,All institutions -> Texas State U.,All institutions,Texas State U.,2,123,"['110,102', '']","['38,936', '']","['3,810', '']","['60,338', '']","['1,102', '']","['5,800', '']","['116', '']"
10129,r125,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,124,"['98,404', '']","['66,200', '']","['1,446', '']","['13,739', '']","['9,580', '']","['2,329', '']","['5,110', '']"
10129,r126,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,125,"['94,967', '']","['28,867', '']","['2,174', '']","['59,398', '']","['1,656', '']","['809', '']","['2,063', '']"
10129,r127,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,126,"['93,538', '']","['23,056', '']","['5,007', '']","['61,728', '']","['1,979', '']","['1,762', '']","['6', '']"
10129,r128,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,127,"['91,084', '']","['48,766', '']","['999', '']","['32,247', '']","['6,687', '']","['591', '']","['1,794', '']"
10129,r129,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,128,"['89,900', '']","['72,594', '']","['10,532', '']","['2,895', '']","['2,922', '']","['269', '']","['688', '']"
10129,r130,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,129,"['81,225', '']","['53,395', '']","['848', '']","['18,497', '']","['3,481', '']","['4,812', '']","['192', '']"
10129,r131,All institutions -> William & Mary,All institutions,William & Mary,2,130,"['75,953', '']","['33,730', '']","['4,124', '']","['30,035', '']","['966', '']","['4,212', '']","['2,886', '']"
10129,r132,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,131,"['72,477', '']","['48,368', '']","['11,944', '']","['10,942', '']","['555', '']","['668', '']","['0', '']"
10129,r133,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,132,"['71,695', '']","['30,984', '']","['7,796', '']","['27,661', '']","['1,792', '']","['2,296', '']","['1,166', '']"
10129,r134,All institutions -> U. Memphis,All institutions,U. Memphis,2,133,"['71,271', '']","['24,686', '']","['8,365', '']","['33,900', '']","['1,084', '']","['3,045', '']","['191', '']"
