table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8015,r019,"United States -> Alaska -> Public -> U. Alaska, Anchorage",United States,Alaska,Public,"U. Alaska, Anchorage",4,"['21,332', '']","['166', '']","['5,735', '']","['8,381', '']","['0', '']","['1,160', '']","['277', '']","['3,020', '']","['177', '']","['1,674', '']","['742', '']"
8015,r020,"United States -> Alaska -> Public -> U. Alaska, Fairbanks",United States,Alaska,Public,"U. Alaska, Fairbanks",4,"['172,957', '']","['1,116', '']","['95,711', '']","['37,477', '']","['191', '']","['16,441', '']","['0', '']","['1,248', '']","['1,425', '']","['17,314', '']","['2,034', '']"
8015,r021,"United States -> Alaska -> Public -> U. Alaska, Southeast",United States,Alaska,Public,"U. Alaska, Southeast",4,"['1,176', '']","['0', '']","['228', '']","['788', '']","['0', '']","['67', '']","['0', '']","['9', '']","['80', '']","['4', '']","['0', '']"
8015,r022,United States -> Alaska -> Private,United States,Alaska,Private,,3,"['1,036', '']","['0', '']","['1,005', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
8015,r023,United States -> Alaska -> Private -> Alaska Pacific U.,United States,Alaska,Private,Alaska Pacific U.,4,"['1,036', '']","['0', '']","['1,005', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
8015,r024,United States -> Arizona,United States,Arizona,,,2,"['1,516,463', '']","['43,038', '']","['106,994', '']","['600,456', '']","['7,468', '']","['175,517', '']","['19,274', '']","['92,000', '']","['135,609', '']","['224,229', '']","['111,878', '']"
8015,r025,United States -> Arizona -> Public,United States,Arizona,Public,,3,"['1,516,463', '']","['43,038', '']","['106,994', '']","['600,456', '']","['7,468', '']","['175,517', '']","['19,274', '']","['92,000', '']","['135,609', '']","['224,229', '']","['111,878', '']"
8015,r026,United States -> Arizona -> Public -> Arizona State U.,United States,Arizona,Public,Arizona State U.,4,"['677,303', '']","['22,498', '']","['68,116', '']","['111,790', '']","['4,121', '']","['26,742', '']","['14,623', '']","['73,205', '']","['128,982', '']","['145,574', '']","['81,652', '']"
8015,r027,United States -> Arizona -> Public -> Northern Arizona U.,United States,Arizona,Public,Northern Arizona U.,4,"['69,129', '']","['4,037', '']","['6,790', '']","['41,082', '']","['0', '']","['8,120', '']","['396', '']","['167', '']","['469', '']","['6,497', '']","['1,571', '']"
8015,r028,United States -> Arizona -> Public -> U. Arizona,United States,Arizona,Public,U. Arizona,4,"['770,031', '']","['16,503', '']","['32,088', '']","['447,584', '']","['3,347', '']","['140,655', '']","['4,255', '']","['18,628', '']","['6,158', '']","['72,158', '']","['28,655', '']"
8015,r029,United States -> Arkansas,United States,Arkansas,,,2,"['387,674', '']","['9,903', '']","['5,708', '']","['290,258', '']","['101', '']","['11,204', '']","['1,143', '']","['4,574', '']","['1,006', '']","['39,011', '']","['24,766', '']"
8015,r030,United States -> Arkansas -> Public,United States,Arkansas,Public,,3,"['387,674', '']","['9,903', '']","['5,708', '']","['290,258', '']","['101', '']","['11,204', '']","['1,143', '']","['4,574', '']","['1,006', '']","['39,011', '']","['24,766', '']"
8015,r031,"United States -> Arkansas -> Public -> Arkansas State U., Jonesboro",United States,Arkansas,Public,"Arkansas State U., Jonesboro",4,"['8,422', '']","['239', '']","['0', '']","['6,436', '']","['3', '']","['665', '']","['62', '']","['267', '']","['323', '']","['384', '']","['43', '']"
8015,r032,United States -> Arkansas -> Public -> U. Arkansas for Medical Sciences,United States,Arkansas,Public,U. Arkansas for Medical Sciences,4,"['194,709', '']","['0', '']","['0', '']","['194,709', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8015,r033,"United States -> Arkansas -> Public -> U. Arkansas, Fayetteville",United States,Arkansas,Public,"U. Arkansas, Fayetteville",4,"['164,443', '']","['5,882', '']","['5,686', '']","['79,509', '']","['60', '']","['8,111', '']","['994', '']","['4,212', '']","['0', '']","['37,818', '']","['22,171', '']"
8015,r034,"United States -> Arkansas -> Public -> U. Arkansas, Little Rock",United States,Arkansas,Public,"U. Arkansas, Little Rock",4,"['7,397', '']","['3,312', '']","['0', '']","['1,997', '']","['0', '']","['685', '']","['0', '']","['93', '']","['0', '']","['809', '']","['501', '']"
8015,r035,"United States -> Arkansas -> Public -> U. Arkansas, Pine Bluff",United States,Arkansas,Public,"U. Arkansas, Pine Bluff",4,"['8,713', '']","['0', '']","['0', '']","['6,852', '']","['3', '']","['1,175', '']","['0', '']","['0', '']","['683', '']","['0', '']","['0', '']"
8015,r036,United States -> Arkansas -> Public -> U. Central Arkansas,United States,Arkansas,Public,U. Central Arkansas,4,"['3,990', '']","['470', '']","['22', '']","['755', '']","['35', '']","['568', '']","['87', '']","['2', '']","['0', '']","['0', '']","['2,051', '']"
8015,r037,United States -> California,United States,California,,,2,"['11,229,857', '']","['298,109', '']","['481,349', '']","['7,138,953', '']","['70,097', '']","['947,704', '']","['154,974', '']","['353,563', '']","['169,001', '']","['1,171,790', '']","['444,317', '']"
8015,r038,United States -> California -> Public,United States,California,Public,,3,"['7,945,304', '']","['143,466', '']","['399,800', '']","['4,993,881', '']","['59,882', '']","['609,331', '']","['122,808', '']","['241,527', '']","['168,102', '']","['901,306', '']","['305,201', '']"
8015,r039,"United States -> California -> Public -> California Polytechnic State U., San Luis Obispo",United States,California,Public,"California Polytechnic State U., San Luis Obispo",4,"['25,953', '']","['679', '']","['1,106', '']","['6,526', '']","['2,668', '']","['4,953', '']","['157', '']","['930', '']","['0', '']","['5,522', '']","['3,412', '']"
8015,r040,"United States -> California -> Public -> California State Polytechnic U., Pomona",United States,California,Public,"California State Polytechnic U., Pomona",4,"['7,011', '']","['360', '']","['151', '']","['3,557', '']","['20', '']","['1,150', '']","['19', '']","['9', '']","['96', '']","['1,516', '']","['133', '']"
8015,r041,"United States -> California -> Public -> California State U., Bakersfield",United States,California,Public,"California State U., Bakersfield",4,"['6,253', '']","['0', '']","['134', '']","['197', '']","['2,321', '']","['447', '']","['524', '']","['146', '']","['0', '']","['839', '']","['1,645', '']"
8015,r042,"United States -> California -> Public -> California State U., Channel Islands",United States,California,Public,"California State U., Channel Islands",4,"['2,341', '']","['22', '']","['0', '']","['1,001', '']","['348', '']","['301', '']","['4', '']","['22', '']","['485', '']","['79', '']","['79', '']"
8015,r043,"United States -> California -> Public -> California State U., Chico",United States,California,Public,"California State U., Chico",4,"['4,209', '']","['0', '']","['426', '']","['1,522', '']","['41', '']","['172', '']","['0', '']","['237', '']","['0', '']","['1,236', '']","['575', '']"
8015,r044,"United States -> California -> Public -> California State U., Dominguez Hills",United States,California,Public,"California State U., Dominguez Hills",4,"['2,690', '']","['620', '']","['8', '']","['140', '']","['125', '']","['418', '']","['360', '']","['314', '']","['0', '']","['0', '']","['705', '']"
8015,r045,"United States -> California -> Public -> California State U., East Bay",United States,California,Public,"California State U., East Bay",4,"['20,108', '']","['264', '']","['1,493', '']","['1,762', '']","['482', '']","['2,441', '']","['465', '']","['3,331', '']","['29', '']","['1,024', '']","['8,817', '']"
8015,r046,"United States -> California -> Public -> California State U., Fresno",United States,California,Public,"California State U., Fresno",4,"['9,213', '']","['141', '']","['379', '']","['4,197', '']","['490', '']","['1,307', '']","['116', '']","['165', '']","['199', '']","['1,290', '']","['929', '']"
8015,r047,"United States -> California -> Public -> California State U., Fullerton",United States,California,Public,"California State U., Fullerton",4,"['9,006', '']","['200', '']","['229', '']","['2,507', '']","['212', '']","['1,343', '']","['272', '']","['342', '']","['597', '']","['661', '']","['2,643', '']"
8015,r048,"United States -> California -> Public -> California State U., Long Beach",United States,California,Public,"California State U., Long Beach",4,"['15,134', '']","['271', '']","['226', '']","['3,700', '']","['446', '']","['2,723', '']","['1,431', '']","['645', '']","['194', '']","['4,574', '']","['924', '']"
8015,r049,"United States -> California -> Public -> California State U., Los Angeles",United States,California,Public,"California State U., Los Angeles",4,"['9,382', '']","['218', '']","['23', '']","['740', '']","['26', '']","['5,165', '']","['103', '']","['1,131', '']","['0', '']","['1,486', '']","['490', '']"
8015,r050,"United States -> California -> Public -> California State U., Maritime Academy",United States,California,Public,"California State U., Maritime Academy",4,"['2,799', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,603', '']","['196', '']"
8015,r051,"United States -> California -> Public -> California State U., Monterey Bay",United States,California,Public,"California State U., Monterey Bay",4,"['6,882', '']","['1,298', '']","['1,953', '']","['3,452', '']","['12', '']","['57', '']","['0', '']","['47', '']","['25', '']","['0', '']","['38', '']"
8015,r052,"United States -> California -> Public -> California State U., Northridge",United States,California,Public,"California State U., Northridge",4,"['16,573', '']","['380', '']","['731', '']","['4,020', '']","['685', '']","['7,447', '']","['255', '']","['393', '']","['93', '']","['1,216', '']","['1,353', '']"
8015,r053,"United States -> California -> Public -> California State U., Sacramento",United States,California,Public,"California State U., Sacramento",4,"['23,699', '']","['340', '']","['752', '']","['1,446', '']","['116', '']","['238', '']","['330', '']","['6,544', '']","['4,320', '']","['5,986', '']","['3,627', '']"
8015,r054,"United States -> California -> Public -> California State U., San Bernardino",United States,California,Public,"California State U., San Bernardino",4,"['11,607', '']","['228', '']","['51', '']","['1,016', '']","['466', '']","['1,992', '']","['2,299', '']","['208', '']","['357', '']","['1,382', '']","['3,608', '']"
8015,r055,"United States -> California -> Public -> California State U., San Marcos",United States,California,Public,"California State U., San Marcos",4,"['10,213', '']","['620', '']","['13', '']","['1,120', '']","['0', '']","['1,063', '']","['1,150', '']","['680', '']","['2,892', '']","['1,682', '']","['993', '']"
8015,r056,"United States -> California -> Public -> California State U., Stanislaus",United States,California,Public,"California State U., Stanislaus",4,"['2,085', '']","['186', '']","['13', '']","['1,232', '']","['253', '']","['84', '']","['218', '']","['70', '']","['0', '']","['0', '']","['29', '']"
8015,r057,United States -> California -> Public -> Humboldt State U.,United States,California,Public,Humboldt State U.,4,"['14,103', '']","['85', '']","['1,141', '']","['5,303', '']","['8', '']","['90', '']","['4', '']","['1,385', '']","['69', '']","['5,564', '']","['454', '']"
8015,r058,United States -> California -> Public -> Naval Postgraduate School,United States,California,Public,Naval Postgraduate School,4,"['65,101', '']","['6,058', '']","['6,591', '']","['1,537', '']","['2,435', '']","['5,927', '']","['151', '']","['6,669', '']","['4,618', '']","['24,254', '']","['6,861', '']"
8015,r059,United States -> California -> Public -> San Diego State U.,United States,California,Public,San Diego State U.,4,"['107,681', '']","['1,439', '']","['2,158', '']","['31,479', '']","['3,883', '']","['6,681', '']","['18,729', '']","['4,876', '']","['6,322', '']","['10,715', '']","['21,399', '']"
8015,r060,United States -> California -> Public -> San Francisco State U.,United States,California,Public,San Francisco State U.,4,"['35,768', '']","['1,579', '']","['3,975', '']","['13,143', '']","['1,326', '']","['3,418', '']","['1,617', '']","['3,892', '']","['1,546', '']","['2,386', '']","['2,886', '']"
8015,r061,United States -> California -> Public -> San Jose State U.,United States,California,Public,San Jose State U.,4,"['60,100', '']","['297', '']","['14,857', '']","['3,655', '']","['751', '']","['3,437', '']","['18,930', '']","['2,940', '']","['0', '']","['3,664', '']","['11,569', '']"
8015,r062,United States -> California -> Public -> Sonoma State U.,United States,California,Public,Sonoma State U.,4,"['2,957', '']","['12', '']","['1,617', '']","['585', '']","['235', '']","['289', '']","['58', '']","['51', '']","['30', '']","['1', '']","['79', '']"
8015,r063,"United States -> California -> Public -> U. California, Berkeley",United States,California,Public,"U. California, Berkeley",4,"['846,872', '']","['9,583', '']","['7,857', '']","['264,394', '']","['8,067', '']","['156,896', '']","['16,892', '']","['56,908', '']","['74,539', '']","['199,711', '']","['52,025', '']"
8015,r064,"United States -> California -> Public -> U. California, Davis",United States,California,Public,"U. California, Davis",4,"['817,409', '']","['5,934', '']","['30,603', '']","['590,027', '']","['4,698', '']","['27,906', '']","['3,177', '']","['30,951', '']","['9,720', '']","['102,370', '']","['12,023', '']"
8015,r065,"United States -> California -> Public -> U. California, Irvine",United States,California,Public,"U. California, Irvine",4,"['523,752', '']","['23,444', '']","['13,034', '']","['315,900', '']","['6,314', '']","['38,794', '']","['10,898', '']","['12,606', '']","['1,036', '']","['65,454', '']","['36,272', '']"
8015,r066,"United States -> California -> Public -> U. California, Los Angeles",United States,California,Public,"U. California, Los Angeles",4,"['1,454,880', '']","['16,186', '']","['41,818', '']","['1,053,540', '']","['12,110', '']","['56,624', '']","['17,464', '']","['62,413', '']","['42,390', '']","['93,906', '']","['58,429', '']"
8015,r067,"United States -> California -> Public -> U. California, Merced",United States,California,Public,"U. California, Merced",4,"['45,964', '']","['1,134', '']","['3,849', '']","['9,742', '']","['2,139', '']","['5,753', '']","['424', '']","['1,816', '']","['1,156', '']","['13,854', '']","['6,097', '']"
8015,r068,"United States -> California -> Public -> U. California, Office of the President",United States,California,Public,"U. California, Office of the President",4,"['50,848', '']","['0', '']","['0', '']","['42,520', '']","['0', '']","['7,905', '']","['0', '']","['0', '']","['37', '']","['0', '']","['386', '']"
8015,r069,"United States -> California -> Public -> U. California, Riverside",United States,California,Public,"U. California, Riverside",4,"['189,600', '']","['8,295', '']","['10,303', '']","['98,539', '']","['1,994', '']","['17,559', '']","['3,791', '']","['5,224', '']","['2,821', '']","['34,888', '']","['6,186', '']"
8015,r070,"United States -> California -> Public -> U. California, San Diego",United States,California,Public,"U. California, San Diego",4,"['1,425,499', '']","['46,962', '']","['185,870', '']","['827,370', '']","['5,639', '']","['86,893', '']","['18,645', '']","['22,940', '']","['13,214', '']","['177,564', '']","['40,402', '']"
8015,r071,"United States -> California -> Public -> U. California, San Francisco",United States,California,Public,"U. California, San Francisco",4,"['1,710,036', '']","['0', '']","['0', '']","['1,639,862', '']","['0', '']","['69,817', '']","['0', '']","['0', '']","['357', '']","['0', '']","['0', '']"
8015,r072,"United States -> California -> Public -> U. California, Santa Barbara",United States,California,Public,"U. California, Santa Barbara",4,"['248,961', '']","['11,503', '']","['37,222', '']","['29,848', '']","['1,416', '']","['54,435', '']","['3,457', '']","['8,231', '']","['385', '']","['86,303', '']","['16,161', '']"
8015,r073,"United States -> California -> Public -> U. California, Santa Cruz",United States,California,Public,"U. California, Santa Cruz",4,"['160,615', '']","['5,128', '']","['31,217', '']","['28,302', '']","['156', '']","['35,606', '']","['868', '']","['5,411', '']","['575', '']","['49,576', '']","['3,776', '']"
8015,r074,United States -> California -> Private,United States,California,Private,,3,"['3,284,553', '']","['154,643', '']","['81,549', '']","['2,145,072', '']","['10,215', '']","['338,373', '']","['32,166', '']","['112,036', '']","['899', '']","['270,484', '']","['139,116', '']"
8015,r075,United States -> California -> Private -> Azusa Pacific U.,United States,California,Private,Azusa Pacific U.,4,"['5,318', '']","['92', '']","['0', '']","['1,022', '']","['125', '']","['207', '']","['844', '']","['171', '']","['0', '']","['5', '']","['2,852', '']"
8015,r076,United States -> California -> Private -> Biola U.,United States,California,Private,Biola U.,4,"['1,243', 'i']","['48', 'i']","['0', 'i']","['811', 'i']","['13', 'i']","['85', 'i']","['13', 'i']","['40', 'i']","['8', 'i']","['167', 'i']","['58', 'i']"
8015,r077,United States -> California -> Private -> California Institute of Technology,United States,California,Private,California Institute of Technology,4,"['438,624', '']","['13,508', 'i']","['43,295', 'i']","['100,754', 'i']","['1,039', 'i']","['212,265', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['51,630', 'i']","['16,133', 'i']"
8015,r078,United States -> California -> Private -> Chapman U.,United States,California,Private,Chapman U.,4,"['25,820', '']","['701', '']","['304', '']","['9,497', '']","['16', '']","['1,314', '']","['1,161', '']","['3,253', '']","['0', '']","['348', '']","['9,226', '']"
8015,r079,United States -> California -> Private -> Charles R. Drew U. of Medicine and Science,United States,California,Private,Charles R. Drew U. of Medicine and Science,4,"['13,228', '']","['0', '']","['0', '']","['13,228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8015,r080,United States -> California -> Private -> Claremont Graduate U.,United States,California,Private,Claremont Graduate U.,4,"['7,235', '']","['55', '']","['0', '']","['0', '']","['111', '']","['0', '']","['300', '']","['2,815', '']","['0', '']","['0', '']","['3,954', '']"
8015,r081,United States -> California -> Private -> Claremont McKenna C.,United States,California,Private,Claremont McKenna C.,4,"['4,515', '']","['0', '']","['17', '']","['274', '']","['103', '']","['136', '']","['113', '']","['3,532', '']","['29', '']","['0', '']","['311', '']"
8015,r082,United States -> California -> Private -> Fielding Graduate U.,United States,California,Private,Fielding Graduate U.,4,"['843', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['843', '']","['0', '']","['0', '']","['0', '']"
8015,r083,United States -> California -> Private -> Harvey Mudd C.,United States,California,Private,Harvey Mudd C.,4,"['2,359', '']","['645', '']","['0', '']","['364', '']","['111', '']","['531', '']","['0', '']","['0', '']","['162', '']","['515', '']","['31', '']"
8015,r084,United States -> California -> Private -> High Tech High Graduate School of Ed.,United States,California,Private,High Tech High Graduate School of Ed.,4,"['5,032', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,032', '']"
8015,r085,United States -> California -> Private -> Keck Graduate Institute,United States,California,Private,Keck Graduate Institute,4,"['2,254', 'i']","['0', 'i']","['0', 'i']","['1,765', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['356', 'i']","['133', 'i']"
8015,r086,United States -> California -> Private -> La Sierra U.,United States,California,Private,La Sierra U.,4,"['1,517', '']","['0', '']","['0', '']","['5', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,511', '']"
8015,r087,United States -> California -> Private -> Loma Linda U.,United States,California,Private,Loma Linda U.,4,"['14,029', '']","['0', '']","['0', '']","['13,191', '']","['0', '']","['0', '']","['597', '']","['0', '']","['0', '']","['0', '']","['241', '']"
8015,r088,United States -> California -> Private -> Loyola Marymount U.,United States,California,Private,Loyola Marymount U.,4,"['12,819', '']","['58', '']","['527', '']","['819', '']","['134', '']","['269', '']","['1,604', '']","['1,724', '']","['67', '']","['234', '']","['7,383', '']"
8015,r089,United States -> California -> Private -> Marshall B. Ketchum U.,United States,California,Private,Marshall B. Ketchum U.,4,"['1,351', 'i']","['0', 'i']","['0', 'i']","['1,351', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8015,r090,United States -> California -> Private -> Mills C.,United States,California,Private,Mills C.,4,"['850', '']","['0', '']","['0', '']","['129', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['683', '']"
8015,r091,United States -> California -> Private -> Occidental C.,United States,California,Private,Occidental C.,4,"['3,587', '']","['280', '']","['1,201', '']","['503', '']","['97', '']","['762', '']","['393', '']","['287', '']","['0', '']","['0', '']","['64', '']"
8015,r092,United States -> California -> Private -> Pepperdine U.,United States,California,Private,Pepperdine U.,4,"['2,655', '']","['0', '']","['0', '']","['564', '']","['26', '']","['111', '']","['248', '']","['503', '']","['112', '']","['0', '']","['1,091', '']"
8015,r093,United States -> California -> Private -> Pomona C.,United States,California,Private,Pomona C.,4,"['2,146', '']","['272', '']","['193', '']","['288', '']","['162', '']","['347', '']","['286', '']","['330', '']","['0', '']","['0', '']","['268', '']"
8015,r094,United States -> California -> Private -> Santa Clara U.,United States,California,Private,Santa Clara U.,4,"['3,142', '']","['0', '']","['0', '']","['545', '']","['39', '']","['516', '']","['0', '']","['102', '']","['0', '']","['1,588', '']","['352', '']"
8015,r095,United States -> California -> Private -> Scripps Research Institute,United States,California,Private,Scripps Research Institute,4,"['485,435', '']","['0', '']","['0', '']","['485,435', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8015,r096,United States -> California -> Private -> Stanford U.,United States,California,Private,Stanford U.,4,"['1,274,483', '']","['23,232', '']","['21,216', '']","['905,150', '']","['6,070', '']","['98,672', '']","['16,587', '']","['22,559', '']","['272', '']","['136,251', '']","['44,474', '']"
8015,r097,United States -> California -> Private -> Touro U.,United States,California,Private,Touro U.,4,"['3,489', '']","['0', '']","['0', '']","['3,475', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']"
8015,r098,United States -> California -> Private -> U. of the Pacific,United States,California,Private,U. of the Pacific,4,"['1,371', '']","['0', '']","['43', '']","['870', '']","['0', '']","['223', '']","['6', '']","['0', '']","['0', '']","['228', '']","['1', '']"
8015,r099,United States -> California -> Private -> U. San Diego,United States,California,Private,U. San Diego,4,"['7,580', '']","['42', '']","['226', '']","['111', '']","['643', '']","['1,377', '']","['149', '']","['209', '']","['37', '']","['980', '']","['3,806', '']"
8015,r100,United States -> California -> Private -> U. San Francisco,United States,California,Private,U. San Francisco,4,"['1,375', '']","['16', '']","['204', '']","['398', '']","['16', '']","['144', '']","['28', '']","['148', '']","['50', '']","['3', '']","['368', '']"
8015,r101,United States -> California -> Private -> U. Southern California,United States,California,Private,U. Southern California,4,"['955,565', '']","['115,694', '']","['14,323', '']","['598,925', '']","['1,472', '']","['21,413', '']","['9,837', '']","['75,520', '']","['162', '']","['78,179', '']","['40,040', '']"
8015,r102,United States -> California -> Private -> Western U. of Health Sciences,United States,California,Private,Western U. of Health Sciences,4,"['6,688', '']","['0', '']","['0', '']","['5,598', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,090', '']"
8015,r103,United States -> Colorado,United States,Colorado,,,2,"['1,746,975', '']","['26,785', '']","['185,787', '']","['918,910', '']","['7,897', '']","['154,232', '']","['25,613', '']","['30,311', '']","['8,312', '']","['312,401', '']","['76,727', '']"
8015,r104,United States -> Colorado -> Public,United States,Colorado,Public,,3,"['1,702,757', '']","['26,763', '']","['185,621', '']","['913,303', '']","['7,799', '']","['150,101', '']","['18,931', '']","['28,516', '']","['8,312', '']","['308,843', '']","['54,568', '']"
8015,r105,United States -> Colorado -> Public -> Colorado School of Mines,United States,Colorado,Public,Colorado School of Mines,4,"['81,443', '']","['3,894', '']","['5,713', '']","['3,081', '']","['682', '']","['10,812', '']","['0', '']","['1,220', '']","['0', '']","['54,062', '']","['1,979', '']"
