table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2021,field_2022,field_2023_all_engineering,field_2023_aerospace_aeronautical_and_astronautical_engineering,field_2023_bioengineering_and_biomedical_engineering,field_2023_chemical_engineering,field_2023_civil_engineering,field_2023_electrical_electronic_and_communications_engineering,field_2023_industrial_and_manufacturing_engineering,field_2023_mechanical_engineering,field_2023_metallurgical_and_materials_engineering,field_2023_engineering_nec_
12704,r024,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,23,"['63,083', '']","['84,680', '']","['95,826', '']","['1,505', '']","['16,937', '']","['5,286', '']","['3,667', '']","['20,344', '']","['5,488', '']","['29,598', '']","['5,645', '']","['7,356', '']"
12704,r025,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,24,"['75,104', '']","['85,549', '']","['93,870', '']","['0', '']","['5,381', '']","['11,182', '']","['6,924', '']","['14,571', '']","['3,563', '']","['15,561', '']","['7,150', '']","['29,538', '']"
12704,r026,All institutions -> U. Utah,All institutions,U. Utah,2,25,"['29,330', '']","['99,830', '']","['93,722', '']","['0', '']","['4,284', '']","['4,440', '']","['39,128', '']","['32,979', '']","['0', '']","['8,945', '']","['3,299', '']","['647', '']"
12704,r027,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,26,"['78,808', '']","['84,060', '']","['92,997', '']","['8,664', '']","['28,149', '']","['13,638', '']","['8,209', '']","['12,255', '']","['204', '']","['16,455', '']","['5,423', '']","['0', '']"
12704,r028,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,27,"['78,026', '']","['93,638', '']","['92,895', '']","['0', '']","['0', '']","['4,221', '']","['6,035', '']","['70,333', '']","['0', '']","['0', '']","['0', '']","['12,306', '']"
12704,r029,All institutions -> U. Delaware,All institutions,U. Delaware,2,28,"['68,504', '']","['88,552', '']","['90,547', '']","['0', '']","['7,666', '']","['58,044', '']","['9,405', '']","['8,597', '']","['0', '']","['6,835', '']","['0', '']","['0', '']"
12704,r030,All institutions -> Duke U.,All institutions,Duke U.,2,29,"['74,308', '']","['80,356', '']","['85,594', '']","['0', '']","['38,306', '']","['0', '']","['5,516', '']","['30,117', '']","['0', '']","['9,683', '']","['1,972', '']","['0', '']"
12704,r031,All institutions -> Cornell U.,All institutions,Cornell U.,2,30,"['72,771', '']","['73,646', '']","['84,312', '']","['1,720', '']","['15,548', '']","['14,776', '']","['8,692', '']","['12,336', '']","['2,469', '']","['13,470', '']","['12,736', '']","['2,565', '']"
12704,r032,All institutions -> U. Florida,All institutions,U. Florida,2,31,"['72,191', '']","['79,991', '']","['84,288', '']","['3,526', '']","['15,303', '']","['4,603', '']","['15,551', '']","['24,044', '']","['1,447', '']","['13,263', '']","['6,077', '']","['474', '']"
12704,r033,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,32,"['93,266', '']","['82,286', 'i']","['84,259', '']","['8,099', 'i']","['0', 'i']","['0', 'i']","['9,801', 'i']","['44,009', 'i']","['0', 'i']","['22,350', 'i']","['0', 'i']","['0', 'i']"
12704,r034,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,33,"['66,790', '']","['67,985', '']","['83,743', '']","['10,056', '']","['5,437', '']","['10,550', '']","['4,031', '']","['3,007', '']","['6,807', '']","['27,789', '']","['3,117', '']","['12,949', '']"
12704,r035,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,34,"['64,962', '']","['73,487', '']","['80,040', '']","['2,139', '']","['26,469', '']","['11,168', '']","['2,674', '']","['3,901', '']","['875', '']","['2,824', '']","['0', '']","['29,990', '']"
12704,r036,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,35,"['44,958', '']","['67,267', '']","['77,243', '']","['0', '']","['18,300', '']","['6,710', '']","['0', '']","['36,456', '']","['0', '']","['6,860', '']","['8,472', '']","['445', '']"
12704,r037,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,36,"['62,113', '']","['66,024', '']","['73,907', '']","['5,199', '']","['12,220', '']","['5,824', '']","['11,961', '']","['3,401', '']","['0', '']","['3,160', '']","['6,531', '']","['25,611', '']"
12704,r038,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,37,"['66,556', '']","['70,892', '']","['70,876', '']","['19,121', '']","['852', '']","['4,302', '']","['5,624', '']","['12,229', '']","['3,044', '']","['0', '']","['5,421', '']","['20,283', '']"
12704,r039,All institutions -> U. Southern California,All institutions,U. Southern California,2,38,"['51,948', '']","['54,438', '']","['68,833', '']","['4,796', '']","['11,880', '']","['5,786', '']","['3,817', '']","['34,034', '']","['2,473', '']","['0', '']","['0', '']","['6,047', '']"
12704,r040,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,39,"['10,164', '']","['45,940', '']","['68,220', '']","['519', '']","['2,809', '']","['0', '']","['0', '']","['338', '']","['0', '']","['2,041', '']","['762', '']","['61,751', '']"
12704,r041,All institutions -> Clemson U.,All institutions,Clemson U.,2,40,"['46,693', '']","['62,349', '']","['65,399', '']","['0', '']","['8,763', '']","['2,947', '']","['7,465', '']","['8,663', '']","['3,144', '']","['22,464', '']","['8,221', '']","['3,732', '']"
12704,r042,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,41,"['37,143', '']","['42,481', '']","['65,008', '']","['0', '']","['18,132', '']","['6,083', '']","['0', '']","['9,858', '']","['0', '']","['7,870', '']","['8,736', '']","['14,329', '']"
12704,r043,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,42,"['53,761', '']","['65,455', '']","['62,859', '']","['0', '']","['6,185', '']","['5,362', '']","['5,398', '']","['24,104', '']","['0', '']","['13,345', '']","['4,391', '']","['4,074', '']"
12704,r044,All institutions -> Boston U.,All institutions,Boston U.,2,43,"['48,537', '']","['54,675', '']","['62,597', '']","['2,402', '']","['25,862', '']","['0', '']","['0', '']","['10,860', '']","['5,565', '']","['8,502', '']","['0', '']","['9,406', '']"
12704,r045,All institutions -> Rice U.,All institutions,Rice U.,2,44,"['46,799', '']","['53,851', '']","['61,759', '']","['10', '']","['20,319', '']","['7,031', '']","['6,660', '']","['19,838', '']","['0', '']","['3,168', '']","['4,124', '']","['609', '']"
12704,r046,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,45,"['43,175', '']","['56,254', '']","['59,180', '']","['0', '']","['23,755', '']","['101', '']","['9,102', '']","['11,720', '']","['0', '']","['8,439', '']","['0', '']","['6,063', '']"
12704,r047,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,46,"['42,501', '']","['50,651', '']","['57,913', '']","['22,435', '']","['0', '']","['7,097', '']","['11,553', '']","['16,319', '']","['0', '']","['0', '']","['0', '']","['509', '']"
12704,r048,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,47,"['55,739', '']","['56,993', '']","['57,708', '']","['0', '']","['14,520', '']","['7,677', '']","['5,126', '']","['6,005', '']","['1,977', '']","['5,481', '']","['12,508', '']","['4,414', '']"
12704,r049,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,48,"['49,526', '']","['54,427', '']","['56,036', '']","['0', '']","['20,452', '']","['5,641', '']","['0', '']","['17,699', '']","['0', '']","['12,180', '']","['0', '']","['64', '']"
12704,r050,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,49,"['38,914', '']","['44,377', '']","['55,520', '']","['0', '']","['850', '']","['3,224', '']","['12,695', '']","['16,253', '']","['4,382', '']","['5,926', '']","['750', '']","['11,440', '']"
12704,r051,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,50,"['44,188', '']","['48,255', '']","['54,768', '']","['13,915', '']","['682', '']","['4,890', '']","['1,388', '']","['5,405', '']","['3,425', '']","['3,959', '']","['389', '']","['20,715', '']"
12704,r052,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,51,"['39,190', '']","['42,936', '']","['54,709', '']","['0', '']","['4,736', '']","['1,000', '']","['4,426', '']","['3,974', '']","['0', '']","['6,128', '']","['0', '']","['34,445', '']"
12704,r053,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,52,"['37,749', '']","['43,571', '']","['54,013', '']","['0', '']","['19,158', '']","['7,278', '']","['3,290', '']","['7,850', '']","['2,005', '']","['14,432', '']","['0', '']","['0', '']"
12704,r054,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,53,"['43,570', '']","['52,364', '']","['53,911', '']","['0', '']","['14,069', '']","['6,844', '']","['10,180', '']","['15,545', '']","['0', '']","['5,776', '']","['0', '']","['1,497', '']"
12704,r055,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,54,"['50,822', '']","['48,863', '']","['53,008', '']","['0', '']","['5,446', '']","['5,658', '']","['35,071', '']","['1,522', '']","['0', '']","['749', '']","['0', '']","['4,562', '']"
12704,r056,All institutions -> Princeton U.,All institutions,Princeton U.,2,55,"['44,201', '']","['52,615', '']","['52,300', '']","['2,201', '']","['5,283', '']","['4,775', '']","['4,148', '']","['20,889', '']","['3,120', '']","['3,761', '']","['0', '']","['8,123', '']"
12704,r057,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,56,"['40,288', '']","['47,059', '']","['50,218', '']","['2,338', '']","['630', '']","['4,424', '']","['10,053', '']","['4,381', '']","['8,892', '']","['10,986', '']","['478', '']","['8,036', '']"
12704,r058,All institutions -> George Mason U.,All institutions,George Mason U.,2,57,"['44,086', '']","['50,246', '']","['49,947', '']","['0', '']","['5,825', '']","['0', '']","['3,930', '']","['19,656', '']","['18,165', '']","['1,508', '']","['647', '']","['216', '']"
12704,r059,All institutions -> U. Arizona,All institutions,U. Arizona,2,58,"['34,360', '']","['42,072', '']","['49,493', '']","['2,132', '']","['4,784', '']","['4,117', '']","['385', '']","['23,315', '']","['3,832', '']","['2,558', '']","['4,265', '']","['4,105', '']"
12704,r060,All institutions -> U. Maine,All institutions,U. Maine,2,59,"['27,452', '']","['44,010', '']","['46,933', '']","['0', '']","['0', '']","['5,300', '']","['832', '']","['1,751', '']","['129', '']","['656', '']","['38,224', '']","['41', '']"
12704,r061,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,60,"['37,988', '']","['42,418', '']","['46,010', '']","['0', '']","['6,522', '']","['5,869', '']","['12,419', '']","['6,611', '']","['0', '']","['7,089', '']","['7,489', '']","['11', '']"
12704,r062,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,61,"['29,315', '']","['40,869', '']","['45,509', '']","['0', '']","['11,906', '']","['4,849', '']","['4,099', '']","['6,755', '']","['0', '']","['10,144', '']","['7,756', '']","['0', '']"
12704,r063,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,62,"['30,483', '']","['31,686', '']","['43,497', '']","['0', '']","['18,182', '']","['5,991', '']","['896', '']","['2,719', '']","['0', '']","['7,079', '']","['8,105', '']","['525', '']"
12704,r064,All institutions -> Florida State U.,All institutions,Florida State U.,2,63,"['34,492', '']","['37,798', '']","['43,395', '']","['1,270', '']","['842', '']","['728', '']","['2,735', '']","['14,704', '']","['4,347', '']","['17,307', '']","['1,085', '']","['377', '']"
12704,r065,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,64,"['44,780', '']","['43,390', '']","['42,694', '']","['29,325', '']","['150', '']","['439', '']","['2,587', '']","['4,097', '']","['3,789', '']","['1,583', '']","['340', '']","['384', '']"
12704,r066,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,65,"['33,001', '']","['37,091', '']","['42,513', '']","['7,556', '']","['571', '']","['3,012', '']","['10,069', '']","['10,591', '']","['394', '']","['1,514', '']","['298', '']","['8,508', '']"
12704,r067,All institutions -> Harvard U.,All institutions,Harvard U.,2,66,"['50,918', '']","['47,017', '']","['42,222', '']","['0', '']","['24,834', '']","['1,410', '']","['1,511', '']","['2,796', '']","['0', '']","['538', '']","['11,133', '']","['0', '']"
12704,r068,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,67,"['33,002', '']","['43,539', '']","['42,217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,640', '']","['0', '']","['0', '']","['0', '']","['36,577', '']"
12704,r069,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,68,"['24,011', '']","['25,812', '']","['41,780', '']","['4,021', '']","['4,474', '']","['4,551', '']","['8,099', '']","['2,390', '']","['0', '']","['0', '']","['17,733', '']","['512', '']"
12704,r070,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,69,"['32,063', '']","['35,204', '']","['41,770', '']","['0', '']","['2,879', '']","['15,016', '']","['10,632', '']","['8,415', '']","['0', '']","['4,558', '']","['0', '']","['270', '']"
12704,r071,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,70,"['36,318', '']","['37,217', '']","['41,638', '']","['11,972', '']","['0', '']","['0', '']","['3,566', '']","['5,469', '']","['1,421', '']","['11,039', '']","['1,812', '']","['6,359', '']"
12704,r072,All institutions -> U. Chicago,All institutions,U. Chicago,2,71,"['25,909', '']","['35,751', '']","['40,732', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40,732', '']"
12704,r073,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,72,"['35,691', '']","['35,877', '']","['40,402', '']","['0', '']","['2,925', '']","['4,597', '']","['1,975', '']","['5,519', '']","['387', '']","['4,913', '']","['2,319', '']","['17,767', '']"
12704,r074,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,73,"['37,909', '']","['42,745', '']","['39,767', '']","['1,868', '']","['1,912', '']","['2,461', '']","['6,193', '']","['612', '']","['2,655', '']","['3,953', '']","['10,194', '']","['9,919', '']"
12704,r075,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,74,"['30,424', '']","['36,428', '']","['39,358', '']","['0', '']","['590', '']","['3,369', '']","['12,549', '']","['9,879', '']","['1,194', '']","['9,707', '']","['0', '']","['2,070', '']"
12704,r076,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>c</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>c</sup>",2,75,"['na', '']","['na', '']","['37,913', '']","['0', '']","['5,344', '']","['1,847', '']","['9,079', '']","['15,836', '']","['0', '']","['1,979', '']","['2,085', '']","['1,743', '']"
12704,r077,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,76,"['33,001', '']","['38,078', '']","['37,882', '']","['0', '']","['2,317', '']","['2,041', '']","['7,747', '']","['2,131', '']","['1,642', '']","['5,135', '']","['1,515', '']","['15,354', '']"
12704,r078,All institutions -> Florida International U.,All institutions,Florida International U.,2,77,"['23,801', '']","['31,994', '']","['37,670', '']","['0', '']","['3,439', '']","['0', '']","['13,028', '']","['10,273', '']","['0', '']","['8,762', '']","['50', '']","['2,118', '']"
12704,r079,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,78,"['31,314', '']","['34,356', '']","['37,598', '']","['0', '']","['4,013', '']","['5,334', '']","['6,772', '']","['10,479', '']","['0', '']","['5,192', '']","['0', '']","['5,808', '']"
12704,r080,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,79,"['26,766', '']","['34,630', '']","['36,535', '']","['0', '']","['2,033', '']","['1,060', '']","['5,903', '']","['3,339', '']","['20,429', '']","['2,599', '']","['0', '']","['1,172', '']"
12704,r081,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,80,"['28,914', '']","['32,709', '']","['35,804', '']","['4,481', '']","['231', '']","['203', '']","['0', '']","['160', '']","['0', '']","['74', '']","['30,509', '']","['146', '']"
12704,r082,All institutions -> U. South Florida,All institutions,U. South Florida,2,81,"['26,183', '']","['27,554', '']","['34,863', '']","['663', '']","['6,422', '']","['1,413', '']","['13,168', '']","['7,823', '']","['938', '']","['2,653', '']","['0', '']","['1,783', '']"
12704,r083,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,82,"['31,832', '']","['29,720', '']","['34,192', '']","['0', '']","['7,340', '']","['4,824', '']","['993', '']","['5,803', '']","['381', '']","['11,966', '']","['2,563', '']","['322', '']"
12704,r084,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,83,"['25,859', '']","['30,544', '']","['32,570', '']","['3,291', '']","['0', '']","['3,946', '']","['8,770', '']","['7,380', '']","['0', '']","['4,641', '']","['3,896', '']","['646', '']"
12704,r085,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,84,"['24,019', '']","['30,702', '']","['32,487', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['27', '']","['0', '']","['32,406', '']"
12704,r086,All institutions -> U. Houston,All institutions,U. Houston,2,85,"['26,599', '']","['28,251', '']","['31,432', '']","['1,387', '']","['9,037', '']","['6,198', '']","['3,503', '']","['6,387', '']","['282', '']","['3,750', '']","['507', '']","['381', '']"
12704,r087,All institutions -> Drexel U.,All institutions,Drexel U.,2,86,"['20,821', '']","['27,063', '']","['31,364', '']","['0', '']","['6,432', '']","['3,618', '']","['3,201', '']","['3,413', '']","['0', '']","['7,362', '']","['6,158', '']","['1,180', '']"
12704,r088,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,87,"['15,235', '']","['20,850', '']","['30,388', '']","['4,117', '']","['2,749', '']","['2,787', '']","['4,774', '']","['12,822', '']","['543', '']","['0', '']","['0', '']","['2,596', '']"
12704,r089,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,88,"['21,610', '']","['24,287', '']","['29,282', '']","['0', '']","['9,893', '']","['2,202', '']","['2,810', '']","['4,948', '']","['0', '']","['9,429', '']","['0', '']","['0', '']"
12704,r090,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,89,"['17,065', '']","['21,622', '']","['29,188', '']","['2,986', '']","['0', '']","['0', '']","['1,264', '']","['6,809', '']","['16,509', '']","['0', '']","['1,315', '']","['305', '']"
12704,r091,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,90,"['15,602', '']","['26,326', '']","['28,605', '']","['0', '']","['755', '']","['0', '']","['2,491', '']","['5,512', '']","['1,305', '']","['16,751', '']","['822', '']","['969', '']"
12704,r092,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,91,"['17,613', '']","['25,968', '']","['28,320', '']","['0', '']","['6,258', '']","['0', '']","['1,258', '']","['11,357', '']","['0', '']","['1,423', '']","['7,736', '']","['288', '']"
12704,r093,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,92,"['24,126', '']","['25,052', '']","['28,224', '']","['48', '']","['11,414', '']","['3,899', '']","['1,093', '']","['5,553', '']","['4', '']","['6,213', '']","['0', '']","['0', '']"
12704,r094,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,93,"['19,957', '']","['29,723', '']","['28,215', '']","['5,597', '']","['0', '']","['1,493', '']","['3,933', '']","['11,416', '']","['78', '']","['1,835', '']","['0', '']","['3,863', '']"
12704,r095,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,94,"['22,291', '']","['24,042', '']","['28,140', '']","['0', '']","['10,780', '']","['6,102', '']","['69', '']","['5,734', '']","['0', '']","['0', '']","['5,005', '']","['450', '']"
12704,r096,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,95,"['21,797', '']","['24,061', '']","['27,984', '']","['1,147', '']","['0', '']","['1,515', '']","['4,895', '']","['3,437', '']","['897', '']","['3,824', '']","['12,043', '']","['226', '']"
12704,r097,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,96,"['17,980', '']","['22,533', '']","['27,734', '']","['25', '']","['4,826', '']","['2,386', '']","['5,963', '']","['9,646', '']","['1,944', '']","['1,539', '']","['0', '']","['1,405', '']"
12704,r098,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,97,"['35,155', '']","['33,233', '']","['27,690', '']","['0', '']","['0', '']","['894', '']","['18,526', '']","['1,383', '']","['0', '']","['1,734', '']","['203', '']","['4,950', '']"
