table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12718,r011,"United States -> Alabama -> Public -> U. Alabama, Huntsville",United States,Alabama,Public,"U. Alabama, Huntsville",4,"['163,428', '']","['47,962', '']","['24,941', '']","['3,100', '']","['775', '']","['19,243', '']","['405', '']","['1,910', '']","['0', '']","['55,164', '']","['9,928', '']"
12718,r012,"United States -> Alabama -> Public -> U. Alabama, Tuscaloosa",United States,Alabama,Public,"U. Alabama, Tuscaloosa",4,"['184,880', '']","['18,813', '']","['16,822', '']","['23,853', '']","['2,918', '']","['11,124', '']","['5,690', '']","['13,350', '']","['264', '']","['51,029', '']","['41,017', '']"
12718,r013,United States -> Alabama -> Public -> U. South Alabama,United States,Alabama,Public,U. South Alabama,4,"['53,182', '']","['632', '']","['11,611', '']","['26,117', '']","['584', '']","['970', '']","['4,059', '']","['767', '']","['0', '']","['7,228', '']","['1,214', '']"
12718,r014,United States -> Alabama -> Private,United States,Alabama,Private,,3,"['25,625', '']","['923', '']","['0', '']","['18,189', '']","['616', '']","['2,141', '']","['0', '']","['5', '']","['472', '']","['3,262', '']","['17', '']"
12718,r015,United States -> Alabama -> Private -> Tuskegee U.,United States,Alabama,Private,Tuskegee U.,4,"['25,625', '']","['923', '']","['0', '']","['18,189', '']","['616', '']","['2,141', '']","['0', '']","['5', '']","['472', '']","['3,262', '']","['17', '']"
12718,r016,United States -> Alaska,United States,Alaska,,,2,"['241,536', '']","['387', '']","['116,787', '']","['48,907', '']","['338', '']","['14,078', '']","['3', '']","['6,968', '']","['18,089', '']","['33,181', '']","['2,798', '']"
12718,r017,United States -> Alaska -> Public,United States,Alaska,Public,,3,"['239,713', '']","['387', '']","['115,052', '']","['48,900', '']","['338', '']","['14,078', '']","['3', '']","['6,968', '']","['18,089', '']","['33,181', '']","['2,717', '']"
12718,r018,"United States -> Alaska -> Public -> U. Alaska, Anchorage",United States,Alaska,Public,"U. Alaska, Anchorage",4,"['19,850', '']","['165', '']","['2,790', '']","['9,605', '']","['0', '']","['505', '']","['0', '']","['2,384', '']","['1,440', '']","['1,878', '']","['1,083', '']"
12718,r019,"United States -> Alaska -> Public -> U. Alaska, Fairbanks",United States,Alaska,Public,"U. Alaska, Fairbanks",4,"['218,041', '']","['222', '']","['111,890', '']","['38,729', '']","['338', '']","['13,507', '']","['3', '']","['4,498', '']","['16,108', '']","['31,211', '']","['1,535', '']"
12718,r020,"United States -> Alaska -> Public -> U. Alaska, Southeast",United States,Alaska,Public,"U. Alaska, Southeast",4,"['1,822', '']","['0', '']","['372', '']","['566', '']","['0', '']","['66', '']","['0', '']","['86', '']","['541', '']","['92', '']","['99', '']"
12718,r021,United States -> Alaska -> Private,United States,Alaska,Private,,3,"['1,823', '']","['0', '']","['1,735', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['81', '']"
12718,r022,United States -> Alaska -> Private -> Alaska Pacific U.,United States,Alaska,Private,Alaska Pacific U.,4,"['1,823', '']","['0', '']","['1,735', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['81', '']"
12718,r023,United States -> Arizona,United States,Arizona,,,2,"['1,939,790', '']","['56,383', '']","['109,494', '']","['752,985', '']","['10,350', '']","['240,438', '']","['27,797', '']","['121,133', '']","['45,284', '']","['374,824', '']","['201,102', '']"
12718,r024,United States -> Arizona -> Public,United States,Arizona,Public,,3,"['1,939,790', '']","['56,383', '']","['109,494', '']","['752,985', '']","['10,350', '']","['240,438', '']","['27,797', '']","['121,133', '']","['45,284', '']","['374,824', '']","['201,102', '']"
12718,r025,United States -> Arizona -> Public -> Arizona State U.,United States,Arizona,Public,Arizona State U.,4,"['903,779', '']","['33,267', '']","['59,803', '']","['179,408', '']","['2,786', '']","['59,230', '']","['17,382', '']","['93,071', '']","['30,565', '']","['265,026', '']","['163,241', '']"
12718,r026,United States -> Arizona -> Public -> Dine C.,United States,Arizona,Public,Dine C.,4,"['3,054', '']","['0', '']","['0', '']","['2,551', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']","['356', '']"
12718,r027,United States -> Arizona -> Public -> Northern Arizona U.,United States,Arizona,Public,Northern Arizona U.,4,"['77,533', '']","['4,797', '']","['5,518', '']","['48,110', '']","['34', '']","['7,952', '']","['196', '']","['520', '']","['1,472', '']","['5,880', '']","['3,054', '']"
12718,r028,United States -> Arizona -> Public -> U. Arizona,United States,Arizona,Public,U. Arizona,4,"['955,424', '']","['18,319', '']","['44,173', '']","['522,916', '']","['7,530', '']","['173,256', '']","['10,219', '']","['27,542', '']","['13,247', '']","['103,771', '']","['34,451', '']"
12718,r029,United States -> Arkansas,United States,Arkansas,,,2,"['457,800', '']","['10,943', '']","['3,062', '']","['320,699', '']","['903', '']","['21,128', '']","['2,121', '']","['7,782', '']","['6,171', '']","['52,589', '']","['32,402', '']"
12718,r030,United States -> Arkansas -> Public,United States,Arkansas,Public,,3,"['457,800', '']","['10,943', '']","['3,062', '']","['320,699', '']","['903', '']","['21,128', '']","['2,121', '']","['7,782', '']","['6,171', '']","['52,589', '']","['32,402', '']"
12718,r031,"United States -> Arkansas -> Public -> Arkansas State U., Jonesboro",United States,Arkansas,Public,"Arkansas State U., Jonesboro",4,"['7,323', '']","['120', '']","['0', '']","['5,853', '']","['0', '']","['342', '']","['41', '']","['193', '']","['0', '']","['660', '']","['114', '']"
12718,r032,United States -> Arkansas -> Public -> U. Arkansas for Medical Sciences,United States,Arkansas,Public,U. Arkansas for Medical Sciences,4,"['209,409', '']","['0', '']","['0', '']","['209,409', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12718,r033,"United States -> Arkansas -> Public -> U. Arkansas, Fayetteville",United States,Arkansas,Public,"U. Arkansas, Fayetteville",4,"['221,525', '']","['7,865', '']","['2,987', '']","['96,316', '']","['896', '']","['19,209', '']","['2,080', '']","['7,479', '']","['5,694', '']","['49,645', '']","['29,354', '']"
12718,r034,"United States -> Arkansas -> Public -> U. Arkansas, Little Rock",United States,Arkansas,Public,"U. Arkansas, Little Rock",4,"['8,685', '']","['2,804', '']","['0', '']","['1,821', '']","['0', '']","['452', '']","['0', '']","['85', '']","['0', '']","['2,063', '']","['1,460', '']"
12718,r035,"United States -> Arkansas -> Public -> U. Arkansas, Pine Bluff",United States,Arkansas,Public,"U. Arkansas, Pine Bluff",4,"['7,766', '']","['0', '']","['0', '']","['6,081', '']","['0', '']","['726', '']","['0', '']","['0', '']","['477', '']","['0', '']","['482', '']"
12718,r036,United States -> Arkansas -> Public -> U. Central Arkansas,United States,Arkansas,Public,U. Central Arkansas,4,"['3,092', '']","['154', '']","['75', '']","['1,219', '']","['7', '']","['399', '']","['0', '']","['25', '']","['0', '']","['221', '']","['992', '']"
12718,r037,United States -> California,United States,California,,,2,"['13,473,649', '']","['336,818', '']","['608,912', '']","['8,492,797', '']","['81,157', '']","['1,121,307', '']","['171,363', '']","['448,026', '']","['252,153', '']","['1,355,078', '']","['606,038', '']"
12718,r038,United States -> California -> Public,United States,California,Public,,3,"['9,596,502', '']","['169,561', '']","['502,552', '']","['5,946,565', '']","['67,941', '']","['754,161', '']","['138,334', '']","['320,416', '']","['237,921', '']","['1,033,384', '']","['425,667', '']"
12718,r039,"United States -> California -> Public -> California Polytechnic State U., San Luis Obispo",United States,California,Public,"California Polytechnic State U., San Luis Obispo",4,"['35,830', '']","['186', '']","['1,768', '']","['10,928', '']","['2,996', '']","['5,010', '']","['21', '']","['463', '']","['0', '']","['9,181', '']","['5,277', '']"
12718,r040,"United States -> California -> Public -> California State Polytechnic U., Humboldt",United States,California,Public,"California State Polytechnic U., Humboldt",4,"['18,800', '']","['39', '']","['1,264', '']","['6,526', '']","['32', '']","['1,038', '']","['4', '']","['2,072', '']","['735', '']","['5,920', '']","['1,170', '']"
12718,r041,"United States -> California -> Public -> California State Polytechnic U., Pomona",United States,California,Public,"California State Polytechnic U., Pomona",4,"['10,722', '']","['432', '']","['4', '']","['4,204', '']","['106', '']","['1,453', '']","['19', '']","['93', '']","['50', '']","['1,673', '']","['2,688', '']"
12718,r042,"United States -> California -> Public -> California State U., Bakersfield",United States,California,Public,"California State U., Bakersfield",4,"['6,409', '']","['0', '']","['194', '']","['661', '']","['1,353', '']","['202', '']","['23', '']","['446', '']","['0', '']","['711', '']","['2,819', '']"
12718,r043,"United States -> California -> Public -> California State U., Channel Islands",United States,California,Public,"California State U., Channel Islands",4,"['3,992', '']","['149', '']","['82', '']","['1,854', '']","['536', '']","['357', '']","['7', '']","['197', '']","['609', '']","['0', '']","['201', '']"
12718,r044,"United States -> California -> Public -> California State U., Chico",United States,California,Public,"California State U., Chico",4,"['5,984', '']","['3', '']","['485', '']","['2,734', '']","['25', '']","['396', '']","['0', '']","['110', '']","['0', '']","['1,465', '']","['766', '']"
12718,r045,"United States -> California -> Public -> California State U., Dominguez Hills",United States,California,Public,"California State U., Dominguez Hills",4,"['5,558', '']","['440', '']","['95', '']","['845', '']","['82', '']","['1,128', '']","['759', '']","['1,419', '']","['0', '']","['27', '']","['763', '']"
12718,r046,"United States -> California -> Public -> California State U., East Bay",United States,California,Public,"California State U., East Bay",4,"['21,312', '']","['136', '']","['671', '']","['2,537', '']","['180', '']","['999', '']","['418', '']","['936', '']","['0', '']","['155', '']","['15,280', '']"
12718,r047,"United States -> California -> Public -> California State U., Fresno",United States,California,Public,"California State U., Fresno",4,"['11,411', '']","['219', '']","['221', '']","['6,128', '']","['909', '']","['1,295', '']","['186', '']","['401', '']","['0', '']","['1,450', '']","['602', '']"
12718,r048,"United States -> California -> Public -> California State U., Fullerton",United States,California,Public,"California State U., Fullerton",4,"['25,811', '']","['1,299', '']","['902', '']","['5,538', '']","['887', '']","['2,331', '']","['918', '']","['2,253', '']","['1,397', '']","['1,355', '']","['8,931', '']"
12718,r049,"United States -> California -> Public -> California State U., Long Beach",United States,California,Public,"California State U., Long Beach",4,"['21,458', '']","['542', '']","['514', '']","['7,345', '']","['534', '']","['2,993', '']","['2,056', '']","['1,113', '']","['365', '']","['3,160', '']","['2,836', '']"
12718,r050,"United States -> California -> Public -> California State U., Los Angeles",United States,California,Public,"California State U., Los Angeles",4,"['10,186', '&nbsp;']","['499', '']","['236', '']","['1,272', '']","['10', '']","['4,354', '']","['249', '']","['648', '']","['0', '']","['2,149', '']","['769', '']"
12718,r051,"United States -> California -> Public -> California State U., Monterey Bay",United States,California,Public,"California State U., Monterey Bay",4,"['10,678', '']","['1,294', '']","['3,299', '']","['5,232', '']","['204', '']","['349', '']","['0', '']","['148', '']","['0', '']","['23', '']","['129', '']"
12718,r052,"United States -> California -> Public -> California State U., Northridge",United States,California,Public,"California State U., Northridge",4,"['23,093', '']","['329', '']","['1,969', '']","['7,147', '']","['480', '']","['8,180', '']","['676', '']","['597', '']","['242', '']","['2,209', '']","['1,264', '']"
12718,r053,"United States -> California -> Public -> California State U., Sacramento",United States,California,Public,"California State U., Sacramento",4,"['28,027', '']","['212', '']","['850', '']","['1,182', '']","['112', '']","['630', '']","['176', '']","['2,511', '']","['6,623', '']","['11,433', '']","['4,298', '']"
12718,r054,"United States -> California -> Public -> California State U., San Bernardino",United States,California,Public,"California State U., San Bernardino",4,"['13,152', '']","['1,228', '']","['239', '']","['1,559', '']","['462', '']","['3,067', '']","['3,229', '']","['349', '']","['208', '']","['1,108', '']","['1,703', '']"
12718,r055,"United States -> California -> Public -> California State U., San Marcos",United States,California,Public,"California State U., San Marcos",4,"['11,443', '']","['640', '']","['229', '']","['2,102', '']","['52', '']","['1,109', '']","['894', '']","['140', '']","['4,551', '']","['937', '']","['789', '']"
12718,r056,"United States -> California -> Public -> California State U., Stanislaus",United States,California,Public,"California State U., Stanislaus",4,"['2,305', '']","['125', '']","['2', '']","['813', '']","['281', '']","['203', '']","['364', '']","['441', '']","['0', '']","['0', '']","['76', '']"
12718,r057,United States -> California -> Public -> Naval Postgraduate School,United States,California,Public,Naval Postgraduate School,4,"['77,364', '']","['9,987', '']","['11,189', '']","['529', '']","['2,375', '']","['4,107', '']","['365', '']","['8,103', '']","['7,577', '']","['27,413', '']","['5,719', '']"
12718,r058,United States -> California -> Public -> San Diego State U.,United States,California,Public,San Diego State U.,4,"['158,013', '']","['2,902', '']","['2,911', '']","['46,665', '']","['4,198', '']","['10,039', '']","['23,094', '']","['7,749', '']","['8,999', '']","['16,138', '']","['35,318', '']"
12718,r059,United States -> California -> Public -> San Francisco State U.,United States,California,Public,San Francisco State U.,4,"['34,466', '']","['2,172', '']","['3,055', '']","['14,372', '']","['1,155', '']","['2,867', '']","['1,912', '']","['3,053', '']","['1,561', '']","['1,967', '']","['2,352', '']"
12718,r060,United States -> California -> Public -> San Jose State U.,United States,California,Public,San Jose State U.,4,"['83,406', '']","['570', '']","['16,140', '']","['6,431', '']","['1,522', '']","['5,800', '']","['16,798', '']","['4,400', '']","['0', '']","['9,496', '']","['22,249', '']"
12718,r061,United States -> California -> Public -> Sonoma State U.,United States,California,Public,Sonoma State U.,4,"['4,625', '']","['0', '']","['2,019', '']","['744', '']","['724', '']","['145', '']","['68', '']","['134', '']","['84', '']","['67', '']","['640', '']"
12718,r062,"United States -> California -> Public -> U. California, Berkeley",United States,California,Public,"U. California, Berkeley",4,"['1,076,754', '']","['15,434', '']","['11,609', '']","['290,429', '']","['11,060', '']","['234,242', '']","['20,253', '']","['87,836', '']","['109,018', '']","['209,311', '']","['87,562', '']"
12718,r063,"United States -> California -> Public -> U. California, Davis",United States,California,Public,"U. California, Davis",4,"['962,399', '']","['6,959', '']","['38,078', '']","['682,290', '']","['4,722', '']","['36,471', '']","['4,171', '']","['38,849', '']","['10,491', '']","['124,470', '']","['15,898', '']"
12718,r064,"United States -> California -> Public -> U. California, Irvine",United States,California,Public,"U. California, Irvine",4,"['609,614', '']","['26,089', '']","['11,236', '']","['369,735', '']","['8,818', '']","['43,790', '']","['14,662', '']","['13,104', '']","['457', '']","['84,902', '']","['36,821', '']"
12718,r065,"United States -> California -> Public -> U. California, Los Angeles",United States,California,Public,"U. California, Los Angeles",4,"['1,721,665', '']","['19,118', '']","['52,655', '']","['1,222,724', '']","['11,947', '']","['61,410', '']","['20,440', '']","['86,049', '']","['58,077', '']","['113,969', '']","['75,276', '']"
12718,r066,"United States -> California -> Public -> U. California, Merced",United States,California,Public,"U. California, Merced",4,"['62,279', '']","['1,864', '']","['3,811', '']","['10,265', '']","['1,650', '']","['6,930', '']","['365', '']","['4,460', '']","['4,708', '']","['21,052', '']","['7,174', '']"
12718,r067,"United States -> California -> Public -> U. California, Office of the President",United States,California,Public,"U. California, Office of the President",4,"['63,629', '']","['0', '']","['0', '']","['54,407', '']","['0', '']","['8,957', '']","['0', '']","['0', '']","['0', '']","['0', '']","['265', '']"
12718,r068,"United States -> California -> Public -> U. California, Riverside",United States,California,Public,"U. California, Riverside",4,"['214,802', '']","['7,414', '']","['12,654', '']","['108,803', '']","['2,694', '']","['18,535', '']","['6,971', '']","['10,057', '']","['2,877', '']","['36,650', '']","['8,147', '']"
12718,r069,"United States -> California -> Public -> U. California, San Diego",United States,California,Public,"U. California, San Diego",4,"['1,705,410', '']","['37,484', '']","['245,278', '']","['1,043,913', '']","['5,471', '']","['105,927', '']","['13,623', '']","['23,568', '']","['0', '']","['176,720', '']","['53,426', '']"
12718,r070,"United States -> California -> Public -> U. California, San Francisco",United States,California,Public,"U. California, San Francisco",4,"['2,046,539', '']","['0', '']","['0', '']","['1,978,891', '']","['0', '']","['67,648', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12718,r071,"United States -> California -> Public -> U. California, Santa Barbara",United States,California,Public,"U. California, Santa Barbara",4,"['305,483', '']","['23,101', '']","['38,926', '']","['13,211', '']","['1,759', '']","['68,503', '']","['4,387', '']","['11,052', '']","['18,612', '']","['111,017', '']","['14,915', '']"
12718,r072,"United States -> California -> Public -> U. California, Santa Cruz",United States,California,Public,"U. California, Santa Cruz",4,"['203,883', '']","['8,695', '']","['39,967', '']","['34,549', '']","['605', '']","['43,696', '']","['1,226', '']","['7,665', '']","['680', '']","['57,256', '']","['9,544', '']"
12718,r073,United States -> California -> Private,United States,California,Private,,3,"['3,877,147', '']","['167,257', '']","['106,360', '']","['2,546,232', '']","['13,216', '']","['367,146', '']","['33,029', '']","['127,610', '']","['14,232', '']","['321,694', '']","['180,371', '']"
12718,r074,United States -> California -> Private -> Azusa Pacific U.,United States,California,Private,Azusa Pacific U.,4,"['6,097', '']","['119', '']","['0', '']","['2,795', '']","['49', '']","['256', '']","['1,021', '']","['35', '']","['0', '']","['21', '']","['1,801', '']"
12718,r075,United States -> California -> Private -> Biola U.,United States,California,Private,Biola U.,4,"['1,461', '']","['0', '']","['0', '']","['163', '']","['0', '']","['0', '']","['665', '']","['0', '']","['0', '']","['0', '']","['633', '']"
12718,r076,United States -> California -> Private -> California Institute of Technology,United States,California,Private,California Institute of Technology,4,"['490,672', '']","['13,730', 'i']","['47,263', 'i']","['102,066', 'i']","['794', 'i']","['235,054', 'i']","['1,117', 'i']","['3,213', 'i']","['13,285', 'i']","['73,871', 'i']","['279', 'i']"
12718,r077,United States -> California -> Private -> Chapman U.,United States,California,Private,Chapman U.,4,"['41,791', '']","['851', '']","['364', '']","['17,909', '']","['0', '']","['2,106', '']","['1,096', '']","['3,528', '']","['0', '']","['2,041', '']","['13,896', '']"
12718,r078,United States -> California -> Private -> Charles R. Drew U. of Medicine and Science,United States,California,Private,Charles R. Drew U. of Medicine and Science,4,"['19,551', '']","['0', '']","['0', '']","['19,551', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12718,r079,United States -> California -> Private -> Claremont Graduate U.,United States,California,Private,Claremont Graduate U.,4,"['7,262', '']","['56', '']","['0', '']","['25', '']","['253', '']","['0', '']","['186', '']","['2,178', '']","['0', '']","['0', '']","['4,564', '']"
12718,r080,United States -> California -> Private -> Claremont McKenna C.,United States,California,Private,Claremont McKenna C.,4,"['6,925', '']","['166', '']","['4', '']","['239', '']","['178', '']","['191', '']","['496', '']","['5,165', '']","['44', '']","['0', '']","['442', '']"
12718,r081,United States -> California -> Private -> Harvey Mudd C.,United States,California,Private,Harvey Mudd C.,4,"['3,682', '']","['585', '']","['0', '']","['524', '']","['405', '']","['1,130', '']","['0', '']","['0', '']","['215', '']","['774', '&nbsp;']","['49', '']"
12718,r082,United States -> California -> Private -> High Tech High Graduate School of Ed.,United States,California,Private,High Tech High Graduate School of Ed.,4,"['5,939', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,939', '']"
12718,r083,United States -> California -> Private -> Keck Graduate Institute,United States,California,Private,Keck Graduate Institute,4,"['4,059', '']","['0', '']","['0', '']","['3,930', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['129', '']","['0', '']"
12718,r084,United States -> California -> Private -> La Sierra U.,United States,California,Private,La Sierra U.,4,"['2,496', 'i']","['0', 'i']","['0', 'i']","['8', 'i']","['0', 'i']","['1', 'i']","['82', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['2,405', 'i']"
12718,r085,United States -> California -> Private -> Loma Linda U.,United States,California,Private,Loma Linda U.,4,"['22,262', '']","['0', '']","['0', '']","['20,844', '']","['0', '']","['0', '']","['1,413', '']","['0', '']","['0', '']","['0', '']","['5', '']"
12718,r086,United States -> California -> Private -> Loyola Marymount U.,United States,California,Private,Loyola Marymount U.,4,"['14,086', '']","['98', '']","['13', '']","['1,620', '']","['0', '']","['252', '']","['1,992', '']","['2,507', '']","['334', '']","['0', '']","['7,270', '']"
12718,r087,United States -> California -> Private -> Marshall B. Ketchum U.,United States,California,Private,Marshall B. Ketchum U.,4,"['1,777', 'i']","['0', 'i']","['0', 'i']","['1,777', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12718,r088,United States -> California -> Private -> Occidental C.,United States,California,Private,Occidental C.,4,"['4,718', 'i']","['354', 'i']","['1,621', 'i']","['657', 'i']","['122', 'i']","['999', 'i']","['503', 'i']","['382', 'i']","['0', 'i']","['0', 'i']","['80', 'i']"
12718,r089,United States -> California -> Private -> Pepperdine U.,United States,California,Private,Pepperdine U.,4,"['10,632', '']","['5', '']","['0', '']","['2,953', '']","['217', '']","['139', '']","['939', '']","['2,794', '']","['117', '']","['0', '']","['3,468', '']"
12718,r090,United States -> California -> Private -> Pomona C.,United States,California,Private,Pomona C.,4,"['4,149', '']","['224', '']","['328', '']","['500', '']","['433', '']","['1,040', '']","['315', '']","['923', '']","['0', '']","['0', '']","['386', '']"
12718,r091,United States -> California -> Private -> Santa Clara U.,United States,California,Private,Santa Clara U.,4,"['5,679', '']","['0', '']","['0', '']","['613', '']","['9', '']","['938', '']","['62', '']","['666', '']","['0', '']","['2,617', '']","['774', '']"
12718,r092,United States -> California -> Private -> Scripps Research Institute,United States,California,Private,Scripps Research Institute,4,"['494,946', '']","['0', '']","['0', '']","['494,946', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12718,r093,United States -> California -> Private -> Stanford U.,United States,California,Private,Stanford U.,4,"['1,537,846', '']","['27,907', '']","['35,299', '']","['1,119,445', '']","['6,455', '']","['103,816', '']","['14,151', '']","['22,966', '']","['224', '']","['158,868', '']","['48,715', '']"
12718,r094,"United States -> California -> Private -> Touro U., California",United States,California,Private,"Touro U., California",4,"['2,877', '']","['0', '']","['0', '']","['2,877', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12718,r095,United States -> California -> Private -> U. of the Pacific,United States,California,Private,U. of the Pacific,4,"['1,972', '']","['87', '']","['221', '']","['1,448', '']","['0', '']","['88', '']","['0', '']","['0', '']","['0', '']","['128', '']","['0', '']"
12718,r096,United States -> California -> Private -> U. San Diego,United States,California,Private,U. San Diego,4,"['12,902', '']","['0', '']","['190', '']","['541', '']","['2,125', '']","['1,758', '']","['166', '']","['1,150', '']","['0', '']","['608', '']","['6,364', '']"
12718,r097,United States -> California -> Private -> U. San Francisco,United States,California,Private,U. San Francisco,4,"['9,633', '']","['233', '']","['272', '']","['1,782', '']","['145', '']","['1,183', '']","['772', '']","['398', '']","['13', '']","['4', '']","['4,831', '']"
12718,r098,United States -> California -> Private -> U. Southern California,United States,California,Private,U. Southern California,4,"['1,154,804', '']","['122,842', '']","['20,785', '']","['744,073', '']","['2,031', '']","['18,195', '']","['8,053', '']","['81,705', '']","['0', '']","['82,633', '']","['74,487', '']"
12718,r099,United States -> California -> Private -> Western U. of Health Sciences,United States,California,Private,Western U. of Health Sciences,4,"['8,929', '']","['0', '']","['0', '']","['4,946', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,983', '']"
12718,r100,United States -> Colorado,United States,Colorado,,,2,"['2,084,784', '']","['34,831', '']","['215,173', '']","['1,075,561', '']","['10,747', '']","['225,362', '']","['32,208', '']","['41,264', '']","['17,239', '']","['336,018', '']","['96,381', '']"
12718,r101,United States -> Colorado -> Public,United States,Colorado,Public,,3,"['2,028,802', '']","['34,243', '']","['214,899', '']","['1,067,551', '']","['10,499', '']","['222,830', '']","['23,956', '']","['33,538', '']","['17,155', '']","['332,406', '']","['71,725', '']"
12718,r102,United States -> Colorado -> Public -> Colorado School of Mines,United States,Colorado,Public,Colorado School of Mines,4,"['104,297', '']","['3,677', '']","['13,053', '']","['1,960', '']","['969', '']","['18,977', '']","['46', '']","['1,088', '']","['345', '']","['61,175', '']","['3,007', '']"
12718,r103,"United States -> Colorado -> Public -> Colorado State U., Fort Collins",United States,Colorado,Public,"Colorado State U., Fort Collins",4,"['498,073', '']","['4,521', '']","['59,772', '']","['313,226', '']","['3,310', '']","['19,169', '']","['3,362', '']","['13,333', '']","['14,204', '']","['52,539', '']","['14,637', '']"
