table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_level_4,column_hierarchy_depth,value
6061,r124,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.7
6061,r125,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,20818
6061,r126,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.4
6061,r127,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,22881
6061,r128,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.1
6061,r129,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,946
6061,r130,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6061,r131,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,187292
6061,r132,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,66.2
6061,r133,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,457
6061,r134,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.2
6061,r135,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,27994
6061,r136,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,9.9
6061,r137,2007new<sup>a</sup>,Total,,,,1,293792
6061,r138,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,21176
6061,r139,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.2
6061,r140,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,1972
6061,r141,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.7
6061,r142,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,21261
6061,r143,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.2
6061,r144,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,23862
6061,r145,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.1
6061,r146,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,998
6061,r147,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6061,r148,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,194875
6061,r149,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,66.3
6061,r150,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,464
6061,r151,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.2
6061,r152,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,29184
6061,r153,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,9.9
6061,r154,2008,Total,,,,1,295530
6061,r155,2008,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,21382
6061,r156,2008,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.2
6061,r157,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2272
6061,r158,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.8
6061,r159,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,20808
6061,r160,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.0
6061,r161,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,24694
6061,r162,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.4
6061,r163,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,965
6061,r164,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6061,r165,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,195037
6061,r166,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,66.0
6061,r167,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1147
6061,r168,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.4
6061,r169,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,29225
6061,r170,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,9.9
6061,r171,2009,Total,,,,1,303700
6061,r172,2009,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,22047
6061,r173,2009,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.3
6061,r174,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2205
6061,r175,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.7
6061,r176,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,21976
6061,r177,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.2
6061,r178,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,25801
6061,r179,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.5
6061,r180,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,976
6061,r181,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6061,r182,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,200047
6061,r183,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,65.9
6061,r184,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1950
6061,r185,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.6
6061,r186,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,28698
6061,r187,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,9.4
6061,r188,2010,Total,,,,1,308108
6061,r189,2010,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,22969
6061,r190,2010,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.5
6061,r191,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2171
6061,r192,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.7
6061,r193,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,21915
6061,r194,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.1
6061,r195,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,26914
6061,r196,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.7
6061,r197,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,914
6061,r198,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6061,r199,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,202386
6061,r200,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,65.7
6061,r201,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,3987
6061,r202,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.3
6061,r203,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,26852
6061,r204,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.7
6061,r205,2011,Total,,,,1,312846
6061,r206,2011,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,24889
6061,r207,2011,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.0
6061,r208,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,2075
6061,r209,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.7
6061,r210,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,23000
6061,r211,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.4
6061,r212,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,28129
6061,r213,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,9.0
6061,r214,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,842
6061,r215,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6061,r216,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,205437
6061,r217,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,65.7
6061,r218,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,4865
6061,r219,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.6
6061,r220,2011,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,23609
6061,r221,2011,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.5
6061,r222,2012,Total,,,,1,308042
6061,r223,2012,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,25371
6061,r224,2012,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.2
6061,r225,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,1910
6061,r226,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6061,r227,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,22878
6061,r228,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.4
6061,r229,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,27414
6061,r230,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.9
6061,r231,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,781
6061,r232,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6061,r233,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,201326
6061,r234,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,65.4
6061,r235,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,6071
6061,r236,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,2.0
6061,r237,2012,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,22291
6061,r238,2012,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.2
6061,r239,2013,Total,,,,1,305563
6061,r240,2013,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,26585
6061,r241,2013,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.7
6061,r242,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,1939
6061,r243,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6061,r244,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,23108
6061,r245,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.6
6061,r246,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,27199
6061,r247,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.9
6061,r248,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,752
6061,r249,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
6061,r250,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,198105
6061,r251,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.8
6061,r252,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,6575
6061,r253,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,2.2
6061,r254,2013,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,21300
6061,r255,2013,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.0
6061,r256,2014old<sup>b</sup>,Total,,,,1,300110
6061,r257,2014old<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,26941
6061,r258,2014old<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,9.0
6061,r259,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,1763
6061,r260,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
6061,r261,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,23335
6061,r262,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,7.8
6061,r263,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,26083
6061,r264,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,8.7
6061,r265,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,758
6061,r266,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
6061,r267,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,193589
6061,r268,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.5
6061,r269,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,7512
6061,r270,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,2.5
6061,r271,2014old<sup>b</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,20129
6061,r272,2014old<sup>b</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.7
6061,r273,2014new<sup>b</sup>,Total,,,,1,308499
6061,r274,2014new<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,28605
6061,r275,2014new<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,9.3
6061,r276,2014new<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,1826
6061,r277,2014new<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.6
