table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12670,r081,All institutions -> Utah State U.,All institutions,Utah State U.,2,80,"['401,437', '']","['4,436', '']","['2,460', '']","['66,338', '']","['1,009', '']","['6,477', '']","['5,720', '']","['1,734', '']","['0', '']","['308,386', '']","['4,877', '']"
12670,r082,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,81,"['390,165', '']","['6,946', '']","['11,951', '']","['222,563', '']","['2,934', '']","['15,372', '']","['30,889', '']","['9,126', '']","['3,119', '']","['72,672', '']","['14,593', '']"
12670,r083,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,82,"['385,168', '']","['8,060', '']","['151', '']","['369,447', '']","['1,396', '']","['6,114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12670,r084,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,83,"['384,268', '']","['10,527', '']","['41,171', '']","['181,370', '']","['8,112', '']","['36,946', '']","['1,077', '']","['5,824', '']","['12,114', '']","['63,779', '']","['23,348', '']"
12670,r085,All institutions -> Washington State U.,All institutions,Washington State U.,2,84,"['378,744', '']","['8,664', '']","['10,521', '']","['220,515', '']","['383', '']","['27,495', '']","['4,278', '']","['11,439', '']","['3,404', '']","['47,254', '']","['44,791', '']"
12670,r086,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,85,"['374,105', '']","['0', '']","['0', '']","['374,105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12670,r087,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,86,"['366,856', '']","['18,309', '']","['9,202', '']","['179,246', '']","['10,328', '']","['24,630', '']","['15,408', '']","['22,605', '']","['3,097', '']","['41,232', '']","['42,799', '']"
12670,r088,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,87,"['366,848', '']","['0', '']","['162', '']","['7,402', '']","['758', '']","['2,802', '']","['1,138', '']","['1,530', '']","['0', '']","['336,096', '']","['16,960', '']"
12670,r089,All institutions -> George Washington U.,All institutions,George Washington U.,2,88,"['360,260', '']","['9,922', '']","['1,115', '']","['186,518', '']","['1,737', '']","['8,736', '']","['5,528', '']","['38,480', '']","['11,498', '']","['29,442', '']","['67,284', '']"
12670,r090,All institutions -> Brown U.,All institutions,Brown U.,2,89,"['353,591', '']","['19,235', '']","['13,244', '']","['176,938', '']","['16,873', '']","['18,064', '']","['10,682', '']","['41,238', '']","['12,212', '']","['27,640', '']","['17,465', '']"
12670,r091,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,90,"['349,273', '']","['6,337', '']","['5,277', '']","['147,192', '']","['4,229', '']","['19,616', '']","['3,763', '']","['4,507', '']","['3,879', '']","['108,344', '']","['46,129', '']"
12670,r092,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,91,"['346,691', '']","['0', '']","['0', '']","['338,863', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,828', '']","['0', '']"
12670,r093,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,92,"['338,847', '']","['8,009', '']","['3,939', '']","['110,556', '']","['3,447', '']","['25,471', '']","['4,134', '']","['10,761', '']","['22,268', '']","['116,222', '']","['34,040', '']"
12670,r094,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,93,"['337,985', '']","['5,346', '']","['57,207', '']","['175,883', '']","['1,358', '']","['7,604', '']","['1,398', '']","['7,579', '']","['3,718', '']","['71,532', '']","['6,360', '']"
12670,r095,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,94,"['337,006', '']","['18,504', '']","['0', '']","['198,724', '']","['2,853', '']","['13,835', '']","['2,003', '']","['45,315', '']","['3,033', '']","['0', '']","['52,739', '']"
12670,r096,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,95,"['336,238', '']","['0', '']","['0', '']","['336,238', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12670,r097,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,96,"['333,826', '']","['0', 'i']","['0', 'i']","['333,826', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12670,r098,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,97,"['331,943', '']","['23,170', '']","['0', '']","['35,232', '']","['5,775', '']","['59,388', '']","['6,586', '']","['16,096', '']","['17,065', '']","['113,853', '']","['54,778', '']"
12670,r099,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,98,"['326,731', '']","['0', '']","['0', '']","['326,731', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12670,r100,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,99,"['324,531', '']","['15,550', '']","['39,762', '']","['136,089', '']","['7,442', '']","['49,245', '']","['5,969', '']","['2,869', '']","['20,112', '']","['40,873', '']","['6,620', '']"
12670,r101,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,100,"['319,684', '']","['11,570', '']","['16,521', '']","['145,647', '']","['1,979', '']","['13,806', '']","['2,421', '']","['25,913', '']","['3,289', '']","['78,080', '']","['20,458', '']"
12670,r102,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,101,"['316,026', '']","['4,816', '']","['7,551', '']","['204,109', '']","['1,012', '']","['11,065', '']","['7,440', '']","['13,113', '']","['8,015', '']","['51,318', '']","['7,587', '']"
