table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020,field_2021_all_social_sciences,field_2021_anthropology,field_2021_economics,field_2021_political_science_and_government,field_2021_sociology_demography_and_population_studies,field_2021_social_sciences_nec
7994,r019,All institutions -> U. South Florida<sup>b</sup>,All institutions,U. South Florida<sup>b</sup>,2,18,"['25,741', '']","['30,138', '']","['31,616', '']","['33,907', '']","['2,166', '']","['971', '']","['1,539', '']","['2,439', '']","['26,792', '']"
7994,r020,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,19,"['24,915', '']","['23,970', '']","['24,697', '']","['33,767', '']","['572', '']","['10,624', '']","['2,198', '']","['8,019', '']","['12,354', '']"
7994,r021,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,20,"['35,191', '']","['35,278', '']","['31,218', '']","['33,248', '']","['193', '']","['6,548', '']","['4,154', '']","['19,908', '']","['2,445', '']"
7994,r022,All institutions -> Brown U.,All institutions,Brown U.,2,21,"['18,539', '']","['24,887', '']","['30,782', '']","['32,799', '']","['46', '']","['668', '']","['2,327', '']","['775', '']","['28,983', '']"
7994,r023,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,22,"['33,270', '']","['37,195', '']","['35,933', '']","['32,030', '']","['0', '']","['172', '']","['28,427', '']","['72', '']","['3,359', '']"
7994,r024,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,23,"['24,402', '']","['27,167', '']","['28,486', '']","['30,951', '']","['0', '']","['8,510', '']","['7,523', '']","['1,341', '']","['13,577', '']"
7994,r025,All institutions -> New York U.,All institutions,New York U.,2,24,"['29,375', '']","['31,003', '']","['30,676', '']","['29,601', '']","['11', '']","['1,448', '']","['8,579', '']","['6,550', '']","['13,013', '']"
7994,r026,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,25,"['28,983', '']","['30,686', '']","['29,389', '']","['28,965', '']","['2,029', '']","['7,647', '']","['5,725', '']","['2,273', '']","['11,291', '']"
7994,r027,All institutions -> U. Georgia,All institutions,U. Georgia,2,26,"['23,147', '']","['20,857', '']","['23,737', '']","['28,411', '']","['1,550', '']","['13,175', '']","['1,687', '']","['2,288', '']","['9,711', '']"
7994,r028,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,27,"['30,643', '']","['27,943', '']","['27,842', '']","['27,130', '']","['424', '']","['4,478', '']","['1,269', '']","['20,959', '']","['0', '']"
7994,r029,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,28,"['41,077', '']","['41,008', '']","['32,157', '']","['25,601', '']","['516', '']","['373', '']","['956', '']","['7,394', '']","['16,362', '']"
7994,r030,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,29,"['18,516', '']","['20,467', '']","['20,650', '']","['23,660', '']","['1,266', '']","['90', '']","['346', '']","['16,316', '']","['5,642', '']"
7994,r031,All institutions -> George Washington U.,All institutions,George Washington U.,2,30,"['27,781', '']","['27,686', '']","['25,348', '']","['23,621', '']","['1,216', '']","['1,934', '']","['1,015', '']","['2,782', '']","['16,674', '']"
7994,r032,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,31,"['18,404', '']","['17,928', '']","['20,370', '']","['23,175', '']","['481', '']","['1,280', '']","['1,396', '']","['18,634', '']","['1,384', '']"
7994,r033,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,32,"['19,932', '']","['20,178', '']","['19,942', '']","['22,940', '']","['659', '']","['3,624', '']","['9,643', '']","['4,336', '']","['4,678', '']"
7994,r034,All institutions -> Stanford U.,All institutions,Stanford U.,2,33,"['24,772', '']","['24,038', '']","['24,770', '']","['22,559', '']","['53', '']","['4,613', '']","['5,153', '']","['173', '']","['12,567', '']"
7994,r035,All institutions -> Cornell U.,All institutions,Cornell U.,2,34,"['31,266', '']","['29,183', '']","['25,622', '']","['22,269', '']","['166', '']","['2,493', '']","['1,809', '']","['4,912', '']","['12,889', '']"
7994,r036,All institutions -> U. Chicago,All institutions,U. Chicago,2,35,"['20,285', '']","['21,578', '']","['23,750', '']","['22,088', '']","['52', '']","['4,102', '']","['1,187', '']","['2,456', '']","['14,291', '']"
7994,r037,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,36,"['15,007', '']","['16,211', '']","['18,762', '']","['21,988', '']","['553', '']","['6,455', '']","['584', '']","['249', '']","['14,147', '']"
7994,r038,All institutions -> Rice U.,All institutions,Rice U.,2,37,"['17,208', '']","['20,720', '']","['19,959', '']","['21,092', '']","['171', '']","['353', '']","['8,572', '']","['11,427', '']","['569', '']"
7994,r039,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,38,"['18,144', '']","['16,775', '']","['17,493', '']","['20,948', '']","['1,053', '']","['4,674', '']","['344', '']","['432', '']","['14,445', '']"
7994,r040,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,39,"['12,684', '']","['13,250', '']","['16,907', '']","['19,706', '']","['2,480', '']","['6,875', '']","['2,352', '']","['3,239', '']","['4,760', '']"
7994,r041,All institutions -> Florida International U.,All institutions,Florida International U.,2,40,"['10,866', '']","['16,551', '']","['17,828', '']","['19,172', '']","['11', '']","['2,030', '']","['1,340', '']","['1,300', '']","['14,491', '']"
7994,r042,All institutions -> U. Arizona,All institutions,U. Arizona,2,41,"['19,835', '']","['19,450', '']","['17,689', '']","['18,628', '']","['3,482', '']","['2,779', '']","['601', '']","['4,125', '']","['7,641', '']"
7994,r043,All institutions -> Florida State U.,All institutions,Florida State U.,2,42,"['19,717', '']","['18,519', '']","['19,446', '']","['18,501', '']","['328', '']","['3,868', '']","['3,817', '']","['2,430', '']","['8,058', '']"
7994,r044,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,43,"['11,388', '']","['13,457', '']","['16,948', '']","['18,063', '']","['460', '']","['1,421', '']","['6,609', '']","['3,844', '']","['5,729', '']"
7994,r045,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,44,"['15,241', '']","['13,440', '']","['16,626', '']","['17,831', '']","['3,271', '']","['0', '']","['1,483', '']","['8,833', '']","['4,244', '']"
7994,r046,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,45,"['14,157', '']","['17,776', '']","['18,486', '']","['17,017', '']","['462', '']","['3,468', '']","['852', '']","['5,352', '']","['6,883', '']"
7994,r047,All institutions -> American U.,All institutions,American U.,2,46,"['16,040', '']","['20,802', '']","['20,632', '']","['16,428', '']","['0', '']","['2,410', '']","['6,730', '']","['1,188', '']","['6,100', '']"
7994,r048,All institutions -> U. Florida,All institutions,U. Florida,2,47,"['14,692', '']","['13,849', '']","['13,552', '']","['16,015', '']","['1,223', '']","['5,876', '']","['2,874', '']","['232', '']","['5,810', '']"
7994,r049,All institutions -> Tufts U.,All institutions,Tufts U.,2,48,"['15,495', '']","['14,063', '']","['12,852', '']","['15,859', '']","['2,830', '']","['1,385', '']","['22', '']","['85', '']","['11,537', '']"
7994,r050,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,49,"['15,566', '']","['15,875', '']","['13,869', '']","['15,472', '']","['0', '']","['14,292', '']","['0', '']","['0', '']","['1,180', '']"
7994,r051,All institutions -> Washington State U.,All institutions,Washington State U.,2,50,"['14,112', '']","['13,079', '']","['12,338', '']","['15,147', '']","['449', '']","['4,985', '']","['730', '']","['680', '']","['8,303', '']"
7994,r052,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,51,"['12,728', '']","['12,954', '']","['14,165', '']","['14,920', '']","['939', '']","['2,726', '']","['4,711', '']","['2,910', '']","['3,634', '']"
7994,r053,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,52,"['12,255', '']","['10,040', '']","['21,150', '']","['14,611', '']","['1,002', '']","['11,468', '']","['468', '']","['1,505', '']","['168', '']"
7994,r054,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,53,"['10,521', '']","['13,139', '']","['11,597', '']","['14,413', '']","['0', '']","['265', '']","['46', '']","['281', '']","['13,821', '']"
7994,r055,All institutions -> Yale U.,All institutions,Yale U.,2,54,"['11,683', '']","['14,401', '']","['15,994', '']","['14,055', '']","['1,219', '']","['6,866', '']","['1,762', '']","['2,954', '']","['1,254', '']"
7994,r056,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,55,"['17,707', '']","['18,635', '']","['16,443', '']","['14,018', '']","['70', '']","['215', '']","['355', '']","['10,593', '']","['2,785', '']"
7994,r057,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,56,"['8,306', '']","['10,294', '']","['12,591', '']","['13,819', '']","['0', '']","['0', '']","['0', '']","['13,819', '']","['0', '']"
7994,r058,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,57,"['21,497', '']","['16,437', '']","['15,458', '']","['13,491', '']","['99', '']","['57', '']","['5,528', '']","['5,398', '']","['2,409', '']"
7994,r059,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,58,"['5,583', '']","['8,621', '']","['11,344', '']","['13,329', '']","['424', '']","['2,257', '']","['1,262', '']","['3,345', '']","['6,041', '']"
7994,r060,All institutions -> U. Delaware,All institutions,U. Delaware,2,59,"['13,731', '']","['12,868', '']","['12,936', '']","['13,326', '']","['0', '']","['3,332', '']","['131', '']","['2,664', '']","['7,199', '']"
7994,r061,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,60,"['11,039', '']","['11,540', '']","['11,615', '']","['13,062', '']","['0', '']","['3,567', '']","['1,347', '']","['3,735', '']","['4,413', '']"
7994,r062,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,61,"['12,368', '']","['13,071', '']","['12,741', '']","['12,606', '']","['1,161', '']","['888', '']","['3,626', '']","['912', '']","['6,019', '']"
7994,r063,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,62,"['16,639', '']","['14,307', '']","['12,461', '']","['12,392', '']","['0', '']","['722', '']","['199', '']","['685', '']","['10,786', '']"
7994,r064,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,63,"['21,269', '']","['20,704', '']","['20,551', '']","['12,288', '']","['1,074', '']","['1,268', '']","['8,245', '']","['1,514', '']","['187', '']"
7994,r065,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,64,"['9,475', '']","['12,035', '']","['12,734', '']","['12,178', '']","['648', '']","['106', '']","['3,199', '']","['4,846', '']","['3,379', '']"
7994,r066,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,65,"['9,714', '']","['12,649', '']","['14,787', '']","['11,988', '']","['2,631', '']","['1,892', '']","['1,087', '']","['1,636', '']","['4,742', '']"
7994,r067,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,66,"['13,373', '']","['13,123', '']","['15,556', '']","['11,605', '']","['41', '']","['85', '']","['5,643', '']","['3,622', '']","['2,214', '']"
7994,r068,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,67,"['13,299', '']","['11,273', '']","['13,082', '']","['11,574', '']","['0', '']","['5,176', '']","['302', '']","['2,391', '']","['3,705', '']"
7994,r069,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,68,"['11,610', '']","['13,140', '']","['14,322', '']","['11,493', '']","['2', '']","['1,245', '']","['1,327', '']","['7,780', '']","['1,139', '']"
7994,r070,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,69,"['11,252', '']","['12,083', '']","['11,291', '']","['11,451', '']","['125', '']","['0', '']","['1,170', '']","['2,320', '']","['7,836', '']"
7994,r071,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,70,"['16,337', '']","['17,363', '']","['25,818', '']","['11,396', '']","['2,253', '']","['1,353', '']","['2,654', '']","['134', '']","['5,002', '']"
7994,r072,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,71,"['18,674', '']","['19,050', '']","['14,784', '']","['11,332', '']","['0', '']","['0', '']","['543', '']","['6,376', '']","['4,413', '']"
7994,r073,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,72,"['7,523', '']","['10,463', '']","['11,877', '']","['11,235', '']","['0', '']","['6,351', '']","['979', '']","['919', '']","['2,986', '']"
7994,r074,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,73,"['8,361', '']","['8,403', '']","['9,826', '']","['10,768', '']","['0', '']","['7,437', '']","['355', '']","['2,976', '']","['0', '']"
7994,r075,All institutions -> Boston C.,All institutions,Boston C.,2,74,"['11,278', '']","['11,141', '']","['11,862', '']","['10,756', '']","['0', '']","['525', '']","['164', '']","['4,355', '']","['5,712', '']"
7994,r076,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,75,"['12,480', '']","['12,661', '']","['12,171', '']","['10,596', '']","['2,054', '']","['4,877', '']","['1,551', '']","['940', '']","['1,174', '']"
7994,r077,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,76,"['9,784', '']","['10,707', '']","['10,624', '']","['10,544', '']","['997', '']","['453', '']","['69', '']","['3,997', '']","['5,028', '']"
7994,r078,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,77,"['9,494', '']","['9,450', '']","['8,860', '']","['10,334', '']","['154', '']","['5,222', '']","['3,902', '']","['413', '']","['643', '']"
7994,r079,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,78,"['4,356', '']","['3,741', '']","['6,923', '']","['10,196', '']","['0', '']","['3,005', '']","['692', '']","['3,550', '']","['2,949', '']"
7994,r080,All institutions -> William & Mary,All institutions,William & Mary,2,79,"['9,532', '']","['10,227', '']","['10,623', '']","['9,878', '']","['995', '']","['6', '']","['7,983', '']","['312', '']","['582', '']"
7994,r081,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,80,"['4,262', '']","['4,159', '']","['10,750', '']","['9,633', '']","['0', '']","['5,336', '']","['825', '']","['1,200', '']","['2,272', '']"
7994,r082,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,81,"['5,069', '']","['5,328', '']","['4,595', '']","['9,556', '']","['597', '']","['1,938', '']","['727', '']","['2,367', '']","['3,927', '']"
7994,r083,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,82,"['5,686', '']","['6,674', '']","['9,447', '']","['9,393', '']","['797', '']","['901', '']","['813', '']","['2,895', '']","['3,987', '']"
7994,r084,All institutions -> Boston U.,All institutions,Boston U.,2,83,"['7,983', '']","['7,962', '']","['7,931', '']","['9,041', '']","['516', '']","['3,551', '']","['416', '']","['489', '']","['4,069', '']"
7994,r085,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,84,"['10,024', '']","['9,937', '']","['6,356', '']","['8,687', '']","['4,783', '']","['32', '']","['1,564', '']","['2,308', '']","['0', '']"
7994,r086,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,85,"['4,907', '']","['6,861', '']","['7,187', '']","['8,539', '']","['498', '']","['1,019', '']","['4,472', '']","['161', '']","['2,389', '']"
7994,r087,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,86,"['6,787', '']","['6,741', '']","['7,905', '']","['8,351', '']","['252', '']","['679', '']","['53', '']","['340', '']","['7,027', '']"
7994,r088,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,87,"['5,912', '']","['7,450', '']","['7,631', '']","['8,231', '']","['3', '']","['487', '']","['372', '']","['108', '']","['7,261', '']"
7994,r089,All institutions -> Temple U.,All institutions,Temple U.,2,88,"['3,070', '']","['3,214', '']","['6,746', '']","['7,649', '']","['329', '']","['938', '']","['1,295', '']","['641', '']","['4,446', '']"
7994,r090,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,89,"['5,521', '']","['7,113', '']","['7,053', '']","['7,637', '']","['1,581', '']","['3,367', '']","['1,165', '']","['652', '']","['872', '']"
7994,r091,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,90,"['5,764', '']","['5,773', '']","['33,645', '']","['7,467', '']","['0', '']","['703', '']","['346', '']","['1,768', '']","['4,650', '']"
7994,r092,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,91,"['7,649', '']","['7,779', '']","['7,005', '']","['7,351', '']","['420', '']","['2,767', '']","['406', '']","['1,591', '']","['2,167', '']"
7994,r093,All institutions -> U. Memphis,All institutions,U. Memphis,2,92,"['3,548', '']","['4,052', '']","['7,750', '']","['7,319', '']","['253', '']","['784', '']","['281', '']","['1,802', '']","['4,199', '']"
7994,r094,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,93,"['4,461', '']","['5,428', '']","['5,659', '']","['7,181', '']","['0', '']","['7,181', '']","['0', '']","['0', '']","['0', '']"
7994,r095,All institutions -> Tulane U.,All institutions,Tulane U.,2,94,"['4,926', '']","['5,241', '']","['6,876', '']","['6,935', '']","['660', '']","['4,443', '']","['344', '']","['1,248', '']","['240', '']"
7994,r096,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,94,"['16,909', '']","['13,274', '']","['7,374', '']","['6,935', '']","['923', '']","['1,336', '']","['1,283', '']","['1,009', '']","['2,384', '']"
7994,r097,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,96,"['2,809', '']","['4,635', '']","['5,924', '']","['6,915', '']","['0', '']","['246', '']","['404', '']","['3,133', '']","['3,132', '']"
7994,r098,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,97,"['8,481', '']","['8,455', '']","['6,645', '']","['6,705', '']","['594', '']","['2,195', '']","['663', '']","['2,349', '']","['904', '']"
7994,r099,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,98,"['8,857', '']","['9,396', '']","['15,215', '']","['6,686', '']","['0', '']","['5,073', '']","['0', '']","['1,043', '']","['570', '']"
7994,r100,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,99,"['4,945', '']","['4,608', '']","['6,040', '']","['6,669', '']","['0', '']","['328', '']","['1,391', '']","['796', '']","['4,154', '']"
7994,r101,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,100,"['3,037', '']","['2,840', '']","['3,957', '']","['6,665', '']","['201', '']","['2,117', '']","['267', '']","['504', '']","['3,576', '']"
7994,r102,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,101,"['0', '']","['0', '']","['8,315', '']","['6,602', '']","['0', '']","['6,602', '']","['0', '']","['0', '']","['0', '']"
7994,r103,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,102,"['5,981', '']","['7,331', '']","['7,680', '']","['6,544', '']","['169', '']","['245', '']","['384', '']","['5,676', '']","['70', '']"
7994,r104,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,103,"['4,149', '']","['6,344', '']","['6,306', '']","['6,536', '']","['910', '']","['2,663', '']","['838', '']","['790', '']","['1,335', '']"
7994,r105,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,104,"['4,331', '']","['4,973', '']","['6,710', '']","['6,531', '']","['2,792', '']","['810', '']","['292', '']","['2,499', '']","['138', '']"
7994,r106,All institutions -> Clemson U.,All institutions,Clemson U.,2,105,"['5,711', '']","['5,991', '']","['6,680', '']","['6,298', '']","['0', '']","['97', '']","['43', '']","['1,055', '']","['5,103', '']"
7994,r107,All institutions -> U. Utah,All institutions,U. Utah,2,106,"['10,627', 'i']","['3,776', 'i']","['14,837', 'i']","['6,254', 'i']","['992', 'i']","['92', 'i']","['516', 'i']","['4,626', 'i']","['28', 'i']"
7994,r108,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,107,"['5,940', '']","['5,387', '']","['6,902', '']","['6,228', '']","['0', '']","['160', '']","['1,640', '']","['721', '']","['3,707', '']"
7994,r109,All institutions -> U. Vermont,All institutions,U. Vermont,2,108,"['1,104', '']","['1,356', '']","['4,492', '']","['6,052', '']","['481', '']","['3,001', '']","['1,305', '']","['671', '']","['594', '']"
7994,r110,All institutions -> U. Iowa,All institutions,U. Iowa,2,109,"['6,913', '']","['7,575', '']","['6,875', '']","['6,010', '']","['17', '']","['598', '']","['518', '']","['728', '']","['4,149', '']"
7994,r111,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,110,"['6,493', '']","['6,170', '']","['6,265', '']","['5,902', '']","['0', '']","['125', '']","['143', '']","['116', '']","['5,518', '']"
7994,r112,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,111,"['3,195', '']","['3,170', '']","['4,386', '']","['5,880', '']","['107', '']","['0', '']","['0', '']","['194', '']","['5,579', '']"
7994,r113,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,112,"['24', '']","['4,803', '']","['4,907', '']","['5,828', '']","['0', '']","['0', '']","['360', '']","['1,879', '']","['3,589', '']"
7994,r114,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,113,"['5,795', '']","['5,550', '']","['6,696', '']","['5,713', '']","['21', '']","['1,924', '']","['0', '']","['833', '']","['2,935', '']"
7994,r115,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,114,"['5,185', '']","['6,118', '']","['4,819', '']","['5,623', '']","['549', '']","['1,455', '']","['518', '']","['1,297', '']","['1,804', '']"
7994,r116,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,115,"['9,255', '']","['6,846', '']","['5,846', '']","['5,604', '']","['617', '']","['1,290', '']","['875', '']","['216', '']","['2,606', '']"
7994,r117,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,116,"['2,453', '']","['5,425', '']","['6,251', '']","['5,445', '']","['0', '']","['1,432', '']","['1,009', '']","['1,150', '']","['1,854', '']"
7994,r118,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,117,"['6,886', '']","['6,908', '']","['5,724', '']","['5,411', '']","['0', '']","['413', '']","['251', '']","['1,503', '']","['3,244', '']"
7994,r119,All institutions -> Johns Hopkins U.<sup>d</sup>,All institutions,Johns Hopkins U.<sup>d</sup>,2,118,"['7,417', 'i']","['8,923', 'i']","['6,221', 'i']","['5,305', 'i']","['54', 'i']","['36', 'i']","['165', 'i']","['2,907', 'i']","['2,143', 'i']"
7994,r120,All institutions -> New School,All institutions,New School,2,119,"['2,966', '']","['3,802', '']","['3,790', '']","['5,293', '']","['143', '']","['2,019', '']","['463', '']","['1,156', '']","['1,512', '']"
