table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021,field_2022_all_physical_sciences,field_2022_astronomy_and_astrophysics,field_2022_chemistry,field_2022_materials_science,field_2022_physics,field_2022_physical_sciences_nec
10140,r015,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,14,"['85,322', '']","['94,124', '']","['86,893', '']","['97,804', '']","['3,159', '']","['33,116', '']","['0', '']","['58,691', '']","['2,838', '']"
10140,r016,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,15,"['75,231', '']","['83,687', '']","['87,587', '']","['97,161', '']","['6,382', '']","['36,183', '']","['0', '']","['33,045', '']","['21,551', '']"
10140,r017,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,16,"['81,357', '']","['81,380', '']","['85,250', '']","['93,232', '']","['13,903', '']","['20,895', '']","['34,726', '']","['23,264', '']","['444', '']"
10140,r018,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,17,"['82,072', '']","['78,168', '']","['83,618', '']","['90,194', '']","['6,681', '']","['40,697', '']","['18,052', '']","['19,886', '']","['4,878', '']"
10140,r019,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,18,"['69,531', '']","['72,360', '']","['78,698', '']","['77,419', '']","['7,833', '']","['30,955', '']","['0', '']","['38,628', '']","['3', '']"
10140,r020,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,19,"['99,485', '']","['94,201', '']","['89,035', '']","['73,580', '']","['14,227', '']","['15,578', '']","['22,202', '']","['21,573', '']","['0', '']"
10140,r021,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,20,"['65,929', '']","['58,534', '']","['54,435', '']","['72,934', '']","['3,921', '']","['8,424', '']","['19,301', '']","['32,704', '']","['8,584', '']"
10140,r022,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,21,"['65,942', '']","['69,662', '']","['69,817', '']","['71,611', '']","['0', '']","['70,707', '']","['0', '']","['904', '']","['0', '']"
10140,r023,All institutions -> U. Chicago,All institutions,U. Chicago,2,22,"['52,656', '']","['51,122', '']","['55,032', '']","['70,483', '']","['13,872', '']","['31,158', '']","['5,118', '']","['19,896', '']","['439', '']"
10140,r024,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,23,"['60,150', '']","['58,157', '']","['59,246', '']","['67,341', '']","['1,664', '']","['25,511', '']","['15,712', '']","['24,454', '']","['0', '']"
10140,r025,All institutions -> Florida State U.,All institutions,Florida State U.,2,24,"['61,706', '']","['68,454', '']","['63,481', '']","['65,661', '']","['664', '']","['20,685', '']","['3,682', '']","['40,478', '']","['152', '']"
10140,r026,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,25,"['61,017', '']","['60,824', '']","['66,041', '']","['65,018', '']","['6,216', '']","['32,418', '']","['0', '']","['26,384', '']","['0', '']"
10140,r027,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,26,"['58,166', '']","['60,477', '']","['58,664', '']","['62,596', '']","['9,529', '']","['25,922', '']","['2,162', '']","['21,238', '']","['3,745', '']"
10140,r028,All institutions -> U. Houston,All institutions,U. Houston,2,27,"['43,378', '']","['50,164', '']","['52,230', '']","['60,462', '']","['0', '']","['50,262', '']","['0', '']","['9,044', '']","['1,156', '']"
10140,r029,All institutions -> Yale U.,All institutions,Yale U.,2,28,"['62,247', '']","['56,046', '']","['56,847', '']","['57,627', '']","['5,324', '']","['23,376', '']","['0', '']","['28,927', '']","['0', '']"
10140,r030,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,29,"['55,920', '']","['54,574', '']","['56,029', '']","['56,540', '']","['4,023', '']","['25,693', '']","['5,896', '']","['19,252', '']","['1,676', '']"
10140,r031,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,30,"['60,067', '']","['54,697', '']","['56,624', '']","['55,159', '']","['0', '']","['21,680', '']","['0', '']","['30,682', '']","['2,797', '']"
10140,r032,All institutions -> U. Iowa,All institutions,U. Iowa,2,31,"['24,300', '']","['23,226', '']","['32,013', '']","['55,128', '']","['486', '']","['6,339', '']","['0', '']","['48,303', '']","['0', '']"
10140,r033,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,32,"['35,369', '']","['37,384', '']","['46,386', '']","['52,767', '']","['7,985', '']","['17,944', '']","['5,800', '']","['21,038', '']","['0', '']"
10140,r034,All institutions -> U. Delaware,All institutions,U. Delaware,2,33,"['27,410', '']","['25,192', '']","['26,015', '']","['50,077', '']","['2,938', '']","['19,259', '']","['15,899', '']","['11,981', '']","['0', '']"
10140,r035,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,34,"['38,081', '']","['42,370', '']","['42,663', '']","['49,938', '']","['0', '']","['30,984', '']","['0', '']","['18,954', '']","['0', '']"
10140,r036,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,35,"['37,055', '']","['39,979', '']","['38,809', '']","['49,368', '']","['1,923', '']","['31,221', '']","['0', '']","['10,374', '']","['5,850', '']"
10140,r037,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,36,"['45,062', '']","['44,855', '']","['47,332', '']","['47,516', '']","['0', '']","['29,610', '']","['0', '']","['17,906', '']","['0', '']"
10140,r038,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,37,"['46,223', '']","['57,083', '']","['40,010', '']","['47,143', '']","['6,351', '']","['13,382', '']","['1,979', '']","['25,431', '']","['0', '']"
10140,r039,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,38,"['41,679', '']","['41,224', '']","['43,101', '']","['45,541', '']","['1,943', '']","['13,302', '']","['0', '']","['30,296', '']","['0', '']"
10140,r040,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,39,"['45,573', '']","['43,946', '']","['41,812', '']","['42,715', '']","['2,409', '']","['19,860', '']","['0', '']","['20,446', '']","['0', '']"
10140,r041,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,40,"['40,872', '']","['40,964', '']","['38,794', '']","['40,171', '']","['0', '']","['21,156', '']","['0', '']","['18,914', '']","['101', '']"
10140,r042,All institutions -> U. Florida,All institutions,U. Florida,2,41,"['26,341', '']","['25,532', '']","['28,005', '']","['39,928', '']","['2,050', '']","['22,973', '']","['0', '']","['14,892', '']","['13', '']"
10140,r043,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,42,"['30,415', '']","['34,493', '']","['37,144', '']","['39,361', '']","['0', '']","['4,808', '']","['0', '']","['34,327', '']","['226', '']"
10140,r044,All institutions -> Boston U.,All institutions,Boston U.,2,43,"['30,805', '']","['30,909', '']","['35,094', '']","['38,445', '']","['3,237', '']","['17,896', '']","['0', '']","['17,312', '']","['0', '']"
10140,r045,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,44,"['32,576', '']","['36,262', '']","['35,606', '']","['37,808', '']","['19,752', '']","['11,059', '']","['0', '']","['6,876', '']","['121', '']"
10140,r046,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,45,"['26,589', '']","['26,495', '']","['27,906', '']","['35,319', '']","['0', '']","['15,996', '']","['0', '']","['11,138', '']","['8,185', '']"
10140,r047,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,46,"['38,229', '']","['34,215', '']","['33,914', '']","['33,858', '']","['0', '']","['22,397', '']","['0', '']","['11,461', '']","['0', '']"
10140,r048,All institutions -> Florida International U.,All institutions,Florida International U.,2,47,"['24,968', '']","['27,354', '']","['27,997', '']","['33,613', '']","['0', '']","['28,705', '']","['0', '']","['4,440', '']","['468', '']"
10140,r049,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,48,"['29,660', '']","['25,703', '']","['23,111', '']","['32,108', '']","['2,559', '']","['7,903', '']","['3,749', '']","['15,686', '']","['2,211', '']"
10140,r050,All institutions -> Rice U.,All institutions,Rice U.,2,49,"['34,759', '']","['33,656', '']","['33,015', '']","['31,638', '']","['1,307', '']","['13,489', '']","['1,191', '']","['15,651', '']","['0', '']"
10140,r051,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,50,"['31,099', '']","['33,608', '']","['30,322', '']","['31,360', '']","['1,512', '']","['18,778', '']","['0', '']","['11,070', '']","['0', '']"
10140,r052,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,51,"['23,944', '']","['22,366', '']","['23,438', '']","['30,594', '']","['0', '']","['12,606', '']","['0', '']","['17,419', '']","['569', '']"
10140,r053,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,52,"['30,196', '']","['27,652', '']","['27,919', '']","['30,591', '']","['4,175', '']","['15,366', '']","['0', '']","['11,050', '']","['0', '']"
10140,r054,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,53,"['40,040', '']","['27,216', '']","['26,696', '']","['30,440', '']","['0', '']","['14,302', '']","['0', '']","['16,138', '']","['0', '']"
10140,r055,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,54,"['26,100', '']","['25,853', '']","['26,365', '']","['29,612', '']","['0', '']","['10,884', '']","['489', '']","['18,237', '']","['2', '']"
10140,r056,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,55,"['28,951', '']","['28,017', '']","['30,077', '']","['28,937', '']","['0', '']","['17,734', '']","['0', '']","['11,203', '']","['0', '']"
10140,r057,All institutions -> Emory U.,All institutions,Emory U.,2,56,"['23,150', '']","['22,505', '']","['25,676', '']","['28,576', '']","['0', '']","['24,772', '']","['0', '']","['3,804', '']","['0', '']"
10140,r058,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,57,"['26,050', '']","['25,619', '']","['26,742', '']","['27,777', '']","['0', '']","['10,253', '']","['0', '']","['15,121', '']","['2,403', '']"
10140,r059,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,58,"['26,742', '']","['27,628', '']","['27,304', '']","['27,721', '']","['3,875', '']","['12,214', '']","['0', '']","['11,632', '']","['0', '']"
10140,r060,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,59,"['22,753', '']","['23,464', '']","['28,455', '']","['27,486', '']","['0', '']","['12,623', '']","['0', '']","['11,091', '']","['3,772', '']"
10140,r061,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,60,"['19,445', '']","['20,709', '']","['24,279', '']","['27,207', '']","['0', '']","['9,761', '']","['0', '']","['16,743', '']","['703', '']"
10140,r062,All institutions -> New York U.,All institutions,New York U.,2,61,"['26,098', '']","['26,698', '']","['26,417', '']","['26,391', '']","['0', '']","['13,103', '']","['0', '']","['13,288', '']","['0', '']"
10140,r063,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,62,"['24,852', '']","['23,401', '']","['24,320', '']","['25,954', '']","['0', '']","['12,044', '']","['7,406', '']","['6,504', '']","['0', '']"
10140,r064,All institutions -> Washington State U.,All institutions,Washington State U.,2,63,"['32,628', '']","['24,243', '']","['26,256', '']","['25,553', '']","['191', '']","['12,821', '']","['2,887', '']","['9,653', '']","['1', '']"
10140,r065,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,64,"['18,757', '']","['21,219', '']","['26,312', '']","['24,806', '']","['0', '']","['11,434', '']","['45', '']","['13,327', '']","['0', '']"
10140,r066,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,65,"['19,508', '']","['21,580', '']","['21,109', '']","['23,841', '']","['347', '']","['10,492', '']","['1,204', '']","['11,547', '']","['251', '']"
10140,r067,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,66,"['26,835', '']","['24,214', '']","['24,374', '']","['23,394', '']","['19', '']","['13,810', '']","['1,292', '']","['7,798', '']","['475', '']"
10140,r068,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,67,"['17,660', '']","['17,669', '']","['19,708', '']","['23,353', '']","['0', '']","['18', '']","['0', '']","['19,597', '']","['3,738', '']"
10140,r069,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,68,"['27,285', '']","['29,491', '']","['26,381', '']","['23,293', '']","['17,659', '']","['1,488', '']","['0', '']","['4,063', '']","['83', '']"
10140,r070,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,69,"['31,623', '']","['28,757', '']","['22,250', '']","['23,286', '']","['5,117', '']","['9,387', '']","['0', '']","['8,782', '']","['0', '']"
10140,r071,All institutions -> Duke U.,All institutions,Duke U.,2,70,"['21,176', '']","['22,396', '']","['22,131', '']","['23,281', '']","['0', '']","['12,672', '']","['0', '']","['10,609', '']","['0', '']"
10140,r072,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,71,"['25,677', '']","['21,239', '']","['20,809', '']","['23,139', '']","['0', '']","['8,643', '']","['0', '']","['14,496', '']","['0', '']"
10140,r073,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,72,"['14,456', '']","['15,752', '']","['17,718', '']","['21,497', '']","['0', '']","['10,467', '']","['0', '']","['11,030', '']","['0', '']"
10140,r074,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,73,"['20,013', '']","['16,895', '']","['19,885', '']","['20,880', '']","['0', '']","['13,568', '']","['0', '']","['4,872', '']","['2,440', '']"
10140,r075,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,74,"['17,039', '']","['18,278', '']","['19,202', '']","['20,806', '']","['12,573', '']","['2,934', '']","['613', '']","['4,686', '']","['0', '']"
10140,r076,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,75,"['15,021', '']","['17,990', '']","['23,329', '']","['19,778', '']","['0', '']","['8,821', '']","['0', '']","['10,957', '']","['0', '']"
10140,r077,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,76,"['19,017', '']","['19,060', '']","['17,572', '']","['19,651', '']","['0', '']","['0', '']","['0', '']","['19,651', '']","['0', '']"
10140,r078,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,77,"['15,590', '']","['17,257', '']","['16,864', '']","['18,905', '']","['0', '']","['5,006', '']","['0', '']","['12,897', '']","['1,002', '']"
10140,r079,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,78,"['15,362', '']","['18,739', '']","['16,497', '']","['18,730', '']","['0', '']","['10,525', '']","['0', '']","['8,205', '']","['0', '']"
10140,r080,All institutions -> U. Utah,All institutions,U. Utah,2,79,"['54,131', 'i']","['30,170', 'i']","['30,441', 'i']","['18,579', '']","['9,145', '']","['9,434', '']","['0', '']","['0', '']","['0', '']"
10140,r081,All institutions -> Brown U.,All institutions,Brown U.,2,80,"['19,259', '']","['17,745', '']","['17,072', '']","['18,299', '']","['0', '']","['6,019', '']","['0', '']","['9,155', '']","['3,125', '']"
10140,r082,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,81,"['17,836', '']","['19,395', '']","['17,588', '']","['18,277', '']","['5,246', '']","['8,645', '']","['0', '']","['4,220', '']","['166', '']"
10140,r083,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,82,"['17,976', '']","['19,144', '']","['18,308', '']","['18,186', '']","['0', '']","['5,369', '']","['0', '']","['12,817', '']","['0', '']"
10140,r084,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,83,"['16,166', '']","['17,037', '']","['17,559', '']","['17,938', '']","['0', '']","['10,604', '']","['0', '']","['7,334', '']","['0', '']"
10140,r085,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,84,"['12,963', '']","['13,353', '']","['15,071', '']","['17,852', '']","['13,777', '']","['1,023', '']","['0', '']","['2,957', '']","['95', '']"
10140,r086,All institutions -> U. Southern California,All institutions,U. Southern California,2,85,"['20,109', '']","['23,644', '']","['21,413', '']","['17,696', '']","['6,221', '']","['11,475', '']","['0', '']","['0', '']","['0', '']"
10140,r087,All institutions -> Temple U.,All institutions,Temple U.,2,86,"['16,205', '']","['18,447', '']","['17,979', '']","['17,215', '']","['0', '']","['7,756', '']","['0', '']","['6,046', '']","['3,413', '']"
10140,r088,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,87,"['15,338', '']","['16,781', '']","['15,415', '']","['17,202', '']","['8,500', '']","['3,690', '']","['846', '']","['4,166', '']","['0', '']"
10140,r089,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,88,"['13,220', '']","['15,247', '']","['15,214', '']","['17,011', '']","['500', '']","['7,242', '']","['213', '']","['8,907', '']","['149', '']"
10140,r090,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,89,"['9,838', '']","['13,701', '']","['12,459', '']","['16,778', '']","['3,826', '']","['6,801', '']","['313', '']","['5,693', '']","['145', '']"
10140,r091,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,90,"['15,515', '']","['17,759', '']","['16,444', '']","['16,709', '']","['3,762', '']","['6,100', '']","['0', '']","['4,911', '']","['1,936', '']"
10140,r092,All institutions -> U. Kansas,All institutions,U. Kansas,2,91,"['8,686', '']","['7,502', '']","['15,492', '']","['16,123', '']","['746', '']","['11,717', '']","['0', '']","['3,660', '']","['0', '']"
10140,r093,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,92,"['15,038', '']","['12,143', '']","['12,251', '']","['15,894', '']","['0', '']","['7,599', '']","['702', '']","['4,177', '']","['3,416', '']"
10140,r094,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,93,"['14,408', '']","['15,103', '']","['15,784', '']","['15,739', '']","['0', '']","['8,441', '']","['559', '']","['6,739', '']","['0', '']"
10140,r095,All institutions -> U. Oregon,All institutions,U. Oregon,2,94,"['14,773', '']","['12,984', '']","['13,881', '']","['15,315', '']","['0', '']","['6,752', '']","['1,916', '']","['3,502', '']","['3,145', '']"
10140,r096,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,95,"['7,281', '']","['9,151', '']","['10,525', '']","['15,192', '']","['0', '']","['3,761', '']","['0', '']","['9,852', '']","['1,579', '']"
10140,r097,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,96,"['18,059', '']","['13,830', '']","['12,388', '']","['14,979', '']","['0', '']","['494', '']","['0', '']","['4,681', '']","['9,804', '']"
10140,r098,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,97,"['14,464', '']","['11,356', '']","['12,947', '']","['14,885', '']","['0', '']","['9,951', '']","['1,050', '']","['3,551', '']","['333', '']"
10140,r099,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,98,"['14,413', '']","['12,583', '']","['12,736', '']","['14,709', '']","['0', '']","['3,367', '']","['0', '']","['11,342', '']","['0', '']"
10140,r100,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,99,"['14,920', '']","['18,586', '']","['14,568', '']","['14,636', '']","['0', '']","['10,066', '']","['0', '']","['4,570', '']","['0', '']"
10140,r101,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,100,"['15,894', '']","['13,905', '']","['13,926', '']","['14,286', '']","['0', '']","['4,893', '']","['0', '']","['9,393', '']","['0', '']"
10140,r102,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,101,"['15,682', '']","['13,422', '']","['14,672', '']","['14,071', '']","['0', '']","['11,978', '']","['0', '']","['0', '']","['2,093', '']"
10140,r103,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,102,"['13,534', '']","['15,551', '']","['16,441', '']","['13,832', '']","['13,488', '']","['67', '']","['0', '']","['263', '']","['14', '']"
10140,r104,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,103,"['25,535', '']","['26,366', '']","['20,108', '']","['13,339', '']","['7,373', '']","['2,181', '']","['0', '']","['1,792', '']","['1,993', '']"
10140,r105,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,104,"['14,339', '']","['12,678', '']","['12,431', '']","['13,067', '']","['2,332', '']","['5,184', '']","['0', '']","['5,551', '']","['0', '']"
10140,r106,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,105,"['8,796', '']","['11,346', '']","['10,812', '']","['12,923', '']","['116', '']","['3,703', '']","['2,818', '']","['5,455', '']","['831', '']"
10140,r107,All institutions -> Boston C.,All institutions,Boston C.,2,106,"['9,572', '']","['9,306', '']","['11,863', '']","['12,202', '']","['0', '']","['8,931', '']","['0', '']","['3,271', '']","['0', '']"
10140,r108,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,107,"['10,617', '']","['11,234', '']","['11,547', '']","['12,128', '']","['0', '']","['8,005', '']","['0', '']","['4,123', '']","['0', '']"
10140,r109,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,108,"['11,312', '']","['10,381', '']","['10,755', '']","['12,061', '']","['384', '']","['5,159', '']","['2,196', '']","['4,123', '']","['199', '']"
10140,r110,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,109,"['11,644', '']","['11,161', '']","['13,431', '']","['11,990', '']","['0', '']","['9,376', '']","['4', '']","['2,610', '']","['0', '']"
10140,r111,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,110,"['8,478', '']","['7,796', '']","['15,999', '']","['11,934', '']","['0', '']","['0', '']","['0', '']","['11,934', '']","['0', '']"
10140,r112,All institutions -> Clemson U.,All institutions,Clemson U.,2,111,"['11,401', '']","['10,823', '']","['10,139', '']","['11,923', '']","['0', '']","['4,367', '']","['342', '']","['6,199', '']","['1,015', '']"
10140,r113,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,112,"['14,617', '']","['11,652', '']","['10,803', '']","['11,784', '']","['0', '']","['3,218', '']","['0', '']","['8,566', '']","['0', '']"
10140,r114,All institutions -> Baylor U.,All institutions,Baylor U.,2,113,"['6,891', '']","['6,993', '']","['8,289', '']","['11,717', '']","['38', '']","['7,587', '']","['70', '']","['3,786', '']","['236', '']"
10140,r115,All institutions -> U. Toledo,All institutions,U. Toledo,2,114,"['7,438', '']","['7,445', '']","['10,594', '']","['11,637', '']","['1,641', '']","['3,783', '']","['0', '']","['6,033', '']","['180', '']"
10140,r116,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,115,"['9,935', '']","['9,591', '']","['8,709', '']","['11,590', '']","['0', '']","['5,494', '']","['0', '']","['4,153', '']","['1,943', '']"
10140,r117,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,116,"['16,829', '']","['18,546', '']","['17,682', '']","['11,245', '']","['0', '']","['5,492', '']","['0', '']","['5,753', '']","['0', '']"
10140,r118,All institutions -> Tufts U.,All institutions,Tufts U.,2,117,"['11,377', '']","['15,438', '']","['9,212', '']","['11,206', '']","['236', '']","['8,074', '']","['0', '']","['2,686', '']","['210', '']"
10140,r119,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,118,"['14,060', '']","['11,433', '']","['9,900', '']","['10,866', '']","['0', '']","['5,933', '']","['0', '']","['4,127', '']","['806', '']"
10140,r120,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,119,"['9,454', '']","['9,791', '']","['8,111', '']","['10,739', '']","['0', '']","['5,361', '']","['0', '']","['5,378', '']","['0', '']"
