table_id,row_id,citizenship_ethnicity_race_sex_and_enrollment_status_full_path,citizenship_ethnicity_race_sex_and_enrollment_status_level_1,citizenship_ethnicity_race_sex_and_enrollment_status_level_2,citizenship_ethnicity_race_sex_and_enrollment_status_level_3,citizenship_ethnicity_race_sex_and_enrollment_status_level_4,citizenship_ethnicity_race_sex_and_enrollment_status_level_5,citizenship_ethnicity_race_sex_and_enrollment_status_level_6,citizenship_ethnicity_race_sex_and_enrollment_status_hierarchy_depth,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
3242,r026,All enrolled -> Female -> Temporary resident ,All enrolled,Female,Temporary resident ,,,,3,57295,53077,53294,49959,48124,46202,47305,51192,46248,45249,44633
3242,r027,All enrolled -> Male,All enrolled,Male,,,,,2,2947180,3210522,3287204,3194573,3064606,3016265,2912734,2832217,2650731,2575819,2461423
3242,r028,All enrolled -> Male -> U.S. citizen and permanent resident,All enrolled,Male,U.S. citizen and permanent resident,,,,3,2899624,3164568,3240881,3148851,3019213,2970705,2864175,2778530,2603242,2531962,2418961
3242,r029,All enrolled -> Male -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Male,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,4,468333,507049,565692,589869,599610,623976,639985,651188,625884,625561,615625
3242,r030,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,,4,2431291,2657519,2675189,2558982,2419603,2346729,2224190,2127342,1977358,1906401,1803336
3242,r031,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,,5,31666,33672,33401,30611,28418,27429,25846,24261,22723,21422,20202
3242,r032,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,,5,na,na,na,185137,179844,179562,177635,176131,165737,162513,159571
3242,r033,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,,5,202327,206543,204555,na,na,na,na,na,na,na,na
3242,r034,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,,5,341419,386455,410972,416205,396539,393285,370503,344985,315997,306458,286864
3242,r035,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander  ,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander  ,,5,na,na,na,15168,13529,12807,11892,11632,9862,9551,8430
3242,r036,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,,5,1643298,1738478,1745047,1652333,1568933,1506358,1420187,1357939,1266562,1213326,1140525
3242,r037,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,,5,na,na,na,62617,70284,78364,83191,87724,82937,84703,84893
3242,r038,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,,5,212581,292371,281214,196911,162056,148924,134936,124670,113540,108428,102851
3242,r039,All enrolled -> Male -> Temporary resident ,All enrolled,Male,Temporary resident ,,,,3,47556,45954,46323,45722,45393,45560,48559,53687,47489,43857,42462
3242,r040,All enrolled -> Full time,All enrolled,Full time,,,,,2,2851302,3270459,3405851,3202129,2979459,2865169,2695584,2539126,2335202,2248680,2127240
3242,r041,All enrolled -> Full time -> U.S. citizen and permanent resident,All enrolled,Full time,U.S. citizen and permanent resident,,,,3,2784284,3205852,3342035,3140511,2920293,2806125,2634539,2471426,2273487,2190184,2072143
3242,r042,All enrolled -> Full time -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Full time,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,4,402705,470164,550018,570878,558978,570059,577197,564158,533131,532355,516227
3242,r043,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,,4,2381579,2735688,2792017,2569633,2361315,2236066,2057342,1907268,1740356,1657829,1555916
3242,r044,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,,5,35492,39460,39932,36014,33418,31341,28659,26454,24340,22540,20938
3242,r045,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,,5,na,na,na,148657,143287,142464,139834,137835,128278,124080,121089
3242,r046,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,,5,163888,170444,170085,na,na,na,na,na,na,na,na
3242,r047,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,,5,414699,497375,534210,518356,473096,451335,412097,373493,341365,333801,304346
3242,r048,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander  ,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander  ,,5,na,na,na,15919,13322,13008,12029,11019,9863,9338,8474
3242,r049,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,,5,1599272,1773313,1779886,1614149,1492232,1400701,1282658,1187436,1086563,1023254,952763
3242,r050,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,,5,na,na,na,68150,73978,81693,84094,87171,79212,79742,80164
3242,r051,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,,5,168228,255096,267904,168388,131982,115524,97971,83860,70735,65074,68142
3242,r052,All enrolled -> Full time -> Temporary resident ,All enrolled,Full time,Temporary resident ,,,,3,67018,64607,63816,61618,59166,59044,61045,67700,61715,58496,55097
3242,r053,All enrolled -> Full time -> Female,All enrolled,Full time,Female,,,,3,1592373,1811495,1903771,1793898,1656193,1571189,1478987,1380571,1264747,1224543,1165364
3242,r054,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident,All enrolled,Full time,Female,U.S. citizen and permanent resident,,,4,1557416,1778156,1871033,1762778,1626902,1542922,1450584,1349261,1235808,1196062,1138391
3242,r055,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Full time,Female,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,5,232236,268167,315375,326553,317439,321101,325822,317914,298149,298617,289777
3242,r056,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,5,1325180,1509989,1555658,1436225,1309463,1221821,1124762,1031347,937659,897445,848614
3242,r057,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,6,21164,22756,23312,21211,19769,18275,16494,15406,14176,13091,12309
3242,r058,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,6,na,na,na,74232,71160,70171,69000,67914,63069,60927,59677
3242,r059,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,6,82865,86525,86099,na,na,na,na,na,na,na,na
3242,r060,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,6,259464,306621,329616,318913,286341,265262,244585,220477,202672,199611,182005
3242,r061,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander  ,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander  ,6,na,na,na,8723,7006,6937,6400,5654,5310,5006,4730
3242,r062,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,6,870498,954720,968251,883491,811461,751610,688657,630736,572707,540498,506651
3242,r063,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,6,na,na,na,38385,41247,45113,46459,48343,43547,43803,44430
3242,r064,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,6,91189,139367,148380,91270,72479,64453,53167,42817,36178,34509,38812
3242,r065,All enrolled -> Full time -> Female -> Temporary resident ,All enrolled,Full time,Female,Temporary resident ,,,4,34957,33339,32738,31120,29291,28267,28403,31310,28939,28481,26973
3242,r066,All enrolled -> Full time -> Male,All enrolled,Full time,Male,,,,3,1258929,1458964,1502080,1408231,1323266,1293980,1216597,1158555,1070455,1024137,961876
3242,r067,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident,All enrolled,Full time,Male,U.S. citizen and permanent resident,,,4,1226868,1427696,1471002,1377733,1293391,1263203,1183955,1122165,1037679,994122,933752
3242,r068,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Full time,Male,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,5,170469,201997,234643,244325,241539,248958,251375,246244,234982,233738,226450
3242,r069,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,5,1056399,1225699,1236359,1133408,1051852,1014245,932580,875921,802697,760384,707302
3242,r070,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,6,14328,16704,16620,14803,13649,13066,12165,11048,10164,9449,8629
3242,r071,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,6,na,na,na,74425,72127,72293,70834,69921,65209,63153,61412
3242,r072,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,6,81023,83919,83986,na,na,na,na,na,na,na,na
3242,r073,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,6,155235,190754,204594,199443,186755,186073,167512,153016,138693,134190,122341
3242,r074,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander  ,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander  ,6,na,na,na,7196,6316,6071,5629,5365,4553,4332,3744
3242,r075,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,6,728774,818593,811635,730658,680771,649091,594001,556700,513856,482756,446112
3242,r076,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,6,na,na,na,29765,32731,36580,37635,38828,35665,35939,35734
3242,r077,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,6,77039,115729,119524,77118,59503,51071,44804,41043,34557,30565,29330
3242,r078,All enrolled -> Full time -> Male -> Temporary resident ,All enrolled,Full time,Male,Temporary resident ,,,4,32061,31268,31078,30498,29875,30777,32642,36390,32776,30015,28124
