table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020,field_2021_all_life_sciences,field_2021_agricultural_sciences,field_2021_biological_and_biomedical_sciences,field_2021_health_sciences,field_2021_natural_resources_and_conservation,field_2021_life_sciences_nec
7983,r011,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,10,"['873,031', '']","['955,653', '']","['967,660', '']","['931,174', '']","['2,142', '']","['262,263', '']","['604,587', '']","['17,964', '']","['44,218', '']"
7983,r012,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,11,"['826,287', '']","['846,630', '']","['868,276', '']","['925,380', '']","['0', '']","['191,773', '']","['733,607', '']","['0', '']","['0', '']"
7983,r013,All institutions -> Stanford U.,All institutions,Stanford U.,2,12,"['780,090', '']","['837,068', '']","['836,401', '']","['905,150', '']","['0', '']","['242,245', '']","['622,630', '']","['1,074', '']","['39,201', '']"
7983,r014,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,13,"['731,083', '']","['796,337', '']","['824,978', '']","['887,653', '']","['0', '']","['389,457', '']","['498,196', '']","['0', '']","['0', '']"
7983,r015,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,14,"['506,398', '']","['550,461', '']","['590,076', '']","['876,239', '']","['68,969', '']","['92,910', '']","['700,303', '']","['9,035', '']","['5,022', '']"
7983,r016,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,15,"['740,883', '']","['814,119', '']","['839,302', '']","['861,558', '']","['114,940', '']","['273,356', '']","['467,332', '']","['997', '']","['4,933', '']"
7983,r017,All institutions -> Cornell U.,All institutions,Cornell U.,2,16,"['737,271', '']","['789,230', '']","['822,419', '']","['833,824', '']","['106,374', '']","['317,690', '']","['384,742', '']","['17,553', '']","['7,465', '']"
7983,r018,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,17,"['782,882', '']","['819,167', '']","['828,401', '']","['827,370', '']","['0', '']","['63,846', '']","['762,778', '']","['593', '']","['153', '']"
7983,r019,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,18,"['640,141', '']","['722,241', '']","['747,014', '']","['820,260', '']","['0', '']","['391,642', '']","['428,618', '']","['0', '']","['0', '']"
7983,r020,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,19,"['560,124', '']","['581,939', '']","['625,549', '']","['806,323', '']","['0', '']","['206,202', '']","['599,247', '']","['13', '']","['861', '']"
7983,r021,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,20,"['673,535', '']","['727,779', '']","['744,239', '']","['797,089', '']","['0', '']","['226,903', '']","['563,787', '']","['4,370', '']","['2,029', '']"
7983,r022,All institutions -> Emory U.,All institutions,Emory U.,2,21,"['650,154', '']","['727,296', '']","['732,893', '']","['789,831', '']","['0', '']","['203,597', '']","['571,627', '']","['0', '']","['14,607', '']"
7983,r023,All institutions -> New York U.,All institutions,New York U.,2,22,"['609,745', '']","['630,246', '']","['643,638', '']","['771,663', '']","['0', '']","['297,690', '']","['469,714', '']","['0', '']","['4,259', '']"
7983,r024,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,23,"['635,157', '']","['684,938', '']","['722,074', '']","['760,975', '']","['71,646', '']","['118,493', '']","['514,691', '']","['51,022', '']","['5,123', '']"
7983,r025,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,24,"['623,396', '']","['651,920', '']","['685,641', '']","['716,976', '']","['0', '']","['345,012', '']","['371,964', '']","['0', '']","['0', '']"
7983,r026,All institutions -> Harvard U.,All institutions,Harvard U.,2,25,"['656,790', '']","['704,460', '']","['684,127', '']","['714,069', '']","['26', '']","['539,289', '']","['133,571', '']","['8,023', '']","['33,160', '']"
7983,r027,All institutions -> U. Florida,All institutions,U. Florida,2,26,"['656,347', '']","['689,605', '']","['688,091', '']","['706,987', '']","['210,062', '']","['134,050', '']","['344,705', '']","['18,170', '']","['0', '']"
7983,r028,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,27,"['555,160', '']","['604,875', '']","['619,270', '']","['659,195', '']","['0', '']","['166,594', '']","['474,272', '']","['0', '']","['18,329', '']"
7983,r029,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,28,"['na', '']","['601,632', '']","['594,114', '']","['633,517', '']","['51,847', '']","['183,621', '']","['390,634', '']","['2,293', '']","['5,122', '']"
7983,r030,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,29,"['474,260', '']","['496,697', '']","['595,939', '']","['632,134', '']","['0', '']","['219,742', '']","['408,377', '']","['0', '']","['4,015', '']"
7983,r031,All institutions -> U. Southern California,All institutions,U. Southern California,2,30,"['579,028', '']","['568,194', '']","['580,982', '']","['598,925', '']","['0', '']","['117,462', '']","['468,905', '']","['0', '']","['12,558', '']"
7983,r032,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,31,"['588,300', '']","['593,628', '']","['597,962', '']","['590,027', '']","['143,311', '']","['199,310', '']","['247,406', '']","['0', '']","['0', '']"
7983,r033,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,32,"['511,345', '']","['533,536', '']","['542,308', '']","['571,525', '']","['0', '']","['132,380', '']","['439,145', '']","['0', '']","['0', '']"
7983,r034,All institutions -> U. Colorado Anschutz Medical Campus<sup>c</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>c</sup>,2,33,"['na', '']","['na', '']","['na', '']","['559,348', '']","['299', '']","['8,948', '']","['550,101', '']","['0', '']","['0', '']"
7983,r035,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,34,"['401,303', '']","['470,583', '']","['502,210', '']","['501,125', '']","['0', '']","['122,903', '']","['369,296', '']","['0', '']","['8,926', '']"
7983,r036,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,35,"['342,961', '']","['351,403', '']","['502,372', '']","['487,219', '']","['180,671', '']","['97,519', '']","['188,730', '']","['14,989', '']","['5,310', '']"
7983,r037,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,36,"['396,839', '']","['427,734', '']","['444,964', '']","['485,435', '']","['0', '']","['485,435', '']","['0', '']","['0', '']","['0', '']"
7983,r038,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,37,"['478,476', '']","['447,552', '']","['518,906', '']","['483,265', '']","['64,885', '']","['90,875', '']","['319,883', '']","['23', '']","['7,599', '']"
7983,r039,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,38,"['390,071', '']","['437,494', '']","['440,721', '']","['456,847', '']","['0', '']","['60,204', '']","['380,364', '']","['0', '']","['16,279', '']"
7983,r040,All institutions -> U. Arizona,All institutions,U. Arizona,2,39,"['399,790', '']","['426,393', '']","['437,147', '']","['447,584', '']","['50,582', '']","['221,774', '']","['162,748', '']","['12,480', '']","['0', '']"
7983,r041,All institutions -> Boston U.,All institutions,Boston U.,2,40,"['272,397', '']","['338,089', '']","['373,079', '']","['445,535', '']","['0', '']","['168,310', '']","['276,870', '']","['0', '']","['355', '']"
7983,r042,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,41,"['359,721', '']","['403,495', '']","['433,917', '']","['439,212', '']","['0', '']","['21,651', '']","['278,801', '']","['838', '']","['137,922', '']"
7983,r043,All institutions -> U. Utah,All institutions,U. Utah,2,42,"['391,825', 'i']","['343,744', 'i']","['402,001', 'i']","['420,965', 'i']","['0', 'i']","['44,662', 'i']","['369,765', 'i']","['363', 'i']","['6,175', 'i']"
7983,r044,All institutions -> U. Iowa,All institutions,U. Iowa,2,43,"['386,776', '']","['385,909', '']","['414,459', '']","['415,734', '']","['0', '']","['134,116', '']","['278,735', '']","['0', '']","['2,883', '']"
7983,r045,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,44,"['352,154', '']","['385,793', '']","['420,679', '']","['402,376', '']","['0', '']","['229,238', '']","['172,524', '']","['614', '']","['0', '']"
7983,r046,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,45,"['298,517', '']","['406,726', '']","['316,838', '']","['366,610', '']","['0', '']","['7,192', '']","['359,418', '']","['0', '']","['0', '']"
7983,r047,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,46,"['371,604', '']","['377,671', '']","['384,857', '']","['360,294', '']","['0', '']","['86,328', '']","['252,185', '']","['0', '']","['21,781', '']"
7983,r048,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,47,"['274,211', '']","['281,507', '']","['279,096', '']","['347,337', '']","['0', '']","['145,417', '']","['100,911', '']","['0', '']","['101,009', '']"
7983,r049,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,48,"['334,048', '']","['332,899', '']","['337,377', '']","['339,729', '']","['0', '']","['325,035', '']","['14,694', '']","['0', '']","['0', '']"
7983,r050,All institutions -> U. Chicago,All institutions,U. Chicago,2,49,"['274,000', '']","['299,549', '']","['302,820', '']","['336,114', '']","['0', '']","['82,092', '']","['254,022', '']","['0', '']","['0', '']"
7983,r051,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,50,"['269,169', '']","['289,366', '']","['314,296', '']","['324,053', '']","['0', '']","['77,533', '']","['237,347', '']","['9,173', '']","['0', '']"
7983,r052,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,51,"['294,776', '']","['314,547', '']","['322,077', '']","['323,030', '']","['63,522', '']","['181,729', '']","['77,779', '']","['0', '']","['0', '']"
7983,r053,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,52,"['340,065', '']","['353,934', '']","['319,883', '']","['317,235', '']","['112,272', '']","['117,739', '']","['57,339', '']","['15,243', '']","['14,642', '']"
7983,r054,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,53,"['239,122', '']","['266,485', '']","['289,422', '']","['315,900', '']","['0', '']","['125,642', '']","['190,252', '']","['0', '']","['6', '']"
7983,r055,All institutions -> U. Georgia,All institutions,U. Georgia,2,54,"['262,237', '']","['294,353', '']","['302,667', '']","['309,153', '']","['113,627', '']","['156,208', '']","['35,774', '']","['490', '']","['3,054', '']"
7983,r056,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,55,"['258,411', '']","['271,525', '']","['273,862', '']","['308,823', '']","['0', '']","['54,224', '']","['138,943', '']","['0', '']","['115,656', '']"
7983,r057,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,56,"['297,328', '']","['298,824', '']","['288,654', '']","['301,715', '']","['0', '']","['0', '']","['301,715', '']","['0', '']","['0', '']"
7983,r058,All institutions -> U. Miami,All institutions,U. Miami,2,57,"['274,934', '']","['284,045', '']","['302,160', '']","['297,764', '']","['0', '']","['75,792', '']","['215,596', '']","['911', '']","['5,465', '']"
7983,r059,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,58,"['280,091', '']","['266,143', '']","['291,299', '']","['291,733', '']","['79,424', '']","['112,135', '']","['91,303', '']","['8,871', '']","['0', '']"
7983,r060,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,59,"['161,006', '']","['211,774', '']","['231,734', '']","['288,731', '']","['50,785', '']","['67,310', '']","['28,615', '']","['136,967', '']","['5,054', '']"
7983,r061,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,60,"['282,253', '']","['295,600', '']","['272,590', '']","['277,761', '']","['0', '']","['64,300', '']","['93,409', '']","['0', '']","['120,052', '']"
7983,r062,All institutions -> U. Rochester,All institutions,U. Rochester,2,61,"['244,380', '']","['248,086', '']","['259,224', '']","['271,630', '']","['0', '']","['56,944', '']","['214,686', '']","['0', '']","['0', '']"
7983,r063,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,62,"['222,767', '']","['243,500', '']","['255,783', '']","['269,290', '']","['0', '']","['83,895', '']","['185,395', '']","['0', '']","['0', '']"
7983,r064,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,63,"['234,055', '']","['239,459', '']","['258,228', '']","['264,394', '']","['5,134', '']","['129,502', '']","['58,481', '']","['71,277', '']","['0', '']"
7983,r065,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,64,"['206,379', '']","['222,994', '']","['241,661', '']","['258,253', '']","['70,763', '']","['91,434', '']","['4,630', '']","['91,426', '']","['0', '']"
7983,r066,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,65,"['244,106', '']","['249,349', '']","['241,467', '']","['254,314', '']","['0', '']","['95,200', '']","['154,302', '']","['0', '']","['4,812', '']"
7983,r067,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,66,"['188,702', '']","['230,592', '']","['236,154', '']","['253,797', '']","['0', '']","['3,260', '']","['250,518', '']","['19', '']","['0', '']"
7983,r068,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,67,"['161,209', '']","['148,618', '']","['148,158', '']","['243,730', '']","['14', '']","['27,380', '']","['213,149', '']","['2,622', '']","['565', '']"
7983,r069,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,68,"['198,676', '']","['210,550', '']","['220,890', '']","['237,728', '']","['86,679', '']","['51,630', '']","['79,594', '']","['13,304', '']","['6,521', '']"
7983,r070,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,69,"['231,243', '']","['244,235', '']","['240,399', '']","['237,289', '']","['108,416', '']","['119,614', '']","['0', '']","['0', '']","['9,259', '']"
7983,r071,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,70,"['211,371', '']","['237,317', '']","['243,953', '']","['237,182', '']","['122,841', '']","['25,488', '']","['88,853', '']","['0', '']","['0', '']"
7983,r072,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,71,"['181,220', '']","['185,744', '']","['206,550', '']","['233,486', '']","['0', '']","['72,971', '']","['140,319', '']","['0', '']","['20,196', '']"
7983,r073,All institutions -> U. Kansas,All institutions,U. Kansas,2,72,"['202,119', '']","['212,241', '']","['226,786', '']","['230,059', '']","['0', '']","['46,912', '']","['168,897', '']","['1,779', '']","['12,471', '']"
7983,r074,All institutions -> Temple U.,All institutions,Temple U.,2,73,"['206,129', '']","['218,527', '']","['216,388', '']","['223,136', '']","['47', '']","['44,630', '']","['94,116', '']","['0', '']","['84,343', '']"
7983,r075,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,74,"['179,219', '']","['188,483', '']","['202,572', '']","['219,734', '']","['0', '']","['74,729', '']","['126,181', '']","['0', '']","['18,824', '']"
7983,r076,All institutions -> Washington State U.,All institutions,Washington State U.,2,75,"['175,704', '']","['193,878', '']","['196,649', '']","['211,107', '']","['110,067', '']","['34,771', '']","['59,282', '']","['4,189', '']","['2,798', '']"
7983,r077,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,76,"['198,326', '']","['198,424', '']","['199,798', '']","['207,204', '']","['80,513', '']","['46,515', '']","['51,942', '']","['26,106', '']","['2,128', '']"
7983,r078,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,77,"['207,171', '']","['200,585', '']","['164,666', '']","['203,414', '']","['0', '']","['93,020', '']","['109,397', '']","['303', '']","['694', '']"
7983,r079,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,78,"['177,245', '']","['194,455', '']","['202,406', '']","['200,974', '']","['0', '']","['99,830', '']","['101,144', '']","['0', '']","['0', '']"
7983,r080,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,79,"['148,573', '']","['170,458', '']","['171,207', '']","['200,309', '']","['0', '']","['83,083', '']","['117,226', '']","['0', '']","['0', '']"
7983,r081,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,80,"['139,187', '']","['153,135', '']","['174,549', '']","['194,709', '']","['0', '']","['64,136', '']","['122,965', '']","['0', '']","['7,608', '']"
7983,r082,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,81,"['179,303', '']","['173,776', '']","['179,403', '']","['184,500', '']","['0', '']","['139,580', '']","['44,920', '']","['0', '']","['0', '']"
7983,r083,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,82,"['142,875', '']","['155,013', '']","['155,197', '']","['183,629', '']","['0', '']","['12,828', '']","['167,962', '']","['0', '']","['2,839', '']"
7983,r084,All institutions -> George Washington U.,All institutions,George Washington U.,2,83,"['173,664', '']","['175,830', '']","['179,803', '']","['180,965', '']","['0', '']","['58,491', '']","['122,447', '']","['0', '']","['27', '']"
7983,r085,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,84,"['179,692', '']","['186,531', '']","['182,757', '']","['175,847', '']","['0', '']","['26,291', '']","['146,425', '']","['0', '']","['3,131', '']"
7983,r086,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,85,"['155,958', '']","['165,087', '']","['157,618', '']","['175,232', '']","['10,683', '']","['79,715', '']","['74,770', '']","['3,616', '']","['6,448', '']"
7983,r087,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,86,"['140,602', '']","['148,621', '']","['164,967', '']","['165,745', '']","['0', '']","['48,670', '']","['116,506', '']","['0', '']","['569', '']"
7983,r088,All institutions -> Tulane U.,All institutions,Tulane U.,2,87,"['151,823', '']","['152,554', '']","['161,642', '']","['164,874', '']","['0', '']","['36,099', '']","['46,935', '']","['159', '']","['81,681', '']"
7983,r089,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,88,"['179,025', '']","['176,231', '']","['170,704', '']","['163,702', '']","['0', '']","['83,974', '']","['78,745', '']","['691', '']","['292', '']"
7983,r090,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,89,"['154,348', '']","['160,443', '']","['155,187', '']","['158,608', '']","['88,218', '']","['60,515', '']","['566', '']","['9,309', '']","['0', '']"
7983,r091,All institutions -> U. Louisville,All institutions,U. Louisville,2,90,"['144,645', '']","['141,409', '']","['158,677', '']","['157,735', '']","['8', '']","['66,095', '']","['87,611', '']","['79', '']","['3,942', '']"
7983,r092,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,91,"['156,100', '']","['161,097', '']","['161,499', '']","['153,809', '']","['94,550', '']","['30,317', '']","['15,853', '']","['13,089', '']","['0', '']"
7983,r093,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,92,"['135,466', '']","['136,589', '']","['143,505', '']","['151,779', '']","['76,656', '']","['44,339', '']","['8,767', '']","['21,557', '']","['460', '']"
7983,r094,All institutions -> Tufts U.,All institutions,Tufts U.,2,93,"['71,546', '']","['114,635', '']","['136,826', '']","['149,664', '']","['1,450', '']","['91,403', '']","['48,230', '']","['0', '']","['8,581', '']"
7983,r095,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,94,"['119,249', '']","['117,716', '']","['130,377', '']","['148,471', '']","['69', '']","['72,413', '']","['69,548', '']","['3,192', '']","['3,249', '']"
7983,r096,All institutions -> U. Vermont,All institutions,U. Vermont,2,95,"['107,706', '']","['111,873', '']","['142,081', '']","['142,622', '']","['21,096', '']","['51,579', '']","['63,210', '']","['6,737', '']","['0', '']"
7983,r097,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,96,"['151,654', '']","['149,764', '']","['123,853', '']","['142,283', '']","['51,837', '']","['42,898', '']","['19,767', '']","['0', '']","['27,781', '']"
7983,r098,All institutions -> Brown U.,All institutions,Brown U.,2,97,"['122,607', '']","['130,419', '']","['134,751', '']","['139,126', '']","['0', '']","['57,160', '']","['46,024', '']","['0', '']","['35,942', '']"
7983,r099,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,98,"['106,832', '']","['117,953', '']","['121,070', '']","['127,257', '']","['0', '']","['64,217', '']","['63,040', '']","['0', '']","['0', '']"
7983,r100,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,99,"['112,967', '']","['118,479', '']","['119,753', '']","['127,096', '']","['98,866', '']","['7,744', '']","['1,887', '']","['15,945', '']","['2,654', '']"
7983,r101,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,100,"['103,696', '']","['104,435', '']","['108,264', '']","['124,894', '']","['13,321', '']","['30,824', '']","['69,644', '']","['8,946', '']","['2,159', '']"
7983,r102,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,101,"['129,544', '']","['130,373', '']","['123,649', '']","['123,962', '']","['14,116', '']","['52,760', '']","['45,709', '']","['1,469', '']","['9,908', '']"
7983,r103,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,102,"['134,291', '']","['133,246', '']","['127,024', '']","['119,328', '']","['92,231', '']","['26,459', '']","['638', '']","['0', '']","['0', '']"
7983,r104,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,103,"['138,075', '']","['143,017', '']","['126,648', '']","['118,283', '']","['79', '']","['60,795', '']","['21,012', '']","['378', '']","['36,019', '']"
7983,r105,All institutions -> Augusta U.,All institutions,Augusta U.,2,104,"['98,925', '']","['96,123', '']","['103,554', '']","['115,862', '']","['0', '']","['41,967', '']","['69,850', '']","['0', '']","['4,045', '']"
7983,r106,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,105,"['115,870', '']","['126,773', '']","['115,051', '']","['114,885', '']","['2,272', '']","['112,613', '']","['0', '']","['0', '']","['0', '']"
7983,r107,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,106,"['125,014', '']","['101,129', '']","['103,558', '']","['111,790', '']","['0', '']","['73,598', '']","['37,201', '']","['550', '']","['441', '']"
7983,r108,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,107,"['101,567', '']","['104,935', '']","['110,768', '']","['111,491', '']","['70,134', '']","['14,099', '']","['15,343', '']","['986', '']","['10,929', '']"
7983,r109,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,108,"['78,204', '']","['95,852', '']","['98,345', '']","['107,620', '']","['0', '']","['29,655', '']","['74,246', '']","['0', '']","['3,719', '']"
7983,r110,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,109,"['100,736', '']","['104,204', '']","['101,693', '']","['106,163', '']","['82,590', '']","['6,187', '']","['7,484', '']","['9,902', '']","['0', '']"
7983,r111,All institutions -> Rush U.,All institutions,Rush U.,2,110,"['86,277', '']","['93,701', '']","['92,494', '']","['104,999', '']","['0', '']","['12,283', '']","['92,716', '']","['0', '']","['0', '']"
7983,r112,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,111,"['80,318', '']","['87,505', '']","['89,626', '']","['100,754', 'i']","['0', 'i']","['100,578', 'i']","['128', 'i']","['0', 'i']","['48', 'i']"
7983,r113,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,112,"['85,128', '']","['91,835', '']","['95,431', '']","['98,539', '']","['22,645', '']","['60,318', '']","['15,576', '']","['0', '']","['0', '']"
7983,r114,All institutions -> Drexel U.,All institutions,Drexel U.,2,113,"['96,074', '']","['93,762', '']","['89,027', '']","['96,668', '']","['0', '']","['39,937', '']","['53,152', '']","['3,579', '']","['0', '']"
7983,r115,All institutions -> Princeton U.,All institutions,Princeton U.,2,114,"['86,341', '']","['95,882', '']","['91,903', '']","['95,938', '']","['0', '']","['87,346', '']","['0', '']","['8,592', '']","['0', '']"
7983,r116,"All institutions -> U. Tennessee, Knoxville<sup>e</sup>",All institutions,"U. Tennessee, Knoxville<sup>e</sup>",2,115,"['23,092', '']","['24,065', '']","['84,619', '']","['86,080', '']","['41,632', '']","['26,252', '']","['10,025', '']","['8,171', '']","['0', '']"
7983,r117,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,116,"['77,248', '']","['70,689', '']","['98,789', '']","['84,069', '']","['0', '']","['14,237', '']","['69,832', '']","['0', '']","['0', '']"
7983,r118,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,117,"['91,251', '']","['103,882', '']","['86,130', '']","['82,916', '']","['191', '']","['22,359', '']","['56,848', '']","['0', '']","['3,518', '']"
