table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12732,r057,United States -> Florida -> Private -> Keiser U.,United States,Florida,Private,Keiser U.,4,"['539', 'i']","['22', 'i']","['0', 'i']","['396', 'i']","['0', 'i']","['0', 'i']","['11', 'i']","['41', 'i']","['0', 'i']","['0', 'i']","['69', 'i']"
12732,r058,United States -> Florida -> Private -> Rollins C.,United States,Florida,Private,Rollins C.,4,"['995', '']","['0', '']","['0', '']","['122', '']","['8', '']","['317', '']","['40', '']","['242', '']","['64', '']","['0', '']","['202', '']"
12732,r059,United States -> Florida -> Private -> Stetson U.,United States,Florida,Private,Stetson U.,4,"['513', '']","['0', '']","['249', '']","['187', '']","['0', '']","['0', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']"
12732,r060,United States -> Florida -> Private -> U. Tampa,United States,Florida,Private,U. Tampa,4,"['883', '']","['0', '']","['0', '']","['335', '']","['3', '']","['209', '']","['42', '']","['133', '']","['0', '']","['0', '']","['161', '']"
12732,r061,United States -> Georgia,United States,Georgia,,,2,"['4,138', '']","['513', '']","['341', '']","['1,296', '']","['263', '']","['215', '']","['228', '']","['557', '']","['39', '']","['39', '']","['647', '']"
12732,r062,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['2,350', '']","['337', '']","['311', '']","['520', '']","['33', '']","['215', '']","['228', '']","['251', '']","['11', '']","['39', '']","['405', '']"
12732,r063,United States -> Georgia -> Public -> Clayton State U.,United States,Georgia,Public,Clayton State U.,4,"['732', '']","['118', '']","['0', '']","['0', '']","['19', '']","['139', '']","['219', '']","['218', '']","['11', '']","['0', '']","['8', '']"
12732,r064,United States -> Georgia -> Public -> Columbus State U.,United States,Georgia,Public,Columbus State U.,4,"['276', '']","['179', '']","['9', '']","['80', '']","['0', '']","['1', '']","['0', '']","['2', '']","['0', '']","['2', '']","['3', '']"
12732,r065,United States -> Georgia -> Public -> Georgia C. and State U.,United States,Georgia,Public,Georgia C. and State U.,4,"['294', '']","['0', '']","['0', '']","['259', '']","['0', '']","['0', '']","['7', '']","['3', '']","['0', '']","['0', '']","['25', '']"
12732,r066,United States -> Georgia -> Public -> Georgia Gwinnett C.,United States,Georgia,Public,Georgia Gwinnett C.,4,"['249', '']","['40', '']","['2', '']","['152', '']","['6', '']","['16', '']","['2', '']","['5', '']","['0', '']","['0', '']","['26', '']"
12732,r067,United States -> Georgia -> Public -> U. West Georgia,United States,Georgia,Public,U. West Georgia,4,"['574', '']","['0', '']","['124', '']","['29', '']","['8', '']","['30', '']","['0', '']","['11', '']","['0', '']","['37', '']","['335', '']"
12732,r068,United States -> Georgia -> Public -> Valdosta State U.,United States,Georgia,Public,Valdosta State U.,4,"['225', '']","['0', '']","['176', '']","['0', '']","['0', '']","['29', '']","['0', '']","['12', '']","['0', '']","['0', '']","['8', '']"
12732,r069,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['1,788', '']","['176', '']","['30', '']","['776', '']","['230', '']","['0', '']","['0', '']","['306', '']","['28', '']","['0', '']","['242', '']"
12732,r070,United States -> Georgia -> Private -> Agnes Scott C.,United States,Georgia,Private,Agnes Scott C.,4,"['494', 'i']","['1', 'i']","['0', 'i']","['418', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['25', 'i']","['0', 'i']","['0', 'i']","['47', 'i']"
12732,r071,United States -> Georgia -> Private -> Berry C.,United States,Georgia,Private,Berry C.,4,"['1,046', '']","['175', '']","['30', '']","['110', '']","['227', '']","['0', '']","['0', '']","['281', '']","['28', '']","['0', '']","['195', '']"
12732,r072,United States -> Georgia -> Private -> Life U.,United States,Georgia,Private,Life U.,4,"['248', '']","['0', '']","['0', '']","['248', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12732,r073,United States -> Idaho,United States,Idaho,,,2,"['924', '']","['35', '']","['0', '']","['606', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['230', '']","['0', '']"
12732,r074,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['468', '']","['0', '']","['0', '']","['468', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12732,r075,United States -> Idaho -> Public -> Lewis-Clark State C.,United States,Idaho,Public,Lewis-Clark State C.,4,"['468', '']","['0', '']","['0', '']","['468', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12732,r076,United States -> Idaho -> Private,United States,Idaho,Private,,3,"['456', '']","['35', '']","['0', '']","['138', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['230', '']","['0', '']"
12732,r077,United States -> Idaho -> Private -> Northwest Nazarene U.,United States,Idaho,Private,Northwest Nazarene U.,4,"['456', '']","['35', '']","['0', '']","['138', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['230', '']","['0', '']"
12732,r078,United States -> Illinois,United States,Illinois,,,2,"['4,509', '']","['38', '']","['3', '']","['2,603', '']","['29', '']","['527', '']","['43', '']","['43', '']","['0', '']","['162', '']","['1,061', '']"
12732,r079,United States -> Illinois -> Public,United States,Illinois,Public,,3,"['869', '']","['4', '']","['3', '']","['587', '']","['8', '']","['209', '']","['9', '']","['0', '']","['0', '']","['0', '']","['49', '']"
12732,r080,United States -> Illinois -> Public -> Eastern Illinois U.,United States,Illinois,Public,Eastern Illinois U.,4,"['869', '']","['4', '']","['3', '']","['587', '']","['8', '']","['209', '']","['9', '']","['0', '']","['0', '']","['0', '']","['49', '']"
12732,r081,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['3,640', '']","['34', '']","['0', '']","['2,016', '']","['21', '']","['318', '']","['34', '']","['43', '']","['0', '']","['162', '']","['1,012', '']"
12732,r082,United States -> Illinois -> Private -> Augustana C.,United States,Illinois,Private,Augustana C.,4,"['351', '']","['0', '']","['0', '']","['81', '']","['6', '']","['98', '']","['5', '']","['11', '']","['0', '']","['0', '']","['150', '']"
12732,r083,United States -> Illinois -> Private -> Benedictine U.,United States,Illinois,Private,Benedictine U.,4,"['489', '']","['13', '']","['0', '']","['322', '']","['5', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['134', '']"
12732,r084,United States -> Illinois -> Private -> Bradley U.,United States,Illinois,Private,Bradley U.,4,"['301', '']","['21', '']","['0', '']","['79', '']","['5', '']","['17', '']","['2', '']","['7', '']","['0', '']","['162', '']","['8', '']"
12732,r085,United States -> Illinois -> Private -> Elmhurst U.,United States,Illinois,Private,Elmhurst U.,4,"['613', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['604', '']"
12732,r086,United States -> Illinois -> Private -> Illinois C. of Optometry,United States,Illinois,Private,Illinois C. of Optometry,4,"['1,324', '']","['0', '']","['0', '']","['1,324', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12732,r087,United States -> Illinois -> Private -> Lake Forest C.,United States,Illinois,Private,Lake Forest C.,4,"['562', 'i']","['0', 'i']","['0', 'i']","['210', 'i']","['5', 'i']","['188', 'i']","['18', 'i']","['25', 'i']","['0', 'i']","['0', 'i']","['116', 'i']"
12732,r088,United States -> Indiana,United States,Indiana,,,2,"['5,537', '']","['282', '']","['65', '']","['1,266', '']","['231', '']","['1,688', '']","['116', '']","['239', '']","['143', '']","['97', '']","['1,410', '']"
12732,r089,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['1,103', '']","['4', '']","['31', '']","['59', '']","['1', '']","['169', '']","['33', '']","['86', '']","['126', '']","['0', '']","['594', '']"
12732,r090,"United States -> Indiana -> Public -> Indiana U., Kokomo",United States,Indiana,Public,"Indiana U., Kokomo",4,"['429', '']","['0', '']","['0', '']","['2', '']","['0', '']","['119', '']","['11', '']","['14', '']","['0', '']","['0', '']","['283', '']"
12732,r091,"United States -> Indiana -> Public -> Indiana U., Northwest",United States,Indiana,Public,"Indiana U., Northwest",4,"['253', '']","['4', '']","['31', '']","['56', '']","['1', '']","['0', '']","['22', '']","['21', '']","['38', '']","['0', '']","['80', '']"
12732,r092,"United States -> Indiana -> Public -> Indiana U., Southeast",United States,Indiana,Public,"Indiana U., Southeast",4,"['421', '']","['0', '']","['0', '']","['1', '']","['0', '']","['50', '']","['0', '']","['51', '']","['88', '']","['0', '']","['231', '']"
12732,r093,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['4,434', '']","['278', '']","['34', '']","['1,207', '']","['230', '']","['1,519', '']","['83', '']","['153', '']","['17', '']","['97', '']","['816', '']"
12732,r094,United States -> Indiana -> Private -> DePauw U.,United States,Indiana,Private,DePauw U.,4,"['430', '']","['88', '']","['20', '']","['108', '']","['41', '']","['37', '']","['7', '']","['98', '']","['0', '']","['0', '']","['31', '']"
12732,r095,United States -> Indiana -> Private -> Earlham C.,United States,Indiana,Private,Earlham C.,4,"['815', '']","['34', '']","['0', '']","['194', '']","['0', '']","['47', '']","['0', '']","['13', '']","['0', '']","['0', '']","['527', '']"
12732,r096,United States -> Indiana -> Private -> Indiana Wesleyan U.,United States,Indiana,Private,Indiana Wesleyan U.,4,"['852', '']","['0', '']","['0', '']","['184', '']","['0', '']","['426', '']","['17', '']","['40', '']","['17', '']","['0', '']","['168', '']"
12732,r097,United States -> Indiana -> Private -> Manchester U.,United States,Indiana,Private,Manchester U.,4,"['249', '']","['0', '']","['0', '']","['190', '']","['0', '']","['35', '']","['8', '']","['2', '']","['0', '']","['0', '']","['14', '']"
12732,r098,United States -> Indiana -> Private -> Taylor U.,United States,Indiana,Private,Taylor U.,4,"['346', '']","['156', '']","['0', '']","['38', '']","['10', '']","['33', '']","['28', '']","['0', '']","['0', '']","['52', '']","['29', '']"
12732,r099,United States -> Indiana -> Private -> U. Evansville,United States,Indiana,Private,U. Evansville,4,"['336', '']","['0', '']","['0', '']","['94', '']","['177', '']","['25', '']","['23', '']","['0', '']","['0', '']","['7', '']","['10', '']"
12732,r100,United States -> Indiana -> Private -> Valparaiso U.,United States,Indiana,Private,Valparaiso U.,4,"['1,036', '']","['0', '']","['14', '']","['240', '']","['0', '']","['744', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']"
12732,r101,United States -> Indiana -> Private -> Wabash C.,United States,Indiana,Private,Wabash C.,4,"['370', '']","['0', '']","['0', '']","['159', '']","['2', '']","['172', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']"
12732,r102,United States -> Iowa,United States,Iowa,,,2,"['2,294', '']","['8', '']","['83', '']","['502', '']","['298', '']","['1,053', '']","['19', '']","['97', '']","['4', '']","['57', '']","['173', '']"
12732,r103,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['2,294', '']","['8', '']","['83', '']","['502', '']","['298', '']","['1,053', '']","['19', '']","['97', '']","['4', '']","['57', '']","['173', '']"
12732,r104,United States -> Iowa -> Private -> Coe C.,United States,Iowa,Private,Coe C.,4,"['802', '']","['0', '']","['0', '']","['1', '']","['5', '']","['685', '']","['0', '']","['31', '']","['0', '']","['0', '']","['80', '']"
12732,r105,United States -> Iowa -> Private -> Cornell C.,United States,Iowa,Private,Cornell C.,4,"['563', '']","['6', '']","['83', '']","['283', '']","['18', '']","['77', '']","['0', '']","['11', '']","['4', '']","['57', '']","['24', '']"
12732,r106,United States -> Iowa -> Private -> Dordt U.,United States,Iowa,Private,Dordt U.,4,"['712', '']","['0', '']","['0', '']","['165', '']","['270', '']","['196', '']","['0', '']","['42', '']","['0', '']","['0', '']","['39', '']"
12732,r107,United States -> Iowa -> Private -> Luther C.,United States,Iowa,Private,Luther C.,4,"['217', '']","['2', '']","['0', '']","['53', '']","['5', '']","['95', '']","['19', '']","['13', '']","['0', '']","['0', '']","['30', '']"
12732,r108,United States -> Kansas,United States,Kansas,,,2,"['1,548', '']","['409', '']","['156', '']","['663', '']","['0', '']","['139', '']","['28', '']","['31', '']","['0', '']","['0', '']","['122', '']"
12732,r109,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['1,548', '']","['409', '']","['156', '']","['663', '']","['0', '']","['139', '']","['28', '']","['31', '']","['0', '']","['0', '']","['122', '']"
12732,r110,United States -> Kansas -> Public -> Emporia State U.,United States,Kansas,Public,Emporia State U.,4,"['816', '']","['405', '']","['0', '']","['343', '']","['0', '']","['15', '']","['21', '']","['1', '']","['0', '']","['0', '']","['31', '']"
12732,r111,United States -> Kansas -> Public -> Fort Hays State U.,United States,Kansas,Public,Fort Hays State U.,4,"['732', '']","['4', '']","['156', '']","['320', '']","['0', '']","['124', '']","['7', '']","['30', '']","['0', '']","['0', '']","['91', '']"
12732,r112,United States -> Kentucky,United States,Kentucky,,,2,"['232', '']","['0', '']","['0', '']","['53', '']","['0', '']","['151', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']"
12732,r113,United States -> Kentucky -> Private,United States,Kentucky,Private,,3,"['232', '']","['0', '']","['0', '']","['53', '']","['0', '']","['151', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']"
12732,r114,United States -> Kentucky -> Private -> Centre C.,United States,Kentucky,Private,Centre C.,4,"['232', '']","['0', '']","['0', '']","['53', '']","['0', '']","['151', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']"
12732,r115,United States -> Louisiana,United States,Louisiana,,,2,"['2,838', '']","['346', '']","['0', '']","['1,368', '']","['0', '']","['395', '']","['5', '']","['163', '']","['0', '']","['93', '']","['468', '']"
12732,r116,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['2,419', '']","['346', '']","['0', '']","['1,307', '']","['0', '']","['376', '']","['5', '']","['8', '']","['0', '']","['93', '']","['284', '']"
12732,r117,"United States -> Louisiana -> Public -> Louisiana State U., Shreveport",United States,Louisiana,Public,"Louisiana State U., Shreveport",4,"['725', '']","['346', '']","['0', '']","['345', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']"
