table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_level_4,column_hierarchy_depth,value
10661,r102,2005,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,9.1
10661,r103,2006,Total,,,,1,67698
10661,r104,2006,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4381
10661,r105,2006,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.5
10661,r106,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,290
10661,r107,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
10661,r108,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9050
10661,r109,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.4
10661,r110,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3572
10661,r111,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.3
10661,r112,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,129
10661,r113,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
10661,r114,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,43293
10661,r115,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.0
10661,r116,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,53
10661,r117,2006,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10661,r118,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6930
10661,r119,2006,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.2
10661,r120,2007old<sup>a</sup>,Total,,,,1,70357
10661,r121,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4517
10661,r122,2007old<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.4
10661,r123,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,286
10661,r124,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
10661,r125,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9316
10661,r126,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.2
10661,r127,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3684
10661,r128,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.2
10661,r129,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,199
10661,r130,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
10661,r131,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,44751
10661,r132,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.6
10661,r133,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,86
10661,r134,2007old<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10661,r135,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7518
10661,r136,2007old<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.7
10661,r137,2007new<sup>a</sup>,Total,,,,1,71299
10661,r138,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4563
10661,r139,2007new<sup>a</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.4
10661,r140,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,290
10661,r141,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
10661,r142,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9436
10661,r143,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.2
10661,r144,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3775
10661,r145,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.3
10661,r146,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,202
10661,r147,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.3
10661,r148,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,45329
10661,r149,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.6
10661,r150,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,87
10661,r151,2007new<sup>a</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.1
10661,r152,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7617
10661,r153,2007new<sup>a</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.7
10661,r154,2008,Total,,,,1,74251
10661,r155,2008,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,4716
10661,r156,2008,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.4
10661,r157,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,346
10661,r158,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.5
10661,r159,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9548
10661,r160,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.9
10661,r161,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3986
10661,r162,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.4
10661,r163,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,156
10661,r164,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
10661,r165,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,47586
10661,r166,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.1
10661,r167,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,172
10661,r168,2008,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.2
10661,r169,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7741
10661,r170,2008,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.4
10661,r171,2009,Total,,,,1,78642
10661,r172,2009,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5218
10661,r173,2009,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.6
10661,r174,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,344
10661,r175,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
10661,r176,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9778
10661,r177,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.4
10661,r178,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,4172
10661,r179,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.3
10661,r180,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,149
10661,r181,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
10661,r182,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,50396
10661,r183,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.1
10661,r184,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,350
10661,r185,2009,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,0.4
10661,r186,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,8235
10661,r187,2009,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,10.5
10661,r188,2010,Total,,,,1,82295
10661,r189,2010,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5640
10661,r190,2010,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,6.9
10661,r191,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,329
10661,r192,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
10661,r193,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,10270
10661,r194,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.5
10661,r195,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,4180
10661,r196,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.1
10661,r197,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,174
10661,r198,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
10661,r199,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,52870
10661,r200,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.2
10661,r201,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1002
10661,r202,2010,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.2
10661,r203,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,7830
10661,r204,2010,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,9.5
10661,r205,2011,Total,,,,1,79314
10661,r206,2011,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,5919
10661,r207,2011,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.5
10661,r208,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,317
10661,r209,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
10661,r210,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,10147
10661,r211,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.8
10661,r212,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,4068
10661,r213,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.1
10661,r214,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,166
10661,r215,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
10661,r216,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,50659
10661,r217,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.9
10661,r218,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1238
10661,r219,2011,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.6
10661,r220,2011,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6800
10661,r221,2011,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,8.6
10661,r222,2012,Total,,,,1,77301
10661,r223,2012,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6035
10661,r224,2012,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,7.8
10661,r225,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,278
10661,r226,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
10661,r227,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9822
10661,r228,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,12.7
10661,r229,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3924
10661,r230,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.1
10661,r231,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,139
10661,r232,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
10661,r233,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,49457
10661,r234,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.0
10661,r235,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1507
10661,r236,2012,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.9
10661,r237,2012,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,6139
10661,r238,2012,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.9
10661,r239,2013,Total,,,,1,75662
10661,r240,2013,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6234
10661,r241,2013,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.2
10661,r242,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,259
10661,r243,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.3
10661,r244,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9809
10661,r245,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.0
10661,r246,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3712
10661,r247,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,4.9
10661,r248,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,130
10661,r249,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
10661,r250,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,48413
10661,r251,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,64.0
10661,r252,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1440
10661,r253,2013,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,1.9
10661,r254,2013,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,5665
10661,r255,2013,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,7.5
10661,r256,2014old<sup>b</sup>,Total,,,,1,73268
10661,r257,2014old<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6205
10661,r258,2014old<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.5
10661,r259,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,285
10661,r260,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
10661,r261,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Number,4,9646
10661,r262,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,Percent,4,13.2
10661,r263,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Number,4,3631
10661,r264,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,Percent,4,5.0
10661,r265,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Number,4,118
10661,r266,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Percent,4,0.2
10661,r267,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Number,4,46706
10661,r268,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,White,Percent,4,63.7
10661,r269,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Number,4,1624
10661,r270,2014old<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,More than one race,Percent,4,2.2
10661,r271,2014old<sup>b</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Number,,3,5053
10661,r272,2014old<sup>b</sup>,U.S. citizens and permanent residents,Unknown ethnicity and race,Percent,,3,6.9
10661,r273,2014new<sup>b</sup>,Total,,,,1,74013
10661,r274,2014new<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Number,,3,6527
10661,r275,2014new<sup>b</sup>,U.S. citizens and permanent residents,Hispanic or Latino,Percent,,3,8.8
10661,r276,2014new<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Number,4,286
10661,r277,2014new<sup>b</sup>,U.S. citizens and permanent residents,Not Hispanic or Latino,American Indian or Alaska Native,Percent,4,0.4
