table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10125,r011,All HBCUs -> Tennessee State U.,All HBCUs,Tennessee State U.,2,10,"['18,012', '']","['384', '']","['120', '']","['16,043', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,278', '']","['187', '']"
10125,r012,All HBCUs -> Meharry Medical C.,All HBCUs,Meharry Medical C.,2,11,"['17,960', '']","['65', '']","['0', '']","['17,895', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10125,r013,All HBCUs -> Jackson State U.,All HBCUs,Jackson State U.,2,12,"['17,481', '']","['671', '']","['0', '']","['5,257', '']","['26', '']","['7,277', '']","['181', '']","['4', '']","['190', '']","['2,512', '']","['1,363', '']"
10125,r014,All HBCUs -> Alcorn State U.,All HBCUs,Alcorn State U.,2,13,"['16,726', 'i']","['0', 'i']","['0', 'i']","['8,074', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['8,429', 'i']","['0', 'i']","['222', 'i']","['1', 'i']"
10125,r015,All HBCUs -> North Carolina Central U.,All HBCUs,North Carolina Central U.,2,14,"['16,600', '']","['138', '']","['234', '']","['6,414', '']","['0', '']","['4,976', '']","['0', '']","['319', '']","['259', '']","['2,074', '']","['2,186', '']"
10125,r016,All HBCUs -> Xavier U. Louisiana,All HBCUs,Xavier U. Louisiana,2,15,"['14,156', '']","['696', '']","['0', '']","['5,786', '']","['0', '']","['7,578', '']","['63', '']","['18', '']","['0', '']","['0', '']","['15', '']"
10125,r017,All HBCUs -> Virginia State U.,All HBCUs,Virginia State U.,2,16,"['12,326', '']","['0', '']","['37', '']","['7,493', '']","['206', '']","['80', '']","['76', '']","['0', '']","['0', '']","['2,260', '']","['2,174', '']"
10125,r018,All HBCUs -> Texas Southern U.,All HBCUs,Texas Southern U.,2,17,"['12,120', '']","['132', '']","['173', '']","['8,033', '']","['96', '']","['1,015', '']","['572', '']","['531', '']","['0', '']","['24', '']","['1,544', '']"
10125,r019,"All HBCUs -> Lincoln U., Jefferson City",All HBCUs,"Lincoln U., Jefferson City",2,18,"['11,500', '']","['0', '']","['28', '']","['11,109', '']","['0', '']","['0', '']","['0', '']","['145', '']","['218', '']","['0', '']","['0', '']"
10125,r020,All HBCUs -> Hampton U.,All HBCUs,Hampton U.,2,19,"['11,462', '']","['720', '']","['2,576', '']","['1,659', '']","['163', '']","['4,282', '']","['0', '']","['434', '']","['0', '']","['1,215', '']","['413', '']"
10125,r021,All HBCUs -> U. of the District of Columbia,All HBCUs,U. of the District of Columbia,2,20,"['10,779', '']","['255', '']","['183', '']","['2,810', '']","['502', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,725', '']","['1,304', '']"
10125,r022,All HBCUs -> Winston-Salem State U.,All HBCUs,Winston-Salem State U.,2,21,"['10,436', '']","['419', '']","['100', '']","['2,711', '']","['82', '']","['964', '']","['509', '']","['755', '']","['138', '']","['0', '']","['4,758', '']"
10125,r023,All HBCUs -> Central State U.,All HBCUs,Central State U.,2,22,"['10,274', '']","['0', '']","['124', '']","['8,806', '']","['42', '']","['954', '']","['0', '']","['0', '']","['34', '']","['314', '']","['0', '']"
10125,r024,All HBCUs -> Fort Valley State U.,All HBCUs,Fort Valley State U.,2,23,"['9,969', '']","['0', '']","['79', '']","['9,807', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10125,r025,All HBCUs -> Alabama A&M U.,All HBCUs,Alabama A&M U.,2,24,"['9,611', '']","['372', 'i']","['0', 'i']","['5,654', 'i']","['78', 'i']","['758', 'i']","['201', 'i']","['237', 'i']","['0', 'i']","['1,925', 'i']","['386', 'i']"
10125,r026,All HBCUs -> Kentucky State U.,All HBCUs,Kentucky State U.,2,25,"['9,284', '']","['5', '']","['0', '']","['9,156', '']","['119', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
10125,r027,"All HBCUs -> U. Maryland, Eastern Shore",All HBCUs,"U. Maryland, Eastern Shore",2,26,"['9,274', '']","['0', '']","['3,778', '']","['5,437', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
10125,r028,All HBCUs -> Clark Atlanta U.,All HBCUs,Clark Atlanta U.,2,27,"['8,791', '']","['395', '']","['0', '']","['5,400', '']","['323', '']","['2,620', '']","['0', '']","['0', '']","['0', '']","['41', '']","['12', '']"
10125,r029,"All HBCUs -> U. Arkansas, Pine Bluff",All HBCUs,"U. Arkansas, Pine Bluff",2,28,"['7,506', '']","['0', '']","['0', '']","['6,299', '']","['0', '']","['513', '']","['0', '']","['114', '']","['580', '']","['0', '']","['0', '']"
10125,r030,"All HBCUs -> Southern U. and A&M C., Agricultural Research and Extension Center",All HBCUs,"Southern U. and A&M C., Agricultural Research and Extension Center",2,29,"['7,048', '']","['0', '']","['0', '']","['7,048', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10125,r031,All HBCUs -> West Virginia State U.,All HBCUs,West Virginia State U.,2,30,"['6,703', '']","['2', '']","['0', '']","['6,701', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10125,r032,All HBCUs -> Langston U.,All HBCUs,Langston U.,2,31,"['6,481', '']","['0', '']","['0', '']","['6,074', '']","['2', '']","['53', '']","['119', '']","['0', '']","['0', '']","['0', '']","['233', '']"
10125,r033,All HBCUs -> Morehouse C.,All HBCUs,Morehouse C.,2,32,"['5,664', '']","['396', '']","['0', '']","['451', '']","['47', '']","['2,393', '']","['59', '']","['0', '']","['1,710', '']","['0', '']","['608', '']"
10125,r034,"All HBCUs -> Southern U. and A&M C., Baton Rouge",All HBCUs,"Southern U. and A&M C., Baton Rouge",2,33,"['4,344', '']","['611', '']","['0', '']","['837', '']","['87', '']","['200', '']","['0', '']","['0', '']","['0', '']","['1,938', '']","['671', '']"
10125,r035,All HBCUs -> South Carolina State U.,All HBCUs,South Carolina State U.,2,34,"['4,270', 'i']","['117', 'i']","['0', 'i']","['1,537', 'i']","['0', 'i']","['1,086', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['773', 'i']","['757', 'i']"
10125,r036,All HBCUs -> Fisk U.,All HBCUs,Fisk U.,2,35,"['4,000', '']","['431', '']","['0', '']","['1,289', '']","['167', '']","['1,926', '']","['54', '']","['0', '']","['0', '']","['10', '']","['123', '']"
10125,r037,All HBCUs -> Norfolk State U.,All HBCUs,Norfolk State U.,2,36,"['3,593', '']","['344', '']","['0', '']","['148', '']","['35', '']","['1,051', '']","['0', '']","['0', '']","['0', '']","['1,656', '']","['359', '']"
10125,r038,All HBCUs -> Bowie State U.,All HBCUs,Bowie State U.,2,37,"['3,351', '']","['1,169', '']","['0', '']","['1,462', '']","['0', '']","['481', '']","['0', '']","['0', '']","['0', '']","['0', '']","['239', '']"
10125,r039,All HBCUs -> Fayetteville State U.,All HBCUs,Fayetteville State U.,2,38,"['3,206', '']","['472', '']","['0', '']","['784', '']","['0', '']","['165', '']","['0', '']","['155', '']","['42', '']","['127', '']","['1,461', '']"
10125,r040,All HBCUs -> Alabama State U.,All HBCUs,Alabama State U.,2,39,"['3,178', '']","['192', '']","['0', '']","['2,471', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['483', '']","['32', '']"
10125,r041,All HBCUs -> Spelman C.,All HBCUs,Spelman C.,2,40,"['2,686', '']","['26', '']","['0', '']","['685', '']","['668', '']","['410', '']","['565', '']","['55', '']","['0', '']","['0', '']","['277', '']"
10125,r042,All HBCUs -> Johnson C. Smith U.,All HBCUs,Johnson C. Smith U.,2,41,"['2,685', '']","['188', '']","['0', '']","['146', '']","['2', '']","['4', '']","['0', '']","['2', '']","['0', '']","['52', '']","['2,291', '']"
10125,r043,All HBCUs -> Tougaloo C.,All HBCUs,Tougaloo C.,2,42,"['2,336', 'i']","['92', 'i']","['0', 'i']","['1,207', 'i']","['91', 'i']","['537', 'i']","['111', 'i']","['60', 'i']","['0', 'i']","['0', 'i']","['238', 'i']"
10125,r044,All HBCUs -> Grambling State U.,All HBCUs,Grambling State U.,2,43,"['2,306', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,345', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['961', 'i']"
10125,r045,All HBCUs -> Dillard U.,All HBCUs,Dillard U.,2,44,"['2,270', '']","['0', '']","['89', '']","['1,199', '']","['21', '']","['158', '']","['1', '']","['6', '']","['265', '']","['7', '']","['524', '']"
10125,r046,All HBCUs -> Elizabeth City State U.,All HBCUs,Elizabeth City State U.,2,45,"['1,934', '']","['585', '']","['0', '']","['802', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['544', '']"
10125,r047,All HBCUs -> Savannah State U.,All HBCUs,Savannah State U.,2,46,"['1,888', '']","['0', '']","['694', '']","['255', '']","['0', '']","['53', '']","['0', '']","['13', '']","['264', '']","['609', '']","['0', '']"
10125,r048,All HBCUs -> Claflin U.,All HBCUs,Claflin U.,2,47,"['1,179', '']","['387', '']","['105', '']","['458', '']","['0', '']","['102', '']","['0', '']","['64', '']","['0', '']","['63', '']","['0', '']"
