table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
12682,r011,"All HHE institutions -> U. California, Santa Barbara",All HHE institutions,"U. California, Santa Barbara",2,10,"['305,483', '']","['179,896', '']","['7,230', '']","['65,230', '']","['14,790', '']","['27,455', '']","['10,882', '']"
12682,r012,"All HHE institutions -> U. Texas Health Science Center, San Antonio",All HHE institutions,"U. Texas Health Science Center, San Antonio",2,11,"['281,078', '']","['143,730', '']","['30,582', '']","['70,676', '']","['10,393', '']","['25,514', '']","['183', '']"
12682,r013,All HHE institutions -> U. Central Florida,All HHE institutions,U. Central Florida,2,12,"['247,259', '']","['124,256', '']","['5,893', '']","['99,427', '']","['9,659', '']","['3,642', '']","['4,382', '']"
12682,r014,All HHE institutions -> Texas Tech U.,All HHE institutions,Texas Tech U.,2,13,"['240,107', '']","['58,922', '']","['28,095', '']","['122,202', '']","['15,461', '']","['14,994', '']","['433', '']"
12682,r015,All HHE institutions -> U. Texas Medical Branch,All HHE institutions,U. Texas Medical Branch,2,14,"['233,192', '']","['150,272', '']","['7,479', '']","['58,807', '']","['6,138', '']","['10,496', '']","['0', '']"
12682,r016,All HHE institutions -> U. Houston,All HHE institutions,U. Houston,2,15,"['231,942', '']","['99,450', '']","['28,641', '']","['84,315', '']","['8,565', '']","['6,492', '']","['4,479', '']"
12682,r017,"All HHE institutions -> U. California, Riverside",All HHE institutions,"U. California, Riverside",2,16,"['214,802', '']","['120,524', '']","['10,655', '']","['55,114', '']","['7,288', '']","['10,826', '']","['10,395', '']"
12682,r018,"All HHE institutions -> U. California, Santa Cruz",All HHE institutions,"U. California, Santa Cruz",2,17,"['203,883', '']","['112,847', '']","['6,863', '']","['51,368', '']","['7,591', '']","['18,454', '']","['6,760', '']"
12682,r019,All HHE institutions -> New Jersey Institute of Technology,All HHE institutions,New Jersey Institute of Technology,2,18,"['161,078', '']","['70,080', '']","['19,994', '']","['64,230', '']","['1,385', '']","['1,616', '']","['3,773', '']"
12682,r020,"All HHE institutions -> U. Texas, San Antonio",All HHE institutions,"U. Texas, San Antonio",2,19,"['158,453', '']","['58,171', '']","['21,583', '']","['67,694', '']","['5,971', '']","['1,988', '']","['3,046', '']"
12682,r021,All HHE institutions -> San Diego State U.,All HHE institutions,San Diego State U.,2,20,"['158,013', '']","['68,045', '']","['6,745', '']","['77,130', '']","['469', '']","['3,666', '']","['1,958', '']"
12682,r022,"All HHE institutions -> U. Texas, Arlington",All HHE institutions,"U. Texas, Arlington",2,21,"['147,265', '']","['56,337', '']","['28,343', '']","['50,435', '']","['5,284', '']","['4,708', '']","['2,158', '']"
12682,r023,"All HHE institutions -> U. Texas, El Paso",All HHE institutions,"U. Texas, El Paso",2,22,"['145,724', '']","['70,873', '']","['16,687', '']","['44,987', '']","['1,268', '']","['1,770', '']","['10,139', '']"
12682,r024,All HHE institutions -> Texas State U.,All HHE institutions,Texas State U.,2,23,"['141,291', '']","['44,297', '']","['4,667', '']","['83,686', '']","['1,378', '']","['7,106', '']","['157', '']"
12682,r025,All HHE institutions -> Rush U.,All HHE institutions,Rush U.,2,24,"['132,394', '']","['93,180', '']","['2,208', '']","['12,316', '']","['16,533', '']","['8,157', '']","['0', '']"
12682,r026,All HHE institutions -> New Mexico State U.,All HHE institutions,New Mexico State U.,2,25,"['126,337', '']","['71,764', '']","['24,741', '']","['18,791', '']","['1,873', '']","['3,039', '']","['6,129', '']"
12682,r027,All HHE institutions -> New Mexico Institute of Mining and Technology,All HHE institutions,New Mexico Institute of Mining and Technology,2,26,"['118,735', '']","['100,873', '']","['10,189', '']","['3,375', '']","['3,346', '']","['324', '']","['628', '']"
12682,r028,"All HHE institutions -> U. North Texas, Denton",All HHE institutions,"U. North Texas, Denton",2,27,"['106,665', '']","['30,017', '']","['5,695', '']","['63,577', '']","['1,907', '']","['2,170', '']","['3,299', '']"
12682,r029,"All HHE institutions -> U. Nevada, Las Vegas",All HHE institutions,"U. Nevada, Las Vegas",2,28,"['98,751', '']","['38,815', '']","['2,536', '']","['51,945', '']","['1,599', '']","['1,096', '']","['2,760', '']"
12682,r030,All HHE institutions -> San Jose State U.,All HHE institutions,San Jose State U.,2,29,"['83,406', '']","['31,780', '']","['7,116', '']","['38,582', '']","['2,101', '']","['2,478', '']","['1,349', '']"
12682,r031,All HHE institutions -> U. Texas Rio Grande Valley,All HHE institutions,U. Texas Rio Grande Valley,2,30,"['82,444', '']","['25,068', '']","['4,367', '']","['37,248', '']","['569', '']","['15,016', '']","['176', '']"
12682,r032,All HHE institutions -> Florida Atlantic U.,All HHE institutions,Florida Atlantic U.,2,31,"['77,593', '']","['35,108', '']","['8,511', '']","['23,101', '']","['2,611', '']","['7,308', '']","['954', '']"
12682,r033,All HHE institutions -> Northern Arizona U.,All HHE institutions,Northern Arizona U.,2,32,"['77,533', '']","['50,491', '']","['9,030', '']","['15,566', '']","['1,023', '']","['1,250', '']","['173', '']"
12682,r034,"All HHE institutions -> CUNY, City C.",All HHE institutions,"CUNY, City C.",2,33,"['63,159', '']","['38,669', '']","['11,846', '']","['10,996', '']","['223', '']","['1,047', '']","['378', '']"
12682,r035,"All HHE institutions -> U. California, Merced",All HHE institutions,"U. California, Merced",2,34,"['62,279', '']","['28,576', '']","['6,985', '']","['20,709', '']","['1,294', '']","['2,464', '']","['2,251', '']"
12682,r036,"All HHE institutions -> U. Puerto Rico, Medical Sciences Campus",All HHE institutions,"U. Puerto Rico, Medical Sciences Campus",2,35,"['61,235', '']","['46,789', '']","['406', '']","['10,781', '']","['3,259', '']","['0', '']","['0', '']"
12682,r037,"All HHE institutions -> CUNY, Graduate Center",All HHE institutions,"CUNY, Graduate Center",2,36,"['54,089', '']","['2,792', '']","['428', '']","['45,484', '']","['127', '']","['4,450', '']","['808', '']"
12682,r038,All HHE institutions -> Nova Southeastern U.,All HHE institutions,Nova Southeastern U.,2,37,"['50,173', '']","['11,637', '']","['3,862', '']","['32,874', '']","['543', '']","['762', '']","['495', '']"
12682,r039,"All HHE institutions -> Texas Tech U., Health Sciences Center",All HHE institutions,"Texas Tech U., Health Sciences Center",2,38,"['48,638', '']","['14,732', '']","['18,670', '']","['9,432', '']","['608', '']","['3,205', '']","['1,991', '']"
12682,r040,All HHE institutions -> Texas A&M U.-Corpus Christi,All HHE institutions,Texas A&M U.-Corpus Christi,2,39,"['39,305', '']","['17,742', '']","['10,790', '']","['5,118', '']","['230', '']","['2,783', '']","['2,642', '']"
12682,r041,All HHE institutions -> Montclair State U.,All HHE institutions,Montclair State U.,2,40,"['38,209', '']","['5,916', '']","['707', '']","['29,934', '']","['26', '']","['1,621', '']","['5', '']"
12682,r042,"All HHE institutions -> CUNY, Hunter C.",All HHE institutions,"CUNY, Hunter C.",2,41,"['37,172', '']","['22,124', '']","['3,037', '']","['9,506', '']","['739', '']","['1,293', '']","['473', '']"
12682,r043,All HHE institutions -> San Francisco State U.,All HHE institutions,San Francisco State U.,2,42,"['34,466', '']","['16,507', '']","['1,978', '']","['14,434', '']","['0', '']","['1,536', '']","['11', '']"
12682,r044,"All HHE institutions -> Rutgers, State U. New Jersey, Newark",All HHE institutions,"Rutgers, State U. New Jersey, Newark",2,43,"['29,787', '']","['16,315', '']","['1,073', '']","['9,143', '']","['195', '']","['2,880', '']","['181', '']"
12682,r045,"All HHE institutions -> U. Puerto Rico, Rio Piedras",All HHE institutions,"U. Puerto Rico, Rio Piedras",2,44,"['29,202', '']","['16,053', '']","['81', '']","['12,414', '']","['252', '']","['375', '']","['27', '']"
12682,r046,"All HHE institutions -> California State U., Sacramento",All HHE institutions,"California State U., Sacramento",2,45,"['28,027', '']","['11,284', '']","['10,056', '']","['5,821', '']","['26', '']","['556', '']","['284', '']"
12682,r047,All HHE institutions -> Texas A&M U.-Kingsville,All HHE institutions,Texas A&M U.-Kingsville,2,46,"['26,401', '']","['9,584', '']","['7,058', '']","['3,311', '']","['487', '']","['5,932', '']","['29', '']"
12682,r048,"All HHE institutions -> California State U., Fullerton",All HHE institutions,"California State U., Fullerton",2,47,"['25,811', '']","['6,049', '']","['205', '']","['18,925', '']","['204', '']","['428', '']","['0', '']"
12682,r049,"All HHE institutions -> CUNY, Queens C.",All HHE institutions,"CUNY, Queens C.",2,48,"['25,492', '']","['17,811', '']","['1,345', '']","['5,536', '']","['8', '']","['710', '']","['82', '']"
12682,r050,"All HHE institutions -> California State U., Northridge",All HHE institutions,"California State U., Northridge",2,49,"['23,093', '']","['19,169', '']","['1,152', '']","['1,278', '']","['113', '']","['1,381', '']","['0', '']"
12682,r051,"All HHE institutions -> CUNY, John Jay C. of Criminal Justice",All HHE institutions,"CUNY, John Jay C. of Criminal Justice",2,50,"['22,967', '']","['7,452', '']","['6,104', '']","['5,096', '']","['111', '']","['3,124', '']","['1,080', '']"
12682,r052,All HHE institutions -> U. Colorado Denver,All HHE institutions,U. Colorado Denver,2,51,"['22,530', '']","['17,181', '']","['2,387', '']","['513', '']","['846', '']","['1,258', '']","['345', '']"
12682,r053,All HHE institutions -> Loma Linda U.,All HHE institutions,Loma Linda U.,2,52,"['22,262', '']","['12,485', '']","['745', '']","['4,913', '']","['1,469', '']","['2,634', '']","['16', '']"
12682,r054,"All HHE institutions -> California State U., Long Beach",All HHE institutions,"California State U., Long Beach",2,53,"['21,458', '']","['13,758', '']","['1,930', '']","['3,618', '']","['149', '']","['1,468', '']","['535', '']"
12682,r055,"All HHE institutions -> California State U., East Bay",All HHE institutions,"California State U., East Bay",2,54,"['21,312', '']","['8,508', '']","['433', '']","['9,969', '']","['0', '']","['2,381', '']","['21', '']"
12682,r056,All HHE institutions -> Charles R. Drew U. of Medicine and Science,All HHE institutions,Charles R. Drew U. of Medicine and Science,2,55,"['19,551', '']","['13,297', '']","['886', '']","['3,758', '']","['0', '']","['1,610', '']","['0', '']"
12682,r057,"All HHE institutions -> California State Polytechnic U., Humboldt",All HHE institutions,"California State Polytechnic U., Humboldt",2,56,"['18,800', '']","['3,280', '']","['3,338', '']","['5,724', '']","['437', '']","['3,094', '']","['2,927', '']"
12682,r058,"All HHE institutions -> U. Puerto Rico, Mayaguez",All HHE institutions,"U. Puerto Rico, Mayaguez",2,57,"['13,989', '']","['12,260', '']","['193', '']","['421', '']","['455', '']","['660', '']","['0', '']"
12682,r059,"All HHE institutions -> Texas Tech U., Health Sciences Center, El Paso",All HHE institutions,"Texas Tech U., Health Sciences Center, El Paso",2,58,"['13,189', '']","['2,415', '']","['3,097', '']","['6,947', '']","['229', '']","['501', '']","['0', '']"
12682,r060,"All HHE institutions -> California State U., San Bernardino",All HHE institutions,"California State U., San Bernardino",2,59,"['13,152', '']","['7,606', '']","['2,799', '']","['2,051', '']","['1', '']","['695', '']","['0', '']"
12682,r061,All HHE institutions -> Sam Houston State U.,All HHE institutions,Sam Houston State U.,2,60,"['11,760', '']","['3,307', '']","['579', '']","['6,787', '']","['235', '']","['315', '']","['537', '']"
12682,r062,"All HHE institutions -> California State U., San Marcos",All HHE institutions,"California State U., San Marcos",2,61,"['11,443', '']","['9,845', '']","['1,171', '']","['326', '']","['0', '']","['101', '']","['0', '']"
12682,r063,"All HHE institutions -> California State U., Fresno",All HHE institutions,"California State U., Fresno",2,62,"['11,411', '']","['4,864', '']","['1,394', '']","['3,770', '']","['238', '']","['1,120', '']","['25', '']"
12682,r064,"All HHE institutions -> California State Polytechnic U., Pomona",All HHE institutions,"California State Polytechnic U., Pomona",2,63,"['10,722', '']","['8,162', '']","['881', '']","['1,438', '']","['171', '']","['70', '']","['0', '']"
12682,r065,"All HHE institutions -> California State U., Monterey Bay",All HHE institutions,"California State U., Monterey Bay",2,64,"['10,678', '']","['5,639', '']","['2,125', '']","['2,706', '']","['64', '']","['144', '']","['0', '']"
12682,r066,All HHE institutions -> West Texas A&M U.,All HHE institutions,West Texas A&M U.,2,65,"['10,302', '']","['2,118', '']","['4,772', '']","['2,243', '']","['1,135', '']","['34', '']","['0', '']"
12682,r067,"All HHE institutions -> California State U., Los Angeles",All HHE institutions,"California State U., Los Angeles",2,66,"['10,186', '']","['8,973', '']","['108', '']","['788', '']","['0', '']","['317', '']","['0', '']"
12682,r068,All HHE institutions -> Kean U.,All HHE institutions,Kean U.,2,67,"['10,062', '']","['1,870', '']","['134', '']","['7,954', '']","['15', '']","['89', '']","['0', '']"
12682,r069,All HHE institutions -> U. Northern Colorado,All HHE institutions,U. Northern Colorado,2,68,"['9,064', '']","['1,705', '']","['202', '']","['6,848', '']","['69', '']","['240', '']","['0', '']"
12682,r070,"All HHE institutions -> Purdue U., Northwest",All HHE institutions,"Purdue U., Northwest",2,69,"['7,504', '']","['3,409', '']","['996', '']","['1,604', '']","['597', '']","['236', '']","['662', '']"
12682,r071,All HHE institutions -> Texas Woman's U.,All HHE institutions,Texas Woman's U.,2,70,"['6,922', '']","['2,439', '']","['2,136', '']","['1,396', '']","['166', '']","['785', '']","['0', '']"
12682,r072,"All HHE institutions -> California State U., Bakersfield",All HHE institutions,"California State U., Bakersfield",2,71,"['6,409', '']","['3,525', '']","['154', '']","['2,580', '']","['0', '']","['150', '']","['0', '']"
12682,r073,All HHE institutions -> Azusa Pacific U.,All HHE institutions,Azusa Pacific U.,2,72,"['6,097', '']","['140', '']","['40', '']","['5,545', '']","['35', '']","['273', '']","['64', '']"
12682,r074,"All HHE institutions -> California State U., Chico",All HHE institutions,"California State U., Chico",2,73,"['5,984', '']","['3,152', '']","['1,130', '']","['636', '']","['18', '']","['97', '']","['951', '']"
12682,r075,"All HHE institutions -> CUNY, Lehman C.",All HHE institutions,"CUNY, Lehman C.",2,74,"['5,918', '']","['4,487', '']","['0', '']","['782', '']","['365', '']","['181', '']","['103', '']"
12682,r076,All HHE institutions -> Texas A&M International U.,All HHE institutions,Texas A&M International U.,2,75,"['5,602', '']","['1,966', '']","['1,011', '']","['1,542', '']","['170', '']","['913', '']","['0', '']"
12682,r077,"All HHE institutions -> California State U., Dominguez Hills",All HHE institutions,"California State U., Dominguez Hills",2,76,"['5,558', '']","['2,457', '']","['870', '']","['1,996', '']","['41', '']","['52', '']","['142', '']"
12682,r078,All HHE institutions -> Sul Ross State U.,All HHE institutions,Sul Ross State U.,2,77,"['4,878', '']","['1,568', '']","['1,223', '']","['1,804', '']","['0', '']","['283', '']","['0', '']"
12682,r079,All HHE institutions -> U. Central del Caribe,All HHE institutions,U. Central del Caribe,2,77,"['4,878', '']","['2,929', '']","['524', '']","['1,270', '']","['0', '']","['0', '']","['155', '']"
12682,r080,"All HHE institutions -> CUNY, C. Staten Island",All HHE institutions,"CUNY, C. Staten Island",2,79,"['4,730', '']","['3,296', '']","['224', '']","['975', '']","['41', '']","['109', '']","['85', '']"
12682,r081,All HHE institutions -> Sonoma State U.,All HHE institutions,Sonoma State U.,2,80,"['4,625', '']","['3,483', '']","['585', '']","['321', '']","['46', '']","['190', '']","['0', '']"
12682,r082,"All HHE institutions -> CUNY, Baruch C.",All HHE institutions,"CUNY, Baruch C.",2,81,"['4,084', '']","['1,879', '']","['77', '']","['988', '']","['91', '']","['785', '']","['264', '']"
12682,r083,"All HHE institutions -> California State U., Channel Islands",All HHE institutions,"California State U., Channel Islands",2,82,"['3,992', '']","['1,773', '']","['1,086', '']","['737', '']","['219', '']","['177', '']","['0', '']"
12682,r084,"All HHE institutions -> U. Texas, Tyler",All HHE institutions,"U. Texas, Tyler",2,83,"['3,487', '']","['1,652', '']","['960', '']","['432', '']","['227', '']","['187', '']","['29', '']"
12682,r085,All HHE institutions -> New Mexico Highlands U.,All HHE institutions,New Mexico Highlands U.,2,84,"['3,468', '']","['3,416', '']","['0', '']","['43', '']","['0', '']","['0', '']","['9', '']"
12682,r086,"All HHE institutions -> CUNY, New York City C. of Technology",All HHE institutions,"CUNY, New York City C. of Technology",2,85,"['2,819', '']","['2,498', '']","['30', '']","['241', '']","['10', '']","['16', '']","['24', '']"
12682,r087,All HHE institutions -> U. Texas of the Permian Basin,All HHE institutions,U. Texas of the Permian Basin,2,86,"['2,769', '']","['1,013', '']","['525', '']","['832', '']","['190', '']","['7', '']","['202', '']"
12682,r088,All HHE institutions -> Marymount U.,All HHE institutions,Marymount U.,2,87,"['2,601', '']","['396', '']","['29', '']","['1,983', '']","['0', '']","['193', '']","['0', '']"
12682,r089,All HHE institutions -> La Sierra U.,All HHE institutions,La Sierra U.,2,88,"['2,496', 'i']","['1,066', 'i']","['0', 'i']","['734', 'i']","['0', 'i']","['696', 'i']","['0', 'i']"
12682,r090,"All HHE institutions -> California State U., Stanislaus",All HHE institutions,"California State U., Stanislaus",2,89,"['2,305', '']","['1,150', '']","['513', '']","['168', '']","['468', '']","['6', '']","['0', '']"
12682,r091,All HHE institutions -> Northeastern Illinois U.,All HHE institutions,Northeastern Illinois U.,2,90,"['2,262', '']","['2,262', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12682,r092,All HHE institutions -> U. of the Incarnate Word,All HHE institutions,U. of the Incarnate Word,2,91,"['2,245', '']","['1,086', '']","['0', '']","['1,050', '']","['54', '']","['55', '']","['0', '']"
12682,r093,"All HHE institutions -> U. Ana G. Mendez, Gurabo",All HHE institutions,"U. Ana G. Mendez, Gurabo",2,92,"['2,132', '']","['2,132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12682,r094,All HHE institutions -> U. Houston-Clear Lake,All HHE institutions,U. Houston-Clear Lake,2,93,"['2,127', '']","['1,273', '']","['251', '']","['48', '']","['533', '']","['22', '']","['0', '']"
12682,r095,"All HHE institutions -> U. Puerto Rico, Humacao",All HHE institutions,"U. Puerto Rico, Humacao",2,94,"['2,074', '']","['1,822', '']","['0', '']","['252', '']","['0', '']","['0', '']","['0', '']"
12682,r096,All HHE institutions -> U. of the Pacific,All HHE institutions,U. of the Pacific,2,95,"['1,972', '']","['1,300', '']","['586', '']","['NA', '']","['9', '']","['77', '']","['0', '']"
12682,r097,All HHE institutions -> U. Houston-Downtown,All HHE institutions,U. Houston-Downtown,2,96,"['1,967', '']","['1,495', '']","['183', '']","['140', '']","['68', '']","['81', '']","['0', '']"
12682,r098,All HHE institutions -> Nevada State C.,All HHE institutions,Nevada State C.,2,97,"['1,744', '']","['1,711', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12682,r099,"All HHE institutions -> Colorado State U., Pueblo",All HHE institutions,"Colorado State U., Pueblo",2,98,"['1,624', '']","['952', '']","['199', '']","['347', '']","['0', '']","['0', '']","['126', '']"
12682,r100,All HHE institutions -> Texas A&M U.-San Antonio,All HHE institutions,Texas A&M U.-San Antonio,2,99,"['1,593', '']","['1,233', '']","['51', '']","['51', '']","['4', '']","['224', '']","['30', '']"
12682,r101,"All HHE institutions -> U. Puerto Rico, Cayey",All HHE institutions,"U. Puerto Rico, Cayey",2,100,"['1,519', '']","['733', '']","['0', '']","['412', '']","['0', '']","['374', '']","['0', '']"
12682,r102,All HHE institutions -> St. Edward's U.,All HHE institutions,St. Edward's U.,2,101,"['1,334', '']","['315', '']","['186', '']","['762', '']","['0', '']","['71', '']","['0', '']"
12682,r103,All HHE institutions -> Manhattan C.,All HHE institutions,Manhattan C.,2,102,"['1,250', '']","['422', '']","['222', '']","['460', '']","['146', '']","['0', '']","['0', '']"
12682,r104,All HHE institutions -> Rhode Island C.,All HHE institutions,Rhode Island C.,2,103,"['839', '']","['786', '']","['0', '']","['NA', '']","['0', '']","['53', '']","['0', '']"
12682,r105,"All HHE institutions -> U. Puerto Rico, Ponce",All HHE institutions,"U. Puerto Rico, Ponce",2,104,"['659', '']","['510', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']"
12682,r106,All HHE institutions -> William Paterson U.,All HHE institutions,William Paterson U.,2,105,"['533', '']","['168', '']","['0', '']","['350', '']","['4', '']","['11', '']","['0', '']"
