table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
10654,r119,1984,Doctorate-holding nonfaculty researchers,Female,Number,3,323
10654,r120,1984,Doctorate-holding nonfaculty researchers,Female,Percent,3,31.9
10654,r121,1985,Graduate students,Total,,2,46030
10654,r122,1985,Graduate students,Male,Number,3,10846
10654,r123,1985,Graduate students,Male,Percent,3,23.6
10654,r124,1985,Graduate students,Female,Number,3,35184
10654,r125,1985,Graduate students,Female,Percent,3,76.4
10654,r126,1985,Postdoctoral appointees,Total,,2,5455
10654,r127,1985,Postdoctoral appointees,Male,Number,3,3994
10654,r128,1985,Postdoctoral appointees,Male,Percent,3,73.2
10654,r129,1985,Postdoctoral appointees,Female,Number,3,1461
10654,r130,1985,Postdoctoral appointees,Female,Percent,3,26.8
10654,r131,1985,Doctorate-holding nonfaculty researchers,Total,,2,959
10654,r132,1985,Doctorate-holding nonfaculty researchers,Male,Number,3,625
10654,r133,1985,Doctorate-holding nonfaculty researchers,Male,Percent,3,65.2
10654,r134,1985,Doctorate-holding nonfaculty researchers,Female,Number,3,334
10654,r135,1985,Doctorate-holding nonfaculty researchers,Female,Percent,3,34.8
10654,r136,1986,Graduate students,Total,,2,47538
10654,r137,1986,Graduate students,Male,Number,3,11126
10654,r138,1986,Graduate students,Male,Percent,3,23.4
10654,r139,1986,Graduate students,Female,Number,3,36412
10654,r140,1986,Graduate students,Female,Percent,3,76.6
10654,r141,1986,Postdoctoral appointees,Total,,2,5804
10654,r142,1986,Postdoctoral appointees,Male,Number,3,4180
10654,r143,1986,Postdoctoral appointees,Male,Percent,3,72.0
10654,r144,1986,Postdoctoral appointees,Female,Number,3,1624
10654,r145,1986,Postdoctoral appointees,Female,Percent,3,28.0
10654,r146,1986,Doctorate-holding nonfaculty researchers,Total,,2,969
10654,r147,1986,Doctorate-holding nonfaculty researchers,Male,Number,3,654
10654,r148,1986,Doctorate-holding nonfaculty researchers,Male,Percent,3,67.5
10654,r149,1986,Doctorate-holding nonfaculty researchers,Female,Number,3,315
10654,r150,1986,Doctorate-holding nonfaculty researchers,Female,Percent,3,32.5
10654,r151,1987,Graduate students,Total,,2,48258
10654,r152,1987,Graduate students,Male,Number,3,11869
10654,r153,1987,Graduate students,Male,Percent,3,24.6
10654,r154,1987,Graduate students,Female,Number,3,36389
10654,r155,1987,Graduate students,Female,Percent,3,75.4
10654,r156,1987,Postdoctoral appointees,Total,,2,6066
10654,r157,1987,Postdoctoral appointees,Male,Number,3,4356
10654,r158,1987,Postdoctoral appointees,Male,Percent,3,71.8
10654,r159,1987,Postdoctoral appointees,Female,Number,3,1710
10654,r160,1987,Postdoctoral appointees,Female,Percent,3,28.2
10654,r161,1987,Doctorate-holding nonfaculty researchers,Total,,2,904
10654,r162,1987,Doctorate-holding nonfaculty researchers,Male,Number,3,576
10654,r163,1987,Doctorate-holding nonfaculty researchers,Male,Percent,3,63.7
10654,r164,1987,Doctorate-holding nonfaculty researchers,Female,Number,3,328
10654,r165,1987,Doctorate-holding nonfaculty researchers,Female,Percent,3,36.3
10654,r166,1988,Graduate students,Total,,2,49360
10654,r167,1988,Graduate students,Male,Number,3,11465
10654,r168,1988,Graduate students,Male,Percent,3,23.2
10654,r169,1988,Graduate students,Female,Number,3,37895
10654,r170,1988,Graduate students,Female,Percent,3,76.8
10654,r171,1988,Postdoctoral appointees,Total,,2,6409
10654,r172,1988,Postdoctoral appointees,Male,Number,3,4521
10654,r173,1988,Postdoctoral appointees,Male,Percent,3,70.5
10654,r174,1988,Postdoctoral appointees,Female,Number,3,1888
10654,r175,1988,Postdoctoral appointees,Female,Percent,3,29.5
10654,r176,1988,Doctorate-holding nonfaculty researchers,Total,,2,955
10654,r177,1988,Doctorate-holding nonfaculty researchers,Male,Number,3,605
10654,r178,1988,Doctorate-holding nonfaculty researchers,Male,Percent,3,63.4
10654,r179,1988,Doctorate-holding nonfaculty researchers,Female,Number,3,350
10654,r180,1988,Doctorate-holding nonfaculty researchers,Female,Percent,3,36.6
10654,r181,1989,Graduate students,Total,,2,51836
10654,r182,1989,Graduate students,Male,Number,3,11955
10654,r183,1989,Graduate students,Male,Percent,3,23.1
10654,r184,1989,Graduate students,Female,Number,3,39881
10654,r185,1989,Graduate students,Female,Percent,3,76.9
10654,r186,1989,Postdoctoral appointees,Total,,2,7026
10654,r187,1989,Postdoctoral appointees,Male,Number,3,4965
10654,r188,1989,Postdoctoral appointees,Male,Percent,3,70.7
10654,r189,1989,Postdoctoral appointees,Female,Number,3,2061
10654,r190,1989,Postdoctoral appointees,Female,Percent,3,29.3
10654,r191,1989,Doctorate-holding nonfaculty researchers,Total,,2,857
10654,r192,1989,Doctorate-holding nonfaculty researchers,Male,Number,3,544
10654,r193,1989,Doctorate-holding nonfaculty researchers,Male,Percent,3,63.5
10654,r194,1989,Doctorate-holding nonfaculty researchers,Female,Number,3,313
10654,r195,1989,Doctorate-holding nonfaculty researchers,Female,Percent,3,36.5
10654,r196,1990,Graduate students,Total,,2,55072
10654,r197,1990,Graduate students,Male,Number,3,12353
10654,r198,1990,Graduate students,Male,Percent,3,22.4
10654,r199,1990,Graduate students,Female,Number,3,42719
10654,r200,1990,Graduate students,Female,Percent,3,77.6
10654,r201,1990,Postdoctoral appointees,Total,,2,7762
10654,r202,1990,Postdoctoral appointees,Male,Number,3,5402
10654,r203,1990,Postdoctoral appointees,Male,Percent,3,69.6
10654,r204,1990,Postdoctoral appointees,Female,Number,3,2360
10654,r205,1990,Postdoctoral appointees,Female,Percent,3,30.4
10654,r206,1990,Doctorate-holding nonfaculty researchers,Total,,2,901
10654,r207,1990,Doctorate-holding nonfaculty researchers,Male,Number,3,522
10654,r208,1990,Doctorate-holding nonfaculty researchers,Male,Percent,3,57.9
10654,r209,1990,Doctorate-holding nonfaculty researchers,Female,Number,3,379
10654,r210,1990,Doctorate-holding nonfaculty researchers,Female,Percent,3,42.1
10654,r211,1991,Graduate students,Total,,2,58620
10654,r212,1991,Graduate students,Male,Number,3,13135
10654,r213,1991,Graduate students,Male,Percent,3,22.4
10654,r214,1991,Graduate students,Female,Number,3,45485
10654,r215,1991,Graduate students,Female,Percent,3,77.6
10654,r216,1991,Postdoctoral appointees,Total,,2,8008
10654,r217,1991,Postdoctoral appointees,Male,Number,3,5500
10654,r218,1991,Postdoctoral appointees,Male,Percent,3,68.7
10654,r219,1991,Postdoctoral appointees,Female,Number,3,2508
10654,r220,1991,Postdoctoral appointees,Female,Percent,3,31.3
10654,r221,1991,Doctorate-holding nonfaculty researchers,Total,,2,947
10654,r222,1991,Doctorate-holding nonfaculty researchers,Male,Number,3,564
10654,r223,1991,Doctorate-holding nonfaculty researchers,Male,Percent,3,59.6
10654,r224,1991,Doctorate-holding nonfaculty researchers,Female,Number,3,383
10654,r225,1991,Doctorate-holding nonfaculty researchers,Female,Percent,3,40.4
10654,r226,1992,Graduate students,Total,,2,63005
10654,r227,1992,Graduate students,Male,Number,3,13917
10654,r228,1992,Graduate students,Male,Percent,3,22.1
10654,r229,1992,Graduate students,Female,Number,3,49088
10654,r230,1992,Graduate students,Female,Percent,3,77.9
10654,r231,1992,Postdoctoral appointees,Total,,2,8864
10654,r232,1992,Postdoctoral appointees,Male,Number,3,5996
10654,r233,1992,Postdoctoral appointees,Male,Percent,3,67.6
10654,r234,1992,Postdoctoral appointees,Female,Number,3,2868
10654,r235,1992,Postdoctoral appointees,Female,Percent,3,32.4
10654,r236,1992,Doctorate-holding nonfaculty researchers,Total,,2,1085
10654,r237,1992,Doctorate-holding nonfaculty researchers,Male,Number,3,642
10654,r238,1992,Doctorate-holding nonfaculty researchers,Male,Percent,3,59.2
10654,r239,1992,Doctorate-holding nonfaculty researchers,Female,Number,3,443
10654,r240,1992,Doctorate-holding nonfaculty researchers,Female,Percent,3,40.8
10654,r241,1993,Graduate students,Total,,2,68581
10654,r242,1993,Graduate students,Male,Number,3,15291
10654,r243,1993,Graduate students,Male,Percent,3,22.3
10654,r244,1993,Graduate students,Female,Number,3,53290
10654,r245,1993,Graduate students,Female,Percent,3,77.7
10654,r246,1993,Postdoctoral appointees,Total,,2,9657
10654,r247,1993,Postdoctoral appointees,Male,Number,3,6493
10654,r248,1993,Postdoctoral appointees,Male,Percent,3,67.2
10654,r249,1993,Postdoctoral appointees,Female,Number,3,3164
10654,r250,1993,Postdoctoral appointees,Female,Percent,3,32.8
10654,r251,1993,Doctorate-holding nonfaculty researchers,Total,,2,1193
10654,r252,1993,Doctorate-holding nonfaculty researchers,Male,Number,3,718
10654,r253,1993,Doctorate-holding nonfaculty researchers,Male,Percent,3,60.2
10654,r254,1993,Doctorate-holding nonfaculty researchers,Female,Number,3,475
10654,r255,1993,Doctorate-holding nonfaculty researchers,Female,Percent,3,39.8
10654,r256,1994,Graduate students,Total,,2,73257
10654,r257,1994,Graduate students,Male,Number,3,16324
10654,r258,1994,Graduate students,Male,Percent,3,22.3
10654,r259,1994,Graduate students,Female,Number,3,56933
10654,r260,1994,Graduate students,Female,Percent,3,77.7
10654,r261,1994,Postdoctoral appointees,Total,,2,10590
10654,r262,1994,Postdoctoral appointees,Male,Number,3,6981
10654,r263,1994,Postdoctoral appointees,Male,Percent,3,65.9
10654,r264,1994,Postdoctoral appointees,Female,Number,3,3609
10654,r265,1994,Postdoctoral appointees,Female,Percent,3,34.1
10654,r266,1994,Doctorate-holding nonfaculty researchers,Total,,2,1228
10654,r267,1994,Doctorate-holding nonfaculty researchers,Male,Number,3,731
10654,r268,1994,Doctorate-holding nonfaculty researchers,Male,Percent,3,59.5
10654,r269,1994,Doctorate-holding nonfaculty researchers,Female,Number,3,497
10654,r270,1994,Doctorate-holding nonfaculty researchers,Female,Percent,3,40.5
10654,r271,1995,Graduate students,Total,,2,77174
10654,r272,1995,Graduate students,Male,Number,3,17049
10654,r273,1995,Graduate students,Male,Percent,3,22.1
10654,r274,1995,Graduate students,Female,Number,3,60125
10654,r275,1995,Graduate students,Female,Percent,3,77.9
10654,r276,1995,Postdoctoral appointees,Total,,2,9766
10654,r277,1995,Postdoctoral appointees,Male,Number,3,6362
10654,r278,1995,Postdoctoral appointees,Male,Percent,3,65.1
10654,r279,1995,Postdoctoral appointees,Female,Number,3,3404
10654,r280,1995,Postdoctoral appointees,Female,Percent,3,34.9
10654,r281,1995,Doctorate-holding nonfaculty researchers,Total,,2,1350
10654,r282,1995,Doctorate-holding nonfaculty researchers,Male,Number,3,839
10654,r283,1995,Doctorate-holding nonfaculty researchers,Male,Percent,3,62.1
10654,r284,1995,Doctorate-holding nonfaculty researchers,Female,Number,3,511
10654,r285,1995,Doctorate-holding nonfaculty researchers,Female,Percent,3,37.9
10654,r286,1996,Graduate students,Total,,2,78898
10654,r287,1996,Graduate students,Male,Number,3,18150
10654,r288,1996,Graduate students,Male,Percent,3,23.0
10654,r289,1996,Graduate students,Female,Number,3,60748
10654,r290,1996,Graduate students,Female,Percent,3,77.0
10654,r291,1996,Postdoctoral appointees,Total,,2,10538
10654,r292,1996,Postdoctoral appointees,Male,Number,3,6894
10654,r293,1996,Postdoctoral appointees,Male,Percent,3,65.4
10654,r294,1996,Postdoctoral appointees,Female,Number,3,3644
10654,r295,1996,Postdoctoral appointees,Female,Percent,3,34.6
10654,r296,1996,Doctorate-holding nonfaculty researchers,Total,,2,1447
10654,r297,1996,Doctorate-holding nonfaculty researchers,Male,Number,3,861
10654,r298,1996,Doctorate-holding nonfaculty researchers,Male,Percent,3,59.5
10654,r299,1996,Doctorate-holding nonfaculty researchers,Female,Number,3,586
10654,r300,1996,Doctorate-holding nonfaculty researchers,Female,Percent,3,40.5
10654,r301,1997,Graduate students,Total,,2,79578
10654,r302,1997,Graduate students,Male,Number,3,18878
10654,r303,1997,Graduate students,Male,Percent,3,23.7
10654,r304,1997,Graduate students,Female,Number,3,60700
10654,r305,1997,Graduate students,Female,Percent,3,76.3
10654,r306,1997,Postdoctoral appointees,Total,,2,11217
10654,r307,1997,Postdoctoral appointees,Male,Number,3,7136
10654,r308,1997,Postdoctoral appointees,Male,Percent,3,63.6
10654,r309,1997,Postdoctoral appointees,Female,Number,3,4081
10654,r310,1997,Postdoctoral appointees,Female,Percent,3,36.4
10654,r311,1997,Doctorate-holding nonfaculty researchers,Total,,2,1466
10654,r312,1997,Doctorate-holding nonfaculty researchers,Male,Number,3,849
10654,r313,1997,Doctorate-holding nonfaculty researchers,Male,Percent,3,57.9
10654,r314,1997,Doctorate-holding nonfaculty researchers,Female,Number,3,617
10654,r315,1997,Doctorate-holding nonfaculty researchers,Female,Percent,3,42.1
10654,r316,1998,Graduate students,Total,,2,80771
10654,r317,1998,Graduate students,Male,Number,3,19590
10654,r318,1998,Graduate students,Male,Percent,3,24.3
10654,r319,1998,Graduate students,Female,Number,3,61181
10654,r320,1998,Graduate students,Female,Percent,3,75.7
10654,r321,1998,Postdoctoral appointees,Total,,2,12210
10654,r322,1998,Postdoctoral appointees,Male,Number,3,7699
10654,r323,1998,Postdoctoral appointees,Male,Percent,3,63.1
10654,r324,1998,Postdoctoral appointees,Female,Number,3,4511
10654,r325,1998,Postdoctoral appointees,Female,Percent,3,36.9
10654,r326,1998,Doctorate-holding nonfaculty researchers,Total,,2,1793
10654,r327,1998,Doctorate-holding nonfaculty researchers,Male,Number,3,1082
10654,r328,1998,Doctorate-holding nonfaculty researchers,Male,Percent,3,60.3
10654,r329,1998,Doctorate-holding nonfaculty researchers,Female,Number,3,711
10654,r330,1998,Doctorate-holding nonfaculty researchers,Female,Percent,3,39.7
10654,r331,1999,Graduate students,Total,,2,82074
10654,r332,1999,Graduate students,Male,Number,3,19889
10654,r333,1999,Graduate students,Male,Percent,3,24.2
10654,r334,1999,Graduate students,Female,Number,3,62185
10654,r335,1999,Graduate students,Female,Percent,3,75.8
10654,r336,1999,Postdoctoral appointees,Total,,2,11820
10654,r337,1999,Postdoctoral appointees,Male,Number,3,7559
10654,r338,1999,Postdoctoral appointees,Male,Percent,3,64.0
10654,r339,1999,Postdoctoral appointees,Female,Number,3,4261
10654,r340,1999,Postdoctoral appointees,Female,Percent,3,36.0
10654,r341,1999,Doctorate-holding nonfaculty researchers,Total,,2,1872
10654,r342,1999,Doctorate-holding nonfaculty researchers,Male,Number,3,1117
10654,r343,1999,Doctorate-holding nonfaculty researchers,Male,Percent,3,59.7
10654,r344,1999,Doctorate-holding nonfaculty researchers,Female,Number,3,755
10654,r345,1999,Doctorate-holding nonfaculty researchers,Female,Percent,3,40.3
10654,r346,2000,Graduate students,Total,,2,79775
10654,r347,2000,Graduate students,Male,Number,3,19052
10654,r348,2000,Graduate students,Male,Percent,3,23.9
10654,r349,2000,Graduate students,Female,Number,3,60723
10654,r350,2000,Graduate students,Female,Percent,3,76.1
10654,r351,2000,Postdoctoral appointees,Total,,2,12891
10654,r352,2000,Postdoctoral appointees,Male,Number,3,8310
10654,r353,2000,Postdoctoral appointees,Male,Percent,3,64.5
10654,r354,2000,Postdoctoral appointees,Female,Number,3,4581
10654,r355,2000,Postdoctoral appointees,Female,Percent,3,35.5
10654,r356,2000,Doctorate-holding nonfaculty researchers,Total,,2,2052
10654,r357,2000,Doctorate-holding nonfaculty researchers,Male,Number,3,1263
10654,r358,2000,Doctorate-holding nonfaculty researchers,Male,Percent,3,61.5
10654,r359,2000,Doctorate-holding nonfaculty researchers,Female,Number,3,789
10654,r360,2000,Doctorate-holding nonfaculty researchers,Female,Percent,3,38.5
10654,r361,2001,Graduate students,Total,,2,80378
10654,r362,2001,Graduate students,Male,Number,3,19345
10654,r363,2001,Graduate students,Male,Percent,3,24.1
10654,r364,2001,Graduate students,Female,Number,3,61033
10654,r365,2001,Graduate students,Female,Percent,3,75.9
10654,r366,2001,Postdoctoral appointees,Total,,2,13115
10654,r367,2001,Postdoctoral appointees,Male,Number,3,8369
10654,r368,2001,Postdoctoral appointees,Male,Percent,3,63.8
10654,r369,2001,Postdoctoral appointees,Female,Number,3,4746
10654,r370,2001,Postdoctoral appointees,Female,Percent,3,36.2
10654,r371,2001,Doctorate-holding nonfaculty researchers,Total,,2,2023
10654,r372,2001,Doctorate-holding nonfaculty researchers,Male,Number,3,1200
10654,r373,2001,Doctorate-holding nonfaculty researchers,Male,Percent,3,59.3
10654,r374,2001,Doctorate-holding nonfaculty researchers,Female,Number,3,823
10654,r375,2001,Doctorate-holding nonfaculty researchers,Female,Percent,3,40.7
10654,r376,2002,Graduate students,Total,,2,85570
10654,r377,2002,Graduate students,Male,Number,3,20842
10654,r378,2002,Graduate students,Male,Percent,3,24.4
10654,r379,2002,Graduate students,Female,Number,3,64728
10654,r380,2002,Graduate students,Female,Percent,3,75.6
10654,r381,2002,Postdoctoral appointees,Total,,2,13097
10654,r382,2002,Postdoctoral appointees,Male,Number,3,8043
10654,r383,2002,Postdoctoral appointees,Male,Percent,3,61.4
10654,r384,2002,Postdoctoral appointees,Female,Number,3,5054
10654,r385,2002,Postdoctoral appointees,Female,Percent,3,38.6
10654,r386,2002,Doctorate-holding nonfaculty researchers,Total,,2,1984
10654,r387,2002,Doctorate-holding nonfaculty researchers,Male,Number,3,1186
10654,r388,2002,Doctorate-holding nonfaculty researchers,Male,Percent,3,59.8
10654,r389,2002,Doctorate-holding nonfaculty researchers,Female,Number,3,798
10654,r390,2002,Doctorate-holding nonfaculty researchers,Female,Percent,3,40.2
10654,r391,2003,Graduate students,Total,,2,92476
10654,r392,2003,Graduate students,Male,Number,3,22434
10654,r393,2003,Graduate students,Male,Percent,3,24.3
10654,r394,2003,Graduate students,Female,Number,3,70042
10654,r395,2003,Graduate students,Female,Percent,3,75.7
10654,r396,2003,Postdoctoral appointees,Total,,2,13062
10654,r397,2003,Postdoctoral appointees,Male,Number,3,7810
10654,r398,2003,Postdoctoral appointees,Male,Percent,3,59.8
10654,r399,2003,Postdoctoral appointees,Female,Number,3,5252
10654,r400,2003,Postdoctoral appointees,Female,Percent,3,40.2
10654,r401,2003,Doctorate-holding nonfaculty researchers,Total,,2,2028
10654,r402,2003,Doctorate-holding nonfaculty researchers,Male,Number,3,1193
10654,r403,2003,Doctorate-holding nonfaculty researchers,Male,Percent,3,58.8
10654,r404,2003,Doctorate-holding nonfaculty researchers,Female,Number,3,835
10654,r405,2003,Doctorate-holding nonfaculty researchers,Female,Percent,3,41.2
10654,r406,2004,Graduate students,Total,,2,98590
10654,r407,2004,Graduate students,Male,Number,3,22706
10654,r408,2004,Graduate students,Male,Percent,3,23.0
10654,r409,2004,Graduate students,Female,Number,3,75884
10654,r410,2004,Graduate students,Female,Percent,3,77.0
10654,r411,2004,Postdoctoral appointees,Total,,2,13175
10654,r412,2004,Postdoctoral appointees,Male,Number,3,7787
10654,r413,2004,Postdoctoral appointees,Male,Percent,3,59.1
10654,r414,2004,Postdoctoral appointees,Female,Number,3,5388
10654,r415,2004,Postdoctoral appointees,Female,Percent,3,40.9
10654,r416,2004,Doctorate-holding nonfaculty researchers,Total,,2,2152
10654,r417,2004,Doctorate-holding nonfaculty researchers,Male,Number,3,1248
10654,r418,2004,Doctorate-holding nonfaculty researchers,Male,Percent,3,58.0
10654,r419,2004,Doctorate-holding nonfaculty researchers,Female,Number,3,904
10654,r420,2004,Doctorate-holding nonfaculty researchers,Female,Percent,3,42.0
10654,r421,2005,Graduate students,Total,,2,103951
10654,r422,2005,Graduate students,Male,Number,3,23324
10654,r423,2005,Graduate students,Male,Percent,3,22.4
10654,r424,2005,Graduate students,Female,Number,3,80627
10654,r425,2005,Graduate students,Female,Percent,3,77.6
10654,r426,2005,Postdoctoral appointees,Total,,2,14099
10654,r427,2005,Postdoctoral appointees,Male,Number,3,8288
10654,r428,2005,Postdoctoral appointees,Male,Percent,3,58.8
10654,r429,2005,Postdoctoral appointees,Female,Number,3,5811
10654,r430,2005,Postdoctoral appointees,Female,Percent,3,41.2
10654,r431,2005,Doctorate-holding nonfaculty researchers,Total,,2,2512
10654,r432,2005,Doctorate-holding nonfaculty researchers,Male,Number,3,1439
10654,r433,2005,Doctorate-holding nonfaculty researchers,Male,Percent,3,57.3
10654,r434,2005,Doctorate-holding nonfaculty researchers,Female,Number,3,1073
