table_id,row_id,_b_citizenship_ethnicity_race_and_field_b_full_path,_b_citizenship_ethnicity_race_and_field_b_level_1,_b_citizenship_ethnicity_race_and_field_b_level_2,_b_citizenship_ethnicity_race_and_field_b_level_3,_b_citizenship_ethnicity_race_and_field_b_level_4,_b_citizenship_ethnicity_race_and_field_b_level_5,_b_citizenship_ethnicity_race_and_field_b_level_6,_b_citizenship_ethnicity_race_and_field_b_hierarchy_depth,field_graduate_students_all_graduate_students_total_number,field_graduate_students_all_graduate_students_percent_female,field_graduate_students_master_s_total_number,field_graduate_students_master_s_percent_female,field_graduate_students_doctoral_total_number,field_graduate_students_doctoral_percent_female,field_postdoctoral_appointees_total_number,field_postdoctoral_appointees_percent_female,field_doctorate_holding_nonfaculty_researchers_total_number,field_doctorate_holding_nonfaculty_researchers_percent_female
10679,r027,All surveyed fields -> Science -> Agricultural and veterinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Agricultural and veterinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,886,62.8,644,64.1,242,59.1,56,57.1,na,na
10679,r028,All surveyed fields -> Science -> Agricultural and veterinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Agricultural and veterinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10679,r029,All surveyed fields -> Science -> Agricultural and veterinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Agricultural and veterinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,29,65.5,19,84.2,10,30.0,1,100.0,na,na
10679,r030,All surveyed fields -> Science -> Agricultural and veterinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Agricultural and veterinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,396,62.6,267,67.8,129,51.9,101,43.6,na,na
10679,r031,All surveyed fields -> Science -> Agricultural and veterinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Agricultural and veterinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,457,65.4,364,64.6,93,68.8,33,39.4,na,na
10679,r032,All surveyed fields -> Science -> Agricultural and veterinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Agricultural and veterinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,14,50.0,13,46.2,1,100.0,0,-,na,na
10679,r033,All surveyed fields -> Science -> Agricultural and veterinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Agricultural and veterinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,5680,62.3,3876,63.6,1804,59.7,397,57.9,na,na
10679,r034,All surveyed fields -> Science -> Agricultural and veterinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Agricultural and veterinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,237,66.7,173,65.9,64,68.8,15,53.3,na,na
10679,r035,All surveyed fields -> Science -> Agricultural and veterinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Agricultural and veterinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,256,64.1,179,64.8,77,62.3,64,50.0,na,na
10679,r036,All surveyed fields -> Science -> Agricultural and veterinary sciences -> Temporary visa holders,All surveyed fields,Science,Agricultural and veterinary sciences,Temporary visa holders,,,4,3641,51.8,1414,54.0,2227,50.4,1038,39.2,na,na
10679,r037,All surveyed fields -> Science -> Biological and biomedical sciences,All surveyed fields,Science,Biological and biomedical sciences,,,,3,102700,61.9,43062,66.9,59638,58.3,19585,46.5,8207,46.8
10679,r038,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,79204,62.3,35447,66.8,43757,58.7,8266,49.6,na,na
10679,r039,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,10691,61.4,4953,66.9,5738,56.7,756,54.0,na,na
10679,r040,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10679,r041,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,239,60.3,93,64.5,146,57.5,36,58.3,na,na
10679,r042,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,10386,60.7,4963,64.7,5423,57.1,1567,43.7,na,na
10679,r043,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,6413,70.6,3807,73.9,2606,65.7,271,57.9,na,na
10679,r044,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,115,63.5,61,65.6,54,61.1,9,44.4,na,na
10679,r045,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,44818,61.7,18595,65.9,26223,58.7,4729,50.3,na,na
10679,r046,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,3271,64.1,1425,67.2,1846,61.7,178,48.3,na,na
10679,r047,All surveyed fields -> Science -> Biological and biomedical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Biological and biomedical sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,3271,61.8,1550,66.0,1721,58.0,720,50.4,na,na
10679,r048,All surveyed fields -> Science -> Biological and biomedical sciences -> Temporary visa holders,All surveyed fields,Science,Biological and biomedical sciences,Temporary visa holders,,,4,23496,60.3,7615,67.1,15881,57.0,11319,44.2,na,na
10679,r049,All surveyed fields -> Science -> Computer and information sciences,All surveyed fields,Science,Computer and information sciences,,,,3,150555,32.5,129972,33.2,20583,27.9,859,27.2,507,28.0
10679,r050,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,55394,29.2,47610,29.3,7784,28.7,340,32.1,na,na
10679,r051,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,5615,28.1,5083,28.0,532,28.9,18,27.8,na,na
10679,r052,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10679,r053,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,121,33.9,96,32.3,25,40.0,0,-,na,na
10679,r054,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,13558,33.4,11960,33.4,1598,32.8,74,32.4,na,na
10679,r055,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,5590,38.2,4989,38.0,601,39.9,12,33.3,na,na
10679,r056,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,93,26.9,80,22.5,13,53.8,0,-,na,na
10679,r057,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,25030,24.9,20862,25.0,4168,24.9,188,34.0,na,na
10679,r058,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,2028,31.2,1695,30.8,333,33.0,6,16.7,na,na
10679,r059,All surveyed fields -> Science -> Computer and information sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Computer and information sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,3359,29.9,2845,29.8,514,30.0,42,26.2,na,na
10679,r060,All surveyed fields -> Science -> Computer and information sciences -> Temporary visa holders,All surveyed fields,Science,Computer and information sciences,Temporary visa holders,,,4,95161,34.4,82362,35.4,12799,27.4,519,24.1,na,na
10679,r061,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",,,,3,11970,51.9,5186,53.0,6784,50.9,1787,42.2,2448,33.5
10679,r062,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,,,4,9294,55.2,4585,54.8,4709,55.6,916,47.5,na,na
10679,r063,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1109,57.1,578,58.0,531,56.1,77,51.9,na,na
10679,r064,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10679,r065,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,34,64.7,18,66.7,16,62.5,6,50.0,na,na
10679,r066,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,417,62.4,154,67.5,263,59.3,86,43.0,na,na
10679,r067,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,313,55.6,161,59.6,152,51.3,20,70.0,na,na
10679,r068,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,6,83.3,3,100.0,3,66.7,2,50.0,na,na
10679,r069,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,6686,54.2,3364,53.3,3322,55.1,592,47.3,na,na
10679,r070,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,426,58.7,193,54.9,233,61.8,38,47.4,na,na
10679,r071,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,303,53.1,114,54.4,189,52.4,95,44.2,na,na
10679,r072,"All surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences -> Temporary visa holders",All surveyed fields,Science,"Geosciences, atmospheric sciences, and ocean sciences",Temporary visa holders,,,4,2676,40.3,601,39.8,2075,40.5,871,36.7,na,na
10679,r073,All surveyed fields -> Science -> Mathematics and statistics,All surveyed fields,Science,Mathematics and statistics,,,,3,34387,36.3,20798,40.4,13589,29.9,1110,24.5,251,29.5
10679,r074,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,,,4,16331,33.6,9599,37.3,6732,28.3,554,26.7,na,na
10679,r075,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1926,34.2,1272,37.8,654,27.1,32,15.6,na,na
10679,r076,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10679,r077,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,37,35.1,23,34.8,14,35.7,3,33.3,na,na
10679,r078,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,2686,38.5,1719,42.0,967,32.2,103,30.1,na,na
10679,r079,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,737,41.5,514,44.2,223,35.4,21,23.8,na,na
10679,r080,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,12,50.0,8,50.0,4,50.0,1,0.0,na,na
10679,r081,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,9472,31.8,5233,35.6,4239,27.0,323,25.4,na,na
10679,r082,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,563,32.3,312,33.3,251,31.1,18,44.4,na,na
10679,r083,All surveyed fields -> Science -> Mathematics and statistics -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Mathematics and statistics,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,898,30.8,518,32.8,380,28.2,53,30.2,na,na
10679,r084,All surveyed fields -> Science -> Mathematics and statistics -> Temporary visa holders,All surveyed fields,Science,Mathematics and statistics,Temporary visa holders,,,4,18056,38.7,11199,43.1,6857,31.5,556,22.3,na,na
10679,r085,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,,,,3,20945,50.7,16931,49.8,4014,54.4,840,45.7,931,43.0
10679,r086,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,13232,53.0,10514,52.0,2718,56.7,423,54.1,na,na
10679,r087,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1698,55.8,1398,55.2,300,58.3,27,59.3,na,na
10679,r088,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
