table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12675,r019,All institutions -> U. Arizona,All institutions,U. Arizona,2,18,"['304,671', '']","['7,032', '']","['15,979', '']","['155,038', '']","['4,115', '']","['43,454', '']","['1,197', '']","['12,755', '']","['4,836', '']","['32,916', '']","['27,349', '']"
12675,r020,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,19,"['303,778', '']","['3,375', '']","['682', '']","['188,775', '']","['839', '']","['36,035', '']","['1,426', '']","['9,169', '']","['7,333', '']","['27,653', '']","['28,491', '']"
12675,r021,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,20,"['303,085', '']","['11,316', '']","['3,457', '']","['194,860', '']","['602', '']","['10,026', '']","['6,389', '']","['28,881', '']","['10,567', '']","['4,707', '']","['32,280', '']"
12675,r022,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,21,"['300,588', '']","['7,983', '']","['3,745', '']","['136,185', '']","['4,587', '']","['51,084', '']","['4,684', '']","['17,950', '']","['10,302', '']","['37,739', '']","['26,329', '']"
12675,r023,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,22,"['282,695', '']","['0', '']","['0', '']","['282,695', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12675,r024,All institutions -> Emory U.,All institutions,Emory U.,2,23,"['279,302', '']","['1,948', '']","['566', '']","['242,485', '']","['254', '']","['13,060', '']","['1,262', '']","['3,186', '']","['0', '']","['4,376', '']","['12,165', '']"
12675,r025,All institutions -> Cornell U.,All institutions,Cornell U.,2,24,"['276,682', '']","['7,033', '']","['871', '']","['166,682', '']","['575', '']","['19,728', '']","['3,590', '']","['12,369', '']","['0', '']","['36,364', '']","['29,470', '']"
12675,r026,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,25,"['267,313', '']","['7,976', '']","['2,513', '']","['119,674', '']","['1,426', '']","['13,115', '']","['1,823', '']","['7,763', '']","['2,045', '']","['87,443', '']","['23,535', '']"
12675,r027,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,26,"['265,205', '']","['17,107', '']","['4,313', '']","['81,725', '']","['3,038', '']","['33,730', '']","['9,965', '']","['16,029', '']","['0', '']","['77,945', '']","['21,353', '']"
12675,r028,All institutions -> U. Georgia,All institutions,U. Georgia,2,27,"['257,757', '']","['3,157', '']","['11,297', '']","['116,778', '']","['5,509', '']","['6,418', '']","['9,995', '']","['21,750', '']","['7,717', '']","['12,531', '']","['62,605', '']"
12675,r029,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,28,"['256,545', '']","['0', '']","['0', '']","['230,293', '']","['2,826', '']","['6,965', '']","['8,011', '']","['8,450', '']","['0', '']","['0', '']","['0', '']"
12675,r030,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,29,"['250,973', '']","['2,169', '']","['23,766', '']","['168,425', '']","['815', '']","['10,603', '']","['1,072', '']","['7,212', '']","['0', '']","['26,408', '']","['10,503', '']"
12675,r031,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,30,"['244,237', '']","['8,060', '']","['125', '']","['232,399', '']","['1,127', '']","['2,526', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12675,r032,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,31,"['244,082', '']","['384', '']","['16,285', '']","['161,377', '']","['300', '']","['9,350', '']","['550', '']","['16,218', '']","['10,463', '']","['25,140', '']","['4,015', '']"
12675,r033,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,32,"['242,494', '']","['3,835', '']","['2,458', '']","['68,208', '']","['2,479', '']","['23,736', '']","['4,758', '']","['38,045', '']","['22,723', '']","['37,508', '']","['38,744', '']"
12675,r034,All institutions -> U. Southern California,All institutions,U. Southern California,2,33,"['239,488', '']","['3,221', '']","['3,360', '']","['186,092', '']","['139', '']","['2,370', '']","['237', '']","['10,453', '']","['0', '']","['6,771', '']","['26,845', '']"
12675,r035,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,34,"['235,987', '']","['13,495', '']","['32,646', '']","['58,695', '']","['6,669', '']","['37,119', '']","['2,844', '']","['8,335', '']","['5,646', '']","['43,287', '']","['27,251', '']"
12675,r036,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,35,"['234,686', '']","['26,466', '']","['7,537', '']","['82,041', '']","['1,245', '']","['16,736', '']","['5,072', '']","['4,880', '']","['16,233', '']","['55,210', '']","['19,266', '']"
12675,r037,All institutions -> Boston U.,All institutions,Boston U.,2,36,"['230,370', '']","['9,911', '']","['2,585', '']","['107,741', '']","['1,523', '']","['14,741', '']","['8,633', '']","['8,617', '']","['5,937', '']","['41,230', '']","['29,452', '']"
12675,r038,All institutions -> U. Iowa,All institutions,U. Iowa,2,37,"['228,803', '']","['1,287', '']","['1,284', '']","['167,333', '']","['300', '']","['5,966', '']","['3,073', '']","['2,735', '']","['2,127', '']","['21,790', '']","['22,908', '']"
12675,r039,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,38,"['214,946', '']","['6,092', '']","['1,724', '']","['135,080', '']","['300', '']","['6,174', '']","['1,607', '']","['4,009', '']","['846', '']","['39,367', '']","['19,747', '']"
12675,r040,All institutions -> U. Utah,All institutions,U. Utah,2,39,"['214,320', '']","['249', '']","['592', '']","['126,713', '']","['497', '']","['2,590', '']","['253', '']","['602', '']","['0', '']","['5,399', '']","['77,425', '']"
12675,r041,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,40,"['207,023', '']","['5,918', '']","['41', '']","['112,916', '']","['163', '']","['1,143', '']","['1,704', '']","['5,937', '']","['0', '']","['14,842', '']","['64,359', '']"
12675,r042,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,41,"['207,008', '']","['2,240', '']","['13,978', '']","['136,324', '']","['5,038', '']","['12,553', '']","['4,520', '']","['4,841', '']","['2,210', '']","['11,345', '']","['13,959', '']"
12675,r043,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,42,"['191,493', '']","['0', '']","['0', '']","['191,493', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12675,r044,All institutions -> Duke U.,All institutions,Duke U.,2,43,"['191,004', '']","['952', '']","['1,788', '']","['151,415', '']","['1,373', '']","['2,406', '']","['2,106', '']","['7,860', '']","['473', '']","['14,956', '']","['7,675', '']"
12675,r045,All institutions -> Stanford U.,All institutions,Stanford U.,2,44,"['189,108', '']","['4,169', '']","['8,730', '']","['135,024', '']","['395', '']","['6,417', '']","['1,884', '']","['5,871', '']","['80', '']","['18,634', '']","['7,904', '']"
12675,r046,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,45,"['188,985', '']","['489', '']","['336', '']","['175,146', '']","['175', '']","['3,559', '']","['742', '']","['751', '']","['65', '']","['2,421', '']","['5,301', '']"
12675,r047,All institutions -> U. Delaware,All institutions,U. Delaware,2,46,"['188,645', '']","['7,582', '']","['4,360', '']","['44,083', '']","['4,661', '']","['26,156', '']","['5,135', '']","['17,508', '']","['8,460', '']","['54,565', '']","['16,135', '']"
12675,r048,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,47,"['185,586', '']","['2,103', '']","['547', '']","['120,992', '']","['792', '']","['5,112', '']","['2,634', '']","['3,697', '']","['381', '']","['28,734', '']","['20,594', '']"
12675,r049,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,48,"['184,658', '']","['0', '']","['0', '']","['163,505', '']","['0', '']","['730', '']","['3,697', '']","['1', '']","['0', '']","['10,778', '']","['5,947', '']"
12675,r050,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,49,"['179,590', '']","['8,449', '']","['1,367', '']","['67,770', '']","['3,965', '']","['6,013', '']","['1,837', '']","['6,376', '']","['0', '']","['75,591', '']","['8,222', '']"
12675,r051,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>b</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>b</sup>",2,50,"['177,595', '']","['4,632', '']","['1,703', '']","['93,102', '']","['2,080', '']","['8,230', '']","['5,523', '']","['6,385', '']","['546', '']","['23,762', '']","['31,632', '']"
12675,r052,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,51,"['169,611', '']","['3,254', '']","['15,847', '']","['55,382', '']","['2,011', '']","['9,721', '']","['2,298', '']","['10,551', '']","['0', '']","['23,018', '']","['47,529', '']"
12675,r053,All institutions -> Florida State U.,All institutions,Florida State U.,2,52,"['166,809', '']","['6,636', '']","['7,100', '']","['31,483', '']","['5,484', '']","['17,282', '']","['7,826', '']","['15,852', '']","['4,146', '']","['14,828', '']","['56,172', '']"
12675,r054,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,53,"['166,114', '']","['12,594', '']","['5,598', '']","['50,450', '']","['5,889', '']","['14,192', '']","['4,666', '']","['18,829', '']","['2,082', '']","['10,508', '']","['41,306', '']"
12675,r055,All institutions -> Johns Hopkins U.<sup>c</sup>,All institutions,Johns Hopkins U.<sup>c</sup>,2,54,"['164,758', '']","['7,325', 'i']","['3,873', 'i']","['94,579', 'i']","['5,267', 'i']","['10,566', 'i']","['601', 'i']","['356', 'i']","['1,909', 'i']","['40,156', 'i']","['126', 'i']"
12675,r056,All institutions -> U. South Florida,All institutions,U. South Florida,2,55,"['160,703', '']","['7,487', '']","['7,340', '']","['59,613', '']","['1,867', '']","['5,742', '']","['4,239', '']","['13,067', '']","['956', '']","['21,267', '']","['39,125', '']"
12675,r057,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,56,"['158,846', '']","['2,865', '']","['595', '']","['105,994', '']","['2,441', '']","['7,365', '']","['2,195', '']","['6,482', '']","['9,383', '']","['14,366', '']","['7,160', '']"
12675,r058,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,57,"['158,454', '']","['3,460', '']","['2,619', '']","['49,633', '']","['3,446', '']","['10,211', '']","['2,432', '']","['2,585', '']","['2,061', '']","['45,785', '']","['36,222', '']"
12675,r059,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,58,"['156,614', '']","['1,674', '']","['24,123', '']","['51,861', '']","['5,466', '']","['20,003', '']","['427', '']","['1,176', '']","['11,976', '']","['31,718', '']","['8,190', '']"
12675,r060,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,59,"['156,282', '']","['2,977', '']","['1,711', '']","['55,060', '']","['7,633', '']","['7,405', '']","['2,159', '']","['4,634', '']","['189', '']","['47,937', '']","['26,577', '']"
12675,r061,All institutions -> U. Kansas,All institutions,U. Kansas,2,60,"['152,432', '']","['1,404', '']","['7,220', '']","['85,923', '']","['136', '']","['4,254', '']","['2,808', '']","['559', '']","['11,402', '']","['4,859', '']","['33,867', '']"
12675,r062,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,61,"['151,783', '']","['2,146', '']","['1,363', '']","['54,720', '']","['2,315', '']","['8,182', '']","['2,539', '']","['8,135', '']","['11,889', '']","['31,628', '']","['28,866', '']"
12675,r063,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,62,"['151,066', '']","['2,185', '']","['1,406', '']","['106,473', '']","['119', '']","['900', '']","['767', '']","['2,002', '']","['13,549', '']","['16,467', '']","['7,198', '']"
12675,r064,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,63,"['150,288', '']","['6,791', '']","['4,697', '']","['83,071', '']","['3,665', '']","['6,241', '']","['377', '']","['2,438', '']","['4,035', '']","['36,010', '']","['2,963', '']"
12675,r065,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,64,"['147,069', '']","['0', '']","['0', '']","['147,069', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12675,r066,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,65,"['146,451', '']","['0', '']","['0', '']","['146,451', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12675,r067,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,66,"['146,211', '']","['72', '']","['122', '']","['84,432', '']","['147', '']","['46,949', '']","['1,479', '']","['1,449', '']","['256', '']","['2,902', '']","['8,403', '']"
12675,r068,All institutions -> Princeton U.,All institutions,Princeton U.,2,67,"['144,341', '']","['7,815', '']","['4,133', '']","['36,074', '']","['5,268', '']","['29,016', '']","['2,575', '']","['32,817', '']","['0', '']","['19,939', '']","['6,704', '']"
12675,r069,All institutions -> George Washington U.,All institutions,George Washington U.,2,68,"['141,746', '']","['6,678', '']","['442', '']","['34,534', '']","['1,379', '']","['2,928', '']","['1,586', '']","['17,218', '']","['7,823', '']","['13,257', '']","['55,901', '']"
12675,r070,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,69,"['132,261', '']","['6,310', '']","['1,253', '']","['73,056', '']","['2,028', '']","['6,107', '']","['4,221', '']","['6,027', '']","['330', '']","['19,738', '']","['13,191', '']"
12675,r071,All institutions -> U. Miami,All institutions,U. Miami,2,70,"['128,438', '']","['780', '']","['5,643', '']","['106,759', '']","['342', '']","['1,128', '']","['2,765', '']","['1,067', '']","['297', '']","['2,751', '']","['6,906', '']"
12675,r072,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,71,"['128,082', '']","['35,662', '']","['3', '']","['5,431', '']","['9,740', '']","['10,179', '']","['1,171', '']","['9,165', '']","['1,537', '']","['38,947', '']","['16,247', '']"
12675,r073,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,72,"['125,390', '']","['4,309', '']","['10,231', '']","['86,806', '']","['231', '']","['1,916', '']","['613', '']","['2,104', '']","['926', '']","['12,898', '']","['5,356', '']"
12675,r074,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,73,"['125,011', '']","['3,741', '']","['942', '']","['36,893', '']","['1,453', '']","['7,711', '']","['7,028', '']","['23,023', '']","['0', '']","['0', '']","['44,220', '']"
12675,r075,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,74,"['124,314', '']","['3,027', '']","['2,033', '']","['40,298', '']","['3,892', '']","['5,599', '']","['4,694', '']","['6,643', '']","['7,225', '']","['17,525', '']","['33,378', '']"
12675,r076,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,75,"['124,197', '']","['6,563', '']","['1,745', '']","['72,802', '']","['1,369', '']","['4,750', '']","['1,452', '']","['1,963', '']","['2,448', '']","['25,973', '']","['5,132', '']"
12675,r077,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,76,"['122,202', '']","['3,367', '']","['3,544', '']","['35,771', '']","['3,291', '']","['8,639', '']","['5,844', '']","['7,858', '']","['0', '']","['17,670', '']","['36,218', '']"
12675,r078,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,77,"['119,863', '']","['1,674', '']","['6,651', '']","['78,690', '']","['450', '']","['5,452', '']","['320', '']","['5,365', '']","['0', '']","['9,214', '']","['12,047', '']"
12675,r079,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,78,"['117,252', '']","['1,864', '']","['3,547', '']","['65,190', '']","['680', '']","['3,235', '']","['9,005', '']","['4,740', '']","['2,430', '']","['20,358', '']","['6,203', '']"
12675,r080,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,79,"['115,906', '']","['8,447', '']","['0', '']","['10,199', '']","['2,111', '']","['20,794', '']","['1,050', '']","['5,978', '']","['5,243', '']","['39,057', '']","['23,027', '']"
12675,r081,All institutions -> Florida International U.,All institutions,Florida International U.,2,80,"['115,737', '']","['7,218', '']","['8,263', '']","['32,083', '']","['2,959', '']","['11,413', '']","['8,187', '']","['10,971', '']","['1,499', '']","['14,590', '']","['18,554', '']"
12675,r082,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,81,"['113,726', '']","['0', '']","['0', '']","['112,076', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,650', '']","['0', '']"
12675,r083,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,82,"['110,716', '']","['1,328', '']","['4,988', '']","['33,249', '']","['2,891', '']","['2,785', '']","['4,556', '']","['10,383', '']","['8', '']","['15,578', '']","['34,950', '']"
12675,r084,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,83,"['110,106', '']","['0', 'i']","['0', 'i']","['110,106', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12675,r085,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,84,"['108,685', '']","['6,140', '']","['2,069', '']","['7,999', '']","['2,481', '']","['8,073', '']","['2,493', '']","['9,868', '']","['265', '']","['12,823', '']","['56,474', '']"
12675,r086,All institutions -> Clemson U.,All institutions,Clemson U.,2,85,"['100,954', '']","['3,423', '']","['0', '']","['27,289', '']","['613', '']","['3,106', '']","['699', '']","['1,191', '']","['0', '']","['23,360', '']","['41,273', '']"
12675,r087,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,86,"['99,661', '']","['4,891', '']","['833', '']","['17,858', '']","['4,810', '']","['4,972', '']","['2,759', '']","['9,076', '']","['67', '']","['10,018', '']","['44,377', '']"
12675,r088,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,87,"['99,427', '']","['7,849', '']","['3,032', '']","['18,111', '']","['1,875', '']","['13,899', '']","['3,670', '']","['5,673', '']","['4,840', '']","['18,156', '']","['22,322', '']"
12675,r089,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,88,"['96,213', '']","['5,317', '']","['1,307', '']","['12,133', '']","['2,923', '']","['8,524', '']","['5,611', '']","['19,833', '']","['0', '']","['23,670', '']","['16,895', '']"
12675,r090,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,89,"['92,936', '']","['1,765', '']","['11,718', '']","['43,013', '']","['2,251', '']","['9,422', '']","['1,541', '']","['1,712', '']","['11,934', '']","['5,508', '']","['4,072', '']"
12675,r091,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,90,"['92,314', '']","['512', '']","['2,112', '']","['53,882', '']","['239', '']","['4,302', '']","['759', '']","['2,305', '']","['724', '']","['22,376', '']","['5,103', '']"
12675,r092,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,91,"['90,429', '']","['8,927', '']","['1,254', '']","['28,837', '']","['934', '']","['7,944', '']","['2,768', '']","['3,148', '']","['705', '']","['25,285', '']","['10,627', '']"
12675,r093,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,92,"['88,281', '']","['0', '']","['0', '']","['79,763', '']","['0', '']","['0', '']","['8,518', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12675,r094,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,93,"['87,408', '']","['1,434', '']","['0', '']","['47,065', '']","['663', '']","['3,954', '']","['268', '']","['9,513', '']","['1,680', '']","['0', '']","['22,831', '']"
12675,r095,All institutions -> U. Vermont,All institutions,U. Vermont,2,94,"['85,988', '']","['2,075', '']","['910', '']","['48,994', '']","['1,609', '']","['1,892', '']","['2,519', '']","['6,031', '']","['1,329', '']","['6,971', '']","['13,658', '']"
12675,r096,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,95,"['84,563', '']","['0', '']","['0', '']","['84,563', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12675,r097,All institutions -> U. Houston,All institutions,U. Houston,2,96,"['84,315', '']","['2,248', '']","['3,051', '']","['14,412', '']","['2,957', '']","['13,148', '']","['4,775', '']","['2,505', '']","['21', '']","['23,265', '']","['17,933', '']"
12675,r098,All institutions -> Washington State U.,All institutions,Washington State U.,2,97,"['84,199', '']","['706', '']","['1,573', '']","['46,994', '']","['118', '']","['6,740', '']","['1,218', '']","['2,286', '']","['435', '']","['13,644', '']","['10,485', '']"
12675,r099,All institutions -> Texas State U.,All institutions,Texas State U.,2,98,"['83,686', '']","['4,102', '']","['3,521', '']","['11,600', '']","['1,929', '']","['2,325', '']","['165', '']","['6,443', '']","['4,156', '']","['6,297', '']","['43,148', '']"
12675,r100,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,99,"['83,470', '']","['267', '']","['7,784', '']","['25,304', '']","['1,242', '']","['3,012', '']","['1,890', '']","['3,486', '']","['3,205', '']","['21,581', '']","['15,699', '']"
12675,r101,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,100,"['81,552', '']","['0', '']","['0', '']","['81,552', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12675,r102,All institutions -> Temple U.,All institutions,Temple U.,2,101,"['81,497', '']","['767', '']","['350', '']","['66,627', '']","['253', '']","['2,764', '']","['1,561', '']","['870', '']","['583', '']","['2,799', '']","['4,923', '']"
12675,r103,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,102,"['81,136', '']","['701', '']","['118', '']","['54,793', '']","['220', '']","['7,033', '']","['696', '']","['1,010', '']","['8,010', '']","['4,562', '']","['3,993', '']"
12675,r104,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,103,"['80,506', '']","['923', '']","['0', '']","['67,788', '']","['68', '']","['268', '']","['68', '']","['900', '']","['0', '']","['9,792', '']","['699', '']"
