table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
12684,r011,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,10,"['1,398,078', '']","['916,735', '']","['11,421', '']","['315,634', '']","['43,372', '']","['64,516', '']","['46,400', '']"
12684,r012,All institutions -> U. Maryland<sup>a</sup>,All institutions,U. Maryland<sup>a</sup>,2,11,"['1,385,302', '']","['825,546', '']","['57,007', '']","['401,833', '']","['37,011', '']","['54,377', '']","['9,528', '']"
12684,r013,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,12,"['1,320,183', '']","['702,483', '']","['76,395', '']","['386,198', '']","['55,081', '']","['40,764', '']","['59,262', '']"
12684,r014,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,13,"['1,277,814', '']","['546,481', '']","['251,300', '']","['353,916', '']","['37,390', '']","['53,710', '']","['35,017', '']"
12684,r015,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,14,"['1,255,190', '']","['259,285', '']","['300,907', '']","['256,545', '']","['248,261', '']","['38,163', '']","['152,029', '']"
12684,r016,All institutions -> U. Florida,All institutions,U. Florida,2,15,"['1,250,201', '']","['529,391', '']","['193,910', '']","['389,065', '']","['42,055', '']","['58,010', '']","['37,770', '']"
12684,r017,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,16,"['1,206,793', '']","['781,303', '']","['49,379', '']","['265,205', '']","['29,300', '']","['29,539', '']","['52,067', '']"
12684,r018,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,17,"['1,076,754', '']","['496,298', '']","['47,005', '']","['242,494', '']","['75,493', '']","['188,887', '']","['26,577', '']"
12684,r019,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,18,"['1,035,838', '']","['621,223', '']","['37,601', '']","['235,987', '']","['79,753', '']","['52,764', '']","['8,510', '']"
12684,r020,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,19,"['962,399', '']","['494,847', '']","['78,096', '']","['244,082', '']","['55,403', '']","['48,643', '']","['41,328', '']"
12684,r021,All institutions -> U. Arizona,All institutions,U. Arizona,2,20,"['955,424', '']","['434,700', '']","['37,173', '']","['304,671', '']","['25,328', '']","['31,154', '']","['122,398', '']"
12684,r022,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,21,"['903,779', '']","['340,880', '']","['102,208', '']","['310,531', '']","['24,693', '']","['99,781', '']","['25,686', '']"
12684,r023,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,22,"['853,056', '']","['432,223', '']","['5,804', '']","['303,085', '']","['36,938', '']","['69,773', '']","['5,233', '']"
12684,r024,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,23,"['844,570', '']","['385,738', '']","['42,119', '']","['267,313', '']","['78,298', '']","['31,453', '']","['39,649', '']"
12684,r025,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,24,"['844,076', '']","['435,564', '']","['46,353', '']","['300,588', '']","['18,603', '']","['22,693', '']","['20,275', '']"
12684,r026,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,25,"['831,719', '']","['400,930', '']","['117,514', '']","['207,008', '']","['37,495', '']","['64,220', '']","['4,552', '']"
12684,r027,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,26,"['821,023', '']","['460,491', '']","['24,473', '']","['234,686', '']","['44,275', '']","['35,768', '']","['21,330', '']"
12684,r028,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,27,"['800,391', '']","['336,126', '']","['95,710', '']","['191,493', '']","['46,325', '']","['66,076', '']","['64,661', '']"
12684,r029,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,28,"['780,479', '']","['451,880', '']","['14,884', '']","['184,658', '']","['74,171', '']","['36,533', '']","['18,353', '']"
12684,r030,All institutions -> U. Utah,All institutions,U. Utah,2,29,"['723,713', '']","['416,079', '']","['4,670', '']","['214,320', '']","['48,761', '']","['35,413', '']","['4,470', '']"
12684,r031,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,30,"['714,457', '']","['354,748', '']","['13,101', '']","['214,946', '']","['31,588', '']","['31,392', '']","['68,682', '']"
12684,r032,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,31,"['698,642', '']","['391,943', '']","['7,782', '']","['185,586', '']","['49,685', '']","['44,304', '']","['19,342', '']"
12684,r033,All institutions -> U. Colorado Anschutz Medical Campus,All institutions,U. Colorado Anschutz Medical Campus,2,32,"['686,026', '']","['474,523', '']","['28,973', '']","['52,000', '']","['59,129', '']","['51,546', '']","['19,855', '']"
12684,r034,All institutions -> U. Iowa,All institutions,U. Iowa,2,33,"['662,134', '']","['331,824', '']","['7,627', '']","['228,803', '']","['34,039', '']","['24,365', '']","['35,476', '']"
12684,r035,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,34,"['651,924', '']","['538,715', '']","['5,264', '']","['42,462', '']","['15,045', '']","['18,275', '']","['32,163', '']"
12684,r036,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,35,"['633,251', '']","['279,179', '']","['134,547', '']","['150,288', '']","['64,505', '']","['4,472', '']","['260', '']"
12684,r037,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>b</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>b</sup>",2,36,"['617,372', '']","['280,120', '']","['76,042', '']","['177,595', '']","['32,720', '']","['27,961', '']","['22,934', '']"
12684,r038,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,37,"['609,614', '']","['335,393', '']","['19,360', '']","['132,261', '']","['46,182', '']","['33,514', '']","['42,904', '']"
12684,r039,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,38,"['598,113', '']","['282,152', '']","['78,279', '']","['179,590', '']","['35,761', '']","['13,021', '']","['9,310', '']"
12684,r040,All institutions -> U. Georgia,All institutions,U. Georgia,2,39,"['570,956', '']","['221,804', '']","['61,887', '']","['257,757', '']","['12,988', '']","['11,982', '']","['4,538', '']"
12684,r041,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,40,"['517,742', '']","['374,043', '']","['1,348', '']","['48,537', '']","['53,139', '']","['40,419', '']","['256', '']"
12684,r042,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,41,"['504,005', '']","['265,543', '']","['34,829', '']","['151,066', '']","['11,737', '']","['12,511', '']","['28,319', '']"
12684,r043,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,42,"['498,073', '']","['354,401', '']","['22,951', '']","['75,358', '']","['13,597', '']","['21,049', '']","['10,717', '']"
12684,r044,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,43,"['496,441', '']","['403,671', '']","['0', '']","['88,281', '']","['0', '']","['4,489', '']","['0', '']"
12684,r045,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,44,"['492,936', '']","['274,424', '']","['9,293', '']","['158,846', '']","['9,469', '']","['30,905', '']","['9,999', '']"
12684,r046,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,45,"['479,930', '']","['184,852', '']","['47,846', '']","['207,023', '']","['22,681', '']","['17,458', '']","['70', '']"
12684,r047,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,46,"['471,569', '']","['257,857', '']","['32,647', '']","['124,197', '']","['20,309', '']","['29,292', '']","['7,267', '']"
12684,r048,All institutions -> U. Kansas,All institutions,U. Kansas,2,47,"['466,222', '']","['211,111', '']","['44,851', '']","['152,432', '']","['30,988', '']","['13,436', '']","['13,404', '']"
12684,r049,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,48,"['462,435', '']","['217,091', '']","['65,868', '']","['146,211', '']","['15,816', '']","['11,225', '']","['6,224', '']"
12684,r050,All institutions -> U. South Florida,All institutions,U. South Florida,2,49,"['461,390', '']","['242,224', '']","['25,735', '']","['160,703', '']","['13,502', '']","['16,015', '']","['3,211', '']"
12684,r051,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,50,"['436,964', '']","['219,964', '']","['22,816', '']","['169,611', '']","['12,753', '']","['10,096', '']","['1,724', '']"
12684,r052,All institutions -> U. Delaware,All institutions,U. Delaware,2,51,"['428,128', '']","['202,469', '']","['13,161', '']","['188,645', '']","['5,204', '']","['8,191', '']","['10,458', '']"
12684,r053,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,52,"['420,823', '']","['195,394', '']","['34,183', '']","['156,282', '']","['21,246', '']","['13,084', '']","['634', '']"
12684,r054,All institutions -> Florida State U.,All institutions,Florida State U.,2,53,"['414,463', '']","['195,323', '']","['36,977', '']","['166,809', '']","['5,614', '']","['3,466', '']","['6,274', '']"
12684,r055,All institutions -> Utah State U.,All institutions,Utah State U.,2,54,"['401,437', '']","['322,336', '']","['27,831', '']","['30,207', '']","['9,204', '']","['813', '']","['11,046', '']"
12684,r056,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,55,"['390,165', '']","['238,701', '']","['5,973', '']","['117,252', '']","['11,251', '']","['12,293', '']","['4,695', '']"
12684,r057,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,56,"['384,268', '']","['127,243', '']","['73,829', '']","['156,614', '']","['14,807', '']","['6,295', '']","['5,480', '']"
12684,r058,All institutions -> Washington State U.,All institutions,Washington State U.,2,57,"['378,744', '']","['207,086', '']","['61,333', '']","['84,199', '']","['12,077', '']","['12,411', '']","['1,638', '']"
12684,r059,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,58,"['374,105', '']","['197,759', '']","['48,815', '']","['66,008', '']","['17,466', '']","['34,341', '']","['9,716', '']"
12684,r060,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,59,"['366,848', '']","['142,371', '']","['19,008', '']","['33,911', '']","['171,010', '']","['504', '']","['44', '']"
12684,r061,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,60,"['349,273', '']","['125,783', '']","['34,950', '']","['158,454', '']","['11,570', '']","['5,092', '']","['13,424', '']"
12684,r062,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,61,"['338,847', '']","['153,637', '']","['13,175', '']","['151,783', '']","['7,899', '']","['7,696', '']","['4,657', '']"
12684,r063,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,62,"['337,985', '']","['222,169', '']","['57,839', '']","['30,449', '']","['9,154', '']","['3,260', '']","['15,114', '']"
12684,r064,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,63,"['333,826', '']","['168,957', '']","['7,944', '']","['110,106', '']","['26,042', '']","['8,152', '']","['12,625', '']"
12684,r065,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,64,"['326,731', '']","['223,490', '']","['2,975', '']","['50,479', '']","['21,942', '']","['20,295', '']","['7,550', '']"
12684,r066,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,65,"['324,531', '']","['192,448', '']","['15,436', '']","['92,936', '']","['10,779', '']","['10,329', '']","['2,603', '']"
12684,r067,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,66,"['319,684', '']","['150,804', '']","['92,674', '']","['63,773', '']","['3,140', '']","['7,858', '']","['1,435', '']"
12684,r068,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,67,"['316,026', '']","['205,351', '']","['7,072', '']","['79,298', '']","['5,469', '']","['16,855', '']","['1,981', '']"
12684,r069,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,68,"['313,143', '']","['192,205', '']","['17,555', '']","['78,084', '']","['3,390', '']","['20,472', '']","['1,437', '']"
12684,r070,All institutions -> Florida International U.,All institutions,Florida International U.,2,69,"['306,434', '']","['156,381', '']","['21,887', '']","['115,737', '']","['3,019', '']","['7,971', '']","['1,439', '']"
12684,r071,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,70,"['305,483', '']","['179,896', '']","['7,230', '']","['65,230', '']","['14,790', '']","['27,455', '']","['10,882', '']"
12684,r072,All institutions -> Temple U.,All institutions,Temple U.,2,71,"['292,029', '']","['154,516', '']","['6,867', '']","['81,497', '']","['25,150', '']","['16,517', '']","['7,482', '']"
12684,r073,All institutions -> Clemson U.,All institutions,Clemson U.,2,72,"['286,503', '']","['129,955', '']","['29,268', '']","['100,954', '']","['21,139', '']","['5,110', '']","['77', '']"
12684,r074,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,73,"['284,677', '']","['34,393', '']","['31,886', '']","['25,429', '']","['188,351', '']","['181', '']","['4,437', '']"
12684,r075,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,74,"['281,078', '']","['143,730', '']","['30,582', '']","['70,676', '']","['10,393', '']","['25,514', '']","['183', '']"
12684,r076,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,75,"['268,657', '']","['138,849', '']","['11,465', '']","['90,429', '']","['9,220', '']","['12,373', '']","['6,321', '']"
12684,r077,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,76,"['262,207', '']","['124,330', '']","['13,916', '']","['110,716', '']","['3,629', '']","['7,960', '']","['1,656', '']"
12684,r078,All institutions -> George Mason U.,All institutions,George Mason U.,2,77,"['252,239', '']","['125,437', '']","['4,311', '']","['66,769', '']","['8,346', '']","['40,831', '']","['6,545', '']"
12684,r079,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,78,"['250,911', '']","['128,521', '']","['6,525', '']","['81,136', '']","['5,339', '']","['25,618', '']","['3,772', '']"
12684,r080,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,79,"['247,259', '']","['124,256', '']","['5,893', '']","['99,427', '']","['9,659', '']","['3,642', '']","['4,382', '']"
12684,r081,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,80,"['246,173', '']","['114,708', '']","['11,687', '']","['92,314', '']","['4,977', '']","['2,874', '']","['19,613', '']"
12684,r082,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,81,"['240,107', '']","['58,922', '']","['28,095', '']","['122,202', '']","['15,461', '']","['14,994', '']","['433', '']"
12684,r083,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,82,"['237,493', '']","['91,331', '']","['4,392', '']","['125,011', '']","['3,269', '']","['12,131', '']","['1,359', '']"
12684,r084,All institutions -> U. Vermont,All institutions,U. Vermont,2,83,"['233,806', '']","['128,645', '']","['632', '']","['85,988', '']","['4,622', '']","['7,305', '']","['6,614', '']"
12684,r085,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,84,"['233,192', '']","['150,272', '']","['7,479', '']","['58,807', '']","['6,138', '']","['10,496', '']","['0', '']"
12684,r086,All institutions -> U. Houston,All institutions,U. Houston,2,85,"['231,942', '']","['99,450', '']","['28,641', '']","['84,315', '']","['8,565', '']","['6,492', '']","['4,479', '']"
12684,r087,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,86,"['229,682', '']","['142,965', '']","['18,379', '']","['59,067', '']","['956', '']","['4,403', '']","['3,912', '']"
12684,r088,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,87,"['226,498', '']","['64,098', '']","['24,323', '']","['124,314', '']","['12,528', '']","['773', '']","['462', '']"
12684,r089,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,88,"['225,924', '']","['84,898', '']","['11,605', '']","['46,907', '']","['82,197', '']","['317', '']","['0', '']"
12684,r090,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,89,"['223,683', '']","['152,377', '']","['1,031', '']","['52,786', '']","['8,471', '']","['7,984', '']","['1,034', '']"
12684,r091,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,90,"['221,525', '']","['82,164', '']","['41,687', '']","['72,849', '']","['7,368', '']","['7,514', '']","['9,943', '']"
12684,r092,All institutions -> U. Louisville,All institutions,U. Louisville,2,91,"['220,568', '']","['100,890', '']","['8,924', '']","['73,255', '']","['9,580', '']","['6,261', '']","['21,658', '']"
12684,r093,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,92,"['218,041', '']","['156,702', '']","['7,674', '']","['42,733', '']","['5,505', '']","['2,814', '']","['2,613', '']"
12684,r094,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,93,"['217,992', '']","['82,610', '']","['43,122', '']","['73,427', '']","['7,647', '']","['9,860', '']","['1,326', '']"
12684,r095,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,94,"['214,802', '']","['120,524', '']","['10,655', '']","['55,114', '']","['7,288', '']","['10,826', '']","['10,395', '']"
12684,r096,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,95,"['209,409', '']","['94,483', '']","['13,854', '']","['84,563', '']","['5,274', '']","['6,102', '']","['5,133', '']"
12684,r097,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,96,"['203,883', '']","['112,847', '']","['6,863', '']","['51,368', '']","['7,591', '']","['18,454', '']","['6,760', '']"
12684,r098,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,97,"['190,330', '']","['53,339', '']","['51,819', '']","['76,422', '']","['1,292', '']","['1,215', '']","['6,243', '']"
12684,r099,All institutions -> U. Maine,All institutions,U. Maine,2,98,"['188,690', '']","['92,870', '']","['17,694', '']","['67,941', '']","['5,043', '']","['3,260', '']","['1,882', '']"
12684,r100,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,99,"['188,505', '']","['83,603', '']","['7,744', '']","['83,470', '']","['2,666', '']","['1,926', '']","['9,096', '']"
12684,r101,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,100,"['184,880', '']","['86,244', '']","['16,660', '']","['77,554', '']","['1,973', '']","['1,753', '']","['696', '']"
12684,r102,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,101,"['182,195', '']","['65,890', '']","['46,885', '']","['50,685', '']","['17,438', '']","['955', '']","['342', '']"
12684,r103,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,102,"['172,176', '']","['85,186', '']","['10,670', '']","['68,074', '']","['3,311', '']","['4,583', '']","['352', '']"
12684,r104,All institutions -> U. Oregon,All institutions,U. Oregon,2,103,"['164,500', '']","['100,265', '']","['1,674', '']","['19,590', '']","['443', '']","['6,634', '']","['35,894', '']"
12684,r105,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,104,"['163,428', '']","['126,040', '']","['5,071', '']","['30,635', '']","['731', '']","['689', '']","['262', '']"
12684,r106,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,105,"['161,078', '']","['70,080', '']","['19,994', '']","['64,230', '']","['1,385', '']","['1,616', '']","['3,773', '']"
12684,r107,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,106,"['158,453', '']","['58,171', '']","['21,583', '']","['67,694', '']","['5,971', '']","['1,988', '']","['3,046', '']"
12684,r108,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,107,"['158,013', '']","['68,045', '']","['6,745', '']","['77,130', '']","['469', '']","['3,666', '']","['1,958', '']"
12684,r109,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,108,"['150,124', '']","['68,467', '']","['7,464', '']","['67,771', '']","['2,848', '']","['1,934', '']","['1,640', '']"
12684,r110,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,109,"['147,265', '']","['56,337', '']","['28,343', '']","['50,435', '']","['5,284', '']","['4,708', '']","['2,158', '']"
12684,r111,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,110,"['146,779', '']","['66,127', '']","['13,085', '']","['38,169', '']","['12,518', '']","['16,383', '']","['497', '']"
12684,r112,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,111,"['145,724', '']","['70,873', '']","['16,687', '']","['44,987', '']","['1,268', '']","['1,770', '']","['10,139', '']"
12684,r113,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,112,"['144,262', '']","['86,573', '']","['8,087', '']","['42,409', '']","['2,469', '']","['3,332', '']","['1,392', '']"
12684,r114,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,113,"['144,013', '']","['102,056', '']","['6,615', '']","['29,165', '']","['2,094', '']","['3,441', '']","['642', '']"
12684,r115,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,114,"['141,685', '']","['31,601', '']","['6,115', '']","['96,213', '']","['4,067', '']","['242', '']","['3,447', '']"
12684,r116,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,115,"['141,671', '']","['62,935', '']","['1,019', '']","['69,881', '']","['927', '']","['4,707', '']","['2,202', '']"
12684,r117,All institutions -> Texas State U.,All institutions,Texas State U.,2,116,"['141,291', '']","['44,297', '']","['4,667', '']","['83,686', '']","['1,378', '']","['7,106', '']","['157', '']"
12684,r118,All institutions -> Augusta U.,All institutions,Augusta U.,2,117,"['139,121', '']","['64,410', '']","['214', '']","['62,558', '']","['4,396', '']","['6,836', '']","['707', '']"
12684,r119,All institutions -> U. Idaho,All institutions,U. Idaho,2,118,"['135,901', '']","['61,531', '']","['47,894', '']","['20,377', '']","['1,846', '']","['852', '']","['3,401', '']"
12684,r120,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,119,"['133,958', '']","['75,490', '']","['1,511', '']","['53,689', '']","['220', '']","['2,498', '']","['550', '']"
12684,r121,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,120,"['130,472', '']","['70,676', '']","['6,816', '']","['34,783', '']","['4,183', '']","['6,814', '']","['7,200', '']"
12684,r122,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,121,"['126,337', '']","['71,764', '']","['24,741', '']","['18,791', '']","['1,873', '']","['3,039', '']","['6,129', '']"
12684,r123,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,122,"['118,735', '']","['100,873', '']","['10,189', '']","['3,375', '']","['3,346', '']","['324', '']","['628', '']"
12684,r124,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,123,"['117,336', '']","['61,413', '']","['4,420', '']","['39,726', '']","['7,554', '']","['2,527', '']","['1,696', '']"
12684,r125,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,124,"['106,665', '']","['30,017', '']","['5,695', '']","['63,577', '']","['1,907', '']","['2,170', '']","['3,299', '']"
12684,r126,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,125,"['104,297', '']","['68,795', '']","['1,804', '']","['14,035', '']","['11,399', '']","['3,388', '']","['4,876', '']"
12684,r127,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,126,"['103,819', '']","['52,102', '']","['1,236', '']","['40,859', '']","['6,632', '']","['968', '']","['2,022', '']"
12684,r128,All institutions -> U. Memphis,All institutions,U. Memphis,2,127,"['100,042', '']","['26,913', '']","['9,680', '']","['58,132', '']","['1,839', '']","['3,273', '']","['205', '']"
12684,r129,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,128,"['98,751', '']","['38,815', '']","['2,536', '']","['51,945', '']","['1,599', '']","['1,096', '']","['2,760', '']"
12684,r130,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,129,"['94,652', '']","['77,660', '']","['3,180', '']","['11,773', '']","['847', '']","['1,003', '']","['189', '']"
12684,r131,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,130,"['92,027', '']","['33,784', '']","['1,922', '']","['52,624', '']","['3,136', '']","['553', '']","['8', '']"
12684,r132,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,131,"['87,941', '']","['56,550', '']","['2,913', '']","['19,420', '']","['3,494', '']","['5,423', '']","['141', '']"
12684,r133,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,132,"['87,648', '']","['39,869', '']","['3,029', '']","['34,236', '']","['3,434', '']","['6,776', '']","['304', '']"
