table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3135,r011,All institutions -> Duke U.,All institutions,Duke U.,2,10,"['1,226,517', '']","['709,705', '']","['498', '']","['154,081', '']","['236,292', '']","['105,775', '']","['20,166', '']"
3135,r012,All institutions -> Stanford U.,All institutions,Stanford U.,2,11,"['1,204,116', '']","['738,957', '']","['38,011', '']","['124,706', '']","['136,065', '']","['159,040', '']","['7,337', '']"
3135,r013,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,12,"['1,153,773', '']","['720,613', '']","['9,455', '']","['293,561', '']","['44,962', '']","['67,773', '']","['17,409', '']"
3135,r014,All institutions -> Cornell U.,All institutions,Cornell U.,2,13,"['1,144,534', '']","['525,182', '']","['92,698', '']","['227,319', '']","['56,461', '']","['118,002', '']","['124,872', '']"
3135,r015,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,14,"['1,096,600', '']","['696,880', '']","['34,241', '']","['279,371', '']","['30,775', '']","['50,561', '']","['4,772', '']"
3135,r016,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,15,"['1,080,951', '']","['677,559', '']","['9,702', '']","['187,204', '']","['25,312', '']","['67,014', '']","['114,160', '']"
3135,r017,All institutions -> Yale U.,All institutions,Yale U.,2,16,"['1,072,309', '']","['576,776', '']","['8,038', '']","['318,201', '']","['74,583', '']","['86,495', '']","['8,216', '']"
3135,r018,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,17,"['1,013,112', '']","['494,549', '']","['79,587', '']","['321,652', '']","['50,423', '']","['40,928', '']","['25,973', '']"
3135,r019,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,18,"['1,009,466', '']","['489,345', '']","['2,713', '']","['116,760', '']","['196,810', '']","['107,962', '']","['95,876', '']"
3135,r020,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,19,"['1,003,615', '']","['736,536', '']","['7,977', '']","['74,951', '']","['78,227', '']","['103,544', '']","['2,380', '']"
3135,r021,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,20,"['969,496', '']","['176,156', '']","['258,019', '']","['214,509', '']","['156,237', '']","['28,010', '']","['136,565', '']"
3135,r022,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,21,"['960,167', '']","['716,207', '']","['92,591', '']","['70,898', '']","['66,782', '']","['13,392', '']","['297', '']"
3135,r023,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,22,"['952,156', '']","['359,609', '']","['190,465', '']","['274,537', '']","['41,351', '']","['59,798', '']","['26,396', '']"
3135,r024,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,23,"['949,679', '']","['600,489', '']","['51,658', '']","['207,208', '']","['32,949', '']","['56,184', '']","['1,191', '']"
3135,r025,All institutions -> New York U.,All institutions,New York U.,2,24,"['934,720', '']","['436,850', '']","['22,939', '']","['229,172', '']","['50,280', '']","['80,137', '']","['115,342', '']"
3135,r026,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,25,"['929,250', '']","['497,651', '']","['62,752', '']","['136,923', '']","['157,885', '']","['49,679', '']","['24,360', '']"
3135,r027,All institutions -> U. Florida,All institutions,U. Florida,2,26,"['928,639', '']","['387,906', '']","['162,626', '']","['257,870', '']","['36,623', '']","['47,629', '']","['35,985', '']"
3135,r028,All institutions -> U. Southern California,All institutions,U. Southern California,2,27,"['909,683', '']","['543,607', '']","['13,301', '']","['189,168', '']","['47,241', '']","['50,917', '']","['65,449', '']"
3135,r029,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,28,"['887,088', '']","['543,508', '']","['963', '']","['157,727', '']","['96,311', '']","['87,106', '']","['1,473', '']"
3135,r030,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,29,"['857,069', '']","['502,300', '']","['14', '']","['243,099', '']","['53,528', '']","['50,647', '']","['7,481', '']"
3135,r031,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,30,"['804,282', '']","['374,707', '']","['66,894', '']","['206,406', '']","['51,284', '']","['47,250', '']","['57,741', '']"
3135,r032,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,31,"['802,931', '']","['347,601', '']","['35,002', '']","['166,865', '']","['75,009', '']","['128,481', '']","['49,973', '']"
3135,r033,All institutions -> Emory U.,All institutions,Emory U.,2,32,"['794,928', '']","['424,461', '']","['5,392', '']","['239,403', '']","['50,408', '']","['72,787', '']","['2,477', '']"
3135,r034,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,33,"['776,937', '']","['492,808', '']","['1,268', '']","['184,711', '']","['60,971', '']","['34,258', '']","['2,921', '']"
3135,r035,All institutions -> U. Arizona,All institutions,U. Arizona,2,34,"['734,270', '']","['327,025', '']","['26,071', '']","['220,594', '']","['22,854', '']","['33,423', '']","['104,303', '']"
3135,r036,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,35,"['725,708', '']","['331,148', '']","['48,535', '']","['296,991', '']","['14,207', '']","['19,282', '']","['15,545', '']"
3135,r037,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,36,"['722,241', '']","['443,745', '']","['9,191', '']","['134,825', '']","['69,816', '']","['56,296', '']","['8,368', '']"
3135,r038,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,37,"['696,111', '']","['407,981', '']","['21,573', '']","['144,157', '']","['75,638', '']","['40,388', '']","['6,374', '']"
3135,r039,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,38,"['677,523', '']","['382,206', '']","['25,352', '']","['185,282', '']","['40,128', '']","['24,596', '']","['19,959', '']"
3135,r040,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,39,"['668,157', '']","['308,586', '']","['4,772', '']","['263,300', '']","['26,165', '']","['64,916', '']","['418', '']"
3135,r041,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,40,"['663,927', '']","['249,831', '']","['38,744', '']","['242,643', '']","['60,411', '']","['36,497', '']","['35,801', '']"
3135,r042,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,41,"['657,249', '']","['297,609', '']","['77,809', '']","['131,158', '']","['42,618', '']","['50,510', '']","['57,545', '']"
3135,r043,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,42,"['651,920', '']","['309,354', '']","['32,232', '']","['193,449', '']","['31,149', '']","['85,736', '']","['0', '']"
3135,r044,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,43,"['639,637', '']","['267,087', '']","['36,266', '']","['233,959', '']","['17,112', '']","['61,749', '']","['23,464', '']"
3135,r045,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,44,"['613,938', '']","['276,335', '']","['7,277', '']","['211,202', '']","['25,830', '']","['36,059', '']","['57,235', '']"
3135,r046,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,45,"['607,863', '']","['398,403', '']","['11,434', '']","['106,085', '']","['60,048', '']","['31,893', '']","['0', '']"
3135,r047,All institutions -> U. Utah,All institutions,U. Utah,2,46,"['601,133', '']","['302,585', '']","['6,199', '']","['217,878', '']","['39,084', '']","['31,700', '']","['3,687', '']"
3135,r048,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,47,"['542,732', '']","['353,021', '']","['24,979', '']","['53,541', '']","['50,510', '']","['51,586', '']","['9,095', '']"
3135,r049,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,48,"['541,969', '']","['209,607', '']","['54,131', '']","['221,817', '']","['43,433', '']","['7,097', '']","['5,884', '']"
3135,r050,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,49,"['541,100', '']","['228,945', '']","['123,196', '']","['127,691', '']","['55,085', '']","['5,749', '']","['434', '']"
3135,r051,All institutions -> Boston U.,All institutions,Boston U.,2,50,"['534,205', '']","['318,511', '']","['395', '']","['149,767', '']","['21,793', '']","['41,622', '']","['2,117', '']"
3135,r052,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,51,"['529,796', '']","['252,892', '']","['6,716', '']","['137,969', '']","['40,435', '']","['65,864', '']","['25,920', '']"
3135,r053,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,52,"['513,822', '']","['412,691', '']","['5,171', '']","['30,502', '']","['9,389', '']","['16,767', '']","['39,302', '']"
3135,r054,All institutions -> U. Iowa,All institutions,U. Iowa,2,53,"['508,353', '']","['252,563', '']","['6,290', '']","['207,385', '']","['22,153', '']","['19,962', '']","['0', '']"
3135,r055,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,54,"['496,697', '']","['203,544', '']","['79,363', '']","['68,457', '']","['31,317', '']","['59,096', '']","['54,920', '']"
3135,r056,All institutions -> U. Georgia,All institutions,U. Georgia,2,55,"['477,536', '']","['159,948', '']","['53,931', '']","['225,620', '']","['11,610', '']","['14,581', '']","['11,846', '']"
3135,r057,All institutions -> U. Chicago,All institutions,U. Chicago,2,56,"['459,171', '']","['332,776', '']","['87', '']","['44,762', '']","['40,457', '']","['40,694', '']","['395', '']"
3135,r058,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,57,"['448,967', '']","['217,094', '']","['16,787', '']","['119,130', '']","['26,292', '']","['28,066', '']","['41,598', '']"
3135,r059,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,58,"['438,994', '']","['357,549', '']","['1,771', '']","['44,093', '']","['8,363', '']","['23,865', '']","['3,353', '']"
3135,r060,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,59,"['427,734', '']","['267,122', '']","['4,347', '']","['76,306', '']","['39,161', '']","['40,798', '']","['0', '']"
3135,r061,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,60,"['417,300', '']","['297,808', '']","['0', '']","['95,062', '']","['0', '']","['24,430', '']","['0', '']"
3135,r062,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,61,"['415,629', '']","['298,227', '']","['80', '']","['38,139', '']","['36,000', '']","['42,653', '']","['530', '']"
3135,r063,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,62,"['413,817', '']","['182,983', '']","['22,439', '']","['134,258', '']","['31,802', '']","['23,478', '']","['18,857', '']"
3135,r064,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,63,"['410,581', '']","['192,945', '']","['37,544', '']","['125,639', '']","['11,297', '']","['14,018', '']","['29,138', '']"
3135,r065,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,64,"['399,931', '']","['287,198', '']","['1,367', '']","['42,683', '']","['15,052', '']","['29,267', '']","['24,364', '']"
3135,r066,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,65,"['398,477', '']","['284,482', '']","['18,401', '']","['57,160', '']","['13,089', '']","['17,821', '']","['7,524', '']"
3135,r067,All institutions -> U. Rochester,All institutions,U. Rochester,2,66,"['393,960', '']","['306,551', '']","['2,598', '']","['40,515', '']","['24,370', '']","['15,256', '']","['4,670', '']"
3135,r068,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,67,"['391,325', '']","['181,882', '']","['12,787', '']","['161,641', '']","['15,408', '']","['15,108', '']","['4,499', '']"
3135,r069,All institutions -> Princeton U.,All institutions,Princeton U.,2,68,"['385,739', '']","['193,453', '']","['704', '']","['80,414', '']","['17,701', '']","['55,994', '']","['37,473', '']"
3135,r070,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,69,"['382,949', '']","['208,603', '']","['7,828', '']","['122,535', '']","['13,892', '']","['22,626', '']","['7,465', '']"
3135,r071,All institutions -> Washington State U.,All institutions,Washington State U.,2,70,"['369,333', '']","['158,982', '']","['51,397', '']","['132,121', '']","['13,984', '']","['8,309', '']","['4,540', '']"
3135,r072,All institutions -> U. Miami,All institutions,U. Miami,2,71,"['360,716', '']","['212,023', '']","['12,804', '']","['67,707', '']","['30,997', '']","['35,782', '']","['1,403', '']"
3135,r073,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,72,"['359,720', '']","['197,978', '']","['2,593', '']","['107,841', '']","['36,414', '']","['7,887', '']","['7,007', '']"
3135,r074,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,73,"['358,474', '']","['147,866', '']","['43,041', '']","['129,709', '']","['23,851', '']","['10,679', '']","['3,328', '']"
3135,r075,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,74,"['352,889', '']","['38,245', '']","['189,201', '']","['12,963', '']","['110,306', '']","['1,301', '']","['873', '']"
3135,r076,All institutions -> U. Kansas,All institutions,U. Kansas,2,75,"['352,643', '']","['169,694', '']","['29,122', '']","['107,078', '']","['22,073', '']","['24,168', '']","['508', '']"
3135,r077,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,76,"['351,089', '']","['84,566', '']","['484', '']","['224,310', '']","['7,518', '']","['34,018', '']","['193', '']"
3135,r078,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,77,"['342,142', '']","['154,597', '']","['1,253', '']","['154,896', '']","['6,182', '']","['19,236', '']","['5,978', '']"
3135,r079,All institutions -> Florida State U.,All institutions,Florida State U.,2,78,"['329,205', '']","['149,784', '']","['4,635', '']","['156,893', '']","['2,331', '']","['7,687', '']","['7,875', '']"
3135,r080,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,79,"['316,820', '']","['109,954', '']","['55,969', '']","['118,095', '']","['18,157', '']","['4,893', '']","['9,752', '']"
3135,r081,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,80,"['302,679', '']","['164,855', '']","['35,137', '']","['74,505', '']","['14,954', '']","['9,041', '']","['4,187', '']"
3135,r082,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,81,"['298,824', '']","['202,513', '']","['2,127', '']","['79,274', '']","['2,778', '']","['12,132', '']","['0', '']"
3135,r083,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,82,"['296,497', '']","['88,721', '']","['67,140', '']","['107,220', '']","['12,178', '']","['12,570', '']","['8,668', '']"
3135,r084,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,83,"['295,600', '']","['153,226', '']","['4,779', '']","['94,830', '']","['19,855', '']","['12,380', '']","['10,530', '']"
3135,r085,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,84,"['285,764', '']","['159,220', '']","['7,609', '']","['85,183', '']","['11,802', '']","['15,753', '']","['6,197', '']"
3135,r086,All institutions -> Temple U.,All institutions,Temple U.,2,85,"['284,301', '']","['161,673', '']","['6,508', '']","['72,826', '']","['17,849', '']","['18,392', '']","['7,053', '']"
3135,r087,All institutions -> Utah State U.,All institutions,Utah State U.,2,86,"['283,917', '']","['220,504', '']","['23,310', '']","['24,814', '']","['7,063', '']","['630', '']","['7,596', '']"
3135,r088,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,87,"['281,507', '']","['197,388', '']","['477', '']","['43,238', '']","['16,386', '']","['16,933', '']","['7,085', '']"
3135,r089,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,88,"['280,416', '']","['167,816', '']","['20,016', '']","['76,455', '']","['1,846', '']","['12,675', '']","['1,608', '']"
3135,r090,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,89,"['278,793', '']","['123,252', '']","['6,296', '']","['126,833', '']","['6,551', '']","['7,785', '']","['8,076', '']"
3135,r091,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,90,"['271,525', '']","['132,647', '']","['38,516', '']","['43,586', '']","['20,549', '']","['22,721', '']","['13,506', '']"
3135,r092,All institutions -> George Washington U.,All institutions,George Washington U.,2,91,"['269,799', '']","['155,697', '']","['1,159', '']","['64,471', '']","['4,123', '']","['33,776', '']","['10,573', '']"
3135,r093,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,92,"['264,526', '']","['104,738', '']","['77,562', '']","['68,709', '']","['3,882', '']","['8,220', '']","['1,415', '']"
3135,r094,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,93,"['263,830', '']","['168,571', '']","['47,392', '']","['26,530', '']","['5,833', '']","['2,564', '']","['12,940', '']"
3135,r095,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,94,"['260,813', '']","['144,618', '']","['12,674', '']","['85,067', '']","['5,739', '']","['9,305', '']","['3,410', '']"
3135,r096,All institutions -> Brown U.,All institutions,Brown U.,2,95,"['256,954', '']","['178,460', '']","['33', '']","['53,599', '']","['3,893', '']","['15,371', '']","['5,598', '']"
3135,r097,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,96,"['255,648', '']","['142,293', '']","['27,123', '']","['60,805', '']","['9,959', '']","['15,468', '']","['0', '']"
3135,r098,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,97,"['247,693', '']","['123,434', '']","['14,104', '']","['98,238', '']","['6,142', '']","['2,731', '']","['3,044', '']"
3135,r099,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,98,"['244,752', '']","['119,036', '']","['621', '']","['77,429', '']","['22,323', '']","['18,986', '']","['6,357', '']"
3135,r100,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,99,"['244,217', '']","['118,043', '']","['10,568', '']","['81,510', '']","['6,995', '']","['22,182', '']","['4,919', '']"
3135,r101,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,100,"['243,778', '']","['118,517', '']","['4,592', '']","['49,052', '']","['19,264', '']","['32,192', '']","['20,161', '']"
3135,r102,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,101,"['240,960', '']","['94,050', '']","['1,844', '']","['66,400', '']","['14,835', '']","['41,846', '']","['21,985', '']"
3135,r103,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,102,"['240,078', '']","['106,411', '']","['876', '']","['89,308', '']","['9,451', '']","['15,648', '']","['18,384', '']"
3135,r104,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,103,"['239,696', '']","['159,940', '']","['5,610', '']","['58,200', '']","['2,115', '']","['12,230', '']","['1,601', '']"
3135,r105,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,104,"['238,933', '']","['165,702', '']","['14,549', '']","['22,580', '']","['13,689', '']","['14,009', '']","['8,404', '']"
3135,r106,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,105,"['231,619', '']","['64,333', '']","['31,171', '']","['117,941', '']","['6,232', '']","['1,413', '']","['10,529', '']"
3135,r107,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,106,"['229,143', '']","['184,995', '']","['1,501', '']","['20,634', '']","['1,234', '']","['11,584', '']","['9,195', '']"
3135,r108,All institutions -> Florida International U.,All institutions,Florida International U.,2,107,"['225,864', '']","['96,912', '']","['14,884', '']","['102,581', '']","['1,652', '']","['8,509', '']","['1,326', '']"
3135,r109,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,108,"['225,085', '']","['99,310', '']","['11,312', '']","['86,353', '']","['11,438', '']","['6,768', '']","['9,904', '']"
3135,r110,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,109,"['223,177', '']","['117,359', '']","['12,409', '']","['70,889', '']","['10,026', '']","['8,986', '']","['3,508', '']"
3135,r111,All institutions -> Clemson U.,All institutions,Clemson U.,2,110,"['218,760', '']","['81,080', '']","['24,259', '']","['87,791', '']","['18,812', '']","['6,643', '']","['175', '']"
3135,r112,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,111,"['218,622', '']","['81,269', '']","['37,702', '']","['82,673', '']","['7,099', '']","['7,783', '']","['2,096', '']"
3135,r113,All institutions -> Tufts U.,All institutions,Tufts U.,2,112,"['213,285', '']","['146,630', '']","['1,944', '']","['22,548', '']","['11,123', '']","['27,005', '']","['4,035', '']"
3135,r114,All institutions -> U. Delaware,All institutions,U. Delaware,2,113,"['206,270', '']","['133,020', '']","['12,379', '']","['45,490', '']","['5,944', '']","['4,556', '']","['4,881', '']"
3135,r115,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,114,"['205,940', '']","['102,992', '']","['3,097', '']","['79,622', '']","['5,411', '']","['9,752', '']","['5,066', '']"
3135,r116,All institutions -> Tulane U.,All institutions,Tulane U.,2,115,"['196,933', '']","['104,219', '']","['4,379', '']","['53,333', '']","['4,965', '']","['17,588', '']","['12,449', '']"
3135,r117,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,116,"['195,572', '']","['70,185', '']","['12,443', '']","['99,468', '']","['603', '']","['12,367', '']","['506', '']"
3135,r118,All institutions -> U. Houston,All institutions,U. Houston,2,117,"['195,398', '']","['68,523', '']","['38,963', '']","['65,710', '']","['8,597', '']","['11,270', '']","['2,335', '']"
3135,r119,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,118,"['194,455', '']","['102,604', '']","['12,284', '']","['37,891', '']","['9,896', '']","['15,706', '']","['16,074', '']"
3135,r120,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,119,"['193,923', '']","['35,136', '']","['23,788', '']","['104,700', '']","['16,210', '']","['13,963', '']","['126', '']"
3135,r121,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,120,"['188,483', '']","['96,502', '']","['20,807', '']","['42,551', '']","['8,499', '']","['19,715', '']","['409', '']"
3135,r122,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,121,"['187,512', '']","['82,353', '']","['8,972', '']","['69,819', '']","['5,808', '']","['4,779', '']","['15,781', '']"
3135,r123,All institutions -> George Mason U.,All institutions,George Mason U.,2,122,"['186,267', '']","['96,307', '']","['3,370', '']","['41,291', '']","['8,900', '']","['35,852', '']","['547', '']"
3135,r124,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,123,"['184,276', '']","['39,880', '']","['23,288', '']","['107,127', '']","['13,185', '']","['698', '']","['98', '']"
3135,r125,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,124,"['183,998', '']","['126,762', '']","['1,926', '']","['39,442', '']","['7,629', '']","['7,788', '']","['451', '']"
3135,r126,All institutions -> Rice U.,All institutions,Rice U.,2,125,"['182,564', '']","['83,584', '']","['6,013', '']","['53,316', '']","['10,814', '']","['23,426', '']","['5,411', '']"
3135,r127,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,126,"['181,531', '']","['92,709', '']","['8,784', '']","['65,357', '']","['708', '']","['1,990', '']","['11,983', '']"
3135,r128,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,127,"['180,225', '']","['50,875', '']","['53,643', '']","['61,913', '']","['7,274', '']","['6,123', '']","['397', '']"
3135,r129,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,128,"['177,655', '']","['81,151', '']","['9,195', '']","['52,805', '']","['8,305', '']","['8,609', '']","['17,590', '']"
3135,r130,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,129,"['175,372', '']","['107,806', '']","['5,054', '']","['46,065', '']","['4,639', '']","['11,808', '']","['0', '']"
3135,r131,All institutions -> U. Louisville,All institutions,U. Louisville,2,130,"['173,462', '']","['87,563', '']","['8,114', '']","['48,834', '']","['7,475', '']","['7,880', '']","['13,596', '']"
3135,r132,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,131,"['170,458', '']","['74,816', '']","['3,010', '']","['56,965', '']","['18,910', '']","['9,041', '']","['7,716', '']"
3135,r133,All institutions -> U. Dayton,All institutions,U. Dayton,2,132,"['165,343', '']","['153,328', '']","['3,395', '']","['2,502', '']","['5,356', '']","['648', '']","['114', '']"
3135,r134,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,133,"['161,232', '']","['89,846', '']","['3,268', '']","['55,507', '']","['2,511', '']","['5,099', '']","['5,001', '']"
