table_id,row_id,time_period,gdp_level_1,gdp_level_2,gdp_level_3,gdp_hierarchy_depth,value
8101,r037,1955,R&D/GDP (%),"R&D, by source of funding",Business,3,0.59
8101,r038,1955,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.82
8101,r039,1955,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.04
8101,r040,1956,GDP,Current $billions,,2,449.4
8101,r041,1956,GDP,Constant 2012 $billions,,2,2932.4
8101,r042,1956,GDP,Deflatora (2012 = 1.00000),,2,0.15325
8101,r043,1956,Total R&D,Current $billions,,2,8.5
8101,r044,1956,Total R&D,Constant 2012 $billions,,2,55.5
8101,r045,1956,R&D/GDP (%),Total,,2,1.89
8101,r046,1956,R&D/GDP (%),"R&D, by performer",Business,3,1.4
8101,r047,1956,R&D/GDP (%),"R&D, by performer",Federalb,3,0.38
8101,r048,1956,R&D/GDP (%),"R&D, by performer",Higher education,3,0.09
8101,r049,1956,R&D/GDP (%),"R&D, by performer",Otherc,3,0.03
8101,r050,1956,R&D/GDP (%),"R&D, by source of funding",Business,3,0.74
8101,r051,1956,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.11
8101,r052,1956,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.04
8101,r053,1957,GDP,Current $billions,,2,474.0
8101,r054,1957,GDP,Constant 2012 $billions,,2,2994.1
8101,r055,1957,GDP,Deflatora (2012 = 1.00000),,2,0.15831
8101,r056,1957,Total R&D,Current $billions,,2,9.9
8101,r057,1957,Total R&D,Constant 2012 $billions,,2,62.6
8101,r058,1957,R&D/GDP (%),Total,,2,2.09
8101,r059,1957,R&D/GDP (%),"R&D, by performer",Business,3,1.55
8101,r060,1957,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
8101,r061,1957,R&D/GDP (%),"R&D, by performer",Higher education,3,0.09
8101,r062,1957,R&D/GDP (%),"R&D, by performer",Otherc,3,0.04
8101,r063,1957,R&D/GDP (%),"R&D, by source of funding",Business,3,0.73
8101,r064,1957,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.31
8101,r065,1957,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.04
8101,r066,1958,GDP,Current $billions,,2,481.2
8101,r067,1958,GDP,Constant 2012 $billions,,2,2972.0
8101,r068,1958,GDP,Deflatora (2012 = 1.00000),,2,0.16191
8101,r069,1958,Total R&D,Current $billions,,2,10.9
8101,r070,1958,Total R&D,Constant 2012 $billions,,2,67.4
8101,r071,1958,R&D/GDP (%),Total,,2,2.27
8101,r072,1958,R&D/GDP (%),"R&D, by performer",Business,3,1.68
8101,r073,1958,R&D/GDP (%),"R&D, by performer",Federalb,3,0.45
8101,r074,1958,R&D/GDP (%),"R&D, by performer",Higher education,3,0.1
8101,r075,1958,R&D/GDP (%),"R&D, by performer",Otherc,3,0.04
8101,r076,1958,R&D/GDP (%),"R&D, by source of funding",Business,3,0.77
8101,r077,1958,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.45
8101,r078,1958,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.05
8101,r079,1959,GDP,Current $billions,,2,521.7
8101,r080,1959,GDP,Constant 2012 $billions,,2,3178.2
8101,r081,1959,GDP,Deflatora (2012 = 1.00000),,2,0.16415
8101,r082,1959,Total R&D,Current $billions,,2,12.5
8101,r083,1959,Total R&D,Constant 2012 $billions,,2,76.1
8101,r084,1959,R&D/GDP (%),Total,,2,2.39
8101,r085,1959,R&D/GDP (%),"R&D, by performer",Business,3,1.76
8101,r086,1959,R&D/GDP (%),"R&D, by performer",Federalb,3,0.47
8101,r087,1959,R&D/GDP (%),"R&D, by performer",Higher education,3,0.11
8101,r088,1959,R&D/GDP (%),"R&D, by performer",Otherc,3,0.04
8101,r089,1959,R&D/GDP (%),"R&D, by source of funding",Business,3,0.78
8101,r090,1959,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.57
8101,r091,1959,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.05
8101,r092,1960,GDP,Current $billions,,2,542.4
8101,r093,1960,GDP,Constant 2012 $billions,,2,3260.0
8101,r094,1960,GDP,Deflatora (2012 = 1.00000),,2,0.16638
8101,r095,1960,Total R&D,Current $billions,,2,13.7
8101,r096,1960,Total R&D,Constant 2012 $billions,,2,82.4
8101,r097,1960,R&D/GDP (%),Total,,2,2.53
8101,r098,1960,R&D/GDP (%),"R&D, by performer",Business,3,1.85
8101,r099,1960,R&D/GDP (%),"R&D, by performer",Federalb,3,0.5
8101,r100,1960,R&D/GDP (%),"R&D, by performer",Higher education,3,0.13
8101,r101,1960,R&D/GDP (%),"R&D, by performer",Otherc,3,0.05
8101,r102,1960,R&D/GDP (%),"R&D, by source of funding",Business,3,0.83
8101,r103,1960,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.64
8101,r104,1960,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.05
8101,r105,1961,GDP,Current $billions,,2,562.2
8101,r106,1961,GDP,Constant 2012 $billions,,2,3343.5
8101,r107,1961,GDP,Deflatora (2012 = 1.00000),,2,0.16815
8101,r108,1961,Total R&D,Current $billions,,2,14.6
8101,r109,1961,Total R&D,Constant 2012 $billions,,2,86.6
8101,r110,1961,R&D/GDP (%),Total,,2,2.59
8101,r111,1961,R&D/GDP (%),"R&D, by performer",Business,3,1.84
8101,r112,1961,R&D/GDP (%),"R&D, by performer",Federalb,3,0.55
8101,r113,1961,R&D/GDP (%),"R&D, by performer",Higher education,3,0.15
8101,r114,1961,R&D/GDP (%),"R&D, by performer",Otherc,3,0.05
8101,r115,1961,R&D/GDP (%),"R&D, by source of funding",Business,3,0.85
8101,r116,1961,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.69
8101,r117,1961,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.06
8101,r118,1962,GDP,Current $billions,,2,603.9
8101,r119,1962,GDP,Constant 2012 $billions,,2,3548.4
8101,r120,1962,GDP,Deflatora (2012 = 1.00000),,2,0.17019
8101,r121,1962,Total R&D,Current $billions,,2,15.6
8101,r122,1962,Total R&D,Constant 2012 $billions,,2,91.9
8101,r123,1962,R&D/GDP (%),Total,,2,2.59
8101,r124,1962,R&D/GDP (%),"R&D, by performer",Business,3,1.83
8101,r125,1962,R&D/GDP (%),"R&D, by performer",Federalb,3,0.54
8101,r126,1962,R&D/GDP (%),"R&D, by performer",Higher education,3,0.16
8101,r127,1962,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r128,1962,R&D/GDP (%),"R&D, by source of funding",Business,3,0.85
8101,r129,1962,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.68
8101,r130,1962,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.06
8101,r131,1963,GDP,Current $billions,,2,637.5
8101,r132,1963,GDP,Constant 2012 $billions,,2,3702.9
8101,r133,1963,GDP,Deflatora (2012 = 1.00000),,2,0.17216
8101,r134,1963,Total R&D,Current $billions,,2,17.5
8101,r135,1963,Total R&D,Constant 2012 $billions,,2,101.8
8101,r136,1963,R&D/GDP (%),Total,,2,2.75
8101,r137,1963,R&D/GDP (%),"R&D, by performer",Business,3,1.92
8101,r138,1963,R&D/GDP (%),"R&D, by performer",Federalb,3,0.58
8101,r139,1963,R&D/GDP (%),"R&D, by performer",Higher education,3,0.18
8101,r140,1963,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r141,1963,R&D/GDP (%),"R&D, by source of funding",Business,3,0.86
8101,r142,1963,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.83
8101,r143,1963,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
8101,r144,1964,GDP,Current $billions,,2,684.5
8101,r145,1964,GDP,Constant 2012 $billions,,2,3916.3
8101,r146,1964,GDP,Deflatora (2012 = 1.00000),,2,0.17478
8101,r147,1964,Total R&D,Current $billions,,2,19.1
8101,r148,1964,Total R&D,Constant 2012 $billions,,2,109.3
8101,r149,1964,R&D/GDP (%),Total,,2,2.79
8101,r150,1964,R&D/GDP (%),"R&D, by performer",Business,3,1.91
8101,r151,1964,R&D/GDP (%),"R&D, by performer",Federalb,3,0.62
8101,r152,1964,R&D/GDP (%),"R&D, by performer",Higher education,3,0.2
8101,r153,1964,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r154,1964,R&D/GDP (%),"R&D, by source of funding",Business,3,0.86
8101,r155,1964,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.86
8101,r156,1964,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
8101,r157,1965,GDP,Current $billions,,2,742.3
8101,r158,1965,GDP,Constant 2012 $billions,,2,4170.8
8101,r159,1965,GDP,Deflatora (2012 = 1.00000),,2,0.17798
8101,r160,1965,Total R&D,Current $billions,,2,20.3
8101,r161,1965,Total R&D,Constant 2012 $billions,,2,113.8
8101,r162,1965,R&D/GDP (%),Total,,2,2.73
8101,r163,1965,R&D/GDP (%),"R&D, by performer",Business,3,1.86
8101,r164,1965,R&D/GDP (%),"R&D, by performer",Federalb,3,0.59
8101,r165,1965,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
8101,r166,1965,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r167,1965,R&D/GDP (%),"R&D, by source of funding",Business,3,0.88
8101,r168,1965,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.78
8101,r169,1965,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
8101,r170,1966,GDP,Current $billions,,2,813.4
8101,r171,1966,GDP,Constant 2012 $billions,,2,4445.9
8101,r172,1966,GDP,Deflatora (2012 = 1.00000),,2,0.18296
8101,r173,1966,Total R&D,Current $billions,,2,22.1
8101,r174,1966,Total R&D,Constant 2012 $billions,,2,120.6
8101,r175,1966,R&D/GDP (%),Total,,2,2.71
8101,r176,1966,R&D/GDP (%),"R&D, by performer",Business,3,1.87
8101,r177,1966,R&D/GDP (%),"R&D, by performer",Federalb,3,0.56
8101,r178,1966,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
8101,r179,1966,R&D/GDP (%),"R&D, by performer",Otherc,3,0.07
8101,r180,1966,R&D/GDP (%),"R&D, by source of funding",Business,3,0.9
8101,r181,1966,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.74
8101,r182,1966,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
8101,r183,1967,GDP,Current $billions,,2,860.0
8101,r184,1967,GDP,Constant 2012 $billions,,2,4567.8
8101,r185,1967,GDP,Deflatora (2012 = 1.00000),,2,0.18827
8101,r186,1967,Total R&D,Current $billions,,2,23.3
8101,r187,1967,Total R&D,Constant 2012 $billions,,2,124.0
8101,r188,1967,R&D/GDP (%),Total,,2,2.71
8101,r189,1967,R&D/GDP (%),"R&D, by performer",Business,3,1.86
8101,r190,1967,R&D/GDP (%),"R&D, by performer",Federalb,3,0.56
8101,r191,1967,R&D/GDP (%),"R&D, by performer",Higher education,3,0.24
8101,r192,1967,R&D/GDP (%),"R&D, by performer",Otherc,3,0.07
8101,r193,1967,R&D/GDP (%),"R&D, by source of funding",Business,3,0.95
8101,r194,1967,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.69
8101,r195,1967,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
8101,r196,1968,GDP,Current $billions,,2,940.7
8101,r197,1968,GDP,Constant 2012 $billions,,2,4792.3
8101,r198,1968,GDP,Deflatora (2012 = 1.00000),,2,0.19629
8101,r199,1968,Total R&D,Current $billions,,2,24.7
8101,r200,1968,Total R&D,Constant 2012 $billions,,2,125.7
8101,r201,1968,R&D/GDP (%),Total,,2,2.62
8101,r202,1968,R&D/GDP (%),"R&D, by performer",Business,3,1.81
8101,r203,1968,R&D/GDP (%),"R&D, by performer",Federalb,3,0.52
8101,r204,1968,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
8101,r205,1968,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r206,1968,R&D/GDP (%),"R&D, by source of funding",Business,3,0.96
8101,r207,1968,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.59
8101,r208,1968,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
8101,r209,1969,GDP,Current $billions,,2,1017.6
8101,r210,1969,GDP,Constant 2012 $billions,,2,4942.1
8101,r211,1969,GDP,Deflatora (2012 = 1.00000),,2,0.2059
8101,r212,1969,Total R&D,Current $billions,,2,26.0
8101,r213,1969,Total R&D,Constant 2012 $billions,,2,126.3
8101,r214,1969,R&D/GDP (%),Total,,2,2.55
8101,r215,1969,R&D/GDP (%),"R&D, by performer",Business,3,1.75
8101,r216,1969,R&D/GDP (%),"R&D, by performer",Federalb,3,0.51
8101,r217,1969,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
8101,r218,1969,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r219,1969,R&D/GDP (%),"R&D, by source of funding",Business,3,0.98
8101,r220,1969,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.5
8101,r221,1969,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
8101,r222,1970,GDP,Current $billions,,2,1073.3
8101,r223,1970,GDP,Constant 2012 $billions,,2,4951.3
8101,r224,1970,GDP,Deflatora (2012 = 1.00000),,2,0.21677
8101,r225,1970,Total R&D,Current $billions,,2,26.3
8101,r226,1970,Total R&D,Constant 2012 $billions,,2,121.2
8101,r227,1970,R&D/GDP (%),Total,,2,2.45
8101,r228,1970,R&D/GDP (%),"R&D, by performer",Business,3,1.64
8101,r229,1970,R&D/GDP (%),"R&D, by performer",Federalb,3,0.52
8101,r230,1970,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
8101,r231,1970,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r232,1970,R&D/GDP (%),"R&D, by source of funding",Business,3,0.97
8101,r233,1970,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.4
8101,r234,1970,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r235,1971,GDP,Current $billions,,2,1164.9
8101,r236,1971,GDP,Constant 2012 $billions,,2,5114.3
8101,r237,1971,GDP,Deflatora (2012 = 1.00000),,2,0.22777
8101,r238,1971,Total R&D,Current $billions,,2,27.0
8101,r239,1971,Total R&D,Constant 2012 $billions,,2,118.3
8101,r240,1971,R&D/GDP (%),Total,,2,2.31
8101,r241,1971,R&D/GDP (%),"R&D, by performer",Business,3,1.53
8101,r242,1971,R&D/GDP (%),"R&D, by performer",Federalb,3,0.5
8101,r243,1971,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
8101,r244,1971,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r245,1971,R&D/GDP (%),"R&D, by source of funding",Business,3,0.93
8101,r246,1971,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.31
8101,r247,1971,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r248,1972,GDP,Current $billions,,2,1279.1
8101,r249,1972,GDP,Constant 2012 $billions,,2,5383.3
8101,r250,1972,GDP,Deflatora (2012 = 1.00000),,2,0.23761
8101,r251,1972,Total R&D,Current $billions,,2,28.7
8101,r252,1972,Total R&D,Constant 2012 $billions,,2,121.0
8101,r253,1972,R&D/GDP (%),Total,,2,2.25
8101,r254,1972,R&D/GDP (%),"R&D, by performer",Business,3,1.49
8101,r255,1972,R&D/GDP (%),"R&D, by performer",Federalb,3,0.49
8101,r256,1972,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
8101,r257,1972,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r258,1972,R&D/GDP (%),"R&D, by source of funding",Business,3,0.92
8101,r259,1972,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.25
8101,r260,1972,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r261,1973,GDP,Current $billions,,2,1425.4
8101,r262,1973,GDP,Constant 2012 $billions,,2,5687.2
8101,r263,1973,GDP,Deflatora (2012 = 1.00000),,2,0.25063
8101,r264,1973,Total R&D,Current $billions,,2,31.0
8101,r265,1973,Total R&D,Constant 2012 $billions,,2,123.5
8101,r266,1973,R&D/GDP (%),Total,,2,2.17
8101,r267,1973,R&D/GDP (%),"R&D, by performer",Business,3,1.45
8101,r268,1973,R&D/GDP (%),"R&D, by performer",Federalb,3,0.45
8101,r269,1973,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
8101,r270,1973,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r271,1973,R&D/GDP (%),"R&D, by source of funding",Business,3,0.93
8101,r272,1973,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.16
8101,r273,1973,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.07
8101,r274,1974,GDP,Current $billions,,2,1545.2
8101,r275,1974,GDP,Constant 2012 $billions,,2,5656.5
8101,r276,1974,GDP,Deflatora (2012 = 1.00000),,2,0.27317
8101,r277,1974,Total R&D,Current $billions,,2,33.4
8101,r278,1974,Total R&D,Constant 2012 $billions,,2,122.1
8101,r279,1974,R&D/GDP (%),Total,,2,2.16
8101,r280,1974,R&D/GDP (%),"R&D, by performer",Business,3,1.44
8101,r281,1974,R&D/GDP (%),"R&D, by performer",Federalb,3,0.45
8101,r282,1974,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
8101,r283,1974,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r284,1974,R&D/GDP (%),"R&D, by source of funding",Business,3,0.96
8101,r285,1974,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.12
8101,r286,1974,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r287,1975,GDP,Current $billions,,2,1684.9
8101,r288,1975,GDP,Constant 2012 $billions,,2,5644.8
8101,r289,1975,GDP,Deflatora (2012 = 1.00000),,2,0.29849
8101,r290,1975,Total R&D,Current $billions,,2,35.7
8101,r291,1975,Total R&D,Constant 2012 $billions,,2,119.5
8101,r292,1975,R&D/GDP (%),Total,,2,2.12
8101,r293,1975,R&D/GDP (%),"R&D, by performer",Business,3,1.39
8101,r294,1975,R&D/GDP (%),"R&D, by performer",Federalb,3,0.45
8101,r295,1975,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
8101,r296,1975,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r297,1975,R&D/GDP (%),"R&D, by source of funding",Business,3,0.94
8101,r298,1975,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.1
8101,r299,1975,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r300,1976,GDP,Current $billions,,2,1873.4
8101,r301,1976,GDP,Constant 2012 $billions,,2,5949.0
8101,r302,1976,GDP,Deflatora (2012 = 1.00000),,2,0.31491
8101,r303,1976,Total R&D,Current $billions,,2,39.4
8101,r304,1976,Total R&D,Constant 2012 $billions,,2,125.2
8101,r305,1976,R&D/GDP (%),Total,,2,2.1
8101,r306,1976,R&D/GDP (%),"R&D, by performer",Business,3,1.39
8101,r307,1976,R&D/GDP (%),"R&D, by performer",Federalb,3,0.44
8101,r308,1976,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
8101,r309,1976,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r310,1976,R&D/GDP (%),"R&D, by source of funding",Business,3,0.94
8101,r311,1976,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.08
8101,r312,1976,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r313,1977,GDP,Current $billions,,2,2081.8
8101,r314,1977,GDP,Constant 2012 $billions,,2,6224.1
8101,r315,1977,GDP,Deflatora (2012 = 1.00000),,2,0.33447
8101,r316,1977,Total R&D,Current $billions,,2,43.3
8101,r317,1977,Total R&D,Constant 2012 $billions,,2,129.6
8101,r318,1977,R&D/GDP (%),Total,,2,2.08
8101,r319,1977,R&D/GDP (%),"R&D, by performer",Business,3,1.39
8101,r320,1977,R&D/GDP (%),"R&D, by performer",Federalb,3,0.43
8101,r321,1977,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
8101,r322,1977,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r323,1977,R&D/GDP (%),"R&D, by source of funding",Business,3,0.94
8101,r324,1977,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.06
8101,r325,1977,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r326,1978,GDP,Current $billions,,2,2351.6
8101,r327,1978,GDP,Constant 2012 $billions,,2,6568.6
8101,r328,1978,GDP,Deflatora (2012 = 1.00000),,2,0.35801
8101,r329,1978,Total R&D,Current $billions,,2,48.7
8101,r330,1978,Total R&D,Constant 2012 $billions,,2,136.1
8101,r331,1978,R&D/GDP (%),Total,,2,2.07
8101,r332,1978,R&D/GDP (%),"R&D, by performer",Business,3,1.37
8101,r333,1978,R&D/GDP (%),"R&D, by performer",Federalb,3,0.43
8101,r334,1978,R&D/GDP (%),"R&D, by performer",Higher education,3,0.21
8101,r335,1978,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r336,1978,R&D/GDP (%),"R&D, by source of funding",Business,3,0.95
8101,r337,1978,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.04
8101,r338,1978,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r339,1979,GDP,Current $billions,,2,2627.3
8101,r340,1979,GDP,Constant 2012 $billions,,2,6776.6
8101,r341,1979,GDP,Deflatora (2012 = 1.00000),,2,0.3877
8101,r342,1979,Total R&D,Current $billions,,2,55.4
8101,r343,1979,Total R&D,Constant 2012 $billions,,2,142.8
8101,r344,1979,R&D/GDP (%),Total,,2,2.11
8101,r345,1979,R&D/GDP (%),"R&D, by performer",Business,3,1.41
8101,r346,1979,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
8101,r347,1979,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
8101,r348,1979,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r349,1979,R&D/GDP (%),"R&D, by source of funding",Business,3,0.99
8101,r350,1979,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.04
8101,r351,1979,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r352,1980,GDP,Current $billions,,2,2857.3
8101,r353,1980,GDP,Constant 2012 $billions,,2,6759.2
8101,r354,1980,GDP,Deflatora (2012 = 1.00000),,2,0.42273
8101,r355,1980,Total R&D,Current $billions,,2,63.2
8101,r356,1980,Total R&D,Constant 2012 $billions,,2,149.6
8101,r357,1980,R&D/GDP (%),Total,,2,2.21
8101,r358,1980,R&D/GDP (%),"R&D, by performer",Business,3,1.51
8101,r359,1980,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
8101,r360,1980,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
8101,r361,1980,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r362,1980,R&D/GDP (%),"R&D, by source of funding",Business,3,1.08
8101,r363,1980,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.05
8101,r364,1980,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r365,1981,GDP,Current $billions,,2,3207.0
8101,r366,1981,GDP,Constant 2012 $billions,,2,6930.7
8101,r367,1981,GDP,Deflatora (2012 = 1.00000),,2,0.46272
8101,r368,1981,Total R&D,Current $billions,,2,72.3
8101,r369,1981,Total R&D,Constant 2012 $billions,,2,156.2
8101,r370,1981,R&D/GDP (%),Total,,2,2.25
8101,r371,1981,R&D/GDP (%),"R&D, by performer",Business,3,1.57
8101,r372,1981,R&D/GDP (%),"R&D, by performer",Federalb,3,0.41
8101,r373,1981,R&D/GDP (%),"R&D, by performer",Higher education,3,0.22
8101,r374,1981,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r375,1981,R&D/GDP (%),"R&D, by source of funding",Business,3,1.12
8101,r376,1981,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.05
8101,r377,1981,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.08
8101,r378,1982,GDP,Current $billions,,2,3343.8
8101,r379,1982,GDP,Constant 2012 $billions,,2,6805.8
8101,r380,1982,GDP,Deflatora (2012 = 1.00000),,2,0.49132
8101,r381,1982,Total R&D,Current $billions,,2,80.7
8101,r382,1982,Total R&D,Constant 2012 $billions,,2,164.4
8101,r383,1982,R&D/GDP (%),Total,,2,2.41
8101,r384,1982,R&D/GDP (%),"R&D, by performer",Business,3,1.71
8101,r385,1982,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
8101,r386,1982,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
8101,r387,1982,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
8101,r388,1982,R&D/GDP (%),"R&D, by source of funding",Business,3,1.22
8101,r389,1982,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.11
8101,r390,1982,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.09
8101,r391,1983,GDP,Current $billions,,2,3634.0
8101,r392,1983,GDP,Constant 2012 $billions,,2,7117.7
8101,r393,1983,GDP,Deflatora (2012 = 1.00000),,2,0.51056
