table_id,row_id,citizenship_ethnicity_race_sex_and_enrollment_status_full_path,citizenship_ethnicity_race_sex_and_enrollment_status_level_1,citizenship_ethnicity_race_sex_and_enrollment_status_level_2,citizenship_ethnicity_race_sex_and_enrollment_status_level_3,citizenship_ethnicity_race_sex_and_enrollment_status_level_4,citizenship_ethnicity_race_sex_and_enrollment_status_level_5,citizenship_ethnicity_race_sex_and_enrollment_status_level_6,citizenship_ethnicity_race_sex_and_enrollment_status_hierarchy_depth,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
3241,r021,All enrolled -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,,5,248325,270161,265348,264248,245136,238472,225992,214358,212363,211968,209078
3241,r022,All enrolled -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander  ,All enrolled,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander  ,,5,na,na,na,6051,5498,5035,4931,4784,4978,4947,4983
3241,r023,All enrolled -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,,5,919255,926993,906939,875862,837404,820492,799392,779442,771961,761280,756188
3241,r024,All enrolled -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,,5,na,na,na,50053,53607,56372,60452,60755,61834,65463,68589
3241,r025,All enrolled -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,,5,122257,173399,147624,85926,75385,67786,57078,52221,47338,47762,50704
3241,r026,All enrolled -> Female -> Temporary resident ,All enrolled,Female,Temporary resident ,,,,3,29905,29732,30050,32839,35390,39483,42160,45422,44995,43659,43915
3241,r027,All enrolled -> Male,All enrolled,Male,,,,,2,1409220,1500123,1484652,1449040,1408359,1407059,1377413,1357168,1354666,1337573,1334201
3241,r028,All enrolled -> Male -> U.S. citizen and permanent resident,All enrolled,Male,U.S. citizen and permanent resident,,,,3,1377514,1468431,1450961,1411014,1365520,1360002,1326207,1302983,1302321,1288256,1284767
3241,r029,All enrolled -> Male -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Male,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,4,187148,202563,222126,231520,233949,248219,251602,252605,267614,268991,274894
3241,r030,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,,4,1190366,1265868,1228835,1179494,1131571,1111783,1074605,1050378,1034707,1019265,1009873
3241,r031,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,,5,13408,14605,13029,11999,10608,10696,9828,9270,9312,8830,8547
3241,r032,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,,5,na,na,na,77714,76944,78902,81197,82104,83104,83836,88745
3241,r033,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,,5,85711,84826,80963,na,na,na,na,na,na,na,na
3241,r034,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,,5,175432,195386,196253,194903,185961,184622,174023,165716,163290,162024,156208
3241,r035,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander ,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander ,,5,na,na,na,5312,4933,4556,4569,4569,4219,4332,4152
3241,r036,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,,5,814755,829729,811858,771782,743627,727992,706601,690698,681486,665650,654122
3241,r037,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,,5,na,na,na,39635,43145,45477,48169,48935,50158,52159,54397
3241,r038,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,,5,101060,141322,126732,78149,66353,59538,50218,49086,43138,42434,43702
3241,r039,All enrolled -> Male -> Temporary resident ,All enrolled,Male,Temporary resident ,,,,3,31706,31692,33691,38026,42839,47057,51206,54185,52345,49317,49434
3241,r040,All enrolled -> Full time,All enrolled,Full time,,,,,2,2469920,2628563,2581483,2530810,2454670,2463633,2429777,2406996,2413576,2405816,2427946
3241,r041,All enrolled -> Full time -> U.S. citizen and permanent resident,All enrolled,Full time,U.S. citizen and permanent resident,,,,3,2415743,2574303,2524760,2466973,2384225,2385602,2345488,2317286,2324304,2320399,2342474
3241,r042,All enrolled -> Full time -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Full time,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,4,304846,332919,369200,385685,387707,413888,422049,425715,451948,457771,477725
3241,r043,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,,4,2110897,2241384,2155560,2081288,1996518,1971714,1923439,1891571,1872356,1862628,1864749
3241,r044,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,,5,23663,25666,22443,20826,18578,18328,16957,16428,16412,15795,15102
3241,r045,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,,5,na,na,na,128247,130102,136408,143285,145129,147306,150300,161692
3241,r046,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,,5,142877,141691,135446,na,na,na,na,na,na,na,na
3241,r047,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,,5,329419,361747,350637,344596,322712,317212,301071,293897,291825,292062,285187
3241,r048,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander ,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander ,,5,na,na,na,8186,7312,7073,7221,7042,7074,6970,7006
3241,r049,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,,5,1454734,1485493,1445141,1384014,1332137,1310765,1283283,1259619,1246640,1229288,1218051
3241,r050,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,,5,na,na,na,73043,79891,83917,90536,91343,93455,98980,104012
3241,r051,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,,5,160204,226787,201893,122376,105786,98011,81086,78113,69644,69233,73699
3241,r052,All enrolled -> Full time -> Temporary resident ,All enrolled,Full time,Temporary resident ,,,,3,54177,54260,56723,63837,70445,78031,84289,89710,89272,85417,85472
3241,r053,All enrolled -> Full time -> Female,All enrolled,Full time,Female,,,,3,1335940,1417253,1388400,1367281,1318768,1324646,1308919,1292736,1299632,1301394,1318901
3241,r054,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident,All enrolled,Full time,Female,U.S. citizen and permanent resident,,,4,1309839,1391166,1361867,1337909,1287022,1289256,1271085,1251993,1258505,1261678,1278978
3241,r055,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Full time,Female,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,5,171806,186057,207567,216752,216866,231503,236092,238131,252757,257206,269325
3241,r056,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,5,1138033,1205109,1154300,1121157,1070156,1057753,1034993,1013862,1005748,1004472,1009653
3241,r057,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,6,13320,14072,12416,11570,10391,10072,9307,9083,9101,8893,8473
3241,r058,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,6,na,na,na,65475,66248,70410,74340,75101,76350,78255,84257
3241,r059,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,6,73910,73026,69780,na,na,na,na,na,na,na,na
3241,r060,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,6,193426,210321,201092,198641,183309,178633,170070,165762,165236,165557,162681
3241,r061,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander ,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander ,6,na,na,na,4415,3863,3771,3794,3598,3865,3755,3834
3241,r062,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,6,769261,781687,761347,734726,704345,694411,682200,668429,662315,655584,651851
3241,r063,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,6,na,na,na,41037,44522,46613,50793,50798,51853,55256,58051
3241,r064,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,6,88116,126003,109665,65293,57478,53843,44489,41091,37028,37172,40506
3241,r065,All enrolled -> Full time -> Female -> Temporary resident ,All enrolled,Full time,Female,Temporary resident ,,,4,26101,26087,26533,29372,31746,35390,37834,40743,41127,39716,39923
3241,r066,All enrolled -> Full time -> Male,All enrolled,Full time,Male,,,,3,1133980,1211310,1193083,1163529,1135902,1138987,1120858,1114260,1113944,1104422,1109045
3241,r067,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident,All enrolled,Full time,Male,U.S. citizen and permanent resident,,,4,1105904,1183137,1162893,1129064,1097203,1096346,1074403,1065293,1065799,1058721,1063496
3241,r068,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Full time,Male,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,5,133040,146862,161633,168933,170841,182385,185957,187584,199191,200565,208400
3241,r069,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,5,972864,1036275,1001260,960131,926362,913961,888446,877709,866608,858156,855096
3241,r070,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,6,10343,11594,10027,9256,8187,8256,7650,7345,7311,6902,6629
3241,r071,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,6,na,na,na,62772,63854,65998,68945,70028,70956,72045,77435
3241,r072,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,6,68967,68665,65666,na,na,na,na,na,na,na,na
3241,r073,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,6,135993,151426,149545,145955,139403,138579,131001,128135,126589,126505,122506
3241,r074,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander ,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander ,6,na,na,na,3771,3449,3302,3427,3444,3209,3215,3172
3241,r075,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,6,685473,703806,683794,649288,627792,616354,601083,591190,584325,573704,566200
3241,r076,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,6,na,na,na,32006,35369,37304,39743,40545,41602,43724,45961
3241,r077,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,6,72088,100784,92228,57083,48308,44168,36597,37022,32616,32061,33193
3241,r078,All enrolled -> Full time -> Male -> Temporary resident ,All enrolled,Full time,Male,Temporary resident ,,,4,28076,28173,30190,34465,38699,42641,46455,48967,48145,45701,45549
