table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019_all_engineering,field_2019_aerospace_aeronautical_and_astronautical_engineering,field_2019_bioengineering_and_biomedical_engineering,field_2019_chemical_engineering,field_2019_civil_engineering,field_2019_electrical_electronic_and_communications_engineering,field_2019_industrial_and_manufacturing_engineering,field_2019_mechanical_engineering,field_2019_metallurgical_and_materials_engineering,field_2019_engineering_nec_
3168,r069,All institutions -> U. Iowa,All institutions,U. Iowa,2,68,"['54,200', '']","['50,848', '']","['50,377', '']","['0', '']","['787', '']","['1,060', '']","['23,273', '']","['3,905', '']","['798', '']","['1,803', '']","['0', '']","['18,751', '']"
3168,r070,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,69,"['53,718', '']","['54,219', '']","['49,745', '']","['0', '']","['998', '']","['14,492', '']","['13,705', '']","['11,198', '']","['0', '']","['8,456', '']","['0', '']","['896', '']"
3168,r071,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,70,"['51,184', '']","['49,271', '']","['49,587', '']","['74', '']","['3,792', '']","['3,800', '']","['10,230', '']","['10,882', '']","['3,179', '']","['8,029', '']","['911', '']","['8,690', '']"
3168,r072,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,71,"['45,588', '']","['43,363', '']","['48,666', '']","['0', '']","['14,653', '']","['0', '']","['0', '']","['7,989', '']","['215', '']","['4,835', '']","['6,066', '']","['14,908', '']"
3168,r073,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,72,"['47,730', '']","['48,102', '']","['47,555', '']","['8,995', '']","['6,400', '']","['4,368', '']","['1,033', '']","['3,121', '']","['0', '']","['5,308', '']","['15,526', '']","['2,804', '']"
3168,r074,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,73,"['39,627', '']","['45,745', '']","['47,435', '']","['0', '']","['2,645', '']","['2,473', '']","['3,973', '']","['8,788', '']","['0', '']","['20,015', '']","['3,868', '']","['5,673', '']"
3168,r075,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,74,"['61,771', '']","['45,494', '']","['46,972', '']","['9,108', '']","['892', '']","['5,548', '']","['12,598', '']","['5,799', '']","['0', '']","['368', '']","['0', '']","['12,659', '']"
3168,r076,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,75,"['33,618', '']","['44,588', '']","['46,889', '']","['6,019', '']","['1,201', '']","['4,367', '']","['8,620', '']","['9,499', '']","['0', '']","['14,569', '']","['0', '']","['2,614', '']"
3168,r077,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,76,"['40,865', '']","['42,403', '']","['46,142', '']","['0', '']","['2,926', '']","['952', '']","['3,692', '']","['4,323', '']","['378', '']","['2,543', '']","['128', '']","['31,200', '']"
3168,r078,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,77,"['43,801', '']","['44,995', '']","['46,075', '']","['0', '']","['12,918', '']","['9,303', '']","['3,073', '']","['7,437', '']","['1,982', '']","['8,385', '']","['0', '']","['2,977', '']"
3168,r079,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,78,"['41,065', '']","['44,604', '']","['45,803', '']","['0', '']","['0', '']","['7,978', '']","['12,298', '']","['2,651', '']","['452', '']","['4,758', '']","['5,613', '']","['12,053', '']"
3168,r080,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,79,"['46,796', '']","['45,487', '']","['45,508', '']","['0', '']","['2,113', '']","['3,408', '']","['27,848', '']","['4,907', '']","['1,123', '']","['3,956', '']","['0', '']","['2,153', '']"
3168,r081,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,80,"['32,824', '']","['35,504', '']","['44,195', '']","['161', '']","['1,375', '']","['5,114', '']","['5,041', '']","['664', '']","['0', '']","['6,130', '']","['17,834', '']","['7,876', '']"
3168,r082,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,81,"['46,553', '']","['40,249', '']","['44,057', '']","['0', '']","['0', '']","['7,174', '']","['9,103', '']","['12,927', '']","['2,012', '']","['5,224', '']","['0', '']","['7,617', '']"
3168,r083,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,82,"['39,840', '']","['39,907', '']","['44,044', '']","['0', '']","['3,414', '']","['6,223', '']","['14,185', '']","['7,957', '']","['0', '']","['4,870', '']","['5,250', '']","['2,145', '']"
3168,r084,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,83,"['40,921', '']","['38,919', '']","['42,609', '']","['0', '']","['550', '']","['2,747', '']","['16,251', '']","['9,512', '']","['0', '']","['12,942', '']","['0', '']","['607', '']"
3168,r085,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,84,"['36,747', '']","['37,520', '']","['42,516', '']","['148', '']","['0', '']","['5,080', '']","['5,216', '']","['6,600', '']","['2,406', '']","['15,612', '']","['1,315', '']","['6,139', '']"
3168,r086,All institutions -> Washington State U.,All institutions,Washington State U.,2,85,"['50,463', '']","['48,384', '']","['42,273', '']","['254', '']","['4,408', '']","['4,966', '']","['6,879', '']","['7,211', '']","['1,339', '']","['5,247', '']","['7,382', '']","['4,587', '']"
3168,r087,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,86,"['40,120', '']","['46,184', '']","['41,228', '']","['0', '']","['19,204', '']","['6,822', '']","['916', '']","['7,050', '']","['0', '']","['6,911', '']","['0', '']","['325', '']"
3168,r088,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,87,"['32,555', '']","['34,105', '']","['40,733', '']","['22,743', '']","['218', '']","['941', '']","['2,182', '']","['6,394', '']","['3,627', '']","['3,967', '']","['374', '']","['287', '']"
3168,r089,All institutions -> Wright State U.,All institutions,Wright State U.,2,88,"['34,024', '']","['43,039', '']","['39,164', '']","['8,671', '']","['17,487', '']","['0', '']","['0', '']","['8,138', '']","['1,269', '']","['1,883', '']","['19', '']","['1,697', '']"
3168,r090,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,89,"['33,669', '']","['29,724', '']","['39,111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,805', '']","['0', '']","['0', '']","['0', '']","['36,306', '']"
3168,r091,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,90,"['36,052', '']","['35,067', '']","['37,950', '']","['5,772', '']","['1,000', '']","['4,086', '']","['4,609', '']","['11,462', '']","['979', '']","['1,848', '']","['736', '']","['7,458', '']"
3168,r092,All institutions -> Yale U.,All institutions,Yale U.,2,91,"['30,905', '']","['35,939', '']","['36,591', '']","['75', '']","['13,402', '']","['4,723', '']","['53', '']","['9,960', '']","['0', '']","['7,533', '']","['0', '']","['845', '']"
3168,r093,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,92,"['25,633', '']","['25,643', '']","['36,521', '']","['0', '']","['5,321', '']","['1,188', '']","['7,421', '']","['2,546', '']","['338', '']","['3,030', '']","['4', '']","['16,673', '']"
3168,r094,All institutions -> George Mason U.,All institutions,George Mason U.,2,93,"['11,185', '']","['15,785', '']","['36,101', '']","['101', '']","['3,333', '']","['3', '']","['5,410', '']","['3,162', '']","['22,672', '']","['896', '']","['0', '']","['524', '']"
3168,r095,All institutions -> Florida International U.,All institutions,Florida International U.,2,94,"['29,106', '']","['31,410', '']","['35,138', '']","['0', '']","['6,237', '']","['0', '']","['11,603', '']","['9,215', '']","['71', '']","['1,671', '']","['1,688', '']","['4,653', '']"
3168,r096,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,95,"['32,981', '']","['36,132', '']","['34,590', '']","['0', '']","['5,800', '']","['4,446', '']","['6,038', '']","['9,982', '']","['2,781', '']","['3,547', '']","['0', '']","['1,996', '']"
3168,r097,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,96,"['31,077', '']","['33,241', '']","['33,895', '']","['1,250', '']","['63', '']","['1,436', '']","['5,866', '']","['7,093', '']","['791', '']","['5,818', '']","['9,877', '']","['1,701', '']"
3168,r098,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,97,"['20,422', '']","['27,676', '']","['33,128', '']","['0', '']","['4,701', '']","['10,292', '']","['2,318', '']","['6,714', '']","['0', '']","['6,649', '']","['0', '']","['2,454', '']"
