table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_companies_number_,field_marketing_or_organizational_innovation_number_yes,field_marketing_or_organizational_innovation_number_no,field_marketing_or_organizational_innovation_percent_yes,field_marketing_or_organizational_innovation_percent_no
2608,r012,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['    1,412 ', '&nbsp;']","['    808 ', '&nbsp;']","['    604 ', '&nbsp;']","['    57.2 ', '&nbsp;']","['    42.8 ', '&nbsp;']"
2608,r013,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['    1,615 ', '&nbsp;']","['    915 ', '&nbsp;']","['    699 ', '&nbsp;']","['    56.7 ', '&nbsp;']","['    43.3 ', '&nbsp;']"
2608,r014,All industries -> Manufacturing industries -> Chemicals -> Other chemicals,All industries,Manufacturing industries,Chemicals,Other chemicals,,4,other 325,"['    4,341 ', '&nbsp;']","['    2,038 ', '&nbsp;']","['    2,303 ', '&nbsp;']","['    46.9 ', '&nbsp;']","['    53.1 ', '&nbsp;']"
2608,r015,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['    8,412 ', '&nbsp;']","['    3,804 ', '&nbsp;']","['    4,608 ', '&nbsp;']","['    45.2 ', '&nbsp;']","['    54.8 ', '&nbsp;']"
2608,r016,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['    8,021 ', '&nbsp;']","['    2,976 ', '&nbsp;']","['    5,045 ', '&nbsp;']","['    37.1 ', '&nbsp;']","['    62.9 ', '&nbsp;']"
2608,r017,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['    2,679 ', '&nbsp;']","['    1,082 ', '&nbsp;']","['    1,597 ', '&nbsp;']","['    40.4 ', '&nbsp;']","['    59.6 ', '&nbsp;']"
2608,r018,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['    47,340 ', '&nbsp;']","['    17,733 ', '&nbsp;']","['    29,608 ', '&nbsp;']","['    37.5 ', '&nbsp;']","['    62.5 ', '&nbsp;']"
2608,r019,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['    18,792 ', '&nbsp;']","['    8,141 ', '&nbsp;']","['    10,651 ', '&nbsp;']","['    43.3 ', '&nbsp;']","['    56.7 ', '&nbsp;']"
2608,r020,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['    9,566 ', '&nbsp;']","['    4,695 ', '&nbsp;']","['    4,871 ', '&nbsp;']","['    49.1 ', '&nbsp;']","['    50.9 ', '&nbsp;']"
2608,r021,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['    916 ', '&nbsp;']","['    472 ', '&nbsp;']","['    444 ', '&nbsp;']","['    51.6 ', '&nbsp;']","['    48.4 ', '&nbsp;']"
2608,r022,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['    3,214 ', '&nbsp;']","['    1,564 ', '&nbsp;']","['    1,651 ', '&nbsp;']","['    48.6 ', '&nbsp;']","['    51.4 ', '&nbsp;']"
2608,r023,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['    3,958 ', '&nbsp;']","['    1,971 ', '&nbsp;']","['    1,987 ', '&nbsp;']","['    49.8 ', '&nbsp;']","['    50.2 ', '&nbsp;']"
2608,r024,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['    1,478 ', '&nbsp;']","['    688 ', '&nbsp;']","['    790 ', '&nbsp;']","['    46.5 ', '&nbsp;']","['    53.5 ', '&nbsp;']"
2608,r025,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['    4,223 ', '&nbsp;']","['    2,033 ', '&nbsp;']","['    2,190 ', '&nbsp;']","['    48.1 ', '&nbsp;']","['    51.9 ', '&nbsp;']"
2608,r026,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['    8,039 ', '&nbsp;']","['    3,660 ', '&nbsp;']","['    4,379 ', '&nbsp;']","['    45.5 ', '&nbsp;']","['    54.5 ', '&nbsp;']"
2608,r027,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['    5,018 ', '&nbsp;']","['    2,387 ', '&nbsp;']","['    2,631 ', '&nbsp;']","['    47.6 ', '&nbsp;']","['    52.4 ', '&nbsp;']"
2608,r028,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['    1,109 ', '&nbsp;']","['    501 ', '&nbsp;']","['    608 ', '&nbsp;']","['    45.2 ', '&nbsp;']","['    54.8 ', '&nbsp;']"
2608,r029,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['    1,912 ', '&nbsp;']","['    773 ', '&nbsp;']","['    1,140 ', '&nbsp;']","['    40.4 ', '&nbsp;']","['    59.6 ', '&nbsp;']"
2608,r030,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['    12,430 ', '&nbsp;']","['    4,434 ', '&nbsp;']","['    7,996 ', '&nbsp;']","['    35.7 ', '&nbsp;']","['    64.3 ', '&nbsp;']"
2608,r031,All industries -> Manufacturing industries -> Miscellaneous ,All industries,Manufacturing industries,Miscellaneous ,,,3,339,"['    22,315 ', '&nbsp;']","['    9,569 ', '&nbsp;']","['    12,746 ', '&nbsp;']","['    42.9 ', '&nbsp;']","['    57.1 ', '&nbsp;']"
2608,r032,All industries -> Manufacturing industries -> Miscellaneous  -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous ,Medical equipment and supplies ,,4,3391,"['    8,202 ', '&nbsp;']","['    3,147 ', '&nbsp;']","['    5,055 ', '&nbsp;']","['    38.4 ', '&nbsp;']","['    61.6 ', '&nbsp;']"
2608,r033,All industries -> Manufacturing industries -> Miscellaneous  -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous ,Other miscellaneous manufacturing,,4,3399,"['    14,113 ', '&nbsp;']","['    6,422 ', '&nbsp;']","['    7,691 ', '&nbsp;']","['    45.5 ', '&nbsp;']","['    54.5 ', '&nbsp;']"
2608,r034,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"11, 21–23, 42–81","['    4,382,677 ', '&nbsp;']","['    1,412,854 ', '&nbsp;']","['    2,969,823 ', '&nbsp;']","['    32.2 ', '&nbsp;']","['    67.8 ', '&nbsp;']"
2608,r035,"All industries -> Nonmanufacturing industries -> Agriculture, forestry, fishing, and hunting",All industries,Nonmanufacturing industries,"Agriculture, forestry, fishing, and hunting",,,3,11,"['    21,054 ', '&nbsp;']","['    4,737 ', '&nbsp;']","['    16,317 ', '&nbsp;']","['    22.5 ', '&nbsp;']","['    77.5 ', '&nbsp;']"
2608,r036,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['    15,546 ', '&nbsp;']","['    2,885 ', '&nbsp;']","['    12,661 ', '&nbsp;']","['    18.6 ', '&nbsp;']","['    81.4 ', '&nbsp;']"
2608,r037,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['    2,534 ', '&nbsp;']","['    673 ', '&nbsp;']","['    1,861 ', '&nbsp;']","['    26.6 ', '&nbsp;']","['    73.4 ', '&nbsp;']"
2608,r038,All industries -> Nonmanufacturing industries -> Construction,All industries,Nonmanufacturing industries,Construction,,,3,23,"['    607,403 ', '&nbsp;']","['    161,161 ', '&nbsp;']","['    446,242 ', '&nbsp;']","['    26.5 ', '&nbsp;']","['    73.5 ', '&nbsp;']"
2608,r039,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['    252,134 ', '&nbsp;']","['    90,804 ', '&nbsp;']","['    161,330 ', '&nbsp;']","['    36.0 ', '&nbsp;']","['    64.0 ', '&nbsp;']"
2608,r040,All industries -> Nonmanufacturing industries -> Retail trade,All industries,Nonmanufacturing industries,Retail trade,,,3,44–45,"['    545,440 ', '&nbsp;']","['    182,867 ', '&nbsp;']","['    362,573 ', '&nbsp;']","['    33.5 ', '&nbsp;']","['    66.5 ', '&nbsp;']"
2608,r041,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['    144,404 ', '&nbsp;']","['    39,035 ', '&nbsp;']","['    105,369 ', '&nbsp;']","['    27.0 ', '&nbsp;']","['    73.0 ', '&nbsp;']"
2608,r042,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['    56,053 ', '&nbsp;']","['    26,458 ', '&nbsp;']","['    29,595 ', '&nbsp;']","['    47.2 ', '&nbsp;']","['    52.8 ', '&nbsp;']"
2608,r043,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['    17,031 ', '&nbsp;']","['    8,906 ', '&nbsp;']","['    8,126 ', '&nbsp;']","['    52.3 ', '&nbsp;']","['    47.7 ', '&nbsp;']"
2608,r044,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['    9,593 ', '&nbsp;']","['    4,315 ', '&nbsp;']","['    5,278 ', '&nbsp;']","['    45.0 ', '&nbsp;']","['    55.0 ', '&nbsp;']"
2608,r045,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['    7,438 ', '&nbsp;']","['    4,591 ', '&nbsp;']","['    2,847 ', '&nbsp;']","['    61.7 ', '&nbsp;']","['    38.3 ', '&nbsp;']"
2608,r046,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['    6,045 ', '&nbsp;']","['    2,575 ', '&nbsp;']","['    3,470 ', '&nbsp;']","['    42.6 ', '&nbsp;']","['    57.4 ', '&nbsp;']"
2608,r047,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['    8,414 ', '&nbsp;']","['    4,290 ', '&nbsp;']","['    4,123 ', '&nbsp;']","['    51.0 ', '&nbsp;']","['    49.0 ', '&nbsp;']"
2608,r048,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['    24,563 ', '&nbsp;']","['    10,686 ', '&nbsp;']","['    13,876 ', '&nbsp;']","['    43.5 ', '&nbsp;']","['    56.5 ', '&nbsp;']"
2608,r049,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['    192,345 ', '&nbsp;']","['    67,094 ', '&nbsp;']","['    125,251 ', '&nbsp;']","['    34.9 ', '&nbsp;']","['    65.1 ', '&nbsp;']"
2608,r050,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['    229,923 ', '&nbsp;']","['    67,429 ', '&nbsp;']","['    162,494 ', '&nbsp;']","['    29.3 ', '&nbsp;']","['    70.7 ', '&nbsp;']"
2608,r051,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['    1,701 ', '&nbsp;']","['    774 ', '&nbsp;']","['    927 ', '&nbsp;']","['    45.5 ', '&nbsp;']","['    54.5 ', '&nbsp;']"
2608,r052,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['    228,222 ', '&nbsp;']","['    66,655 ', '&nbsp;']","['    161,567 ', '&nbsp;']","['    29.2 ', '&nbsp;']","['    70.8 ', '&nbsp;']"
2608,r053,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['    639,985 ', '&nbsp;']","['    221,722 ', '&nbsp;']","['    418,262 ', '&nbsp;']","['    34.6 ', '&nbsp;']","['    65.4 ', '&nbsp;']"
2608,r054,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Legal services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Legal services,,4,5411,"['    146,441 ', '&nbsp;']","['    39,195 ', '&nbsp;']","['    107,246 ', '&nbsp;']","['    26.8 ', '&nbsp;']","['    73.2 ', '&nbsp;']"
2608,r055,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Accounting, tax preparation, bookkeeping, and payroll services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Accounting, tax preparation, bookkeeping, and payroll services",,4,5412,"['    99,782 ', '&nbsp;']","['    24,883 ', '&nbsp;']","['    74,898 ', '&nbsp;']","['    24.9 ', '&nbsp;']","['    75.1 ', '&nbsp;']"
2608,r056,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['    83,492 ', '&nbsp;']","['    30,175 ', '&nbsp;']","['    53,316 ', '&nbsp;']","['    36.1 ', '&nbsp;']","['    63.9 ', '&nbsp;']"
2608,r057,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Specialized design services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Specialized design services,,4,5414,"['    25,140 ', '&nbsp;']","['    11,893 ', '&nbsp;']","['    13,247 ', '&nbsp;']","['    47.3 ', '&nbsp;']","['    52.7 ', '&nbsp;']"
2608,r058,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['    90,056 ', '&nbsp;']","['    37,278 ', '&nbsp;']","['    52,778 ', '&nbsp;']","['    41.4 ', '&nbsp;']","['    58.6 ', '&nbsp;']"
2608,r059,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Management, scientific, and technical consulting services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Management, scientific, and technical consulting services",,4,5416,"['    109,247 ', '&nbsp;']","['    42,550 ', '&nbsp;']","['    66,697 ', '&nbsp;']","['    38.9 ', '&nbsp;']","['    61.1 ', '&nbsp;']"
2608,r060,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['    9,293 ', '&nbsp;']","['    4,202 ', '&nbsp;']","['    5,091 ', '&nbsp;']","['    45.2 ', '&nbsp;']","['    54.8 ', '&nbsp;']"
2608,r061,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Advertising, public relations, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Advertising, public relations, and related services",,4,5418,"['    25,626 ', '&nbsp;']","['    12,113 ', '&nbsp;']","['    13,512 ', '&nbsp;']","['    47.3 ', '&nbsp;']","['    52.7 ', '&nbsp;']"
2608,r062,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,5419,"['    50,907 ', '&nbsp;']","['    19,431 ', '&nbsp;']","['    31,476 ', '&nbsp;']","['    38.2 ', '&nbsp;']","['    61.8 ', '&nbsp;']"
2608,r063,All industries -> Nonmanufacturing industries -> Management of companies and enterprises,All industries,Nonmanufacturing industries,Management of companies and enterprises,,,3,55,"['    2,276 ', '&nbsp;']","['    591 ', '&nbsp;']","['    1,685 ', '&nbsp;']","['    26.0 ', '&nbsp;']","['    74.0 ', '&nbsp;']"
2608,r064,All industries -> Nonmanufacturing industries -> Administrative and support and waste management and remediation services,All industries,Nonmanufacturing industries,Administrative and support and waste management and remediation services,,,3,56,"['    266,751 ', '&nbsp;']","['    85,444 ', '&nbsp;']","['    181,307 ', '&nbsp;']","['    32.0 ', '&nbsp;']","['    68.0 ', '&nbsp;']"
2608,r065,All industries -> Nonmanufacturing industries -> Educational services,All industries,Nonmanufacturing industries,Educational services,,,3,61,"['    51,288 ', '&nbsp;']","['    22,660 ', '&nbsp;']","['    28,628 ', '&nbsp;']","['    44.2 ', '&nbsp;']","['    55.8 ', '&nbsp;']"
2608,r066,All industries -> Nonmanufacturing industries -> Health care and social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,,,3,62,"['    509,529 ', '&nbsp;']","['    169,220 ', '&nbsp;']","['    340,310 ', '&nbsp;']","['    33.2 ', '&nbsp;']","['    66.8 ', '&nbsp;']"
2608,r067,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Health care services,All industries,Nonmanufacturing industries,Health care and social assistance,Health care services,,4,621–23,"['    447,069 ', '&nbsp;']","['    147,347 ', '&nbsp;']","['    299,722 ', '&nbsp;']","['    33.0 ', '&nbsp;']","['    67.0 ', '&nbsp;']"
2608,r068,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,Social assistance,,4,624,"['    62,461 ', '&nbsp;']","['    21,873 ', '&nbsp;']","['    40,588 ', '&nbsp;']","['    35.0 ', '&nbsp;']","['    65.0 ', '&nbsp;']"
2608,r069,"All industries -> Nonmanufacturing industries -> Arts, entertainment, and recreation",All industries,Nonmanufacturing industries,"Arts, entertainment, and recreation",,,3,71,"['    74,256 ', '&nbsp;']","['    26,451 ', '&nbsp;']","['    47,805 ', '&nbsp;']","['    35.6 ', '&nbsp;']","['    64.4 ', '&nbsp;']"
2608,r070,All industries -> Nonmanufacturing industries -> Accommodation and food services,All industries,Nonmanufacturing industries,Accommodation and food services,,,3,72,"['    441,426 ', '&nbsp;']","['    147,472 ', '&nbsp;']","['    293,953 ', '&nbsp;']","['    33.4 ', '&nbsp;']","['    66.6 ', '&nbsp;']"
2608,r071,All industries -> Nonmanufacturing industries -> Other services,All industries,Nonmanufacturing industries,Other services,,,3,81,"['    330,331 ', '&nbsp;']","['    96,152 ', '&nbsp;']","['    234,179 ', '&nbsp;']","['    29.1 ', '&nbsp;']","['    70.9 ', '&nbsp;']"
