table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12746,r038,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,37,"['21,762', '']","['94', '']","['334', '']","['17,047', '']","['0', '']","['320', '']","['615', '']","['1,244', '']","['0', '']","['811', '']","['1,297', '']"
12746,r039,All institutions -> U. Louisville,All institutions,U. Louisville,2,38,"['21,658', '']","['0', '']","['4', '']","['16,613', '']","['2', '']","['86', '']","['150', '']","['203', '']","['25', '']","['2,118', '']","['2,457', '']"
12746,r040,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,39,"['21,330', '']","['2,034', '']","['108', '']","['8,112', '']","['301', '']","['1,147', '']","['252', '']","['448', '']","['30', '']","['7,702', '']","['1,196', '']"
12746,r041,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,40,"['20,275', '']","['162', '']","['334', '']","['9,842', '']","['26', '']","['504', '']","['157', '']","['2,813', '']","['56', '']","['3,546', '']","['2,835', '']"
12746,r042,All institutions -> U. Colorado Anschutz Medical Campus,All institutions,U. Colorado Anschutz Medical Campus,2,41,"['19,855', '']","['0', '']","['91', '']","['15,251', '']","['0', '']","['0', '']","['172', '']","['285', '']","['0', '']","['0', '']","['4,056', '']"
12746,r043,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,42,"['19,613', '']","['0', '']","['359', '']","['15,495', '']","['1', '']","['201', '']","['0', '']","['156', '']","['33', '']","['2,016', '']","['1,352', '']"
12746,r044,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,43,"['19,342', '']","['0', '']","['34', '']","['14,556', '']","['34', '']","['258', '']","['0', '']","['199', '']","['0', '']","['1,234', '']","['3,027', '']"
12746,r045,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,44,"['18,353', '']","['0', '']","['0', '']","['18,353', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12746,r046,All institutions -> George Washington U.,All institutions,George Washington U.,2,45,"['17,543', '']","['0', '']","['278', '']","['12,711', '']","['0', '']","['0', '']","['0', '']","['3,747', '']","['0', '']","['323', '']","['484', '']"
12746,r047,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,46,"['16,891', '']","['0', 'i']","['13,329', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,562', '']","['0', '']"
12746,r048,All institutions -> Boston U.,All institutions,Boston U.,2,47,"['15,885', '']","['139', '']","['89', '']","['14,523', '']","['47', '']","['117', '']","['23', '']","['140', '']","['72', '']","['482', '']","['253', '']"
12746,r049,All institutions -> Tulane U.,All institutions,Tulane U.,2,48,"['15,735', '']","['0', '']","['0', '']","['15,210', '']","['0', '']","['59', '']","['10', '']","['210', '']","['0', '']","['20', '']","['226', '']"
12746,r050,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,49,"['15,493', '']","['0', '']","['0', '']","['15,493', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12746,r051,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,50,"['15,114', '']","['0', '']","['1,463', '']","['11,286', '']","['13', '']","['0', '']","['70', '']","['695', '']","['132', '']","['1,455', '']","['0', '']"
12746,r052,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,51,"['14,731', '']","['46', '']","['118', '']","['3,391', '']","['0', '']","['136', '']","['12', '']","['941', '']","['0', '']","['406', '']","['9,681', '']"
12746,r053,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,52,"['13,809', '']","['1', '']","['62', '']","['11,931', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,797', '']","['18', '']"
12746,r054,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,53,"['13,424', '']","['287', '']","['24', '']","['4,863', '']","['12', '']","['20', '']","['28', '']","['4', '']","['71', '']","['6,725', '']","['1,390', '']"
12746,r055,All institutions -> U. Kansas,All institutions,U. Kansas,2,54,"['13,404', '']","['70', '']","['40', '']","['10,747', '']","['1', '']","['83', '']","['440', '']","['77', '']","['528', '']","['1,173', '']","['245', '']"
12746,r056,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,55,"['12,625', '']","['0', 'i']","['0', 'i']","['12,625', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12746,r057,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,56,"['12,324', '']","['0', '']","['0', '']","['12,123', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['180', '']"
12746,r058,All institutions -> Tufts U.,All institutions,Tufts U.,2,57,"['11,065', '']","['418', '']","['27', '']","['6,139', '']","['0', '']","['30', '']","['54', '']","['278', '']","['35', '']","['1,555', '']","['2,529', '']"
12746,r059,All institutions -> Utah State U.,All institutions,Utah State U.,2,58,"['11,046', '']","['246', '']","['173', '']","['6,445', '']","['6', '']","['73', '']","['136', '']","['21', '']","['0', '']","['3,877', '']","['69', '']"
12746,r060,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,59,"['10,882', '']","['207', '']","['4,868', '']","['18', '']","['0', '']","['535', '']","['906', '']","['650', '']","['410', '']","['3,084', '']","['204', '']"
12746,r061,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,60,"['10,717', '']","['74', '']","['1,677', '']","['6,934', '']","['17', '']","['118', '']","['75', '']","['122', '']","['474', '']","['1,051', '']","['175', '']"
12746,r062,All institutions -> U. Delaware,All institutions,U. Delaware,2,61,"['10,458', '']","['51', '']","['218', '']","['1,310', '']","['0', '']","['491', '']","['57', '']","['969', '']","['0', '']","['6,809', '']","['553', '']"
12746,r063,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,62,"['10,395', '']","['353', '']","['470', '']","['6,471', '']","['1', '']","['557', '']","['42', '']","['209', '']","['191', '']","['1,886', '']","['215', '']"
12746,r064,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,63,"['10,277', '']","['6,269', '']","['158', '']","['445', '']","['0', '']","['1,022', '']","['0', '']","['149', '']","['15', '']","['1,982', '']","['237', '']"
12746,r065,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,64,"['10,139', '']","['322', '']","['336', '']","['2,530', '']","['47', '']","['156', '']","['273', '']","['733', '']","['330', '']","['2,119', '']","['3,293', '']"
12746,r066,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,65,"['9,999', '']","['348', '']","['0', '']","['7,210', '']","['2', '']","['128', '']","['66', '']","['134', '']","['940', '']","['891', '']","['280', '']"
12746,r067,All institutions -> Brown U.,All institutions,Brown U.,2,66,"['9,943', '']","['1,573', '']","['38', '']","['7,333', '']","['40', '']","['24', '']","['24', '']","['473', '']","['314', '']","['100', '']","['24', '']"
12746,r068,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,66,"['9,943', '']","['443', '']","['0', '']","['3,959', '']","['675', '']","['19', '']","['351', '']","['31', '']","['848', '']","['853', '']","['2,764', '']"
12746,r069,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,68,"['9,716', '']","['0', '']","['0', '']","['9,716', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12746,r070,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,69,"['9,528', '']","['0', '']","['1,077', '']","['6,693', '']","['0', '']","['125', '']","['0', '']","['257', '']","['0', '']","['1,113', '']","['263', '']"
12746,r071,All institutions -> Stanford U.,All institutions,Stanford U.,2,70,"['9,319', '']","['573', '']","['371', '']","['5,309', '']","['0', '']","['221', '']","['0', '']","['55', '']","['0', '']","['2,293', '']","['497', '']"
12746,r072,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,71,"['9,310', '']","['100', '']","['291', '']","['2,632', '']","['111', '']","['54', '']","['189', '']","['213', '']","['0', '']","['5,427', '']","['293', '']"
12746,r073,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,72,"['9,096', '']","['0', '']","['1,388', '']","['4,121', '']","['11', '']","['725', '']","['56', '']","['486', '']","['144', '']","['902', '']","['1,263', '']"
12746,r074,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,73,"['9,026', '']","['105', '']","['86', '']","['4,703', '']","['0', '']","['157', '']","['210', '']","['647', '']","['0', '']","['1,796', '']","['1,322', '']"
12746,r075,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,74,"['8,676', '']","['863', '']","['220', '']","['4,411', '']","['7', '']","['241', '']","['270', '']","['1,382', '']","['0', '']","['1,109', '']","['173', '']"
12746,r076,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,75,"['8,510', '']","['592', '']","['285', '']","['2,036', '']","['399', '']","['452', '']","['898', '']","['598', '']","['18', '']","['1,437', '']","['1,795', '']"
12746,r077,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,76,"['8,509', '']","['28', '']","['7', '']","['4,150', '']","['138', '']","['132', '']","['87', '']","['533', '']","['0', '']","['3,373', '']","['61', '']"
12746,r078,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,77,"['7,550', '']","['0', '']","['0', '']","['7,550', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12746,r079,All institutions -> Temple U.,All institutions,Temple U.,2,78,"['7,482', '']","['19', '']","['1', '']","['7,291', '']","['0', '']","['73', '']","['10', '']","['25', '']","['0', '']","['0', '']","['63', '']"
12746,r080,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,79,"['7,267', '']","['128', '']","['0', '']","['6,952', '']","['0', '']","['0', '']","['0', '']","['187', '']","['0', '']","['0', '']","['0', '']"
12746,r081,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,80,"['7,200', '']","['0', '']","['0', '']","['6,249', '']","['0', '']","['0', '']","['0', '']","['0', '']","['951', '']","['0', '']","['0', '']"
12746,r082,All institutions -> Johns Hopkins U.<sup>c</sup>,All institutions,Johns Hopkins U.<sup>c</sup>,2,81,"['6,919', '']","['1,221', '']","['77', '']","['3,362', '']","['62', '']","['14', '']","['0', '']","['311', '']","['0', '']","['1,831', '']","['41', '']"
12746,r083,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,82,"['6,831', '']","['0', '']","['0', '']","['6,831', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12746,r084,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,83,"['6,760', '']","['637', '']","['1,351', '']","['678', '']","['0', '']","['1,990', '']","['66', '']","['656', '']","['21', '']","['625', '']","['736', '']"
12746,r085,All institutions -> U. Vermont,All institutions,U. Vermont,2,84,"['6,614', '']","['149', '']","['0', '']","['3,816', '']","['284', '']","['153', '']","['104', '']","['354', '']","['103', '']","['420', '']","['1,231', '']"
12746,r086,All institutions -> George Mason U.,All institutions,George Mason U.,2,85,"['6,545', '']","['506', '']","['108', '']","['274', '']","['0', '']","['8', '']","['19', '']","['4,453', '']","['0', '']","['69', '']","['1,108', '']"
12746,r087,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,86,"['6,533', '']","['28', '']","['33', '']","['3,937', '']","['0', '']","['507', '']","['37', '']","['451', '']","['10', '']","['506', '']","['1,024', '']"
12746,r088,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,87,"['6,321', '']","['1,643', '']","['0', '']","['726', '']","['139', '']","['116', '']","['97', '']","['1,018', '']","['174', '']","['1,692', '']","['716', '']"
12746,r089,All institutions -> Florida State U.,All institutions,Florida State U.,2,88,"['6,274', '']","['31', '']","['366', '']","['1,104', '']","['82', '']","['415', '']","['339', '']","['832', '']","['191', '']","['413', '']","['2,501', '']"
12746,r090,All institutions -> Marquette U.,All institutions,Marquette U.,2,89,"['6,244', '']","['275', '']","['0', '']","['1,101', '']","['18', '']","['243', '']","['187', '']","['135', '']","['0', '']","['1,063', '']","['3,222', '']"
12746,r091,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,90,"['6,243', '']","['8', '']","['0', '']","['5,005', '']","['0', '']","['136', '']","['0', '']","['661', '']","['0', '']","['393', '']","['40', '']"
12746,r092,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,91,"['6,224', '']","['200', '']","['0', '']","['4,095', '']","['46', '']","['73', '']","['0', '']","['89', '']","['0', '']","['74', '']","['1,647', '']"
12746,r093,All institutions -> U. Rochester,All institutions,U. Rochester,2,92,"['6,140', '']","['0', '']","['20', '']","['4,474', '']","['0', '']","['704', '']","['146', '']","['0', '']","['54', '']","['739', '']","['3', '']"
12746,r094,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,93,"['6,129', '']","['0', '']","['182', '']","['1,222', '']","['2', '']","['14', '']","['16', '']","['6', '']","['4', '']","['4,410', '']","['273', '']"
12746,r095,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,94,"['5,843', '']","['3,333', '']","['92', '']","['240', '']","['0', '']","['1', '']","['0', '']","['61', '']","['0', '']","['2,098', '']","['18', '']"
12746,r096,All institutions -> Rice U.,All institutions,Rice U.,2,95,"['5,824', '']","['305', '']","['0', '']","['64', '']","['10', '']","['110', '']","['0', '']","['3,641', '']","['0', '']","['1,659', '']","['35', '']"
12746,r097,All institutions -> Yale U.,All institutions,Yale U.,2,96,"['5,609', '']","['0', '']","['0', '']","['4,430', '']","['0', '']","['358', '']","['205', '']","['20', '']","['0', '']","['36', '']","['560', '']"
12746,r098,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,97,"['5,566', '']","['322', '']","['0', '']","['465', '']","['7', '']","['15', '']","['22', '']","['0', '']","['0', '']","['4,633', '']","['102', '']"
12746,r099,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,98,"['5,480', '']","['54', '']","['323', '']","['3,805', '']","['6', '']","['126', '']","['23', '']","['11', '']","['14', '']","['531', '']","['587', '']"
12746,r100,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,99,"['5,314', '']","['0', '']","['0', '']","['5,310', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
12746,r101,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,100,"['5,233', '']","['68', '']","['91', '']","['4,207', '']","['0', '']","['103', '']","['0', '']","['413', '']","['0', '']","['341', '']","['10', '']"
12746,r102,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,101,"['5,133', '']","['0', '']","['0', '']","['5,133', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12746,r103,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,102,"['4,876', '']","['96', '']","['1,088', '']","['47', '']","['0', '']","['118', '']","['9', '']","['0', '']","['0', '']","['3,480', '']","['38', '']"
12746,r104,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,103,"['4,695', '']","['0', '']","['0', '']","['4,307', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['370', '']","['18', '']"
12746,r105,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,104,"['4,657', '']","['209', '']","['16', '']","['2,828', '']","['0', '']","['152', '']","['3', '']","['57', '']","['125', '']","['1,085', '']","['182', '']"
12746,r106,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,105,"['4,568', '']","['0', '']","['0', '']","['1,577', '']","['0', '']","['16', '']","['11', '']","['156', '']","['1', '']","['1,428', '']","['1,379', '']"
12746,r107,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,106,"['4,552', '']","['0', '']","['16', '']","['2,117', '']","['0', '']","['758', '']","['0', '']","['7', '']","['0', '']","['1,430', '']","['224', '']"
12746,r108,All institutions -> U. Georgia,All institutions,U. Georgia,2,107,"['4,538', '']","['149', '']","['314', '']","['3,178', '']","['4', '']","['109', '']","['147', '']","['202', '']","['70', '']","['263', '']","['102', '']"
12746,r109,All institutions -> U. Houston,All institutions,U. Houston,2,108,"['4,479', '']","['247', '']","['364', '']","['579', '']","['13', '']","['180', '']","['34', '']","['128', '']","['24', '']","['1,823', '']","['1,087', '']"
12746,r110,All institutions -> U. Utah,All institutions,U. Utah,2,109,"['4,470', '']","['0', '']","['8', '']","['501', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['137', '']","['3,824', '']"
12746,r111,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,110,"['4,437', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,431', '']","['0', '']"
12746,r112,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,111,"['4,382', '']","['398', '']","['0', '']","['570', '']","['0', '']","['310', '']","['228', '']","['194', '']","['362', '']","['2,090', '']","['230', '']"
12746,r113,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,112,"['3,912', '']","['236', '']","['156', '']","['521', '']","['14', '']","['426', '']","['0', '']","['152', '']","['135', '']","['1,722', '']","['550', '']"
