table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2020,field_total_2021,field_total_2022,field_total_2023,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022,field_federally_financed_2023
12688,r032,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,31,"['153,629', '']","['166,594', '']","['189,086', '']","['205,479', '']","['99,378', '']","['115,175', '']","['129,866', '']","['139,214', '']"
12688,r033,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,32,"['166,254', '']","['183,621', '']","['193,170', '']","['202,787', '']","['114,209', '']","['116,912', '']","['122,265', '']","['122,259', '']"
12688,r034,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,33,"['132,963', '']","['132,380', '']","['167,234', '']","['198,509', '']","['98,997', '']","['100,726', '']","['101,964', '']","['112,166', '']"
12688,r035,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,34,"['137,316', '']","['139,580', '']","['154,731', '']","['177,578', '']","['86,048', '']","['85,905', '']","['92,808', '']","['117,577', '']"
12688,r036,All institutions -> U. Georgia,All institutions,U. Georgia,2,35,"['143,796', '']","['156,208', '']","['167,001', '']","['169,728', '']","['78,657', '']","['90,936', '']","['102,961', '']","['99,203', '']"
12688,r037,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,36,"['137,103', '']","['145,417', '']","['153,954', '']","['157,353', '']","['96,954', '']","['100,459', '']","['106,862', '']","['107,760', '']"
12688,r038,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,37,"['114,449', '']","['125,642', '']","['130,710', '']","['152,147', '']","['64,157', '']","['75,077', '']","['86,211', '']","['103,161', '']"
12688,r039,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,38,"['230,231', '']","['229,238', '']","['249,817', '']","['151,637', '']","['128,995', '']","['130,255', '']","['143,465', '']","['88,123', '']"
12688,r040,All institutions -> U. Iowa,All institutions,U. Iowa,2,39,"['126,870', '']","['134,116', '']","['132,705', '']","['148,336', '']","['78,419', '']","['80,979', '']","['85,296', '']","['91,907', '']"
12688,r041,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,40,"['124,207', '']","['122,903', '']","['137,850', '']","['148,161', '']","['80,025', '']","['82,191', '']","['86,181', '']","['96,490', '']"
12688,r042,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>c</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>c</sup>",2,41,"['na', '']","['na', '']","['na', '']","['145,976', '']","['na', '']","['na', '']","['na', '']","['96,565', '']"
12688,r043,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,42,"['130,392', '']","['129,502', '']","['138,783', '']","['140,918', '']","['67,501', '']","['65,808', '']","['76,387', '']","['77,537', '']"
12688,r044,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,43,"['111,883', '']","['118,493', '']","['126,554', '']","['138,086', '']","['63,674', '']","['75,180', '']","['81,077', '']","['88,199', '']"
12688,r045,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,44,"['83,715', '']","['92,910', '']","['128,503', '']","['132,029', '']","['58,581', '']","['65,420', '']","['83,337', '']","['85,462', '']"
12688,r046,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,45,"['120,671', '']","['119,614', '']","['123,482', '']","['131,103', '']","['42,625', '']","['47,017', '']","['48,244', '']","['50,486', '']"
12688,r047,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,46,"['117,715', '']","['117,739', '']","['117,176', '']","['126,462', '']","['61,131', '']","['62,624', '']","['65,574', '']","['69,665', '']"
12688,r048,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,47,"['113,394', '']","['112,613', '']","['115,922', '']","['114,545', '']","['60,487', '']","['54,682', '']","['57,058', '']","['51,189', '']"
12688,r049,All institutions -> Princeton U.,All institutions,Princeton U.,2,48,"['81,137', '']","['87,346', '']","['102,181', '']","['112,622', '']","['50,581', '']","['52,315', '']","['52,108', '']","['50,130', '']"
12688,r050,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,49,"['77,408', '']","['97,519', '']","['99,831', '']","['111,681', '']","['50,356', '']","['55,631', '']","['62,196', '']","['70,479', '']"
12688,r051,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,50,"['90,898', '']","['93,020', '']","['103,543', '']","['111,401', '']","['64,867', '']","['64,801', '']","['73,304', '']","['77,152', '']"
12688,r052,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,51,"['98,382', '']","['112,135', '']","['105,362', '']","['110,439', '']","['56,971', '']","['63,659', '']","['71,191', '']","['80,726', '']"
12688,r053,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,52,"['63,293', '']","['73,598', '']","['95,701', '']","['108,327', '']","['35,741', '']","['40,918', '']","['50,639', '']","['56,270', '']"
12688,r054,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,53,"['77,458', '']","['91,434', '']","['93,256', '']","['107,346', '']","['44,234', '']","['54,744', '']","['57,463', '']","['68,102', '']"
12688,r055,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,54,"['82,470', '']","['86,328', '']","['91,552', '']","['105,990', '']","['69,339', '']","['71,246', '']","['75,637', '']","['83,222', '']"
12688,r056,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,55,"['88,070', '']","['95,200', '']","['95,707', '']","['105,597', '']","['47,604', '']","['51,230', '']","['57,523', '']","['64,626', '']"
12688,r057,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,56,"['83,882', '']","['83,895', '']","['94,917', '']","['104,865', '']","['47,297', '']","['49,607', '']","['53,829', '']","['58,524', '']"
12688,r058,All institutions -> Tufts U.,All institutions,Tufts U.,2,57,"['92,119', '']","['91,403', '']","['102,498', '']","['104,627', '']","['69,674', '']","['71,168', '']","['76,869', '']","['73,998', '']"
12688,r059,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,58,"['89,580', '']","['100,578', 'i']","['98,392', '']","['102,066', 'i']","['65,017', '']","['67,730', '']","['71,660', '']","['64,984', '']"
12688,r060,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,59,"['74,942', '']","['83,083', '']","['94,743', '']","['101,200', '']","['42,244', '']","['49,473', '']","['55,606', '']","['56,560', '']"
12688,r061,"All institutions -> Touro U., New York<sup>e</sup>",All institutions,"Touro U., New York<sup>e</sup>",2,60,"['ne', '']","['ne', '']","['ne', '']","['99,676', '']","['ne', '']","['ne', '']","['ne', '']","['39,862', '']"
12688,r062,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,61,"['67,851', '']","['74,729', '']","['80,739', '']","['95,103', '']","['49,214', '']","['48,445', '']","['53,942', '']","['62,364', '']"
12688,r063,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,62,"['75,806', '']","['79,715', '']","['105,565', '']","['93,727', '']","['49,480', '']","['52,731', '']","['79,695', '']","['66,369', '']"
12688,r064,All institutions -> U. Miami,All institutions,U. Miami,2,63,"['78,338', '']","['75,792', '']","['89,556', '']","['93,560', '']","['64,201', '']","['62,744', '']","['75,332', '']","['77,988', '']"
12688,r065,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,64,"['84,528', '']","['83,974', '']","['89,693', '']","['93,530', '']","['49,057', '']","['53,355', '']","['53,746', '']","['56,400', '']"
12688,r066,All institutions -> U. Chicago,All institutions,U. Chicago,2,65,"['83,295', '']","['82,092', '']","['91,684', '']","['91,330', '']","['67,334', '']","['66,653', '']","['77,479', '']","['76,637', '']"
12688,r067,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,66,"['81,071', '']","['77,533', '']","['77,134', '']","['89,704', '']","['42,919', '']","['41,820', '']","['42,064', '']","['50,162', '']"
12688,r068,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,67,"['62,802', '']","['72,413', '']","['71,830', '']","['83,405', '']","['38,317', '']","['44,438', '']","['45,637', '']","['47,192', '']"
12688,r069,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,68,"['53,656', '']","['72,971', '']","['72,528', '']","['81,364', '']","['40,720', '']","['47,612', '']","['47,604', '']","['45,485', '']"
12688,r070,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,69,"['58,982', '']","['65,789', '']","['78,626', '']","['80,748', '']","['18,538', '']","['22,231', '']","['29,424', '']","['30,934', '']"
12688,r071,All institutions -> George Washington U.,All institutions,George Washington U.,2,70,"['52,902', '']","['58,491', '']","['69,589', '']","['75,627', '']","['33,137', '']","['39,381', '']","['47,496', '']","['63,920', '']"
12688,r072,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,71,"['56,483', '']","['60,515', '']","['71,438', '']","['75,146', '']","['26,797', '']","['29,672', '']","['33,532', '']","['37,324', '']"
12688,r073,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,72,"['39,769', '']","['67,310', '']","['74,575', '']","['74,873', '']","['23,865', '']","['37,530', '']","['41,838', '']","['51,583', '']"
12688,r074,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,73,"['68,528', '']","['60,760', '']","['67,016', '']","['73,783', '']","['11,539', '']","['16,125', '']","['16,403', '']","['18,058', '']"
12688,r075,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,74,"['62,475', '']","['64,300', '']","['66,799', '']","['73,477', 'i']","['49,032', '']","['51,796', '']","['53,320', '']","['55,135', 'i']"
12688,r076,All institutions -> U. Rochester,All institutions,U. Rochester,2,75,"['54,066', '']","['56,944', '']","['61,720', '']","['71,596', '']","['44,908', '']","['48,117', '']","['50,613', '']","['59,741', '']"
12688,r077,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,76,"['50,131', '']","['52,370', '']","['59,500', '']","['71,207', '']","['24,615', '']","['26,909', '']","['29,839', '']","['38,417', '']"
12688,r078,All institutions -> Brown U.,All institutions,Brown U.,2,77,"['57,280', '']","['57,160', '']","['60,922', '']","['70,926', '']","['41,143', '']","['43,126', '']","['44,492', '']","['51,567', '']"
12688,r079,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,78,"['62,532', '']","['63,846', '']","['59,696', '']","['68,124', '']","['36,347', '']","['45,133', '']","['46,028', '']","['49,008', '']"
12688,r080,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,79,"['53,100', '']","['52,760', '']","['60,677', '']","['66,938', '']","['16,953', '']","['19,052', '']","['30,300', '']","['33,467', '']"
12688,r081,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,80,"['62,270', '']","['60,204', '']","['63,666', '']","['66,301', '']","['35,074', '']","['34,328', '']","['36,168', '']","['37,987', '']"
12688,r082,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,81,"['54,213', '']","['54,224', '']","['59,833', '']","['66,009', '']","['35,502', '']","['36,466', '']","['40,894', '']","['45,197', '']"
12688,r083,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,82,"['60,674', '']","['60,318', '']","['60,605', '']","['63,568', '']","['25,037', '']","['24,845', '']","['29,798', '']","['30,925', '']"
12688,r084,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,83,"['61,121', '']","['64,217', '']","['60,840', '']","['63,418', '']","['39,569', '']","['40,518', '']","['40,425', '']","['40,388', '']"
12688,r085,All institutions -> U. Louisville,All institutions,U. Louisville,2,84,"['60,608', '']","['66,095', '']","['71,947', '']","['62,107', '']","['39,447', '']","['44,936', '']","['51,331', '']","['43,985', '']"
12688,r086,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,85,"['67,447', '']","['64,136', '']","['58,106', '']","['62,081', '']","['38,357', '']","['34,745', '']","['39,773', '']","['37,966', '']"
12688,r087,All institutions -> U. Vermont,All institutions,U. Vermont,2,86,"['54,565', '']","['51,579', '']","['61,287', '']","['59,063', '']","['37,701', '']","['35,980', '']","['41,145', '']","['39,614', '']"
12688,r088,All institutions -> Tulane U.,All institutions,Tulane U.,2,87,"['39,053', '']","['36,099', '']","['45,028', '']","['53,913', '']","['26,219', '']","['25,730', '']","['31,753', '']","['39,398', '']"
12688,r089,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,88,"['41,081', '']","['42,368', '']","['46,086', '']","['53,109', '']","['34,958', '']","['36,680', '']","['38,408', '']","['45,839', '']"
12688,r090,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,89,"['50,323', '']","['51,630', '']","['56,404', '']","['51,453', '']","['39,472', '']","['35,810', '']","['40,162', '']","['29,006', '']"
12688,r091,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,90,"['43,464', '']","['41,447', '']","['48,744', '']","['51,303', '']","['40,320', '']","['37,018', '']","['41,712', '']","['42,985', '']"
12688,r092,All institutions -> Florida International U.,All institutions,Florida International U.,2,91,"['39,760', '']","['37,940', '']","['46,249', '']","['50,113', '']","['19,181', '']","['17,524', '']","['22,144', '']","['28,259', '']"
12688,r093,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,92,"['67,446', '']","['60,795', '']","['56,438', '']","['49,814', '']","['42,112', '']","['37,649', '']","['33,137', '']","['29,243', '']"
12688,r094,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,93,"['39,072', '']","['42,898', '']","['42,147', '']","['46,701', '']","['18,255', '']","['17,834', '']","['18,729', '']","['21,655', '']"
12688,r095,All institutions -> U. Kansas,All institutions,U. Kansas,2,94,"['62,277', '']","['46,912', '']","['46,127', '']","['46,438', '']","['38,670', '']","['30,741', '']","['31,227', '']","['30,775', '']"
12688,r096,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,95,"['40,276', '']","['46,515', '']","['49,745', '']","['45,172', '']","['15,769', '']","['18,558', '']","['20,642', '']","['25,110', '']"
12688,r097,All institutions -> Washington State U.,All institutions,Washington State U.,2,96,"['35,845', '']","['34,771', '']","['32,110', '']","['43,833', '']","['21,674', '']","['23,178', '']","['21,086', '']","['26,810', '']"
12688,r098,All institutions -> Drexel U.,All institutions,Drexel U.,2,97,"['38,200', '']","['39,937', '']","['40,343', '']","['43,441', '']","['24,521', '']","['26,987', '']","['26,035', '']","['29,508', '']"
12688,r099,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,98,"['38,938', '']","['44,339', '']","['43,217', '']","['43,176', '']","['27,860', '']","['32,710', '']","['30,314', '']","['29,013', '']"
12688,r100,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,99,"['43,605', '']","['48,670', '']","['50,190', '']","['42,895', '']","['28,155', '']","['32,725', '']","['29,099', '']","['25,405', '']"
12688,r101,All institutions -> Augusta U.,All institutions,Augusta U.,2,100,"['40,513', '']","['41,967', '']","['45,192', '']","['41,090', '']","['29,605', '']","['29,845', '']","['31,479', '']","['28,154', '']"
12688,r102,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,101,"['22,245', '']","['29,655', '']","['35,849', '']","['40,611', '']","['19,859', '']","['23,001', '']","['26,143', '']","['30,367', '']"
12688,r103,All institutions -> U. Oregon,All institutions,U. Oregon,2,102,"['33,631', '']","['37,907', '']","['44,968', '']","['40,483', '']","['28,932', '']","['28,980', '']","['36,500', '']","['31,687', '']"
12688,r104,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,103,"['25,158', '']","['30,824', '']","['31,046', '']","['40,246', '']","['12,150', '']","['16,135', '']","['15,616', '']","['21,154', '']"
12688,r105,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,104,"['34,022', '']","['33,765', '']","['37,544', '']","['39,697', '']","['22,266', '']","['21,562', '']","['23,114', '']","['24,945', '']"
12688,r106,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,105,"['22,643', '']","['26,252', '']","['33,638', '']","['36,768', '']","['10,968', '']","['13,709', '']","['20,233', '']","['21,396', '']"
12688,r107,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,106,"['36,791', '']","['43,521', '']","['39,371', '']","['35,893', '']","['18,123', '']","['25,242', '']","['23,391', '']","['20,508', '']"
12688,r108,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,107,"['32,389', '']","['33,935', '']","['30,468', '']","['35,600', '']","['26,171', '']","['27,284', '']","['25,081', '']","['28,543', '']"
12688,r109,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,108,"['27,095', '']","['29,214', '']","['35,115', '']","['34,922', '']","['11,155', '']","['12,920', '']","['15,704', '']","['13,981', '']"
12688,r110,All institutions -> Temple U.,All institutions,Temple U.,2,109,"['43,913', '']","['44,630', '']","['36,172', '']","['34,273', '']","['34,298', '']","['29,114', '']","['20,679', '']","['27,243', '']"
12688,r111,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,110,"['27,543', '']","['29,137', '']","['31,346', '']","['33,695', '']","['17,227', '']","['18,406', '']","['21,007', '']","['23,294', '']"
12688,r112,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,111,"['28,740', '']","['27,380', '']","['27,705', '']","['32,536', '']","['23,802', '']","['22,646', '']","['22,603', '']","['27,081', '']"
12688,r113,All institutions -> Clemson U.,All institutions,Clemson U.,2,112,"['28,361', '']","['24,231', '']","['26,009', '']","['31,352', '']","['8,494', '']","['7,601', '']","['9,073', '']","['12,549', '']"
12688,r114,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,113,"['24,318', '']","['25,050', '']","['26,829', '']","['30,973', '']","['16,755', '']","['17,420', '']","['18,557', '']","['20,345', '']"
12688,r115,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,114,"['21,265', '']","['27,928', '']","['33,872', '']","['30,867', '']","['7,732', '']","['12,007', '']","['14,362', '']","['11,345', '']"
12688,r116,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,115,"['34,790', '']","['25,488', '']","['27,675', '']","['30,264', '']","['13,534', '']","['13,625', '']","['13,382', '']","['14,838', '']"
12688,r117,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,116,"['23,741', '']","['25,623', '']","['30,320', '']","['29,577', '']","['15,010', '']","['17,143', '']","['19,381', '']","['21,416', '']"
12688,r118,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,117,"['19,956', '']","['25,945', '']","['26,166', '']","['29,350', '']","['7,699', '']","['10,218', '']","['10,421', '']","['12,115', '']"
12688,r119,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,118,"['26,272', '']","['28,082', '']","['25,632', '']","['29,283', '']","['20,298', '']","['20,128', '']","['19,143', '']","['20,906', '']"
12688,r120,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,119,"['26,551', '']","['21,651', '']","['24,166', '']","['28,310', '']","['20,651', '']","['17,330', '']","['19,214', '']","['22,693', '']"
12688,r121,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,120,"['24,007', '']","['26,291', '']","['28,121', '']","['28,196', '']","['14,506', '']","['16,595', '']","['19,785', '']","['19,925', '']"
12688,r122,All institutions -> U. Utah,All institutions,U. Utah,2,121,"['40,013', 'i']","['44,662', 'i']","['27,988', '']","['28,019', '']","['24,860', '']","['28,068', '']","['26,785', '']","['24,267', '']"
12688,r123,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,122,"['25,906', '']","['25,498', '']","['27,376', '']","['26,929', '']","['15,754', '']","['16,284', '']","['17,268', '']","['17,311', '']"
