table_id,row_id,_b_field_b_full_path,_b_field_b_level_1,_b_field_b_level_2,_b_field_b_level_3,_b_field_b_hierarchy_depth,field_2001,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011
6456,r021,All fields -> Life sciences -> Agricultural sciences,All fields,Life sciences,Agricultural sciences,3,1007.7,1047.6,1046.0,1086.8,1094.2,1108.2,1139.4,1020.3,1120.4,1131.9,1085.0
6456,r022,All fields -> Life sciences -> Biological sciences (excluding environmental biology),All fields,Life sciences,Biological sciences (excluding environmental biology),3,12380.0,14498.5,18643.5,13091.9,13351.6,13690.8,14429.7,14443.1,17376.8,17213.9,15178.3
6456,r023,All fields -> Life sciences -> Environmental biology,All fields,Life sciences,Environmental biology,3,728.8,778.9,717.9,670.0,699.0,686.6,757.2,858.0,963.7,816.4,854.9
6456,r024,All fields -> Life sciences -> Medical sciences,All fields,Life sciences,Medical sciences,3,6585.2,6427.4,6160.3,10898.8,10862.1,10592.2,10790.7,10387.3,11392.7,11677.0,10202.2
6456,r025,All fields -> Life sciences -> Other life sciences,All fields,Life sciences,Other life sciences,3,2355.7,2724.4,1204.6,1981.0,2120.9,1849.9,2346.5,2210.1,2413.6,3070.0,2129.4
6456,r026,All fields -> Physical sciences,All fields,Physical sciences,,2,4600.8,4983.2,5021.6,5211.1,5493.7,5351.1,5136.1,5072.6,5821.1,5870.8,5426.6
6456,r027,All fields -> Physical sciences -> Astronomy,All fields,Physical sciences,Astronomy,3,759.2,751.5,871.8,920.8,884.9,792.5,655.9,527.9,671.5,559.9,555.4
6456,r028,All fields -> Physical sciences -> Chemistry,All fields,Physical sciences,Chemistry,3,1024.9,1181.7,1137.9,1191.0,1197.5,1126.4,1149.9,1148.4,1274.0,1310.6,1106.3
6456,r029,All fields -> Physical sciences -> Physics,All fields,Physical sciences,Physics,3,2461.7,2621.4,2500.2,2598.6,3041.3,3001.8,2939.2,2968.9,3356.1,3470.1,3268.8
6456,r030,All fields -> Physical sciences -> Other physical sciences,All fields,Physical sciences,Other physical sciences,3,354.9,428.6,511.7,500.8,370.0,430.5,391.1,427.4,519.6,530.2,496.1
6456,r031,All fields -> Psychology,All fields,Psychology,,2,741.9,905.9,1104.4,1854.9,1891.8,1747.3,1837.9,1740.8,2086.3,2155.6,1886.8
6456,r032,All fields -> Psychology -> Biological aspects,All fields,Psychology,Biological aspects,3,13.6,10.6,23.2,6.0,2.3,3.0,3.8,21.8,2.1,13.6,16.4
6456,r033,All fields -> Psychology -> Social aspects,All fields,Psychology,Social aspects,3,59.8,52.5,50.6,51.7,46.6,40.9,36.8,18.8,50.8,74.5,54.5
6456,r034,All fields -> Psychology -> Other psychological sciences,All fields,Psychology,Other psychological sciences,3,668.5,842.8,1030.6,1797.2,1842.8,1703.4,1797.3,1700.3,2033.4,2067.4,1816.0
6456,r035,All fields -> Social sciences,All fields,Social sciences,,2,1008.6,983.0,1025.8,1089.6,1097.1,1123.9,1147.1,977.0,1156.7,1197.3,1262.4
6456,r036,All fields -> Social sciences -> Anthropology,All fields,Social sciences,Anthropology,3,15.6,16.4,14.5,15.0,18.0,15.1,16.1,17.4,29.4,24.7,26.1
6456,r037,All fields -> Social sciences -> Economics,All fields,Social sciences,Economics,3,234.1,227.3,234.5,204.6,215.9,202.6,250.0,212.3,230.1,274.0,398.6
6456,r038,All fields -> Social sciences -> Political science,All fields,Social sciences,Political science,3,19.5,18.4,18.5,18.7,32.7,44.6,41.2,29.2,24.6,14.2,12.0
6456,r039,All fields -> Social sciences -> Sociology,All fields,Social sciences,Sociology,3,95.5,96.1,124.7,120.1,70.2,144.2,217.6,95.2,138.8,132.3,132.5
6456,r040,All fields -> Social sciences -> Other social sciences,All fields,Social sciences,Other social sciences,3,644.0,624.7,633.6,731.2,760.4,717.4,622.2,622.9,733.8,752.0,693.2
6456,r041,All fields -> Other sciences nec,All fields,Other sciences nec,,2,1245.8,1334.0,1329.3,1916.3,2088.9,2461.3,1403.1,2177.1,3712.7,2763.2,3400.5
