table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10176,r061,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['1,875', '']","['232', '']","['187', '']","['434', '']","['50', '']","['377', '']","['141', '']","['129', '']","['72', '']","['4', '']","['249', '']"
10176,r062,United States -> Georgia -> Public -> Albany State U.,United States,Georgia,Public,Albany State U.,4,"['628', '']","['0', '']","['24', '']","['280', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['2', '']","['196', '']"
10176,r063,United States -> Georgia -> Public -> Clayton State U.,United States,Georgia,Public,Clayton State U.,4,"['498', '']","['0', '']","['0', '']","['0', '']","['12', '']","['144', '']","['141', '']","['129', '']","['72', '']","['0', '']","['0', '']"
10176,r064,United States -> Georgia -> Public -> Columbus State U.,United States,Georgia,Public,Columbus State U.,4,"['228', '']","['205', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
10176,r065,United States -> Georgia -> Public -> Georgia C. and State U.,United States,Georgia,Public,Georgia C. and State U.,4,"['51', '']","['0', '']","['0', '']","['32', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r066,United States -> Georgia -> Public -> Georgia Gwinnett C.,United States,Georgia,Public,Georgia Gwinnett C.,4,"['249', '']","['27', '']","['12', '']","['101', '']","['38', '']","['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r067,United States -> Georgia -> Public -> U. West Georgia,United States,Georgia,Public,U. West Georgia,4,"['174', '']","['0', '']","['104', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']"
10176,r068,United States -> Georgia -> Public -> Valdosta State U.,United States,Georgia,Public,Valdosta State U.,4,"['47', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r069,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['713', '']","['69', '']","['81', '']","['260', '']","['181', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']"
10176,r070,United States -> Georgia -> Private -> Agnes Scott C.,United States,Georgia,Private,Agnes Scott C.,4,"['260', '']","['0', '']","['0', '']","['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r071,United States -> Georgia -> Private -> Berry C.,United States,Georgia,Private,Berry C.,4,"['453', '']","['69', '']","['81', '']","['0', '']","['181', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']"
10176,r072,United States -> Georgia -> Private -> Life U.,United States,Georgia,Private,Life U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r073,United States -> Hawaii,United States,Hawaii,,,2,"['1,087', '']","['179', '']","['210', '']","['402', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['241', '']"
10176,r074,United States -> Hawaii -> Public,United States,Hawaii,Public,,3,"['1,087', '']","['179', '']","['210', '']","['402', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['241', '']"
10176,r075,"United States -> Hawaii -> Public -> U. Hawaii, Maui C.",United States,Hawaii,Public,"U. Hawaii, Maui C.",4,"['1,087', '']","['179', '']","['210', '']","['402', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['241', '']"
10176,r076,United States -> Idaho,United States,Idaho,,,2,"['906', '']","['91', '']","['0', '']","['645', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['125', '']","['0', '']"
10176,r077,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['550', '']","['58', '']","['0', '']","['492', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r078,United States -> Idaho -> Public -> Lewis-Clark State C.,United States,Idaho,Public,Lewis-Clark State C.,4,"['550', '']","['58', '']","['0', '']","['492', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r079,United States -> Idaho -> Private,United States,Idaho,Private,,3,"['356', '']","['33', '']","['0', '']","['153', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['125', '']","['0', '']"
10176,r080,United States -> Idaho -> Private -> Northwest Nazarene U.,United States,Idaho,Private,Northwest Nazarene U.,4,"['356', '']","['33', '']","['0', '']","['153', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['125', '']","['0', '']"
10176,r081,United States -> Illinois,United States,Illinois,,,2,"['1,837', '']","['8', '']","['61', '']","['733', '']","['5', '']","['272', '']","['30', '']","['22', '']","['0', '']","['48', '']","['658', '']"
10176,r082,United States -> Illinois -> Public,United States,Illinois,Public,,3,"['320', '']","['0', '']","['0', '']","['290', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r083,United States -> Illinois -> Public -> Eastern Illinois U.,United States,Illinois,Public,Eastern Illinois U.,4,"['320', '']","['0', '']","['0', '']","['290', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r084,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['1,517', '']","['8', '']","['61', '']","['443', '']","['5', '']","['272', '']","['0', '']","['22', '']","['0', '']","['48', '']","['658', '']"
10176,r085,United States -> Illinois -> Private -> Augustana C.,United States,Illinois,Private,Augustana C.,4,"['158', '']","['0', '']","['0', '']","['22', '']","['0', '']","['33', '']","['0', '']","['22', '']","['0', '']","['0', '']","['81', '']"
10176,r086,United States -> Illinois -> Private -> Benedictine U.,United States,Illinois,Private,Benedictine U.,4,"['64', '']","['8', '']","['0', '']","['21', '']","['5', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']"
10176,r087,United States -> Illinois -> Private -> Bradley U.,United States,Illinois,Private,Bradley U.,4,"['88', '']","['0', '']","['0', '']","['27', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']"
10176,r088,United States -> Illinois -> Private -> Elmhurst U.,United States,Illinois,Private,Elmhurst U.,4,"['676', '']","['0', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['555', '']"
10176,r089,United States -> Illinois -> Private -> Illinois C. of Optometry,United States,Illinois,Private,Illinois C. of Optometry,4,"['46', '']","['0', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r090,United States -> Illinois -> Private -> Lake Forest C.,United States,Illinois,Private,Lake Forest C.,4,"['37', '']","['0', '']","['0', '']","['21', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r091,"United States -> Illinois -> Private -> Wheaton C., Wheaton",United States,Illinois,Private,"Wheaton C., Wheaton",4,"['448', '']","['0', '']","['61', '']","['185', '']","['0', '']","['202', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r092,United States -> Indiana,United States,Indiana,,,2,"['1,986', '']","['23', '']","['1', '']","['725', '']","['158', '']","['812', '']","['9', '']","['4', '']","['63', '']","['35', '']","['156', '']"
10176,r093,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['588', '']","['0', '']","['0', '']","['140', '']","['0', '']","['225', '']","['0', '']","['4', '']","['63', '']","['0', '']","['156', '']"
10176,r094,"United States -> Indiana -> Public -> Indiana U., Kokomo",United States,Indiana,Public,"Indiana U., Kokomo",4,"['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['75', '']"
10176,r095,"United States -> Indiana -> Public -> Indiana U., Northwest",United States,Indiana,Public,"Indiana U., Northwest",4,"['203', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']"
10176,r096,"United States -> Indiana -> Public -> Indiana U., South Bend",United States,Indiana,Public,"Indiana U., South Bend",4,"['297', '']","['0', '']","['0', '']","['0', '']","['0', '']","['225', '']","['0', '']","['4', '']","['0', '']","['0', '']","['68', '']"
10176,r097,"United States -> Indiana -> Public -> Indiana U., Southeast",United States,Indiana,Public,"Indiana U., Southeast",4,"['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']"
10176,r098,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['1,398', '']","['23', '']","['1', '']","['585', '']","['158', '']","['587', '']","['9', '']","['0', '']","['0', '']","['35', '']","['0', '']"
10176,r099,United States -> Indiana -> Private -> DePauw U.,United States,Indiana,Private,DePauw U.,4,"['48', '']","['15', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r100,United States -> Indiana -> Private -> Earlham C.,United States,Indiana,Private,Earlham C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r101,United States -> Indiana -> Private -> Indiana Wesleyan U.,United States,Indiana,Private,Indiana Wesleyan U.,4,"['187', '']","['8', '']","['0', '']","['110', '']","['0', '']","['68', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r102,United States -> Indiana -> Private -> Manchester U.,United States,Indiana,Private,Manchester U.,4,"['100', '']","['0', '']","['0', '']","['100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r103,United States -> Indiana -> Private -> Taylor U.,United States,Indiana,Private,Taylor U.,4,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
10176,r104,United States -> Indiana -> Private -> U. Evansville,United States,Indiana,Private,U. Evansville,4,"['171', '']","['0', '']","['0', '']","['11', '']","['146', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r105,United States -> Indiana -> Private -> Valparaiso U.,United States,Indiana,Private,Valparaiso U.,4,"['572', '']","['0', '']","['1', '']","['233', '']","['12', '']","['307', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
10176,r106,United States -> Indiana -> Private -> Wabash C.,United States,Indiana,Private,Wabash C.,4,"['304', '']","['0', '']","['0', '']","['131', '']","['0', '']","['165', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r107,United States -> Iowa,United States,Iowa,,,2,"['1,184', '']","['3', '']","['207', '']","['316', '']","['125', '']","['465', '']","['17', '']","['2', '']","['0', '']","['34', '']","['15', '']"
10176,r108,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['1,184', '']","['3', '']","['207', '']","['316', '']","['125', '']","['465', '']","['17', '']","['2', '']","['0', '']","['34', '']","['15', '']"
10176,r109,United States -> Iowa -> Private -> Coe C.,United States,Iowa,Private,Coe C.,4,"['401', '']","['0', '']","['0', '']","['0', '']","['0', '']","['401', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r110,United States -> Iowa -> Private -> Cornell C.,United States,Iowa,Private,Cornell C.,4,"['116', '']","['0', '']","['90', '']","['1', '']","['0', '']","['3', '']","['14', '']","['0', '']","['0', '']","['0', '']","['8', '']"
10176,r111,United States -> Iowa -> Private -> Dordt U.,United States,Iowa,Private,Dordt U.,4,"['552', '']","['0', '']","['117', '']","['279', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']"
10176,r112,United States -> Iowa -> Private -> Loras C.,United States,Iowa,Private,Loras C.,4,"['70', 'i']","['3', 'i']","['0', 'i']","['36', 'i']","['3', 'i']","['16', 'i']","['3', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['7', 'i']"
10176,r113,United States -> Iowa -> Private -> Luther C.,United States,Iowa,Private,Luther C.,4,"['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10176,r114,United States -> Kansas,United States,Kansas,,,2,"['633', '']","['9', '']","['24', '']","['395', '']","['6', '']","['156', '']","['2', '']","['15', '']","['0', '']","['0', '']","['26', '']"
10176,r115,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['633', '']","['9', '']","['24', '']","['395', '']","['6', '']","['156', '']","['2', '']","['15', '']","['0', '']","['0', '']","['26', '']"
10176,r116,United States -> Kansas -> Public -> Emporia State U.,United States,Kansas,Public,Emporia State U.,4,"['291', '']","['9', '']","['0', '']","['191', '']","['6', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']"
10176,r117,United States -> Kansas -> Public -> Fort Hays State U.,United States,Kansas,Public,Fort Hays State U.,4,"['342', '']","['0', '']","['24', '']","['204', '']","['0', '']","['94', '']","['2', '']","['15', '']","['0', '']","['0', '']","['3', '']"
