table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
7295,r023,All institutions -> Draper Laboratory,All institutions,Draper Laboratory,2,22,46426.7,42116.6,39360.1,70368.3,67979.7,91200.5,58301.4,71220.5,87648.0
7295,r024,"All institutions -> City of Hope, Beckman Research Institute",All institutions,"City of Hope, Beckman Research Institute",2,23,53579.0,38077.5,43870.9,43971.4,41201.8,57497.9,58454.6,73065.5,71343.3
7295,r025,"All institutions -> Jackson Laboratory, The",All institutions,"Jackson Laboratory, The",2,24,52722.6,50913.9,52182.9,58651.9,54023.8,60100.5,69249.3,77754.6,70253.2
7295,r026,All institutions -> American National Red Cross,All institutions,American National Red Cross,2,25,150.3,75.1,0.0,76.0,76.0,76.0,141.8,0.0,69288.7
7295,r027,All institutions -> National Academy of Sciences,All institutions,National Academy of Sciences,2,26,30944.5,44400.1,75101.2,68460.4,61871.2,64727.9,69116.6,67712.8,67861.4
7295,r028,All institutions -> Salk Institute for Biological Studies,All institutions,Salk Institute for Biological Studies,2,27,51513.1,43374.4,39748.2,31324.8,30232.7,49453.9,52049.8,79275.2,63405.6
7295,r029,All institutions -> Boston Medical Center,All institutions,Boston Medical Center,2,28,37849.4,35215.7,38894.4,31252.2,27239.4,27989.6,34640.4,59676.3,61485.3
7295,r030,All institutions -> La Jolla Institute for Immunology,All institutions,La Jolla Institute for Immunology,2,29,30762.5,26110.5,33051.7,30728.0,30948.2,30189.2,35965.9,44134.2,53692.1
7295,r031,"All institutions -> Children's National Medical Center, Nation's Children's Hospital",All institutions,"Children's National Medical Center, Nation's Children's Hospital",2,30,26827.6,25253.9,28697.0,27152.7,26251.9,31130.9,34578.3,49535.5,53064.0
7295,r032,All institutions -> Sanford Burnham Prebys Medical Discovery Institute,All institutions,Sanford Burnham Prebys Medical Discovery Institute,2,31,69509.9,54269.2,60668.3,45253.6,52269.0,58487.4,47831.6,52160.3,47197.7
7295,r033,All institutions -> Benaroya Research Institute at Virginia Mason,All institutions,Benaroya Research Institute at Virginia Mason,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46882.8
7295,r034,All institutions -> Nationwide Children's Hospital,All institutions,Nationwide Children's Hospital,2,33,28052.5,28339.9,29295.4,31189.1,30962.8,33082.0,50651.4,53492.2,44720.4
7295,r035,All institutions -> National Jewish Health,All institutions,National Jewish Health,2,34,25586.3,26532.1,26013.4,35364.0,32602.6,35070.4,41061.7,42527.2,44303.7
7295,r036,All institutions -> McLean Hospital Corp.,All institutions,McLean Hospital Corp.,2,35,28925.6,25852.2,27286.5,25673.0,27565.6,24152.8,28439.8,51924.5,44096.9
7295,r037,All institutions -> RAND Corp.,All institutions,RAND Corp.,2,36,84335.3,167137.6,148704.7,40912.2,165470.6,132211.3,49064.6,55903.2,43346.1
7295,r038,All institutions -> Northern California Institute for Research and Education,All institutions,Northern California Institute for Research and Education,2,37,18308.4,25774.8,38012.5,27454.1,26562.9,36020.7,26421.2,49962.2,41443.3
7295,r039,All institutions -> H. Lee Moffitt Cancer Center and Research Institute,All institutions,H. Lee Moffitt Cancer Center and Research Institute,2,38,37270.4,31143.8,29186.1,29320.3,33551.7,30651.9,34306.8,43693.0,38566.9
7295,r040,All institutions -> Rhode Island Hospital,All institutions,Rhode Island Hospital,2,39,28303.6,30149.7,24277.2,25807.7,28810.5,30040.8,29768.7,37503.0,37607.3
7295,r041,All institutions -> Allen Institute for Brain Science,All institutions,Allen Institute for Brain Science,2,40,796.4,1524.1,6545.6,5736.6,4809.6,31546.7,23086.9,26805.9,36575.8
7295,r042,All institutions -> Health Research Inc.,All institutions,Health Research Inc.,2,41,35687.1,37501.8,29883.9,31616.6,29192.5,24890.0,34456.5,41435.9,36391.0
7295,r043,All institutions -> Advanced Technology International,All institutions,Advanced Technology International,2,42,0.0,0.0,0.0,6783.5,0.0,950.0,17001.4,17599.6,34232.9
7295,r044,All institutions -> Henry Ford Health System,All institutions,Henry Ford Health System,2,43,15536.0,20213.0,15007.0,14656.4,16216.5,22709.7,29309.9,35426.6,33161.1
7295,r045,All institutions -> Wistar Institute of Anatomy and Biology,All institutions,Wistar Institute of Anatomy and Biology,2,44,25859.6,24105.4,27190.4,23436.8,34066.4,39346.9,28856.5,40220.6,33105.2
7295,r046,All institutions -> Massachusetts Eye and Ear Infirmary,All institutions,Massachusetts Eye and Ear Infirmary,2,45,21686.6,20288.0,24228.5,20537.4,19944.8,25999.1,25561.8,27355.0,32499.8
7295,r047,All institutions -> CUBRC Inc.,All institutions,CUBRC Inc.,2,46,11510.2,12669.2,13487.1,15594.2,6775.4,618.2,873.4,400.0,31676.9
7295,r048,All institutions -> NRG Oncology Foundation Inc.,All institutions,NRG Oncology Foundation Inc.,2,47,0.0,0.0,30145.7,30388.3,22561.5,24928.8,24572.4,29797.5,31167.1
7295,r049,All institutions -> ECOG-ACRIN Medical Research Foundation Inc.,All institutions,ECOG-ACRIN Medical Research Foundation Inc.,2,48,0.0,0.0,18660.1,21656.5,19759.9,27698.6,37797.4,35626.6,30096.7
7295,r050,All institutions -> Electric Power Research Institute,All institutions,Electric Power Research Institute,2,49,533.2,4400.6,1730.2,11588.5,8741.5,11693.7,11657.3,18113.1,29426.5
7295,r051,All institutions -> Magee-Womens Research Institute and Foundation,All institutions,Magee-Womens Research Institute and Foundation,2,50,31914.3,21799.1,30707.7,44782.9,37225.0,42510.5,40791.4,35095.1,27724.4
7295,r052,"All institutions -> Feinstein Institute for Medical Research, The",All institutions,"Feinstein Institute for Medical Research, The",2,51,22654.6,20537.7,31740.4,21970.8,22764.6,20555.2,18630.5,20060.3,27638.7
7295,r053,"All institutions -> J. David Gladstone Institutes, The",All institutions,"J. David Gladstone Institutes, The",2,52,26464.3,26581.9,30488.1,26259.2,33098.3,33466.7,28470.0,45674.4,27523.4
7295,r054,All institutions -> Oklahoma Medical Research Foundation,All institutions,Oklahoma Medical Research Foundation,2,53,25784.6,25396.6,24691.4,22681.3,26180.7,24890.2,23782.7,22553.3,27473.0
7295,r055,All institutions -> California Pacific Medical Center,All institutions,California Pacific Medical Center,2,54,9222.4,10012.8,7203.3,7748.9,7900.9,5768.2,28580.3,17960.3,26815.3
7295,r056,All institutions -> Methodist Hospital Research Institute,All institutions,Methodist Hospital Research Institute,2,55,10458.8,12123.7,13942.2,11703.3,14133.5,15910.9,19647.6,18977.3,26751.7
7295,r057,All institutions -> Riverside Research Institute,All institutions,Riverside Research Institute,2,56,1732.0,4030.6,6707.3,9724.0,16949.7,23465.4,20611.3,26087.6,26638.0
7295,r058,All institutions -> Texas Biomedical Research Institute,All institutions,Texas Biomedical Research Institute,2,57,33895.1,27087.2,30281.5,20419.9,27805.8,23101.9,28674.0,26041.2,26590.6
7295,r059,All institutions -> Institute for Cancer Research,All institutions,Institute for Cancer Research,2,58,28487.4,26706.6,27046.3,20777.5,21990.4,22013.6,25043.2,26365.3,26568.0
7295,r060,All institutions -> Children's Hospital Los Angeles,All institutions,Children's Hospital Los Angeles,2,59,17121.4,17641.1,23289.0,22666.9,20885.2,21582.7,23785.4,28733.0,26336.5
7295,r061,All institutions -> Henry M. Jackson Foundation for the Advancement of Military Medicine,All institutions,Henry M. Jackson Foundation for the Advancement of Military Medicine,2,60,161497.3,103390.0,129333.4,79949.8,105802.9,48204.5,223301.2,367817.7,24869.5
7295,r062,All institutions -> Montefiore Medical Center,All institutions,Montefiore Medical Center,2,61,7443.1,803.8,1675.9,1961.2,1721.0,1335.3,1999.0,935.0,24709.8
7295,r063,All institutions -> MRIGlobal,All institutions,MRIGlobal,2,62,7121.2,6545.0,5938.8,9210.7,5845.5,6002.3,9865.1,6454.8,24259.6
7295,r064,All institutions -> Institute of Gas Technology,All institutions,Institute of Gas Technology,2,63,5933.4,8914.8,2388.6,6081.0,9415.8,4216.1,16233.5,74.8,23919.2
7295,r065,All institutions -> Southern Research Institute,All institutions,Southern Research Institute,2,64,18388.3,10397.9,15117.3,24677.2,15681.7,12667.8,12936.2,12849.1,22910.0
7295,r066,All institutions -> Inc. Research Institutions for Seismology,All institutions,Inc. Research Institutions for Seismology,2,65,28017.9,39547.7,39581.3,32293.3,31193.4,36260.4,26514.5,16016.3,21646.9
7295,r067,All institutions -> HMH Hospitals Corp.,All institutions,HMH Hospitals Corp.,2,66,1615.1,783.1,662.7,3583.1,509.7,739.9,4438.7,19022.3,21503.1
7295,r068,All institutions -> Hennepin Healthcare Research Institute,All institutions,Hennepin Healthcare Research Institute,2,67,6143.5,13931.9,11705.7,14796.5,14685.3,14226.9,15351.6,26035.3,21115.1
7295,r069,All institutions -> Public Health Institute,All institutions,Public Health Institute,2,68,9302.3,7316.1,10634.6,12192.0,12379.8,11722.2,9394.2,19715.6,20655.8
7295,r070,All institutions -> Ann and Robert H. Lurie Children's Hospital of Chicago,All institutions,Ann and Robert H. Lurie Children's Hospital of Chicago,2,69,9706.6,11607.0,8075.2,7346.2,5115.4,6377.8,10859.5,16358.4,20462.6
7295,r071,All institutions -> Albert B. Sabin Vaccine Institute,All institutions,Albert B. Sabin Vaccine Institute,2,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20545.8,20060.4
7295,r072,All institutions -> Bay Area Environmental Research Institute,All institutions,Bay Area Environmental Research Institute,2,71,11529.7,9148.9,14237.1,15336.7,20239.9,17051.9,15372.3,17365.1,19501.6
7295,r073,All institutions -> National Center for Defense Manufacturing and Machining,All institutions,National Center for Defense Manufacturing and Machining,2,72,0.0,0.0,0.0,0.0,0.0,32441.8,19389.0,27212.4,19329.2
7295,r074,All institutions -> National Bureau of Economic Research Inc.,All institutions,National Bureau of Economic Research Inc.,2,73,25556.5,22589.0,23203.1,25650.0,23294.5,20586.7,20788.7,20928.3,19184.7
7295,r075,All institutions -> National Institute of Aerospace Associates,All institutions,National Institute of Aerospace Associates,2,74,18976.8,15812.5,16818.5,16565.9,18661.0,29311.3,22915.6,16931.2,17917.1
7295,r076,All institutions -> Kennedy Krieger Institute,All institutions,Kennedy Krieger Institute,2,75,17227.1,18041.7,12977.0,15247.5,18000.5,16804.9,17707.6,19701.5,17917.0
7295,r077,"All institutions -> Buck Institute for Research on Aging, The",All institutions,"Buck Institute for Research on Aging, The",2,76,8289.7,9053.4,8344.2,8620.7,8882.8,18764.8,19818.4,15399.2,17868.6
7295,r078,All institutions -> Harvard Pilgrim Health Care Inc.,All institutions,Harvard Pilgrim Health Care Inc.,2,77,7284.4,7343.2,8870.7,7074.6,19523.9,14832.3,11905.4,13050.7,17625.7
7295,r079,All institutions -> Tufts Medical Center,All institutions,Tufts Medical Center,2,78,26190.6,29701.4,27031.9,22509.1,19487.4,17728.8,19998.6,18210.8,17624.1
7295,r080,All institutions -> American Type Culture Collection,All institutions,American Type Culture Collection,2,79,22284.2,16660.0,16991.6,18303.9,15970.3,16145.9,19570.5,19051.8,17198.6
7295,r081,"All institutions -> Miriam Hospital, The",All institutions,"Miriam Hospital, The",2,80,17722.3,15919.1,15786.0,10762.1,10226.8,9437.1,13823.5,14684.5,17055.9
7295,r082,All institutions -> Jaeb Center for Health Research,All institutions,Jaeb Center for Health Research,2,81,15751.3,9001.7,12056.4,11315.7,9824.5,9472.0,13356.6,15307.6,16635.1
7295,r083,All institutions -> Lovelace Biomedical and Environmental Research Institute,All institutions,Lovelace Biomedical and Environmental Research Institute,2,82,15128.5,9388.7,10900.8,4843.7,6587.6,4131.7,5308.5,5194.6,16514.2
7295,r084,All institutions -> Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,All institutions,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2,83,5936.6,4822.2,7777.7,7164.6,7967.0,9140.8,9779.7,12863.0,16101.4
7295,r085,All institutions -> Palo Alto Veterans Institute for Research,All institutions,Palo Alto Veterans Institute for Research,2,84,11107.4,16401.8,14003.6,13771.9,12275.2,22287.3,13327.9,15165.3,15278.7
7295,r086,All institutions -> Marshfield Clinic,All institutions,Marshfield Clinic,2,85,2369.8,2179.3,4317.9,5428.9,3564.4,10416.5,18020.6,15799.2,15128.4
7295,r087,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,86,2902.7,3207.1,4336.5,6270.4,8048.4,8175.9,8716.9,16193.7,14757.3
7295,r088,"All institutions -> National Opinion Research Center, Chicago",All institutions,"National Opinion Research Center, Chicago",2,87,31871.4,39344.1,17486.3,11720.7,12742.7,9020.4,7866.1,12784.2,14449.2
7295,r089,All institutions -> Critical Path Institute,All institutions,Critical Path Institute,2,88,2150.0,4100.0,2099.9,2800.0,2800.0,4900.0,3169.7,11195.1,14376.3
7295,r090,All institutions -> Joslin Diabetes Center,All institutions,Joslin Diabetes Center,2,89,17100.8,37131.9,12732.4,11871.4,22084.9,22386.4,13437.2,12795.8,13985.8
7295,r091,All institutions -> New York Genome Center Inc.,All institutions,New York Genome Center Inc.,2,90,0.0,0.0,345.6,684.2,18085.3,14245.5,14451.2,11748.3,13648.6
7295,r092,All institutions -> MaineHealth,All institutions,MaineHealth,2,91,9202.5,6230.0,6786.2,8929.3,7073.4,12475.2,12670.8,14581.9,13570.0
7295,r093,All institutions -> Rehabilitation Institute of Chicago,All institutions,Rehabilitation Institute of Chicago,2,92,10001.4,12808.4,8020.7,8465.9,8838.4,6192.8,4522.0,11654.3,13221.6
7295,r094,All institutions -> HudsonAlpha Institute for Biotechnology,All institutions,HudsonAlpha Institute for Biotechnology,2,93,8213.9,8472.9,5522.7,7860.0,11286.7,14887.2,15375.8,19423.9,12859.6
7295,r095,All institutions -> SRC Inc.,All institutions,SRC Inc.,2,94,9002.1,14083.7,9029.8,7163.9,0.0,18404.2,5865.0,9324.2,12362.8
7295,r096,All institutions -> Versiti Wisconsin Inc.,All institutions,Versiti Wisconsin Inc.,2,95,6261.6,7359.6,8226.2,8410.5,8939.0,9731.2,10305.5,14632.2,12343.3
7295,r097,All institutions -> Noblis,All institutions,Noblis,2,96,23510.2,11067.0,8272.5,7067.3,19106.3,19201.8,14589.0,12138.5,12338.9
7295,r098,All institutions -> New York Blood Center,All institutions,New York Blood Center,2,97,5180.8,5713.3,5823.9,6809.2,6500.1,8720.8,7643.0,7921.2,12135.9
7295,r099,All institutions -> Schepens Eye Research Institute,All institutions,Schepens Eye Research Institute,2,98,13473.9,9625.4,11613.4,11252.3,9989.5,9723.6,13142.9,13317.9,11927.2
7295,r100,All institutions -> Seattle Institute for Biomedical and Clinical Research,All institutions,Seattle Institute for Biomedical and Clinical Research,2,99,16143.5,5851.8,7369.8,5363.0,4007.0,6665.4,7182.5,7591.1,11745.8
7295,r101,All institutions -> Donald Danforth Plant Science Center,All institutions,Donald Danforth Plant Science Center,2,100,9347.8,7351.3,5271.0,6309.5,6861.3,9048.6,13229.1,13002.8,11745.7
7295,r102,All institutions -> All other institutions,All institutions,All other institutions,2,-,1634544.5,1644391.7,1612221.5,1496547.4,1561854.1,1343487.1,1465664.5,1730875.9,1111256.9
