table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5381,r039,United States -> Connecticut -> Public,United States,Connecticut,Public,,3,"['649', '']","['30', '']","['0', '']","['347', '']","['0', '']","['151', '']","['0', '']","['41', '']","['0', '']","['0', '']","['80', '']"
5381,r040,United States -> Connecticut -> Public -> U.S. Coast Guard Academy,United States,Connecticut,Public,U.S. Coast Guard Academy,4,"['302', '']","['30', '']","['0', '']","['0', '']","['0', '']","['151', '']","['0', '']","['41', '']","['0', '']","['0', '']","['80', '']"
5381,r041,United States -> Connecticut -> Public -> Western Connecticut State U.,United States,Connecticut,Public,Western Connecticut State U.,4,"['347', '']","['0', '']","['0', '']","['347', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r042,United States -> Connecticut -> Private,United States,Connecticut,Private,,3,"['1,198', '']","['23', '']","['0', '']","['207', '']","['21', '']","['96', '']","['18', '']","['20', '']","['11', '']","['75', '']","['727', '']"
5381,r043,United States -> Connecticut -> Private -> Hartford Seminary,United States,Connecticut,Private,Hartford Seminary,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r044,United States -> Connecticut -> Private -> Quinnipiac U.,United States,Connecticut,Private,Quinnipiac U.,4,"['448', 'i']","['23', 'i']","['0', 'i']","['207', 'i']","['21', 'i']","['96', 'i']","['18', 'i']","['20', 'i']","['11', 'i']","['16', 'i']","['36', 'i']"
5381,r045,United States -> Connecticut -> Private -> Sacred Heart U.,United States,Connecticut,Private,Sacred Heart U.,4,"['691', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['691', '']"
5381,r046,United States -> Connecticut -> Private -> U. Bridgeport,United States,Connecticut,Private,U. Bridgeport,4,"['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
5381,r047,United States -> Florida,United States,Florida,,,2,"['1,749', '']","['26', '']","['400', '']","['641', '']","['91', '']","['313', '']","['0', '']","['131', '']","['24', '']","['0', '']","['123', '']"
5381,r048,United States -> Florida -> Public,United States,Florida,Public,,3,"['114', '']","['0', '']","['0', '']","['77', '']","['16', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r049,United States -> Florida -> Public -> New C. Florida,United States,Florida,Public,New C. Florida,4,"['114', '']","['0', '']","['0', '']","['77', '']","['16', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r050,United States -> Florida -> Private,United States,Florida,Private,,3,"['1,635', '']","['26', '']","['400', '']","['564', '']","['75', '']","['292', '']","['0', '']","['131', '']","['24', '']","['0', '']","['123', '']"
5381,r051,United States -> Florida -> Private -> Barry U.,United States,Florida,Private,Barry U.,4,"['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r052,United States -> Florida -> Private -> Bethune-Cookman U.,United States,Florida,Private,Bethune-Cookman U.,4,"['529', '']","['13', '']","['285', '']","['168', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']"
5381,r053,United States -> Florida -> Private -> Eckerd C.,United States,Florida,Private,Eckerd C.,4,"['139', '']","['0', '']","['63', '']","['1', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r054,United States -> Florida -> Private -> Jacksonville U.,United States,Florida,Private,Jacksonville U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r055,United States -> Florida -> Private -> Keiser U.,United States,Florida,Private,Keiser U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r056,United States -> Florida -> Private -> Rollins C.,United States,Florida,Private,Rollins C.,4,"['165', '']","['0', '']","['0', '']","['0', '']","['0', '']","['136', '']","['0', '']","['5', '']","['24', '']","['0', '']","['0', '']"
5381,r057,"United States -> Florida -> Private -> St. Thomas U., Miami Gardens",United States,Florida,Private,"St. Thomas U., Miami Gardens",4,"['117', '']","['13', '']","['0', '']","['77', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r058,United States -> Florida -> Private -> Stetson U.,United States,Florida,Private,Stetson U.,4,"['479', '']","['0', '']","['52', '']","['241', '']","['0', '']","['0', '']","['0', '']","['126', '']","['0', '']","['0', '']","['60', '']"
5381,r059,United States -> Florida -> Private -> U. Tampa,United States,Florida,Private,U. Tampa,4,"['197', '']","['0', '']","['0', '']","['77', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r060,United States -> Georgia,United States,Georgia,,,2,"['1,595', '']","['215', '']","['75', '']","['447', '']","['200', '']","['203', '']","['10', '']","['92', '']","['68', '']","['0', '']","['285', '']"
5381,r061,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['1,289', '']","['215', '']","['75', '']","['288', '']","['172', '']","['142', '']","['0', '']","['44', '']","['68', '']","['0', '']","['285', '']"
5381,r062,United States -> Georgia -> Public -> Clayton State U.,United States,Georgia,Public,Clayton State U.,4,"['302', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['234', '']"
5381,r063,United States -> Georgia -> Public -> Georgia C. and State U.,United States,Georgia,Public,Georgia C. and State U.,4,"['160', '']","['0', '']","['37', '']","['105', '']","['0', '']","['12', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']"
5381,r064,United States -> Georgia -> Public -> Georgia Gwinnett C.,United States,Georgia,Public,Georgia Gwinnett C.,4,"['338', '']","['44', '']","['0', '']","['93', '']","['91', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r065,United States -> Georgia -> Public -> Middle Georgia State U.,United States,Georgia,Public,Middle Georgia State U.,4,"['209', '']","['171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']"
5381,r066,United States -> Georgia -> Public -> U. West Georgia,United States,Georgia,Public,U. West Georgia,4,"['220', '']","['0', '']","['29', '']","['90', '']","['81', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r067,United States -> Georgia -> Public -> Valdosta State U.,United States,Georgia,Public,Valdosta State U.,4,"['60', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']"
5381,r068,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['306', '']","['0', '']","['0', '']","['159', '']","['28', '']","['61', '']","['10', '']","['48', '']","['0', '']","['0', '']","['0', '']"
5381,r069,United States -> Georgia -> Private -> Agnes Scott C.,United States,Georgia,Private,Agnes Scott C.,4,"['99', '']","['0', '']","['0', '']","['0', '']","['28', '']","['61', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r070,United States -> Georgia -> Private -> Berry C.,United States,Georgia,Private,Berry C.,4,"['207', '']","['0', '']","['0', '']","['159', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']"
5381,r071,United States -> Georgia -> Private -> Life U.,United States,Georgia,Private,Life U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r072,United States -> Hawaii,United States,Hawaii,,,2,"['995', '']","['444', '']","['0', '']","['413', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['91', '']"
5381,r073,United States -> Hawaii -> Public,United States,Hawaii,Public,,3,"['995', '']","['444', '']","['0', '']","['413', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['91', '']"
5381,r074,"United States -> Hawaii -> Public -> U. Hawaii, Maui C.",United States,Hawaii,Public,"U. Hawaii, Maui C.",4,"['995', '']","['444', '']","['0', '']","['413', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['91', '']"
5381,r075,United States -> Idaho,United States,Idaho,,,2,"['838', '']","['16', '']","['0', '']","['414', '']","['0', '']","['35', '']","['0', '']","['331', '']","['0', '']","['42', '']","['0', '']"
5381,r076,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['660', '']","['0', '']","['0', '']","['329', '']","['0', '']","['0', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']"
5381,r077,United States -> Idaho -> Public -> Lewis-Clark State C.,United States,Idaho,Public,Lewis-Clark State C.,4,"['660', '']","['0', '']","['0', '']","['329', '']","['0', '']","['0', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']"
5381,r078,United States -> Idaho -> Private,United States,Idaho,Private,,3,"['178', '']","['16', '']","['0', '']","['85', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']"
5381,r079,United States -> Idaho -> Private -> Northwest Nazarene U.,United States,Idaho,Private,Northwest Nazarene U.,4,"['178', '']","['16', '']","['0', '']","['85', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']"
5381,r080,United States -> Illinois,United States,Illinois,,,2,"['2,104', '']","['0', '']","['0', '']","['849', '']","['0', '']","['933', '']","['0', '']","['135', '']","['0', '']","['0', '']","['187', '']"
5381,r081,United States -> Illinois -> Public,United States,Illinois,Public,,3,"['1,742', '']","['0', '']","['0', '']","['731', '']","['0', '']","['899', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']"
5381,r082,United States -> Illinois -> Public -> Chicago State U.,United States,Illinois,Public,Chicago State U.,4,"['978', '']","['0', '']","['0', '']","['0', '']","['0', '']","['867', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']"
5381,r083,United States -> Illinois -> Public -> Eastern Illinois U.,United States,Illinois,Public,Eastern Illinois U.,4,"['256', '']","['0', '']","['0', '']","['223', '']","['0', '']","['32', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
5381,r084,United States -> Illinois -> Public -> Governors State U.,United States,Illinois,Public,Governors State U.,4,"['508', '']","['0', '']","['0', '']","['508', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r085,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['362', '']","['0', '']","['0', '']","['118', '']","['0', '']","['34', '']","['0', '']","['23', '']","['0', '']","['0', '']","['187', '']"
5381,r086,United States -> Illinois -> Private -> Augustana C.,United States,Illinois,Private,Augustana C.,4,"['56', '']","['0', '']","['0', '']","['21', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5381,r087,United States -> Illinois -> Private -> Elmhurst U.,United States,Illinois,Private,Elmhurst U.,4,"['209', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['186', '']"
5381,r088,United States -> Illinois -> Private -> Illinois C. of Optometry,United States,Illinois,Private,Illinois C. of Optometry,4,"['97', '']","['0', '']","['0', '']","['97', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r089,United States -> Illinois -> Private -> Lake Forest C.,United States,Illinois,Private,Lake Forest C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r090,United States -> Indiana,United States,Indiana,,,2,"['1,989', '']","['136', '']","['18', '']","['904', '']","['142', '']","['648', '']","['0', '']","['49', '']","['0', '']","['76', '']","['16', '']"
5381,r091,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['666', '']","['110', '']","['5', '']","['221', '']","['16', '']","['254', '']","['0', '']","['8', '']","['0', '']","['36', '']","['16', '']"
5381,r092,"United States -> Indiana -> Public -> Indiana U., Kokomo",United States,Indiana,Public,"Indiana U., Kokomo",4,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']"
5381,r093,"United States -> Indiana -> Public -> Indiana U., Northwest",United States,Indiana,Public,"Indiana U., Northwest",4,"['176', '']","['0', '']","['0', '']","['163', '']","['0', '']","['11', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
5381,r094,"United States -> Indiana -> Public -> Indiana U., South Bend",United States,Indiana,Public,"Indiana U., South Bend",4,"['400', '']","['110', '']","['2', '']","['43', '']","['0', '']","['239', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']"
5381,r095,"United States -> Indiana -> Public -> Indiana U., Southeast",United States,Indiana,Public,"Indiana U., Southeast",4,"['15', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r096,United States -> Indiana -> Public -> U. Southern Indiana,United States,Indiana,Public,U. Southern Indiana,4,"['55', '']","['0', '']","['3', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['36', '']","['0', '']"
5381,r097,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['1,323', '']","['26', '']","['13', '']","['683', '']","['126', '']","['394', '']","['0', '']","['41', '']","['0', '']","['40', '']","['0', '']"
5381,r098,United States -> Indiana -> Private -> Butler U.,United States,Indiana,Private,Butler U.,4,"['362', '']","['0', '']","['0', '']","['245', '']","['0', '']","['96', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']"
5381,r099,United States -> Indiana -> Private -> DePauw U.,United States,Indiana,Private,DePauw U.,4,"['39', '']","['26', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r100,United States -> Indiana -> Private -> Earlham C.,United States,Indiana,Private,Earlham C.,4,"['11', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r101,United States -> Indiana -> Private -> Indiana Wesleyan U.,United States,Indiana,Private,Indiana Wesleyan U.,4,"['54', '']","['0', '']","['0', '']","['50', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r102,United States -> Indiana -> Private -> Manchester U.,United States,Indiana,Private,Manchester U.,4,"['117', '']","['0', '']","['0', '']","['117', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r103,United States -> Indiana -> Private -> Taylor U.,United States,Indiana,Private,Taylor U.,4,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r104,United States -> Indiana -> Private -> U. Evansville,United States,Indiana,Private,U. Evansville,4,"['65', '']","['0', '']","['0', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r105,United States -> Indiana -> Private -> Valparaiso U.,United States,Indiana,Private,Valparaiso U.,4,"['672', '']","['0', '']","['13', '']","['247', '']","['61', '']","['291', '']","['0', '']","['20', '']","['0', '']","['40', '']","['0', '']"
5381,r106,United States -> Iowa,United States,Iowa,,,2,"['2,520', '']","['286', '']","['66', '']","['535', '']","['234', '']","['688', '']","['132', '']","['88', '']","['0', '']","['38', '']","['453', '']"
5381,r107,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['2,520', '']","['286', '']","['66', '']","['535', '']","['234', '']","['688', '']","['132', '']","['88', '']","['0', '']","['38', '']","['453', '']"
5381,r108,United States -> Iowa -> Private -> Coe C.,United States,Iowa,Private,Coe C.,4,"['368', '']","['0', '']","['0', '']","['0', '']","['0', '']","['368', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r109,United States -> Iowa -> Private -> Cornell C.,United States,Iowa,Private,Cornell C.,4,"['228', '']","['0', '']","['38', '']","['96', '']","['0', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r110,United States -> Iowa -> Private -> Dordt U.,United States,Iowa,Private,Dordt U.,4,"['1,049', '']","['286', '']","['0', '']","['374', '']","['234', '']","['29', '']","['0', '']","['88', '']","['0', '']","['38', '']","['0', '']"
5381,r111,United States -> Iowa -> Private -> Drake U.,United States,Iowa,Private,Drake U.,4,"['730', '']","['0', '']","['0', '']","['45', '']","['0', '']","['194', '']","['38', '']","['0', '']","['0', '']","['0', '']","['453', '']"
5381,r112,United States -> Iowa -> Private -> Luther C.,United States,Iowa,Private,Luther C.,4,"['145', '']","['0', '']","['28', '']","['20', '']","['0', '']","['97', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5381,r113,United States -> Kansas,United States,Kansas,,,2,"['517', '']","['0', '']","['0', '']","['353', '']","['0', '']","['54', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']"
5381,r114,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['517', '']","['0', '']","['0', '']","['353', '']","['0', '']","['54', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']"
5381,r115,United States -> Kansas -> Public -> Emporia State U.,United States,Kansas,Public,Emporia State U.,4,"['517', '']","['0', '']","['0', '']","['353', '']","['0', '']","['54', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']"
5381,r116,United States -> Kentucky,United States,Kentucky,,,2,"['58', '']","['0', '']","['0', '']","['35', '']","['2', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']"
5381,r117,United States -> Kentucky -> Private,United States,Kentucky,Private,,3,"['58', '']","['0', '']","['0', '']","['35', '']","['2', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']"
5381,r118,United States -> Kentucky -> Private -> Centre C.,United States,Kentucky,Private,Centre C.,4,"['58', '']","['0', '']","['0', '']","['35', '']","['2', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']"
