table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2016,field_2017,field_2018,field_2019_all_physical_sciences,field_2019_astronomy_and_astrophysics,field_2019_chemistry,field_2019_materials_science,field_2019_physics,field_2019_physical_sciences_nec
3165,r014,All institutions -> Princeton U.,All institutions,Princeton U.,2,13,"['41,171', '']","['44,946', '']","['53,677', '']","['54,879', '']","['18,174', '']","['11,066', '']","['0', '']","['25,639', '']","['0', '']"
3165,r015,All institutions -> Harvard U.,All institutions,Harvard U.,2,14,"['51,548', '']","['52,122', '']","['52,414', '']","['53,614', '']","['6,001', '']","['20,722', '']","['0', '']","['25,671', '']","['1,220', '']"
3165,r016,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,15,"['56,091', '']","['48,840', '']","['48,196', '']","['53,535', '']","['4,263', '']","['7,452', '']","['28,301', '']","['13,519', '']","['0', '']"
3165,r017,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,16,"['52,918', '']","['51,405', '']","['51,870', '']","['52,807', '']","['2,506', '']","['17,502', '']","['0', '']","['19,614', '']","['13,185', '']"
3165,r018,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,17,"['44,427', '']","['46,458', '']","['48,305', '']","['49,120', '']","['2,113', '']","['25,466', '']","['9,925', '']","['10,063', '']","['1,553', '']"
3165,r019,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,18,"['47,369', '']","['47,257', '']","['45,871', '']","['49,064', '']","['7,572', '']","['19,183', '']","['1,395', '']","['17,410', '']","['3,504', '']"
3165,r020,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,19,"['47,197', '']","['45,778', '']","['47,691', '']","['48,539', '']","['7,485', '']","['21,926', '']","['0', '']","['19,128', '']","['0', '']"
3165,r021,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,20,"['45,240', '']","['46,872', '']","['43,134', '']","['47,019', '']","['0', '']","['21,472', '']","['0', '']","['25,547', '']","['0', '']"
3165,r022,All institutions -> U. Chicago,All institutions,U. Chicago,2,21,"['41,022', '']","['46,097', '']","['42,683', '']","['43,322', '']","['8,199', '']","['19,011', '']","['5,640', '']","['10,463', '']","['9', '']"
3165,r023,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,22,"['43,016', '']","['38,863', '']","['36,558', '']","['39,856', '']","['0', '']","['16,506', '']","['0', '']","['23,350', '']","['0', '']"
3165,r024,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,23,"['19,223', '']","['34,300', '']","['32,011', '']","['38,560', '']","['4,341', '']","['10,287', '']","['15,113', '']","['8,294', '']","['525', '']"
3165,r025,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,24,"['31,246', '']","['32,675', '']","['36,065', '']","['38,518', '']","['6', '']","['12,441', '']","['10,132', '']","['15,939', '']","['0', '']"
3165,r026,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,25,"['32,089', '']","['36,290', '']","['35,467', '']","['38,491', '']","['0', '']","['38,487', '']","['0', '']","['4', '']","['0', '']"
3165,r027,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,26,"['34,101', '']","['38,344', '']","['36,588', '']","['37,944', '']","['4,029', '']","['19,168', '']","['0', '']","['14,747', '']","['0', '']"
3165,r028,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,27,"['28,953', '']","['29,488', '']","['31,707', '']","['35,564', '']","['3,296', '']","['14,421', '']","['53', '']","['17,794', '']","['0', '']"
3165,r029,All institutions -> Florida State U.,All institutions,Florida State U.,2,28,"['29,155', '']","['32,743', '']","['38,693', '']","['35,376', '']","['350', '']","['11,289', '']","['413', '']","['23,281', '']","['43', '']"
3165,r030,All institutions -> Yale U.,All institutions,Yale U.,2,29,"['35,168', '']","['36,023', '']","['35,815', '']","['33,736', '']","['1,798', '']","['14,079', '']","['0', '']","['17,859', '']","['0', '']"
3165,r031,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,30,"['29,046', '']","['28,016', '']","['29,565', '']","['33,493', '']","['877', '']","['14,112', '']","['0', '']","['18,504', '']","['0', '']"
3165,r032,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,31,"['19,815', '']","['21,025', '']","['28,239', '']","['32,009', '']","['1,546', '']","['9,174', '']","['0', '']","['21,289', '']","['0', '']"
3165,r033,All institutions -> U. Utah,All institutions,U. Utah,2,32,"['16,265', '']","['20,933', '']","['15,844', '']","['31,461', '']","['5,731', '']","['24,189', '']","['0', '']","['0', '']","['1,541', '']"
3165,r034,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,33,"['33,077', '']","['40,520', '']","['27,308', '']","['29,085', '']","['6,923', '']","['8,577', '']","['4,999', '']","['8,586', '']","['0', '']"
3165,r035,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,34,"['26,230', '']","['26,579', '']","['26,977', '']","['29,077', '']","['0', '']","['17,970', '']","['0', '']","['11,107', '']","['0', '']"
3165,r036,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,35,"['23,606', '']","['24,639', '']","['24,213', '']","['27,916', '']","['0', '']","['16,378', '']","['0', '']","['11,538', '']","['0', '']"
3165,r037,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,36,"['25,499', '']","['22,254', '']","['23,459', '']","['25,844', '']","['0', '']","['17,973', '']","['0', '']","['7,871', '']","['0', '']"
3165,r038,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,37,"['10,033', '']","['11,892', '']","['26,683', '']","['25,466', '']","['0', '']","['7,048', '']","['7,610', '']","['10,808', '']","['0', '']"
3165,r039,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,38,"['21,223', '']","['21,688', '']","['23,430', '']","['24,236', '']","['408', '']","['16,280', '']","['0', '']","['6,000', '']","['1,548', '']"
3165,r040,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,39,"['17,689', '']","['17,871', '']","['18,933', '']","['21,954', '']","['814', '']","['7,711', '']","['967', '']","['12,329', '']","['133', '']"
3165,r041,All institutions -> U. Delaware,All institutions,U. Delaware,2,40,"['18,946', '']","['19,061', '']","['19,454', '']","['21,923', '']","['901', '']","['7,107', '']","['9,285', '']","['4,630', '']","['0', '']"
3165,r042,All institutions -> U. Iowa,All institutions,U. Iowa,2,41,"['18,083', '']","['18,135', '']","['22,483', '']","['21,267', '']","['1,060', '']","['3,607', '']","['0', '']","['16,600', '']","['0', '']"
3165,r043,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,42,"['18,869', '']","['19,426', '']","['19,253', '']","['20,328', '']","['0', '']","['11,830', '']","['0', '']","['8,498', '']","['0', '']"
3165,r044,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,43,"['16,422', '']","['18,428', '']","['19,047', '']","['20,230', '']","['312', '']","['12,357', '']","['0', '']","['7,561', '']","['0', '']"
3165,r045,All institutions -> New York U.,All institutions,New York U.,2,44,"['14,847', '']","['15,340', '']","['17,870', '']","['19,720', '']","['0', '']","['12,540', '']","['0', '']","['7,180', '']","['0', '']"
3165,r046,All institutions -> Boston U.,All institutions,Boston U.,2,45,"['16,692', '']","['18,675', '']","['19,197', '']","['19,469', '']","['1,203', '']","['8,686', '']","['0', '']","['9,580', '']","['0', '']"
3165,r047,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,46,"['16,587', '']","['17,200', '']","['17,541', '']","['18,857', '']","['734', '']","['11,279', '']","['0', '']","['6,844', '']","['0', '']"
3165,r048,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,47,"['15,323', '']","['16,253', '']","['16,350', '']","['18,746', '']","['0', '']","['9,548', '']","['4,371', '']","['4,827', '']","['0', '']"
3165,r049,All institutions -> Duke U.,All institutions,Duke U.,2,48,"['15,290', '']","['14,743', '']","['16,332', '']","['18,436', '']","['0', '']","['8,841', '']","['0', '']","['9,595', '']","['0', '']"
3165,r050,All institutions -> Washington State U.,All institutions,Washington State U.,2,48,"['16,820', '']","['15,632', '']","['16,798', '']","['18,436', '']","['139', '']","['7,003', '']","['243', '']","['7,330', '']","['3,721', '']"
3165,r051,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,50,"['19,798', '']","['21,993', '']","['18,490', '']","['18,300', '']","['0', '']","['1,635', '']","['0', '']","['16,665', '']","['0', '']"
3165,r052,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,51,"['11,905', '']","['23,577', '']","['19,047', '']","['18,114', '']","['2,502', '']","['4,397', '']","['0', '']","['1,532', '']","['9,683', '']"
3165,r053,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,52,"['18,373', '']","['16,244', '']","['17,422', '']","['18,047', '']","['0', '']","['6,911', '']","['0', '']","['11,136', '']","['0', '']"
3165,r054,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,53,"['23,093', '']","['23,628', '']","['17,616', '']","['17,967', '']","['2,379', '']","['6,674', '']","['0', '']","['8,914', '']","['0', '']"
3165,r055,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,54,"['16,591', '']","['16,172', '']","['14,930', '']","['17,554', '']","['0', '']","['9,783', '']","['0', '']","['7,553', '']","['218', '']"
3165,r056,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,55,"['27,813', '']","['19,984', '']","['18,582', '']","['17,535', '']","['1,396', '']","['2,680', '']","['3,025', '']","['7,578', '']","['2,856', '']"
3165,r057,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,56,"['17,432', '']","['16,511', '']","['15,075', '']","['17,498', '']","['8,318', '']","['1,366', '']","['0', '']","['3,914', '']","['3,900', '']"
3165,r058,All institutions -> Rice U.,All institutions,Rice U.,2,57,"['16,683', '']","['17,838', '']","['15,712', '']","['17,279', '']","['1,404', '']","['6,163', '']","['0', '']","['9,712', '']","['0', '']"
3165,r059,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,58,"['15,143', '']","['15,676', '']","['16,408', '']","['16,992', '']","['0', '']","['481', '']","['0', '']","['10,760', '']","['5,751', '']"
3165,r060,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,59,"['10,961', '']","['15,858', '']","['15,120', '']","['16,674', '']","['0', '']","['3,649', '']","['0', '']","['13,025', '']","['0', '']"
3165,r061,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,60,"['16,767', '']","['13,988', '']","['14,703', '']","['16,405', '']","['3,265', '']","['8,431', '']","['0', '']","['4,709', '']","['0', '']"
3165,r062,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,61,"['14,109', '']","['12,626', '']","['12,442', '']","['15,755', '']","['2,872', '']","['7,835', '']","['0', '']","['5,048', '']","['0', '']"
3165,r063,All institutions -> Emory U.,All institutions,Emory U.,2,62,"['14,104', '']","['13,504', '']","['14,297', '']","['15,695', '']","['0', '']","['13,433', '']","['0', '']","['2,262', '']","['0', '']"
3165,r064,All institutions -> U. Florida,All institutions,U. Florida,2,63,"['15,314', '']","['14,618', '']","['14,100', '']","['15,416', '']","['496', '']","['6,722', '']","['0', '']","['8,198', '']","['0', '']"
3165,r065,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,64,"['12,544', '']","['12,116', '']","['11,959', '']","['14,774', '']","['11,626', '']","['824', '']","['63', '']","['2,261', '']","['0', '']"
3165,r066,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,65,"['18,241', '']","['15,765', '']","['14,724', '']","['14,537', '']","['0', '']","['5,760', '']","['0', '']","['8,777', '']","['0', '']"
3165,r067,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,66,"['8,168', '']","['8,276', '']","['10,816', '']","['14,250', '']","['139', '']","['9,475', '']","['75', '']","['4,538', '']","['23', '']"
3165,r068,All institutions -> Brown U.,All institutions,Brown U.,2,67,"['12,533', '']","['11,988', '']","['12,878', '']","['14,103', '']","['0', '']","['3,932', '']","['0', '']","['4,358', '']","['5,813', '']"
3165,r069,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,68,"['13,220', '']","['13,484', '']","['14,391', '']","['13,392', '']","['0', '']","['5,718', '']","['0', '']","['7,674', '']","['0', '']"
3165,r070,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,69,"['11,838', '']","['10,974', '']","['12,376', '']","['12,967', '']","['0', '']","['4,312', '']","['0', '']","['8,553', '']","['102', '']"
3165,r071,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,70,"['14,788', '']","['14,606', '']","['13,554', '']","['12,908', '']","['0', '']","['7,019', '']","['0', '']","['5,889', '']","['0', '']"
3165,r072,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,71,"['10,407', '']","['10,798', '']","['12,632', '']","['12,859', '']","['0', '']","['4,258', '']","['65', '']","['7,954', '']","['582', '']"
3165,r073,All institutions -> U. Southern California,All institutions,U. Southern California,2,72,"['10,692', '']","['10,069', '']","['11,958', '']","['12,667', '']","['0', '']","['7,884', '']","['1,344', '']","['3,439', '']","['0', '']"
3165,r074,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,73,"['9,419', '']","['9,400', '']","['10,937', '']","['12,491', '']","['0', '']","['9,760', '']","['0', '']","['2,731', '']","['0', '']"
3165,r075,All institutions -> Temple U.,All institutions,Temple U.,2,74,"['8,560', '']","['11,559', '']","['11,036', '']","['11,881', '']","['0', '']","['5,636', '']","['0', '']","['4,069', '']","['2,176', '']"
3165,r076,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,75,"['10,142', '']","['11,476', '']","['11,911', '']","['11,735', '']","['0', '']","['5,870', '']","['0', '']","['5,865', '']","['0', '']"
3165,r077,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,76,"['10,252', '']","['12,825', '']","['11,050', '']","['11,524', '']","['1,748', '']","['5,085', '']","['0', '']","['4,548', '']","['143', '']"
3165,r078,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,77,"['8,403', '']","['7,920', '']","['9,469', '']","['11,130', '']","['0', '']","['7,853', '']","['0', '']","['2,614', '']","['663', '']"
3165,r079,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,78,"['11,050', '']","['9,259', '']","['9,606', '']","['10,233', '']","['0', '']","['3,818', '']","['85', '']","['5,753', '']","['577', '']"
3165,r080,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,79,"['8,016', '']","['7,492', '']","['9,920', '']","['10,106', '']","['0', '']","['7,684', '']","['0', '']","['2,140', '']","['282', '']"
3165,r081,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,80,"['8,500', '']","['8,968', '']","['8,196', '']","['9,941', '']","['0', '']","['5,362', '']","['0', '']","['4,579', '']","['0', '']"
3165,r082,All institutions -> Florida International U.,All institutions,Florida International U.,2,81,"['4,509', '']","['7,903', '']","['8,984', '']","['9,893', '']","['0', '']","['6,744', '']","['0', '']","['3,113', '']","['36', '']"
3165,r083,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,82,"['11,298', '']","['9,898', '']","['9,333', '']","['9,841', '']","['0', '']","['5,448', '']","['0', '']","['4,393', '']","['0', '']"
3165,r084,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,83,"['7,994', '']","['7,789', '']","['9,103', '']","['9,827', '']","['0', '']","['3,641', '']","['0', '']","['6,186', '']","['0', '']"
3165,r085,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,84,"['8,087', '']","['8,502', '']","['7,140', '']","['9,706', '']","['0', '']","['3,890', '']","['0', '']","['5,816', '']","['0', '']"
3165,r086,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,85,"['6,095', '']","['7,553', '']","['9,185', '']","['9,683', '']","['0', '']","['3,616', '']","['0', '']","['6,067', '']","['0', '']"
3165,r087,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,86,"['8,717', '']","['9,114', '']","['8,928', '']","['9,634', '']","['9,517', '']","['48', '']","['0', '']","['0', '']","['69', '']"
3165,r088,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,87,"['7,287', '']","['7,360', '']","['8,639', '']","['9,357', '']","['0', '']","['9,050', '']","['0', '']","['307', '']","['0', '']"
3165,r089,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,88,"['6,371', '']","['7,550', '']","['10,570', '']","['9,213', '']","['8,210', '']","['262', '']","['0', '']","['741', '']","['0', '']"
3165,r090,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,89,"['7,677', '']","['7,932', '']","['7,255', '']","['9,127', '']","['0', '']","['1,316', '']","['0', '']","['7,811', '']","['0', '']"
3165,r091,All institutions -> U. Oregon,All institutions,U. Oregon,2,90,"['9,652', '']","['8,894', '']","['8,467', '']","['8,572', '']","['0', '']","['3,621', '']","['484', '']","['4,467', '']","['0', '']"
3165,r092,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,91,"['6,831', '']","['6,563', '']","['8,265', '']","['8,463', '']","['0', '']","['7,017', '']","['0', '']","['1,446', '']","['0', '']"
3165,r093,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,92,"['8,417', '']","['8,625', '']","['4,669', '']","['8,213', '']","['48', '']","['2,735', '']","['3,260', '']","['2,170', '']","['0', '']"
3165,r094,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,93,"['8,612', '']","['8,137', '']","['7,204', '']","['8,207', '']","['0', '']","['469', '']","['0', '']","['7,738', '']","['0', '']"
3165,r095,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,94,"['8,237', '']","['8,391', '']","['7,630', '']","['8,077', '']","['0', '']","['395', '']","['0', '']","['2,219', '']","['5,463', '']"
3165,r096,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,95,"['2,851', '']","['6,908', '']","['6,750', '']","['8,044', '']","['5,980', '']","['553', '']","['0', '']","['1,511', '']","['0', '']"
3165,r097,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,96,"['7,559', '']","['5,510', '']","['6,607', '']","['7,922', '']","['0', '']","['0', '']","['0', '']","['7,922', '']","['0', '']"
3165,r098,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,97,"['10,533', '']","['10,217', '']","['10,604', '']","['7,884', '']","['0', '']","['1,275', '']","['0', '']","['6,609', '']","['0', '']"
3165,r099,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,98,"['6,495', '']","['5,487', '']","['6,186', '']","['7,812', '']","['2,947', '']","['2,499', '']","['34', '']","['1,749', '']","['583', '']"
3165,r100,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,99,"['7,892', '']","['8,029', '']","['7,389', '']","['7,777', '']","['0', '']","['1,819', '']","['0', '']","['5,958', '']","['0', '']"
3165,r101,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,100,"['8,251', '']","['8,040', '']","['8,747', '']","['7,714', '']","['0', '']","['4,716', '']","['0', '']","['2,998', '']","['0', '']"
3165,r102,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,101,"['8,296', '']","['5,649', '']","['4,641', '']","['7,594', '']","['275', '']","['104', '']","['228', '']","['5,302', '']","['1,685', '']"
3165,r103,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,102,"['3,936', '']","['7,040', '']","['7,156', '']","['7,459', '']","['0', '']","['1,432', '']","['0', '']","['6,027', '']","['0', '']"
3165,r104,All institutions -> Boston C.,All institutions,Boston C.,2,103,"['5,129', '']","['5,339', '']","['6,275', '']","['7,406', '']","['0', '']","['5,597', '']","['0', '']","['1,809', '']","['0', '']"
3165,r105,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,104,"['9,942', '']","['7,302', '']","['7,698', '']","['7,404', '']","['0', '']","['2,379', '']","['197', '']","['4,336', '']","['492', '']"
3165,r106,All institutions -> U. Kansas,All institutions,U. Kansas,2,105,"['9,025', '']","['10,290', '']","['6,763', '']","['7,110', '']","['393', '']","['4,395', '']","['68', '']","['2,233', '']","['21', '']"
3165,r107,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,106,"['7,207', '']","['6,919', '']","['6,968', '']","['6,696', '']","['0', '']","['3,005', '']","['0', '']","['3,691', '']","['0', '']"
3165,r108,All institutions -> Clemson U.,All institutions,Clemson U.,2,107,"['4,732', '']","['6,059', '']","['6,044', '']","['6,692', '']","['0', '']","['2,985', '']","['0', '']","['3,703', '']","['4', '']"
3165,r109,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,108,"['6,417', '']","['8,425', '']","['7,611', '']","['6,681', '']","['0', '']","['4,502', '']","['0', '']","['2,179', '']","['0', '']"
3165,r110,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,109,"['6,156', '']","['5,555', '']","['4,929', '']","['6,607', '']","['0', '']","['4,073', '']","['0', '']","['2,534', '']","['0', '']"
3165,r111,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,110,"['6,209', '']","['6,005', '']","['6,263', '']","['6,389', '']","['0', '']","['4,141', '']","['0', '']","['2,248', '']","['0', '']"
3165,r112,All institutions -> U. Georgia,All institutions,U. Georgia,2,111,"['5,004', '']","['4,681', '']","['4,403', '']","['6,362', '']","['315', '']","['5,325', '']","['0', '']","['722', '']","['0', '']"
3165,r113,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,112,"['7,280', '']","['7,796', '']","['7,889', '']","['6,320', '']","['984', '']","['1,716', '']","['0', '']","['3,620', '']","['0', '']"
3165,r114,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,113,"['7,525', '']","['6,103', '']","['5,824', '']","['6,303', '']","['0', '']","['2,471', '']","['0', '']","['3,832', '']","['0', '']"
3165,r115,All institutions -> U. Houston,All institutions,U. Houston,2,114,"['7,163', '']","['6,153', '']","['5,978', '']","['6,147', '']","['36', '']","['2,298', '']","['60', '']","['3,366', '']","['387', '']"
3165,r116,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,115,"['5,067', '']","['5,842', '']","['5,684', '']","['6,111', '']","['0', '']","['4,990', '']","['0', '']","['1,121', '']","['0', '']"
3165,r117,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,116,"['3,695', '']","['3,886', '']","['4,937', '']","['6,107', '']","['0', '']","['1,833', '']","['15', '']","['4,225', '']","['34', '']"
3165,r118,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,117,"['6,996', '']","['7,956', '']","['6,697', '']","['5,797', '']","['0', '']","['5,796', '']","['0', '']","['0', '']","['1', '']"
3165,r119,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,118,"['3,317', '']","['2,534', '']","['5,513', '']","['5,718', '']","['0', '']","['2,351', '']","['0', '']","['117', '']","['3,250', '']"
3165,r120,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,119,"['4,974', '']","['6,535', '']","['6,653', '']","['5,648', '']","['0', '']","['2,686', '']","['0', '']","['2,225', '']","['737', '']"
3165,r121,All institutions -> George Washington U.,All institutions,George Washington U.,2,120,"['4,295', '']","['4,571', '']","['4,819', '']","['5,610', '']","['0', '']","['2,256', '']","['0', '']","['3,354', '']","['0', '']"
