table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3143,r011,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,10,"['293,561', '']","['2,493', '']","['3,908', '']","['231,249', '']","['299', '']","['9,815', '']","['10,135', '']","['11,414', '']","['99', '']","['9,546', '']","['14,603', '']"
3143,r012,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,11,"['285,010', '']","['2,488', '']","['3,905', '']","['193,345', '']","['810', '']","['8,528', '']","['2,417', '']","['28,851', '']","['10,561', '']","['13,312', '']","['20,793', '']"
3143,r013,All institutions -> U. Maryland<sup>a</sup>,All institutions,U. Maryland<sup>a</sup>,2,12,"['279,371', '']","['13,768', '']","['4,437', '']","['151,825', '']","['685', '']","['19,611', '']","['1,150', '']","['17,624', '']","['73', '']","['48,062', '']","['22,136', '']"
3143,r014,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,13,"['274,537', '']","['6,293', '']","['15,230', '']","['99,104', '']","['2,063', '']","['18,027', '']","['1,685', '']","['8,648', '']","['2,378', '']","['110,175', '']","['10,934', '']"
3143,r015,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,14,"['263,300', '']","['13,415', '']","['5,409', '']","['152,261', '']","['625', '']","['10,156', '']","['6,413', '']","['28,631', '']","['10,699', '']","['5,764', '']","['29,927', '']"
3143,r016,All institutions -> U. Florida,All institutions,U. Florida,2,15,"['257,870', '']","['3,417', '']","['3,510', '']","['198,443', '']","['526', '']","['7,244', '']","['1,869', '']","['4,489', '']","['38', '']","['21,230', '']","['17,104', '']"
3143,r017,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,16,"['243,099', '']","['733', '']","['451', '']","['145,051', '']","['742', '']","['28,284', '']","['1,608', '']","['6,496', '']","['13,097', '']","['26,390', '']","['20,247', '']"
3143,r018,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,17,"['242,643', '']","['5,511', '']","['3,161', '']","['109,995', '']","['954', '']","['9,833', '']","['1,524', '']","['4,422', '']","['2,156', '']","['82,457', '']","['22,630', '']"
3143,r019,All institutions -> Emory U.,All institutions,Emory U.,2,18,"['239,403', '']","['2,314', '']","['202', '']","['207,889', '']","['122', '']","['6,721', '']","['999', '']","['1,363', '']","['0', '']","['2,658', '']","['17,135', '']"
3143,r020,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,19,"['233,959', '']","['4,821', '']","['13,972', '']","['34,349', '']","['2,869', '']","['10,314', '']","['5,050', '']","['47,026', '']","['36,577', '']","['46,373', '']","['32,608', '']"
3143,r021,All institutions -> New York U.,All institutions,New York U.,2,20,"['229,172', '']","['2,136', '']","['20', '']","['165,862', '']","['1,949', '']","['1,371', '']","['1,674', '']","['8,906', '']","['1,146', '']","['9,351', '']","['36,757', '']"
3143,r022,All institutions -> Cornell U.,All institutions,Cornell U.,2,21,"['227,319', '']","['4,294', '']","['919', '']","['144,071', '']","['467', '']","['18,145', '']","['3,652', '']","['9,567', '']","['0', '']","['25,746', '']","['20,458', '']"
3143,r023,All institutions -> U. Georgia,All institutions,U. Georgia,2,22,"['225,620', '']","['2,207', '']","['12,389', '']","['100,518', '']","['5,235', '']","['6,747', '']","['9,251', '']","['13,364', '']","['8,462', '']","['9,805', '']","['57,642', '']"
3143,r024,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,23,"['224,310', '']","['8,037', '']","['115', '']","['210,964', '']","['1,055', '']","['4,139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3143,r025,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,24,"['221,817', '']","['11,307', '']","['1,596', '']","['77,491', '']","['2,466', '']","['9,707', '']","['1,825', '']","['6,680', '']","['89', '']","['104,891', '']","['5,765', '']"
3143,r026,All institutions -> U. Arizona,All institutions,U. Arizona,2,25,"['220,594', '']","['2,789', '']","['9,904', '']","['130,915', '']","['240', '']","['30,092', '']","['726', '']","['9,415', '']","['1,898', '']","['21,100', '']","['13,515', '']"
3143,r027,All institutions -> U. Utah,All institutions,U. Utah,2,26,"['217,878', '']","['14,373', 'i']","['10,763', 'i']","['124,964', 'i']","['1,291', 'i']","['19,250', 'i']","['6,479', 'i']","['1,352', 'i']","['344', 'i']","['19,731', 'i']","['19,331', 'i']"
3143,r028,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,27,"['214,509', '']","['0', '']","['0', '']","['195,898', '']","['3,464', '']","['5,445', '']","['7,934', '']","['1,768', '']","['0', '']","['0', '']","['0', '']"
3143,r029,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,28,"['211,202', '']","['3,163', '']","['999', '']","['137,615', '']","['183', '']","['5,518', '']","['1,944', '']","['6,647', '']","['348', '']","['29,821', '']","['24,964', '']"
3143,r030,All institutions -> U. Iowa,All institutions,U. Iowa,2,29,"['207,385', '']","['483', '']","['551', '']","['156,988', '']","['200', '']","['2,743', '']","['1,648', '']","['3,114', '']","['1,132', '']","['22,341', '']","['18,185', '']"
3143,r031,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,30,"['207,208', '']","['10,243', '']","['15,314', '']","['49,281', '']","['6,437', '']","['33,175', '']","['7,847', '']","['11,573', '']","['0', '']","['62,240', '']","['11,098', '']"
3143,r032,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,31,"['206,406', '']","['310', '']","['12,736', '']","['146,121', '']","['324', '']","['4,980', '']","['391', '']","['11,068', '']","['7,893', '']","['19,007', '']","['3,576', '']"
3143,r033,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,32,"['193,449', '']","['0', '']","['0', '']","['193,449', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3143,r034,All institutions -> U. Southern California,All institutions,U. Southern California,2,33,"['189,168', '']","['3,331', '']","['2,993', '']","['141,385', '']","['205', '']","['3,601', '']","['1,600', '']","['13,013', '']","['0', '']","['11,342', '']","['11,698', '']"
3143,r035,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,34,"['187,204', '']","['2,250', '']","['4,039', '']","['148,888', '']","['1,149', '']","['10,740', '']","['2,294', '']","['907', '']","['4,360', '']","['9,859', '']","['2,718', '']"
3143,r036,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,35,"['185,282', '']","['21,507', '']","['422', '']","['79,614', '']","['1,179', '']","['14,058', '']","['3,820', '']","['3,086', '']","['7,056', '']","['39,935', '']","['14,605', '']"
3143,r037,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,36,"['184,711', '']","['0', '']","['626', '']","['103,620', '']","['479', '']","['13,280', '']","['6,746', '']","['3,210', '']","['0', '']","['37,506', '']","['19,244', '']"
3143,r038,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,37,"['166,865', '']","['2,393', '']","['2,264', '']","['55,844', '']","['813', '']","['6,670', '']","['3,677', '']","['26,810', '']","['11,920', '']","['33,234', '']","['23,240', '']"
3143,r039,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,38,"['161,641', '']","['4,322', '']","['6,915', '']","['69,677', '']","['2,029', '']","['5,677', '']","['2,855', '']","['11,894', '']","['645', '']","['17,515', '']","['40,112', '']"
3143,r040,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,39,"['157,727', '']","['475', '']","['345', '']","['143,247', '']","['20', '']","['4,544', '']","['867', '']","['432', '']","['1,068', '']","['2,444', '']","['4,285', '']"
3143,r041,All institutions -> Florida State U.,All institutions,Florida State U.,2,40,"['156,893', '']","['7,589', '']","['6,971', '']","['25,109', '']","['4,333', '']","['24,898', '']","['6,607', '']","['14,883', '']","['4,976', '']","['14,955', '']","['46,572', '']"
3143,r042,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,41,"['154,896', '']","['9,957', '']","['2,992', '']","['58,628', '']","['4,215', '']","['11,345', '']","['3,832', '']","['16,357', '']","['3,713', '']","['7,231', '']","['36,626', '']"
3143,r043,All institutions -> Duke U.,All institutions,Duke U.,2,42,"['154,081', '']","['227', '']","['1,640', '']","['120,022', '']","['1,609', '']","['1,927', '']","['1,719', '']","['5,662', '']","['69', '']","['14,322', '']","['6,884', '']"
3143,r044,All institutions -> Johns Hopkins U.<sup>b</sup>,All institutions,Johns Hopkins U.<sup>b</sup>,2,43,"['152,043', '']","['7,436', 'i']","['3,745', 'i']","['87,821', 'i']","['2,325', 'i']","['12,918', 'i']","['472', 'i']","['288', 'i']","['1,564', 'i']","['35,472', 'i']","['2', 'i']"
3143,r045,All institutions -> Boston U.,All institutions,Boston U.,2,44,"['149,767', '']","['4,753', '']","['1,841', '']","['69,937', '']","['1,778', '']","['9,685', '']","['6,661', '']","['5,240', '']","['4,434', '']","['28,161', '']","['17,277', '']"
3143,r046,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,45,"['144,157', '']","['7,149', '']","['15,595', '']","['25,433', '']","['5,398', '']","['18,634', '']","['1,239', '']","['4,285', '']","['2,891', '']","['29,634', '']","['33,899', '']"
3143,r047,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,46,"['137,969', '']","['947', '']","['630', '']","['90,683', '']","['725', '']","['3,601', '']","['542', '']","['3,618', '']","['353', '']","['26,575', '']","['10,295', '']"
3143,r048,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,47,"['136,923', '']","['3,922', '']","['2,120', '']","['67,011', '']","['1,259', '']","['8,339', '']","['1,423', '']","['3,451', '']","['7,600', '']","['30,651', '']","['11,147', '']"
3143,r049,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,48,"['134,825', '']","['0', '']","['0', '']","['134,825', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3143,r050,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,49,"['134,258', '']","['6,442', '']","['1,087', '']","['90,956', '']","['495', '']","['3,643', '']","['1,363', '']","['6,673', '']","['2,839', '']","['18,212', '']","['2,548', '']"
3143,r051,All institutions -> Washington State U.,All institutions,Washington State U.,2,50,"['132,121', '']","['5,417', '']","['2,747', '']","['64,812', '']","['342', '']","['12,542', '']","['1,734', '']","['7,259', '']","['180', '']","['16,881', '']","['20,207', '']"
3143,r052,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,51,"['131,158', '']","['997', '']","['2,829', '']","['85,253', '']","['1,128', '']","['6,601', '']","['3,333', '']","['4,064', '']","['2,187', '']","['13,043', '']","['11,723', '']"
3143,r053,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,52,"['129,709', '']","['4,009', '']","['2,117', '']","['45,398', '']","['7,972', '']","['12,698', '']","['4,525', '']","['2,597', '']","['1,721', '']","['36,500', '']","['12,172', '']"
3143,r054,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,53,"['127,691', '']","['3,183', '']","['3,439', '']","['71,752', '']","['4,391', '']","['4,911', '']","['678', '']","['2,682', '']","['3,146', '']","['29,763', '']","['3,746', '']"
3143,r055,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,54,"['126,833', '']","['391', '']","['23', '']","['85,080', '']","['132', '']","['484', '']","['936', '']","['1,459', '']","['136', '']","['31,890', '']","['6,302', '']"
3143,r056,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,55,"['125,639', '']","['1,428', '']","['986', '']","['87,685', '']","['172', '']","['978', '']","['983', '']","['185', '']","['12,608', '']","['15,200', '']","['5,414', '']"
3143,r057,All institutions -> Stanford U.,All institutions,Stanford U.,2,56,"['124,706', '']","['994', '']","['3,080', '']","['87,266', '']","['221', '']","['5,334', '']","['3,274', '']","['5,465', '']","['316', '']","['11,895', '']","['6,861', '']"
3143,r058,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,57,"['122,535', '']","['1,823', '']","['238', '']","['86,445', '']","['1,789', '']","['4,264', '']","['1,023', '']","['4,573', '']","['5,610', '']","['11,009', '']","['5,761', '']"
3143,r059,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,58,"['119,130', '']","['4,200', '']","['1,062', '']","['69,765', '']","['1,250', '']","['5,837', '']","['2,871', '']","['6,720', '']","['807', '']","['15,440', '']","['11,178', '']"
3143,r060,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,59,"['118,095', '']","['3,119', '']","['1,326', '']","['43,855', '']","['2,666', '']","['6,480', '']","['4,233', '']","['5,362', '']","['1,039', '']","['22,157', '']","['27,858', '']"
3143,r061,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,60,"['117,941', '']","['2,548', '']","['1,474', '']","['41,460', '']","['3,363', '']","['6,795', '']","['2,053', '']","['2,088', '']","['2,053', '']","['27,572', '']","['28,535', '']"
3143,r062,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,61,"['117,341', '']","['2,217', '']","['10,147', '']","['64,413', '']","['140', '']","['3,712', '']","['782', '']","['2,421', '']","['2', '']","['18,350', '']","['15,157', '']"
3143,r063,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,62,"['116,760', '']","['18,305', '']","['3,796', '']","['13,867', '']","['1,519', '']","['13,551', '']","['20', '']","['2,968', '']","['1,982', '']","['53,421', '']","['7,331', '']"
3143,r064,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,63,"['107,841', '']","['29,902', '']","['47', '']","['3,961', '']","['8,703', '']","['9,008', '']","['1,157', '']","['6,566', '']","['2,219', '']","['32,983', '']","['13,295', '']"
3143,r065,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,64,"['107,220', '']","['1,549', '']","['18,315', '']","['43,216', '']","['205', '']","['8,451', '']","['507', '']","['1,202', '']","['11,261', '']","['16,598', '']","['5,916', '']"
3143,r066,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,65,"['107,127', '']","['3,007', '']","['2,020', '']","['31,526', '']","['3,881', '']","['5,082', '']","['5,759', '']","['4,546', '']","['4,883', '']","['15,896', '']","['30,527', '']"
3143,r067,All institutions -> U. Kansas,All institutions,U. Kansas,2,66,"['107,078', '']","['1,379', '']","['5,167', '']","['71,735', '']","['55', '']","['1,410', '']","['6,124', '']","['2,147', '']","['45', '']","['2,988', '']","['16,028', '']"
3143,r068,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,67,"['106,085', '']","['44', '']","['21', '']","['94,984', '']","['32', '']","['731', '']","['442', '']","['70', '']","['0', '']","['4,292', '']","['5,469', '']"
3143,r069,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,68,"['104,700', '']","['2,615', '']","['3,372', '']","['26,971', '']","['2,817', '']","['6,850', '']","['6,523', '']","['6,301', '']","['0', '']","['19,615', '']","['29,636', '']"
3143,r070,All institutions -> Florida International U.,All institutions,Florida International U.,2,69,"['102,581', '']","['3,607', '']","['4,234', '']","['25,875', '']","['1,268', '']","['13,566', '']","['7,211', '']","['8,508', '']","['1,947', '']","['12,017', '']","['24,348', '']"
3143,r071,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,70,"['99,468', '']","['1,664', '']","['439', '']","['24,398', '']","['1,025', '']","['5,685', '']","['3,639', '']","['15,464', '']","['0', '']","['0', '']","['47,154', '']"
3143,r072,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,71,"['98,238', '']","['3,232', '']","['1,678', '']","['11,238', '']","['2,331', '']","['7,341', '']","['2,894', '']","['8,420', '']","['4,557', '']","['33,447', '']","['23,100', '']"
3143,r073,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,72,"['95,062', '']","['0', '']","['0', '']","['92,653', '']","['0', '']","['0', '']","['2,409', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3143,r074,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,73,"['94,830', '']","['0', '']","['0', '']","['94,830', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3143,r075,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,74,"['94,588', '']","['2,922', '']","['2,023', '']","['6,661', '']","['2,435', '']","['6,151', '']","['2,362', '']","['9,044', '']","['0', '']","['14,601', '']","['48,389', '']"
3143,r076,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,75,"['89,308', '']","['5,001', '']","['0', '']","['7,789', '']","['2,090', '']","['14,051', '']","['1,450', '']","['3,009', '']","['6,704', '']","['36,404', '']","['12,810', '']"
3143,r077,All institutions -> Clemson U.,All institutions,Clemson U.,2,76,"['87,791', '']","['2,087', '']","['0', '']","['21,916', '']","['1,082', '']","['3,868', '']","['180', '']","['1,844', '']","['0', '']","['22,277', '']","['34,537', '']"
3143,r078,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,77,"['86,353', '']","['6,062', '']","['1,846', '']","['11,710', '']","['2,409', '']","['8,260', '']","['2,617', '']","['5,774', '']","['3,158', '']","['20,158', '']","['24,359', '']"
3143,r079,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,78,"['85,183', '']","['1,070', '']","['2,785', '']","['47,614', '']","['589', '']","['8,891', '']","['5,990', '']","['3,418', '']","['1,169', '']","['10,105', '']","['3,552', '']"
3143,r080,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,79,"['85,067', '']","['1,278', '']","['8,334', '']","['43,367', '']","['1,743', '']","['8,374', '']","['1,334', '']","['1,663', '']","['11,667', '']","['5,293', '']","['2,014', '']"
3143,r081,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,80,"['82,673', '']","['1,220', '']","['872', '']","['41,687', '']","['2,462', '']","['4,025', '']","['1,371', '']","['3,393', '']","['6,703', '']","['11,918', '']","['9,022', '']"
3143,r082,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,81,"['81,510', '']","['648', '']","['258', '']","['57,661', '']","['6', '']","['7,458', '']","['705', '']","['1,497', '']","['5,077', '']","['5,057', '']","['3,143', '']"
3143,r083,All institutions -> Princeton U.,All institutions,Princeton U.,2,82,"['80,414', '']","['4,030', '']","['3,406', '']","['19,993', '']","['2,959', '']","['18,440', '']","['1,191', '']","['13,224', '']","['0', '']","['10,552', '']","['6,619', '']"
3143,r084,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,83,"['79,622', '']","['522', '']","['2', '']","['8,346', '']","['776', '']","['2,359', '']","['1,756', '']","['6,274', '']","['0', '']","['10,935', '']","['48,652', '']"
3143,r085,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,84,"['79,274', '']","['0', '']","['0', '']","['79,274', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3143,r086,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,85,"['77,429', '']","['0', '']","['0', '']","['75,853', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,576', '']","['0', '']"
3143,r087,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,86,"['76,455', '']","['183', '']","['17,475', '']","['40,327', '']","['39', '']","['9,538', '']","['30', '']","['1,594', '']","['587', '']","['4,688', '']","['1,994', '']"
3143,r088,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,87,"['76,306', '']","['0', '']","['0', '']","['76,306', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3143,r089,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,88,"['74,951', '']","['412', '']","['3,551', '']","['50,658', '']","['384', '']","['2,628', '']","['294', '']","['5,124', '']","['0', '']","['3,166', '']","['8,734', '']"
3143,r090,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,89,"['74,505', '']","['180', '']","['10,674', '']","['47,542', '']","['36', '']","['736', '']","['121', '']","['3,456', '']","['0', '']","['5,925', '']","['5,835', '']"
3143,r091,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,90,"['73,478', '']","['538', '']","['762', '']","['37,204', '']","['1,150', '']","['4,643', '']","['1,136', '']","['5,070', '']","['0', '']","['3,957', '']","['19,018', '']"
3143,r092,All institutions -> Temple U.,All institutions,Temple U.,2,91,"['72,826', '']","['1,046', '']","['353', '']","['57,217', '']","['342', '']","['3,738', '']","['1,420', '']","['877', '']","['720', '']","['2,760', '']","['4,353', '']"
3143,r093,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,92,"['70,898', '']","['12,359', '']","['256', '']","['4,538', '']","['27', '']","['1,478', '']","['111', '']","['1,727', '']","['0', '']","['33,239', '']","['17,163', '']"
3143,r094,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,93,"['70,889', '']","['6,510', '']","['2,374', '']","['23,134', '']","['1,221', '']","['10,162', '']","['2,654', '']","['2,547', '']","['949', '']","['11,990', '']","['9,348', '']"
3143,r095,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,94,"['70,376', '']","['3,584', '']","['6,330', '']","['24,429', '']","['1,702', '']","['4,116', '']","['1,831', '']","['4,522', '']","['451', '']","['10,147', '']","['13,264', '']"
3143,r096,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,95,"['69,819', '']","['16', '']","['2,722', '']","['40,503', '']","['131', '']","['4,385', '']","['585', '']","['1,480', '']","['500', '']","['15,558', '']","['3,939', '']"
3143,r097,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,96,"['68,709', '']","['1,056', '']","['1,283', '']","['31,452', '']","['123', '']","['1,560', '']","['146', '']","['17,067', '']","['1,769', '']","['13,134', '']","['1,119', '']"
3143,r098,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,97,"['68,519', '']","['4,183', '']","['1,578', '']","['8,972', '']","['2,347', '']","['7,486', '']","['6,576', '']","['11,129', '']","['0', '']","['16,462', '']","['9,786', '']"
3143,r099,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,98,"['68,457', '']","['0', '']","['0', '']","['68,457', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3143,r100,All institutions -> U. Miami,All institutions,U. Miami,2,99,"['67,707', '']","['371', '']","['1,954', '']","['59,406', '']","['0', '']","['774', '']","['1,600', '']","['1,491', '']","['0', '']","['1,182', '']","['929', '']"
3143,r101,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,100,"['66,400', '']","['1,570', '']","['20', '']","['42,958', '']","['0', '']","['1,453', '']","['435', '']","['4,867', '']","['2,221', '']","['0', '']","['12,876', '']"
3143,r102,All institutions -> U. Houston,All institutions,U. Houston,2,101,"['65,710', '']","['538', '']","['2,901', '']","['11,664', '']","['438', '']","['29,477', '']","['1,451', '']","['419', '']","['41', '']","['10,984', '']","['7,797', '']"
3143,r103,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,102,"['65,357', '']","['3,792', '']","['6,793', '']","['10,409', '']","['1,227', '']","['4,108', '']","['3,362', '']","['15,121', '']","['37', '']","['2,514', '']","['17,994', '']"
3143,r104,All institutions -> George Washington U.,All institutions,George Washington U.,2,103,"['64,471', '']","['3,999', '']","['63', '']","['30,695', '']","['432', '']","['2,021', '']","['463', '']","['8,731', '']","['499', '']","['5,082', '']","['12,486', '']"
3143,r105,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,104,"['63,995', '']","['939', '']","['1,857', '']","['17,653', '']","['1,457', '']","['4,255', '']","['2,528', '']","['5,846', '']","['385', '']","['7,803', '']","['21,272', '']"
