table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2019,field_total_2020,field_total_2021,field_total_2022,field_federally_financed_2019,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022
10099,r011,All institutions -> Stanford U.,All institutions,Stanford U.,2,10,"['1,204,116', '']","['1,203,950', '']","['1,274,483', '']","['1,384,555', '']","['738,957', '']","['751,414', '']","['811,183', '']","['860,125', '']"
10099,r012,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,11,"['929,250', '']","['968,260', '']","['1,236,111', '']","['1,363,388', '']","['497,651', '']","['539,359', '']","['559,797', '']","['636,902', '']"
10099,r013,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,12,"['1,153,773', '']","['1,159,725', '']","['1,205,883', '']","['1,361,028', '']","['720,613', '']","['706,145', '']","['747,895', '']","['827,158', '']"
10099,r014,All institutions -> Harvard U.,All institutions,Harvard U.,2,13,"['1,239,736', '']","['1,239,983', '']","['1,254,008', '']","['1,308,458', '']","['618,405', '']","['605,603', '']","['616,589', '']","['628,683', '']"
10099,r015,All institutions -> Cornell U.,All institutions,Cornell U.,2,14,"['1,144,534', '']","['1,190,063', '']","['1,183,524', '']","['1,300,357', '']","['525,182', '']","['562,021', '']","['592,359', '']","['636,481', '']"
10099,r016,All institutions -> New York U.,All institutions,New York U.,2,15,"['934,720', '']","['947,293', '']","['1,063,704', '']","['1,276,038', '']","['436,850', '']","['448,850', '']","['547,027', '']","['668,381', '']"
10099,r017,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,16,"['1,080,951', '']","['1,105,532', '']","['1,135,416', '']","['1,251,998', '']","['677,559', '']","['689,273', '']","['724,993', '']","['814,647', '']"
10099,r018,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,17,"['960,167', '']","['1,048,988', '']","['1,114,481', '']","['1,231,485', '']","['716,207', '']","['790,518', '']","['852,319', '']","['940,488', '']"
10099,r019,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,18,"['1,003,615', '']","['1,032,909', '']","['1,098,570', '']","['1,230,924', '']","['736,536', '']","['762,289', '']","['831,648', '']","['904,346', '']"
10099,r020,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,19,"['1,096,600', '']","['1,103,062', '']","['1,142,264', '']","['1,228,550', '']","['696,880', '']","['689,125', '']","['713,283', '']","['750,447', '']"
10099,r021,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,20,"['1,013,112', '']","['1,042,382', '']","['1,072,961', '']","['1,202,084', '']","['494,549', '']","['514,092', '']","['570,946', '']","['652,384', '']"
10099,r022,All institutions -> Yale U.,All institutions,Yale U.,2,21,"['1,072,309', '']","['1,094,135', '']","['1,165,148', '']","['1,191,201', '']","['576,776', '']","['585,170', '']","['647,656', '']","['689,270', '']"
10099,r023,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,22,"['969,496', '']","['1,051,297', '']","['1,124,971', '']","['1,182,536', '']","['176,156', '']","['186,488', '']","['217,073', '']","['225,659', '']"
10099,r024,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,23,"['952,156', '']","['1,130,803', '']","['1,147,720', '']","['1,152,666', '']","['359,609', '']","['517,489', '']","['528,057', '']","['505,355', '']"
10099,r025,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,24,"['776,937', '']","['824,803', '']","['1,019,273', '']","['1,086,223', '']","['492,808', '']","['514,299', '']","['586,880', '']","['666,282', '']"
10099,r026,All institutions -> U. Florida,All institutions,U. Florida,2,25,"['928,639', '']","['942,223', '']","['959,965', '']","['1,085,834', '']","['387,906', '']","['397,202', '']","['423,154', '']","['467,739', '']"
10099,r027,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,26,"['887,088', '']","['920,215', '']","['989,214', '']","['1,047,098', '']","['543,508', '']","['559,882', '']","['606,127', '']","['681,353', '']"
10099,r028,All institutions -> U. Southern California,All institutions,U. Southern California,2,27,"['909,683', '']","['941,198', '']","['955,565', '']","['1,039,905', '']","['543,607', '']","['562,120', '']","['574,185', '']","['601,747', '']"
10099,r029,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,28,"['949,679', '']","['991,923', '']","['970,544', '']","['1,019,940', '']","['600,489', '']","['638,930', '']","['622,532', '']","['681,159', '']"
10099,r030,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,29,"['857,069', '']","['874,671', '']","['913,178', '']","['1,000,695', '']","['502,300', '']","['531,654', '']","['572,975', '']","['618,771', '']"
10099,r031,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,30,"['1,009,466', '']","['987,968', '']","['949,076', '']","['989,166', '']","['489,345', '']","['488,741', '']","['483,526', '']","['531,056', '']"
10099,r032,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,31,"['802,931', '']","['840,000', '']","['846,872', '']","['981,035', '']","['347,601', '']","['349,989', '']","['354,478', '']","['468,542', '']"
10099,r033,All institutions -> Emory U.,All institutions,Emory U.,2,32,"['794,928', '']","['808,792', '']","['852,922', '']","['958,281', '']","['424,461', '']","['452,636', '']","['515,940', '']","['568,149', '']"
10099,r034,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,33,"['722,241', '']","['747,014', '']","['820,260', '']","['893,968', '']","['443,745', '']","['480,452', '']","['554,582', '']","['610,646', '']"
10099,r035,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,34,"['804,282', '']","['816,693', '']","['817,409', '']","['883,807', '']","['374,707', '']","['380,965', '']","['373,719', '']","['468,468', '']"
10099,r036,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,35,"['696,111', '']","['797,199', '']","['779,348', '']","['845,896', '']","['407,981', '']","['500,409', '']","['489,827', '']","['536,296', '']"
10099,r037,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,36,"['651,920', '']","['685,641', '']","['716,976', '']","['827,005', '']","['309,354', '']","['315,101', '']","['365,472', '']","['420,054', '']"
10099,r038,All institutions -> U. Arizona,All institutions,U. Arizona,2,37,"['734,270', '']","['760,975', '']","['770,031', '']","['824,340', '']","['327,025', '']","['328,807', '']","['353,117', '']","['374,936', '']"
10099,r039,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,38,"['639,637', '']","['673,357', '']","['677,303', '']","['797,224', '']","['267,087', '']","['278,150', '']","['274,541', '']","['309,094', '']"
10099,r040,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,39,"['677,523', '']","['689,176', '']","['731,268', '']","['765,909', '']","['382,206', '']","['387,853', '']","['406,612', '']","['420,953', '']"
10099,r041,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,40,"['725,708', '']","['713,197', '']","['710,178', '']","['759,229', '']","['331,148', '']","['329,748', '']","['349,889', '']","['381,504', '']"
10099,r042,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,41,"['663,927', '']","['687,144', '']","['679,482', '']","['754,627', '']","['249,831', '']","['270,605', '']","['295,278', '']","['352,890', '']"
10099,r043,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,42,"['668,157', '']","['710,850', '']","['695,258', '']","['751,309', '']","['308,586', '']","['319,039', '']","['326,326', '']","['360,300', '']"
10099,r044,All institutions -> Boston U.,All institutions,Boston U.,2,43,"['534,205', '']","['583,267', '']","['652,096', '']","['725,402', '']","['318,511', '']","['339,172', '']","['402,443', '']","['413,102', '']"
10099,r045,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,44,"['496,697', '']","['595,939', '']","['632,134', '']","['719,002', '']","['203,544', '']","['242,679', '']","['257,611', '']","['298,154', '']"
10099,r046,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,45,"['607,863', '']","['618,226', '']","['644,330', '']","['713,480', '']","['398,403', '']","['400,110', '']","['423,290', '']","['421,223', '']"
10099,r047,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,46,"['657,249', '']","['688,077', '']","['643,955', '']","['712,231', '']","['297,609', '']","['311,743', '']","['339,015', '']","['351,660', '']"
10099,r048,All institutions -> U. Utah,All institutions,U. Utah,2,47,"['601,133', '']","['607,061', '']","['624,737', '']","['670,119', '']","['302,585', '']","['314,023', '']","['340,434', '']","['367,040', '']"
10099,r049,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,48,"['613,938', '']","['652,002', '']","['611,313', '']","['662,658', '']","['276,335', '']","['300,348', '']","['297,273', '']","['332,993', '']"
10099,r050,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,49,"['529,796', '']","['530,138', '']","['551,826', '']","['615,070', '']","['252,892', '']","['285,899', '']","['309,097', '']","['350,392', '']"
10099,r051,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,50,"['513,822', '']","['525,674', '']","['547,724', '']","['611,380', '']","['412,691', '']","['427,869', '']","['459,816', '']","['507,892', '']"
10099,r052,All institutions -> U. Colorado Anschutz Medical Campus<sup>c</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>c</sup>,2,51,"['na', '']","['na', '']","['562,855', '']","['611,358', '']","['na', '']","['na', '']","['363,999', '']","['429,949', '']"
10099,r053,All institutions -> U. Iowa,All institutions,U. Iowa,2,52,"['508,353', '']","['538,583', '']","['553,876', '']","['594,215', '']","['252,563', '']","['259,639', '']","['283,763', '']","['314,346', '']"
10099,r054,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,53,"['541,969', '']","['556,341', '']","['542,045', '']","['591,861', '']","['209,607', '']","['210,792', '']","['216,733', '']","['240,305', '']"
10099,r055,All institutions -> U. Chicago,All institutions,U. Chicago,2,54,"['459,171', '']","['458,891', '']","['497,651', '']","['591,805', '']","['332,776', '']","['352,447', '']","['394,275', '']","['456,806', '']"
10099,r056,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,55,"['541,100', '']","['546,290', '']","['547,118', '']","['583,203', '']","['228,945', '']","['232,110', '']","['239,115', '']","['250,582', '']"
10099,r057,All institutions -> U. Georgia,All institutions,U. Georgia,2,56,"['477,536', '']","['482,786', '']","['493,944', '']","['545,631', '']","['159,948', '']","['171,351', '']","['188,451', '']","['220,343', '']"
10099,r058,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,57,"['448,967', '']","['490,597', '']","['523,752', '']","['534,947', '']","['217,094', '']","['241,734', '']","['255,010', '']","['291,393', '']"
10099,r059,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,58,"['427,734', '']","['444,964', '']","['485,435', '']","['492,639', '']","['267,122', '']","['243,502', '']","['272,181', '']","['242,135', '']"
10099,r060,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,59,"['415,629', '']","['446,890', '']","['452,812', '']","['479,226', '']","['298,227', '']","['321,572', '']","['329,016', '']","['346,724', '']"
10099,r061,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,60,"['399,931', '']","['449,651', '']","['438,624', '']","['478,142', '']","['287,198', '']","['316,519', '']","['293,197', '']","['326,401', '']"
10099,r062,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,61,"['410,581', '']","['417,674', '']","['429,241', '']","['476,517', '']","['192,945', '']","['200,664', '']","['220,703', '']","['253,852', '']"
10099,r063,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,62,"['438,994', '']","['439,778', '']","['421,868', '']","['467,389', '']","['357,549', '']","['357,589', '']","['340,438', '']","['380,423', '']"
10099,r064,All institutions -> Princeton U.,All institutions,Princeton U.,2,63,"['385,739', '']","['396,502', '']","['404,448', '']","['461,185', '']","['193,453', '']","['203,259', '']","['205,000', '']","['218,390', '']"
10099,r065,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,64,"['398,477', '']","['407,302', '']","['447,197', '']","['456,911', '']","['284,482', '']","['287,100', '']","['303,901', '']","['316,727', '']"
10099,r066,All institutions -> U. Rochester,All institutions,U. Rochester,2,65,"['393,960', '']","['397,211', '']","['409,255', '']","['450,805', '']","['306,551', '']","['296,241', '']","['309,647', '']","['334,503', '']"
10099,r067,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,66,"['359,720', '']","['386,996', '']","['402,376', '']","['449,707', '']","['197,978', '']","['217,625', '']","['234,993', '']","['259,160', '']"
10099,r068,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,67,"['382,949', '']","['412,147', '']","['429,585', '']","['440,573', '']","['208,603', '']","['223,030', '']","['237,949', '']","['251,328', '']"
10099,r069,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,68,"['413,817', '']","['422,038', '']","['425,349', '']","['439,709', '']","['182,983', '']","['200,155', '']","['210,257', '']","['218,231', '']"
10099,r070,All institutions -> U. Miami,All institutions,U. Miami,2,69,"['360,716', '']","['381,410', '']","['375,841', '']","['439,300', '']","['212,023', '']","['224,184', '']","['231,001', '']","['265,212', '']"
10099,r071,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,70,"['310,421', '']","['332,180', '']","['388,779', '']","['432,310', '']","['139,781', '']","['156,190', '']","['163,576', '']","['182,432', '']"
10099,r072,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,71,"['352,889', '']","['355,651', '']","['465,273', '']","['413,763', '']","['38,245', '']","['27,998', '']","['25,427', '']","['32,396', '']"
10099,r073,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,72,"['302,679', '']","['362,209', '']","['380,048', '']","['408,656', '']","['164,855', '']","['183,728', '']","['193,639', '']","['210,994', '']"
10099,r074,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,73,"['255,648', '']","['283,874', '']","['364,096', '']","['405,898', '']","['142,293', '']","['152,751', '']","['160,995', '']","['166,726', '']"
10099,r075,All institutions -> U. Kansas,All institutions,U. Kansas,2,74,"['352,643', '']","['368,811', '']","['385,637', '']","['405,267', '']","['169,694', '']","['185,007', '']","['187,249', '']","['200,117', '']"
10099,r076,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,75,"['391,325', '']","['333,344', '']","['385,965', '']","['405,166', '']","['181,882', '']","['158,958', '']","['185,364', '']","['206,552', '']"
10099,r077,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,76,"['358,474', '']","['363,107', '']","['360,275', '']","['393,184', '']","['147,866', '']","['165,912', '']","['169,177', '']","['187,156', '']"
10099,r078,All institutions -> Washington State U.,All institutions,Washington State U.,2,77,"['344,997', '']","['335,201', '']","['357,648', '']","['368,396', '']","['158,982', '']","['154,623', '']","['179,536', '']","['187,580', '']"
10099,r079,All institutions -> U. Delaware,All institutions,U. Delaware,2,78,"['206,270', '']","['220,445', '']","['231,532', '']","['368,107', '']","['133,020', '']","['144,142', '']","['157,725', '']","['194,775', '']"
10099,r080,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,79,"['285,764', '']","['280,131', '']","['302,329', '']","['367,557', '']","['159,220', '']","['164,848', '']","['183,362', '']","['230,752', '']"
10099,r081,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,80,"['351,089', '']","['356,217', '']","['357,543', '']","['360,877', '']","['84,566', '']","['86,280', '']","['96,318', '']","['94,693', '']"
10099,r082,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,81,"['281,507', '']","['279,096', '']","['347,337', '']","['358,204', '']","['197,388', '']","['192,938', '']","['248,873', '']","['258,147', '']"
10099,r083,All institutions -> Florida State U.,All institutions,Florida State U.,2,82,"['329,205', '']","['350,430', '']","['328,604', '']","['355,986', '']","['149,784', '']","['162,296', '']","['150,108', '']","['163,744', '']"
10099,r084,All institutions -> Utah State U.,All institutions,Utah State U.,2,83,"['283,917', '']","['304,256', '']","['325,223', '']","['344,851', '']","['220,504', '']","['242,156', '']","['264,575', '']","['280,866', '']"
10099,r085,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,84,"['296,497', '']","['286,733', '']","['296,673', '']","['344,556', '']","['88,721', '']","['87,895', '']","['103,178', '']","['111,886', '']"
10099,r086,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,85,"['323,020', '']","['326,349', '']","['330,226', '']","['344,126', '']","['137,965', '']","['142,219', '']","['152,335', '']","['155,445', '']"
10099,r087,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,86,"['271,525', '']","['273,862', '']","['308,823', '']","['342,633', '']","['132,647', '']","['133,624', '']","['165,139', '']","['184,205', '']"
10099,r088,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,87,"['316,820', '']","['320,463', '']","['320,758', '']","['340,260', '']","['109,954', '']","['107,299', '']","['107,006', '']","['113,248', '']"
10099,r089,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,88,"['239,696', '']","['243,375', '']","['332,566', '']","['331,164', '']","['159,940', '']","['161,627', '']","['242,212', '']","['232,774', '']"
10099,r090,"All institutions -> U. Tennessee, Knoxville<sup>e</sup>",All institutions,"U. Tennessee, Knoxville<sup>e</sup>",2,89,"['247,693', '']","['320,407', '']","['316,273', '']","['324,435', '']","['123,434', '']","['138,402', '']","['135,202', '']","['149,260', '']"
10099,r091,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,90,"['170,458', '']","['171,377', '']","['200,393', '']","['321,644', '']","['74,816', '']","['74,676', '']","['109,448', '']","['173,861', '']"
10099,r092,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,91,"['251,300', '']","['264,325', '']","['276,850', '']","['321,506', '']","['119,036', '']","['128,783', '']","['136,385', '']","['152,301', '']"
10099,r093,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,92,"['298,824', '']","['288,654', '']","['301,715', '']","['318,314', '']","['202,513', '']","['204,635', '']","['214,619', '']","['220,780', '']"
10099,r094,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,93,"['240,960', '']","['258,659', '']","['279,932', '']","['313,220', '']","['94,050', '']","['98,682', '']","['130,419', '']","['127,213', '']"
10099,r095,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,94,"['260,813', '']","['263,470', '']","['274,516', '']","['312,698', '']","['144,618', '']","['146,478', '']","['162,972', '']","['184,154', '']"
10099,r096,All institutions -> Brown U.,All institutions,Brown U.,2,95,"['256,954', '']","['266,127', '']","['276,331', '']","['310,780', '']","['178,460', '']","['185,676', '']","['198,574', '']","['215,067', '']"
10099,r097,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,96,"['231,619', '']","['255,281', '']","['266,374', '']","['304,439', '']","['64,333', '']","['73,468', '']","['91,157', '']","['104,883', '']"
10099,r098,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,97,"['264,526', '']","['280,485', '']","['275,143', '']","['303,418', '']","['104,738', '']","['120,616', '']","['116,713', '']","['138,207', '']"
10099,r099,All institutions -> Temple U.,All institutions,Temple U.,2,98,"['284,301', '']","['299,707', '']","['299,778', '']","['301,395', '']","['161,673', '']","['154,600', '']","['153,316', '']","['143,580', '']"
10099,r100,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,99,"['263,830', '']","['268,385', '']","['276,955', '']","['297,934', '']","['168,571', '']","['167,494', '']","['179,180', '']","['192,621', '']"
10099,r101,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,100,"['295,600', '']","['272,590', '']","['277,761', '']","['284,553', '']","['153,226', '']","['153,802', '']","['162,394', '']","['163,395', '']"
10099,r102,All institutions -> Florida International U.,All institutions,Florida International U.,2,101,"['225,864', '']","['236,842', '']","['246,075', '']","['281,665', '']","['96,912', '']","['103,366', '']","['105,309', '']","['129,683', '']"
10099,r103,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,102,"['240,078', '']","['227,535', '']","['240,324', '']","['280,604', '']","['106,411', '']","['104,030', '']","['109,891', '']","['124,411', '']"
10099,r104,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,103,"['243,778', '']","['254,434', '']","['248,961', '']","['278,897', '']","['118,517', '']","['123,198', '']","['122,168', '']","['161,241', '']"
10099,r105,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,104,"['280,416', '']","['275,929', '']","['271,768', '']","['277,323', '']","['167,816', '']","['163,694', '']","['157,772', '']","['169,762', '']"
10099,r106,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,105,"['417,300', '']","['324,510', '']","['384,490', '']","['277,240', '']","['297,808', '']","['235,202', '']","['275,573', '']","['194,187', '']"
10099,r107,All institutions -> George Washington U.,All institutions,George Washington U.,2,106,"['269,799', '']","['270,369', '']","['266,108', '']","['275,483', '']","['155,697', '']","['157,533', '']","['161,349', '']","['161,867', '']"
10099,r108,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,107,"['238,933', '']","['244,643', '']","['264,216', '']","['269,109', '']","['165,702', '']","['166,596', '']","['188,887', '']","['180,754', '']"
10099,r109,All institutions -> Clemson U.,All institutions,Clemson U.,2,108,"['218,760', '']","['228,597', '']","['237,485', '']","['263,158', '']","['81,080', '']","['82,203', '']","['89,883', '']","['119,512', '']"
10099,r110,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,109,"['128,795', '']","['153,816', '']","['192,042', '']","['261,519', '']","['29,634', '']","['53,540', '']","['77,427', '']","['93,367', '']"
10099,r111,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,110,"['229,143', '']","['227,573', '']","['262,048', '']","['255,017', '']","['184,995', '']","['191,186', '']","['222,351', '']","['211,550', '']"
10099,r112,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,111,"['223,177', '']","['219,389', '']","['213,824', '']","['245,158', '']","['117,359', '']","['116,170', '']","['116,349', '']","['129,044', '']"
10099,r113,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,112,"['244,217', '']","['243,259', '']","['235,519', '']","['242,247', '']","['118,043', '']","['113,137', '']","['117,976', '']","['126,814', '']"
10099,r114,All institutions -> U. Houston,All institutions,U. Houston,2,113,"['195,398', '']","['200,428', '']","['202,536', '']","['240,126', '']","['68,523', '']","['71,779', '']","['77,489', '']","['84,295', '']"
10099,r115,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,114,"['188,483', '']","['202,572', '']","['219,734', '']","['238,510', '']","['96,502', '']","['102,959', '']","['106,824', '']","['119,071', '']"
10099,r116,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,115,"['183,998', '']","['200,068', '']","['211,342', '']","['231,607', '']","['126,762', '']","['136,273', '']","['143,421', '']","['150,093', '']"
10099,r117,All institutions -> Tufts U.,All institutions,Tufts U.,2,116,"['213,285', '']","['216,241', '']","['224,956', '']","['231,224', '']","['146,630', '']","['148,320', '']","['166,809', '']","['150,081', '']"
10099,r118,All institutions -> George Mason U.,All institutions,George Mason U.,2,117,"['186,267', '']","['218,445', '']","['214,207', '']","['230,068', '']","['96,307', '']","['104,070', '']","['103,712', '']","['119,406', '']"
10099,r119,All institutions -> U. Louisville,All institutions,U. Louisville,2,118,"['177,862', '']","['198,818', '']","['200,362', '']","['229,582', '']","['87,563', '']","['88,251', '']","['97,179', '']","['117,363', '']"
10099,r120,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,119,"['205,940', '']","['219,734', '']","['215,374', '']","['229,162', '']","['102,992', '']","['90,243', '']","['88,529', '']","['106,752', '']"
10099,r121,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,120,"['193,923', '']","['199,643', '']","['197,739', '']","['226,729', '']","['35,136', '']","['31,475', '']","['33,938', '']","['45,136', '']"
10099,r122,All institutions -> Tulane U.,All institutions,Tulane U.,2,121,"['196,933', '']","['204,430', '']","['205,206', '']","['222,605', '']","['104,219', '']","['107,290', '']","['113,819', '']","['127,544', '']"
