table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022,field_2023_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2023_atmospheric_science_and_meteorology,field_2023_geological_and_earth_sciences,field_2023_ocean_sciences_and_marine_sciences,field_2023_geosciences_atmospheric_sciences_and_ocean_sciences_nec
12689,r023,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,22,"['20,523', '']","['20,837', '']","['19,312', '']","['28,880', '']","['0', '']","['21,685', '']","['3,720', '']","['3,475', '']"
12689,r024,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,23,"['24,605', '']","['20,062', '']","['24,690', '']","['26,986', '']","['11,231', '']","['12,225', '']","['3,530', '']","['0', '']"
12689,r025,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,24,"['21,092', '']","['20,411', '']","['21,980', '']","['22,242', '']","['0', '']","['7,471', '']","['3,542', '']","['11,229', '']"
12689,r026,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,25,"['15,234', '']","['15,976', '']","['20,767', '']","['21,751', '']","['0', '']","['5,416', '']","['11,075', '']","['5,260', '']"
12689,r027,All institutions -> Princeton U.,All institutions,Princeton U.,2,26,"['16,105', '']","['21,115', '']","['20,940', '']","['21,598', '']","['14,146', '']","['2,911', '']","['0', '']","['4,541', '']"
12689,r028,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,27,"['14,123', '']","['14,376', '']","['18,414', '']","['21,468', '']","['18,599', '']","['2,755', '']","['114', '']","['0', '']"
12689,r029,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,28,"['13,202', '']","['12,866', '']","['14,124', '']","['20,341', '']","['10,620', '']","['113', '']","['1,791', '']","['7,817', '']"
12689,r030,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,29,"['20,477', '']","['20,764', '']","['18,567', '']","['20,269', '']","['8,839', '']","['6,230', '']","['2,878', '']","['2,322', '']"
12689,r031,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,30,"['15,748', '']","['16,608', '']","['17,341', '']","['20,061', '']","['5,084', '']","['14,977', '']","['0', '']","['0', '']"
12689,r032,All institutions -> U. Delaware,All institutions,U. Delaware,2,31,"['10,785', '']","['11,596', '']","['19,133', '']","['19,081', '']","['0', '']","['3,216', '']","['7,708', '']","['8,157', '']"
12689,r033,All institutions -> Harvard U.,All institutions,Harvard U.,2,32,"['28,723', '']","['24,827', '']","['25,109', '']","['19,045', '']","['4,259', '']","['3,879', '']","['313', '']","['10,594', '']"
12689,r034,All institutions -> U. Arizona,All institutions,U. Arizona,2,33,"['13,625', '']","['13,788', '']","['14,396', '']","['18,827', '']","['4,298', '']","['12,967', '']","['1,098', '']","['464', '']"
12689,r035,All institutions -> William & Mary,All institutions,William & Mary,2,34,"['12,158', '']","['12,138', '']","['15,166', '']","['16,880', '']","['0', '']","['440', '']","['16,440', '']","['0', '']"
12689,r036,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,35,"['10,824', '']","['12,214', '']","['14,178', '']","['16,828', '']","['0', '']","['4,810', '']","['12,015', '']","['3', '']"
12689,r037,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,36,"['12,873', '']","['11,575', '']","['14,864', '']","['16,172', '']","['0', '']","['4,159', '']","['6,507', '']","['5,506', '']"
12689,r038,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,37,"['5,419', '']","['4,965', '']","['5,897', '']","['15,466', '']","['6,436', '']","['9,030', '']","['0', '']","['0', '']"
12689,r039,All institutions -> Florida International U.,All institutions,Florida International U.,2,38,"['9,463', '']","['9,569', '']","['10,615', '']","['15,441', '']","['4,039', '']","['576', '']","['10,826', '']","['0', '']"
12689,r040,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,39,"['16,060', '']","['12,836', '']","['12,612', '']","['14,997', '']","['0', '']","['2,738', '']","['11,574', '']","['685', '']"
12689,r041,All institutions -> George Mason U.,All institutions,George Mason U.,2,40,"['9,390', '']","['11,636', '']","['12,644', '']","['14,490', '']","['6,946', '']","['6,911', '']","['342', '']","['291', '']"
12689,r042,All institutions -> U. Southern California,All institutions,U. Southern California,2,41,"['9,079', '']","['8,192', '']","['13,278', '']","['13,949', '']","['0', '']","['7,892', '']","['6,057', '']","['0', '']"
12689,r043,All institutions -> U. South Florida<sup>c</sup>,All institutions,U. South Florida<sup>c</sup>,2,42,"['10,327', '']","['9,935', '']","['12,202', '']","['13,777', '']","['406', '']","['2,002', '']","['11,369', '']","['0', '']"
12689,r044,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,43,"['11,673', '']","['11,375', '']","['11,996', '']","['13,576', '']","['13,379', '']","['0', '']","['0', '']","['197', '']"
12689,r045,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,44,"['10,107', '']","['8,601', '']","['10,884', '']","['13,191', '']","['5,738', '']","['7,263', '']","['188', '']","['2', '']"
12689,r046,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,45,"['1,168', '']","['822', '']","['1,239', '']","['12,947', '']","['0', '']","['12,945', '']","['2', '']","['0', '']"
12689,r047,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,46,"['13,635', '']","['11,429', '']","['13,476', '']","['12,719', '']","['1,087', '']","['6,179', '']","['5,340', '']","['113', '']"
12689,r048,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,47,"['8,178', '']","['7,740', '']","['10,240', '']","['12,616', '']","['0', '']","['1,527', '']","['9,507', '']","['1,582', '']"
12689,r049,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,48,"['8,015', '']","['9,646', '']","['12,460', '']","['12,604', '']","['4,081', '']","['39', '']","['6,386', '']","['2,098', '']"
12689,r050,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,49,"['16,190', '']","['16,253', '']","['17,150', '']","['12,410', '']","['0', '']","['513', '']","['11,897', '']","['0', '']"
12689,r051,All institutions -> Stanford U.,All institutions,Stanford U.,2,50,"['8,906', '']","['8,901', '']","['13,060', '']","['12,175', '']","['0', '']","['9,342', '']","['2,213', '']","['620', '']"
12689,r052,All institutions -> U. Maine,All institutions,U. Maine,2,51,"['9,064', '']","['8,996', '']","['10,119', '']","['11,688', '']","['0', '']","['3,251', '']","['8,437', '']","['0', '']"
12689,r053,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,52,"['7,624', '']","['8,548', '']","['8,067', '']","['11,431', '']","['0', '']","['11,431', '']","['0', '']","['0', '']"
12689,r054,All institutions -> U. Florida,All institutions,U. Florida,2,53,"['8,484', '']","['8,334', '']","['9,729', '']","['11,348', '']","['0', '']","['8,929', '']","['2,419', '']","['0', '']"
12689,r055,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,54,"['7,014', '']","['5,881', '']","['9,146', '']","['10,879', '']","['1,848', '']","['2,745', '']","['2,353', '']","['3,933', '']"
12689,r056,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,55,"['6,300', '']","['6,195', '']","['4,481', '']","['10,695', '']","['6,429', '']","['273', '']","['3,710', '']","['283', '']"
12689,r057,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,56,"['8,059', '']","['7,910', '']","['8,308', '']","['10,505', '']","['0', '']","['10,505', '']","['0', '']","['0', '']"
12689,r058,All institutions -> Florida State U.,All institutions,Florida State U.,2,57,"['8,871', '']","['7,904', '']","['8,711', '']","['10,234', '']","['1,311', '']","['1,798', '']","['5,739', '']","['1,386', '']"
12689,r059,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,58,"['7,374', '']","['7,431', '']","['8,410', '']","['9,854', '']","['0', '']","['1,966', '']","['0', '']","['7,888', '']"
12689,r060,All institutions -> U. Chicago,All institutions,U. Chicago,2,59,"['8,514', '']","['8,384', '']","['9,530', '']","['9,341', '']","['0', '']","['9,341', '']","['0', '']","['0', '']"
12689,r061,All institutions -> U. Utah,All institutions,U. Utah,2,60,"['11,112', '']","['30,710', '']","['1,435', '']","['9,127', '']","['4,461', '']","['4,666', '']","['0', '']","['0', '']"
12689,r062,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,61,"['2,990', '']","['5,241', '']","['8,544', '']","['8,544', '']","['0', '']","['157', '']","['6,000', '']","['2,387', '']"
12689,r063,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,62,"['6,910', '']","['6,038', '']","['9,087', '']","['8,364', '']","['409', '']","['7,262', '']","['155', '']","['538', '']"
12689,r064,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,63,"['3,351', '']","['3,298', '']","['5,512', '']","['8,288', '']","['0', '']","['8,288', '']","['0', '']","['0', '']"
12689,r065,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,64,"['6,328', '']","['6,427', '']","['7,855', '']","['8,266', '']","['0', '']","['8,266', '']","['0', '']","['0', '']"
12689,r066,All institutions -> U. Georgia,All institutions,U. Georgia,2,65,"['6,304', '']","['7,051', '']","['7,577', '']","['8,259', '']","['0', '']","['471', '']","['7,788', '']","['0', '']"
12689,r067,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,66,"['7,020', '']","['7,650', '']","['7,812', '']","['8,186', '']","['0', '']","['1,060', '']","['7,126', '']","['0', '']"
12689,r068,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,67,"['8,462', '']","['7,217', '']","['7,586', '']","['7,975', '']","['0', '']","['261', '']","['7,672', '']","['42', '']"
12689,r069,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,68,"['9,301', '']","['9,271', '']","['8,168', '']","['7,903', '']","['0', '']","['7,903', '']","['0', '']","['0', '']"
12689,r070,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,69,"['2,048', '']","['1,883', '']","['2,641', '']","['7,899', '']","['0', '']","['226', '']","['7,673', '']","['0', '']"
12689,r071,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,70,"['6,953', '']","['6,809', '']","['5,828', '']","['7,730', '']","['7,076', '']","['654', '']","['0', '']","['0', '']"
12689,r072,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,71,"['3,609', '']","['3,075', '']","['4,463', '']","['7,728', '']","['427', '']","['1,431', '']","['4,678', '']","['1,192', '']"
12689,r073,All institutions -> U. Guam,All institutions,U. Guam,2,72,"['2,585', '']","['5,001', '']","['6,841', '']","['7,610', '']","['0', '']","['436', '']","['6,933', '']","['241', '']"
12689,r074,All institutions -> Brown U.,All institutions,Brown U.,2,73,"['3,436', '']","['5,321', '']","['6,164', '']","['7,463', '']","['443', '']","['1,134', '']","['114', '']","['5,772', '']"
12689,r075,All institutions -> Boston C.,All institutions,Boston C.,2,74,"['3,871', '']","['5,459', '']","['7,552', '']","['7,462', '']","['5,601', '']","['1,861', '']","['0', '']","['0', '']"
12689,r076,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,75,"['5,816', '']","['5,198', '']","['6,156', '']","['7,459', '']","['0', '']","['7,459', '']","['0', '']","['0', '']"
12689,r077,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,76,"['7,862', '']","['7,744', '']","['8,730', '']","['7,393', '']","['0', '']","['6,969', '']","['424', '']","['0', '']"
12689,r078,All institutions -> U. Kansas,All institutions,U. Kansas,2,77,"['4,622', '']","['4,531', '']","['6,530', '']","['7,241', '']","['649', '']","['6,592', '']","['0', '']","['0', '']"
12689,r079,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,78,"['7,847', '']","['6,871', '']","['7,076', '']","['7,151', '']","['1,411', '']","['345', '']","['5,368', '']","['27', '']"
12689,r080,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,79,"['6,249', '']","['6,164', '']","['6,868', '']","['6,936', '']","['334', '']","['6,508', '']","['94', '']","['0', '']"
12689,r081,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,80,"['4,821', '']","['4,764', '']","['6,008', '']","['6,910', '']","['0', '']","['2,708', '']","['0', '']","['4,202', '']"
12689,r082,All institutions -> Boston U.,All institutions,Boston U.,2,81,"['6,447', '']","['6,053', '']","['7,310', '']","['6,716', '']","['0', '']","['6,716', '']","['0', '']","['0', '']"
12689,r083,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,82,"['2,680', '']","['4,040', '']","['6,132', '']","['6,699', '']","['0', '']","['0', '']","['6,699', '']","['0', '']"
12689,r084,All institutions -> Washington State U.,All institutions,Washington State U.,2,83,"['5,323', '']","['5,103', '']","['6,455', '']","['6,514', '']","['0', '']","['770', '']","['0', '']","['5,744', '']"
12689,r085,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,84,"['4,424', '']","['3,708', '']","['4,590', '']","['6,428', '']","['0', '']","['6,188', '']","['149', '']","['91', '']"
12689,r086,All institutions -> U. Oregon,All institutions,U. Oregon,2,85,"['5,073', '']","['5,371', '']","['5,204', '']","['6,186', '']","['0', '']","['5,628', '']","['558', '']","['0', '']"
12689,r087,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,86,"['5,000', '']","['5,585', '']","['5,869', '']","['6,169', '']","['0', '']","['6,169', '']","['0', '']","['0', '']"
12689,r088,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,87,"['6,489', '']","['5,685', '']","['5,813', '']","['6,142', '']","['0', '']","['6,142', '']","['0', '']","['0', '']"
12689,r089,All institutions -> Duke U.,All institutions,Duke U.,2,88,"['6,194', '']","['5,406', '']","['5,542', '']","['6,097', '']","['0', '']","['1,150', '']","['4,947', '']","['0', '']"
12689,r090,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,89,"['4,079', '']","['3,938', '']","['5,251', '']","['5,949', '']","['5,949', '']","['0', '']","['0', '']","['0', '']"
12689,r091,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,90,"['3,340', '']","['4,463', '']","['6,462', '']","['5,564', '']","['333', '']","['4,128', '']","['0', '']","['1,103', '']"
12689,r092,All institutions -> Tulane U.,All institutions,Tulane U.,2,91,"['1,796', '']","['2,074', '']","['2,954', '']","['5,364', '']","['0', '']","['5,364', '']","['0', '']","['0', '']"
12689,r093,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,92,"['5,329', '']","['5,255', '']","['6,246', '']","['5,183', '']","['0', '']","['0', '']","['4,686', '']","['497', '']"
12689,r094,All institutions -> U. Houston,All institutions,U. Houston,2,93,"['2,948', '']","['3,418', '']","['3,403', '']","['5,045', '']","['949', '']","['3,270', '']","['434', '']","['392', '']"
12689,r095,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,94,"['5,381', '']","['5,135', '']","['4,514', '']","['4,795', '']","['0', '']","['0', '']","['4,795', '']","['0', '']"
12689,r096,All institutions -> Rice U.,All institutions,Rice U.,2,95,"['2,747', '']","['2,546', '']","['3,342', '']","['4,759', '']","['0', '']","['4,759', '']","['0', '']","['0', '']"
12689,r097,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,96,"['4,059', '']","['3,582', '']","['4,842', '']","['4,724', '']","['0', '']","['0', '']","['0', '']","['4,724', '']"
12689,r098,All institutions -> Cornell U.,All institutions,Cornell U.,2,97,"['6,428', '']","['4,852', '']","['5,066', '']","['4,631', '']","['3', '']","['4,380', '']","['248', '']","['0', '']"
12689,r099,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,98,"['2,537', '']","['2,325', '']","['3,066', '']","['4,556', '']","['74', '']","['4,436', '']","['44', '']","['2', '']"
12689,r100,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,99,"['5,975', '']","['4,968', '']","['4,468', '']","['4,316', '']","['198', '']","['3,073', '']","['0', '']","['1,045', '']"
12689,r101,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,100,"['4,026', '']","['3,893', '']","['3,697', '']","['4,268', '']","['0', '']","['4,268', '']","['0', '']","['0', '']"
12689,r102,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,101,"['3,123', '']","['3,609', '']","['3,353', '']","['4,029', '']","['0', '']","['2,567', '']","['0', '']","['1,462', '']"
12689,r103,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,102,"['3,889', '']","['3,288', '']","['3,255', '']","['4,012', '']","['0', '']","['0', '']","['4,012', '']","['0', '']"
12689,r104,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,103,"['725', '']","['1,056', '']","['1,177', '']","['4,011', '']","['0', '']","['4,011', '']","['0', '']","['0', '']"
12689,r105,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,104,"['1,619', '']","['1,732', '']","['2,538', '']","['3,961', '']","['123', '']","['3,704', '']","['6', '']","['128', '']"
12689,r106,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,105,"['1,051', '']","['1,198', '']","['2,494', '']","['3,778', '']","['0', '']","['1,807', '']","['1,971', '']","['0', '']"
12689,r107,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,106,"['3,730', '']","['2,794', '']","['3,816', '']","['3,762', '']","['3,612', '']","['150', '']","['0', '']","['0', '']"
12689,r108,All institutions -> U. Vermont,All institutions,U. Vermont,2,107,"['1,471', '']","['1,824', '']","['2,946', '']","['3,691', '']","['2,306', '']","['840', '']","['0', '']","['545', '']"
12689,r109,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,108,"['30', '']","['11', '']","['28', '']","['3,532', '']","['0', '']","['0', '']","['3,532', '']","['0', '']"
12689,r110,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,109,"['3,541', '']","['3,096', '']","['2,540', '']","['3,419', '']","['97', '']","['3,318', '']","['0', '']","['4', '']"
12689,r111,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,110,"['2,792', '']","['3,071', '']","['3,028', '']","['3,391', '']","['0', '']","['3,391', '']","['0', '']","['0', '']"
12689,r112,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,111,"['2,235', '']","['2,358', '']","['3,160', '']","['3,357', '']","['0', '']","['833', '']","['2,524', '']","['0', '']"
12689,r113,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,112,"['1,768', '']","['1,498', '']","['2,753', '']","['3,273', '']","['3,273', '']","['0', '']","['0', '']","['0', '']"
12689,r114,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,113,"['1,602', '']","['2,420', '']","['3,155', '']","['3,250', '']","['2,230', '']","['727', '']","['293', '']","['0', '']"
12689,r115,All institutions -> U. Toledo,All institutions,U. Toledo,2,114,"['3,227', '']","['3,371', '']","['2,642', '']","['3,228', '']","['0', '']","['3,228', '']","['0', '']","['0', '']"
12689,r116,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,115,"['2,890', '']","['2,725', '']","['3,061', '']","['3,218', '']","['0', '']","['3,218', '']","['0', '']","['0', '']"
12689,r117,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,116,"['3,454', '']","['4,182', '']","['3,743', '']","['3,188', '']","['0', '']","['0', '']","['3,188', '']","['0', '']"
12689,r118,All institutions -> Yale U.,All institutions,Yale U.,2,117,"['2,704', '']","['2,553', '']","['2,789', '']","['3,134', '']","['0', '']","['3,134', '']","['0', '']","['0', '']"
12689,r119,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,118,"['2,803', '']","['2,117', '']","['2,553', '']","['3,057', '']","['0', '']","['3,057', '']","['0', '']","['0', '']"
12689,r120,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,119,"['1,203', '']","['1,085', '']","['2,054', '']","['3,046', '']","['0', '']","['3,046', '']","['0', '']","['0', '']"
12689,r121,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,120,"['991', '']","['2,037', '']","['2,814', '']","['2,904', '']","['0', '']","['846', '']","['0', '']","['2,058', '']"
12689,r122,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,121,"['3,195', '']","['3,391', '']","['3,072', '']","['2,846', '']","['0', '']","['1,326', '']","['1,520', '']","['0', '']"
12689,r123,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,122,"['1,862', '']","['2,323', '']","['2,767', '']","['2,777', '']","['818', '']","['81', '']","['1,878', '']","['0', '']"
12689,r124,All institutions -> Boise State U.,All institutions,Boise State U.,2,123,"['2,730', '']","['2,250', '']","['2,061', '']","['2,766', '']","['34', '']","['2,079', '']","['0', '']","['653', '']"
12689,r125,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,124,"['1,251', '']","['1,512', '']","['1,927', '']","['2,652', '']","['0', '']","['2,652', '']","['0', '']","['0', '']"
12689,r126,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,125,"['2,793', '']","['2,096', '']","['2,057', '']","['2,642', '']","['0', '']","['0', '']","['2,559', '']","['83', '']"
12689,r127,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,126,"['3,870', '']","['3,286', '']","['3,216', '']","['2,452', '']","['9', '']","['795', '']","['0', '']","['1,648', '']"
12689,r128,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,127,"['6,352', '']","['1,749', '']","['2,844', '']","['2,448', '']","['0', '']","['1,958', '']","['0', '']","['490', '']"
12689,r129,All institutions -> U. Idaho,All institutions,U. Idaho,2,128,"['1,662', '']","['1,924', '']","['3,065', '']","['2,410', '']","['130', '']","['2,239', '']","['0', '']","['41', '']"
