table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_level_3,_b_graduate_students_b_hierarchy_depth,value
6057,r221,2002,Graduate students,Total,,2,335166
6057,r222,2002,Graduate students,U.S. citizens and permanent residents,Number,3,247842
6057,r223,2002,Graduate students,U.S. citizens and permanent residents,Percent,3,73.9
6057,r224,2002,Graduate students,Temporary visa holders,Number,3,87324
6057,r225,2002,Graduate students,Temporary visa holders,Percent,3,26.1
6057,r226,2002,Postdoctoral appointees,Total,,2,28371
6057,r227,2002,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,12407
6057,r228,2002,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,43.7
6057,r229,2002,Postdoctoral appointees,Temporary visa holders,Number,3,15964
6057,r230,2002,Postdoctoral appointees,Temporary visa holders,Percent,3,56.3
6057,r231,2003,Graduate students,Total,,2,347268
6057,r232,2003,Graduate students,U.S. citizens and permanent residents,Number,3,259871
6057,r233,2003,Graduate students,U.S. citizens and permanent residents,Percent,3,74.8
6057,r234,2003,Graduate students,Temporary visa holders,Number,3,87397
6057,r235,2003,Graduate students,Temporary visa holders,Percent,3,25.2
6057,r236,2003,Postdoctoral appointees,Total,,2,29856
6057,r237,2003,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,12409
6057,r238,2003,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,41.6
6057,r239,2003,Postdoctoral appointees,Temporary visa holders,Number,3,17447
6057,r240,2003,Postdoctoral appointees,Temporary visa holders,Percent,3,58.4
6057,r241,2004,Graduate students,Total,,2,352307
6057,r242,2004,Graduate students,U.S. citizens and permanent residents,Number,3,265643
6057,r243,2004,Graduate students,U.S. citizens and permanent residents,Percent,3,75.4
6057,r244,2004,Graduate students,Temporary visa holders,Number,3,86664
6057,r245,2004,Graduate students,Temporary visa holders,Percent,3,24.6
6057,r246,2004,Postdoctoral appointees,Total,,2,30116
6057,r247,2004,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,12672
6057,r248,2004,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,42.1
6057,r249,2004,Postdoctoral appointees,Temporary visa holders,Number,3,17444
6057,r250,2004,Postdoctoral appointees,Temporary visa holders,Percent,3,57.9
6057,r251,2005,Graduate students,Total,,2,357710
6057,r252,2005,Graduate students,U.S. citizens and permanent residents,Number,3,271962
6057,r253,2005,Graduate students,U.S. citizens and permanent residents,Percent,3,76.0
6057,r254,2005,Graduate students,Temporary visa holders,Number,3,85748
6057,r255,2005,Graduate students,Temporary visa holders,Percent,3,24.0
6057,r256,2005,Postdoctoral appointees,Total,,2,30290
6057,r257,2005,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,12665
6057,r258,2005,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,41.8
6057,r259,2005,Postdoctoral appointees,Temporary visa holders,Number,3,17625
6057,r260,2005,Postdoctoral appointees,Temporary visa holders,Percent,3,58.2
6057,r261,2006,Graduate students,Total,,2,363246
6057,r262,2006,Graduate students,U.S. citizens and permanent residents,Number,3,275905
6057,r263,2006,Graduate students,U.S. citizens and permanent residents,Percent,3,76.0
6057,r264,2006,Graduate students,Temporary visa holders,Number,3,87341
6057,r265,2006,Graduate students,Temporary visa holders,Percent,3,24.0
6057,r266,2006,Postdoctoral appointees,Total,,2,30245
6057,r267,2006,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,12573
6057,r268,2006,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,41.6
6057,r269,2006,Postdoctoral appointees,Temporary visa holders,Number,3,17672
6057,r270,2006,Postdoctoral appointees,Temporary visa holders,Percent,3,58.4
6057,r271,2007old<sup>a</sup>,Graduate students,Total,,2,372120
6057,r272,2007old<sup>a</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,282785
6057,r273,2007old<sup>a</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,76.0
6057,r274,2007old<sup>a</sup>,Graduate students,Temporary visa holders,Number,3,89335
6057,r275,2007old<sup>a</sup>,Graduate students,Temporary visa holders,Percent,3,24.0
6057,r276,2007old<sup>a</sup>,Postdoctoral appointees,Total,,2,30986
6057,r277,2007old<sup>a</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,13312
6057,r278,2007old<sup>a</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,43.0
6057,r279,2007old<sup>a</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,17674
6057,r280,2007old<sup>a</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,57.0
6057,r281,2007new<sup>a</sup>,Graduate students,Total,,2,384523
6057,r282,2007new<sup>a</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,293792
6057,r283,2007new<sup>a</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,76.4
6057,r284,2007new<sup>a</sup>,Graduate students,Temporary visa holders,Number,3,90731
6057,r285,2007new<sup>a</sup>,Graduate students,Temporary visa holders,Percent,3,23.6
6057,r286,2007new<sup>a</sup>,Postdoctoral appointees,Total,,2,31281
6057,r287,2007new<sup>a</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,13513
6057,r288,2007new<sup>a</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,43.2
6057,r289,2007new<sup>a</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,17768
6057,r290,2007new<sup>a</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,56.8
6057,r291,2008,Graduate students,Total,,2,391419
6057,r292,2008,Graduate students,U.S. citizens and permanent residents,Number,3,295530
6057,r293,2008,Graduate students,U.S. citizens and permanent residents,Percent,3,75.5
6057,r294,2008,Graduate students,Temporary visa holders,Number,3,95889
6057,r295,2008,Graduate students,Temporary visa holders,Percent,3,24.5
6057,r296,2008,Postdoctoral appointees,Total,,2,32741
6057,r297,2008,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,14375
6057,r298,2008,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,43.9
6057,r299,2008,Postdoctoral appointees,Temporary visa holders,Number,3,18366
6057,r300,2008,Postdoctoral appointees,Temporary visa holders,Percent,3,56.1
6057,r301,2009,Graduate students,Total,,2,401008
6057,r302,2009,Graduate students,U.S. citizens and permanent residents,Number,3,303700
6057,r303,2009,Graduate students,U.S. citizens and permanent residents,Percent,3,75.7
6057,r304,2009,Graduate students,Temporary visa holders,Number,3,97308
6057,r305,2009,Graduate students,Temporary visa holders,Percent,3,24.3
6057,r306,2009,Postdoctoral appointees,Total,,2,34388
6057,r307,2009,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,15800
6057,r308,2009,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,45.9
6057,r309,2009,Postdoctoral appointees,Temporary visa holders,Number,3,18588
6057,r310,2009,Postdoctoral appointees,Temporary visa holders,Percent,3,54.1
6057,r311,"2010<sup>b,c</sup>",Graduate students,Total,,2,407291
6057,r312,"2010<sup>b,c</sup>",Graduate students,U.S. citizens and permanent residents,Number,3,308108
6057,r313,"2010<sup>b,c</sup>",Graduate students,U.S. citizens and permanent residents,Percent,3,75.6
6057,r314,"2010<sup>b,c</sup>",Graduate students,Temporary visa holders,Number,3,99183
6057,r315,"2010<sup>b,c</sup>",Graduate students,Temporary visa holders,Percent,3,24.4
6057,r316,"2010<sup>b,c</sup>",Postdoctoral appointees,Total,,2,37351
6057,r317,"2010<sup>b,c</sup>",Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,17793
6057,r318,"2010<sup>b,c</sup>",Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,47.6
6057,r319,"2010<sup>b,c</sup>",Postdoctoral appointees,Temporary visa holders,Number,3,19558
6057,r320,"2010<sup>b,c</sup>",Postdoctoral appointees,Temporary visa holders,Percent,3,52.4
6057,r321,2011<sup>c</sup>,Graduate students,Total,,2,414440
6057,r322,2011<sup>c</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,312846
6057,r323,2011<sup>c</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,75.5
6057,r324,2011<sup>c</sup>,Graduate students,Temporary visa holders,Number,3,101594
6057,r325,2011<sup>c</sup>,Graduate students,Temporary visa holders,Percent,3,24.5
6057,r326,2011<sup>c</sup>,Postdoctoral appointees,Total,,2,37335
6057,r327,2011<sup>c</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,17706
6057,r328,2011<sup>c</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,47.4
6057,r329,2011<sup>c</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,19629
6057,r330,2011<sup>c</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,52.6
6057,r331,2012,Graduate students,Total,,2,413033
6057,r332,2012,Graduate students,U.S. citizens and permanent residents,Number,3,308042
6057,r333,2012,Graduate students,U.S. citizens and permanent residents,Percent,3,74.6
6057,r334,2012,Graduate students,Temporary visa holders,Number,3,104991
6057,r335,2012,Graduate students,Temporary visa holders,Percent,3,25.4
6057,r336,2012,Postdoctoral appointees,Total,,2,36738
6057,r337,2012,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,17476
6057,r338,2012,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,47.6
6057,r339,2012,Postdoctoral appointees,Temporary visa holders,Number,3,19262
6057,r340,2012,Postdoctoral appointees,Temporary visa holders,Percent,3,52.4
6057,r341,2013,Graduate students,Total,,2,417251
6057,r342,2013,Graduate students,U.S. citizens and permanent residents,Number,3,305563
6057,r343,2013,Graduate students,U.S. citizens and permanent residents,Percent,3,73.2
6057,r344,2013,Graduate students,Temporary visa holders,Number,3,111688
6057,r345,2013,Graduate students,Temporary visa holders,Percent,3,26.8
6057,r346,2013,Postdoctoral appointees,Total,,2,36289
6057,r347,2013,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,17551
6057,r348,2013,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,48.4
6057,r349,2013,Postdoctoral appointees,Temporary visa holders,Number,3,18738
6057,r350,2013,Postdoctoral appointees,Temporary visa holders,Percent,3,51.6
6057,r351,2014old<sup>d</sup>,Graduate students,Total,,2,425148
6057,r352,2014old<sup>d</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,300110
6057,r353,2014old<sup>d</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,70.6
6057,r354,2014old<sup>d</sup>,Graduate students,Temporary visa holders,Number,3,125038
6057,r355,2014old<sup>d</sup>,Graduate students,Temporary visa holders,Percent,3,29.4
6057,r356,2014old<sup>d</sup>,Postdoctoral appointees,Total,,2,36184
6057,r357,2014old<sup>d</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,17229
6057,r358,2014old<sup>d</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,47.6
6057,r359,2014old<sup>d</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,18955
6057,r360,2014old<sup>d</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,52.4
6057,r361,2014new<sup>d</sup>,Graduate students,Total,,2,437395
6057,r362,2014new<sup>d</sup>,Graduate students,U.S. citizens and permanent residents,Number,3,308499
6057,r363,2014new<sup>d</sup>,Graduate students,U.S. citizens and permanent residents,Percent,3,70.5
6057,r364,2014new<sup>d</sup>,Graduate students,Temporary visa holders,Number,3,128896
6057,r365,2014new<sup>d</sup>,Graduate students,Temporary visa holders,Percent,3,29.5
6057,r366,2014new<sup>d</sup>,Postdoctoral appointees,Total,,2,37316
6057,r367,2014new<sup>d</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Number,3,17661
6057,r368,2014new<sup>d</sup>,Postdoctoral appointees,U.S. citizens and permanent residents,Percent,3,47.3
6057,r369,2014new<sup>d</sup>,Postdoctoral appointees,Temporary visa holders,Number,3,19655
6057,r370,2014new<sup>d</sup>,Postdoctoral appointees,Temporary visa holders,Percent,3,52.7
