table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019
4342,r025,All institutions -> Logistics Management Institute,All institutions,Logistics Management Institute,2,24,11378.8,6762.6,3396.3,3448.0,2329.6,2988.4,30507.0,33308.9,73440.7
4342,r026,"All institutions -> City of Hope, Beckman Research Institute",All institutions,"City of Hope, Beckman Research Institute",2,25,34786.6,53579.0,38077.5,43870.9,43971.4,41201.8,57497.9,58454.6,73065.5
4342,r027,All institutions -> Draper Laboratory,All institutions,Draper Laboratory,2,26,45121.2,46426.7,42116.6,39360.1,70368.3,67979.7,91200.5,58301.4,71220.5
4342,r028,All institutions -> National Academy of Sciences,All institutions,National Academy of Sciences,2,27,56069.2,30944.5,44400.1,75101.2,68460.4,61871.2,64727.9,69116.6,67712.8
4342,r029,All institutions -> Geneva Foundation,All institutions,Geneva Foundation,2,28,2045.6,7388.3,9759.1,11162.4,10897.6,9594.6,17839.3,15692.2,66937.4
4342,r030,All institutions -> Boston Medical Center,All institutions,Boston Medical Center,2,29,39124.5,37849.4,35215.7,38894.4,31252.2,27239.4,27989.6,34640.4,59676.3
4342,r031,All institutions -> RAND Corp.,All institutions,RAND Corp.,2,30,92300.7,84335.3,167137.6,148704.7,40912.2,165470.6,132211.3,49064.6,55903.2
4342,r032,All institutions -> Nationwide Children's Hospital,All institutions,Nationwide Children's Hospital,2,31,24845.3,28052.5,28339.9,29295.4,31189.1,30962.8,33082.0,50651.4,53492.2
4342,r033,All institutions -> Sanford Burnham Prebys Medical Discovery Institute,All institutions,Sanford Burnham Prebys Medical Discovery Institute,2,32,75067.5,69509.9,54269.2,60668.3,45253.6,52269.0,58487.4,47831.6,52160.3
4342,r034,All institutions -> McLean Hospital Corp.,All institutions,McLean Hospital Corp.,2,33,24777.3,28925.6,25852.2,27286.5,25673.0,27565.6,24152.8,28439.8,51924.5
4342,r035,All institutions -> Northern California Institute for Research and Education,All institutions,Northern California Institute for Research and Education,2,34,26420.3,18308.4,25774.8,38012.5,27454.1,26562.9,36020.7,26421.2,49962.2
4342,r036,"All institutions -> Children's National Medical Center, Nation's Children's Hospital",All institutions,"Children's National Medical Center, Nation's Children's Hospital",2,35,30701.3,26827.6,25253.9,28697.0,27152.7,26251.9,31130.9,34578.3,49535.5
4342,r037,All institutions -> J. David Gladstone Institutes,All institutions,J. David Gladstone Institutes,2,36,31364.8,26464.3,26581.9,30488.1,26259.2,33098.3,33466.7,28470.0,45674.4
4342,r038,All institutions -> La Jolla Institute for Allergy and Immunology,All institutions,La Jolla Institute for Allergy and Immunology,2,37,29142.8,30762.5,26110.5,33051.7,30728.0,30948.2,30189.2,35965.9,44134.2
4342,r039,All institutions -> Southwest Research Institute,All institutions,Southwest Research Institute,2,38,84465.6,138182.1,82555.4,80761.6,84875.2,99829.0,113419.2,84308.1,43876.6
4342,r040,All institutions -> H. Lee Moffitt Cancer Center and Research Institute,All institutions,H. Lee Moffitt Cancer Center and Research Institute,2,39,40528.5,37270.4,31143.8,29186.1,29320.3,33551.7,30651.9,34306.8,43693.0
4342,r041,All institutions -> Universities Space Research Association,All institutions,Universities Space Research Association,2,40,34998.2,73635.7,68141.9,93085.4,82271.7,117442.1,3431.1,101506.2,43541.4
4342,r042,All institutions -> Virginia Mason Health System,All institutions,Virginia Mason Health System,2,41,15282.3,26742.1,18744.0,47624.5,42643.0,43616.2,39609.6,42025.3,42528.8
4342,r043,All institutions -> National Jewish Health,All institutions,National Jewish Health,2,42,27524.4,25586.3,26532.1,26013.4,35364.0,32602.6,35070.4,41061.7,42527.2
4342,r044,All institutions -> Family Health International,All institutions,Family Health International,2,43,46620.1,18412.6,9153.4,29972.4,26569.5,9200.7,41268.7,76955.2,42188.6
4342,r045,All institutions -> Health Research Inc.,All institutions,Health Research Inc.,2,44,45046.5,35687.1,37501.8,29883.9,31616.6,29192.5,24890.0,34456.5,41435.9
4342,r046,All institutions -> Wistar Institute of Anatomy and Biology,All institutions,Wistar Institute of Anatomy and Biology,2,45,33440.7,25859.6,24105.4,27190.4,23436.8,34066.4,39346.9,28856.5,40220.6
4342,r047,All institutions -> Rhode Island Hospital,All institutions,Rhode Island Hospital,2,46,30977.2,28303.6,30149.7,24277.2,25807.7,28810.5,30040.8,29768.7,37503.0
4342,r048,All institutions -> ECOG-ACRIN Medical Research Foundation Inc.,All institutions,ECOG-ACRIN Medical Research Foundation Inc.,2,47,0.0,0.0,0.0,18660.1,21656.5,19759.9,27698.6,37797.4,35626.6
4342,r049,All institutions -> Henry Ford Health System,All institutions,Henry Ford Health System,2,48,15640.7,15536.0,20213.0,15007.0,14656.4,16216.5,22709.7,29309.9,35426.6
4342,r050,All institutions -> Magee-Womens Research Institute and Foundation,All institutions,Magee-Womens Research Institute and Foundation,2,49,34922.1,31914.3,21799.1,30707.7,44782.9,37225.0,42510.5,40791.4,35095.1
4342,r051,All institutions -> NRG Oncology Foundation Inc.,All institutions,NRG Oncology Foundation Inc.,2,50,0.0,0.0,0.0,30145.7,30388.3,22561.5,24928.8,24572.4,29797.5
4342,r052,All institutions -> Children's Hospital Los Angeles,All institutions,Children's Hospital Los Angeles,2,51,17155.4,17121.4,17641.1,23289.0,22666.9,20885.2,21582.7,23785.4,28733.0
4342,r053,All institutions -> Massachusetts Eye and Ear Infirmary,All institutions,Massachusetts Eye and Ear Infirmary,2,52,19733.4,21686.6,20288.0,24228.5,20537.4,19944.8,25999.1,25561.8,27355.0
4342,r054,All institutions -> National Center for Defense Manufacturing and Machining,All institutions,National Center for Defense Manufacturing and Machining,2,53,0.0,0.0,0.0,0.0,0.0,0.0,32441.8,19389.0,27212.4
4342,r055,All institutions -> Allen Institute for Brain Science,All institutions,Allen Institute for Brain Science,2,54,4969.2,796.4,1524.1,6545.6,5736.6,4809.6,31546.7,23086.9,26805.9
4342,r056,All institutions -> FlexTech Alliance Inc.,All institutions,FlexTech Alliance Inc.,2,55,0.0,0.0,0.0,0.0,14558.6,31112.6,25737.4,19926.6,26505.0
4342,r057,All institutions -> Fox Chase Cancer Center,All institutions,Fox Chase Cancer Center,2,56,28982.5,28487.4,26706.6,27046.3,20777.5,21990.4,22013.6,25043.2,26365.3
4342,r058,All institutions -> Riverside Research Institute,All institutions,Riverside Research Institute,2,57,2200.0,1732.0,4030.6,6707.3,9724.0,16949.7,23465.4,20611.3,26087.6
4342,r059,All institutions -> Texas Biomedical Research Institute,All institutions,Texas Biomedical Research Institute,2,58,25260.8,33895.1,27087.2,30281.5,20419.9,27805.8,23101.9,28674.0,26041.2
4342,r060,All institutions -> Hennepin Healthcare Research Institute,All institutions,Hennepin Healthcare Research Institute,2,59,4519.7,6143.5,13931.9,11705.7,14796.5,14685.3,14226.9,15351.6,26035.3
4342,r061,All institutions -> MITRE Corp.,All institutions,MITRE Corp.,2,60,1684.3,2546.8,469.2,31100.1,12787.3,15949.7,13552.0,23559.6,25944.2
4342,r062,All institutions -> SPG Institute Inc.,All institutions,SPG Institute Inc.,2,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23642.3
4342,r063,All institutions -> Oklahoma Medical Research Foundation,All institutions,Oklahoma Medical Research Foundation,2,62,24333.3,25784.6,25396.6,24691.4,22681.3,26180.7,24890.2,23782.7,22553.3
4342,r064,All institutions -> American Institutes for Research,All institutions,American Institutes for Research,2,63,9557.0,8489.6,5998.7,15113.7,3327.7,1301.5,11094.8,24260.6,21540.6
4342,r065,All institutions -> National Bureau of Economic Research Inc.,All institutions,National Bureau of Economic Research Inc.,2,64,27211.6,25556.5,22589.0,23203.1,25650.0,23294.5,20586.7,20788.7,20928.3
4342,r066,All institutions -> Albert B. Sabin Vaccine Institute,All institutions,Albert B. Sabin Vaccine Institute,2,65,561.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20545.8
4342,r067,All institutions -> Feinstein Institute for Medical Research,All institutions,Feinstein Institute for Medical Research,2,66,33719.2,22654.6,20537.7,31740.4,21970.8,22764.6,20555.2,18630.5,20060.3
4342,r068,All institutions -> Public Health Institute,All institutions,Public Health Institute,2,67,10306.0,9302.3,7316.1,10634.6,12192.0,12379.8,11722.2,9394.2,19715.6
4342,r069,All institutions -> Kennedy Krieger Institute,All institutions,Kennedy Krieger Institute,2,68,14791.4,17227.1,18041.7,12977.0,15247.5,18000.5,16804.9,17707.6,19701.5
4342,r070,All institutions -> HudsonAlpha Institute for Biotechnology,All institutions,HudsonAlpha Institute for Biotechnology,2,69,6947.6,8213.9,8472.9,5522.7,7860.0,11286.7,14887.2,15375.8,19423.9
4342,r071,All institutions -> American Type Culture Collection,All institutions,American Type Culture Collection,2,70,13750.0,22284.2,16660.0,16991.6,18303.9,15970.3,16145.9,19570.5,19051.8
4342,r072,All institutions -> Methodist Hospital Research Institute,All institutions,Methodist Hospital Research Institute,2,71,10679.8,10458.8,12123.7,13942.2,11703.3,14133.5,15910.9,19647.6,18977.3
4342,r073,All institutions -> HMH Hospitals Corp.,All institutions,HMH Hospitals Corp.,2,72,2285.4,1615.1,783.1,662.7,3583.1,509.7,739.9,4438.7,18584.8
4342,r074,All institutions -> Tufts Medical Center,All institutions,Tufts Medical Center,2,73,22586.9,26190.6,29701.4,27031.9,22509.1,19487.4,17728.8,19998.6,18210.8
4342,r075,All institutions -> Electric Power Research Institute,All institutions,Electric Power Research Institute,2,74,5855.0,533.2,4400.6,1730.2,11588.5,8741.5,11693.7,11657.3,18113.1
4342,r076,All institutions -> Women and Infants Hospital of Rhode Island,All institutions,Women and Infants Hospital of Rhode Island,2,75,8248.5,8090.9,4647.9,3688.0,5074.2,7136.9,11008.1,13959.5,18091.7
4342,r077,All institutions -> California Pacific Medical Center,All institutions,California Pacific Medical Center,2,76,8314.1,9222.4,10012.8,7203.3,7748.9,7900.9,5768.2,28580.3,17960.3
4342,r078,All institutions -> Advanced Technology International,All institutions,Advanced Technology International,2,77,0.0,0.0,0.0,0.0,6783.5,0.0,950.0,17001.4,17599.6
4342,r079,All institutions -> Bay Area Environmental Research Institute,All institutions,Bay Area Environmental Research Institute,2,78,0.0,11529.7,9148.9,14237.1,15336.7,20239.9,17051.9,15372.3,17365.1
4342,r080,All institutions -> Metis Foundation,All institutions,Metis Foundation,2,79,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,17007.4
4342,r081,All institutions -> UI Labs,All institutions,UI Labs,2,80,0.0,0.0,0.0,0.0,14611.4,23048.0,11954.1,0.0,16990.0
4342,r082,All institutions -> National Institute of Aerospace Associates,All institutions,National Institute of Aerospace Associates,2,81,15257.4,18976.8,15812.5,16818.5,16565.9,18661.0,29311.3,22915.6,16931.2
4342,r083,All institutions -> Microelectronics Center North Carolina,All institutions,Microelectronics Center North Carolina,2,82,114458.3,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,16882.6
4342,r084,All institutions -> Ann and Robert H. Lurie Children's Hospital of Chicago,All institutions,Ann and Robert H. Lurie Children's Hospital of Chicago,2,83,11214.3,9706.6,11607.0,8075.2,7346.2,5115.4,6377.8,10859.5,16358.4
4342,r085,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,84,1963.3,2902.7,3207.1,4336.5,6270.4,8048.4,8175.9,8716.9,16193.7
4342,r086,All institutions -> Inc. Research Institutions for Seismology,All institutions,Inc. Research Institutions for Seismology,2,85,27833.6,28017.9,39547.7,39581.3,32293.3,31193.4,36260.4,26514.5,16016.3
4342,r087,All institutions -> Marshfield Clinic,All institutions,Marshfield Clinic,2,86,843.3,2369.8,2179.3,4317.9,5428.9,3564.4,10416.5,18020.6,15799.2
4342,r088,All institutions -> Education Development Center,All institutions,Education Development Center,2,87,9454.8,6488.0,6654.7,10493.4,9315.1,8087.6,6009.7,15073.8,15789.9
4342,r089,All institutions -> Buck Institute for Research on Aging,All institutions,Buck Institute for Research on Aging,2,88,13270.0,8289.7,9053.4,8344.2,8620.7,8882.8,18764.8,19818.4,15399.2
4342,r090,All institutions -> Jaeb Center for Health Research,All institutions,Jaeb Center for Health Research,2,89,19592.6,15751.3,9001.7,12056.4,11315.7,9824.5,9472.0,13356.6,15307.6
4342,r091,All institutions -> Krell Institute,All institutions,Krell Institute,2,90,8076.0,8000.0,13303.4,3284.0,6547.4,16491.9,11500.0,14901.4,15305.9
4342,r092,All institutions -> Proteogenomics Research Institute for Systems Medicine,All institutions,Proteogenomics Research Institute for Systems Medicine,2,91,0.0,0.0,0.0,0.0,3962.5,3877.7,3901.5,4003.3,15249.1
4342,r093,All institutions -> Infectious Disease Research Institute,All institutions,Infectious Disease Research Institute,2,92,8148.2,1219.8,2163.2,6495.2,2803.1,5003.3,5834.5,10307.8,15241.1
4342,r094,All institutions -> Palo Alto Veterans Institute for Research,All institutions,Palo Alto Veterans Institute for Research,2,93,12036.6,11107.4,16401.8,14003.6,13771.9,12275.2,22287.3,13327.9,15165.3
4342,r095,All institutions -> Miriam Hospital,All institutions,Miriam Hospital,2,94,15056.9,17722.3,15919.1,15786.0,10762.1,10226.8,9437.1,13823.5,14684.5
4342,r096,All institutions -> Versiti Wisconsin Inc.,All institutions,Versiti Wisconsin Inc.,2,95,9953.3,6261.6,7359.6,8226.2,8410.5,8939.0,9731.2,10305.5,14632.2
4342,r097,All institutions -> Arkansas Children's Hospital,All institutions,Arkansas Children's Hospital,2,96,13524.7,16234.5,11005.2,10667.6,9693.1,13376.9,15235.5,15074.2,14627.7
4342,r098,All institutions -> Maine Medical Center,All institutions,Maine Medical Center,2,97,13579.0,9202.5,6230.0,6786.2,8929.3,7073.4,12475.2,12670.8,14581.9
4342,r099,All institutions -> Search for Extraterrestrial Intelligence Institute,All institutions,Search for Extraterrestrial Intelligence Institute,2,98,8654.7,13649.0,12663.4,11103.5,11021.1,14406.7,10209.8,12876.3,14248.8
4342,r100,All institutions -> Hebrew Rehabilitation Center,All institutions,Hebrew Rehabilitation Center,2,99,7814.4,7068.1,7689.0,8239.8,7051.9,6773.1,6802.0,10327.4,13621.2
4342,r101,All institutions -> Schepens Eye Research Institute,All institutions,Schepens Eye Research Institute,2,100,14077.1,13473.9,9625.4,11613.4,11252.3,9989.5,9723.6,13142.9,13317.9
4342,r102,All institutions -> All other institutions,All institutions,All other institutions,2,-,1939295.6,1650982.9,1677717.3,1497145.4,1384037.1,1416266.9,1290451.1,1249783.6,1235590.5
