table_id,row_id,citizenship_ethnicity_race_sex_and_enrollment_status_full_path,citizenship_ethnicity_race_sex_and_enrollment_status_level_1,citizenship_ethnicity_race_sex_and_enrollment_status_level_2,citizenship_ethnicity_race_sex_and_enrollment_status_level_3,citizenship_ethnicity_race_sex_and_enrollment_status_level_4,citizenship_ethnicity_race_sex_and_enrollment_status_level_5,citizenship_ethnicity_race_sex_and_enrollment_status_level_6,citizenship_ethnicity_race_sex_and_enrollment_status_hierarchy_depth,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
3243,r027,All enrolled -> Male,All enrolled,Male,,,,,2,4202863,4473887,4646273,4722436,4747236,4740009,4770418,4761689,4854153,4843227,4842069
3243,r028,All enrolled -> Male -> U.S. citizen and permanent resident,All enrolled,Male,U.S. citizen and permanent resident,,,,3,4072588,4332777,4492047,4551249,4556248,4528032,4532431,4508554,4592783,4577913,4582670
3243,r029,All enrolled -> Male -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Male,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,4,421712,470145,514521,560426,592889,620888,650420,674037,740702,758480,797844
3243,r030,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,,4,3650876,3862632,3977526,3990823,3963359,3907144,3882011,3834517,3852081,3819433,3784826
3243,r031,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,,5,33778,36461,34175,33285,31217,29229,27775,26656,26502,25863,25051
3243,r032,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,,5,na,na,na,273201,275048,280531,289499,296801,314728,324673,333871
3243,r033,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,,5,265886,277483,276269,na,na,na,na,na,na,na,na
3243,r034,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,,5,417717,467180,496385,511968,511050,506650,504814,496290,489912,485193,475660
3243,r035,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander  ,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander  ,,5,na,na,na,13906,14600,14371,14389,13843,13704,13759,13810
3243,r036,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,,5,2604862,2692189,2753310,2758867,2727620,2682712,2649916,2611451,2614474,2585121,2546248
3243,r037,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,,5,na,na,na,91494,113163,127827,146062,153063,161676,171326,178642
3243,r038,All enrolled -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,,5,328633,389319,417387,308102,290661,265824,249556,236413,231085,213498,211544
3243,r039,All enrolled -> Male -> Temporary resident ,All enrolled,Male,Temporary resident ,,,,3,130275,141110,154226,171187,190988,211977,237987,253135,261370,265314,259399
3243,r040,All enrolled -> Full time,All enrolled,Full time,,,,,2,7568285,8045214,8237116,8353873,8308927,8258611,8274281,8244542,8268210,8250889,8286881
3243,r041,All enrolled -> Full time -> U.S. citizen and permanent resident,All enrolled,Full time,U.S. citizen and permanent resident,,,,3,7345042,7805043,7976504,8067209,7992056,7910215,7886253,7834317,7844253,7820257,7860155
3243,r042,All enrolled -> Full time -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Full time,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,4,757829,838006,908563,996992,1049741,1103370,1151310,1192971,1261208,1293805,1364660
3243,r043,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,,4,6587213,6967037,7067941,7070217,6942315,6806845,6734943,6641346,6583045,6526452,6495495
3243,r044,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,,5,63177,68444,62711,60849,56168,51843,49189,46945,46669,45040,44039
3243,r045,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,,5,na,na,na,474858,481662,491931,509565,524978,546143,562922,579677
3243,r046,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,,5,475907,492418,485969,na,na,na,na,na,na,na,na
3243,r047,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,,5,861523,957927,982333,1009882,981956,960679,948831,929613,900131,901599,890357
3243,r048,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander  ,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander  ,,5,na,na,na,23382,23410,22752,22772,21508,21058,21181,21180
3243,r049,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,,5,4649968,4798286,4853281,4833565,4736010,4631326,4559007,4495456,4441305,4404647,4353149
3243,r050,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,,5,na,na,na,181202,220079,247395,285124,293627,299352,315527,328632
3243,r051,All enrolled -> Full time -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Full time,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,,5,536638,649962,683647,486479,443030,400919,360455,329219,328387,275536,278461
3243,r052,All enrolled -> Full time -> Temporary resident ,All enrolled,Full time,Temporary resident ,,,,3,223243,240171,260612,286664,316871,348396,388028,410225,423957,430632,426726
3243,r053,All enrolled -> Full time -> Female,All enrolled,Full time,Female,,,,3,4182906,4455876,4541388,4608083,4566472,4523509,4534049,4515527,4538986,4535524,4583988
3243,r054,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident,All enrolled,Full time,Female,U.S. citizen and permanent resident,,,4,4074795,4340558,4417677,4473604,4421402,4366004,4361292,4333083,4350353,4342963,4390641
3243,r055,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Full time,Female,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,5,443273,487269,523523,574689,604824,634807,663363,688353,730579,752336,798665
3243,r056,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,5,3631522,3853289,3894154,3898915,3816578,3731197,3697929,3644730,3619774,3590627,3591976
3243,r057,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,6,36848,39925,36684,35738,32805,30240,28649,27373,27468,26670,26480
3243,r058,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,6,na,na,na,246346,249701,255935,266461,275557,287531,297118,306591
3243,r059,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,6,251319,258401,253477,na,na,na,na,na,na,na,na
3243,r060,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,6,534328,594568,602968,621072,599212,580490,572334,557727,539401,541699,538171
3243,r061,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander  ,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander  ,6,na,na,na,13027,13005,12568,12600,11881,11594,11681,11728
3243,r062,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,6,2506608,2586472,2610334,2605625,2549956,2489721,2455142,2422555,2399184,2384245,2367766
3243,r063,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,6,na,na,na,104739,125598,140715,163766,167814,170107,179465,187402
3243,r064,All enrolled -> Full time -> Female -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Full time,Female,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,6,302419,373923,390691,272368,246301,221528,198977,181823,184489,149749,153838
3243,r065,All enrolled -> Full time -> Female -> Temporary resident ,All enrolled,Full time,Female,Temporary resident ,,,4,108111,115318,123711,134479,145070,157505,172757,182444,188633,192561,193347
3243,r066,All enrolled -> Full time -> Male,All enrolled,Full time,Male,,,,3,3385379,3589338,3695728,3745790,3742455,3735102,3740232,3729015,3729224,3715365,3702893
3243,r067,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident,All enrolled,Full time,Male,U.S. citizen and permanent resident,,,4,3270247,3464485,3558827,3593605,3570654,3544211,3524961,3501234,3493900,3477294,3469514
3243,r068,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,All enrolled,Full time,Male,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,5,314556,350737,385040,422303,444917,468563,487947,504618,530629,541469,565995
3243,r069,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino  ,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,,5,2955691,3113748,3173787,3171302,3125737,3075648,3037014,2996616,2963271,2935825,2903519
3243,r070,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> American Indian or Alaska Native,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,American Indian or Alaska Native,6,26329,28519,26027,25111,23363,21603,20540,19572,19201,18370,17559
3243,r071,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian,6,na,na,na,228512,231961,235996,243104,249421,258612,265804,273086
3243,r072,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Asian or Pacific Islander<sup>b</sup>,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Asian or Pacific Islander<sup>b</sup>,6,224588,234017,232492,na,na,na,na,na,na,na,na
3243,r073,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Black or African American,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Black or African American,6,327195,363359,379365,388810,382744,380189,376497,371886,360730,359900,352186
3243,r074,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Native Hawaiian or Other Pacific Islander  ,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Native Hawaiian or Other Pacific Islander  ,6,na,na,na,10355,10405,10184,10172,9627,9464,9500,9452
3243,r075,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> White,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,White,6,2143360,2211814,2242947,2227940,2186054,2141605,2103865,2072901,2042121,2020402,1985383
3243,r076,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> More than one race<sup>c</sup>,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,More than one race<sup>c</sup>,6,na,na,na,76463,94481,106680,121358,125813,129245,136062,141230
3243,r077,All enrolled -> Full time -> Male -> U.S. citizen and permanent resident -> Not Hispanic or Latino   -> Other or unknown race or ethnicity,All enrolled,Full time,Male,U.S. citizen and permanent resident,Not Hispanic or Latino  ,Other or unknown race or ethnicity,6,234219,276039,292956,214111,196729,179391,161478,147396,143898,125787,124623
3243,r078,All enrolled -> Full time -> Male -> Temporary resident ,All enrolled,Full time,Male,Temporary resident ,,,4,115132,124853,136901,152185,171801,190891,215271,227781,235324,238071,233379
