table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
7973,r020,"All HHE institutions -> U. Texas, El Paso",All HHE institutions,"U. Texas, El Paso",2,19,"['109,410', '']","['43,930', '']","['19,841', '']","['34,866', '']","['994', '']","['3,441', '']","['6,338', '']"
7973,r021,All HHE institutions -> San Diego State U.,All HHE institutions,San Diego State U.,2,20,"['107,681', '']","['43,473', '']","['4,107', '']","['56,085', '']","['523', '']","['2,340', '']","['1,153', '']"
7973,r022,All HHE institutions -> Rush U.,All HHE institutions,Rush U.,2,21,"['107,398', '']","['73,279', '']","['1,338', '']","['9,645', '']","['15,329', '']","['7,807', '']","['0', '']"
7973,r023,"All HHE institutions -> U. Nevada, Las Vegas",All HHE institutions,"U. Nevada, Las Vegas",2,22,"['101,009', '']","['27,178', '']","['2,902', '']","['67,657', '']","['905', '']","['467', '']","['1,900', '']"
7973,r024,"All HHE institutions -> U. North Texas, Denton",All HHE institutions,"U. North Texas, Denton",2,23,"['81,252', '']","['18,702', '']","['5,567', '']","['53,591', '']","['1,992', '']","['1,329', '']","['71', '']"
7973,r025,All HHE institutions -> Texas State U.,All HHE institutions,Texas State U.,2,24,"['72,510', '']","['31,116', '']","['3,949', '']","['31,792', '']","['765', '']","['4,888', '']","['0', '']"
7973,r026,All HHE institutions -> Northern Arizona U.,All HHE institutions,Northern Arizona U.,2,25,"['69,129', '']","['41,744', '']","['10,179', '']","['14,963', '']","['839', '']","['1,286', '']","['118', '']"
7973,r027,All HHE institutions -> San Jose State U.,All HHE institutions,San Jose State U.,2,26,"['60,100', '']","['30,877', '']","['7,617', '']","['19,350', '']","['1,080', '']","['1,071', '']","['105', '']"
7973,r028,All HHE institutions -> Florida Atlantic U.,All HHE institutions,Florida Atlantic U.,2,27,"['58,471', '']","['28,510', '']","['5,852', '']","['13,984', '']","['2,762', '']","['4,968', '']","['2,395', '']"
7973,r029,All HHE institutions -> U. Texas Rio Grande Valley,All HHE institutions,U. Texas Rio Grande Valley,2,28,"['58,187', '']","['13,018', '']","['6,945', '']","['29,053', '']","['265', '']","['8,701', '']","['205', '']"
7973,r030,"All HHE institutions -> CUNY, City C.",All HHE institutions,"CUNY, City C.",2,29,"['57,361', '']","['34,218', '']","['9,824', '']","['11,311', '']","['691', '']","['1,045', '']","['272', '']"
7973,r031,"All HHE institutions -> U. California, Merced",All HHE institutions,"U. California, Merced",2,30,"['45,964', '']","['18,621', '']","['7,048', '']","['14,224', '']","['373', '']","['1,290', '']","['4,408', '']"
7973,r032,"All HHE institutions -> U. Puerto Rico, Medical Sciences Campus",All HHE institutions,"U. Puerto Rico, Medical Sciences Campus",2,31,"['44,111', '']","['33,262', '']","['1,838', '']","['6,320', '']","['2,688', '']","['0', '']","['3', '']"
7973,r033,"All HHE institutions -> Texas Tech U., Health Sciences Center",All HHE institutions,"Texas Tech U., Health Sciences Center",2,32,"['41,583', '']","['12,148', '']","['16,670', '']","['8,153', '']","['342', '']","['1,268', '']","['3,002', '']"
7973,r034,All HHE institutions -> San Francisco State U.,All HHE institutions,San Francisco State U.,2,33,"['35,768', '']","['15,993', '']","['2,305', '']","['16,710', '']","['0', '']","['743', '']","['17', '']"
7973,r035,"All HHE institutions -> CUNY, Hunter C.",All HHE institutions,"CUNY, Hunter C.",2,34,"['33,816', '']","['23,166', '']","['2,359', '']","['7,156', '']","['85', '']","['471', '']","['579', '']"
7973,r036,All HHE institutions -> Texas A&M U.-Corpus Christi,All HHE institutions,Texas A&M U.-Corpus Christi,2,35,"['30,500', '']","['10,967', '']","['9,110', '']","['4,589', '']","['603', '']","['2,642', '']","['2,589', '']"
7973,r037,"All HHE institutions -> U. Puerto Rico, Rio Piedras",All HHE institutions,"U. Puerto Rico, Rio Piedras",2,36,"['28,896', '']","['15,108', '']","['150', '']","['13,026', '']","['181', '']","['348', '']","['83', '']"
7973,r038,All HHE institutions -> New Mexico Institute of Mining and Technology,All HHE institutions,New Mexico Institute of Mining and Technology,2,37,"['28,745', '']","['24,900', '']","['631', '']","['1,654', '']","['1,236', '']","['191', '']","['133', '']"
7973,r039,All HHE institutions -> Nova Southeastern U.,All HHE institutions,Nova Southeastern U.,2,38,"['24,513', '']","['10,386', '']","['3,636', '']","['9,152', '']","['486', '']","['629', '']","['224', '']"
7973,r040,"All HHE institutions -> Rutgers, State U. New Jersey, Newark",All HHE institutions,"Rutgers, State U. New Jersey, Newark",2,39,"['23,854', '']","['16,281', '']","['573', '']","['5,723', '']","['8', '']","['879', '']","['390', '']"
7973,r041,"All HHE institutions -> California State U., Sacramento",All HHE institutions,"California State U., Sacramento",2,40,"['23,699', '']","['5,582', '']","['11,012', '']","['5,344', '']","['147', '']","['508', '']","['1,106', '']"
7973,r042,All HHE institutions -> Texas A&M U.-Kingsville,All HHE institutions,Texas A&M U.-Kingsville,2,41,"['23,578', '']","['9,265', '']","['4,652', '']","['3,614', '']","['353', '']","['5,468', '']","['226', '']"
7973,r043,All HHE institutions -> Ponce Health Sciences U.,All HHE institutions,Ponce Health Sciences U.,2,42,"['23,297', '']","['18,284', '']","['685', '']","['2,472', '']","['1,683', '']","['173', '']","['0', '']"
7973,r044,"All HHE institutions -> California State U., East Bay",All HHE institutions,"California State U., East Bay",2,43,"['20,108', '']","['9,275', '']","['1,443', '']","['7,470', '']","['1,033', '']","['349', '']","['538', '']"
7973,r045,"All HHE institutions -> U. Puerto Rico, Mayaguez",All HHE institutions,"U. Puerto Rico, Mayaguez",2,44,"['18,368', '']","['13,073', '']","['33', '']","['5,148', '']","['37', '']","['0', '']","['77', '']"
7973,r046,All HHE institutions -> Montclair State U.,All HHE institutions,Montclair State U.,2,45,"['17,390', '']","['4,146', '']","['543', '']","['10,479', '']","['41', '']","['2,163', '']","['18', '']"
7973,r047,"All HHE institutions -> California State U., Northridge",All HHE institutions,"California State U., Northridge",2,46,"['16,573', '']","['13,989', '']","['353', '']","['1,051', '']","['81', '']","['1,099', '']","['0', '']"
7973,r048,"All HHE institutions -> CUNY, Queens C.",All HHE institutions,"CUNY, Queens C.",2,47,"['16,063', '']","['12,386', '']","['1,241', '']","['1,776', '']","['149', '']","['425', '']","['86', '']"
7973,r049,"All HHE institutions -> California State U., Long Beach",All HHE institutions,"California State U., Long Beach",2,48,"['15,134', '']","['11,178', '']","['877', '']","['1,113', '']","['195', '']","['528', '']","['1,243', '']"
7973,r050,All HHE institutions -> Humboldt State U.,All HHE institutions,Humboldt State U.,2,49,"['14,103', '']","['1,975', '']","['3,971', '']","['3,818', '']","['164', '']","['2,108', '']","['2,067', '']"
7973,r051,All HHE institutions -> Loma Linda U.,All HHE institutions,Loma Linda U.,2,50,"['14,029', '']","['10,116', '']","['444', '']","['1,932', '']","['241', '']","['1,160', '']","['136', '']"
7973,r052,All HHE institutions -> Sam Houston State U.,All HHE institutions,Sam Houston State U.,2,51,"['13,315', '']","['5,632', '']","['232', '']","['6,985', '']","['29', '']","['416', '']","['21', '']"
7973,r053,All HHE institutions -> Charles R. Drew U. of Medicine and Science,All HHE institutions,Charles R. Drew U. of Medicine and Science,2,52,"['13,228', '']","['9,945', '']","['151', '']","['2,834', '']","['0', '']","['298', '']","['0', '']"
7973,r054,"All HHE institutions -> CUNY, John Jay C. of Criminal Justice",All HHE institutions,"CUNY, John Jay C. of Criminal Justice",2,53,"['11,791', '']","['3,519', '']","['3,037', '']","['2,521', '']","['37', '']","['2,597', '']","['80', '']"
7973,r055,"All HHE institutions -> California State U., San Bernardino",All HHE institutions,"California State U., San Bernardino",2,54,"['11,607', '']","['5,867', '']","['2,928', '']","['2,652', '']","['20', '']","['140', '']","['0', '']"
7973,r056,"All HHE institutions -> Texas Tech U., Health Sciences Center, El Paso",All HHE institutions,"Texas Tech U., Health Sciences Center, El Paso",2,55,"['11,360', '']","['1,831', '']","['2,829', '']","['6,064', '']","['395', '']","['241', '']","['0', '']"
7973,r057,All HHE institutions -> Rhode Island C.,All HHE institutions,Rhode Island C.,2,56,"['10,990', '']","['4,894', '']","['5,593', '']","['64', '']","['0', '']","['439', '']","['0', '']"
7973,r058,"All HHE institutions -> California State U., San Marcos",All HHE institutions,"California State U., San Marcos",2,57,"['10,213', '']","['8,831', '']","['1,110', '']","['267', '']","['0', '']","['5', '']","['0', '']"
7973,r059,All HHE institutions -> West Texas A&M U.,All HHE institutions,West Texas A&M U.,2,58,"['9,920', '']","['2,195', '']","['5,258', '']","['1,554', '']","['832', '']","['31', '']","['50', '']"
7973,r060,All HHE institutions -> St. Edward's U.,All HHE institutions,St. Edward's U.,2,59,"['9,527', '']","['7,600', '']","['800', '']","['1,030', '']","['15', '']","['31', '']","['51', '']"
7973,r061,"All HHE institutions -> California State U., Los Angeles",All HHE institutions,"California State U., Los Angeles",2,60,"['9,382', '']","['7,342', '']","['108', '']","['1,561', '']","['0', '']","['371', '']","['0', '']"
7973,r062,"All HHE institutions -> California State U., Fresno",All HHE institutions,"California State U., Fresno",2,61,"['9,213', '']","['4,101', '']","['1,086', '']","['2,278', '']","['186', '']","['1,232', '']","['330', '']"
7973,r063,"All HHE institutions -> California State U., Fullerton",All HHE institutions,"California State U., Fullerton",2,62,"['9,006', '']","['4,551', '']","['251', '']","['3,904', '']","['97', '']","['203', '']","['0', '']"
7973,r064,All HHE institutions -> William Paterson U.,All HHE institutions,William Paterson U.,2,63,"['7,867', '']","['1,893', '']","['25', '']","['5,678', '']","['11', '']","['113', '']","['147', '']"
7973,r065,"All HHE institutions -> California State Polytechnic U., Pomona",All HHE institutions,"California State Polytechnic U., Pomona",2,64,"['7,011', '']","['4,396', '']","['846', '']","['1,469', '']","['141', '']","['159', '']","['0', '']"
7973,r066,"All HHE institutions -> California State U., Monterey Bay",All HHE institutions,"California State U., Monterey Bay",2,65,"['6,882', '']","['3,813', '']","['1,277', '']","['1,610', '']","['3', '']","['172', '']","['7', '']"
7973,r067,"All HHE institutions -> California State U., Bakersfield",All HHE institutions,"California State U., Bakersfield",2,66,"['6,253', '']","['3,827', '']","['215', '']","['2,160', '']","['0', '']","['51', '']","['0', '']"
7973,r068,All HHE institutions -> Azusa Pacific U.,All HHE institutions,Azusa Pacific U.,2,67,"['5,318', '']","['212', '']","['59', '']","['4,893', '']","['2', '']","['152', '']","['0', '']"
7973,r069,All HHE institutions -> Texas Woman's U.,All HHE institutions,Texas Woman's U.,2,68,"['4,943', '']","['1,514', '']","['1,853', '']","['893', '']","['75', '']","['608', '']","['0', '']"
7973,r070,"All HHE institutions -> CUNY, Graduate Center",All HHE institutions,"CUNY, Graduate Center",2,69,"['4,265', '']","['2,496', '']","['128', '']","['87', '']","['0', '']","['980', '']","['574', '']"
7973,r071,"All HHE institutions -> California State U., Chico",All HHE institutions,"California State U., Chico",2,70,"['4,209', '']","['2,258', '']","['792', '']","['505', '']","['69', '']","['128', '']","['457', '']"
7973,r072,"All HHE institutions -> CUNY, Lehman C.",All HHE institutions,"CUNY, Lehman C.",2,71,"['4,181', '']","['3,382', '']","['0', '']","['419', '']","['171', '']","['102', '']","['107', '']"
7973,r073,All HHE institutions -> U. Central del Caribe,All HHE institutions,U. Central del Caribe,2,72,"['3,831', '']","['2,492', '']","['223', '']","['1,050', '']","['0', '']","['0', '']","['66', '']"
7973,r074,All HHE institutions -> Texas A&M International U.,All HHE institutions,Texas A&M International U.,2,73,"['3,740', '']","['1,243', '']","['797', '']","['965', '']","['85', '']","['628', '']","['22', '']"
7973,r075,All HHE institutions -> Kean U.,All HHE institutions,Kean U.,2,74,"['3,538', '']","['362', '']","['318', '']","['2,783', '']","['70', '']","['5', '']","['0', '']"
7973,r076,All HHE institutions -> U. Texas of the Permian Basin,All HHE institutions,U. Texas of the Permian Basin,2,75,"['3,504', '']","['1,762', '']","['460', '']","['522', '']","['54', '']","['706', '']","['0', '']"
7973,r077,"All HHE institutions -> Colorado State U., Pueblo",All HHE institutions,"Colorado State U., Pueblo",2,76,"['2,990', '']","['1,508', '']","['1,244', '']","['201', '']","['0', '']","['0', '']","['37', '']"
7973,r078,All HHE institutions -> Sonoma State U.,All HHE institutions,Sonoma State U.,2,77,"['2,957', '']","['2,212', '']","['366', '']","['261', '']","['69', '']","['49', '']","['0', '']"
7973,r079,"All HHE institutions -> CUNY, C. Staten Island",All HHE institutions,"CUNY, C. Staten Island",2,78,"['2,860', '']","['2,234', '']","['165', '']","['277', '']","['0', '']","['76', '']","['108', '']"
7973,r080,"All HHE institutions -> California State U., Dominguez Hills",All HHE institutions,"California State U., Dominguez Hills",2,79,"['2,690', '']","['2,001', '']","['19', '']","['670', '']","['0', '']","['0', '']","['0', '']"
7973,r081,"All HHE institutions -> California State U., Channel Islands",All HHE institutions,"California State U., Channel Islands",2,80,"['2,341', '']","['993', '']","['611', '']","['542', '']","['186', '']","['9', '']","['0', '']"
7973,r082,All HHE institutions -> Marymount U.,All HHE institutions,Marymount U.,2,81,"['2,307', '']","['337', '']","['125', '']","['1,779', '']","['0', '']","['66', '']","['0', '']"
7973,r083,All HHE institutions -> Sul Ross State U.,All HHE institutions,Sul Ross State U.,2,82,"['2,143', 'i']","['505', 'i']","['130', 'i']","['123', 'i']","['26', 'i']","['810', 'i']","['549', 'i']"
7973,r084,"All HHE institutions -> California State U., Stanislaus",All HHE institutions,"California State U., Stanislaus",2,83,"['2,085', '']","['1,354', '']","['104', '']","['112', '']","['504', '']","['11', '']","['0', '']"
7973,r085,All HHE institutions -> U. of the Incarnate Word,All HHE institutions,U. of the Incarnate Word,2,84,"['1,982', '']","['1,076', '']","['0', '']","['785', '']","['83', '']","['38', '']","['0', '']"
7973,r086,All HHE institutions -> Northeastern Illinois U.,All HHE institutions,Northeastern Illinois U.,2,85,"['1,913', '']","['1,913', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7973,r087,"All HHE institutions -> U. Puerto Rico, Cayey",All HHE institutions,"U. Puerto Rico, Cayey",2,86,"['1,881', '']","['1,202', '']","['0', '']","['539', '']","['11', '']","['129', '']","['0', '']"
7973,r088,All HHE institutions -> Manhattan C.,All HHE institutions,Manhattan C.,2,87,"['1,864', '']","['397', '']","['505', '']","['406', '']","['556', '']","['0', '']","['0', '']"
7973,r089,All HHE institutions -> U. Houston-Downtown,All HHE institutions,U. Houston-Downtown,2,88,"['1,828', '']","['1,169', '']","['72', '']","['215', '']","['0', '']","['372', '']","['0', '']"
7973,r090,All HHE institutions -> U. Houston-Clear Lake,All HHE institutions,U. Houston-Clear Lake,2,89,"['1,716', '']","['865', '']","['620', '']","['80', '']","['107', '']","['44', '']","['0', '']"
7973,r091,"All HHE institutions -> U. Ana G. Mendez, Gurabo",All HHE institutions,"U. Ana G. Mendez, Gurabo",2,90,"['1,574', '']","['926', '']","['0', '']","['648', '']","['0', '']","['0', '']","['0', '']"
7973,r092,All HHE institutions -> La Sierra U.,All HHE institutions,La Sierra U.,2,91,"['1,517', '']","['812', '']","['0', '']","['137', '']","['0', '']","['568', '']","['0', '']"
7973,r093,"All HHE institutions -> CUNY, New York City C. of Technology",All HHE institutions,"CUNY, New York City C. of Technology",2,92,"['1,367', '']","['1,197', '']","['0', '']","['129', '']","['31', '']","['0', '']","['10', '']"
7973,r094,"All HHE institutions -> U. Puerto Rico, Humacao",All HHE institutions,"U. Puerto Rico, Humacao",2,93,"['1,321', '']","['1,137', '']","['0', '']","['184', '']","['0', '']","['0', '']","['0', '']"
7973,r095,"All HHE institutions -> CUNY, York C.",All HHE institutions,"CUNY, York C.",2,94,"['1,133', '']","['922', '']","['0', '']","['168', '']","['0', '']","['43', '']","['0', '']"
7973,r096,All HHE institutions -> New Mexico Highlands U.,All HHE institutions,New Mexico Highlands U.,2,95,"['1,129', 'i']","['1,085', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['44', 'i']","['0', 'i']"
7973,r097,All HHE institutions -> Mills C.,All HHE institutions,Mills C.,2,96,"['850', '']","['683', '']","['0', '']","['0', '']","['0', '']","['129', '']","['38', '']"
7973,r098,All HHE institutions -> Albizu U.,All HHE institutions,Albizu U.,2,97,"['428', '']","['0', '']","['126', '']","['272', '']","['0', '']","['0', '']","['30', '']"
